,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,,,-0.021272184195079237
CXCL1,-0.026685978394351634,-0.05042619769689867,-0.013113806932872094,0.05294339681510994,0.02890465207692943,0.018860053049169545,-0.003914096145658199,-0.03990396059772046,0.01586378773392401,-0.036821290158003304,-0.008024824487760271,-0.021840158501310172,-0.04077612390650659,0.0018289914335301912,-0.010376401016775009,-0.0029018296380843053,-0.02018840540648222,0.05491630172070355,0.05569729492086381
VCAN,0.07128511622645947,-0.003584075515350798,0.07296083185726188,-0.07219392701582321,-0.01808576006285395,-0.10824820899052287,0.09630993726612729,-0.021975085002594905,0.07455019192744905,0.038035776485474425,0.09085787564605484,0.04822388502526442,0.002532268321236286,-0.09101112310591303,0.06382261347727947,-0.00616482036965205,-0.015503665928033056,-0.08862398384150788,-0.012450054220250036
MMP7,0.02255413411605942,0.050645234667209445,,,0.05481115886895075,,-0.02446425025068866,-0.010135388028260386,0.06232068687308953,0.08604369607101012,0.014824585163646892,0.0371223886557635,-0.02998520433184371,-0.024496318064211212,-0.013185340591166727,,0.0656750839973342,0.030806266452659933,0.006637704185601339
PTPN6,0.07061399282461844,0.021984355474518293,0.016520769502230345,-0.029996745826451284,-0.0012220164258423506,0.010494260389083788,0.12165766587524934,0.00520625838709198,-0.021797301770937243,-0.06312892955519567,0.06506685961081637,0.05093762896165189,-0.0074632107102557575,0.09391164640513687,0.009948583083329195,0.00049976884536519,0.00411875068456088,0.09163801410782334,0.03775039279678079
PTGS2,-0.02706090069561366,0.019112362861130997,-0.0232340890858277,0.10775553291613947,-0.04124005899842728,0.0011967522041698942,-0.12294640848670167,-0.017693586817759715,0.065816436749521,-0.049960477676624516,-0.04914110373172403,0.03569379116094414,-0.025199121487021053,0.021329861613542882,0.020950621270152434,-0.027755711705887497,0.017871767613121852,0.0633158641896628,0.04605622439242318
XCL1,,-0.004400257820965604,,,0.04380044900794891,-0.005357865104821892,,-0.036710302831348796,,0.030159856569368905,0.11958676182313163,,,,,,,,-0.038419787710368594
CD58,0.009303842854362955,-0.08646394983462906,0.030839717947358673,0.04509554811041914,0.011984996163757158,0.04478316498711063,0.12822506996781835,0.008303403622496942,0.03419718242290875,-0.017308291509438953,0.037786602376894095,0.009044213151716265,-0.05233251804841942,0.05544243010211306,0.004419214988901909,-0.04584783411431818,0.00584486721170194,0.08801079555056412,0.07171944960986108
TNFSF14,-0.03737870994401641,-0.028511663846072656,0.02120726044689381,0.07554307680017083,-0.05146687936770915,0.057635705619396474,-0.003340368843784454,-0.00464090134726614,-0.010426469970415657,0.039200986461587047,,,0.00021797344915894633,0.05275086600156571,-0.031095668470151702,-0.013120229441087795,0.016643828776588567,0.016444291892085353,-0.06795239247897711
CNTN4,0.03713225123221427,-0.021439547926493347,0.13600949549322486,0.03732347215720843,-0.02448530370458452,0.007801219838579289,-0.06645875958864177,-0.0327002191912493,-0.026005319091646138,-0.018682558635691973,,-0.005568205149881254,0.09080327718316661,,0.04802637941010131,0.06194523089430732,-0.03006841162060367,0.058307329676850685,0.046241848538153184
NTF4,,,,,-0.02335821840455222,,,,,,,,,,,,,,
INSL3,,0.05583532217097499,,,0.01748456131909672,,,-0.025772788141507387,,,,,,,-0.0180496017957261,,-0.02026662767924598,0.10325073538706908,
BTLA,,,,,-0.004323089082477271,-0.02290553397715043,,,-0.013314958763981153,,,,,,,,,0.10466519340524745,
MFNG,-0.009172401382533762,0.0014758162969166694,-0.009968643193780402,-0.02943500908033803,0.07008695244970274,0.0006120027815353825,0.11269342675847438,-0.033748030552032335,0.033834561812619776,0.02289775550286767,-0.05076921065253134,0.09672090923471409,0.10144206794920446,-0.03591757628417019,0.013837018253986828,0.047250658220907814,0.034310900315374294,0.09004158017332321,-0.07660560954913964
ICAM1,-0.04647985069665593,0.05879408739700337,-0.049833467847999725,0.054806265041939785,-0.011374439613904984,0.05772600326900083,0.08864989125193498,-0.04866755925990791,-0.0007764421119624122,0.06768501123742897,-0.03995029755976347,0.031765952475318084,0.04244750478200092,0.03595945519817261,-0.03169414711669086,-0.0105991860881823,0.003394016195702741,0.05539922077617472,-0.0069384196167690875
PROS1,-0.03434413161780189,0.016451346699960265,0.1121648154428301,0.050522641576208616,0.0017382924967990516,0.14162914086817033,0.1653552067288,-0.0061696907624885925,0.011105734350775897,-0.024360615487344563,0.004802618481047395,0.08389314415316677,0.07306796030709747,-0.014089173455580974,-0.00400490297450469,0.04207838790454952,0.021408189667434893,0.01763564524089287,0.04426367179102442
CLCF1,0.021452346653157452,0.03917624044048156,0.02425336504285479,0.08876277097705705,0.015675157296425712,0.09230071904106248,0.01626736828787086,-0.04668372775992331,-0.028476205114494595,0.039836863686325975,0.004782833371703687,0.023158148234482614,0.02499674298108019,-0.019993439775849917,-0.017714022989253904,0.009593562562180911,0.022469533059582693,0.020441692984838698,-0.00012647460514387957
PSAP,-0.05466158635341193,0.05644983033563804,-0.014021104382296264,0.05490134941685396,0.013475756796801859,0.04234778790015433,-0.07481419361646406,0.004145390765920382,0.03620988256448791,0.055141573509503064,0.013503825676564041,-0.07612332724683392,0.048769555696063505,0.08509698445378927,-0.08836954742235643,-0.025907784431635487,-0.014721402882654812,0.11169400718455814,-0.009500280506119308
EFEMP1,-0.017506562938847146,0.039722666903083154,0.020833374937308687,0.047164786440041157,-0.0043613629812441,0.12830798733208854,0.14994409078044452,-0.03543227828719883,-0.010154215173858287,0.06612516607789683,0.011970928721562517,0.06991343079159147,0.008061051732546556,0.02163952788821718,0.015418936469241843,0.08173555906899897,0.017145675159556277,-0.03700883940763996,0.029728507978656563
C1QTNF1,0.007589387673984083,0.08526568952739393,-0.00026821511840823014,0.1203240029388669,0.07475114392875833,-0.02949480859503727,0.08446105417694391,0.003187431307849573,0.02881626529486516,-0.024211004991084587,-0.01554401701795102,0.09357421932000036,-0.03229303225402072,0.04976029872535468,-0.053007793426110436,0.0229686539107561,-0.014158466893646497,0.0059607244745836915,0.020015568481620154
ALB,-0.0021408404154066554,-0.0032629882830924137,-0.015883445416827267,,0.026688198896084262,0.023211477117099515,-0.021879953276960035,-0.008922779013323773,-0.011842267739618962,0.07158180120952123,-0.017653360412453658,0.013534865408315597,0.11971768339716977,-0.03832464187702374,0.008163265941073479,0.035121189108757826,0.013064564310018654,0.04892682935262141,-0.0305647562869024
CCL13,,,,,,,,,,,0.04749249927816264,,,,,,-0.0227332342683898,,
EFNA3,0.014637186363012372,0.04552498082987014,0.02749315880117718,0.0216293409799962,-0.005473295518019486,0.09222706340626885,-0.10009345646404455,0.03665973196378081,0.03914214377669922,-0.027339330592480757,0.00504168338082731,0.01393356881655267,-0.024086804956856736,0.07791152438963465,0.0156243789666142,-0.013262781122730792,0.00628918236411297,0.04967061484827964,0.00015951236097826914
DRAXIN,0.043444519693848424,0.051097338515288554,0.06221939169227778,0.009207196582867288,-0.012000391469673553,0.030693418115257273,0.06932166368402506,0.02334563496750994,-0.009508759873082117,0.0024565289256231722,0.07318232476375638,0.07188115547298643,0.08083190250206294,0.003056033472512006,0.011683971879194018,-0.041717894745220224,0.05287345123576947,0.06873974677340533,0.04912508965025259
RAET1L,,-0.01974669813301405,,,,,,,-0.011388879907020467,,,,,,-0.018272018110813745,,-0.02462206296844641,,
NPTX2,0.03925504898932801,-0.017626581565561447,-0.028454390448709857,-0.00372694656945812,0.05986917346364999,0.0031707846571925255,-0.15486587130029444,-0.006272874096422468,0.01788602177023068,0.036666537904867,-0.0018183901472818796,0.03658641047519419,0.019780114187910935,0.016522467637868726,-0.022793260943324796,0.004957040624641768,0.03622936872668597,0.08980493402772503,-0.005305600808020566
FGF11,0.026531439516841494,0.04691842600216772,-0.03493474304897392,0.06313637004161474,0.06026636769476657,0.058053390607734845,0.13335121205438674,0.010411848459392869,0.04507466542271546,0.061371442231490554,-0.05152750610187898,0.07611466704002764,0.009019891999369128,-0.04100960948271095,0.020909930465051307,-0.0060614527030165045,-0.0034306785935775226,0.06149909736160944,0.07155880830858133
CD59,0.04575442913394759,-0.058771627505143656,-0.022149676751890418,0.08403681156212749,-0.01817696677203224,0.061946364540149054,-0.10013469325023491,-0.0515529932333035,-0.008376533251816667,-0.03605164872601596,0.011191398158250656,-0.09716021201131095,0.10653794851989379,-0.043888483175071526,-0.008222029657297413,0.024672069267488682,0.005699504954937024,-0.011250916436153535,0.020781259359012292
COL9A2,0.06005286679224543,-0.017242090529737783,-0.023301128776997877,-0.004720151696766328,-0.031132344737157373,-0.03613139745880522,0.040315044879523906,0.008680987699988407,0.013603815990447536,0.03856946223909532,-0.017863726507530698,0.011981713264688913,-0.004556489987908339,-0.04173356142499778,0.06847425882814179,0.03589319663874388,-0.023842741391283517,0.05532423417343876,0.04756965261207541
DLL3,0.09620788641524955,-0.07580889773690762,-0.001264696348357589,-0.016018917973928362,-0.05512768504482306,-0.013825843670714483,0.011511087668493895,-0.006784918113435935,-0.013858135428460122,-0.03706580535048568,-0.02262136267453242,-0.06524733964601277,-0.06178578960308862,-0.10874743320014625,0.08414209947655167,-0.05538039605259233,-0.011141165810315132,0.06426439293985851,0.07268078266054182
FGF5,,,,,,,-0.032676498349285224,,,-0.01527513110982385,-0.02505335029756705,,,,,,,-0.017446183679113603,0.04985744380870611
LIN7C,-0.01671962918243087,0.012462353515409136,0.04858941829321715,-0.03883801067545734,0.04114900703188119,-0.004345414549416833,0.05210283824267718,0.006375773770177526,0.0019522055784024822,-0.06975993087748686,0.02299126820934787,0.05967415077672267,0.031321942457125045,0.01493728230520374,0.045354053780899385,0.018329825172046597,-0.08683029669507206,-0.035726724272275606,-0.024340632754260738
GDF7,-0.021674600985727294,-0.03166137325009661,0.005587838480897172,,-0.030282161737268862,,0.027521808355550195,0.04411603174254864,-0.010426469565243016,0.008923847988000892,,,,,0.009850730813938549,0.10251174122227585,-0.01647558535066472,0.04367878220101258,0.032796542297760564
PSPN,0.052294695738642476,0.049444211996998895,-0.041094349303883004,0.0010281518504141227,0.021585386919866438,0.08522888721389903,0.0654281011140895,0.02421667313408267,0.027875020231354516,0.055780290778653166,-0.006218090499401965,0.023272027541097084,0.010991833546016343,0.038856431797007755,-0.03673266769594973,0.01437833351727118,0.05822408028631375,0.10028874600983523,0.023659937769208463
ANGPT1,0.020161943599538025,0.06724098262072073,-0.036096181884703614,-0.013934099329607789,-0.021550922259381097,0.03898978512263346,0.13885913431955926,0.039145825964136294,0.010179604502494936,0.03289045823200061,0.012991659970078145,-0.021394056734076648,-0.060906280827422436,0.06276621710145026,-0.07434477396837705,0.04157795408619288,-0.042382078578630626,0.061214613612271714,-0.05321591565770479
PNOC,0.04116527509570909,0.02321466060289911,-0.006118265596488671,-0.00827470485361741,0.031117517541665293,0.008104040406653247,-0.06683297887050842,-0.009532746860237454,-0.0006461816016377755,-0.030067744664445464,0.07177982855431604,-0.02026726519355668,,,-0.01665680899269473,,0.018575228038378667,-0.035716822522477036,0.014497862647150923
L1CAM,-0.05581835468746643,-0.025858872531959808,0.003240486324390247,0.06431257371170979,0.024012001221571093,0.06089237954533272,-0.07118696086744816,-0.053494584909175275,-0.014715342635379155,-0.0348348219489393,-0.02707771943178805,-0.09801540188981601,-0.01609438910988989,-0.03019004203348215,-0.07391093996987316,0.026335571414576486,-0.0010036959698453915,0.055742062715020024,-0.01114875157192782
APOA1,-0.041645915890459316,-0.0209255435795412,-0.031586301558602266,0.015711039113496222,0.02906855062212179,-0.021374580686762092,0.09764403701174047,-0.02526589371360376,0.05018448524806559,0.01562771642587131,0.012631382393439675,0.010933160681515315,0.0003262452792838991,0.017226899118716037,-0.03669996936320986,-0.014791602327176861,0.023164632572984994,0.0713935605126141,0.021094325729916312
PSEN1,-0.027872452145521063,0.023578278146191248,0.018478626157245288,0.04492935399527646,-0.01083485729267142,-0.01762908749212153,0.03910300311099713,0.017567904662598943,-0.0025113628355203908,0.06919141670339535,0.032313800802970125,0.0022581616157898382,-0.0431248606246798,-0.09111893539597514,-0.012825495103641463,0.0008281328088068713,-0.03792009317767583,0.01756704796805357,0.07031287264720622
CALM2,0.010694131802853113,-0.06667910560605032,-0.015095421819978373,0.015229017588096397,-0.007125250177146467,0.006688077719384227,-0.183511989328642,-0.02429747070138121,0.005392769229080138,-0.03931035325085859,0.04378643648920903,-0.14456016791644138,-0.0994099173878354,-0.035227551810197794,0.1052151150234966,0.019959365425372366,-0.022066104901183922,-0.003952094310694929,-0.024714567464792208
CLEC2B,-0.044618847699715934,0.028967369982904688,0.039059319711936144,0.0891416536711467,-0.06427258525644208,0.04274116886104858,0.14703944956718007,-0.018397501930347587,0.07139332126193754,-0.023342045940979248,-0.01666033602285627,0.0271407928767313,0.046992632157281174,0.015505659681508386,-0.012726975306595298,0.040951790922959204,0.0310777585163282,0.09516222104809925,0.03609126835641012
NTNG1,0.034197779365613884,-0.00048584952923274894,0.022458751055047688,,-0.025775235273257303,0.10983930857730265,0.0036343766720688623,-0.007148848610625891,-0.030025384590191505,-0.03447870031350839,-0.028928760646926982,-0.003456929521389141,-0.04427352161932515,-0.04333297155711341,0.00655822776800073,0.04042652389729927,0.029136111727102416,0.021181877838478635,0.103227192155333
LRIG1,0.06195659802260944,-0.02308754622816554,-0.022463933815285192,-0.028741204355494782,-0.02560817059888448,-0.05013814284765706,0.16126480793459716,0.002011467555214698,0.008571388436254018,0.018141819908413678,0.02281539678083731,0.010142192859080783,0.012287294405270684,-0.03427691861832411,0.0764787980580071,-0.012925947046144168,-0.02388659427984187,-0.026350937869925387,-0.05613004797457417
CPAMD8,,-0.0031312248317893927,,,-0.020074289912779302,-0.0017013480315409496,-0.029560290248274945,0.0012123975710214233,-0.019298533036038745,0.031689156557890535,,-0.044845868365214495,0.03880224374076262,,-0.017596861282281096,0.011512325111255117,,0.04488750610139252,-0.02339958794391962
GHRL,,-0.05261169042922791,-0.006048815860401243,,0.03265013096014339,-0.007394308592503082,-0.06286412623665316,-0.013672247848623162,-0.009508759873082117,-0.017036138814431903,,0.014940923284733893,0.05008332368385564,0.11743016441133204,,0.0020496078889788685,-0.017821544312888397,-0.0001590952783100801,-0.020626980246308248
NPY,-0.008560731401042528,-0.03646705024775217,0.0034576281737427814,-0.024401370644752538,-0.00012697354763260897,-0.024310810105444756,-0.10338895648108909,-0.027480770130941745,-0.0207017912306901,-0.0822775477388866,,-0.031185270335094717,-0.047617676352105634,-0.06668086477230815,-0.022101245633262403,0.006301123758139828,-0.016885939450214278,-0.001546231806222525,0.06159863090942611
MMP2,0.017861618286277338,-0.05054495387850195,0.029660061212694093,-0.05083833389069984,-0.035353211948442306,0.06612501403001932,0.1289826442908676,-0.03103732581764772,0.009782195888490624,0.04637877023618688,0.042433078231497605,0.018064617435516787,0.08763382615797925,-0.03203453264615394,-0.024622093405340873,-0.08314443369968118,0.008227365588231443,0.03203843138641675,0.07510557182035056
LHB,,,,,-0.017483190498391737,,,,,,,,,,,,,,
PPY,,0.0740453895576734,,,0.03989063160376302,,,-0.0208931570455667,,,-0.016328571177227393,,,,-0.002251218838780646,,0.011427043734111467,0.03377506498940046,0.06295280184995039
ALKAL2,0.058342813562799876,0.019699346189245896,0.01833052080619293,,0.00016242516448222732,,-0.009035091392323013,-0.012097247284602196,-0.013795823894759187,-0.04012126266610269,-0.0021852593819231465,0.07343401780939232,-0.041602270875137855,0.09999851615510286,-0.0003172107112577295,-0.02577742056685173,-0.02865425963695055,-0.0037143577727550042,-0.03633156781759301
CSF1,-0.01894149481906404,-0.005139523667159217,-0.049942476029028494,-0.006390466261286347,0.014008971000498806,0.04816927843952123,0.09335811986967425,-0.03079149655970811,0.037053685605776654,0.07295256408284684,0.06213124619991901,0.050718568675194704,0.03927867284250723,0.013820004661482942,0.0007313221601418044,-0.03825022513437864,0.03516006055137472,0.006032529686404883,0.0011017159296347714
SEMA4C,0.009153651673828391,-0.06929558483652416,0.065190772717748,0.04095983588722834,-0.030619406396474133,-0.0004718530434604381,0.036294638872921905,-0.007628201179006874,0.061039573704270385,0.035978169308000296,0.09167215120043361,0.03312435326101441,0.028261174358353947,-0.011112840470136701,0.05289157610063257,0.045834192805217076,-0.016835393095653673,0.07140223144628859,0.019599089708097032
BMP8A,,,,,,,,,,,,,,,,,,-0.01832075779980425,
ICAM2,-0.0610412620025463,-0.052096208684658696,0.021767241830184216,-0.0003674964076988528,-0.041925392822727066,-0.016369648188187213,0.1125914274615679,-0.016807499566944672,-0.027510028857266534,-0.02063433422530565,-0.004605842339779956,-0.024919004713622895,0.03322631752846573,-0.02747251262127899,-0.013840486340180353,0.020010905558127075,-0.0052653249870047636,0.12437498506632626,0.0490704043523133
SYTL3,-0.04156334579318649,0.06050863993817215,0.062062812634225355,0.011525980477709601,-0.0052328248504138865,0.028373770170676604,0.06373615356372397,0.019583440340027708,0.005438891341042575,0.07554743002272012,-0.031947185264254795,0.08114315581959919,-0.023563011141238387,0.07934667192343678,-0.03530691449526276,0.020756205934696147,0.005289882836515505,0.07853305644214797,-0.005159911811154789
IL1A,0.020225042746813394,0.0059531823213582365,-0.0010975996586383443,0.14084303623861874,0.03148978842301548,-0.006789939044450346,0.12655673079973606,-0.05493990505710055,-0.02680387954859485,0.023225039750142694,,-0.03136444653840358,0.015923910765950237,-0.012289004487617387,0.010568609267384777,-0.0434128431472942,-0.026279402714338262,0.09562655945953862,0.02882870989291776
HLA-G,0.007783541465714446,-0.03038545327118192,,,0.07641471488248186,,,,,,,,,0.10177203369845367,0.10044897791991214,,-0.029880844436087243,,
PGF,-0.04797657257194633,-0.028711793661849512,0.029212902110442925,0.05166239762511464,0.036213634798480096,-0.02740708976074912,0.17996701715278624,-0.025076018520915393,-6.357972130697064e-05,-0.024690910846077194,0.0164856382801719,0.044551616303234426,0.10839304164516277,0.028520197175865448,0.06024202915923638,-0.0182374301377401,0.021994206287363503,0.0936539150700172,0.014956763895533989
LGALS8,0.09477655707130188,0.021901351561243773,-0.013827285549474953,0.02947159568436091,0.008055892170375114,0.013438071692001891,0.06107457898100854,0.015180464060098767,0.0035933268492132036,0.0910825321190167,0.019867338531913692,0.03729959564669838,0.0073614906492160135,0.017384564519425345,0.02719430909910178,0.0363863444685711,-0.02371242707882918,0.07060291859176131,0.022379432040793984
DKK3,0.024084080134733,-0.07309034664476652,0.006078005045284181,0.025662899899431692,0.0011063805891888114,-0.018768664859301537,-0.14090564730822638,0.008814881746280576,0.0265853289868742,-0.06294381544750335,-0.07676615710380245,-0.08657933781535196,0.059186671066799534,-0.03683568099437297,0.02907185803084946,0.023330904065933217,-0.02827224457218329,0.03398225197746273,-0.0034057110243377754
COL16A1,0.06810342905571547,-0.03599955725323117,-0.00250498362347135,0.029797773546075726,-0.021647513678834936,0.014891520593932216,0.019705717642720465,0.004245834172220908,0.032585404469430444,-0.016916588747660857,0.017255923936408103,0.0425817677664278,0.09258234533410191,-0.0751267966530867,0.014217904835205694,-0.006434315281359184,-0.018636413240279724,0.10892900665250092,0.048046190659475005
TPH1,0.02811387808583783,-0.02231063958936697,,-0.036236677837043825,0.0014830515960434778,0.05573035389507139,0.030681309365210383,-0.03661283317535627,,,,0.06785761068975107,,0.028468662776158313,-0.03864479255383594,-0.04356006707918755,0.051559488574718634,-0.026546630978465584,0.09223306205427341
TNC,0.01149037540164431,0.07782887396888716,0.09062031463589795,0.131188879840037,0.00907294303432328,0.11587971733679919,0.1668334302170655,0.025995977910521353,0.04878526437598336,0.07977397116193617,-0.0012905816260832985,0.12778119623730266,-0.007761384332482664,-0.0053996602675787184,-0.016997266537562346,0.0443426544010429,0.03437158304581142,-0.02035386015653819,-0.019194290698667
TNFSF9,0.0365506738312248,-0.039673154249117895,0.052712965090562273,0.00977290162330145,0.018203531074089407,0.02720781994762782,-0.009018497396013271,-0.047944571352720726,0.09195676926277217,-0.02917803385952045,-0.02804068809384349,-0.03567253443108067,,,0.033486482020537015,0.037389660624128254,-0.025462131369417895,-0.017747500928748612,-0.0026094634241459282
C4A,,,-0.018041044413548014,,-0.020727336845438437,,,-0.024767789703801456,,-0.018382511933971956,-0.019363613779358288,0.057217235785799604,,0.03388664801484207,,0.03824153662074392,-0.01664934752010749,-0.011854098167087462,
CNTN2,0.057832410434953324,-0.08952968104435391,-0.03282466149053922,-0.029311734191869495,0.004201431339270929,0.006860936485876604,-0.007383053551868872,-0.04317448429407534,0.0018976388301291053,0.02942483688526957,-0.001968798765105748,-0.011253471541320082,-0.04305862123387166,0.007129741807732801,0.08320382894870393,-0.01543446162009531,-0.014626367268852275,-0.04680144555502018,-0.06821373026992052
F7,,-0.02176571039643029,,,,,-0.029560273066845416,,,,-0.017653362889660556,,,,,,0.07251102801607204,,-0.028923213027246455
LUM,-0.040196025910166695,-0.004930680588221324,0.022814902676547403,-0.036730781899503545,0.001190668908670118,-0.03325416733780454,0.14854830639110905,0.010922030761802608,0.017098223581474514,-0.002976923156311501,-0.029592287078896527,0.033427415053602166,0.042336120518319816,-0.03190888687264083,0.008115723449401386,0.040376129687042635,0.004105570083424309,0.0026001878287543194,0.02093682163043946
BTC,,-0.019746689907879634,0.019825804398270988,,0.0046263054082701,0.04969818348309563,,,0.06044127417447176,0.026510566203276714,,,,,0.07927436063538106,0.013577147501816784,-0.01594374347931729,0.07341381982943282,-0.04874471486501348
APOC1,-0.026074326718835916,0.06466874492899373,0.04810295148364913,-0.052608907151119225,-0.009140240569125274,-0.06549266708051439,0.1737061980443819,-0.016300165641695105,0.0038037551524214524,0.09293799617331588,0.003142105507942195,0.029898807323843146,0.0058470625785220255,0.015316971488896429,0.005332333974286463,-0.013535303347589803,-0.017901377526239815,0.04448024948655652,0.03679933920965984
PKM,-0.043727527278604225,0.04936623607409847,-0.02584903793093466,0.07887310250727092,0.033346931365399644,0.0770443882672895,0.06513665061129598,0.04739952136952587,-0.025922208429924345,-0.0301780715172339,-0.0424930036693932,0.10652640389897457,0.009924312003634046,0.046049988598738927,-0.032959915057952725,0.024204566609745622,-0.005704051637445152,0.027220383578859555,0.03988026542888121
TNF,0.04878127726271375,-0.05078953627084372,-0.022839242891841607,,-0.03930499618176499,-0.052037834461925996,0.08820679082693954,0.020444150862394414,-0.013901596785783704,-0.007156093010668238,-0.025129811193983994,0.040289758982433956,0.06615523048116505,0.03966755097373495,0.07390211136092115,,,0.011803439311238863,-0.022510696867108288
GNAS,0.061808886058615155,-0.01631809735511547,-0.03243644080127927,0.06816092583674699,-0.06272718842132138,-0.06661236654863702,-0.1586349992804856,-0.00037251526845786794,0.007872875173715987,-0.06990650922108435,-0.008148572740128084,0.15728324245760592,0.04980743604761214,-0.07033434364449864,-0.04046987581704443,-0.0008053543529085251,-0.026766658229739733,0.013461359318113772,0.07871887573212469
BMP8B,-0.07612152676132934,-0.045571177704799536,0.07051521177769537,0.04746205339412534,-0.026770410426574628,0.030856896159797698,-0.02096005077516728,0.014671842119175839,-0.009230517375320789,0.01354700723711786,-0.001660659942225495,-0.04169611925325819,0.06150230868256766,0.08494721202369737,0.04122682845405034,-0.023146663439478923,0.035583737982383914,0.09230273747578883,-0.004644020737022429
LIPH,0.027168773082625313,-0.006361940706906409,,-0.02600343154304756,-0.026258815666697206,,,-0.019969609185200913,,,,,,-0.00817025389869449,-0.0008730660821745054,,-0.02616396078184826,0.08823412831120232,-0.021271032559860747
CCL28,-0.037741343806148964,0.058625991888054244,,,,,,-0.030749912939409752,-0.010917752962046083,-0.022833933937909705,,0.034998943674236296,,-0.042604318839614956,,-0.02114145064198737,,0.027805796410316153,0.027481818255851324
PTPN11,-0.06386995863160415,0.001102335610622759,-0.031430350409945663,0.005491004054833728,-0.03540039816397972,-0.052430532083383,0.005410354496490449,0.026877645106622636,0.025153863940077906,-0.038373240591814024,0.04546123862867063,0.050466277712905586,-0.061825295174216886,-0.023242536862220525,-0.007534413700662781,-0.02246341802612486,-0.03380054103877771,0.029803943692577217,0.011576030768679938
ADAM12,0.07261101021333906,-0.04954603627330598,0.009300101200194658,0.06457527983304394,0.004684049834934459,0.02648670934214884,0.12912791354851172,0.05556291187602053,-0.010551329530909188,0.016906600486639275,0.08125820815925115,0.10157132705608386,0.10066419060233654,-0.06216981483168755,-0.010346325698185898,0.0035945270591801345,0.02582493719634121,0.0291600271201188,0.031720127512180944
EPO,-0.02414251036729676,-0.029978238238248637,,,-0.01527746717943773,-0.0039736457461039725,,0.006743490378418781,,,-0.01605111873832759,0.04220751632834878,,,0.05524567296973973,,-0.015762722434468458,0.035470451151862765,
EDN3,0.02963995765251228,0.024148644285340515,0.013708178251768479,0.0395008687262976,0.03877384706943476,-0.030102376972551515,0.042900535479964516,0.0030124492405451133,0.04874678678570689,-0.02735603681115873,,-0.02952210880115147,,,0.017301162033994323,0.04178209718613801,0.020546181813700163,-0.0003777867523125081,-0.020365273873244383
CCL22,,,-0.022808204140928507,,,,,0.01961648575314021,,,,,,,-0.019348299914643173,-0.026242989435863437,-0.01383110274258041,0.10027484665126181,
CCL2,-0.024480360599950044,0.03472079797057886,0.0491385860588385,0.00452388862626721,-0.03817152233903617,0.11633201328755534,0.031805778307209875,-0.061780776317074126,0.05070012127208252,0.026578261756434587,-0.047088010306824704,0.09611858203688563,-0.01851683001843966,0.0060210341216294,0.03768346754147314,0.07651759081069452,0.04999965153847614,-0.08670936128080732,-0.047175336813596425
DSCAM,0.014413052629723686,0.005058768436167212,-0.019819542611847776,-0.015705634925804315,-0.01423689819514762,-0.023519256103293255,0.03356077276992062,-0.03363212713209436,0.03168303371826337,-0.0193513299602676,-0.023614802984447097,0.0614922484258404,0.0790038576620442,-0.023129040250357398,-0.0031909052635724026,0.006741307875448513,0.0012590348323946443,0.03886596586446246,0.07908963656462537
GPHA2,,0.05960878024156063,,,,,,,,,,,,,,,,,
ANG,-0.01516217885640435,0.06738257622104148,-0.041168926209102674,0.10684688490645358,0.0633806855880708,-0.0010152443603578217,0.05924265884937837,0.0855610297489834,0.021733700847186847,0.09324856411041894,-0.0470072228419197,0.1026535002621441,-0.019253122574223187,0.06509141687621114,-0.015705515132657027,0.03412635955702742,0.00933409041068238,0.1092083018371135,0.018236966801748477
FBLN2,-0.008035429652233153,0.03923716541207583,0.10429942934510895,0.02149380030436507,-0.0019379339383360803,0.005711254635719903,0.03919973752467131,-0.03906985505799087,-0.00048315282735985764,0.03517324088176791,-0.001008664017068487,-0.016597508078229305,0.024961967699289368,0.1931011206652339,-0.016440013748238037,-0.014060405164508806,-0.007867807597658432,0.02363400959743979,0.09610026572086855
VTN,-0.04885843777197027,0.03314831345263291,,0.004081715214749076,-0.01760860972428874,-0.029625049280355566,0.02619010730483184,0.03450718473924369,-0.014558467739408965,,,-0.024280555790775222,-0.034582365807167496,0.10740633586307433,-0.014877596774340716,,-0.020410598058227238,0.0424091909685483,-0.03649022559978553
VEGFA,-0.017667067272180228,0.058625925234018085,0.00949561806680192,0.06026081923795513,0.04745937267818616,0.05471413397197787,0.09706677045821273,0.052329113683228914,-0.01955671752561346,-0.03020891671603218,-0.02515855252858211,0.17397283442249703,0.05226803680757513,0.10688556531194625,-0.046846873250733806,0.0673294229079368,0.019658560545509657,-0.08464333118860126,0.012586111898113126
F10,,,-0.013504598943961567,,,0.09164052402047528,0.0411800316225666,-0.02290889612703347,0.04552488466230394,-0.025085149905293962,0.007495149060580325,,0.04699831436947601,,0.04094053141147365,-0.022705128070884963,0.028234651302430136,0.006530307839677517,-0.029636474173392612
