,ZH8811Bbulk,ZH881T1,ZH916T1
LEFTY2,-0.016583805866476255,-0.021873753421763877,0.03315629441719624
PF4,-0.013219635966410067,,-0.01849341853595508
ANGPTL2,0.08934665299226734,0.044114167689864106,0.05540008315559024
LRIG2,0.00981667481311655,0.004907308232297036,0.08267149464466345
ICOSLG,0.04075107959509003,-0.012753110910038171,0.001143301377256539
WIF1,,-0.014952029674638495,
NPPC,0.024439729721891484,0.04129024436398274,
LYZ,0.06479775364118973,-0.015322348448847039,0.016848570779140187
EREG,-0.0420059604699773,-0.02003342073880407,-0.027929345738812793
SPTAN1,0.034885661522339136,0.09514017723843166,0.005362843995932185
PTH2,,-0.025579591869657338,
LIPC,,,-0.023382680746255956
COL8A1,0.015847116587701063,-0.04524129766821193,0.01445259017826527
GSTM2,0.021106518455712577,-0.02308310344945689,0.024769829998685943
SPX,0.10610631604583903,-0.03958289051255467,0.03532255654589857
MFGE8,-0.020181882161564,-0.0033418117360406634,0.027959100599754268
TGFA,-0.04056165472346985,0.05582595081278851,0.014611165197130732
SLIT2,0.06524254351178982,0.04303774226518653,0.025564462994187048
PLTP,-0.08699093987012635,-0.07587898053338815,-0.04275049571951757
APOD,0.08794805699421751,-0.007320321080863636,-0.07171270377632849
B2M,-0.03809060580756356,-0.06618177315542365,0.026646768520439103
OMG,0.09105861808015049,0.03926503839421944,0.003938571848774112
CXCL3,-0.07443344794556242,-0.03537103141209402,-0.05285762236718692
CXCL10,-0.017731364157002247,-0.02197788467594119,0.04427507249122269
RSPO3,0.14908083884486556,-0.024821801015031043,0.01879417211132677
CORT,0.015856531444045346,-0.012793795913879713,
NCAN,0.12213199779446128,0.05081910985477411,-0.05676489911492627
PRG4,-0.020412437153217434,0.05286708917783018,0.06677134923839634
ZG16B,,,-0.016433475425962057
TGM2,-0.04713409306577084,-0.028577534252755197,0.05372290361492501
VEGFC,-0.027717647182503705,0.054109233735804216,-0.005264056876176851
WNT6,-0.025710507271005677,-0.021346655037155077,0.022000122290332838
NRG4,,-0.0033848087399396157,-0.013179547433112665
PMCH,-0.019409389115788375,-0.01222905669359999,0.11278985585359386
COL9A1,0.056491501420467674,-0.0013204301220584563,0.014638005404001312
GDF11,0.026246321983618193,0.007275555065716277,-0.02024611459452704
RAET1E,,,-0.014457869890914098
IL24,-0.01300885559203571,,
SORBS1,0.0286295168286242,-0.05389511132988008,-0.018589854000141397
DLL1,0.035136817435672214,-0.004760856656680072,-0.01710885224042675
TLN1,-0.0687015896409722,-0.05234421973993014,0.004464345287831161
COL2A1,-0.03390505717922004,-0.025762478066805785,0.00195755033936016
SHH,0.02399923459853362,-0.020148660732761777,-0.04591536016687868
PON2,0.06176926675848921,-0.09556123853095783,0.006248176991302717
ICAM5,0.008189713330151316,0.05492367799656698,0.0441410876028988
HPX,0.08263851387060354,0.036382687848282434,-0.002221284701092339
SFRP2,-0.09110872213161193,-0.017965087397701314,0.01992084698701278
CD70,-0.06272449367904376,0.01756895662024589,-0.0201077809721843
HP,-0.026365059197325565,-0.04755089872810881,0.023843264184918066
CXCL2,-0.07431333797380014,-0.009224762995328786,-0.009657282819113783
NPPB,-0.01671183774814427,-0.018277589158541274,-0.013369183061790241
CCK,0.08500749035241278,0.06517806827822155,-0.017343439514399022
SEMA6A,0.037149750150063304,0.016478182370688488,0.02724633587922333
IRAK4,-0.05881373450254465,0.03627332659570215,0.042756706818866334
GSTP1,0.007226867879334629,0.07143932713137963,0.02767360124783304
VCAM1,-0.03123552641894785,-0.008272152705354982,0.04221321704666004
NXPH3,0.022996536738901823,0.08076800116788865,-0.016008489569404503
MTMR4,-0.007409165296694233,0.05701197272098261,0.0391046095864416
LAMC2,-0.017084277607177414,-0.011870206982675584,-0.025472393557354877
IL10,0.003029120372416755,-0.029559243800208235,-0.04985410130891517
SEMA4D,0.03605775312206515,0.04863288421423129,0.00035027583991658267
TRH,0.06733952973445902,0.06862156182204018,-0.014974381586328328
SEMA6D,0.003376941782401661,0.017873025545220616,-0.0038190289043799827
CEL,-0.02123868177061,-0.03004848845539646,-0.02139637832168628
PDCD1LG2,-0.04776838010309986,-0.00608143031676839,0.09199722616003977
SPINT1,-0.001374607175538201,0.04799451531916779,0.020251013425427185
CTHRC1,0.0375649827841034,-0.019479496518251278,0.006534945532686591
PODXL,-0.02563007973363368,0.04211813112926997,0.011487323831358578
JAM3,-0.02078869455028757,-0.030417273789883747,-0.0029549134116431453
TGFB2,0.10406598910282655,0.031531181084745556,-0.01998885641572022
COL18A1,-0.05694352657153217,-0.062336904805182884,0.0487909005684961
NODAL,-0.016069001056376982,-0.013574471966667404,0.10479406373968125
INHBB,-0.08262005340715518,-0.008146002558258323,-0.03925931238549055
LCN1,-0.015175139034053799,,0.06593926237553767
ARF4,0.039758297281390194,0.06352172214923114,0.0720315362421352
CXCL14,-0.0156913736114678,-0.08363178116612535,0.0023797017283617647
LIF,-0.06900988701837953,0.02125406573034698,0.023535918495363146
IL17B,0.04167981517212561,-0.01688790449394437,-0.025578493312586402
MMP1,-0.025012435871327055,-0.012229055725133529,0.07709182461284568
MATN1,-0.026840611658600938,0.0877241764495229,-0.01821204784442088
ADAM28,0.01709155529273636,-0.0024910634620451625,0.027702010514668564
TCN2,0.07314328970466379,-0.07008430511470111,-0.0010276032875703254
THPO,,-0.015097856618290953,-0.019715167458040857
CUBN,-0.007913718519603841,0.031082329969258294,-0.007254895190929701
TIMP3,0.03670496407513989,-0.07817504826044325,0.01861442071072468
PIGF,0.03762960177347803,-0.015012271655120766,0.023599235085425226
CRH,0.03533722529259258,0.006204159028540716,-0.004326153318188104
BDNF,0.005374373236966084,0.015176237929808115,0.025899573592441043
CCL5,0.012216966104650501,-0.03077162565404777,0.0022541359076863384
GAD1,0.07615318812706774,0.006812290664722243,-0.04902211949794802
COL14A1,-0.02986961772866699,-0.015172957654999356,-0.022447417974667375
HLA-A,-0.0934546064511144,-0.06736769651056229,0.04656223836903711
FGF18,-0.023688447160712476,-0.021132678485729233,-0.014974382787711212
ADM,-0.0983559447698359,-0.00783913665646932,0.03788110264584159
CCL15,,,0.050497451129061434
GNAI2,-0.033408880180612846,-0.06989327843365262,0.019585790630714243
HDC,,,-0.04395811570249206
COL11A1,-0.05140627507448979,-0.047609518683793275,-0.014168244467174913
NUCB2,-0.020035428093408632,-0.02313190081961168,-0.0020682525218582155
CXCL1,-0.06555487335356827,-0.010874538216191845,-0.032671058282341084
VCAN,0.08168413223297923,-0.06251328140930454,0.004960914090132454
MMP7,-0.08983932365739891,0.0075646089612146855,0.05347588218764405
PTPN6,-0.010011405036266385,-0.03222497455840403,0.0049423204084647855
PTGS2,-0.08087956983463931,0.0003731864035226084,-0.009304211422645672
CD58,0.02450775522784685,-0.008546674420519875,-0.003501156706764889
TNFSF14,0.03962701241025349,-0.01765811467227403,-0.031149712010348208
CNTN4,0.021041367154167698,0.019696805581636008,-0.022098666321292884
INSL3,-0.01499040968503302,-0.017658112966215826,0.074056575971018
BTLA,,,0.14793943269910056
MFNG,0.049197838391746386,-0.02197125875904251,0.016768204089003452
ICAM1,-0.05427320660791815,-0.02923560563800734,-0.03536126934897139
PROS1,0.025944781705953105,-0.03921318811524043,0.009361697458059969
CLCF1,-0.0053485906030647885,0.019864644698015233,0.058487675419622
PSAP,-0.03904852236137944,-0.04034600183143074,-0.0049354711333218755
EFEMP1,-0.060227559581010726,-0.05438257285513082,0.05897057311247202
C1QTNF1,-0.1071573209389929,-0.04579181883159354,0.004187167844271207
ALB,-0.03436749200564836,0.08836274360473469,-0.020107787247577957
CCL13,,-0.01980724297855217,
EFNA3,0.08851616984922274,0.12294775441792578,-0.05390678913773082
DRAXIN,-0.0882059392283994,-0.023243347299971642,0.03146962998887298
RAET1L,-0.015175129088903117,-0.021452960810216165,
NPTX2,-0.03527671974449911,-0.04069132369566577,0.05569698450128274
FGF11,-0.08301646711095163,0.019330297792653314,-0.03853350599820715
CD59,0.0037088262256578276,-0.035191668964036145,-0.001665032138337177
COL9A2,0.0845254702779965,0.05963010475459292,-0.01168407425247298
DLL3,0.10457594462202677,0.053148425703077096,0.002483711543490733
FGF5,,,0.08429985612509008
LIN7C,0.056049970463334396,0.010816339891119547,0.013131507989342808
GDF7,-0.013008859713504564,-0.014355015146624153,-0.025365933565221644
PSPN,0.04458519559203502,0.0003663032547034548,0.0272771854389888
ANGPT1,-0.000611727976591541,0.03212962834652276,0.06180719509921439
PNOC,-0.013833678641318273,0.06824977490802385,-0.018353225474829794
L1CAM,-0.06514212970772028,0.11880485918575642,-0.02233675170456091
APOA1,0.007402275238704342,-0.0009193142228279301,-0.041554238717255255
PSEN1,-0.021535536948216572,0.019243960312911475,0.0243909980570069
CALM2,0.06672734716386253,0.08026525873396631,0.023542529540303652
CLEC2B,-0.014064348393314153,-0.027859317743256458,0.032288730716105885
NTNG1,0.0006063754571576774,-0.016206404597445642,0.04505103571943175
LRIG1,0.10688813501371582,0.0012043341178532383,-0.022376142345681548
CPAMD8,-0.014614403285869139,,0.003002833163838457
GHRL,,-0.015527735925778491,0.056525781220041926
NPY,-0.06892261187033477,-0.009508989406232855,-0.003028654306362542
MMP2,0.037956964681522966,-0.02248603694652419,0.020968093724062036
PPY,-0.05343112020598193,0.017840150107561927,0.003261627126890445
ALKAL2,0.09647356568554936,-0.017383932856093097,-0.013201560111237139
CSF1,-0.03382204443022248,0.012969901638072063,0.002092771901263502
SEMA4C,-0.0250992270446431,0.051158738765234475,0.015023786179877773
BMP8A,,,0.00944403274624165
ICAM2,-0.0049326669401137235,0.009024964406411077,0.043759468009956566
SYTL3,-0.06373896913028052,0.020084087731839992,-0.024969591828970798
IL1A,-0.034275360345308765,0.04325163495271679,-0.01507558768165464
HLA-G,-0.036793818349489235,-0.02603488527687706,
PGF,0.06038700136152549,-0.03037071941068228,0.06378165710693666
LGALS8,-0.007583921027381116,-0.004357074087407734,0.024941669342771824
DKK3,0.06399523600130037,-0.0105013121762077,0.025785849125265076
COL16A1,-0.05437231946758812,0.027208489704766463,0.0011692073984241136
TPH1,0.004399640808103623,0.04630829042138867,0.05762590438039137
TNC,-0.07287699863233878,-0.0210373779579981,0.07080346438804895
TNFSF9,0.054274646895638226,-0.02218490412898022,0.043100015131336857
C4A,,-0.014506412412406917,-0.021493630984846666
CNTN2,0.12861987691799862,-0.04012442645991767,0.07719067905837018
F7,,0.01104891120288666,
LUM,0.08183378959923546,-0.06485568704966325,0.030305020527857628
BTC,0.04957853095042755,-0.013891626565502005,0.11041656425623193
APOC1,0.08168916394252915,0.0034261092636771245,-0.034605587080549775
PKM,-0.14851831561073986,-0.04542066912226173,0.039415324278790916
TNF,-0.015175133227922988,,-0.01947005595513715
GNAS,-0.004592989847130691,0.016224756967795722,-0.0397007829264774
BMP8B,0.010495736016648502,-0.02460911586269605,0.05504580549614268
LIPH,0.0802402850599903,-0.022796401179394743,0.005535147597369679
CCL28,,,-0.012393581041244882
PTPN11,-0.013250374451100649,-0.009761998279700833,5.981395647622744e-05
ADAM12,-0.0013474483598341247,0.03348166264813111,0.05705485533845346
EPO,-0.01757163807535197,0.09305500778630653,-0.013179543432600357
EDN3,-0.02558648214209842,-0.033798936797997024,0.046852993623743025
CCL22,-0.016068993970718388,-0.012050903511980298,-0.02036584831387983
CCL2,-0.07730508903752877,0.04229512357700414,0.043528151407382046
DSCAM,0.06101652265765324,0.055109997539531295,-0.01964008887271043
ANG,-0.03922475015607199,0.03260256213687691,0.016753507111261605
FBLN2,-0.01144652829197536,0.03939090678690863,-0.010180443792514557
VTN,-0.012356021661868544,-0.017783552938572124,0.0553445396537837
VEGFA,-0.13041065832936477,-0.0341304423938979,0.023528761303451676
F10,-0.0020458741801178677,-0.02378623750531889,-0.023268414522959368
SERPINA1,-0.05185904761885638,-0.03486353925280064,-0.0007723034106255637
VWF,0.08266798861949202,-0.053098724039150016,0.01741059736937154
GDNF,-0.028232628213490284,-0.01923163479205628,
VASP,-0.006918123885066117,-0.03771558557237065,0.06914311564110416
ADAM15,-0.03696391602805775,0.0004554737036402611,-0.032355137750827795
WNT2,-0.018046952488167105,-0.016490622978009052,0.0239616977155897
CALCB,-0.021373655757708124,-0.021452956577716047,
OLFM2,-0.003020321120204835,0.009339156614178019,-0.03720584611229382
MFAP2,-0.039661955736105994,-0.006748472719687248,0.02791763797679479
HLA-C,-0.11253920647002007,-0.038011354051499774,0.03427693563513205
THBS1,0.003140323277722452,-0.03375548875128979,0.02330852441108665
HSPA4,0.06298092628484567,0.009173273193017075,0.023862695310636138
LMAN1,-0.029696178614331686,-0.02798652184776653,0.034357214331944136
LYPD3,-0.02152958729977293,-0.02187375676867907,0.09457554522733143
APOE,0.13045143145563534,-0.07348216125174961,-0.03228882792970202
SOSTDC1,0.06626776364056952,0.07587736201559546,0.07421941644146786
ANXA1,-0.01823209916216667,-0.01900675316649835,0.03291616414512389
WNT2B,-0.04070104335271307,-0.03944760573361959,-0.046166412345606804
AMH,0.0157070566012913,0.06066669675848782,-0.002517038816983335
GDF10,-0.027062004737212257,0.05094880929035496,0.001839072584206147
EFNB3,0.0453222179090948,-0.015881889217840603,0.029096046288146785
LTB,0.05762876192461627,-0.029312364596196034,0.005260779946269967
ANGPT2,0.05939047845010502,-0.04543344426891382,0.04863743947172002
NRTN,,-0.01222905669359999,
ADAM17,-0.07016079807920342,-0.08961878492138488,0.037133580296224426
LRPAP1,-0.02979203188870201,0.03219329233132754,-0.04676546268246618
NID1,0.0644326782953637,-0.09103447473782082,0.04409293324615945
MST1,0.0006335476371725709,0.05031972913737585,-0.0032638824697175987
DCN,0.0637129635634553,-0.037494256631589964,0.0008435516431514689
IGFL2,-0.017410567779795577,,0.09045904857224946
COL7A1,-0.05822372705599937,-0.004949118823559689,0.03480286919012421
CALR,-0.04310790650094188,-0.007996035380654897,0.012255012898866513
PIGA,-0.019951680224229176,0.010513528604821968,0.06396726516042825
CD200,0.09481021160221388,0.04111519827544109,0.015940643899007557
GRP,-0.016413868889833743,-0.013413276349099498,0.08820294557671748
CDH1,0.013173863098659361,0.0014503425120701806,0.08508116383679924
LPL,0.10463601269848993,-0.01851249669565575,-0.044482471237773685
SEMA5A,-0.0014637887315549637,0.0008838758701413595,0.002736521913776972
SEMA7A,0.015953987455080962,0.0682890127798021,0.08887099818929446
SEMA4G,0.0879388071953535,0.0873871272738941,-0.033456529667970095
SEMA3B,-0.0024745674682764823,-0.07425153934618373,-0.006462077952560681
RPH3A,-0.004398513683796401,-0.014890104038634312,0.021813839528370165
JAG2,0.02491298535695484,0.06248467332034458,0.04696466226662583
CGN,-0.005998611208961533,0.005703168911294318,-0.026230079644974265
GDF15,-0.06838367772534534,-0.000888854096340488,-0.007477894272773144
SEMA4F,0.0036419277007163835,0.04151989480598895,0.06624513427610652
NXPH1,0.05552519122162414,-0.016869013824298985,0.03801501633373531
ARF1,0.017588466428068408,0.0045761764364791,0.03229315917729508
DSC3,,,-0.013179547433112665
EBI3,0.027106900191843527,-0.0008526827153948338,0.02923237066080076
TIMP1,-0.09759075218153755,-0.07080745211777334,0.041902212041630894
SEMA3C,0.009287339855821126,0.09737967636266162,0.06152771893218114
GNRH2,,,-0.014281835861405846
GAS6,-0.028807673800422748,0.016254237388867762,-0.04118550527641632
MEPE,-0.025012434618280725,-0.02069903173586314,0.004433948085384676
SERPINE1,-0.1239580614598015,-0.02156132389092572,0.07341934734496575
RSPO2,-0.006138879789188068,-0.02788273050372642,-0.00919182971329754
SHBG,0.02722691548877859,-0.0003696535389542261,-0.01122971253065646
LGALS3BP,-0.09639564605063239,-0.03336483940675297,0.0313284527404581
LAMB1,-0.026266907351325034,-0.02277088495346382,0.04491949077208265
SPTBN2,0.04039623894594954,0.020840159972441156,-0.03679396209437345
COL1A2,-0.006188507739843931,-0.06189538335945974,0.03828450813346921
DEFB1,,,0.0164842022002979
WNT11,0.07905679115452761,0.03896164622172553,-0.017490909365808157
LGALS1,-0.13926702551449782,-0.013769998296877185,0.06419358257733454
BCAN,0.10597328647089475,0.016143425083147242,-0.012694013454722498
ANOS1,0.04867782658915998,-0.01970932552027,0.003729715334933692
EDA,-0.027062003182037535,0.0011989175275911575,-0.037694414682257614
FGF22,0.007669027331917968,-0.02058940016389528,0.04607417022458841
SHANK1,-0.002153933552509511,-0.011052681996532598,0.04861697995009417
NPVF,-0.014990404451664578,,
RAET1G,,,-0.016433472568946995
TGFB1,-0.013629167825681176,-0.05239840988506713,0.02143759262733395
MSTN,0.03900024860537568,-0.0031871549588712886,0.049285272330475166
WNT4,0.057688139453579396,0.026188435916887416,0.003384787676481792
TNFSF4,-0.025091667140404943,0.039721679253744265,0.030187689313588666
NTN1,0.046148429642770335,0.04726300259383263,-0.022617992411114344
CXCL12,-0.04866202400541458,-0.009502887070634005,0.05124905883314975
GNRH1,-0.033531859935980325,-0.019347961651464147,0.11157363067856554
FGF8,-0.020691087370873842,0.00491832142292587,
RIMS1,0.02857455554778492,0.061286894218640225,-0.02842010981896671
FGF14,0.03289488884901356,0.0357529441413007,-0.006359021294537022
IGF1,0.009131536322610283,-0.036349510558710274,-0.0035629340376054585
TNFSF10,-0.0006895625695181587,0.020673471974984797,-0.0236013949768923
GDF5,0.024701606406696528,-0.02452382503488801,0.04365226113839154
CHAD,0.05664657575851634,0.11807091642134364,
RGMA,0.06082090355251365,-0.01019414852286507,0.026820788259441678
WNT16,,-0.012229055079489343,0.022643777529575963
CX3CL1,0.03946706270283343,-0.02821900908352854,0.019526388290326324
FGF1,0.07999742819105345,-0.06869300944406576,0.02189917958391144
ALOX5AP,-0.09727227419578345,-0.00017167733828642488,0.007908089694685313
IL1RN,-0.037405257976257635,-0.0014114712387746572,0.0010756752819001847
PCSK9,0.08420213039608752,-0.011870208311071884,
NPW,-0.05517827507149502,0.05169255418071885,0.053667449227147175
CXCL9,,,0.06659668680364682
ANGPTL4,-0.10600692478139445,-0.011646172037907361,0.05586456005524696
UCN2,-0.02760923870434342,0.09756390225884924,
OBP2A,,,-0.014804076796219989
COL4A3,-0.012577223030257614,0.06054448259902477,0.044839113385816955
NRG3,0.051204318252021215,0.03222802885169053,-0.04104002825919663
IL23A,0.05840916507552672,,-0.02137086622319679
COLQ,0.03384318386920366,-0.0016066144357511569,0.0023136152083308315
SCGB1A1,-0.019988047845372066,-0.013733904630448815,
TNFSF12,-0.036151850256953694,0.06056025861393042,-0.03266621151492996
DKK2,,-0.015808327772644445,0.004088126740789785
FYN,0.13066250139410024,0.06190478851722764,-0.0035686298696778525
ACE,0.0636690258390918,0.04165361772922002,0.07497652694780454
IL18,0.1209466815341058,0.003070510410027989,-0.0006602252175692695
PPBP,-0.01881484583387604,,
CCL27,0.058989741488431856,0.025121871391548208,-0.03801373995238856
SERPING1,0.023112795713735236,-0.028317078100580352,0.051031531252311114
AZGP1,-0.05049237579618839,-0.02885586085918782,0.037395666402632484
INHA,-0.028093521259993523,0.05309561724946152,0.0011716497939730484
SEMA3G,,-0.019693301084967012,0.0549759824114958
OXT,,-0.011500714717160703,
COL6A1,-0.1014290839829691,-0.045198395057875915,0.044541066647010526
FGF17,0.03439160285023175,-0.008777973131688557,0.04475401469353743
TNFSF8,-0.017410565906607806,-0.01222905669359999,0.047685187918499794
FGF20,-0.027172162372023526,0.004562960551804661,0.025735792726662817
ICAM3,0.03974131055982061,0.00928490200051258,0.014692817483639042
LAMA4,0.04272529338100643,-0.04778528418957114,0.05400968271767752
DLL4,0.10314089834613097,-0.03922470575959587,0.017775581448139992
SEMA3A,-0.03147139606280295,0.03950389392825727,0.012203891462490799
RLN2,,0.1239515935958133,0.08458336643237613
C5,-0.04820961112766231,-0.025170209442589214,0.02632140266893429
COMP,,,-0.020107786703710277
C1QA,-0.017380631553858765,-0.04523534837323564,-0.023673553779195184
UTS2B,,,0.07682104271883264
COL9A3,-0.03998648064002113,-0.00792155235493782,0.014631745931234308
HGF,-0.02238042070709916,0.06816278205412345,-0.008947300113420365
P4HB,-0.07201226832354575,-0.042556574329873156,0.002245552928617081
ADCYAP1,-0.007201042660566256,0.059583854972597765,-0.024936419644263432
GREM1,-0.042772254334757835,-0.011708370238975495,-0.00810460100376789
EGF,0.09202837188157197,-0.016887904254855143,-0.00902083749227686
VEGFB,-0.07516560770324578,-0.016766954891637386,-0.039170331931914756
FARP2,0.04289349476711694,-0.03252473551164241,0.08342129126337881
IHH,-0.018511150982669915,-0.013250225403161217,
LAMA2,0.07781720506648182,-0.03700461038209244,0.055010105821621
SERPINC1,-0.015175137826837933,-0.013085264508709327,
NRG1,-0.007128746536654887,0.02518842608446897,0.0123830960332925
SPINK1,-0.04143808542808779,-0.01608442328263212,-0.022689898007996083
EFEMP2,-0.08728963340815961,-0.07146334639137406,0.036895680024414915
SELPLG,-0.021831328785634412,0.013654346924437252,-0.034352492587622616
GDF6,-0.008062128263618453,-0.00834509271879045,
HLA-E,0.014715264394784162,-0.09037820358341915,-0.012477011458709468
PTN,-0.07664409871061835,0.04076706687399811,-0.001690832418744461
CD274,0.02607871428606856,0.045880560519676025,-0.010210720199546344
CD14,-0.050150877408864154,-0.02992100596297726,-0.01598491549985488
SFTPD,0.04680365587194088,0.012114656953797447,0.07288829660349665
SLIT1,-0.01633547606700979,0.03657941933238253,-0.006378157679748836
CNTF,,-0.013413276349099498,
BST1,0.0105699454173489,-0.017050757262611127,0.009801124195373523
AGTRAP,-0.06683051378946138,-0.009832500223530088,0.0446439986895948
LAMC1,-0.04175748467253241,-0.05101954840539299,0.0658558002330614
COL6A3,-0.048631979172797137,-0.061249175020441825,0.057901851333834506
FN1,-0.05707686323602399,-0.07985639469338326,0.0660155321293391
MIF,-0.11896802487976885,0.09178293837109115,0.0011969674585676202
JAG1,-0.022481319660855356,0.013256539391788544,0.0550185154395984
NID2,0.013550137669320717,-0.009775157311352806,0.0510032915876779
EFNB1,0.03548045610537132,0.013064567600714623,0.05091448000704197
COL4A2,0.012023025222493195,-0.055991789789154325,0.052006853186350496
SPP1,-0.1229114809472162,-0.040396048584941675,0.03392115087057445
PODXL2,0.03181049584597284,0.029680950491401632,0.0913120745669394
FGF9,0.06091394382882154,0.041392147740214505,-0.02303847309017552
ITIH2,0.040251083765670104,-0.00059588926598327,-0.004061898674102576
ADAM10,0.024194685404493856,-0.009490966143666981,0.04533661321371566
CFH,0.0632765450553972,-0.03730651003486752,0.034933969638709844
COL4A5,0.09205699456546039,-0.04991523049622113,0.028374232418971065
LTBP3,-0.014438892874681808,-0.027311712116682912,0.005791254628270874
GNB3,0.003717761555811104,0.08798628259169457,0.0361921935159306
COL6A2,-0.09345443972521279,-0.05821115737983916,0.042507253491004746
GDF9,-0.001115885334387819,0.032446154637844504,0.020495654514097843
NCAM1,0.07875968849625996,0.08453541682178745,0.005765114109322146
APOC2,0.029354791934826964,0.004449719071467375,-0.002041005517309526
BST2,0.054726761186636344,-0.0016921629783441339,-0.026595131414454982
COL5A1,-0.10566492701127429,-0.03271972350064024,0.030299116904277265
CALM3,0.11247753141194097,0.07481599348350655,-0.033518419528550225
THBS2,-0.004481700213242878,-0.017352367725176655,0.010406281718181738
SERPINE2,-0.05027985078027615,-0.006742764800432529,-0.00885518464524842
EFNB2,-0.02100024463038722,-0.00558135528363817,0.0561106430577263
PROK1,0.007046783033977435,-0.0125781592547312,
MMP9,-0.06775893226665716,0.019066608841721712,0.06629773182123593
NPPA,-0.008187958476210695,-0.02251589816922614,-0.01763725312980827
APOB,,,-0.013369189984113006
C4B,,-0.015527738507260252,-0.014804080935617447
NTNG2,0.05383936890287983,-0.003630333650729618,0.0354376956131667
LAMA1,0.047746699799074706,-0.04750078925737788,0.002283419978068212
UCN,0.010338880867782963,0.008469815981096833,-0.0016378577378717296
ARTN,-0.026393305236763382,0.053658596664041006,-0.03397316664810645
PDGFD,0.10450313895821602,-8.511976848605898e-05,0.007039203986934509
EDN1,-0.005749168377923665,-0.042720936597467854,0.06043549999384933
ARPC5,0.02745060077212115,0.03854395601284037,0.0810657880026469
GSTO1,-0.01593459308183644,-0.02743456926964628,0.03113657991493467
PROK2,-0.017084273949860743,,-0.012189590625710919
SYK,0.022837915905850343,0.03353830149019644,0.044057910149127175
CD40LG,,,-0.014457874743241245
