,ZH8811Abulk,ZH916T1
IGFL3,,-0.015714769104434253
BMP1,-0.0324226912757097,0.04878911591220225
NDP,-0.02482239874294285,-0.029811591161490864
TNFSF18,,0.05216122183370226
RTN4,0.05433804425056406,0.0034038955673081845
HEBP1,0.00925993456252595,-0.007522786556580077
WNT7B,-0.017513066646804302,-0.03354184998990313
PTMA,0.05169362991615107,0.11678934367837134
FASLG,,0.016909326646581124
CEACAM1,-0.017644156427839192,-0.0189633276218122
PDAP1,0.08839198454559753,-0.018823452568373873
QDPR,-0.02825094331278094,0.028443517035983728
POMC,-0.02146409823535785,-0.006574901809648201
CCL18,-0.0037171737098579695,
CCL17,-0.012517674984375431,-0.012353532834461094
TNFSF13,0.12767556496309124,0.06514444652744147
WNT5A,0.03150173502789705,0.03187151369521645
CXCL8,-0.0669592715070032,0.011138041157756186
GRN,0.07568116518955886,0.029049947012333384
MIA,-0.08728972868959707,0.0006327668492469239
COL4A4,-0.03307523781596195,0.031624022792033045
TAC1,,-0.0162399750709896
RARRES2,-0.04936201167919629,0.006661292340315045
FGF7,-0.04937049356887745,-0.040378477960420704
HBEGF,-0.015489393168047448,-0.013596914726396757
CSF3,-0.0538612406566598,0.018815513679629386
PI3,-0.0424932568601993,-0.02825850872057779
PCSK1N,0.05908967334791727,-0.02677879719991309
NTS,0.07638533513766843,-0.01926065199026803
SFRP1,0.028039643421825196,-0.01881308323375655
CXCL13,-0.012374544886309685,
MICA,-0.025267867954249623,0.06528214023788519
TG,-0.016632860456125883,-0.008048168064296035
ADA,-0.028024726604305352,0.07283696784450096
LAMC3,0.06047280083908357,0.08201075356659594
CCL7,0.07199317073767508,-0.013629409036647985
NGF,-0.021667579497141903,0.050006869638186
TNFSF15,-0.018289975042070566,-0.011361376329209421
HMGB1,0.06205676297891653,-0.013145970531491295
ITGB3BP,-0.0015810705112283229,-0.003238195707740904
AANAT,-0.01645878673202455,-0.014420483136817926
IL15,0.001736257974543474,0.004792560852538841
UTS2,-0.014015861481226174,
BSG,-0.10030206127791598,0.05217660242188538
ADAMTS3,-0.026756478088594937,0.044161709968697324
CD34,0.017307462613282813,0.0555720488293783
PLAT,0.0480767297807723,4.137522285017419e-05
NTF3,-0.008028398111148166,
LTA,,0.06629495002543002
CKLF,-0.005217703199762041,-0.002701695805379374
CD24,-0.016765384281420017,-0.04882462453356402
HSP90AA1,-0.0008646300192083645,-0.022754193082740157
BMP4,-0.02984559891139802,-0.010763361009426028
SCGB3A1,0.048047470038197995,0.03315233838692993
IGFBP4,0.06100959235398356,0.11542672063031706
RSPO4,,0.039074019875164276
