,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,-0.12159674490392401,-0.025995308886635513,-0.02615378825647636,-0.06688974798267842,-0.05537944306464377,-0.14296240064873605,0.0022626114348767985,-0.14372516447155975,-0.0773696930167787,-0.033946344706502256,-0.12490058122289265,-0.11830922376924417,0.0012466149001282426,-2.666667450610113e-05,-0.11996556948577068,-0.004858688628653444,-0.06213154847628225,-0.014500215548455967,-0.10708807930445069,0.06919801051851893
GRN,-0.07191039564152814,-0.05871152257993681,0.005470370674716413,0.03286832463729111,0.005065994392035226,-0.05823442943586211,-0.190302541637028,-0.3649514007226981,0.020878110355473056,-0.042269755075030495,-0.28331089774423307,0.06312369067636839,-0.01711215647537097,0.033217092152874016,-0.008884772372539481,0.026933259606429373,0.06587495795039182,0.01406233018695602,0.07774942617674455,-0.06305618192423408
MIA,0.04084118833394824,0.02610111243093323,-0.024840690540086547,0.03290895618310133,-0.03587415914113771,-0.08578489244798589,-0.0503223270768982,-0.12838333162846888,-0.07099752953629435,-0.010106212760783547,,-0.06195873971679549,0.0062758639663948335,0.1457254602344837,0.12452123486107737,0.012637959851030455,,0.08144732567950975,-0.024291690094776316,
COL4A4,0.04776610938422075,0.007210230100322655,-0.024791923844352904,0.008667823934109246,0.020310234314967205,-0.0504117536720672,-0.03501442708459787,-0.03588854996887642,0.02028622105575193,0.03801587650109406,,-0.06010227613867358,0.019240104736611932,0.07880068159732594,0.10935168860740026,0.05024591319692532,,0.020502176709318205,-0.1002131585311305,
TAC1,0.200311383328285,0.06321434469762105,0.003836244574297694,0.11409871865017591,0.1903995305933111,0.2557591980601532,0.30385627115881847,0.45391118030822464,0.28196501117844897,0.06569025708853109,0.35337560094459586,0.4347969233281692,,,,0.05604290560597763,-0.007468877573108822,-0.0342672001428858,0.24373506429800448,0.14839865494356697
RARRES2,0.004035705647303084,-0.0020033362503388843,0.008986735432673485,0.01216661073016159,0.026721576137942644,-0.2637848346589101,-0.19262235283948656,-0.4065194559820544,0.15767255596451832,-0.011647736776668754,-0.08665303370640424,-0.23354910230542572,-0.03768931482960802,0.04527978235539099,-0.011921759893633225,0.015134648572277315,-0.005594332254532788,-0.01886708704358222,-0.1327804811100611,0.07029325370681544
FGF7,-0.043701415187874786,,-0.03152632925615803,0.03367579062629381,0.024486819793401556,0.06857971500264114,0.008655634630419014,-0.07647694842451798,-0.01223117604480916,0.011578166139412106,0.06842028117287838,-0.02109179111475905,0.11123470174753289,0.08104662438313463,0.021044165333194288,-0.002635802317545553,0.09576966344796657,0.02142514921907401,0.054944709137601744,-0.0369696925863083
EFNA2,,,,,,,,,,,,,,,0.07102734027479901,,,,,
HBEGF,-0.0769066947856496,-0.0364745946652097,0.1169319331913513,-0.0479794237119785,-0.02755648145094828,-0.0793191752601945,-0.13554977055274745,-0.1624991425826125,-0.1909842719845708,-0.0786896806044283,-0.2046488133892156,-0.07341507717944402,-0.04023950416542564,-0.002435187519419951,0.07232980637244149,0.01974737784651765,0.018393967426033477,0.009530300382417329,-0.08566304383143257,0.08412822996427911
CSF3,-0.050649971517080505,,,-0.03416929482844403,-0.03989027002754005,-0.027189687296983105,,-0.007727702147735222,,,,,,-0.014378679353197648,-0.08638352136373413,-0.024641535487892167,-0.003037005968719294,-0.03540531778503021,-0.07031755196064161,
PI3,-0.06000244423553966,-0.02560249117974898,,-0.08095183829724069,0.0014995321935845705,-0.051887456759858404,,-0.06382980989060574,,,,,,-0.02836073577666363,-0.1011843200345842,-0.0575488962320288,,-0.07692399328314023,-0.05379267596256956,
PCSK1N,0.21077512780654767,-0.017019894728689415,0.08174730873419861,0.07693918748782327,0.04861105616172441,0.12042239927423809,0.20248483651934246,0.21903376652021653,-0.12634319373206507,0.16161671593575666,0.4361004809287376,0.41867044037389506,-0.007691129166552857,0.05164298658981852,-0.02205219746625371,0.00973223919120356,0.05527769769619804,0.01865167865689736,0.3119970940965503,0.26732503331894597
NTS,,,,,,-0.0706196262979944,0.04644434883384366,-0.0538004473281495,0.017176255013364016,-0.0729363611485023,-0.04877318096444543,,,-0.026484468944866377,-0.04125849087450825,0.010160168997355954,,0.07441929376166723,,
SFRP1,0.09805013822487096,-0.027620497830765086,0.01882739799245399,,-0.029201634799013963,0.16699262517342187,-0.052153949676595424,-0.05490960280820704,0.010215504878420772,0.04274852177247032,-0.07659082764752423,-0.0001349262846501717,0.012892454128841751,0.09254880532411522,0.016532240708046316,0.00638466374121751,-0.00358037535724431,0.01774318641751503,0.04141388248849617,0.02925582080160525
CXCL13,,,0.012422189601403528,-0.024810951051823408,,0.03168707985742642,,,,,,,,0.02663105161449686,0.014853091587978977,-0.00011244176746922572,,,-0.04210093258443932,
MICA,-0.019189268587479557,-0.06305884416763706,-0.00796464922484406,-0.03341364643326044,-0.045148578844885025,-0.014006160060000142,-0.00680718897469073,-0.140854058347426,-0.018552445810179733,-0.017399652674854216,-0.027040353394055867,-0.1544445093165383,-0.00047217730742233135,0.10764045704444274,0.10098423611432787,0.030065526078934195,0.0318960327453659,0.06304068170719747,0.004779670180534857,0.11520480356438814
TG,-0.011663071663387634,0.044150007127390645,0.059315928967017484,,-0.012335594160006876,0.006035805555234847,0.01651856705673698,0.011664492885757943,-0.003386974090522691,-0.01747211327155133,,-0.024974927242879523,0.013007351663269441,0.007711182265471948,-0.018448844819479376,0.0986554809582362,,0.10689985900940578,0.03483346087299035,
ADA,0.07588092937746643,-0.05024979984868848,-0.003076376241841012,0.0032240486256275474,-0.01895756725077825,0.0073083145456432335,-0.04374156804466471,-0.28344091329011395,-0.029814346032011947,0.001369089806876746,-0.21737432828717368,-0.11699455015028444,-0.04534490955236229,-0.03369686004810311,0.06525402035835282,0.06095417761464456,-0.03640792301509654,0.09882197680628195,-0.004582114311011839,0.042801990431894706
LAMC3,0.0754568546440194,-0.04943348333703803,-0.047156177635876415,0.1551022652242176,0.0005122199903888121,0.057248224452151,-0.10920303842606406,-0.20252244271607311,-0.10092054209520962,0.013529965525518751,-0.014345590717645925,0.04518341026563334,0.013360461360609296,-0.0008408555745606951,0.08055045964561568,0.07355565799785266,0.022303576377331536,0.07904661270606146,0.0817874591156009,-0.04742138983008984
CCL7,,-0.01665969781179495,,,-0.02278398637259352,-0.05370988581160807,,,,,,,,-0.0651646096193928,,,,-0.0024077320931265135,-0.07034367434587228,
NGF,-0.029180888392327978,-0.03444605833482644,,,-0.003950543572199123,0.021425667467587617,-0.02334868718682916,,,,0.1375773995521763,,0.060571730073060014,0.10771551339986193,-0.00747369229536978,0.012205123148729244,,-0.04042729993317808,0.045562768286026636,
TNFSF15,0.028712643197315167,,,,-0.014075260791989121,0.025538330546532324,-0.04493821380113198,,,,,,0.008055517663875205,0.021530879808226554,,-0.002708919683213384,,0.03228775049292495,-0.0075201525166554714,
HMGB1,0.10640461018430765,-0.01624578933296814,-0.0050309027024240454,0.14482468659373227,0.05448562648726792,-0.004412556948359656,-0.09022072126486032,-0.3344060931887022,0.09428747446243739,-0.07964993916533268,-0.12381071079936369,0.006209165019010174,0.048033713338726934,-0.07998498556449078,-0.0028562319651779786,-0.046167849727065995,0.014826353815114945,-0.026854074824655082,0.02529860850141917,-0.13825053435607426
ITGB3BP,-0.0843916561090203,-0.027674424798846454,-0.00976617881658551,0.01902116433061499,0.0007936478375712719,0.016853844369383867,-0.21919270915188038,-0.26347376802393135,-0.06382862365873611,-0.04224181266441331,-0.02601377748206817,-0.19196994129001033,-0.005242996768106142,-0.0036401567189600793,0.040895222562797304,-0.010795332425527025,-0.07346932076704843,0.049893687108849186,-0.039378076794989704,0.020080724144899705
AANAT,0.065409774347038,0.030594456666018385,,,-0.009704987687108339,-0.0019059904109117692,,-0.03485402955746663,-0.01929883636730527,-0.0019060550696149755,-0.01596764714607851,-0.04397870242854471,,0.031754709185307636,-0.008932745048049149,,,-0.03925476602197492,0.013347623346092163,
RELN,0.0919104637362994,-0.049500979902613006,0.020451228437843746,-0.024768949307766207,-0.024187332986354084,0.12925417954106325,0.05252740307366908,0.24370001894417315,0.0727100178648626,0.00638874230704953,0.04829921675206522,0.08556102612505123,0.024297304435082587,,,0.06082282784793515,-0.04753702175791821,,0.08668786442657252,-0.02462820897060271
IL15,-0.0042414789272060775,0.06796068536462767,-0.023936119579304218,,-0.0333385999636891,-0.009154674185170512,0.027832742375801238,-0.10346663426166353,-0.03550774030880097,0.02366934512232554,-0.07135183583239897,-0.020363365113336578,-0.03291422699548227,-0.02002315756356087,0.058497932616073695,0.05322318910537784,0.050182156281452464,0.022341054702822938,-0.04400762029423353,
UTS2,,,,,,,,-0.12641214956334731,,,,,,0.07015775329471101,,,,,,
BSG,-0.09935284397692033,0.07301024763709317,0.05448707969835706,0.05447163706262113,0.05011803192073156,0.009221751707056757,-0.01213040053613952,0.24187611732116165,-0.12813768121168956,-0.019769175016205395,0.2507256293499322,-0.27000234357075625,-0.011508510689544752,0.09001918268271517,0.06430752460428871,0.07143540144435259,-0.06790196885255814,0.08156970734401464,-0.009122496137080993,0.13430343423039884
ADAMTS3,-0.09571326441278186,-0.0022564649146653093,0.02853664739059158,,0.029103531345332098,0.05695602276986285,0.0724873609667635,-0.35229427330100527,0.007599222947500935,-0.009451847100932447,0.06569636995629524,-0.009206010132858648,,0.10947731842562149,0.09838558618389344,0.03430399888645403,-0.042216264789191486,0.06299315753449612,0.003803018810830465,
CD34,0.0672540373068843,-0.04825752109062927,0.006419587073412687,0.1876478912449911,-0.025395055879032256,0.03760253474327896,-0.0042784741166511766,-0.2064382886578376,0.006806439277406614,0.04848460232286983,0.0035770476946644873,0.03482033141445517,-0.06219924547350303,0.06677478196568078,0.08535451973636944,0.08648880797641388,0.021313413970222822,0.06267471113167676,0.022425776853811624,-0.01151614584341405
CCL23,,,,,,,,-0.051695183002826675,,,,,,,,,,,,
PLAT,-0.08977971002559468,-0.10596572170799988,-0.026276049993169594,0.06103687591397226,-0.006822760679249853,-0.03276674746153439,-0.24403782449724856,-0.33987365983981205,-0.27117096494232557,0.00679179893359555,0.0413482367471511,-0.19141887100522206,0.02960713603698615,0.08620675600613903,0.054450388311369245,-0.07661883735747656,-0.08257337359402019,0.0704669329154002,0.037233297592988455,0.1340605899627975
NTF3,,,,,,,,,,-0.002267629150202421,,,,0.09971175235909158,0.10044386133110053,0.04026513585811454,,,,
LTA,,,0.04869379198391271,,-0.01936094475425143,,,,-0.0186088415228295,,,-0.05251607545604656,,,,,,-0.036860025705753224,,
CKLF,0.032892871047801274,-0.028010480082970808,-0.046894662414905364,0.0613033463201973,0.01471459615705134,-0.09610167937179565,-0.17175974915683437,-0.38564441367091057,0.0030384861219654004,-0.036191533023032685,-0.21893792775743454,-0.23761595002601546,-0.0052079438349505935,0.032391125124732155,0.09893220176294079,0.06551822785430944,0.04431821041726733,0.10817568138641191,-0.010519248548555784,-0.07130179041818549
CD24,-0.03310685551894165,-0.01524683400743237,0.018574701682960004,0.0419241786961523,-0.07850159780867029,0.08643701265201334,-0.14705942754565204,-0.06239707512059695,0.08226640633002705,-0.21296251877478142,-0.0020194941578541756,-0.014528446685038594,-0.0386618053169644,0.06408111119946176,0.02798391228977279,-0.018980126104245886,0.14038389964197148,-0.008362731604280685,0.11108124561291241,0.03938769248669638
HSP90AA1,0.08514715857597024,0.025739007190816402,0.011370477187524729,-0.13911071085854423,0.02927239594555423,0.23944306547425945,0.3593907440522572,0.4250935352814151,-0.009003387586114615,0.06767867962284108,0.42930173348643674,0.44608213490838095,0.01217869008185271,-0.11531167304844615,-0.10820576382952983,0.025593226212574514,0.061936276622719444,-0.12453068161733521,0.21521562811638761,0.1902336273349113
BMP4,0.06740570389416767,0.036261537417509405,0.011191071324777162,0.04291563020620469,-0.0507455587214426,-0.02057472647501163,-0.1797031428618503,0.04695039715812502,0.058375260931723696,0.02412977005036239,0.07353381014230438,0.01439103923925555,-0.04201719525337699,0.017728510315379597,-0.028314446508394285,0.09833195277433651,,-0.031093179151771115,0.0023372049340131284,
SCGB3A1,,-0.01580429319663602,,-0.03652359715644434,,0.020546812489824273,-0.01770171399430888,,,-0.04217857590019388,-0.009777348924311011,0.08750044247536619,0.05452742670213898,-0.03641316323413534,0.09816023528825459,0.04343743534188009,,-0.004098236987554563,0.02766752456891032,
IGFBP4,-0.004230783330730419,-0.03537579912985276,0.002649452631196429,0.0594927512531186,-0.053397404915566514,-0.07099848605458986,-0.24644652228601566,-0.19252820057355793,-0.17067993956514052,-0.01137284240008578,-0.13112799508603207,-0.1256171641538975,-0.010494472002585657,0.04149220545390705,-0.012413511751183715,0.027320278199507,-0.03591516321091328,0.07870499387835138,0.08640225846004078,0.04260933339712898
RSPO4,-0.0356474469060642,,0.05663822365870682,,-0.023958705794721084,-0.04924997220996286,,,-0.03482929319666053,-0.000638523512178873,,-0.0158054787838122,0.040979649438158045,,,0.008175738771482005,,0.04359840514484527,-0.09782993927126885,
LEFTY2,0.021349455693354193,-0.06032978050503485,-0.019740958776978068,0.049866608503823094,-0.038064579504645826,0.012391250681752503,-0.07334133540658472,-0.25108952039051535,-0.0801005485366128,-0.01083998750631802,0.03605735206175482,0.013475749082113258,,0.012614647667703897,0.023339812602590524,0.03308337832990722,0.10983189634119597,0.02798680459569893,0.09889381881742919,
PF4,,0.06321675031884111,-0.017739220467492097,,0.03889839858372727,,,,,,,,,,-0.031039929083379377,,,0.1004558643831431,-0.0455517078067586,
ANGPTL2,-0.05300997243393969,-0.0017738300338504028,-0.024789648338433765,0.04727356283911262,0.006559392355520065,-0.047973106687540235,-0.3374991347683656,-0.2847252560390303,-0.014697073213638279,-0.06111159885589068,-0.1987682214608176,-0.34604362363555924,0.06692179203323022,0.1226827374936541,0.07629372048131895,0.020533574689677026,0.05557361994227795,0.11370556446405831,0.02825629521994549,-0.008096596250283692
LRIG2,-0.07337025027915428,-0.01375520621785185,-0.0378696005973917,0.05176336314070424,0.014022921595603728,0.012040214293582535,-0.11162558865740574,-0.14906156201329918,-0.027713914868341957,-0.03744556787465752,0.10751970855912935,-0.08708951642092627,0.08138003267318285,0.08091793302091278,0.07291961154328248,-0.027911625963200754,-0.008930264064960128,0.0488846155595723,-0.0038478571805993724,0.06412647560684233
ICOSLG,-0.08726433827330835,-0.015713952825293243,-0.03775755111978685,0.03294398619242214,0.03608585585028598,-0.013062343478769984,-0.10869332172245108,-0.20576054062534818,-0.06456182543199111,-0.03607660671753353,-0.20013478656996583,-0.11383438429191689,0.01429373635112798,0.07114553373144951,0.1180630413441015,-0.043728126713523614,-0.004279799379473779,0.047212215373104126,0.026242633134667015,0.04391210124886845
WIF1,0.30724425497167956,0.057835297633905845,,-0.023723742148879574,,0.1641018215246839,0.28531008192072027,0.39768174449737076,0.07323892513371649,0.08026464275637685,0.31060218961925057,0.46166626512473646,,,,-0.000911771189898899,-0.03736490191795146,,0.041897968620229584,0.1752792605029279
NPPC,-0.018923632627203566,0.0054467657650717665,,-0.03420563695897627,0.18492590758663266,0.07199250239673335,0.09954726432142183,0.10545455749083048,0.0547415651323488,0.03288259967947397,0.12632855410840518,-0.24151132260945393,-0.05256846710835592,0.08898193788157181,-0.005251614784513807,0.011985749505642657,0.01013267424334689,,0.12584238597338337,0.11945838725895794
LYZ,-0.01357736084363084,-0.04826859680856411,-0.0728084439097991,-0.04883017784007507,-0.04977372565535424,-0.08315623496154632,-0.10332791048788532,-0.2265348411253555,-0.012520346761089228,-0.06191621399446172,-0.35709486793131767,-0.08358448111510373,-0.04046141071771406,-0.04079863528596245,0.01664781028111631,-0.005032668794942251,-0.01997681682936607,-0.03577888760638071,0.03846046611054657,-0.06667997096591159
EREG,,,,0.04855938721382471,,-0.06930639641538387,,,,,-0.023787279123564133,,,-0.050211649685261185,-0.021364594830446344,-0.008479250743409066,,-0.06886639363547983,-0.04897553954480846,
SPTAN1,0.12458455717229625,0.019323370660981228,0.022905740628921104,0.06438737742749369,0.08498874639999532,0.15653805874475343,0.17842755867678706,0.289947556917907,0.08134567517931789,0.010332958399168946,0.43541794922066573,0.32513192584601214,-0.026254053555623606,0.10193996877843327,0.02507755129060118,0.06539269511371872,0.06780235785948466,0.06570683569655447,0.21086975256047283,0.1270978628302323
PTH2,,,,,,,,,,,,,,,,-0.039392634543047506,,,,
LIPC,-0.05594491816692766,0.07858850401348325,-0.026698474868646453,,-0.0019407503907335694,0.02712182677503978,0.08781368159861623,-0.09566770755216848,-0.0022689139134976443,,0.005631485671383158,-0.03017505379568148,0.03174607413277815,,,,,0.021623439844047458,-0.02564148214035596,
COL8A1,-0.18557305342083974,-0.050539875993051896,0.00598593536144453,0.04249247420388858,-0.023936767556578222,-0.0669800350234514,-0.21050241762922395,-0.12641968473927898,-0.045792891181923555,0.024998047744853754,-0.13022165503555047,-0.22425748937896087,-0.12791578640271517,0.048136724802128494,0.06999448818644637,-0.005217943004985114,0.013258703413312003,-0.04947257815828139,-0.1274840024928557,
GSTM2,0.05712205910789085,0.0036066007600256923,-0.03887121373746544,0.01678575984546298,-0.02194546867729113,-0.02255151135280421,-0.04830857324998837,-0.12902860921542678,-0.0480668304988944,0.015133623596019729,-0.05141486847847513,-0.07873526759892134,-0.06963227148609957,0.030842354663461507,0.023417075068057996,0.021473459230938605,-0.03466867688666598,-0.033188990742075236,0.023050220422036277,
SPX,0.12327900743250671,0.005540043919076303,0.04336190763318488,,0.011332978533504713,0.2245957509986714,0.05269761845531106,0.18011866719869574,0.1406615411733785,-0.0023326693912988565,0.09395837811141743,0.3315021810249247,,-0.021650716612264836,-0.01733233603909309,0.06480383571829526,0.003422313133408364,0.12111684931516044,0.04883965142514946,-0.041767376270494365
MFGE8,-0.17478774747869977,-0.03853266504769922,0.02025657666239537,-0.0027045162300713987,0.02777026500747403,0.08462797707475962,-0.10261978208114544,-0.11175772538610325,-0.09185120611168365,-0.08289590241950123,0.19032447915596004,-0.09445092235436676,-0.0589727497845443,0.05709878111587778,-0.0005983734880411282,0.01426485093532655,0.022813632684475574,0.08409699505883736,-0.05249201701147779,0.02074519231208763
TGFA,-0.11918491969325291,0.08543267214778975,-0.014702773802327661,0.04409313604803987,0.0019193092378468296,-0.09561531125052894,-0.14317805748615153,-0.2604589631172971,-0.1823503632568905,-0.03986557708518778,-0.1497055146001368,-0.14400627750152667,-0.06700849444955428,0.08574315819898692,0.05991267326540852,0.05865586701849218,0.015105267881583473,0.029641769049477046,-0.0442348195984888,-0.06600922354914414
SLIT2,0.21623911716625482,0.02114731960163691,-0.014977595995700392,0.26061110025134326,0.00196836082994518,0.14471697518162485,0.14641623995479636,0.1467433580391416,0.0709770485400327,0.009816802313807695,0.2547885262444611,0.44650584893849304,-0.03735491538982843,0.05155956234046792,0.08654181406579961,0.01729786761420083,-0.03252773268752961,-0.00028466425705267543,0.031010168335133637,0.28594124865195125
PLTP,-0.06902941017006221,-0.008767477203054576,-0.010857729958025898,0.09792128708059451,0.012702932860133135,-0.20662865591759513,-0.16920711897307222,-0.4044170166058569,0.047836838331266174,-0.14630125369128114,-0.39514193055008506,-0.06610203078284549,0.04936166248249379,-0.053471403611929556,-0.015888949179967943,-0.006519824185940362,0.006562587525297382,0.061734620572185886,0.01908049687384353,-0.040352739076463286
APOD,0.13016935649276357,0.025907868128358953,0.03182772415958447,0.1681069468460969,0.07748246845807129,0.014954369894203736,-0.08920129227940347,-0.40294883439206375,0.1223218588195648,-0.07373945461874334,-0.2917058841800104,0.18723030114982772,-0.043048633797738836,0.15076683966414256,0.1013140098458283,0.06229423894075831,-0.14000288639762046,-0.06277546512444414,0.12539455369616812,-0.11320898382998333
B2M,0.05268438657580997,-0.08645963746647818,-0.041252575274142354,0.07930383649329195,-0.012714130978246672,-0.19762142768604632,-0.3945044136991808,-0.4904095205178256,-0.00265735032080682,-0.13782574662528216,-0.46429220260068166,-0.4178724054008372,-0.0933145191553051,0.05154584006042833,0.07784135315694952,-0.016778518597077578,-0.021636635189158,0.013641769370269003,0.03710348444364852,-0.06541675969199877
OMG,0.17246191965413704,0.028663954777708393,0.019038161770771438,0.13521901992893495,0.03575748818459244,0.15768325417334014,0.04554429487384258,-0.01764478490226296,0.1218953855094541,0.08167536725259136,-0.03878871844104664,0.2916848780080628,0.026754485467322568,0.07029025874948486,0.07750949609508503,0.04483854901387895,0.02879854126734484,0.03955891845540142,0.22949909108308608,-0.0854696198300608
CXCL3,-0.09884306416523105,-0.02959498020059918,-0.036470149071251665,-0.05599999581540371,-0.07992112678450983,-0.09547375478787563,,-0.059528202410853964,-0.16887093429789998,0.041457995896014184,-0.07193555863266661,-0.019799801809442387,,-0.016395706436440532,-0.0036326181976425614,0.02388591396021913,-0.03090549722198897,0.0760096076608714,-0.07850146482055174,
CXCL10,0.09231757522400001,-0.013786136262268435,-0.021855881364731846,,0.0009432228459937868,-0.013099566342489821,0.025554756814633577,-0.33445547436653833,-0.06897013250178773,0.006348086527531898,-0.07288270758380211,-0.037077641008927575,-0.005897512348611484,-0.0346447637775611,0.009908750493531654,0.039299993522629466,,0.013203229852548118,0.11788644300627574,
RSPO3,,-0.001745443740103268,,0.07790617566612441,0.06565694483269173,0.33485591736560055,0.07097377042974652,0.19594567719952338,0.12459534892539535,0.04350662419186051,0.1545760249634639,0.1097365030286586,,0.0978066338374006,0.018405993795361522,0.0047726173549219155,-0.012514964864574912,0.030166165341726284,0.09905446475960163,0.12260966396358539
CORT,0.006708719134002148,0.07120480730339082,-0.010035978743395157,0.12346624804561758,0.0484012920266196,0.16312180138974056,0.028708783927250767,0.19633337321256983,0.07502221255628971,-0.010187373316168723,0.05566308766429586,0.07903228658266792,,-0.02804003288115335,0.005400750581054759,0.036621164805236105,-0.07098321528124032,,,0.12194915846261496
NCAN,0.0567015468803228,-0.014182727099051613,-0.05453484971662937,0.1575689016187231,-0.009982483755393585,0.267047085588276,-0.13902252328537654,-0.1983809580393966,-0.09106724066487029,0.03624608669752584,0.2416949565646779,-0.347570543941676,0.07426841423254046,0.09279120472339838,0.05485346984029387,0.024048641386425058,0.10169778434829864,0.1169122330178592,0.1904536173989352,0.03246425954103472
