,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MIA,0.031569494076964064,0.005976034418839923,-0.02636099854694198,0.024703308739345713,0.027903369357900977,-0.04421390480258836,0.10602348148615312,,0.05554774780364402,-0.017073541887269034,-0.004702095336362178,0.0033963284208249887,-0.025614142298769228,
COL4A4,-0.02634227037598452,-0.007713711337546046,-0.00040394372443839667,0.024942359912695628,0.03520922241749559,0.03759345970291685,0.09916813384205499,,,-0.011993614326811348,-0.0033146979249991425,0.15102026317024167,0.0027234412735913957,
TAC1,-0.022745668824918602,-0.020440983621347834,-0.03648111841456289,-0.008013218582131304,0.07856582090666421,-0.025261873126807083,-0.047218268462324686,-0.06973335280339105,,,-0.010531719564013891,0.10447849254683775,-0.02959948653345708,0.05965505416249333
RARRES2,-0.011263076796186246,0.017966411016668,-0.00868010543926694,0.01773157119189976,-0.05415820560970699,0.062225723981498816,0.010338277891551513,0.07278783274095493,-0.07894124127311736,-0.08871350508485899,-0.004972339016703139,-0.00487192626652693,-0.041715675639365415,-0.05961012748633659
FGF7,-0.03897576807249686,,0.015010530524043508,0.01231586128150503,0.004729039745136177,0.0006964845208665291,-0.0439386925141422,-0.008427493701056207,0.07304716869280173,-0.06415622764454984,-0.012673700952213202,-0.017687256844855097,0.01290933126984373,0.07524255141661733
HBEGF,0.06043436604776034,0.03339807784609091,-0.02655528908838807,0.04128351380625113,0.015946264072385016,0.0934210370120217,0.020777723775259157,0.05252933869383228,0.06758643990126242,0.046834911045455986,-0.017071463840853587,0.009314478743381557,0.030231254193144985,-0.037981467257333146
CSF3,,,,-0.009896213257817754,0.01919881859263427,,,,,,-0.0040131769630474485,-0.028659017819398863,-0.054675379505062335,
PI3,,-0.027509981691525565,,-0.03112838692518144,0.07128716024000321,,,,,-0.02161678835360193,-0.012963468670048599,-0.0779876904608707,-0.05000674011614814,
PCSK1N,-0.014867541904878816,-0.014399729046263552,0.005663618828968659,0.02332695335460141,-0.005301617559716346,0.0012073868871188599,-0.04517418474866768,-0.056201294133509244,-0.08419262700948078,0.01414343222300842,-0.03615717671171738,-0.07468389118448487,-0.02221198256091683,0.05152123997127457
NTS,,,,,0.030987964154720916,-0.011695366580746892,-0.04185624034913914,0.05131036462474332,,,-0.016661810430112247,-0.03842294521393809,,
SFRP1,-0.019311137852057642,0.03312091044853797,0.03252843758160742,0.05170251245707664,0.0005120757273720667,-0.0024359239038010917,-0.017336620747659168,0.05320770255384218,-0.09232515071701455,-0.013429585346842477,0.016610035152507703,0.11973359812331949,0.03020146843388069,-0.11775996232583288
CXCL13,,,-0.01596115568871485,,-0.026473167046419645,,,,,,0.00954606479157078,,0.12290127930201104,
MICA,0.010673828652211288,0.0027304830484194344,0.00902808996393373,0.016938635900440528,-0.0023083575562681626,0.023192272988538546,0.06676034089606736,-0.0020521217435863965,0.10884942685907772,-0.027629272982982435,-0.004100751244528105,0.05091392386846974,0.018008884595667615,0.027333694888940753
TG,-0.026342264439652468,0.0014881419535196624,0.00602616748057956,-0.018026597790142245,0.0607131968432378,-0.025698351516032933,0.07825517380796318,,0.12870561358777902,,0.06723154412751702,-0.022439114041935465,0.04270163344286365,
ADA,0.06359395743883756,-0.04341543610209463,0.002212498445084286,-0.025631290298371627,-0.030781519686298272,-0.016699855368212228,-0.005934289161589193,0.031552032621991966,0.01312382222240212,0.04173537769608215,0.0674302153923215,0.20204645998217635,0.07828949488592482,0.14190717523868254
LAMC3,-0.03932445571725305,0.053829408258599505,-0.04346613569641482,0.019275786405668273,0.03865188363364738,0.0035980417800649004,-0.0032702196542894768,0.09796439815875746,0.21215752625548076,-0.06876770203538285,0.02210480684111761,0.2860396926682963,0.12328729717713012,-0.05913900455895813
CCL7,,-0.01663305233737703,,-0.013033201400649265,-0.013574400950619856,,,,,,,-0.022489413171212464,-0.07382522093810656,
NGF,,0.021494195794180104,,0.06861610630201294,-0.017541301947570656,,,-0.027013171555726564,,,0.04751135939399904,0.203184922171622,-0.0029415904995734633,
TNFSF15,,,,-0.014513107205337893,0.002028687463516494,,,,-0.04110277634471095,,-0.013199637426353389,0.06900079269538657,-0.016865236221997728,
HMGB1,-0.08527442405010276,-0.0013758703229309246,0.0559481437198636,0.0163460656299456,-0.009775810837283122,-0.09504335965244663,0.028347841304456486,-0.03144086229424228,-0.04954893941595039,-0.01659416239336269,-0.01031026290866126,-0.1388192845172093,-0.0524121378036515,0.04336254906062317
ITGB3BP,0.07087555849253986,0.007179254861011145,0.0035180041391952997,0.016051207566727524,0.03924921494436257,0.022676630572930533,0.020743339464300344,0.06277907608938493,0.04540243173143024,0.026576064979164444,-0.045615602711297006,0.00314078644457547,-0.020328401888167102,0.11203412902940327
AANAT,,-0.024132028399297897,,-0.013205444659765848,-0.023415691478803024,-0.023110677700002132,0.005208791316886099,-0.0048301132755512975,,-0.03147044257644332,,0.012661743257584865,-0.04242122410918361,
RELN,-0.021838435610599144,0.07027494559482829,0.05759621391703167,-0.02292169463549929,-0.07049225364279367,0.010020125260645163,-0.05158292242428113,0.040488448859134454,,-0.0393557289310607,0.07952591860259672,,-0.024260475628227546,0.032317331123480966
IL15,-0.04599785495643983,-0.0040549336243500605,-0.035851213139321776,0.0617554960766701,-0.011055281752753119,0.008118436179442357,0.030347160054963532,-0.009608172228240086,-0.02563086138089019,-0.024965868265988338,-0.02001786074870863,0.18781665637368788,0.0033314915756760643,
UTS2,,,,,,,,,-0.014829633321738651,,,,,
BSG,-0.020940645819261566,0.03645508101290362,-0.005521384583015761,-0.0346813949882884,-0.025292874470165778,-0.045779002761603224,0.003812732449512821,0.026567573370175707,0.05544615945992578,-0.043991909864983046,-0.004059051694893768,0.016776732165904674,-0.012283565789283501,0.07358869428190823
ADAMTS3,-0.015654119335537314,-0.017815611536604447,-0.015407534717229845,0.0778500296283069,0.006927273599309557,0.017366014884994903,0.020956257557883905,0.015255928270536952,-0.000504809984894834,-0.02649767984805152,-0.018069225657974967,0.03469479216906947,-0.0001261048358633393,
CD34,-0.06213898259351699,0.052038735228029265,0.016132038055185875,-0.012989046993615408,0.0472756322871708,-0.016019949582610327,0.026804887044051692,0.023657285371879527,0.1799809799391628,-0.0290163212973272,-0.0031501517830275234,0.22090049272373652,0.03904923314122239,0.13658708574736408
CCL23,,,,,,,,,-0.03878497080365512,,,,,
PLAT,0.03404521767096655,0.04609013873873548,-0.06005077697258244,-0.007708763740163244,0.039265709077166276,0.022861274076056003,0.14302848005471674,0.011912062620038476,0.056589351993036906,0.019123590059071147,-0.0681282344846124,0.09035318772406374,-0.00744353276239432,0.025836464304011816
NTF3,,,,,,,0.000630333307394089,,,,-0.06625297483306683,,,
LTA,,,-0.020694985436829107,0.10492356338299956,,0.02679257963395413,,,,,,0.027057327383255263,,
CKLF,0.01569134019965397,-0.04010440235338901,-0.042939532926693905,0.056737031787994524,-0.012195946095588384,0.04191267300326313,0.040158813930370546,-0.00780192086279031,7.623664742592191e-05,-0.04268125821132734,0.018641244207282717,-0.013520936642422392,-0.0003722840764365216,-0.05684286941415445
CD24,0.011162253413498847,0.014077325883037083,0.0026887372703083387,0.00992862971801566,0.036449467337703406,0.06122191187630015,-0.00969462558782545,0.003685486432933799,0.04487963555666022,-0.0684645030328627,-0.056402790525838284,-0.0595537946267495,0.05386366130036537,0.14192509186320793
HSP90AA1,0.028101281031658685,-0.03471305903068189,-0.030045102367165594,0.024721421760273917,0.0003076999291476029,0.17152164885195553,0.004496961379946761,-0.07887472964390912,0.02692388773451116,-0.005222890506103194,-0.0006253231811385048,-0.06500773955688095,-0.045722260579576936,0.05383888314882288
BMP4,-0.027110014356789648,0.005978721273677751,-0.02193789770320298,-0.03897316033116742,0.061634735488652705,-0.007864152123651312,0.016166290297851608,-0.04050773568123907,0.18094841613292725,-0.03487691023129993,-0.007302366062288056,0.16569160357915816,0.0050995771164388335,
SCGB3A1,,-0.01663305067409402,,,-0.02788519789345236,,-0.01219924242650708,0.004461286283758674,-0.04786376980937077,,0.04079554036266422,0.04645767651864874,-0.02325363070949065,
IGFBP4,-0.06205116142619001,0.058613206674631414,0.01722879768509881,-0.020761903872875177,0.002616458064408233,0.1367912806277627,0.04614570763383842,0.042762101402071595,0.19815733802421184,0.01318268329141175,0.0407898699485855,0.34258589574646403,0.11092661559829314,0.151960366681252
RSPO4,,,0.008479649760290855,0.019770063172680274,-0.03218405125193218,0.018190938649524042,0.03384833089352074,,,,-0.018460466469419692,0.03082864792964873,0.02869080050757485,
LEFTY2,0.08277002100183181,-0.0032247016980210858,-0.020949151344862225,0.060562198511051005,-0.049954622560385395,-0.04961012746931927,-0.013376616564045006,0.012230200478790546,0.008486654377434026,-0.01569298064112539,-0.009578465125783593,0.05356973372194325,0.028700478408975008,
PF4,,-0.017254120079192473,-0.018824901997503547,-0.011371211452688318,,,,,,,,0.04847699956544017,0.02179680915023616,
ANGPTL2,0.02211856333791201,0.054528575793225974,-0.005849066338685008,-0.0307395286113563,-0.0532497845466925,0.042264737503193456,-0.02671463085245031,0.14273562612376434,0.07000425611652245,0.032078836918378685,-0.05760720155176438,0.14058180834986314,0.06180740183221215,-0.020512589592959
LRIG2,0.005376497937072079,0.0345161505779004,-0.07326335632115914,0.034265970043897684,0.008217442932306097,-0.030118303042336383,-0.03579000072517474,0.050286037760401726,-0.027461814300213893,0.05456653621072245,0.02545024782801522,0.022825054797118608,-0.0460226105563253,-0.05630250842946069
ICOSLG,0.03301069600232529,0.03562644255596125,-0.004372224547145088,-0.02862797768383907,-0.03293089955556303,0.06260641551165061,0.04025864980981065,0.12059282199559873,-0.0733832210760184,-0.026388363767655888,0.0027851455960081935,0.07253832010122657,0.014720382447747782,-0.018423051538518975
WIF1,,0.014521034369368104,,,0.02141227510238786,-0.019976692432522817,0.028693838626280794,-0.04437988710180652,,,-0.017160791699294898,,-0.018168240484173315,0.10746819319359731
NPPC,-0.018520202482732492,0.032639707956233194,,-0.017639553176929418,0.058859461275356094,-0.010074564743609698,-0.01695395907922943,0.02200678388271262,0.05641946927254798,0.00452959171389086,0.006528330291744918,,0.00154980631435053,0.030440767358229624
LYZ,0.03433594065011089,0.028774677934344527,-0.025464675061968443,-0.008788198232941457,0.0032230636227439688,-0.02485734175965286,-0.013671139313119564,0.13350699732670487,0.08159665915047325,0.007979219063147462,-0.02151866076712228,0.14790495295510928,0.07765325084962471,-0.06978095984160154
EREG,,,,,-0.011877168959252048,,,-0.007475276930747393,,,-0.022992822232427997,-0.009769837465641362,-0.013339466214741672,
SPTAN1,-0.02523774785767999,-0.02733790753799825,0.009628937074223127,-0.0008535596708980517,0.015316261661721378,-0.018667987814048336,0.019701882576860792,-0.10001613407345729,0.0334375314202129,-0.039387486857036275,-0.05035841778460875,0.022857304077079966,0.011731263514153106,0.13176840721991062
PTH2,,,,,,,,,,,-0.015767230408747217,,,
LIPC,-0.01913161640920483,-0.02112357813253234,0.03214462222958742,-0.020434913878206926,-0.0073117433206085205,0.006826295444922175,,-0.04976898222859387,0.003760456181999316,-0.008141204498435702,,0.05477260197035845,-0.006561420037470178,
COL8A1,0.0297843950222173,0.01729066146708627,-0.016746056593166293,-0.0009222493067266937,0.056921758079126625,-0.034053140324128636,-0.024878410741918194,0.04140259225069362,0.07976733037310599,0.024681192468505076,0.003534368272238984,0.007932885461479243,-0.0039716733667878625,
GSTM2,0.015315997487118763,0.010438681623232051,0.013633708606028786,0.02683466093213535,-0.043498226831668894,0.029412976896768514,-0.03605699845961211,0.03383467538752063,0.04522191880176948,-0.05275313646077241,-0.028137203226472743,-0.04283515537659944,0.12282279915978991,
SPX,-0.04508489811031633,-0.012587113399894387,-0.023317363977307003,0.02117366227163146,0.01588577778959534,-0.030578173557423153,0.02196545526142909,-0.04356050625830537,-0.012095028680800453,-0.03724220718047005,0.03026327951526326,-0.0637362638102089,0.026634570437242065,-0.08576108352592601
MFGE8,0.024768979448085954,0.0745235280916426,0.01575236969491449,-0.01677421661860827,-0.005161994736399411,0.01878518251588565,-0.03654656000787713,0.048538408049704766,0.09245092102200224,0.006286814038496474,0.02809503691624394,0.19057287573437048,0.0670292117117188,0.018742099581709436
TGFA,0.04530059440099881,0.025947466649118237,0.007910453615286455,0.01972605108251429,-0.05944197892172888,-0.014933711532715863,0.0027663984395497536,-0.010727789355465096,0.0169437523941784,0.03558455546706859,0.027272272963941576,0.07429424389699961,0.013358620558214981,-0.05956469800775584
SLIT2,0.03996452490595588,-0.004775019391411782,-0.034697626760573516,0.008548057765972145,0.0620600496736153,-0.009264045351303969,-0.020067821488356445,-0.0031343732787853795,-0.006378407163877806,0.05386998884917416,0.017766660005011304,0.031173733431156207,-0.025559933164772407,0.18389594603231071
PLTP,-0.06340514239784881,0.020174068479926092,-0.00110378775163491,0.09584578322756769,0.005941325394550255,0.03179365831639085,-0.017072101297007,0.11149983730007161,-0.017722669031589134,0.06106392579691148,0.04282830885681522,0.1488045307526731,0.10893574533628023,-0.11478755784195949
APOD,0.06781420545137194,0.0079473192311897,-0.012705259695909299,0.046205730283744084,0.014025701096535165,0.045975708454938605,0.07538631858936802,0.07889368701058269,-0.045034621777352776,-0.034598413728296626,0.09313564817613748,0.1328687392755265,0.14844964410517814,-0.07309800634303125
B2M,0.13278415759893714,0.05126571665384497,-0.05722199968668182,0.11960218119484793,0.060804414731185426,0.16970080428508952,0.07364547567755378,0.09651828333546951,0.14215911524236893,0.013715896774550446,0.0721999700338119,0.26843850693516635,0.07497285492353468,-0.14739737192361754
OMG,0.04305614945234476,-0.0017912284335642001,0.02924859173679368,0.05503440617883386,0.03956146535004124,0.019570619949094516,0.009803713077854902,0.009360189370118649,-0.01907369573027493,-0.0059253992303586805,-0.03829665950982518,-0.0066172893857031215,0.04687980168444814,-0.0720637738047066
CXCL3,0.02468252975575852,-0.042608530070280336,-0.020498827479886374,-0.052144235704169095,-0.03872828815291297,0.02408653625505753,0.009063972786623898,-0.010203910752903975,-0.012895552673583414,-0.022161500817749147,0.06394853196752467,0.11312821810348796,0.007180651039969612,
CXCL10,0.04630478258898693,0.07148241585525804,0.0010877714830675553,0.10964768561626273,0.03865792559723561,0.1834037297803667,-0.019824830042379896,-0.025035705763894935,0.03834147994392787,0.12702215403055725,0.019082237463193843,0.15079532116511382,0.07697369034707721,
RSPO3,,0.008132358098969698,,0.02989168332425341,-0.03115943959232566,-0.009229924823563693,0.004225025372432013,-0.05968174144972568,,,0.012407771232782226,0.026916160595057935,-0.01084372848133399,0.14302779945509328
CORT,-0.026342269951960668,-0.02569363821655741,-0.033620082888289445,0.03012994288375586,0.0844341248728399,0.0387399310133579,0.002557206329445662,-0.06799822706204889,,,-0.030702231596634322,,,0.16665055950666346
NCAN,0.04424910611500237,0.058478490260071764,0.018567745665087287,0.04052983034536526,0.08998682563388986,-0.045704649362900494,-0.03417535643476655,-0.08993853621410806,-0.10090976725763352,0.07928999680019147,0.006620266240525534,-0.10200698050618592,0.0012141964333314856,-0.006380655278989853
PRG4,,-0.02501412430456147,,-0.013033203431680235,0.011500234338837999,-0.007072735498957169,,,,,0.10429868965841678,0.18643671551212118,0.05207670311841549,
ZG16B,,-0.02306502110980061,-0.022652709968473107,-0.015126626539869967,,0.014583815880271559,,,,,,0.08349614790022966,0.05351249620144894,
TGM2,0.061219946093004046,-0.032946344164177015,-0.06512230915843543,0.04817312874449401,0.03355255758844593,0.055708475584785346,0.11759070783166202,0.13417001279979351,0.09224147075871914,-0.059051697644863496,-0.02640162103739261,0.20111386250177837,0.0804777516345905,-0.09691926633029406
VEGFC,-0.008123144313172997,0.011866180303299584,0.014808290581501364,-0.01033990538390152,0.008224538357508119,-0.029560447769750423,-0.03402746060789107,-0.031401063952308975,0.08666516709602161,0.02559752452141164,0.04303995211733767,0.16540786191270773,0.04938107912583856,
WNT6,,0.025214536306840164,0.04424746829096902,-0.01802659853861615,0.055362184495185214,0.012068513668774046,,,,,0.0067681429365747375,0.016324612064233877,-0.008820490252397761,
NRG4,,-0.015319625148197395,,-0.01586200479162523,0.048825751642240026,0.02509400624341449,-0.03355505818096723,-0.03498264331760899,,-0.023472379743674866,-0.024377524942385303,-0.051183739214152306,-0.055548887662423406,
PMCH,,-0.017656692423125182,,-0.02197835297120781,,-0.00483551323397603,,,,,-0.0140355723714019,0.08644307739048908,0.11413365678911626,
COL9A1,-0.009047050036775075,-0.013137014759281893,0.09331297029050481,0.017658494136540387,-0.035309114746023024,0.007359545693274792,-0.02584181562998,-0.027403431392606335,0.011955298510196843,0.02049486954926052,-0.03364473792317756,-0.023583899412316225,0.05944440848553028,-0.02809781042306021
GDF11,0.02497205034146228,0.059403762934756375,0.07712831525911248,-0.007257527672846599,0.003645987659915631,-0.020752813103471532,-0.012394598417510772,-0.02848200713745562,-0.08703199436086613,-0.021888068010293513,-0.012233485526388189,0.12068370990071561,-0.003632255226339122,-0.012292421725840663
RAET1E,,,,,,,,,,,,0.0208230549989441,,
IL24,,,,,,,,,,,,,-0.010712578355068154,
SORBS1,0.02050116630450681,0.011210458215790411,-0.0005279055576279283,0.003786219200815029,-0.010587303067856301,-0.04381866805601899,-0.0344866833646703,0.03292194434066355,-0.04369341939542013,-4.9020953963984455e-05,-0.012190502950776328,-0.03963557738410289,-0.027034123149451316,-0.08913545493094695
DLL1,0.027989545258865923,0.008057761881637766,0.03835530200080611,0.019779140203912842,0.042455308298332634,-0.029345278514186623,-0.031047033597665266,0.028651096269541772,-0.0012582130187558723,-0.018674325852566183,0.01496562143181446,0.1125615516977046,-0.015685972107149164,0.1368218130364255
TLN1,0.03309588728192187,-0.020306989734095827,0.07078678000674776,-0.015442280910945324,-0.018409921554981293,0.030277162137803324,0.02211390266666568,0.0816634281308798,0.1648646661966726,0.021176594828356397,0.028298608736103837,0.1881684108389029,0.019425912651798046,-0.031940778646921054
COL2A1,-0.024742128281686548,0.040944346016261436,,,0.017078249782265072,,,,,,-0.02956819437778414,0.04937170512829996,-0.038954276634817105,
SHH,,,,0.007777778079562268,0.009873020619981281,-0.0003935649189030113,-0.01400690594799752,,-0.031356921716186405,-0.05911154164817123,0.003771590608710296,-0.0772906842540353,0.0433590041511407,
PON2,-0.040664983430428556,0.0326411369885604,0.05131647093267224,0.04689823668915265,0.039657199256503184,-0.09034325655934529,-0.025043785889347137,0.06887378620958085,0.05409451731092769,-0.019879678735033643,0.05209706914484195,-0.11098085050006853,0.05764395122441633,-0.06655704561677585
ICAM5,,0.005745964717827832,-0.026966263327745377,-0.021108721466375015,0.01974221956835435,-0.002990842431667888,-0.02929847126895989,-0.057475380086668526,,,-0.05605822969613881,0.06472028414428813,0.06311066595153966,0.15146848845748717
HPX,0.0851736118407231,0.011444002822307921,,0.011756809670905064,0.014517212776588049,-0.002344301725366384,-0.012199241182823697,,-0.03531644033190603,0.0023636871943833013,-0.03885110388530617,0.03766136194758294,0.021281940207010706,
SFRP2,,0.09033454636353686,,0.0034130205377004455,,-0.00909293392305138,-0.008367948701165877,0.007322945939764204,0.032473177812928196,-0.009303135188270247,0.005553673637703677,0.2706502887499876,0.1064021642581939,0.003294574516807859
CFC1,,,,,,0.0030488694627673024,,-0.028544630280759653,,,,,0.030078459105700152,
CD70,,0.01426699328942284,,-0.02621766282039969,,-0.02047868420787504,,,,,0.018874288895592336,0.034325311721962175,-0.008194901356359582,
HP,-0.009809081588258696,0.03581824939289658,,-0.014450706370055853,0.014293228022048497,0.08122403697695792,0.012045066183431945,-0.0049293209494739474,-0.023405486916432405,-0.013278037868898708,-0.026327697599864718,-0.021924643316619835,0.07457555027744349,
CXCL2,0.17611416298638888,-0.015441819856665047,-0.014809984761819652,-0.008306147932663136,-0.007997866319616334,0.09531846877899453,-0.016953957752360242,-0.009375762740081424,-0.049422174344304626,-0.03758130027924779,-0.0023226382443978545,0.11868188899911676,0.08275543160262218,0.06446624298360037
NPPB,,-0.021458245192927394,,-0.019395233442358353,,0.03859317169074944,,,,,-0.0209776135508239,-0.05192020308843971,,
CCK,0.024922017180500747,0.04196420309388992,-0.022877735981875407,-0.0021904588722927902,0.04329045674079632,-0.06202527709607049,0.005220335227050189,-0.06474421471130756,0.07219572301795132,-0.05550644237205199,-0.016179695907883346,0.05395816973355008,0.04060578242005015,0.09097800547368136
SEMA6A,0.0235182781940761,0.027252283088639834,0.00969029971230458,-0.00248561425216888,0.10864082454740849,0.03638808390583919,-0.012844391278214807,0.03475332510293902,-0.09257295098249396,0.021252834044809175,0.020519741322871127,-0.12117297193850096,0.018227923002394952,-0.13472198950498876
IRAK4,0.033802025300400614,0.05629704756093277,0.023639532094814498,0.040210895685728984,0.010401474064416357,0.03576602558853767,-0.03027312595320574,0.009391703216067058,0.06412567472463901,-0.02811777328645438,0.011660585861830868,0.03503159101885943,0.06937218424504613,0.034947535156910424
GSTP1,-0.08358610192542529,0.010010391126706975,0.0002082709534860572,0.009454420306038176,0.018503857524704563,0.0734430315538714,-0.049365061623405274,0.04225344096423115,0.012242023197718256,-0.028426823891107185,-0.00455964181402368,-0.00891790053955226,-0.0055492237522300385,-0.008890559458928806
VCAM1,0.002055960269437131,0.020706487815200538,-0.007552659996549122,0.045530021245580796,0.04249120791399401,0.029388605217721922,0.06191479394898863,0.0834482435092819,0.07965897395838377,0.03686588953741958,0.044025911889115435,0.1627231007957618,0.05271602751102245,0.02855672431511097
NXPH3,0.020588458411745718,0.018638703490076097,-0.031095528904252184,0.004166119577991961,0.017187758194046984,0.061622582780890715,0.057075177218328874,-0.061567796782338924,0.010511057497004966,-0.05006870321814647,-0.006000730640021203,-0.04037909353153338,0.04649227309499486,0.1282591624141195
MTMR4,0.05061909596347208,0.025662381330018122,-0.014294904638150262,0.02707522983173618,0.01795144286603198,-0.027770465750245065,-0.034728304038110676,0.010703029086462324,0.01539866436165781,-0.019634486175346744,-0.02678849775041731,0.014035739968099054,-0.045990132518263664,0.0508782919596514
LAMC2,,-0.01684247873442777,,-0.03027240926165989,,0.043391433702289914,,,,-0.02269416287409157,-0.01362371222434967,0.06400138273661325,-0.04278047207291877,
IL10,-0.00966384749419976,0.08713753572037282,0.058746567089883565,0.027185582086206316,-0.01285540904577254,0.12560154613808366,,0.03797419661590526,-0.05443987262475692,-0.021890699520548527,-0.010875351240761399,0.13980336230923524,0.057405677836470444,
SEMA4D,0.0790036512047352,0.025190767367131404,-0.03635700247822959,-0.00260440939518243,1.074994464563772e-06,0.03806479967814245,-0.005228162091544126,0.08625555438389022,0.010286529469472859,0.0021993898815954654,0.0695945806406259,0.10256827844956828,0.08627360691454825,-0.09098519304279945
TRH,0.050875658330173226,-0.04387811691159465,,0.004386617493787291,-0.00035542233841344005,0.12995212822261532,,-0.04445202633156695,-0.057641693074970725,-0.05016081801823959,0.013318541577841613,0.02305464528639533,-0.05024936418655452,
SEMA6D,-0.005249193427085925,0.03274031055302461,-0.0509689281445414,-0.0011133592371660314,0.08964645609401589,-0.06810844937284746,-0.0017898664753252106,-0.08028484486027962,0.10400324956224051,0.06342408614993658,-0.04708094898582864,-0.11069640895826913,-0.05859678861073434,0.0713867109267466
CEL,,,,,-0.008666561924273928,,,,,-0.020570771956148082,-0.02313585961026394,0.12418698314320747,-0.007637240491142589,
