,UKF248,UKF266,UKF275,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT5A,0.00680376747745763,-0.0012846682665002204,-0.013612653187293943,0.04117514183612427,-0.07020324174940872,0.002541496129889677,0.008482240002511821,-0.03607117111523611,0.016524692897235294,0.023769857172719427,-0.00929376659735157,0.041419990604432744
CXCL8,-0.0822748051291552,-0.0168476779447472,-0.010743948703275467,-0.057551577277128584,-0.03385608129097435,-0.06765451357751891,-0.1261646625587282,-0.03612152921775621,-0.03358240653001724,0.006065548605863144,-0.02758771851999141,-0.0846755387350803
GRN,-0.01415319834242702,-0.06374312834259516,-0.018161275130563766,0.061732322151715646,-0.010870831157204672,-0.00033411372476782906,0.020291548430537553,0.045924879484969,0.030357662427741672,-0.003819409486057319,-0.0046995225826419185,0.030025209530632632
MIA,0.0009262346372363971,-0.021416688967355456,-0.030295297946616957,-0.04815327292181577,0.04256710276245765,0.09120719811099676,0.055547176087185846,-0.029601636999817087,0.014739899354782903,0.006565411387015063,0.033173702800610654,
COL4A4,0.016251814626173956,-0.01126928094415138,-0.016092096406897086,,-0.02087766259923762,0.008834019717114033,-0.010878001405367353,0.04083678922173522,-0.025958605372363386,-0.03051866431916831,-0.008608195016925774,
TAC1,-0.011833944114036333,0.03582266009683689,0.023047103429915488,,,,,,-0.031192702065465337,0.003887857787412333,0.038831627160100746,0.05708769952239508
RARRES2,0.004327501521516607,0.02419720713427813,0.040579917876108526,-0.05476460016327377,-0.06649164609498266,-0.012084380225480543,-0.016376448970472284,-0.028544581866443708,-0.0007998289422939566,0.00012359787615410928,-0.06922196268511929,-0.050179873129515676
FGF7,,0.01493947096213944,-0.03668399120542358,-0.04640747893202094,-0.11161011317458507,-0.003004617167905651,0.0015490325694450522,0.042889240334854334,0.0506436321296662,-0.008722001111352143,0.08727042830366652,0.02079031916401715
EFNA2,,,,,,,-0.030454100897172244,,,,,
HBEGF,-0.0039255982316833225,0.006652256574289477,-0.0011164137987910393,0.06175031508603761,0.01349874153344801,0.01175618047980332,0.02580910700105099,0.06635765648616172,0.0032793610307039448,0.07673173520027486,-0.02601418150397762,0.053441614710079764
CSF3,,,,,,-0.08565270275677213,-0.07668746652951187,,-0.025919776928509525,-0.014876792129347687,-0.038052487332077396,
PI3,-0.025608521060819216,,,0.1180668311988583,,-0.10475455184117782,-0.05955621732320243,-0.021616790483526334,-0.01991444595058199,-0.032322326967404696,-0.08219728757885335,
PCSK1N,0.01567447925009963,0.012864564619438012,-0.043425799791473534,0.03296119465053715,-0.021497282885109596,-0.04922883152519244,0.02728494788202871,0.03811466257237951,0.024930149650474784,-0.03749614370390762,0.040602364369485534,0.1012104214435432
NTS,,-0.013757231560020863,-0.018383349558509347,,,-0.0020001422207256495,0.05551793429394266,,0.08280511376561409,-0.022030500526076885,,
SFRP1,-0.039333122075106815,-0.041869527333780625,-0.03413402343232267,-0.12658841900908965,-0.029889480935764757,0.026218939670234597,0.035821642645876096,0.015585134963471328,0.02775623304018203,-0.0027769846671001413,-0.02500004774483135,-0.09037556421632867
CXCL13,,,,,,0.0665991032983932,-0.04416005278654121,,0.040282379643844665,,-0.030865736235199028,
MICA,-0.03838629761378813,-0.001214311050227553,-0.03313839915126349,0.03567098020916079,0.02889903177149618,0.040369731311929016,0.01798677025032425,0.07231202984403934,-0.01607679159356297,0.07445438581070694,-0.01302431325053573,0.11171042515833399
TG,0.08064642401292585,0.12419598996575194,-0.015528446091296114,0.07295788110293869,0.018129781095847095,-0.01665150500515841,0.09099569134428578,,-0.0035642977309776032,0.0479584021427974,-0.03401420105949247,
ADA,-0.018193729570994403,0.017240628451371736,-0.016339974439359643,-0.0072060767508489295,0.08490349724139032,0.007744050052210126,0.08413865068909801,0.022056502402467728,-0.0017504963808113669,-0.002167884365115063,-0.04970874074182238,0.04360869246757651
LAMC3,0.010118303899352017,-0.02691078517573855,-0.0016104612614444025,0.06414366934001164,-0.00438010928885001,0.09031109128654337,0.04285569995203567,-0.025583003089911013,0.007436544550532631,-0.057619367480296314,-0.013766521307639732,-0.048972221532102865
CCL7,-0.015483393477453351,,,,,0.002511682120032306,,,,0.06396826883183486,-0.023470696238677872,
NGF,-0.026584217709615506,-0.015153275250576293,,,0.05926566073415858,0.06404532045748743,0.04030710787169837,,0.025548380318177532,0.014579018483001489,-0.04312514737260047,
TNFSF15,,-0.01839939825306529,,,-0.03232974258140436,0.04365042270158054,,,-0.016095736484939588,0.028594989242886833,-0.04211443358278926,
HMGB1,0.053101929604800674,0.042243831280147116,0.022830031135183046,-0.09112339639340243,0.07272892278394612,-0.03451934257323088,0.026816873819507186,0.0058632172291049655,0.06735531370758598,0.06404612259702823,0.024236662835935466,0.04339703140364334
ITGB3BP,-0.0027438565249016385,-0.016918643533383935,0.009136613666074102,0.07889838366505592,0.14798979112987715,-0.0420079099794437,-0.0028710956770444124,0.033412854006509965,0.03204250276507759,0.0034756614702845983,0.0054827839139406824,0.03302028785586647
AANAT,0.037597423206824895,,-0.01396482231842402,-0.05195582524858216,,-0.001930240476289687,-0.030695752491466343,-0.03147044567725841,,-0.01649427348007076,-0.02323480189767143,
RELN,-0.006459493961421233,0.014460274946665836,0.008796851432640812,,-0.08303223738588283,,,0.015213784116727155,-0.019441905341373838,,0.08502933818861112,-0.004984254911115427
IL15,0.018547169383246395,0.12686750180786235,0.007983291264735619,0.07410462161597413,-0.048580517736129196,-0.007604706971234907,0.06653324865631698,0.028811285668854547,0.02000326231355087,0.02432731736579873,0.005617808068942916,
UTS2,,,,0.005809044681795964,,-0.03250822103842525,,,,,,
BSG,0.02505902077573644,-0.019642382432033725,-0.025149383572095195,0.03727302158552152,-0.027121433064406352,-0.027030719683006126,-0.0001337100140263371,0.05727194887362025,-0.029925087905332843,0.014113283779531525,0.01478927180903861,0.012418615759106504
ADAMTS3,0.034076887687297365,0.049651570848692775,0.06651252132382038,-0.0021921064400647057,,-0.012396558218616545,0.02102836605014502,0.04276527418653178,0.04925630818954849,0.028028393901599433,-0.00877661781385838,
CD34,-0.024316113028756425,-0.022196490416735996,0.01387455126181178,0.03006268835992372,-0.049445932540506096,0.0207900962950786,0.06941356967579893,-0.05263643396991593,0.026029987724287867,4.6722371901352214e-05,-0.05742564474854054,0.06994103105563376
PLAT,0.017705933647354375,-0.04726959052208162,-0.030457551227595126,0.027371579372771224,0.008005992268952095,-0.0161905676550073,0.014930438469805811,0.024058159101736722,0.06853760925658804,0.030382807411398607,0.00740223161692314,0.04497862985761584
NTF3,,,,,,-0.0031518963484042702,0.011505587127141786,,0.0064206527233237895,,,
LTA,,,-0.013449579254734969,,,,,,,-0.022198806357503674,,
CKLF,-0.02789062044059137,-0.004707001353755011,0.029834424500097528,0.03419840599638593,-0.00815763140503712,0.0224386721889094,0.06954503696829246,0.06667618297443756,0.037677751454205446,-0.06979687484679215,0.0013337791782910128,0.0827877113547326
CD24,0.035463359289244115,-0.03232483211193601,-0.007184770911653651,-0.030111839359242946,-0.05986193906529028,0.02922071316440321,0.046643646681895336,-0.025786224491093926,0.0670850631909444,-0.040995605571574965,-0.044315229769509926,0.04838283944391949
HSP90AA1,0.003151384387724978,0.047167923405986065,-0.02464950331216307,-0.014834142469029227,0.042795163223290786,-0.12331257667303326,-0.08872013545515113,-0.01443905047988563,0.037113821697479316,0.07739757530501082,-0.034534739132326416,0.08259532405999383
BMP4,0.000909112762238794,0.01438893720809935,0.01007459151222731,-0.039267173834197866,-0.01336618619951555,0.04497839078324131,0.024164571491961655,-0.00649887566106551,-0.02253881758963396,0.042365951580399956,-0.04874600651210671,
SCGB3A1,0.07044951066550201,-0.01671250870546925,,-0.04298083368419486,-0.008308841478719265,0.11986685951602849,-0.007067497516565891,,-0.03342576576572745,-0.03268687949439003,0.08879560528791339,
IGFBP4,-0.01098493867697098,0.01763535802174819,0.015823768949007524,0.003941952185114443,-0.03248482358849081,-0.009723143644408027,-0.022262048938490434,-0.028374673053541796,-0.02195029061982986,-0.011339953199904012,0.015810523047106465,0.03142292529033386
RSPO4,,,-0.015642679462800745,,0.09190772394155677,,,,-0.022510830720820087,-0.029277901882431918,0.05601084002364565,
LEFTY2,0.017114573427929464,-0.037528117479730234,0.025138919545717352,0.0704399810341464,,-0.024657067852656506,0.022618581546593,-0.018231981572441304,-0.0066743706567161725,0.009115994855309248,-0.02932804902751766,
PF4,-0.016061533678519917,,,,,,0.07573831064097385,,,-0.02219880122053523,-0.02295091034787801,
ANGPTL2,-0.030345978344915397,-0.030772143194760567,0.03909931825633058,0.0055814593804182095,0.04791842840794949,0.06317799014734966,0.06750020243040233,-0.02748953207445462,0.022914660965961696,-0.03303958101783915,0.046915369637942385,0.03355545182233625
LRIG2,0.018278753303692018,-0.004305957854587026,0.02355438599008951,-0.07997708600004134,-0.03028712883156129,0.018082884074046138,0.012338031828687477,0.0407425404635698,0.010304442365014464,0.04480668008478834,-0.004157343430680415,0.08945269599017976
ICOSLG,0.007640773636501993,0.013316153733864385,-0.02028973520475819,0.00522690088214463,-0.032078723841134194,0.08316513719455591,0.035996343659070076,-0.0496863795999763,-0.02620404345791733,-0.04349535767424595,0.019585939436171148,0.0035731840697826277
WIF1,0.017329673568097406,0.03942161271220759,0.01074862821307143,,,,,,0.014103743904944111,,-0.018131579268063826,-0.024345390869014463
NPPC,-0.020317558407298195,0.0416217413925442,0.025003377147142198,-0.05369514501742029,-0.05440395325913616,-0.015529523234493125,0.0840944361689542,-0.029856274951567098,-0.006911118174250555,,-0.014378952473444189,0.038820035981190174
LYZ,-0.03890747456875604,-0.0044903514229491645,0.01845230985857796,-0.008586297501861894,-0.058203710888348026,-0.0060839813897095845,0.016801399252910264,-0.022037890500577202,-0.01016937804723537,-0.004092194154299647,-0.003638883929525231,-0.035312008483007466
EREG,,,,,,-0.03210871681154608,-0.06505687452516982,,-0.02803761919697393,0.10534419868483032,-0.026423296622613023,
SPTAN1,0.07015134115875124,0.00608827279682213,0.026662795968873554,-0.018075135731947023,-0.025336712342330227,-0.027232647206591867,-0.002904203350486914,-0.03565818545094431,0.04870807868255989,0.005737203707246591,0.017184271643919065,0.012564663229482116
PTH2,,,,,,,,,0.03729917796156586,,,
LIPC,0.015038127812056984,-0.020302747051012652,-0.02924558227022908,0.15944719959463144,-0.05167045758175975,,,-0.02232642980956713,,-0.0280676869384747,-0.035790570869761396,
COL8A1,0.04405071327288982,-0.03191762823372976,0.006989149880619132,0.06538492446619756,-0.04228995460040331,0.03486389745791423,-0.0056690060216543275,0.05682684155043794,0.020300729731162523,0.007822883057126518,-0.015056936205113567,
GSTM2,0.01535408109712892,-0.011071273547510446,-0.013613050192649086,0.09299616609215589,0.040721585955203185,0.06349410763177576,-0.01608963476044336,-0.05275314165859324,-0.013791588014375465,0.008021907034852742,0.05708054372028781,
IL4,,,,-0.03700525907678369,,,,,,,,
SPX,0.01488272982858153,-0.01570451447035493,0.006405809393807017,,,0.03939394833013951,0.012209538791295755,0.03886808199632237,-0.055397928560291,-0.021418098780911814,0.0473522649034741,0.008541065016403957
MFGE8,-0.033848502363639184,-0.01862040478682415,0.0389565331803995,0.06628546160430578,-0.010793887962562868,0.013203961364646166,0.02389328151897286,0.016173899125718035,0.016836840144466503,0.023079040735574374,-0.041985359301446167,-0.10817179481491382
TGFA,0.0221583799982759,0.02587251178337768,-0.06089014148338747,-0.059596248904799344,-0.015047701874099505,0.005456890543895294,0.108323337852663,0.048397037084392344,0.06638792037973926,0.07964329072886396,-0.015853265509244003,0.10906570673569485
SLIT2,-0.059554821292799896,0.015123104945131022,0.028667318303333977,0.03787156334592741,-0.045411477847173594,0.006684333535335472,-0.00986250423109337,0.002144591701459973,0.03917564015399914,0.0037490057702412464,-0.017125188124719113,-0.005441511560579189
PLTP,-0.01778166085795861,0.009040351561115267,-0.011592237444226458,0.004518730591117369,-0.07455334915682782,0.02339625065673218,0.03661042987186366,0.06885891390027546,0.015291139264924841,-0.051567131512727446,-0.011336748508162669,-0.034357734823841156
APOD,0.01064687369337581,-0.08261204630448041,0.040766551159002594,-0.006194536985537362,0.0949985454729215,0.0969373050501059,0.03724314854983425,0.029668697727521925,0.037361149657868485,-0.041353121331678504,-0.015017335299666416,0.03372245882388978
B2M,0.03206776661037918,-0.06620726978272588,-0.00998140461516191,0.11658744708593476,0.009545195113943233,0.0007217934419251915,0.08138356541306839,0.024402837639470997,0.01027786267257103,-0.04155747142137885,0.024127110113988742,0.06175972497239137
OMG,-0.013921793800708742,-0.001501174713809285,-0.005400041991977858,0.013750167584955114,-0.012692229955023516,0.06445739005719218,0.04178234179305622,0.07730456260538415,-0.02324790902046516,-0.01339126727006196,0.001934351712640299,0.0031506265760538454
CXCL3,-0.006069744349499576,,-0.0255363581047955,0.07557961183505137,,-0.06960567453589907,-0.06543204837797673,0.047362871615384904,-0.030743150447684442,0.0297841946148689,-0.027712479376853505,
CXCL10,0.0237322786733115,0.10640204543635665,-0.006112115207488848,0.13681736664783162,-0.013380287315570904,-0.025390488869017385,-0.025347272066050867,-0.029856271705188737,0.01717177289052248,-0.048178285757376545,0.028424979841502825,
RSPO3,-0.0210322206151114,-0.024697899711818,-0.023625902719045497,,,-0.005714243441661208,0.0007649844835372813,,0.0124505629435573,-0.01582022924995373,0.013858353909320175,0.14202552721706246
CORT,-0.04591379323549978,-0.0301213178846172,0.008030104884939286,,,0.020084173154171506,-0.014901335766749601,,0.002673239481880023,,,0.08900546353285661
NCAN,0.0018508596860210627,-0.02261673008322506,-0.01438282426077492,0.020052274151241934,0.10021592223567428,0.04759410364335233,0.07148112240723856,0.05935743029514233,0.010754811644967758,-0.057860227143083316,0.04165019901063602,0.046234769678521824
PRG4,0.00527950986983503,,-0.019990723362709108,,,0.0015215251077588378,-0.023675987985578045,,0.07083597261494935,-0.035837082859073326,0.029965935940862873,
ZG16B,-0.021470791419702092,,-0.010686911650276886,,,,,,,0.06734926082691244,-0.019579480367783286,
TGM2,0.004918968041823168,0.06857958148866816,0.013251336664196136,-0.06987214483065088,-0.004608252114086807,0.015133257908182615,-0.004173339710633219,0.05279877416953025,0.041301920635924104,0.058422630840646465,-0.032991938868393314,0.12193582546664694
VEGFC,-0.018042398352216295,0.015655875423076896,-0.0077936483485589875,-0.016577790160870035,0.07554982797113809,-0.013912780763636726,0.009722744457567673,0.07635441064769659,0.022628971868046476,-0.0026479011240995156,0.023454633156473108,
WNT6,-0.024982113084544403,-0.013428630583243275,-0.023783340700877162,0.050534814216326655,,-0.03735864584761462,0.007837519850300062,,-0.00499779647808181,-0.023823348066471527,-0.020231477487910127,
NRG4,-0.014260748976518602,-0.016439126271528583,0.006216472328254364,,0.0029171572429379337,,,-0.023472382056432598,-0.029726136025849576,0.06327974251891451,0.12158040433844919,
PMCH,-0.01643628065086268,,-0.015642678707872507,,,0.05827526193989693,0.041253273237291964,,-0.017115081801742767,-0.022236956900876292,-0.011857643840492735,
COL9A1,0.032652466669685395,0.0007937545223632032,-0.008106334972287228,0.07916719268909424,-0.036097863635486796,0.07978967234999149,0.07561471335541049,-0.05873339209788746,0.059844915046971835,-0.04869659886622187,-0.01753043166413544,0.12944507658984716
GDF11,-0.03735327794490469,-0.013391742316990472,-0.05503856785828307,0.12614263373847767,0.03220318771371791,0.05441087286191629,0.034487829909369355,-0.0036385362429597057,0.012427372053237183,-0.012014997503625544,-0.03243100645339615,0.0026160151203465645
RAET1E,,,,,,,,,,-0.0173546810264838,,
IL24,,,,,,-0.03297628747474847,-0.02746822866005412,,,,-0.03401418152758875,
SORBS1,0.010988585272165664,-0.029265074528363844,0.010583289173315726,0.08327883358059915,0.01608107765456198,0.03879043717295915,-0.03685404558500222,0.028665468268950025,0.008944110101743815,-0.009068245985233874,0.059105163848882175,0.03474487400734734
DLL1,0.06440181136805674,-0.05061025822485099,8.420647973093138e-05,-0.01849618953003492,-0.020646991771327904,0.08326767784136194,0.0397531880817565,0.07741072652831048,0.043448050064445104,0.0578269516110295,0.002017730334056328,-0.03778428552667823
TLN1,-0.08066317817452467,-0.017724159497785743,-0.02340251075276452,-0.10694992215457708,0.03254456022554783,-0.04470913810662895,-0.024616456678547723,0.008470118056913742,-0.05401544795911553,-0.032603517193817814,-0.04215329441073884,-0.06233910709900104
COL2A1,0.05296759277421459,-0.014548250007012431,,,,0.02795520969272161,0.0074807559681380935,,-0.03605567711201647,-0.023023780648525068,-0.02741132714430437,
SHH,,-0.015879473506702633,-0.0047443913340512334,0.005963405584670382,,-0.01177983330183122,0.02622544446764808,0.018944994015038585,0.0920450267665068,0.036771549064177636,0.013021839144623,
PON2,0.05368802001691227,-0.03421032657125399,0.04252724052659637,0.07632773726426148,-0.07136894347741761,0.06437535035984071,0.08025737694033432,-0.056642130026880656,-0.04637271777922636,-0.07899683779302383,0.028183066291222632,0.0029301196915758813
ICAM5,-0.005263130170214262,0.05913414496473183,-0.03472462349365695,,,-0.07614432016558925,-0.003466457209192567,,0.0061783320816088646,-0.034114426600412404,0.01780313940499637,-0.02413786968326723
HPX,-0.00364801927368739,-0.013428631489099181,-0.020972401761644915,-0.012006781743608624,-0.05661885063492386,-0.04346048682034425,0.06568165004398815,0.1664396381500572,0.012165837709747001,0.045820456056050486,-0.02733290607075141,
SFRP2,-0.020585210832095555,-0.019823742107129196,-0.01747912542588783,-0.037005280857497456,,0.0797683222858146,0.09481106775495513,-0.007608765475055492,-0.005386650211025876,0.03782087213990024,-0.014641870852564654,-0.0184690391218846
CFC1,,-0.005272208754728844,-0.013449580067562519,,,,,,,,0.05239670108401133,
CD70,-0.019037671457325933,,-0.025088175957601728,,-0.04723468358941105,-0.021871953497795936,-0.02944976522782831,,-0.008613395388539547,-0.024136620923803018,-0.05344818580573925,
HP,-0.04589110912804779,,0.014412645143663855,-0.052864609848247465,-0.026528736547672273,0.0006703283333870801,0.03260218602001331,0.09246451886052158,-0.04280543623034214,0.011372480982578459,-0.062249133877611385,
CXCL2,0.008040176606633836,-0.020754531299877886,-0.009706354014557755,0.19284383044849795,-0.04287677519667164,-0.0843970846199646,0.045442697889522675,0.00974846087442066,0.02444782261677937,-0.020937784499006407,-0.012186578123234575,0.003358844686613643
NPPB,-0.019975074142654967,,-0.011776999283932424,,,-0.04419375617536671,0.048306541572836835,,-0.025580258676108237,0.08679131931160251,,
CCK,0.04907137945747685,0.09422706686300789,0.0010828399832973293,,,0.07182944686894008,0.08446569202954562,0.014410516917727781,0.013179996499655488,-0.020818409831151137,0.0384160612647553,0.02208524907704302
SEMA6A,0.0037681412928263105,-0.0030869049489950745,-0.02038488232248209,-0.02702053504304215,0.09764720724505836,0.0772190912641128,0.00038784288422281346,0.03408160791617171,0.03330160306793253,-0.0015618738487088934,-0.03013719090547609,-0.04411302361872349
IRAK4,0.0009233854620484586,-0.036516248113452644,-0.047210374508435564,0.04593619603274188,0.050335008224498365,0.034672271921570456,0.028859839950659345,0.061990839149552085,-0.011566116262729992,-0.03781517831710729,0.038204378762802575,0.02592071763423477
GSTP1,0.11909270569612665,-0.005548907831624959,0.02835177279333285,0.08047813023658232,-0.006546462584486346,0.039632628763818595,0.11029025542517819,0.03758204792392996,0.04422410815555472,-0.03233517548965276,0.06260841148295435,-0.03368424936013849
VCAM1,0.018961112676461556,-0.046166437460842105,0.005171443808254182,0.09581881767072584,-0.05318762354035798,-0.00926455912303419,-0.05948987709964585,-0.011659818757438831,-0.04357942799544709,0.002641887070381609,-0.005020895892134863,-0.08613025756257812
NXPH3,-0.051786945452314964,-0.03246123854346026,0.002979263338059428,-0.0643445698887701,-0.07492664221077301,-0.007102832615466596,0.07365750413438422,0.055745167520812475,-0.014258689454067853,-0.010688152249870509,0.04835455481282041,-0.08173995659278296
MTMR4,-0.010165364422922624,0.011148366438543774,0.017629959542412012,0.0877555771512645,-0.0055743904120528175,-0.04222101077482064,0.0256380551548942,0.029491320904944923,-0.0017002614562504222,0.047341893655614316,-0.0076811360377580075,-0.04459903587934319
LAMC2,-0.015678344545022305,-0.018399396444709195,-0.014825928207141306,,-0.019556521826040587,-0.01952985713279054,-0.02442295083241569,0.06719943638130449,-0.01661285646164624,0.013585240604651423,0.058435926323355196,
IL10,-0.03312661870308761,,-0.012383227619040678,-0.06252677656678879,-0.075799381265066,0.042288725086902935,0.03864102095755216,0.024441848395248503,-0.001578900748754785,0.008506742477257051,-0.05096645489342094,
SEMA4D,-0.033863994017523415,0.004032000218919402,0.013387087585117656,0.059824820402484276,0.07844875544779356,0.02699345157844034,0.07132162307073633,-0.010624566392178,-0.023899896658743223,-0.04801133500799132,-0.019962740757756035,-0.01929295647686574
TRH,-0.02943457928906627,-0.02517072827369821,-0.030645562307436383,-0.02693824799203632,,0.0551835713502011,0.11634159858642112,-0.006225920661795161,0.10599371464755712,-0.0179746821599838,0.009630078440511291,
SEMA6D,0.026849312804344085,-8.490017818422663e-05,-0.014221285825289495,0.044869441224597205,0.0024744978660604525,-0.027941781950828123,0.04817240899448132,-0.020082028291650802,-0.016567404252994446,0.018314465944002458,-0.02761404351299317,-0.006153299598710451
CEL,,,,0.10120964381458221,-0.02479593592245379,-0.04993754681031601,0.02238678534832126,-0.019980195511508217,0.005489084119763767,-0.010786423776428366,0.0026439223550346626,
PDCD1LG2,-0.009105758850870688,-0.01292098843795485,0.01877514354569421,-0.007578657223362895,-0.07008304244737192,-0.03899944512678119,0.02245652888537041,0.056867403509487324,0.00805565722743043,0.0037835883182599363,0.006203600556675605,
SPINT1,-0.021362079631613833,0.028365888263011303,0.016223101423461943,0.012449806263007113,-0.062121496916113,0.034156686595069194,0.06293174658575039,-0.03302278855337154,0.044631675180613596,0.014459403922648094,-0.0455599433162228,
CTHRC1,0.0025837558191183193,-0.05743829104441976,-0.017721213324256996,0.12187131854419192,-0.08825215469761312,-0.0021410992940962413,0.010467639342418768,0.0376848929759348,-0.010482258037614945,0.028420832099999026,0.041062913847926465,0.021865716351595208
PODXL,-0.037885016717570205,-0.03160171498986374,-0.02883000661725041,0.03059041148740588,-0.013680832832093814,0.006087896380648887,0.012832439578259823,-0.004647412589045725,0.07020759590679664,-0.021380312958923352,0.026167256024749702,-0.0016511576172527802
JAM3,-0.1028214328643699,-0.03081769673664045,-0.03026734837652345,0.058924237278567465,0.04029930564847455,-0.05056726393431488,0.013728903797729022,-0.0009799346175464302,-0.03567185210791236,0.024759555889932724,0.004314127180375346,-0.08006171700108512
TGFB2,-0.03294245403371631,0.004444092324348924,-0.006889446430182364,0.1257259767661158,0.005861921755222739,-0.005505012621959848,0.039725088082002084,0.03649514156242077,0.014251166624548511,-0.005912882243179085,0.008391867430928419,-0.01164859923483588
COL18A1,-0.0019479603092593437,-0.010458772467000468,0.015948585568518473,0.053361614180165,-0.10950499984791646,0.011589363848980218,-0.05084713160399221,0.003061674821624915,0.017495156902834062,-0.02121232027184403,0.0010661042108822307,-0.05873643628563037
NODAL,-0.03221460752945173,0.05093081228676564,,-0.0019143702553137572,-0.02134090237915815,0.082323215983844,0.05361775446206739,-0.03413930922921903,-0.018998047351155414,-0.024599987144319827,-0.025166559394087424,
INHBB,-0.005054792351882506,0.05980074505930843,-0.01666422068761401,0.08200871843554872,0.0026907901084450305,0.02510533872340141,-0.02785769380118854,0.04837462614187564,0.0029647035955240853,-0.008997160185374302,-0.03332064335248606,-0.02778824477482348
LCN1,0.02801611853030242,,,,,0.008794692608479853,0.07509326798318149,,,-0.018176976941802155,0.12299546360544511,
ARF4,-0.0003239994645826793,0.026293195947251345,0.029050154549780154,0.11084865744641274,0.015243466096699264,0.03152753714724835,0.10658093275206804,0.06852785881926447,-0.00968450987975533,-0.011790850749894473,-0.07856200909765113,-0.09558315447781152
CXCL14,0.0821063593899142,0.023062033828533404,0.006593107395520802,-0.04734833974816814,-0.0789438794360849,-0.026534606123139716,-0.007639277868794732,0.05329519093828557,-0.03422640440196308,0.0030642680397905226,0.02884722244318397,-0.00010372046352739505
LIF,0.030571694605686824,-0.01630086668584395,-0.038352189738068324,0.04377659136217892,-0.07159673747155694,-0.015246925146352171,0.0046718786080947984,-0.039964560750978255,-0.0262782816074253,0.08597577886214791,-0.04207058104263997,
IL17B,,,,-0.048801058720459346,0.0958884417915435,0.1837308673785146,0.026317045828081673,,0.04013194325681393,-0.015759116264579844,-0.023234797231487404,
MMP1,0.00937724518774073,,,0.09323725128035273,,-0.05854483581078827,-0.05281381617297498,,-0.017115080446333013,0.08807534076429722,0.02618223866174074,
