,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.027993868494730127,,-0.024245709163822016,-0.014102563485947735,,0.02946868349467038,-0.010600274347107927,,-0.003270496771167308,0.06060680607295908,,,,,0.051347424231574366,-0.06592341677183479,0.01710316703500422,-0.018212107670532888,-0.023340004800141614,0.042598116261760334,-0.019238777435779415,,-0.027896682855935027,
PDAP1,-0.08744546756472632,0.053665019649520064,0.027688014436489834,-0.0077355582465761935,0.015163298271838477,0.018454731865854238,-0.04425234938281687,0.08830434195317215,0.09317351799879403,-0.008582093773139022,0.046881558563065466,0.06521308865815809,0.030397805901171745,0.026612197313397153,-0.13660111452011908,-0.04060248476903524,-0.023498639661949303,-0.03647838931992125,0.015125257709819694,0.08368304328658051,-0.014534939222898752,-0.04468283954928776,0.04924373266635968,0.01099003617154209
QDPR,0.09525748599566913,-0.04150217279335021,-0.029147827319071794,-0.0016485620289655746,0.035370837651096235,0.04823311530105037,-0.018389814209458864,-0.050418153288718355,-0.08678828864091065,0.021836557279017968,0.025089689481687636,0.06948315412154012,0.05539814393069802,0.04307405039302719,-0.0707433422127953,0.05828786973062168,0.016701593917218184,0.004317624352289379,0.03747695560553506,-0.04230577880780118,-0.024365833532528115,0.15019487075989943,0.0471629560048222,-0.003179230899257565
POMC,0.1127051623292331,0.02500780295705312,0.02423018860842426,0.010681946372121784,,-0.03919627099113323,0.002851320988118234,0.02297453845825904,-0.0529959818187439,-0.03229451074547407,0.015592278235577968,-0.029491038209624208,-0.03736327516747857,-0.01941378023380617,0.07736614947153919,0.04740552451275584,-0.012125153422325726,0.051802080407822346,0.09449110376251545,0.04342835483459283,-0.019466809183754402,,0.06761723439763352,0.04822395973317156
CCL18,,0.06016652732278384,0.03998371254009048,,,,,,,,,0.08512567026620313,0.1294001578334456,,0.0015369319373500407,,-0.03184644796886397,0.06531614576901444,-0.042741001419129496,,-0.014876682703794528,,,
CCL17,,,,,,-0.00928192164528372,,,,0.0171162502554306,-0.00801605276182538,,,0.05509292770748308,,,,-0.01292060890145375,-0.03369276220129282,0.01070433953018915,,,-0.017342426498309006,
VEGFD,,-0.034120330216953286,0.03952553536178636,-0.026954973064759902,,0.058567699167844864,0.018005788742015295,,0.04886141930647448,0.05609967631460224,0.0732021039321104,-0.03745770642293625,-0.009431101824461899,-0.027808532911138346,-0.05286631594760002,-0.07343721070551675,,,0.04894974808983393,-0.04935240646731996,,,,
TNFSF13,,,0.022409914529684605,,,0.11004597845004992,,0.00316920877333958,,,,,,,,,,-0.024792707776658623,0.04497553740921401,0.03177151214211173,0.04858698962899642,,-0.025939363479791214,-0.025101354995743032
WNT5A,-0.012874081133760344,-0.01568021388678677,0.01627524200733508,-0.015501273567862808,-0.08121578926253271,0.007355542908741632,0.033629832203885754,0.04428747960508374,0.07817395728197762,0.022108674856911384,0.035951193693524015,-0.010365700396537104,0.0230586574121758,0.0415056823315891,-0.007616076547414418,0.02200759518159505,0.03139966938673318,-0.03836523167472509,-0.03577965299988608,0.0708732166540302,-0.0474145249314062,0.14802730245616175,0.03525454487399099,-0.03381547764075265
CXCL8,,-0.0254368895712237,0.02905769086333894,0.004245887287972566,-0.03564374579096641,0.026272104248913717,-0.03821279208852964,-0.010251157424139167,0.05475440094447599,-0.023749229594803134,0.042291149235003794,0.13880503041578454,0.06716262970189102,0.04313530065664219,-0.05765014605319852,0.07145078113948813,0.07907592897439607,-0.09122309260039257,-0.04548527269595052,0.07267032845576549,-0.08029528131683962,-0.03494057310766909,0.03604210726518366,-0.03899367603922139
GRN,0.04010723610776562,0.040956487473644144,0.016205502327522683,-0.012492432772208073,-0.012034910477570642,-0.03286609004662363,0.008473677662393935,0.04589877608570645,0.11467681788088357,0.04732678214791787,-0.00851945385543451,0.047412454055294595,0.026042191564505674,0.0010584988042497989,0.12766701841372438,-0.11629087466939968,-0.009486976401346547,-0.0011092041931188787,0.0008183798878719359,0.030462686283833466,0.004186753928049153,0.009185268448639658,-0.054872603110577484,0.03273996432841294
MIA,-0.02638914539331411,0.06126923883144034,-0.015217845868792707,0.050693303856099145,0.026633497777033666,-0.003873143487476089,-0.002702181944185813,-0.008508241610193357,0.08573018608715338,-0.0217552759422774,-0.02382972515474623,,0.022435158179967968,0.035224170795491144,-0.0284620472751565,-0.01633444838913381,-0.009224055938612936,0.0543606883900273,-0.0359560755942399,0.06290342896387117,-0.06958863407484454,,0.11682262434485619,0.016883992554730567
COL4A4,-0.023349014338015252,-0.008079003270463491,-0.007095762333347302,0.01714601994530421,0.017893507705350198,-0.0015331189438121799,0.07046335721905066,0.005247780905842476,-0.025376098046750336,0.03779346076588249,-0.03279434236471897,,,0.00041326563737933297,,0.0770469484708732,0.032502587862432264,0.023295636086622103,-0.003911276925557625,0.0792654094556425,0.011528382700715685,,0.04113110411917281,-0.03379520775299395
TAC1,-0.02016109241688406,-0.07697633535056173,-0.027506771298201633,0.030426758300963103,-0.08526492965075172,-0.026290055991541727,-0.020600877003106508,-0.03227137896514312,-0.09269131902460123,0.008358596795388043,-0.031889858905506316,-0.03161339838463257,,-0.05477445983049247,,,,,,,-0.03319237186758563,0.048407749371796184,0.07127225890096767,0.0641859854005034
RARRES2,-0.059132207119874165,0.016750906039179114,-0.04604308422934049,0.062404820957283044,-0.05292521148495822,0.007882302289956143,0.018998335637392002,0.07858999340289827,0.08222910958139715,0.03788397828231444,0.0073180659783381305,0.08692499845305131,0.0015826654814590747,0.10237988780481305,0.06300599653077905,-0.06655685310078278,0.04173138857675708,-0.037625359031527444,-0.024734560681366508,-0.06239626972904205,-0.0016429191620934572,0.04005012677871658,0.08340880228316994,0.02155303353875165
FGF7,-0.010749271877580808,0.14807168350807295,,0.03850653137192447,-0.029247891079040283,0.008489236399476088,-0.056937640121697844,0.003987261158435712,0.04035681727653311,0.026402534477361135,-0.01215757908763026,-0.04306225218543729,0.03940131992822379,0.11085495884628076,0.04310321090875335,-0.03566926186019082,0.027331303089791426,0.02714304518658018,-0.02642628154971037,0.08235783079436612,0.009359779184695384,0.055486311169254454,0.09016415460823078,-0.013919445199376084
EFNA2,,,,,,,,,,,,,,,,,,,0.0547861575168618,,,,,
HBEGF,0.006279876014505915,0.00230354342171737,-0.030941644706052235,0.022849154123317856,0.018747776453072833,0.005603258904453187,0.06750483585215455,0.1080342280535437,0.015259616526443144,-0.007990286206507604,-0.043136617912703526,0.03184660474264022,0.08096022529527666,0.003356855277995492,-0.13842728096228296,0.025163112851093173,-0.03219389233595937,-0.01601401825325768,-0.003918845207763447,0.007119769793202951,0.012257202072189414,-0.0033178961796417345,-0.06022966621719262,0.04122403614476914
CSF3,,0.037524114637389805,,,-0.030706489954833282,0.024333850493628382,-0.023485148318323722,,-0.026847423304226233,,,,0.056584162302241274,,,,,-0.037976571922377814,-0.026384365827251136,,-0.027581415445520813,0.14684776192316268,0.050012356262338034,0.035335840115478384
PI3,,0.027917020487684466,-0.0031700532962672698,,-0.06450881219541629,0.009818202477162526,-0.04576661795500356,,-0.03023055298819156,,,,,,-0.04491487807872883,,,-0.045104549516115505,-0.03943695994291135,0.010052398480706501,-0.002434205867556626,,-0.021646721615478218,0.03885393929520902
PCSK1N,-0.050147624295516495,-0.06671663969491215,-0.005707245486457927,-0.009271196442791734,0.016519317591362156,-0.034231960241553984,-0.004653173678532946,-0.05816887058742948,-0.02344308461337303,-0.003899055869003157,-0.03418987306916213,-0.030733898054079504,0.12049463180680423,-0.04390424735330197,-0.05824228364185677,-0.0015075130289592003,0.015797891422637003,-0.02369321329603165,0.016378843012912883,0.009420679931362527,-0.029553382299211783,-0.020865039505060082,0.09462589393698152,0.08820104894086847
NTS,,,,,,,0.07112729942802258,-0.02031861978506206,-0.03299871275408456,0.05900648649164593,0.020431331328568215,-0.033723968210938995,,,,,,0.028568605487566918,0.05244101121049175,,0.07930537117471713,,0.10046167832701024,
SFRP1,-0.02933489873146534,0.028495075100112996,-0.006005223996582272,0.014642879402919423,,0.013541202379465966,-0.02432821647931857,0.03846428189234324,0.060286196380825295,-0.020530957243594775,0.0028547728979391993,0.04311993390906147,0.01751281820243064,-0.020942625471088605,0.0690214734514246,0.16476364031531954,0.0178676155393591,0.08755280931117847,0.012876153395924305,0.015132250854874034,0.053909396667261,0.022777651525641398,-0.03700215126803389,0.06255123149264642
CXCL13,,,,-0.004437920389169637,-0.02229654498484037,,0.07022730771215646,,,,,,0.014049145237837552,,,,,-0.029022336688662373,-0.05699473995290229,,-0.044991028170270536,,,-0.024427961045760428
MICA,-0.04897524798344683,0.04905315511952591,-0.02404857800733597,-0.018477158409878385,-0.07187564567952276,0.02135500057159781,0.02925912477353511,0.016804839121750213,0.02345415044004048,0.026360549491234977,0.043164959055598466,0.016907074476111197,0.009138086734016813,-0.0232128301821366,0.010042506037835072,0.030552119800248263,-0.014604143873790424,0.11705255489052882,-0.009300471237021608,0.13437084308743943,0.03572272211786865,-0.05775326402872912,0.019969317900460044,0.00399694827159194
TG,-0.023349009076224975,0.15621484356926876,-0.020321679619147603,-0.04968883432177035,,0.06539365088117367,0.07257720913612653,-0.023453043489864107,-0.020383268532182357,-0.0021512434798794298,0.033591159264997957,,0.025913876921732377,-0.021053472000085616,0.16104888649916502,0.03776115034641681,0.04721248562873023,0.03347451619340448,0.01709277888461145,,-0.022699928743713176,,0.04496551362405843,0.09575557167513853
ADA,-0.024693879326031353,0.0027815131204944068,0.029370317649907298,-0.004591060405742768,0.12867920024107357,-0.035777022431317744,0.017517580989306628,0.1339299720220988,0.07985534124059547,-0.021732454656855648,0.019972564858874168,0.08801830688291594,0.033956169802933256,0.020853791794789085,0.09508167354459293,0.019177994623915656,0.03020962624910465,-0.06735787410291365,-0.014552419705186923,0.056386910694064735,0.007954809589822314,0.01464051787015584,0.048335308666755776,0.0360191728037675
LAMC3,-0.04977658101375421,-0.05256973754526667,-0.02773428288831147,0.014241914540051113,-0.05731814171556904,0.012409286557210434,0.027974386394685594,0.06443977870360171,0.07383018917233727,-0.03129067046201334,-0.0424113703752298,0.03161940317673825,0.09316982544181071,0.003525179443014545,-0.05293869202240027,0.05295091491162324,-0.01528107530448145,-0.02292761412701483,-0.001046721477179634,0.06741821421206423,0.006275131901542647,-0.05205244880638686,0.03223491369194125,0.07404502493959464
CCL7,,,0.012188694775303661,,,-0.03729398562503666,-0.06572152081533295,,,,,,,,,,,-0.01936501453489256,,,,,-0.002691217463448031,-0.04446063162934047
NGF,,0.006662757709799363,-0.000666335758652309,,,0.0617983426891902,-0.03466458293798793,0.026330436992378733,,,,-0.03372399041593451,0.003930623299036572,,,0.04665316714409838,0.029838882422931007,0.0187087597928445,0.05358097060073974,,-0.013471486751239579,,-0.07058491034135313,-0.018356747634166587
TNFSF15,,-0.04885682031514289,,,,-0.027636232497864868,-0.006095637902872487,0.0702885423859288,,,,,0.056857731193380855,,,0.14481167852003887,0.011541642358043558,-0.01887871466793279,,,0.026582648651395435,,-0.00679445722369076,0.04462960866046007
HMGB1,0.026307672866674715,-0.05653094936413375,0.012676035452551008,0.041441683473659716,-0.004583824048384031,0.023168762642720976,0.005336495746223028,0.09138422715876793,0.1423346747367149,0.012707857272701066,0.007378465245983081,0.005395935154136331,0.04266620403201987,-0.020211107804914287,-0.010602546324271588,0.05149350951579741,-0.04397994006959468,-0.006605621220016053,-0.01028489655599887,-0.06687799417812629,-0.011028304143500207,-0.007441022285677248,0.013881842097117262,0.018196986465442967
ITGB3BP,-0.04006897265588013,0.0497465475235408,0.009034300193027173,0.058930014499835724,0.028320708151059717,0.0153873922982803,0.02085102234858798,0.07430034474650919,0.13501617280438044,0.03402481326980967,-0.03696215589359554,-0.08134047195795983,0.033357934963555366,0.10231866001018915,0.024120631788215732,0.05772387453183216,-0.019739239973454736,0.020698520978712456,0.006097222404172196,0.056252797192382506,0.028776023730914087,0.014116675766706905,0.06448179513198132,0.047057312032069414
AANAT,,0.053157109607724254,0.03504047097188962,,,0.027577151893776287,0.08153367122584265,,0.008774755364184313,-0.012864796597791684,-0.011688443071060194,0.06704226806466063,,0.03480283431549037,-0.06390547058808851,,-0.033169410503446836,-0.016988581875017887,-0.0010325381885239525,0.133701715165212,,,0.07184833654498884,-0.034443417967128215
RELN,0.004465935441376448,-0.05959982822868942,0.02979940757589744,-0.009444020264625864,0.03120327003589504,-0.004441446940416529,-0.019584061860157632,-0.04611874677406263,-0.065363803628257,0.0193283462965791,-0.006286143811120739,-0.07892855152219264,,-0.003586266903078221,,-0.022317776512910184,,,,-0.05811678104282705,0.1758747060030568,-0.06294368770478166,,0.027111729197037897
IL15,-0.004504740029493129,-0.042470379720077965,-0.00460355861100645,-0.03885426866066629,,-0.011203687915551212,-0.030879460047865813,-0.019336504404389276,0.00024218113903582276,0.04347995078686601,0.060552390345806,0.0387499082146751,-0.00040422366135781166,0.02073987250845602,0.02152133384850401,0.06687300467627622,0.03747908159659543,0.08858125486845982,-0.0243094588962595,-0.049987671551367255,0.031098286183138854,0.14843641126057375,0.044844969683893635,0.07325358888201072
UTS2,,,,,,,,,0.025437809337653196,,,,,,-0.03507305003846472,,,-0.01446702081991381,,,,,,
BSG,-0.08933055080634338,0.09283615650455186,0.03940032205367524,0.046171829879323036,-0.005741566202770372,-0.013593126537455124,-0.011866701030575797,0.034682523721736525,0.02415562955354872,-0.028464557137236567,-0.00394976031569177,0.05214900252905576,-0.010456403872295607,0.06914412729279414,-0.009858055974513733,-0.014583918944282242,0.0839933350242206,-0.015381511297529973,-0.046604010026971336,0.031683127696378044,-0.015354771856417534,0.01588459753708512,0.08237276740599345,0.16167524474580666
ADAMTS3,-0.0709083739710611,-0.011919627854196523,-0.0014507206584196386,-0.011876695842226018,,0.014704890692108903,0.04884161443841475,0.01556889463278712,0.09770657163184562,-0.07732517081454383,0.02091274877835536,-0.050911600127117866,0.01283897175626221,-0.026702864407087926,0.012342889567347349,,-0.0199027343707921,0.05028771627758869,0.06527871373217821,0.014916416566051362,0.046027950483296276,-0.04221623195554073,0.14871903598883388,0.05195768752331135
CD34,-0.04825003467747274,-0.10877916206922933,0.010598265932049954,0.04577006010083453,-0.05091473932514128,0.022910544387695117,0.04585003055507958,0.07325718393651186,0.04586510145325474,0.049454155220282014,0.009466211454857074,-0.007494289522358736,0.00997592875702315,0.015982986087997544,-0.010352547318635977,-0.011221573455172237,-0.013747051185833074,-0.0022225572347716,0.05027198059861435,0.0544497515706935,0.03178213883033497,0.00569544310954625,0.006481536637810986,-0.02108657758679429
CCL23,,,,,,,,,0.015859576814446972,,,,,,,,,,,,,,,
PLAT,-0.021709243004435923,0.021659486476753045,0.03755938251187538,0.019498902271798752,0.033080263818074135,0.0034318087810203176,0.04770966109231672,0.10145627882428832,0.13348044016307156,0.008961343800274147,0.00220248071169072,0.0074460753658675055,0.004180811277826965,0.05592364059802925,0.05527051581420397,-0.023466869109714062,0.034784749784511015,-0.000120675406471742,0.0025389656782241056,0.027288955886834464,-0.011528665454405057,-0.04034494462207244,0.042679945449973715,0.08844907589587264
NTF3,,,,,,,,,,,-0.009115742962994377,,-0.02773440937718907,,,,,-0.01699570895006554,0.046476248030579675,,0.020921543112794528,,,
LTA,,,,0.04625938855862052,,-0.041255533458058415,,,,0.10244207178164827,,,,-0.03228080340807894,,,,,,,,,0.005109607193706907,
CKLF,-0.01034945700606482,-0.047981397315017965,0.03450481763115792,0.04995912341231285,0.02386147939223847,-0.057654662100477656,0.05326499580712847,0.0737178364479948,0.15749862581133894,0.04259976495237578,-0.014458673300516882,-0.020710697761450302,0.06200850516840901,0.06827097311804625,0.06785720768533003,0.044314172083271035,0.03456938110983392,0.012122396594738358,0.005793344543140965,-0.009542263208209304,0.0033975430696046396,0.13125227722566316,0.11623691154294227,-0.0683429844185469
APELA,,,,,,,,,,,,,0.025705736851776444,,,,,,,,,,,
CD24,-0.0038135817532054194,0.08686896264657012,0.015454136068682588,0.03810787201313228,0.06187396171155768,0.03016375093259703,0.06580510339214735,-0.0021377500320203767,0.010261634069372107,0.06206706346832287,0.03995886515095004,0.059062276546712485,0.06335000634208693,0.025527180668276646,0.0644062361783253,-0.14867213174796964,0.0986955020343146,0.02230930003069714,0.0007188021319634074,0.00481181926907601,0.09268326599429044,-0.07192038178544843,0.0739236671896243,0.036692274294482526
HSP90AA1,0.07189206399247107,-0.05087239077062398,-0.02153319748949553,0.007321479525406687,-0.0032525483289627356,-0.008139325429013003,-0.02961376193134907,-0.09193655715161508,-0.09031968189593047,0.01949436706605507,-0.020954965397789717,-0.035243750726830274,-0.038635246483424306,-0.07186948498041264,-0.04364289701594109,-0.07411207172072402,-0.04121944356520084,-0.0758676136913803,-0.01603901341755801,-0.09301033657464394,-0.02795629771508801,-0.0790289934540613,-0.07072675882541828,0.015184943322984762
BMP4,-0.02402952004082235,-0.024243561399817423,-0.002222522318001352,-0.02825079410659937,0.02125661150066074,0.021950549203948493,0.028236166277666046,0.09270407653552919,-0.012529710719825974,0.006009433615631117,0.0323315657653582,-0.05057097746064982,-0.012192563450905794,-0.02750657860791698,0.04685699652683647,0.02505256921891802,-0.01586580445009682,0.05316838274729155,-0.02594776647475701,-0.011299512430779904,0.0108158581759012,,0.06345091699935884,-0.006911519598299395
SCGB3A1,,,0.06220383128497265,,-0.0009170893297280702,,-0.013653583238944817,0.034090911592043534,,,-0.020100607357217287,0.013731892266479449,0.054782606550618944,-0.007718500910698936,0.13269284933837003,-0.07616843407225167,,0.1391248378836195,0.06785445925177296,,0.018059685180754195,,0.04207355127305849,-0.06921424809033082
IGFBP4,-0.03193832013809574,-0.03549505712255652,0.038223126551911346,0.00610570512848848,0.0064497700827642855,0.006513523501382838,-0.02511618353222887,0.042137661321160085,0.11129799558227495,-0.02312246885926965,-0.016345113440876847,0.08599953932673704,0.00156751609760972,0.019061952795674103,0.03650155410300669,0.03204525308595045,-0.05420131050944,-0.0008665469112003967,-0.04229178040952599,-0.022744414422740188,0.015305239637946718,-0.008290322370310813,0.0010452858903186024,0.09008197696064478
RSPO4,,-0.023804389174161535,,0.05321304042137077,,-0.01181620553504747,0.011155198560232471,,,0.029922613026129464,0.05072282787568239,,,0.009788766111884986,,-0.028694487784730955,,,,,0.06946340497031815,,0.11685979619913077,-0.020166448617142195
LEFTY2,0.056748320783904786,0.07891981775870635,0.08012528683927922,0.026711290862811904,0.003469002657324847,0.09647700624220877,0.017131949849638516,0.07322368121752071,0.15119319826915967,0.0009878484673843098,0.017828536364688626,-0.0163718465859795,0.0023840904992582295,0.0044348518037516365,0.07165195914841761,,-0.0100375387104039,0.08925615094625423,-0.02550659388751405,0.05290752024005094,-0.02079713618929096,-0.056854231801800756,0.04070056565085352,-0.0017856415467042922
PF4,,,-0.02812959358013341,0.02108862097773757,,0.02949289675902309,,,,,,,,,,,,,-0.02033235848579322,,,,0.013697461817287997,0.013633480289637899
ANGPTL2,0.04705244588964834,-0.03345411033407952,0.051747555643059294,0.05522708664002127,0.028539854636179,0.029829832967994175,0.04913303227169573,0.11786551678194773,0.11941707497134868,0.06859771324863108,0.009842277260825835,0.06862224758508106,-0.002131448211287201,0.07218035445023187,0.0867095802972473,-0.03638970491083079,-0.0035029322844399675,0.017804289283928385,0.060339159166407336,0.03793228140981587,0.05412160319489147,0.02547201705395785,0.03537138705464114,0.13768762722637679
LRIG2,-0.010075352630802559,0.014610564343477338,0.018294340503171906,0.005958942885234065,0.09423063969812073,0.026828087768541373,0.03708828646029028,0.032112251770372385,0.05805246853460311,0.06140000824910451,0.0038890219374816365,0.013580279187768784,0.0190223735602382,0.009832710781971883,-0.09015299295195763,0.06577251776949121,0.023689875368631406,0.07151627775121622,0.003522872430912476,0.04690544309561423,0.04994142561344212,-0.006070235979498972,0.07977059896264878,0.04481755354878351
ICOSLG,0.043148771651267126,0.03529591476835659,-0.020223656929150943,-0.004569693414440632,-0.019147365909171474,0.04098801341312356,-0.04953778847726484,0.09755548890419159,0.015608155380796913,0.00984152538617086,0.07789608372634388,-0.0456882482788515,0.018662739058989845,0.08652699956866254,-0.0010375738909888508,0.001069128895887978,-0.08851056573930062,-0.03083470268705975,0.007108965515572362,0.017843357138476693,0.048531304222398305,-0.023213363302686016,0.08430071944580685,0.06855569197307318
WIF1,,-0.11227105832495457,-0.0007959768956067395,,0.028730853373527602,,0.012863207970245039,-0.10715039892855442,-0.09855674718313064,-0.02718516043235077,0.01662316385740806,-0.032635596648098716,,-0.03433970477749481,,,,,,,-0.02226750002231901,0.1005324004849399,,-0.026152779732572053
NPPC,-0.06120292404186927,-0.022759937411238915,-0.046152211508815544,,0.021572457283110486,0.041966199332192304,-0.05941862957367343,-0.039227751603294427,0.004298390506113264,-0.018887469949147258,-0.006860996256480936,0.08127929773258591,,0.002950934618908065,-0.030526274267459644,-0.007185807549140383,-0.0210315061559522,0.016602310823053214,0.01645785403093822,0.03750849599310698,0.009998522979108495,0.05722311289159528,,0.04257622397449294
LYZ,0.056866015614985395,-0.02791123198620748,0.015422191675240848,0.014416120669230679,0.097179446810199,0.0031673490004479688,-0.025238812756932585,0.02521424991312676,0.058685914130000905,0.016353310473968333,-0.0032691685100087286,0.05128569180570184,0.010822609589593286,0.0284373080844216,0.09235693814233462,0.06423688762927021,0.023055791360839305,0.060450604221638345,0.00912022002647101,-0.05043074777025859,0.03621678911611777,-0.01804523519810499,0.01366220356222245,0.0011152011520178026
EREG,,,,,-0.015034598337655282,,-0.02299621432736953,,,,,-0.0346921306942557,0.11217791457986016,,,,,0.006009932173085399,-0.025086344696188246,,-0.02983502617742305,,-0.008995994578631802,0.025308918302748156
SPTAN1,-0.049682067284062666,-0.07689645372679783,-0.009096981800014529,0.004706933311844764,0.017597621759490794,-0.0069314170361049875,0.035500221991672166,0.011887743138576644,-0.04172793462078896,-0.03785886376839886,0.009208227440082603,-0.02460647274467225,0.031547163817852365,-0.029604915116383513,0.11018949903853202,-0.005397086631084197,0.005869282301027737,0.03388911119659861,0.05672021380705228,0.03092383026576049,0.03464427944675316,0.026360185619313015,0.09508142838942583,0.0849115973336169
PTH2,,,,,,,,,,,,,,,,,,,,,-0.03809473194763957,,,
LIPC,-0.029893721120612872,0.04452000679966372,-0.014114509648247186,-0.004526043925912913,,-0.025778260009141536,0.05931906451883063,-0.029985960192792628,-0.06333949200220887,0.010854040185290667,,-0.062132973768942966,0.09588645940053689,0.028605175695903005,-0.022298454471084517,-0.041423412674901926,-0.07309630231995053,,,-0.009884339345589799,,,0.056487601332553594,0.007537139060404434
COL8A1,0.02251087449151725,0.028751873707693477,0.006716441794184954,0.00879702977900363,0.06197317230515571,0.01087037726171989,0.06369128437289351,0.04432618179076525,0.05619559050923931,0.012863258892968696,-4.201403214981392e-05,-0.06566821424084893,-0.042358619350031566,0.019733118858869685,0.052397404224916594,0.0024845766251662843,0.027005571479522743,0.012398666558002229,-0.018487830713578624,0.054999591216617634,0.074201641160975,-0.024569703429058096,-0.06647256670776708,0.03467449049566519
GSTM2,-0.026250485558091976,0.054780986053875255,-0.007983460700048226,-0.03279087794640837,-0.03990908678854373,0.051400954914196106,0.014597664998196019,-0.01635161818472283,-0.004411197078440343,-0.024477373187683768,-0.02190344785141016,0.0676363638570397,0.031121013082993997,0.03887043878855669,-0.06963541078380019,0.04075012095154518,0.02701534724725929,-0.025959157933255154,0.04099338022811481,-0.003477433722954804,-0.003208226464276346,-0.06583373514497005,0.09776207201219789,0.019388089119771794
IL4,,,,,,,,,,,,,,,0.11828948708318737,,,,,,,,,
SPX,0.027850049454525586,-0.03378597209194456,0.030075000128170357,0.0058872613345804055,,-0.009519305689110108,-0.02195036220178202,0.043235765782841766,0.0034263989307030483,0.048164247357491446,0.05266767786208296,-0.024129144708114003,,-0.004798721756849931,,,0.04402196528317785,0.06730873016411432,-0.009315216857642328,-0.08155543737088494,-0.010431210049798221,0.06680294994689645,0.16682868002118215,0.0058125805028814105
