,UKF260,UKF296,ZH916T1,ZH916bulk
IGFL3,,,-0.019211059809831524,
BMP1,-0.018167163160415375,-0.020429658978775057,0.016343733804254083,0.10372223455012505
NDP,0.0006767842237031564,0.006502157320304685,0.03559657583420567,-0.058952853951211304
TNFSF18,,,0.009683595819747403,0.048825447690405796
RTN4,0.0479342919688263,-0.03515021688908937,-0.018912159193707045,-0.11229315669507241
HEBP1,0.02740885054802621,0.015128278092545038,0.0357960298739721,-0.05921843451176728
WNT7B,0.04424654126936467,-0.01233231221151386,0.003194688368330281,0.017404221236889287
PTMA,-0.015339101197030308,0.01334740037193398,-0.06784645016309737,0.0066888175942912634
FASLG,,,-0.01666174561911912,
CEACAM1,-0.01620797514531824,,-0.023182371864010898,
PDAP1,0.016359802150663526,-0.003445629789520208,-0.019046469321271572,-0.04538647849156963
QDPR,-0.0004965611424235357,-0.04339188957786022,0.03332102549869931,-0.08673212556225159
POMC,0.013239504502945726,-0.033169026634882866,0.002999622184730532,0.02127952695785632
CCL17,,0.0787081390437622,-0.01510200096281297,
VEGFD,-0.015506872953334102,-0.011196288563325045,,
TNFSF13,,,0.0784153699329015,0.03827947136642664
WNT5A,0.04119729198695351,-0.017409302517886083,-0.004740222541918339,0.015756289688301953
CXCL8,-0.05045577573578461,-0.01042647074097984,-0.03097862068582065,-0.012416372535104464
GRN,-0.011560913511540613,-0.018618490577592222,-0.008905156644792531,-0.009214000612586887
MIA,-0.015927314839464624,0.03130931267026995,0.0020868398182453452,0.104349090140129
COL4A4,0.023451495473342146,-0.021391133489609207,-0.022391669347934514,0.03888716967766961
TAC1,0.06724036731042657,0.007894218981281636,0.0010121821435235834,-0.08906648241120058
RARRES2,-0.05807618625995559,-0.00737245019852593,-0.041143007335101664,0.04164972890708775
FGF7,-0.029691151873204487,0.0010210561434939463,0.07169129285361057,0.006618643982441791
HBEGF,-0.038290307989792986,0.01168402289648789,-0.015473989596711549,0.09631677225005834
CSF3,-0.05166481441791418,,-0.01590007725521495,-0.03486697396926572
PI3,-0.04756883789468493,,0.0494367787187235,-0.03622816048131619
PCSK1N,0.04000440885123282,-0.07039038884908147,0.04724897653043516,-0.07411254063911098
NTS,0.07805412148492025,0.0063237076414622865,-0.023545846261080694,
SFRP1,-0.017690656608685115,-0.015263945579674854,-0.022998700446006146,0.02427192294601418
CXCL13,0.024427527513295088,,,0.08712499732274072
MICA,-0.039155447164908354,-3.406623302660699e-05,0.06570382408689669,0.03683261991914629
TG,0.020826727623484566,-0.011046451019231279,0.049955882560784697,0.007355364322049182
ADA,-0.0016982019545906902,-0.002082039723937836,0.019839195662551788,0.04436730270071983
LAMC3,0.05280219432321486,0.03675607808316299,0.009521276332248309,0.019706809996716097
CCL7,-0.023243753116184002,,-0.016661739694401257,-0.0656021829169031
NGF,-0.02481028721086729,,-0.023508859289004296,0.07058387018421748
TNFSF15,0.024904776712210513,,-0.02396991878340382,0.0319380795922629
HMGB1,0.011764811692111379,-0.007325699981747547,0.006271734978380225,-0.03387827986086809
ITGB3BP,-0.0036831115001275563,0.04246854094208522,0.012812409728663567,-0.028269178654048367
AANAT,-0.015506875167027607,-0.012733421032631354,-0.017628815427514325,0.04271331670911075
RELN,-0.02310571877051938,0.001964419902870557,,-0.058936021801699455
IL15,0.0024288388014148134,-0.005463073278777698,-0.005307620484569758,0.039923117184045474
BSG,-0.011304011542803326,0.00119968044836964,0.010553021737757927,0.07275200367379286
ADAMTS3,0.03795967079016278,0.009435364714546502,-0.042601434012126835,0.04561209986824469
CD34,0.014949538766712293,0.05901139897407418,0.0013679701965524135,0.04011798434425741
PLAT,0.08489847898193484,-0.004016858031210172,-0.012298978439031338,0.016232270585776733
NTF3,,-0.020554779161843638,,
LTA,,,-0.006415630757535451,
CKLF,0.06576746398701483,0.023576736241344157,0.06997067844980172,0.09921035734937825
CD24,0.06953697270283918,0.05247819731470482,0.01641204354402409,-0.020746871017481006
