,UKF243,UKF255,UKF259,UKF260,UKF266,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ITGB3BP,0.08536903932616803,0.05378618539073968,0.022217557663106895,0.010237348250059558,0.06199421671618998,0.061804537125117326,0.15182638896794187,0.14555115473012298,0.14160624751624853,0.04530388614911116,-0.03089467009835236,0.07096456215131476,0.10900831779868156
AANAT,0.03342028251257452,,0.01713169852194215,-0.01905183611921609,,-0.013192240093214668,0.011978721953571272,,-0.019755127322263668,-0.021077560141855037,0.09198110794438194,0.01114977804843437,-0.03394957459949941
RELN,-0.041249063847105125,0.01203347006612522,0.005101849199419286,-0.041250113871921616,0.08587058689571596,-0.019441383230339084,0.02238513829202407,-0.05338956198883047,,,-0.009575203055168338,,-0.045289925272107
IL15,0.05180310568552405,,0.04371222754895333,0.07468171507583522,0.014296385145423062,-0.004596449371841316,0.07524943210048422,-0.001806443347122093,0.035119145454426105,0.03173320860738228,-0.00974249985519669,-0.032996572666280734,0.07995718823645152
BSG,0.11590975164407118,-0.029588822699462548,0.05908320206537079,0.060127291686014286,0.049428164152429475,0.12248893595169343,0.10014395235193148,-0.22846772374399624,0.17093811017472305,-0.022531645728036283,-0.03988446448092568,0.06092047573742831,0.03595010806047551
ADAMTS3,0.039379932126934046,,0.008136725927307218,-0.02099815336829138,-0.02221023027582129,0.03489703631984211,0.05251463613719554,,0.003873468912662926,-0.015537548789571155,0.002028900332669038,0.03955753564753907,0.07381480953953024
CD34,-0.05097983462221106,-0.027537678588290464,-0.019993151187597386,-0.06034198657103327,0.006200091789187377,0.02653510501604797,-0.04774014272736882,-0.07790765547387077,0.013002762891169922,-0.030866226012172183,-0.032564770318234536,-0.045381478612538786,0.06431149560290642
PLAT,-0.01806871964079341,-0.04803912054086011,0.035088893961481134,0.060510159454742994,-0.012477351872936105,0.09745750304527684,0.07135318501042108,-0.038099957955944105,0.0332723462502305,0.04415895968920385,0.0619632966584151,-0.08114045191666781,-0.14286976412477584
NTF3,,,,,,,,,,0.06971096536726046,,,
LTA,,,-0.00017110820093247745,,,0.008662805396834086,0.08252700569549405,,,,,-0.03185840593011302,
CKLF,0.04404189924637783,-0.079519082048229,-0.02754535327700571,0.09066251085512259,-0.0341863691892051,0.024415204626224943,0.13630880871709242,-0.06894821956465924,0.06923669084960957,0.016219637512905147,0.047061232092865404,0.021708832579444816,0.05856400653021601
CD24,0.051281901352548,0.013034629239251543,0.04238810959949594,-0.0519522625060773,0.04313360629956587,-0.07693956571043424,0.05502095478750948,0.12344067007891522,0.249122429632146,0.04032139853939788,0.027598269342004187,0.05164758925224607,0.09274316377841794
HSP90AA1,-0.027718030916206463,0.03298739980226441,-0.06170712220018265,-0.06539197839414028,0.007562164707871108,0.004308218902004544,-0.13841253776017848,-0.05711188935337297,-0.14871417433377185,-0.04190533572720877,0.010887319019308022,0.014762873443789482,-0.03609804824547864
BMP4,0.038004367704722194,0.023310908320016914,0.03721952886121646,0.029204254061729076,-0.0023853660990309695,-0.03644306954567041,-0.007871761521720535,0.08262491795369512,0.08123837221067132,0.023237015654422637,-0.05255156975906632,-0.025351450314215637,0.10114599881193818
SCGB3A1,,-0.04052418910632561,,0.005082748659865467,-0.02641237466934407,,-0.010413033841812894,-0.06937554100367807,,0.010918783183114454,,-0.02865176724142995,0.024272735997344842
IGFBP4,-0.08899497610932959,-0.040094473077519475,-0.027315069037661763,0.057177584923639245,0.08139742610696735,0.11471578666547165,0.07644771866568041,0.022816613293463284,0.12484080799499078,-0.02492797768944348,-0.019007523618933313,-0.10425485438438621,-0.09271664218219847
RSPO4,-0.010216413218338452,,0.006644658632538068,0.09005174605357985,,-0.01477727238263597,0.10218523680739572,0.07608385704599924,,,,-0.022006035197063047,0.017561652401707453
LEFTY2,-0.01717509290918475,-0.03596705382285436,0.0063910236826693455,0.012450854255180974,0.060832252885898115,0.044366700471835344,-0.01704161017408627,,0.05747792670626333,0.02626600537009786,-0.035279951870405064,-0.01925058730648232,-0.016404774719357695
PF4,,,-0.02356350381398953,,,,,,,-0.01435581823787178,,-0.019119834943997088,-0.03353476592627182
ANGPTL2,0.013503235463705366,-0.11600667465297843,0.020261943299040207,-0.039105798409046585,0.019574762407520447,-0.026098674428784097,0.21509324924022852,0.1326508379064557,0.09858933814632768,-0.02903672990110344,0.04943988951807508,-0.02258348352585458,-0.12135006724784647
LRIG2,0.12409849809580405,-0.04414238192733845,-0.0020945373044359713,-0.05776839307515729,0.009049934063587095,-0.015272463465192707,0.10520357513447004,0.12840647420918505,0.23293001256207466,-0.019582695286210237,0.009574874642759896,0.04540650281918785,0.038503735245219044
ICOSLG,0.057984262377905535,-0.013775983430091988,-0.016172800807280886,0.08448732394513442,-0.005397449671461957,0.05753500552028681,0.11247034232687238,-0.04514345653359689,0.031779794246314136,-0.0035438791551102382,0.02046239970041933,-0.01811921174409952,0.0006753665824129953
WIF1,-0.11337051681886276,0.055427074074260764,,-0.02703523764590524,0.030316996901354237,-0.011403271087897229,-0.07108223319648664,,,,,,0.09411530167683578
NPPC,0.011587117134519626,0.029121884308167745,-0.005169171390080478,-0.03787039989298008,-0.043246165536697925,-0.022244158654144197,0.17182468125306788,0.08999431537029554,0.04352856734357542,-0.027162170520188062,-0.028188877792431562,,-0.03208681972748288
LYZ,0.0497129526874498,0.10398722410037362,-0.02279378349274819,0.0076840029414579495,-0.017547402222955866,-0.0035255548492783787,0.06629517713074604,0.008630832380661384,0.06829136522727682,0.0007009029676874835,0.06190004739628775,-0.015351520125518265,-0.028186249665855798
EREG,,0.020837386704012133,,0.04915248758291575,,,,,,-0.02814940987858251,,-0.04811356138817307,-0.02478515349915146
SPTAN1,-0.07286624531164104,-0.0499955855498796,-0.0011770526642704022,-0.05216074245233601,-0.006745289018775332,-0.03128282958919655,-0.03524221038940779,-0.03420056357710723,0.09124485897620425,0.08556780125477767,0.005482574879890965,0.015479547243999643,-0.12433028367327108
LIPC,-0.06869700531129048,,-0.020640143729669807,-0.03879762545224061,-0.032086371434635545,-0.0077960086623311345,0.01875983790223311,0.021848296401447354,0.017102209492731935,,-0.034600425536207804,-0.040281074108428454,-0.04276359994485875
COL8A1,-0.01286867897057324,-0.008425113339696665,0.025383593313218166,0.06991774450997934,0.05113931718020831,0.016846093355828342,0.1415701336547536,-0.07552531796299351,0.07125546261376872,0.012087461347976669,-0.0013178118625527628,-0.10261195321458805,0.08938189103527594
GSTM2,0.008458048363856404,0.04010946676329068,0.0457914593948462,0.04036399859810884,0.06960727719630694,0.01593029814888785,0.10903455341755905,0.0904513720254911,0.10495578119180489,0.037065837672646866,-0.0027209305994427323,0.06280523528622896,0.05216276663626112
SPX,0.0023754367447582627,,-0.05007390725642002,-0.09366369622362422,-0.0278173051975484,-0.024278446388250153,-0.11311800176891236,,-0.041088323343570786,-0.01782458328272151,-0.036772627515093956,0.13157330127701394,-0.022821553789397108
MFGE8,0.02132263814819821,0.025549139456642864,0.005679155090159214,0.033111501268845725,0.019044219769529372,0.017011470011554463,0.05207737682150011,-0.07334579170695782,0.028072073928569453,-0.018140839313813432,-0.02822798279535223,-0.035801095026129236,0.03831271907272491
TGFA,0.13834042343868377,0.009570528909931066,0.03117020224467375,0.008876232331393195,-0.0036231426848427014,0.10296887484944761,0.09944969289940185,0.07891097986267163,-0.014499403815830774,-0.004836518851396351,0.02475383745076843,0.06072519575518737,0.03814146923490555
SLIT2,-0.06128912682659546,0.021202058582107882,0.02365433469406623,-0.014677424531456767,0.03890718288924218,-0.023769742904333757,-0.1450096873252523,-0.04458139468016332,0.018329814335504704,0.0584440355374791,0.036575870387046405,-0.014061168964956145,0.05095983049041579
PLTP,-0.06472301251696562,-0.009750241742681099,-0.05143601486361378,0.036232917043120406,0.031153900839700606,-0.04162071828051424,0.05375903309416597,-0.07218883094306516,0.17630187725703225,-0.00966347488927572,-0.04474349944609759,-0.07429005171707552,-0.08519737715965622
APOD,-0.10380191686235643,-0.13185147750376708,-0.031213802371796964,0.02586839812872197,-0.035040539947330356,0.009075133994909092,-0.16406706737683688,-0.07476556474936506,-0.2886669125033954,-0.023739002671666617,0.04962162194304293,-0.09120698148953534,-0.17234154675287036
B2M,-0.11335439223647263,-0.105875084385543,-0.0658017793656104,0.010342634757320451,0.05284626396775263,-0.1016738101924121,0.2373193826227773,-0.12657803927408587,-0.015747604249784653,-0.043033052733005936,-0.0006578705434187418,-0.18045506342258552,-0.18284871998012
OMG,-0.06884845706245112,-0.11289876678887059,-0.002342774257021961,-0.06501516638782956,-0.0024621815212161266,-0.08947686957699258,-0.12490904725617163,0.010102401515656336,-0.16455692653774848,0.047011868886717524,0.08655856244327072,0.07176446118397746,-0.06793840376850806
CXCL3,0.06361129855697423,0.013800038947682997,0.03335225721684055,0.11648912777779513,,0.07988812146774348,-0.013045923478137525,,,-0.02333735134705521,-0.020923839320709344,-0.02012570903137869,0.09406214981983804
CXCL10,-0.056349534538376274,,0.016160392773699066,0.036775795500235374,0.06298310203789666,-0.023519588811532897,0.062043171013558246,-0.060975226197625194,0.0020484566682232148,0.02238669442437133,0.04213819573685834,-0.007519934496196423,-0.024806176984502357
RSPO3,,-0.013639046840338044,-0.027364412658122825,-0.06366577526821315,0.017601328407761067,-0.022318836142825735,-0.025352770825772506,,,0.04676462762629327,,-0.02270425162666947,-0.030042208968453665
CORT,-0.013471172048547666,-0.042556509625453,-0.029332942762289083,-0.05271442010528508,0.00881862943639349,-0.015386700753510604,-0.04295037774201028,,,-0.015022634135622806,,,
NCAN,-0.09173569751249223,-0.048478664977595745,-0.12900584045957653,-0.09108290499859002,0.033453075761589984,0.07760968762865357,0.10900587348990377,-0.03758270215189931,-0.03297300389663031,0.0565725789574149,-0.0020798912047098168,0.06702623030041038,-0.1452813486155326
PRG4,0.012985328370773427,-0.01212318359334705,0.005625251863890875,-0.021192730931679195,,0.08097041738660825,-0.04019235688647365,,,0.05466014134945945,,-0.014240512412134533,-0.0015502974189248325
ZG16B,,,0.07760879895763714,,,-0.010095674769840985,,,-0.04817573283007838,,,-0.028309758349594216,-0.02860859465438825
TGM2,0.02765884520568721,0.1106410000762625,-0.024132139768837164,0.05276855513256953,-0.0017464941907701273,0.040548551775069754,-0.03739147864199611,-0.07695726266489396,0.027204281804576888,-0.010554821965905941,-0.0503582390921428,-0.04866139555895527,-0.03727108430473289
VEGFC,-0.016230116937160876,0.1018431604359995,0.031581765783845445,0.036534432684264345,-0.015579841288868856,-0.02718516137679779,0.015315669397303748,-0.052604362628800694,0.026958261248583214,-0.030099883683978524,-0.02759888885016396,-0.022672704467146587,0.06323249191106059
WNT6,0.06700840939531434,0.01554492239172915,0.07090570098875941,-0.015605908659786063,-0.003807233482784602,-0.02246756411148555,0.03235223678814354,,-0.02257264754087956,0.04384749485246583,,0.016085222454638885,0.04005295302669105
NRG4,0.056407290651977464,0.029721395747446047,-0.032869357144582695,0.0011030244477077695,-0.025980322282685018,-0.01939542586815596,-0.0515698304741651,-0.018936637818594695,,,0.024561031671741056,0.1860995585089617,-0.03321575078470413
PMCH,,,-0.031487050009309986,,,-0.01477727166947297,,,,-0.021077559394402277,,0.0042759990379590395,-0.012942796847152624
COL9A1,0.024803470796436168,-0.08174315159896213,-0.017690642693580786,0.029371602486316727,-0.02230948436939426,-0.02705772694231715,-0.021961193819363407,-0.058542405932399906,0.04827468779861054,-0.016267436311829326,0.009019975840895637,0.015295094000752579,-0.02459226646174503
GDF11,-0.04595713019945336,-0.12367052133000436,-0.03593304024270841,-0.0563022202203699,-0.0004690979790168444,0.044977802849759566,0.10602512097440041,-0.0586429208507424,0.10730456454631662,-0.0022947179635130674,-0.010703846353102151,0.015386967877261942,-0.0323508331827692
RAET1E,,,,,,,,,,,,0.008249345852957906,
IL24,,,,,,,,,,-0.014126922014835269,,,0.10648858182733034
SORBS1,-0.09651571354950063,-0.11204338289980253,0.03250434777707657,-0.021388330226173858,-0.03191569923334227,-0.015189497976690641,0.016010301742637515,0.12736315046625932,0.10420600497096766,0.027905396507295017,-0.046056357581802536,0.047321191446576524,-0.03153897218031339
DLL1,-0.04638472941080318,-0.002719009426035618,0.049096467008827804,0.046255669053765006,0.04650005260534531,-0.053221058535148406,0.059151181637543446,-0.020314368957986904,0.1232111198080803,0.024125747570472676,-0.013469319100125684,-0.008318696281177403,0.03487953873529172
TLN1,0.053916787819089394,0.028590771130725893,0.003367847195328902,0.0941466050538617,0.004329462452549128,0.057708161277723005,0.193612582693643,-0.018019991078386227,0.09449538521808333,-0.05424677036775364,0.016164524053879838,-0.09234450876610945,0.017101337235319865
COL2A1,0.03280231301761687,,,-0.024850598501103043,-0.022991989816750297,,-0.011208165678706604,,,-0.03681908030192987,,-0.033042359941963875,0.06730254837955534
SHH,,,0.042298924950955386,0.004190288197928674,-0.025095849534169417,0.06025810257063146,-0.05222605584501592,,,0.03421175603268766,-0.05581031761419188,0.05514100710762539,-0.02091245182731722
PON2,-0.1141914444714678,-0.08991045570156753,-0.03646689027651689,0.005587441990513005,0.05753664944527801,-0.022104332177998696,0.13610120903703662,0.036858484175560466,0.024415749027265295,-0.03290921383620635,-0.0788626017437319,0.09821466421539447,0.02164191771888567
ICAM5,-0.032637225526154584,0.01009434787065951,0.04764984271930776,-0.046461222466384275,0.09639105939166905,-0.024024913820399087,-0.09004935387386293,,,0.0420013861068427,,-0.029900078641258168,0.0071702286841458
HPX,0.0006157289726066845,-0.035935083289552146,0.006189098942720875,0.05720082364050441,-0.021222549674458382,0.05312887790083445,0.03292543914534335,0.016301558131230177,0.08604968225648087,-0.006874535791684955,-0.029712889013123446,0.05988459443141892,0.09695386805164492
SFRP2,0.03507680654852521,,0.007654449858619736,,0.010374104579955294,0.10160343081708677,0.020058247117775405,,0.03865254060261018,-0.011619629859502989,0.01349464706859592,-0.022958117613397964,-0.05735157612976404
CFC1,,,,,-0.00361289125820853,-0.012705502824057613,,,,,,,0.04323768710668462
CD70,,,0.023144148446168706,,,0.07323694994238024,,0.09670702033623853,,0.0005675012645525683,,0.002726279469829735,0.058695918723150546
HP,-0.044020852014524964,-0.04832182926949645,-0.03960781537296851,0.017132874823290838,,0.01937047832709517,0.11631759654831958,-0.06643393830990256,0.08896616869180893,-0.04814867196430429,-0.02838318714821624,0.09167931601547538,0.008391171718240905
CXCL2,-0.021930121829932057,0.0398657951840961,0.11871603096447274,0.04937772699775661,0.025753674761678644,0.024333756122453816,-0.005704039971234418,0.021014025070175073,,-0.03825401141455275,0.02558105967453062,0.03446756363488378,0.10972793933877681
NPPB,,0.009262182472421783,0.06630736322970611,,,0.1584130388946037,0.007853803604015637,,,0.04050569305427166,,0.069278991429954,
CCK,-0.024511154934410386,-0.005465887253271493,0.01933425014123726,-0.12313075372376911,0.01924558937582432,-0.09402181595310834,-0.2034372965014764,,-0.043853108727908485,-0.01512207515458938,-0.017072557595931338,0.012153334451804488,-0.15046676094969716
SEMA6A,0.054577769492293426,-0.06573808048468116,-0.020699149776927796,-0.06527553202161526,-0.03817400436814406,0.03175997981189713,0.16312428708730853,-0.06061247902873244,-0.020008082822554802,0.026545101684630746,0.03401833896222483,0.07296633236878788,0.025822396854339263
IRAK4,0.009242800024950502,0.0476684972413229,0.043364193445384065,0.01191620709371372,0.028722333521311625,0.05480151685098429,0.14084575970038782,-0.009351611248415647,0.13942787041423763,0.02209891501978838,0.020314550029669472,0.07625763283513531,0.002643668793490584
GSTP1,0.01764157327406945,-0.04826397906152767,-0.009000815632444412,0.04747307890752125,0.014614032818574083,-0.04669386242140104,0.16182461565120865,-0.1374596291083036,-0.09533042849368517,0.016647611779091985,0.012014320100215414,0.011732694717693028,0.02561046662147361
VCAM1,0.05041994703224623,0.02820996335968083,0.035953471716442455,0.06296800117975714,0.007259559907279038,-0.03859182960534773,0.09585830559251189,-0.11381050746169916,0.06718736974346264,-0.022026102745199973,0.02526194956298861,0.045347199131741255,0.0799997588782079
NXPH3,0.1777984809768009,-0.005352463872975412,0.02708960454860898,0.051180340307685514,-0.03284732851344883,-0.007717771018169829,0.01341052784720335,0.0006156657469066045,0.08631906352207984,-0.01511635874834288,-0.04415016895096378,0.03514683159126566,0.012666080389389758
MTMR4,0.03542919387129443,-0.04515542297409845,0.013243596597895545,0.04662650463409135,0.00818271518241046,0.004849473023996929,0.06232314258926558,0.04768094692167153,0.04993190205621549,0.08830637038441673,-0.05255020930720983,0.06545473985760393,0.04972583176227639
LAMC2,-0.013974321707107884,,0.04697981400232686,,0.011318594826478153,-0.014005706628671559,,-0.06794802823698268,,-0.018552612543731382,-0.021426753603040853,0.007511079035293002,0.061608683242488346
IL10,0.09288047928941069,0.02183592948823844,0.014972225312285616,0.07578113526202293,,0.013319148719117224,0.006844984319584081,0.035934122380859114,0.026954240103361168,-0.02303305522486911,-0.020668161563274827,-0.0010967587923435048,-0.02820966472797759
SEMA4D,0.011294791989499073,-0.03765212724382072,-0.017868680530489442,0.009650090986144005,-0.008531359422240892,-0.03239578770954739,-0.044611563258074596,-0.043511607025293324,-0.09854006151468613,0.06134898628082254,0.06628417063774548,0.08812826330872957,-0.04069138910765231
TRH,-0.024839410527249993,0.03233724629297768,-0.012459586749767129,-0.031244889488242483,-0.03044116078691094,0.015253276593345492,0.08830006986341926,,,0.09083808699931938,-0.0011850802974206266,-0.025796194241045685,-0.05101726400944442
SEMA6D,-0.03880926597012545,-0.11529420446075456,0.0017417982877971907,-0.049693142372951395,0.04796280338918932,0.00772616500726409,0.11160058167556891,0.10363847683525083,0.03566250980252477,-0.01128257519802092,-0.06993791089618792,0.07299517912268959,0.042314589481919025
CEL,,-0.023386408247129304,,-0.03827640597508186,,,,-0.027243692620818317,0.029176431392409313,-0.023064073465078664,-0.01549794945843564,0.014237703059881226,0.009606409495154827
PDCD1LG2,0.028460378079784337,-0.02884255318330817,-0.04991116727192496,-0.04515295567767596,-0.02042027284687922,0.006435244860366197,0.027168399973146143,-0.015940425006461364,0.07875622201192016,-0.051873908178720916,-0.031812287951895425,0.0076101146889458226,0.027636929043133526
SPINT1,0.10205315259304977,-0.03689920311724124,0.0342135774352434,-0.03293191309677442,-0.011826155070184677,-0.024331854697671258,0.05101955089387799,-0.008175300246140218,0.05677163271288698,0.09083842564263872,-0.029773597389874642,0.03866437669987544,-0.043115747769604876
CTHRC1,-0.03128209585862925,0.015592000537138209,0.0016714130227371107,-0.01916905736140099,0.045518464857958844,0.06466496228339257,0.002718083605084278,-0.01951562067150999,0.1220576953504263,0.0526227337221716,-0.0014638209311749668,-0.05592638595398624,-0.08434994776663764
PODXL,-0.09804090985111509,-0.0844830398184239,-0.02820072054511535,0.05709063942872594,-0.006046625216393548,0.06393535109821556,-0.0017869282215617567,-0.0629113376138238,0.028412737325874394,0.011720397811015566,-0.11187079395330783,-0.08253491230576313,-0.11518812673002955
JAM3,0.0690350952947937,-0.08187750445238662,0.02564252361150134,0.02708428644087478,0.007227585764208858,0.05260417313008587,0.11880195701074217,-0.05547157359979647,-0.18460776453226724,-0.014763790876750078,0.030092137123140343,0.016468212904702458,-0.07434079301908528
