,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CXCL12,0.018089699807324975,0.04391868675451081,0.0009270684219871585,-0.03247266928385573,0.013154606882183686,-0.02081827602470922,-0.028399368940590294,0.013619124765736053,0.07238448701226892,0.015811829528838712,-0.0010293043585428818,-0.017372721589607787,-0.026749444757327337,-0.037438439117174836,0.05170672574503217,0.009443241527586275,-0.01990923214843491
MMP9,0.07832077288150217,-0.034143753025991576,-0.013917717667541518,-0.043670462696440565,-0.021859654328004897,0.02106270010204042,-0.008873660603966872,0.09482727762536594,,-0.03974718674474808,0.0002790531973684012,0.03453682087831084,-0.007822697516243055,-0.057301641250813704,0.0012329006447742625,-0.023685481612951708,-0.0356317262511737
TNFSF14,-0.021112839861204893,-0.050001647889876384,-0.02094690687250668,0.008272537618066176,0.03890046610284533,,-0.012657547768706761,-0.0028049370861119543,-0.07051774340787577,-0.04081211773812404,,,0.0628018528351557,-0.02620757300170816,0.03041945516846785,0.004356396046277435,0.0027634743493001896
HBEGF,0.03625823612442905,-0.02125241512481072,-0.02973160398818913,-0.009392903010958907,0.07692157490009179,0.008142692187707804,-0.038493533638911843,0.028278288230048507,0.05039634174158985,0.003904314696371389,0.006915946598270988,0.03997260700990753,0.15241620775115813,0.02480664815167034,-0.01810221541448929,-0.05661488143691952,0.024910011210172164
NUCB2,-0.004949156879839894,-0.09514460437737036,-0.012326617115005782,0.006255282336126539,0.030064667420018794,-0.00845929710074908,0.07930449261288423,-0.015792590745133294,-0.006896027300233471,-0.012210792178835838,-0.012088594711330038,-0.0030346196853740293,0.05640546093091219,-0.0372451627161008,-0.012038269664220213,0.027401797728963166,-0.025589951535057453
VCAN,0.03231342133840444,-0.08611029449507146,-0.02037554015081178,-0.033341681540293065,-0.04101107351402528,-0.023262290044754868,0.03292610895913918,-0.00486983045718688,0.01106857780438062,-0.05806286465036131,-0.07790667632988899,-0.03047097890107986,-0.09174390464100868,0.061222299585956534,-0.025887690095425936,-0.08312313658213005,0.032091870416457634
VEGFC,0.01493362457828912,-0.035293248954930315,-0.02150470389564221,-0.023690481704929284,-0.01087345576299055,-0.0011478727550819415,0.0035421058940091864,0.061286710549045366,-0.006646094827662422,0.08375993674064583,-0.01876363267290395,0.01623102718899451,-0.023965433436688152,-0.028127905354235108,0.006302859913581466,-0.03493262307120567,0.1091215004891562
LMAN1,-0.05095909352028769,-0.05094056062173377,0.06537605698439061,0.08201366657046386,0.00097813243016519,0.02489464267208336,0.02099394006576787,-0.01925077941044211,0.0032681154987970746,0.031115742589108313,-0.0028791194695363563,0.22653572259192106,0.11623035538876433,-0.05000393303385471,-0.03570510400640016,-0.06580713633199342,-0.019501044771998165
IRAK4,-0.062356230613593744,-0.01621573213576167,0.026661490608204046,-0.028600257370359483,0.05121136664290165,0.03161813687614298,0.0071146159988435854,-0.013603995745576122,0.04098202071418628,-0.033642848251714964,-0.013632955869140161,-0.031512272678283236,0.062322584160130326,0.05719122253937888,-0.02113054350435579,0.08132531912890109,0.046564968029143575
MICB,0.031516087216304334,0.028447608878559107,-0.04045883821722992,0.024819923357427682,0.044692768454585086,-0.031696604968933256,0.006194320786975369,6.456713634561986e-05,0.004263765993757075,0.03885625790539964,-0.028532419285613328,-0.04241059019176341,0.12262931039426588,-0.030878796388846025,-0.02542315185948639,-0.04677831077881239,-0.012659859943958662
COL1A2,0.04898271547820058,0.006307246718218575,0.004907670534311473,-0.08393889578447727,0.029115497667529255,-0.02467884027355195,0.019284231288664536,0.006090178995183472,0.12179748912146765,0.006558888757224485,0.04852384962339946,0.03719177841633422,-0.062480043584245616,-0.019007087624848058,-0.0318155404204168,-0.046346940733615755,-0.021433067338131526
ICOSLG,-0.024709756188023305,-0.034247230559351506,-0.0010410159906349577,-0.004021500470657767,0.03395428896027962,-0.04525595906184701,0.021190545096542817,-0.039940763256776785,-0.034695973360290296,-0.07384176281308728,-0.0247913519855339,0.01999945883160538,0.04756545396306356,0.0522065435858783,-0.01475830562225806,0.11001777549905696,-0.029232943308268877
GNAS,0.03853460015073185,0.010728488361842895,-0.00073408503548542,-0.059680038138762506,-0.08789867576336638,0.039104042108203715,-0.06099935432060307,-0.04937412703319875,-0.019914531119940945,-0.03430104106455379,-0.009808768460471679,-0.0992993138613374,0.049792581448136204,-0.07189263670894737,-0.04583752874766801,-0.0010865520239958957,-0.03904808294727454
C4B,,-0.021809757937208962,0.024864145072510148,0.020290035846350578,,,,0.01510434011927722,,,-0.026895531573879933,,,,-0.022183920879839763,-0.025197744247330095,
COL2A1,-0.02215838705243705,-0.03414376725801924,,,-0.019595147838944935,0.01285040213795285,-0.026165137901268898,,,,-0.015277652516001754,,,-0.03440689727694579,,0.008652617123890177,0.08285584644069836
GSTM2,0.05814935746470613,-0.010180240843171913,-0.019594778839589294,0.004385349615350348,0.019495202057660418,-0.01646935506428922,-0.03873247062768489,0.03677604498864033,-0.03310041749081097,-0.06122507059440893,0.02569790564933637,0.01991307625403779,0.13519635622850348,0.021080917126540748,0.01425966087758429,-0.020228957902261348,0.023433858702883413
NLGN1,-0.0341523087378463,-0.04349209292195339,-0.02295342073537406,-0.02935774108279604,-0.05541278851505109,0.07088701237465295,0.017769555972467026,0.055188975016348354,0.02863798861039568,0.005596751184979279,-0.02289469648901356,-0.014926487866637556,0.09405638764160787,0.027976286640011044,-0.05799231127662575,0.024877283090832782,-0.013854864871127932
SCGB3A2,,,,,,,,,,,0.0023206018014217834,,,-0.023913770834568117,,-0.025548755106551926,-0.032944181025830084
LEFTY2,-0.02335817111838281,-0.007842069621174126,-0.015488226383916288,0.00944385989106072,-0.002950551922448433,0.01877458413883051,0.05785224897148508,0.0830961834301265,0.042806776770205036,-0.0015801662434419721,0.05520225971738756,,-0.03191086837026937,-0.016829268326920006,-0.09163635742880823,-0.002953766557160686,-0.05204932688225075
ACE,0.0802011769040725,0.06958657770677866,-0.03315868303945683,-0.02700052701320772,0.015647976154880686,0.0358291701203548,-0.019211646136463235,-0.002031329441517678,0.033741745173778225,-0.040246186029294535,0.027873398733899223,-0.08410519479357184,0.07447611714193354,0.02583170535224711,0.01615774080397204,0.021860082209121178,-0.05263222758060401
RPH3A,0.09613053083561444,-0.003280929964303328,-0.04675116557453629,0.017304220287160128,-0.017628384656412612,-0.011855762721568856,-0.03221027008892652,0.005744976644844652,-0.05183933931381694,0.0014028361055100768,0.013162621035953876,,0.08868850691936744,-0.018882272693521815,-0.003675677278663754,0.02756616049811845,0.0006778629976705035
NCAM1,0.04062062548112451,-0.004335751431574698,0.021483030912656603,-0.05704273997499865,-0.01491273989074798,-0.028596326893888885,0.007420242859874271,0.013037343691834463,0.06363212082953972,-0.05240483205656483,0.01680337694739237,0.06137118237741118,-0.05835185300032485,0.030504673422675235,0.00905036948463847,-0.001449669082616121,0.041497808603992124
EFNB2,0.0545301513041501,-0.010375084023940257,-0.03240516442041744,-0.01747556287957408,-0.040081356431013175,0.018668557883348442,-0.008780296579954144,0.001745388041611694,0.009880931921631475,-0.027990933242447082,0.054186937130609944,-0.13594032127216438,0.10897468288656138,-0.02319964492720729,-0.008340751917827093,-0.014877944497103666,0.062256249436590604
ICAM5,,0.021200427750137404,-0.003119079958711865,0.035368101901737746,-0.05196622065462039,-0.020836175029579445,-0.0357146488766091,0.003814232193809589,-0.014560401848838831,0.021702321122157236,-0.004341171205841966,,,0.11607456832372166,,0.09473784088695268,-0.009583968418000785
CCL5,-0.002590638193962559,-0.02527834065264505,0.037572161505719744,0.11813104539962546,-0.03165989116219181,-0.02881689387524139,0.015939365801702552,-0.04867445155278488,-0.011535422183267615,-0.04908245966716631,0.04611417355613783,-0.09165570502805911,-0.1069363174655752,0.01645775411258281,0.00574995681363274,0.010742173258363347,-0.023341946903355268
PSPN,-0.006945448115537617,0.04082050790372702,0.009377728017875073,0.04244965273496015,0.01879449362429962,0.07699441747014807,0.103304118352504,-0.0021376316479939706,0.07194285127055156,-0.04568877772220299,0.049763372912879564,-0.042301922343256984,0.1399172484780853,-0.008590846882116731,-0.038770638861727526,0.04108212420396573,0.016500191646468643
PENK,0.07635991056166343,-0.02254459129522544,-0.026043597568694222,-0.017210553479351923,-0.02991453258232179,0.06232450209132008,-0.06421712159782826,-0.04470035164701711,-0.040895510935417406,-0.04520252332801249,0.024688625470444783,,,,-0.024449346855300917,0.004286345781215899,0.043681006208731256
EGF,-0.0028668606495044144,0.01701266512868851,-0.018913360306491284,0.04483708057591694,0.027915373456880874,-0.028639644681274723,0.07673397973399587,-0.036557486441385095,0.01832228016575197,0.017021719502438575,0.021011934484767097,-0.07937164317991822,0.06568274794080942,-0.015399748895128566,0.007533721100105082,0.008504899253763963,0.08400047057016567
SERPINC1,,,,,,,,-0.024038266416144996,,,,,,-0.015399750120212545,,,
UTS2B,-0.018998246562971756,-0.027761275294568483,0.022497856748422477,-0.028317201630761842,-0.022489152278294493,0.06317127039314291,,-0.022467566415343927,0.06620849724816032,,,-0.02407434704320011,,,,-0.029519930329279454,
F10,,,-0.020083958363873226,,0.030792614485051547,0.0010501706064351846,0.11930700547444387,0.06800468636082992,0.030848669624022135,-0.03957566227237712,,0.0593298577945964,,0.07706673673977232,-0.02296167353823025,0.025871175855602835,-0.04121529128907489
FN1,0.08870257391473081,-0.0643903541456136,-0.03790799536617846,-0.03753836156045832,0.046268664208009555,-0.006431426181319562,-0.026017957737349672,0.02415916092578482,0.08464183336539756,-0.02849603306075508,0.0069967090691119335,0.02143148738109011,0.07306677471801813,-0.0975847165503515,-0.05403984530705507,-0.0778199604620852,-0.04910063452134245
FGF2,-0.01878691440623033,0.026980164362009045,0.029162712481243164,-0.015482339985266625,0.01755610546598448,0.007208505069823563,0.043764359179067576,0.053435076992051585,0.03862545986492957,-0.025739570656854626,0.030964521465878463,0.09288435554503474,0.08191217147403716,0.03091133370492929,-0.01747887470910717,0.0402051837004561,0.03004154802976681
GDF9,0.07247863268442345,0.036492686322131485,-0.0004208095839529921,0.06474695920802954,-0.00788782405926323,-0.02623635751476775,-0.008790219692351414,-0.004408838155887639,-0.0032412996482218633,,0.018596651375353043,0.05155677269077174,0.1080682374521594,-0.014172037773922947,-0.02932490611536632,0.06771251305985182,-0.04516740930877666
CSF1,0.0652029010591204,-0.014575372416841783,0.0015223249136745336,-0.027260739083875905,0.012188860718375827,0.0025920055611206323,0.04637687190554036,0.002973504661034859,0.04876571389811421,-0.024702117642763685,-0.011306561169232912,-0.05014589923256269,0.042461739343272395,-0.023796275338334425,-0.0040905563061979745,0.04317347506569833,0.0684197273620056
GZMB,0.01567716663136209,,0.032617360429593255,0.027582854759290575,0.1204072460699191,0.01713861150942291,,-0.022336620103132247,0.028414736169974187,-0.019948927496164653,,,,-0.01954740182294895,,-0.018776343222844726,0.07431139251931143
WNT11,,,,-0.022101688987280963,,,-0.02209299350893337,,0.027035351967083978,,,,,0.15041528715604344,,0.00026322359056074775,-0.019848335999312555
GDNF,,,,0.025807572505067405,,-0.029516512791895762,,,,,-0.01838598707493581,-0.05657422286178106,0.01805079281971933,0.11047031666717802,,,
FASLG,-0.02037042254654995,,,,,,,,,,,,,,,-0.02210540361772416,
SHBG,0.018270172882214917,-0.04657344980339567,-0.008819812826209488,0.027975261743335176,0.09824498342945279,-0.021178279821354496,0.07169622883663197,-0.01999650982801871,0.03527029840927006,-0.018694779188983317,0.00803507232961532,0.09773191114954875,0.10147123761875465,-0.0011862413534544077,-0.03572640197581564,0.00970755408570301,0.07144665646275476
EFNA5,0.024066671075266024,-0.030452783371516325,-0.027298232003637367,-0.029338780321260576,0.030187129922610006,0.04075139624606922,0.05687243971118833,-0.04033168660215751,0.014590635158970125,-0.07728844665916254,0.008899879723012242,0.11317409465438819,-0.06970033569069448,-0.04360515462546297,-0.057716121142220675,0.05545523372364938,-0.02589105447880817
THBS1,0.00228306231653192,-0.06654117683584153,0.04082482892239273,-0.037002706677450495,0.07957945379426844,0.002735595569122274,-0.005603040653424001,0.02128305959535432,-0.013752604012962027,-0.03648718255214662,-0.00720764714321447,0.036731520583698704,0.07979122642303946,-0.05402008194597071,0.02560410148768631,-0.08184229556865283,0.03643929340607047
PODXL,0.07048902599799281,0.06068470802123926,-0.029527356680446024,-0.034026520855847425,0.049849174331576714,-0.04894127152834446,-0.00048663598790779096,0.00082255560170178,-0.009642435540308882,0.09206066447166138,-0.009523812821379629,-0.03493809177125368,0.023915032297340853,0.008264111391953426,-0.010880847420260617,-0.02782960309725516,-0.008473470491577026
LCN2,,0.03345417941537893,,0.0067592986089033,,,,,,,,,,-0.027796816946498725,,,
C5,0.018312369255884996,-0.03354041727891163,0.03309443426078798,-0.04751837125533014,-0.021382249488500264,-0.02126173040030783,0.022605755645900744,0.04037204793850061,0.08523017512184687,0.02120175494053339,-0.00334592557203055,0.054824104645516264,0.04438393429898247,-0.03574095931751564,-9.955074800533258e-05,0.07614957159642351,-0.017623947653032636
DLK1,,,,-0.024813655948386606,-0.018316515978954537,0.06596656534778861,,-0.0016296681750558096,,,,,,,,,-0.010947542893113754
CXCL5,0.10781422310535958,-0.034143745789374166,-0.003327318533020937,0.07342791681184557,0.04500944339018223,0.07049916514969837,0.12130434247420245,0.0036358460525783443,0.03599814670789685,0.027279964232024008,,,,-0.07918314482139636,-0.04464419517894487,0.007297885765157361,0.006873535924314185
BCAN,0.014810455517795544,0.016592490732293616,-0.019734816070771453,-0.06410187804756004,-0.036450517722439756,0.0015935998080069153,0.054603317992182224,-0.01862904976921504,0.011833529525844256,0.022734392963884797,-0.0729746329492111,-0.1914358224328229,0.12565443460448183,0.10845235322414162,-0.03142977104057423,0.05807547073012662,-0.015040254230257942
RELN,-0.019557917709025586,-0.002727746093174662,-0.04882331514000207,0.04293287378120283,0.005203426940325693,0.05457493337232532,-0.04356782489183868,0.006577896117700438,-0.005340527482506132,0.02888740047113505,0.0710533261993607,0.007146417718792855,,,-0.013535365787617007,,-0.016504449919496834
COL4A3,,-0.004615502280907915,-0.03391532429168833,-0.02326045380690062,-0.03171362910839677,,,0.012579442205947686,-0.018173206948538457,,0.045910962827078045,,,-0.012763382717329057,-0.009304367140227972,0.0994632658261219,-0.03852001419663906
GNB3,0.09899848310272875,0.05344711284386708,-0.013992117080603805,0.0642841360038349,0.09575983739385593,-0.004285072015481666,-0.01561726411146267,-0.02685610978068957,-0.04772953748346945,0.03950535174344551,0.014737029341593249,0.05978030979896659,0.09375679964566,0.048388097630898054,-0.0023286374219288557,0.053823283503289354,-0.06945163838134721
PYY,,,,,,,,0.06431795696479534,,,-0.015048830587300577,,,-0.01893980240673278,,-0.016602335228947752,0.04072718853170035
MSTN,0.050693431715994414,0.02823853364864261,0.032513345290782335,-0.016166200419037817,-0.03437436820445574,-0.04280382054755684,0.001725678440386682,-0.05255233383558778,0.07929902569922337,,-0.026341842715011426,-0.027970677252450248,0.06306477669648802,-0.03128529726066662,-0.015755902452715236,-0.004852518294171631,0.03775909808065655
COL18A1,0.002079214019161466,-0.022979224370982133,-0.014529022610734502,-0.07152498271057756,0.03495637974713421,-0.04746063538344611,0.005021880154556613,0.007958905057376179,0.044050033128155267,0.01624962456677447,0.05014771623529325,-0.01998328405519785,0.03875833108882385,-0.014926170164888806,0.015526889176630781,-0.03310070544066775,-0.012138063410956317
FABP5,0.07024665512940519,-0.009622175833055779,-0.019700001736781093,0.004224726584856393,0.03870223121634144,-0.06677479735848668,0.009129772244476277,-0.01263834452944222,0.07281598328272769,-0.03629770430471844,-0.046595159868883455,-0.037157138800561415,0.013937002628401321,0.05315546870582152,-0.13797800695901555,0.04228812432245754,0.009701152812235325
TGFB3,-0.015041958565685595,0.029353692463394775,-0.006071351284534118,-0.007604563898195042,0.011893161683001278,0.024049145171562217,0.06662610165314485,0.013870757898481072,-0.027905038543765442,0.03208468458453486,-0.05278674443684561,-0.03985973831137179,0.03236590300757578,-0.0150177877836294,-0.031017704239494053,-0.027801354406001306,-0.010000534838130444
BSG,0.03604549014938291,-0.07380408623337344,0.015991506228091597,0.05741088522246661,-0.07211128930156246,-0.062147260089177134,-0.0013897914489807,0.017029803516768,0.006093202291086199,0.013511199711835306,-0.010880003018221666,0.08521055722920039,0.18132773900728164,0.022984705474467373,-0.018234600895897294,0.04089845597486515,0.035339150499804475
TDGF1,,,,,,-0.020221897008302018,,0.0032182179063093134,-0.028812877233846373,-0.00439316480510463,,,,,,,
BMP8A,,,,,,,,,,,,,,,,0.01902483210117759,
S100A10,-0.028912669229336514,-0.01592541691199304,-0.03953419713092174,0.036820129694892595,0.07658266367008543,-0.03742604957352465,0.03657158108378245,0.07939291383031434,0.08679853975884948,-0.029659240913368957,-0.006063657135809379,0.18212885966821873,0.25773939755618147,-0.05072834170639454,0.011784397450427917,-0.07175083564789088,0.04591121957244166
PLAT,0.0016407991729851428,0.01681323326357135,-0.02210096790902012,-0.06367597465568013,0.03532514549020897,-0.030485868384843427,-0.0015182817761523536,-0.002468527068235244,0.010689339039236303,-0.01658228941016033,-0.013699655219135132,-0.036402696485274104,0.041854475585850516,0.11666702074550325,-0.004253163987931613,0.0032517164709104616,-0.035035732608714225
SFTPD,,-0.03529324989153905,-0.02336238294682549,,-0.023026592188664846,0.06642400521820145,,0.05202566242470574,-0.03233826533428336,,0.00035351600638696876,0.06390060920006163,0.05310483336029035,0.04744277857003967,-0.006338887891662244,0.01018933519118392,0.045537144340155454
EPO,,-0.071163064353257,,0.06964574588264782,-0.027421833249801155,,,0.006407243221888571,,,-0.018385988506777626,-0.011009446987078063,0.015613205067513554,-0.017831721770899922,,-0.022432649899410448,
FGF7,0.028381579880488825,-0.013668671849958392,0.06543151668016832,0.002796158008074078,-0.026971396428295127,0.028999995598218586,0.011240581232997685,0.01738885309453375,-0.010104422575762939,-0.050491325426971184,0.0005299428645078335,0.06060207752057774,0.12380679606069644,-0.03211982450018117,0.0033679415260996757,0.07023266119202905,0.040118981105148
CGN,-0.021825096355770523,0.0013474137731787478,0.04235669330101465,-0.0020737822061097856,0.052815096028203744,-0.031205255772971143,-0.009596107148432637,0.053821146773870995,-0.03081152390235906,-0.034666947497996224,0.03488061825786568,0.06409927714313114,0.0608156317423738,0.006805269933517091,-0.013036345892690074,0.06239838451149813,0.08806506835177184
FGF13,-0.012225121883415147,0.037505383443888235,0.03083817794942951,0.0017564770319232947,-0.017078145143473063,-0.013128494600689862,-0.029517851069095578,-0.049230336042442514,0.04414949782752796,-0.040457934428598505,0.03351340723651321,,,0.08473356052859586,-0.019386303791245826,-0.038220216991837516,-0.0168999984360601
CXCL13,,,0.00039692730503018697,,0.0032501681441528293,,,,,,,,,-0.037605168926924296,,,0.08560000476057698
ACTR2,-0.039371243884961535,-0.04651144201490701,-0.05082242363781095,-0.033161348053850806,0.008489377933982961,-0.042311737677289525,0.07394432720541777,-0.022247451402152136,-0.006883001190045393,0.009131319269558938,-0.021195011392674705,-0.05271472552240003,-0.11020139598867378,-0.07042381681951584,-0.10573193436388673,-0.054006914035811336,-0.019102237191019944
SLIT2,0.03254922442056527,0.035255572832480674,0.027558194956318317,-0.03797679775626242,0.010507077934500047,0.06403784314208202,0.026466228423827554,-0.00552249015097595,0.06849829731800569,-0.00038661605086456646,0.0638209635567342,-0.07342646148505311,-0.004774457360139011,0.051266674219879745,-0.007499809471221986,0.005051450154449984,0.06664191872320602
LAMA5,0.008756549459251861,-0.04379274445689671,0.006918829841705984,-0.00917432245985786,0.047987515819788044,0.005910565555377116,-0.07964133020960248,0.007978828356825606,-0.029634469265284097,0.037799846560381406,-0.03888363765269836,0.07317446981737467,0.12145572535992331,-0.06422624724981792,0.01671658769302475,-0.00807799307658174,0.0683380312423682
TIMP1,0.045700699784304175,-0.030545802674633856,0.005218441694279483,-0.022413366815620783,0.043722612924470876,-0.024899593156347086,0.030245063939745083,0.04514284496854409,-0.0008220389664080319,0.004703730808642195,-0.020082027899711058,-0.004353236895361516,0.06974404236461776,-0.0688709369864837,-0.07540813732291203,-0.02061645525200313,-0.02828899177818303
