,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
PDAP1,-0.005353105626811907,-0.07881243651271828,-0.011502087601606162,-0.01653405990090067,-0.008726889599198083,0.03679971780106914,0.05407292076067834,0.03452253627184563,0.019053251269737507,0.016667147474618865,-0.02578540225782236,-0.04649004741158323,-0.027174419600752127,0.028628293708305844,-0.04255716154647255,0.009353453235679616
QDPR,0.0822112040679481,-0.07928777815037652,0.05603611238328036,0.02869229355155682,0.02050755958993702,-0.017444822836251737,-0.018161494845197232,-0.03500258709983912,0.05097620372590414,-0.023506104742198098,-0.061757174247337676,0.09997650527442191,0.01591570630435791,0.00910711898256746,0.022314493539755408,-0.07445420247610297
POMC,0.09448632380012352,0.0213598716625649,-0.004373839113630018,,0.026078058954630588,0.06271119251661826,-0.01863606738329281,-0.0011357107289690662,-0.01636738182973719,-0.04095203400335619,0.056973578064918255,-0.039053188944972436,-0.05164357840807272,-0.020690829621250604,-0.008195943468836751,0.05080490360466249
CCL18,-0.03328040996800443,-0.02387007798899789,,,,,,,,,-0.03767041042491163,0.09323076790991058,,-0.03511855881518338,,
CCL17,,,,,-0.015228931496057281,,,,0.03026365489157526,-0.023387097300527536,-0.01460410493988352,0.02540846494126008,0.027616820691135767,,,
VEGFD,-0.0374972946775044,-0.009027037959647061,-0.016761740891719036,,0.05080535171630183,-0.01890809027808729,,0.07405292800823221,0.010114565738642148,0.06090755432581757,,-0.02043581130562923,0.04477685808215297,,,
TNFSF13,,0.05830020340153494,,,-0.010504576112429154,,0.0860082282997953,,,,0.01726139757582633,-0.03206590074399974,-0.02278264009183213,-0.027537199592146806,-0.012600300130665328,
WNT5A,-0.12030431246842412,0.059348698594310294,0.004669652159790863,-0.016964352112317255,-0.0020417788504121584,-0.04095208061107832,0.00812393767723949,0.04400109472335613,-0.022774750410748272,-0.026282320431506294,-0.026875369957684865,0.0017280729911347602,0.055762507198800396,-0.010661338652013814,0.013017292199909481,-0.007986250963550916
CXCL8,-0.11159802492522697,0.046321272987453935,-0.015694700670938533,0.004590099607993245,-0.009341529315312508,-0.0014618150021736681,-0.020589162254006622,-0.00448768127411697,-0.025925985619759614,-0.07011641095733562,-0.0776139338170604,-0.04177867750250031,0.004028561958192296,-0.059663062439630064,-0.0540989915087532,-0.0199347083463586
GRN,-0.1476063312940984,0.01470293868241466,0.0159030187498588,0.04672945168864587,-0.0021875560281882592,-0.0319941504737439,-0.023026206714377058,0.08223276065483247,0.012720582880520886,-0.008301014521476625,-0.03184769077830109,-0.07659000166499738,-0.03506920169252037,-0.07586730972875803,0.12484360533038213,0.10233035633783137
MIA,-0.0013960323243667862,0.04277454847191389,0.027465630375732287,0.007019321330871592,0.03932462668694473,-0.03484038466089962,0.01560759193795261,-0.033575069567814086,-0.03457891136784097,0.024999121340528084,0.0023546219871415537,0.09591287674119524,0.029200184640653472,-0.040347365924130844,-0.01737570182504376,
COL4A4,-0.03774757115691362,0.08063589756704409,-0.02506866338279083,0.11320207069717264,-0.018130392794758015,0.0013650391120158417,-0.013771930743575194,-0.019493072963712235,-0.018367443566897956,-0.03329868000612296,-0.004762825746972311,-0.0192385829013707,-0.01694324672727076,0.07013216757100414,-0.020470125184523593,
TAC1,0.20616381098568076,0.0026873705981651347,-0.007502890250017696,-0.0709851091052289,0.01601746014540737,-0.03777454065673556,0.06675955036595363,-0.06299886698717079,-0.010569931501318732,0.01768601212395555,,,,0.04002202550661698,0.0967638576623117,0.058502090483021796
RARRES2,0.0671037809145924,-0.072695655694342,-0.03253282579534138,0.02396553688722819,0.09799286455533275,0.045134588088061006,-0.022777317622646225,0.09311893918160845,0.05382106693484294,0.07884278107654141,-0.06267370666653636,0.02226219392914393,-0.06390744503630927,0.018693452716794103,-0.0961479132012819,0.04159910868119122
FGF7,0.02345909227957453,,-0.018918723975152166,0.004856154149578144,0.0495619995541394,-0.026108701022593064,0.04381573364609193,-0.005319506546784747,0.00035379582414895016,0.07702335844257953,0.07153423535825691,-0.006254370986000327,-0.023493669598755894,-0.015467546564992057,0.10011688689491853,-0.064967391403015
EFNA2,,,,,,,,,,,,-0.01942287101862339,,,,
HBEGF,-0.044096804608602574,0.07162265270398535,-0.04102343846682796,0.046323465688552015,0.05280181116677158,0.03129048095216589,0.01672949517817909,0.02521262888023127,0.025411973043466915,-0.0025423036362626447,0.05065653855126523,0.05413373791019021,0.01096879718714736,-0.04752969174495913,0.01294096239009455,-0.08180922498402667
CSF3,-0.037747541272048775,,,-0.022768997155407148,-0.018151558486507492,-0.051023325405873204,,0.017676006274876557,,,-0.07284043670867356,-0.006973283383397867,,-0.035156450075230175,-0.04658994688555759,
PI3,-0.04471759158721421,0.030735942822455387,,-0.0006051312708492189,0.006046477538862188,0.07487188193512817,,0.11108984603276183,,,-0.020125379697761393,-0.057241144871744074,-0.018051191570073066,-0.015492699725139168,-0.04912818993009233,
PCSK1N,0.18211257721435434,-0.015429282461833008,-0.0052304104383973545,-0.025202750047846896,-0.03827215669655152,-0.022163789332097755,-0.02050504139124777,-0.0005600335178807031,0.062254495798658674,0.02512537732367542,-0.017388629885831917,-0.006038838882348933,0.01571056365108705,0.08672544690604773,0.11928287619931037,0.06890668345592312
NTS,,,,,,0.055233547253556746,-0.016812398342616844,0.05259727583254495,0.08535536208740313,,0.058989600132518354,-0.023663082585687542,,0.0285451398888975,,
SFRP1,0.13129624373487447,0.027010291076428595,-0.007395411283000259,,-0.01328783138319161,-0.0047412015084845,0.024622829978431526,0.04654417371218171,-0.00743337599167754,0.0025304681832622276,-0.001874928135950452,0.002087473309755986,-0.027270145953388756,0.008040427186636208,0.014872407897426743,-0.06833931363195231
CXCL13,,,0.04907381821558017,0.17420232113363573,,-0.0213769943275454,,,,,-0.032803813956025586,-0.017014097611901275,,-0.05734748598474341,-0.011028283784972948,
MICA,0.005927916373101056,0.05892949058813503,0.02427365396849032,-0.010157409388409528,0.059972823255243876,0.04326338528452065,0.06226454951223501,0.03791175056606094,0.07411540527314432,-0.023249257585936253,0.008074763649128212,-0.016230779919984794,0.024703552304415347,0.01894107834782271,0.012976450012493626,0.09149809475111868
TG,0.12562596502474263,-0.0007181882424510357,-0.015913286602181068,,-0.014339675309977422,-0.0019141060415773503,-0.01940593965876545,-0.024890473148117584,0.06211854205022687,-0.03513072013355125,-0.019405204229611266,-0.029143672967892695,,0.02187621965561708,-0.029429834645616663,
ADA,0.038702460737592745,0.013293963138351931,0.00871722530882632,0.09129762499319474,-0.0024697509264983357,-0.0250643559258444,-0.008658157347309773,0.07630409447445882,0.031154982972309793,0.026338171512170366,0.02203541450086247,-0.008750329150022631,-0.025449481453416505,-0.033731379570311845,-0.02316775834063088,-0.06142474525930396
LAMC3,0.009395982262520032,0.01376865726807247,0.0836114292464453,-0.017154777326430098,-0.04152225025044771,0.037901394752657205,-0.005004793807681715,0.11711211476775092,0.0026780774615341747,-0.0513092928557109,0.005565586614503347,0.05912130059454583,-0.03519194159865091,0.01702595209064345,0.02086903429091711,-0.04082569902819638
CCL7,,-0.015183386091846893,,,-0.010367562338194195,0.0381962790981309,,,,,-0.021888187049615027,,,,-0.04528095543876079,
NGF,-0.021747431557251565,0.04167604558522434,,,-0.023754733316551504,-0.030252079308323073,-0.01851847143784061,,,,-0.025279103760443053,-0.019161794955376867,,-0.011725239903819075,-0.04343763941827169,
TNFSF15,-0.005623186134971844,,,,-0.011544787734557702,-0.020984281905097154,-0.006352407506963569,,,,-0.02133852454195002,,,-0.021831551934940928,-0.04145249574916533,
HMGB1,0.014635274445491854,-0.047659984810732726,0.015557597178562359,-0.017588033153163082,0.010421048852461309,0.023681310927480773,0.025192162820974605,0.07904314727564553,-0.004403370512319289,0.09883432851970764,0.004994979512679683,-0.041019090774958446,-0.006996401687252075,-0.03952476571804781,-0.007534840184081123,-0.04281863539232468
ITGB3BP,-0.09769062078112505,-0.017948420198101556,-0.01349782245130128,0.0622143539710149,0.026952474011455098,0.012131207539153572,0.07094005485369975,0.048400019374319425,0.002348359128597495,0.03770099358321255,-0.02378606558029954,-0.0009265036364363396,0.00930959465409776,0.020663682236645466,0.009721793195380291,-0.022520406863708473
AANAT,-0.008062069121001119,-0.02202878322835451,,,-0.010504577233562568,-0.018908092977323734,,-0.018602771098488544,0.05304312356954676,0.0027504596417661305,-0.019202116121218502,0.005482607228720025,-0.026279527673115474,,0.04176309722384473,
RELN,-0.02229961462837275,0.0350062734527805,0.004834725694765316,0.09885878657363703,-0.00223324031489516,0.029859244747636283,0.085839489423271,0.002561854558102766,-0.018540075251293104,0.037323847252135486,,,-0.03286416976905217,0.058913386465208724,0.048994547547152136,0.062347378411970765
IL15,-0.005281889260177119,-0.026158248373475447,-0.020273283672085887,,-0.010882386905091086,-0.06574411625650278,0.00672597557840387,0.000992860858798672,0.0007961485533464319,0.029140494430903892,0.06346815179845273,-0.0027983402202328106,0.017883249983614086,0.06368170519016016,-0.027408759367612303,
UTS2,,,,,,,,0.06412487782225927,,,-0.016352007233786735,,,,,
BSG,-0.07984298574393658,-0.022696057102515436,0.03832081935309837,-0.03782929288089387,0.042050596533379205,0.044190555224620655,0.07322249442966201,0.004145150233970562,0.014585118555676358,-0.035451829832476245,-0.014505790557675168,0.022565489437938478,0.05507040683448204,-0.020564177017771575,0.03494457431898168,-0.008804517260041363
ADAMTS3,-0.06140549403189771,0.020035575937434397,-0.027960798298860848,,0.029754688430803446,-0.001203583819124966,0.0349409136028819,0.08218966663981894,0.08271207886689176,-0.013145597338627203,0.02335868823082106,0.08870631211168979,0.024589687077427733,0.038757257556009665,0.022529458778946115,
CD34,0.05328604847265625,0.0411974681593998,0.040666299748515086,-0.03775350281219509,-0.00305202946916454,0.01934827702084406,0.08215943738769246,0.04766577547117961,0.00949592558916804,0.025022413584515787,0.027150043904917164,0.03941797042670214,0.03403022568706604,-0.015271851247663915,-0.0441342765457705,-0.007843026629693826
CCL23,,,,,,,,-0.02116700051453172,,,,,,,,
PLAT,-0.06953443101431214,0.035297668589036636,-0.024335204503225235,0.020767722743197988,-0.016693643142887078,-0.05182894516617112,-0.05164348183353802,0.0968864608434509,0.015948519475695352,-0.026364378271862846,0.05026772193050225,0.022005010130271216,0.044000030198328384,-0.0008316877359267939,0.05551672963998426,-0.05317572448113874
NTF3,,,,,,,,,,,0.03863967635937597,0.0241609002373097,,0.07757232926363229,,
LTA,,,-0.011702680986556423,,-0.01328783076156597,,,,-0.0153512868499835,-0.004312889138244031,,,,,,
CKLF,0.007269692579839481,-0.015575896596250735,0.04601643739920985,-0.0037985986689946737,0.023160480617232894,0.00971969971207172,0.03382045730191262,0.09857122652125598,0.012754318768666098,-0.0642893054493505,0.06875663412194348,0.04025735174283989,-0.06198171949219823,-0.035212362386084974,0.024521718323597588,-0.04998733444560782
CD24,-0.02126577992463275,-0.05149604879426789,-0.023107235139602358,0.005810056591555978,0.04062368181730638,0.02229951528904804,-0.011251388575709264,0.017635233918869505,0.03965123507635306,0.023608294639203872,0.06472329243804356,0.032789781986286126,-0.0649568373408249,0.10970295111067968,0.015866867549566115,0.1261835579342954
HSP90AA1,0.011047880501945847,0.027354228384409728,0.060986203539933836,-0.048570045297070805,0.011964436517926627,0.01378855260151922,0.043475001518616725,-0.07985999772431827,0.05599265240824141,-0.00602008325769152,-0.07655650878328996,-0.08200734865578363,0.03456918165906571,-0.04307776884325986,-0.034604866263354836,0.04239288792571989
BMP4,0.05923816350326242,0.014827567457653592,-0.012405527856975867,-0.05086044721230409,0.008841059757205012,-0.03669420880640271,0.014547655515260948,-0.013045850238508466,0.005615185895786121,0.004331615792711547,0.03442185490863082,0.058618650260125485,0.008170944694882394,-0.05347735595336721,0.05564745326829976,
SCGB3A1,,-0.01518338457352857,,-0.0025829071741224198,,-0.022517204539433136,0.03314377384634612,,,-0.0032466777703909168,0.02443669125532799,0.046009495001106494,,-0.019630902641866173,0.008041691699835431,
IGFBP4,-0.0693333347676712,-0.04755419189834435,-0.020499637214594576,0.04303943418608446,-0.06681310752476559,-0.013694929059900426,-0.022638820438442994,0.07140147379877863,0.03334435362159574,-0.06567722947301088,-0.0009705844304325404,0.026301354910606766,0.029694607218188607,-0.07415106841084504,0.03524525119953949,-0.03066876977044141
RSPO4,0.05968354629876512,,-0.018918720383433618,,-0.020339353013870853,0.002392602490867655,,,-0.01785448116908636,0.003521760459064365,,,,0.058449344070068056,0.02127628002170252,
LEFTY2,0.06335664546141054,0.067939979290753,-0.011846407714388602,0.08921463405024604,-0.019966997917689692,0.008346822332910273,0.05273599157718473,0.08835470725219352,-0.024301287144974138,-0.026448506960613287,-0.018580592163677676,-0.004128812800241899,-0.026699864222110466,-0.022858824568832738,0.09231066612949188,
PF4,,-0.01575032420530337,-0.01064517891797693,,-0.009045493886917222,,,,,,,-0.01780240599657282,,,-0.028100178701891326,
ANGPTL2,-0.03425771232870564,-0.019395119607945786,-0.016313968553919672,0.023937845999841816,0.019233315394095583,-0.004118329788651589,0.024634807110492495,0.10300123013759566,-0.011978257309535941,0.0025757963918275326,0.04102947688900462,0.050326466303028256,0.04725790791628815,-0.013890576471953868,0.049781246980858264,0.04145670485025193
LRIG2,-0.07344600473098102,0.055106974657295714,0.025763410219932042,-0.01929439097806872,-0.04213067571863034,0.01843990583200838,0.0055910834922199395,0.07039449091158938,0.01364575422363979,0.040081401273497276,0.04502997280192882,0.020881503713593774,0.007641308424731527,0.06254143190801979,0.0524619095314938,0.04864303192664011
ICOSLG,-0.05672404935720581,0.04849735548876574,-0.0032159873893812356,-0.0036213797252136605,-0.01669641545347394,-0.0421569279895659,-0.019758832094076154,0.08242143769616574,-0.01671748068053229,-0.026032525287752968,0.02108519678202783,0.04058604223791611,-0.007449228908335502,-0.05856319013017126,0.0003844766128111098,0.12574163937111044
WIF1,0.235563194104185,-0.02834015192017136,,-0.011547438109780645,,-0.009510582373526873,0.029449157855920168,-0.0713268867089757,-0.01377788022261047,0.06610012705158684,,,,-0.02838310652987094,-0.05156322753868837,0.042794607844956006
NPPC,-0.005850981678285255,-0.01783186838467948,,-0.030533792628166995,-0.014031791695522851,0.003299463872989713,-0.018144253778724122,-0.032869039286291986,-0.026876266575370653,0.044796944226828006,0.00642929358713689,-0.03368334561891299,0.05738582528643519,0.012937378951463486,-0.003863529352339443,0.051518769622603225
LYZ,-0.0641261094852466,0.10126890144653074,0.022738533588208525,0.06488389408366442,-0.00786207237324842,0.007445857792105318,-0.012212873130621447,0.011414290726380406,0.004035483245247003,-0.03939898353846733,-0.04445087386338185,0.07528808710387919,-0.04109897318243853,-0.09243449266003571,-0.012866598847816038,-0.017452550513714186
EREG,,,,0.05424196733535992,,0.013863163607521354,,,,,0.00013448013432046258,-0.026480397998884464,,-0.03802899856142437,-0.0011155332910500798,
SPTAN1,0.13126042437778024,-0.025441476875437498,-0.040345061335784464,0.015276069823981863,0.005360960399035564,0.02616087724525886,0.0804021662661801,-0.06164437923257976,0.026581779937212457,0.08818114683153873,0.026439064374207746,0.04119870266263872,-0.007382062355571816,0.02447056310715841,0.11957175060071004,-0.028508278807099923
PTH2,,,,,,,,,,,,,,0.04470052672339355,,
LIPC,0.06208379233673828,-0.01928253671797862,-0.016021563198601624,,-0.016255426199228835,0.0315777856590832,-0.010075257992218487,0.05456171718258638,-0.03338077080493216,-0.023017779016318886,,,-0.014590828903096278,,-0.04382054663796759,
COL8A1,-0.06305087935046959,0.021230184887176422,0.002923994506868666,0.04574629669791724,0.006069778531005373,0.05045700005299966,-0.036116205841938795,0.04837005391251257,-0.018152611342370582,-0.056883909065898575,0.022859646906790182,0.10460744897871724,0.06912263578461073,-0.004092409596115395,-0.07866694511985496,
GSTM2,0.027747183228983837,-0.003698343767860899,-0.023326336450495814,0.10275394445312994,-0.007739383593898577,-0.03401419070229373,0.04181401760327601,0.06497255116695984,0.04689985562502261,0.04032405746325262,0.03624388303165634,0.12261254490109859,-0.044051732227694124,0.06602075713215011,-0.010082985250772614,
SPX,-0.04044636606566229,-0.009802259901386562,-0.006170680756874949,,0.02030191931323286,-0.0037405558810971787,-0.0007223475378548182,-0.03857294953035269,-0.047019808584556004,0.025187492030497236,0.018479173732263855,0.10454595021582459,-0.005000609330149362,-0.01808829989916958,-0.02633239231096126,-0.020466536980183966
MFGE8,-0.08029518195400755,0.03581536156797963,0.04989506812906545,0.04073123969851965,-0.09234523464779403,0.05759526381134778,-0.023246574655155762,0.018687754435451717,0.04227672087957262,-0.050129967414352154,-0.038459390090193064,0.04245681955489925,0.015257706494290906,0.025467282466187593,-0.039473388104912445,0.07913311140550786
TGFA,-0.05438711129268895,0.08010013549661499,-0.0074064280666210755,0.029231681485233366,0.015190944779277493,-0.03782698397329574,-0.0076666465859923216,-0.03388289811600133,0.0028559030388935445,0.007392693370313198,-0.021876137614252295,0.02356837498329463,0.026579206276654856,0.03640493223976474,0.03344831179992025,-0.024668187159493846
SLIT2,0.2140018491564107,-0.013172083647530385,0.020510895862340606,-0.018089565782964428,0.03134597857754125,0.03958588967798264,0.04327566009984923,-0.031325763854466906,-0.03946641397520463,-0.006744018911924639,-0.010633696083989586,0.055934382878487385,0.030529995400705688,0.011250143209047046,0.025438484696668852,0.049095227314095984
PLTP,0.01960375867967526,-0.01630945821080479,-0.04977046226605348,0.04506840463407124,0.03893817333851164,0.010767378186166496,-0.016372191553608004,0.10021187355743758,-0.01172560013261834,0.01534062605618692,0.05554091310196007,-0.013767233999135974,-0.015997681678875914,-0.10826955722375566,-0.0145008042431755,-0.09357580186458349
APOD,0.014641547107621507,-0.009897260080378762,0.018486040536967747,-0.03435611176201824,-0.017264778172536948,-0.04353484343300286,-0.09303981119594051,0.03413145521517975,0.06495263489446752,0.059459574140130984,0.07797253568684691,0.0799909055420118,0.03470908408593792,-0.07562211701402406,0.05210189720953476,0.07126520520330984
B2M,-0.08970137150824173,0.01651878519616525,-0.015617992903795074,0.04213084114749773,0.04977178365482983,-0.02741003950077952,-0.05763785713813553,0.09919958033472123,0.0267140993468604,-0.11736545114202582,0.009468058385522319,0.015451306175221103,-0.02173498094015166,-0.12216624831715041,0.11888490507227413,0.03639567675569275
OMG,0.1501511638928903,-0.014067498168419887,-0.009540317610543898,0.04107377030006537,0.03985024671162007,0.0016323659680222658,0.018278994611988297,-0.011036960835185431,0.034804556476746434,0.008427678966497109,0.04106541125251987,0.07749134152229041,-0.006777810770111149,-0.009080972280428966,0.03591011628683371,0.012467563123339829
CXCL3,-0.04207910577877894,0.018691757228396545,-0.021885474772705766,0.12683833368198558,-0.011857682363569478,0.008358511336815784,,0.04030758537053724,-0.0036420200067950824,-0.020954151217943327,-0.0060493200345535375,0.015605659213033836,0.009159563091992047,-0.005115684077019757,-0.02813882002443806,
CXCL10,-0.06072780364159689,-0.038933108712774306,-0.005734451053139643,,0.014994577071092703,-0.03749105588074018,-0.005086716447436779,0.08231422802660733,0.030416389036987103,0.018970586413588605,-0.022602361111558725,0.04392289293395927,-0.024931604926699408,0.03029156309515257,0.02031180713216714,
RSPO3,,-0.020624698741471357,,-0.02276899786559756,-0.010504576457393243,-0.010842061885508824,0.01689203375301797,-0.03054673654404698,-0.026966494851665124,-0.021896684171046055,-0.02181292116778366,0.07315787610618549,,0.04592502881050673,0.004704353600452395,-0.033494057645446974
CORT,-0.02978597081483845,-0.011709059784821415,0.015337486475553622,-0.030217562256192883,0.0023427934623366027,-0.01875737405093051,0.05091975681970516,-0.04541982365961498,0.001960847397522532,0.04540903769871368,0.06286587435281475,0.025907491247871294,,0.0008767798562731422,,0.19943346483514224
NCAN,-0.06747655874975703,0.009007681144135998,0.03548353694778567,0.02602470980772576,-0.04760290942077898,-0.01566660459469435,0.011880261049119108,0.011223919992924493,0.01335183962499087,0.012268004753534881,0.07245259185905716,0.0678627409483973,0.05694707516047226,0.044966444182871275,0.04392114906519297,-0.03711519245101074
PRG4,-0.040650856707610775,-0.02283399939842315,,-0.025458681001265502,-0.010367563953824885,0.022534336007351833,,0.07428554270188396,-0.022817318138154765,0.0004996360152649153,-0.02397362189636869,0.07725534434288249,,-0.004497836901652599,-0.039111620461574,
ZG16B,,-0.021054771765476668,-0.012809742681444754,,0.01166906561483793,,,-0.02856973633479659,0.010319291242150967,,,,,,-0.023972334381749356,
TGM2,-0.08772124225065506,-0.005456527679854259,-0.0543606855449265,0.03501514541730767,0.0006327733861408346,0.03965380803203633,0.0014704458033916682,0.037370158702425306,0.044844946032856166,0.06527037948367616,-0.036288272674335605,0.020229759367178263,0.039828266189225296,0.028033823536152292,0.018501340066363472,-0.029262378835714347
VEGFC,-0.029167801309133514,0.009051505449872245,-0.016448202900076835,0.027077627639888722,-0.018477774981901455,-0.027731498909129657,0.04662929258922429,0.043979508366379524,0.0041991908162294775,-0.026126681188246244,0.0353378630109406,0.09344470621677847,-0.004144108984551657,0.03873312996175543,-0.025641654489565426,
WNT6,-0.03699254261431248,0.04641784114710632,-0.011846408025291688,-0.041915401056962995,-0.014339675905368348,-0.024823333334465934,-0.01641082259728939,-0.026021688721108962,-0.0062331631611648565,-0.022802048024004345,0.006174671874524561,0.014422306877653347,,-0.012591394547808166,-0.02477061363564295,
NRG4,-0.027568155014568444,0.15407793557718547,,-0.017066587857631925,-0.012617799605069964,-0.025660422765059303,0.05220190779664547,-0.032959816953850106,0.11955331595511244,-0.007414935982098436,,,-0.019600711096751672,0.006430026396296391,-0.007363802434576293,
PMCH,,0.00489340145628995,,,-0.0010050699155064173,,,,-0.0178544803074148,,-0.022247835451641808,-0.026137922864343417,,0.08884667139298333,0.03230859154449022,
COL9A1,0.026925001794380673,0.046537872646344715,-0.004382291918867045,0.10310241891322615,-0.013178370768223913,0.07955435610493719,0.012699145339304755,-0.017719554192260963,-0.014380152061162813,-0.015437845578860165,0.05813742519803859,0.03180382625013088,-0.030922389543569875,-0.005756555721093116,-0.003499678085614521,0.05744436933368584
GDF11,0.005183705071729337,-0.005835588544020121,0.0004112834751140752,0.027727882078330175,0.04295809222351628,-0.03423824036561836,0.02770647431838185,0.10154769144710828,-0.020063137703873427,-0.02003421530337676,0.057958294899244506,0.018770978446878195,-0.040661650077031555,-0.05457368125158578,-0.0032766917070179416,0.00914730015348241
IL24,,,,,,,,,,,-0.0165874500082038,-0.01751855568403347,,,0.009092803014418475,
SORBS1,0.05393964352830493,0.02786131754737247,0.014531218504655902,0.05277318972501145,-0.010037271288721764,-0.024096348588968357,-0.03035772618944118,0.05229271808731291,0.00022451597402730678,0.02368404660367791,-0.027970847934127848,-0.03952066705688523,-0.069906875953609,-0.02489441344560457,0.01913638303635827,-0.0010401408175725047
DLL1,0.07495155554850275,0.021829146914926323,-0.016647978432645667,0.004745271327407523,-0.033644137661408766,0.005012964129646071,-0.035052322313537894,0.0640134807999298,-0.003575220189840907,0.08736529583103224,0.06638962268032803,0.060479486123778244,-0.023785787973830297,0.07382730953322969,0.06483211982852376,0.05784437661245713
TLN1,-0.06497692916328614,0.015533696934654345,0.021792563811581123,0.053223751123208915,0.01583932557412535,-0.016529136085106866,-0.01254326967498927,0.11527286032734795,0.033657062802041636,0.025623758757912618,-0.028953771723662564,-0.006184202653194062,-0.017817067214837674,-0.07691651624848052,0.0019703847406529647,-0.03643050404588586
COL2A1,0.11655301228583494,-0.0034990985913939416,,,,0.007015942425449724,0.0025525747934052397,0.10605172935778077,,-0.004925438484956396,-0.009595357163839408,-0.03584728543521341,,0.008844482653937646,0.05611990232090957,
SHH,,,,,-0.010773601157563062,-0.002175777299355238,0.036705739162695705,-0.01920066993689047,0.06278967523083391,-0.020302571965774847,-0.022655993265564767,0.008935868703868732,-0.038814081137865546,0.02778894721679462,0.06306389866905479,
PON2,-0.037335576227144,0.016874643763891844,-0.013206839332333757,0.0495944029914945,-0.044673128367580694,-0.03470020133859342,-0.05352384747027111,0.06812571253893794,-0.009103166759417868,-0.014866963227079406,0.04051228647851276,0.04471732851440561,0.035557128748979795,-0.036840088072108285,-0.060286376554035445,0.017479073039063507
ICAM5,0.21499713753820585,-0.03270639354128086,0.06950010958770957,0.10573447266827055,0.17099312241327524,0.010407687208382107,0.03705317763458908,-0.013905294970568267,-0.010539817949939698,0.02121196865169945,-0.036416998859426404,0.07647976865691455,,-0.027538286976750825,0.06677489786218711,-0.010004054014017697
HPX,-0.04493505611520315,0.06657686243746347,,-0.022769003851490815,-0.0262136372841074,-0.0007257277839266714,0.07173061263406505,0.030504861382739747,0.023387008995647444,0.03889551203731967,-0.042008635797692054,0.043943173847162134,0.0734456225233544,-0.0036291870804111216,-0.04086133522084257,
SFRP2,0.025877253799618402,-0.02018635025331561,,,-0.01226996418481184,,-0.029451602146485786,-0.01949306722371049,-0.019950592001246333,0.023152401768564073,0.01965344353097293,-0.021459123682022588,0.026882055250186984,-0.00014968841980474352,-0.043388149286120864,0.007355928117321263
CFC1,,,,,,,0.07800889210450614,,-0.015351287777741066,,,,,,0.08262968261493246,
CD70,,-0.03687996224142436,,,-0.020855447966814145,,,,-0.028635526686265317,,0.0036681488640116604,-0.005612668913777633,,-0.02670098358972018,-0.048228697052882206,
