,UKF255,UKF259,UKF275,UKF313,ZH8811Abulk,ZH916T1
JAM3,0.016665485272143607,-0.038602568829055654,-0.013330056641325484,-0.05328439043885807,-0.014842848616801277,-0.007875712377848416
TGFB2,-0.06277164548712176,-0.0214748152768897,0.004399175957912695,-0.049405543438428345,-0.0343899756690577,-0.02643881164631912
COL18A1,-0.02344390972729124,-0.04674956258982437,-0.04244102933227885,0.009584724270499676,-0.017893056454921872,0.020787437429519835
NODAL,,-0.03711609985148458,,,-0.022602690363895065,0.07227072438031086
INHBB,0.01642084940253987,7.613917342110846e-05,0.003378637787142206,0.0011334781849188023,0.0015915652367811106,0.008861881736401497
LCN1,,,,,-0.024041614643396766,-0.027303864626734564
ARF4,0.0347294414351774,0.038452021516098896,-0.006979281389009207,-0.006584237861916958,0.035817084422794805,-0.02053295241150225
CXCL14,0.0077202039788324345,0.04176776868990899,-0.03356169203083956,-0.046996284611348506,-0.05121318335329541,-0.06285234178873758
LIF,-0.05969396500362767,0.025526476657508394,-0.04292935119983276,-0.05959405412272751,-0.007340104116006636,-0.04190670687524842
IL17B,-0.017846249426498286,,,0.00964398819669201,-0.02092129101958282,0.1568417389813497
MMP1,0.00832807470122466,,,-0.032300294407273444,-0.03305401104499408,0.030688301702494758
MATN1,-0.02850933420793612,,0.06007242670403257,-0.015105613755173112,-0.0010893409100550106,0.0593466356331557
ADAM28,-0.0020180910240370944,0.04230791933547522,-0.025783496165646336,0.021071538351333508,-0.018980513936054762,0.05448352936803382
TCN2,0.01568545382647722,-0.016086545262939955,-0.0146406642123958,-0.05281495849622136,0.051084440261918405,0.05869016785871317
THPO,,0.006733288477842195,0.026360641149074486,,,0.047886984051720816
CUBN,0.04406685012252822,0.012973464156523049,-0.03651198633027539,0.01752461150462436,0.05281129282033475,0.07494714517207743
TIMP3,-0.01214509864083094,0.03335307026118654,0.04794323353797069,0.026409874843936296,0.014029492328008005,0.025254998966007143
PIGF,-0.02657642509445323,0.0017962445130194167,0.01833717969836034,-0.002519290264209482,0.10473701337847757,0.10619439660918886
CRH,,-0.021257457539491542,0.04986350171443876,,0.013102334232070115,-0.018421663187948658
BDNF,0.06542978715328988,-0.015944469037216538,-0.02532305525674607,-0.005814247608655989,-0.04293664708050463,0.008043940947230608
CCL5,,0.04457495077337509,-0.02948351832037299,-0.04511782489224632,-0.027576565021772154,0.11083045923983342
GAD1,-0.009896569359106717,0.019277327599462067,0.04283849547076238,-0.022629919099539448,0.040545358085800405,0.0754189926081418
COL14A1,0.014544525076526484,0.025031368825968413,0.0053266291370138875,-0.031474954952888254,0.031979874665870774,0.09009102655813354
HLA-A,-0.08338295313735775,-0.004129557765554773,-0.04599597447863089,0.00324196505847431,0.01893364703384682,0.009019540165749839
FGF18,-0.017846229497384132,-0.01688889104696923,-0.015642678981002696,0.08378271324239096,0.08510043267285586,0.033477856699026975
ADM,0.023561214522503246,0.03988424173177656,-0.03342066243168951,-0.039843284322307056,0.014535909015561429,0.008555841008279014
CCL15,,,,,,0.04551337506353276
GNAI2,0.04868864588825224,-0.045346319342505624,0.0014524902251399398,-0.05551377377740634,0.026867060645203132,0.024899799527179522
HDC,,,,,,0.05083022146586671
COL11A1,0.03788052611508726,0.005336642482126033,0.06581360288190304,0.01011071839772894,0.01581856986343394,0.031706408377093556
NUCB2,0.035657173478759165,0.011821385921070017,-0.021524022853772532,0.007812210154946392,-0.0019436543960327619,0.006021014462777948
CXCL1,0.2187930629676996,0.00020174891213118904,-0.03303217130273529,-0.028983282131608213,0.02944350605275222,0.06917920729913758
VCAN,-0.008989039304811005,-0.04154890670818905,-0.01026609339877716,0.038211787626282724,0.0602189571652037,-0.017191112812591672
MMP7,,-0.03357626423181516,-0.01441725421950685,0.020744965732459524,-0.02563188139340951,0.006787629569798949
PTPN6,0.029855589475687158,-0.005570485466391053,0.01713184018207515,0.024517118101398012,-0.03940682972002056,0.0847054537310875
PTGS2,-0.02803796159875242,0.057212433779216074,0.023025977285502493,0.002227943235949039,0.018887427511318295,0.04069922805156455
XCL1,,-0.01837571788381522,0.023626401867732693,-0.02816793575739495,,
CD58,-0.07863370776232223,-0.028092788928796644,0.012002328543052505,0.08270973292192291,0.024718641715207625,0.04261865909097077
TNFSF14,-0.0018527193108885114,-0.06171085589869255,-0.038184749366529186,,0.15746641064698183,-0.001715580843054168
CNTN4,-0.02051617483390394,-0.03302447101609191,0.011721229758384539,,-0.01880017998220421,-0.03984564430953533
NTF4,,-0.010750258058999821,,,,
INSL3,,-0.016888887734311825,0.04976461341117413,,-0.022004367240817863,0.022252509317645733
BTLA,,0.14146579192756653,,,,-0.031003622791923514
MFNG,0.028147030396269555,0.04712242311082855,0.005411958751526888,-0.007101138480319934,-0.02643651959569139,0.05457354103373462
ICAM1,-0.034300825551079946,-0.06573119033587552,-0.04283267751425356,0.05236642327920281,-0.0014693999614522986,-0.026261955851579456
PROS1,-0.04079095954020359,-0.0325571057699045,-0.019945235754854025,-0.022879402029254942,0.05437064784474912,-0.03139096005542895
CLCF1,-0.03254115196904126,-0.014603830955706526,-0.011398290151347029,-0.03735202619768654,-0.0071440270921911755,-0.043274293462798256
PSAP,-0.01596884777079183,-0.059898211224874584,0.04239282846586913,0.04723482358586117,0.033407845020607285,0.06752404057343268
EFEMP1,-0.07473092275465458,0.037143922665108145,-0.009616103519096583,0.0017608021612470935,0.07295321203097777,-0.028419528733204757
C1QTNF1,0.027091310014724826,0.05935019904960605,-0.02328917532715209,-0.03720149819666158,-0.0005514693228755779,-0.09227185702668626
ALB,,-0.010458169037615522,-0.01814971424771657,-0.014299322066750917,0.02135794948648755,-0.03625593177751221
CCL13,,,,0.0022791916726474844,-0.014687672633309416,
EFNA3,0.032412978589610085,0.06664520494957747,0.006260046677314572,0.02794779174754409,0.01744512536123009,0.051153294727348565
DRAXIN,0.057231196646313626,0.0290011104476165,-0.02268953353227147,0.0361905265138106,0.003293360720151994,0.09643532613782181
NPTX2,-0.003422986414770302,0.03978767145889672,0.05161234162656998,-0.03292922485165568,-0.03808164279158542,0.02678321916362052
FGF11,0.011121335732810982,0.06375121505717284,-0.011344283923283625,-0.0021476439951216234,0.02604099592513147,0.04032829568511457
CD59,-0.07448508183496369,-0.067625650346872,0.08412835603803433,-0.010701413060124483,0.0228910370160354,0.009974139582529302
COL9A2,0.008640668865113096,0.002987362858914779,0.0724239078056034,-0.012394898606081773,0.015726486897450934,0.10167248305389527
DLL3,-0.029148338313452482,-0.01942585897437773,0.029596096838041167,-0.018323432078332414,0.020436540265604465,0.06645273041247658
FGF5,,,,0.07209293785758839,,-0.021097244470628242
LIN7C,0.03460097939625305,0.01224777059219724,-0.04319598895934468,-0.040682164550546684,0.02535738870857272,0.009938441534521152
GDF7,,0.008646888590400498,0.0490073929265623,,,-0.0359724434115688
PSPN,0.011483782036581841,-0.025121852935598394,0.0029229312471221133,-0.021300136914865302,-0.012283340598677603,0.009518261361257094
ANGPT1,0.0271479741791381,-0.008299078391560338,0.02277418637098749,-0.0383569658710292,0.09945646849678297,0.04576263969230508
PNOC,0.03666882890217261,0.005159125257718202,0.09882282501115318,0.012895755294950299,,0.08151127049461283
L1CAM,0.01071225929934042,-0.019783632880067056,0.046984566583334844,0.022431224395720113,-0.02322186320473019,0.014636573856656957
APOA1,-0.04212321613145925,-0.004829196623567208,0.029417439022052426,-0.03799502414224411,-0.018885672276609596,0.030672714190011722
PSEN1,-0.011529036104972634,0.006663719687881789,-0.010832638256488294,0.025423281352837054,0.056788799733626244,0.011762987505062583
CALM2,0.035579915521492714,-0.0056697968582269075,0.07866397425737115,-0.06302295520472195,0.026041722912422932,-0.032206424738393115
CLEC2B,-0.0046051167411991995,-0.019078660396587677,-0.07477304366885107,0.04263164976966537,0.014524304930644749,0.064825064445118
NTNG1,,-0.018403968819474707,0.04246714490156624,-0.023432460212534863,0.0048207393428652745,0.07424154741101058
LRIG1,0.06015060047556853,-0.02096824561362146,-0.005367476499332685,0.0023270176934428095,0.016983832410543825,-0.030475443098002996
CPAMD8,,-0.019976540605065655,-0.01844053138679508,,,0.04363587263270515
GHRL,,-0.022688035310947638,0.02720155200139531,,,-0.01802069238761141
NPY,-0.016501608418437213,-0.017819073367751015,0.00043277489871140263,,-0.027935544582857096,0.042424618309708687
MMP2,-0.008656866845411436,-0.037803324615295036,-0.01341695460481969,0.04877578500470721,0.04000689626599684,0.04589457248255892
LHB,,-0.017398058233426505,,,,
PPY,,0.05726764921614775,-0.013477028377634781,-0.013226235271802734,0.04594341686797897,0.05211019966222231
ALKAL2,,0.11943278568529014,-0.03250876506685983,-0.021573706097177306,0.014815371907972672,-0.06621605437870383
CSF1,-0.04310153158247623,-0.03830958101555202,0.013185709803718892,0.031205619212271038,0.07375973198720331,0.00479060719084654
SEMA4C,0.00808125842682557,0.06322101898670948,0.046067059901231125,-0.002124434784700109,0.03706543825852299,0.08535590046111363
BMP8A,,,,,,-0.028778551502269052
ICAM2,-0.03566559109202208,0.045233488000074484,0.0028512838298729477,-0.011299116308280349,-0.023749917552690927,0.046345208719908534
SYTL3,0.0129799689011272,0.0009913943710739093,-0.04137376040611282,0.023344887736162764,0.06052141711726898,0.005469483593091224
IL1A,-0.04785601807334806,0.048497266823393406,-0.06335912263781553,,-0.025709672669618093,-0.009418081978249893
HLA-G,,0.045344009036588376,,,0.0769420334777328,
PGF,0.05960125708350953,0.007793570570217878,-0.02091879280184851,-0.04951736218771859,0.05587291144594148,0.11368053903031859
LGALS8,-0.0015398893882558502,-0.0051119834471156506,0.022304529452984626,0.058049818189776364,0.03736416086825539,0.015340733292153913
DKK3,-0.005447038812051536,-0.0554283212032284,0.0819368676572828,-0.036687878070437226,0.09061075470615076,0.040010902416844414
COL16A1,0.01106016185665979,-0.02359487166286104,0.06601332896920024,-0.010213588455414672,0.07022076509886271,0.11681404269282541
TPH1,0.057824532051342165,0.02638236967138273,-0.031169538631121384,,0.013043651666190004,0.04681164473519529
TNC,-0.08777904767903566,-0.006863769238774162,-0.011373315919098376,-0.05590734470021688,-0.003957911241795874,-0.025111657831397047
TNFSF9,-0.027289793821019225,-0.009779257398887244,0.05389334099513733,0.08678095076425903,0.04335130346412774,0.004217759160686318
C4A,,-0.020626407605291348,0.036800919614037746,-0.015684636994772332,0.06398919199040747,-0.01690055179002214
CNTN2,-0.003822175518132286,0.006601408677471489,-0.021870158798469323,-0.01660752828909676,0.04343540531001447,0.016197583009263262
F7,,,,-0.014299324073302555,0.02078838740584328,
LUM,-0.05754603187297363,0.027221072028389703,0.023339434896385954,0.10125234011419734,0.020307450918947437,0.026539607128054532
BTC,,-0.04722196959671815,,,-0.014905256325552979,0.0037204114657956268
APOC1,-0.023122561556119643,0.03480265210786705,-0.010849993439528508,-0.008070935745640589,-0.037925157137017204,0.07048890326960842
PKM,-0.05057606948565941,-0.014042998306132379,0.0031407548193407744,-0.053556558974410154,0.0071689030265278215,-0.013758293728684538
TNF,,0.02677901533912892,-0.03644888025110898,-0.020355289607406513,-0.014467022381085997,0.10214171606347078
GNAS,-0.013878311637536202,-0.048111459705958703,0.01157940532723637,0.057462392194949447,-0.04108337585041403,-0.02556575644437899
BMP8B,-0.03081319033148644,-0.015911421282997336,-0.013034415063528258,-0.03332666142743131,0.03385643759306212,0.05414160803442272
LIPH,-0.017585014018517274,-0.014909638176052889,0.008103670496955762,,-0.014687678035078118,-0.00845733386475005
CCL28,,,0.007885003939207878,,,-0.022346607469927733
PTPN11,0.07882715180748029,0.043757821753828016,0.02168603975276126,0.051273001635847325,-0.005415337089855654,0.02733185792541
ADAM12,-0.03606610630570123,-0.01816035670811299,0.0011786074948382228,0.11356808436165224,0.004951481551846986,0.025022354457992484
EPO,,-0.015997644965452085,-0.013477028965909733,0.046321715420234826,0.09061207354262416,-0.0237637598641628
EDN3,-0.02074321335812423,-0.015084273256208793,-0.02088873021228448,,-0.016036147028228413,0.10772187412148838
CCL22,,,0.015033221686810337,,-0.018053315379671458,0.018606514632827535
CCL2,-0.06242001538975398,-0.048947941467334895,-0.03301662077770467,-0.03910049425779627,-0.013554174829660853,-0.09487721860493491
DSCAM,-0.08238041233665074,0.02211468324479208,0.020012379475104092,-0.019128124364314488,0.045639895394898954,-0.009358797216119869
ANG,0.04343716539178175,0.029138239164975984,0.010726140400921636,-0.05212570668912637,0.06131688672378583,0.03854407653415937
FBLN2,0.12230993226647288,0.006069457950339009,0.053524053495375624,-0.04712949290313821,0.04901645134785175,0.03142542801617163
VTN,-0.020516178270966037,0.015971074845484847,0.08039869186266076,,-0.018233305707641458,-0.015708339751113305
VEGFA,0.06217073996648799,0.030723092358423985,-0.04669957885802113,0.017457395118620395,-0.0213006470071535,-0.13122007795461318
F10,,,-0.014777270975897332,0.007759821737365704,,0.01972396615675324
SERPINA1,-0.05309854407456115,-0.015368927817017413,0.02013726019680939,-0.017976407984179422,0.01602102005606754,-0.0015111566552987168
VWF,-0.021651001388842364,-0.05896569028013258,-0.03467937857648053,-0.01235538226482863,0.039292478957447544,0.05390567563297899
GDNF,-0.03130566402498723,0.018477811269771834,,0.014633650690274889,-0.017640630708443662,
VASP,0.032632529698390915,0.036535334188036,0.011826298203527449,-0.025306435745605534,0.024880254349974765,0.0272960328874794
ADAM15,0.0020191903654317657,-0.022365422271984535,0.05388990408983349,-0.050354663056071364,0.013156642925736015,0.0372929050018052
WNT2,0.01498449421768611,,,,-0.019785871946502498,-0.020518696350093426
CALCB,0.03906505296571288,,,,-0.017316256887416514,
OLFM2,-0.04693057066575433,-0.004590509834646187,0.03262856453049978,0.0366755518496353,0.05662817049930559,0.02075027207099432
MFAP2,,0.015126384256372033,0.007902201007524513,-0.05277159724845245,0.02446376298326795,0.025528048535602234
HLA-C,-0.08521174586045376,-0.04021783056544795,-0.03111377730985207,-0.03347505624514762,0.041023354163178496,0.05014315013952325
THBS1,-0.03775079109739763,-0.006057045598003798,-0.007962958038641995,-0.01828605049296481,-0.005479982793096454,-0.04483521191843277
HSPA4,-0.03563151948106331,0.018551638787789433,0.031100343237965653,-0.016516268849224545,0.0025952231574172886,-0.017757824702925924
LMAN1,0.030072672378894744,0.023677589822712123,-0.007825948374875224,0.0475438719526416,0.0066910145067161225,-0.02034831394817548
