,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk,ZH916inf
MICA,-0.08721189808073224,-0.02224734353372618,-0.04099451447839871,-0.022531283827393236,-0.04559353352320953,-0.07536041215849819,0.035406831831574156,0.008817136127220583,-0.0498681876230458,-0.11046880531932732,-0.047944125932190634,0.1769289238802233
TG,0.04910166046858723,0.0016243723100444203,-0.021110208094454627,0.011518294966301613,0.10195441614248106,-0.015692059563587674,-0.005299145944473627,-0.03055938217429514,,-0.035285105114637394,0.045517400296965174,
ADA,0.11733566324595986,-0.02462281440947254,-0.01353521167164454,-0.026804421770048617,-0.05154013225204807,-0.17510745103812608,0.016810996272042612,0.02740402591748895,-0.17381888405749463,-0.060776383538376715,0.05673667591399682,0.2096127291662621
LAMC3,0.02782097215869654,0.023531846494091235,-0.01264324312527205,0.022431669725786193,-0.06329472083801072,-0.11845078765158404,-0.029229463604695822,-0.030354911210712314,-0.08689447274958384,-0.00824990290152085,0.05876952078160726,0.007659851950413226
CCL7,,-0.01983208593585555,-0.015262646723892567,-0.031880526751116973,,,,,,,-0.00497041215098169,
NGF,-0.025056441588518816,0.03691444526867111,-0.03497062190744025,0.008463966070810805,0.06162734142298181,,,,0.04915342592055314,,0.002355709035465559,
TNFSF15,-0.012434002958287858,,-0.016995703613543273,0.006901769527940227,-0.042353922221789894,,,,,,0.008183679414235728,
HMGB1,0.1097949906504607,0.008456448105350924,0.03716230293071909,-0.004762421985775267,-0.04579581961857285,-0.2507987343569751,-0.00285608447403058,-0.00620857789804734,-0.14166063926319325,0.04172642110467458,0.08898030128277093,0.03184898197012122
ITGB3BP,-0.17050041009395864,-0.011907001465473849,0.010579306099736667,-0.03804164584250022,-0.05584120148663313,-0.16709358064629798,-0.007604573956611312,-0.029133685578074612,-0.047759198145541665,-0.16072954276130363,-0.004714546068647768,0.06894168003146053
AANAT,0.056469863235444236,0.020969440261609972,0.058263851045632635,-0.021268826343041832,,-0.03317832557886163,0.020552924907918595,0.017618270593749694,-0.0035604520363640138,-0.031509419029895035,-0.006675948811684762,
RELN,-0.0019182860377734165,0.04090269059190274,0.027567468106782917,0.10874034330824472,0.038176337293823526,0.1806104941016506,0.0075512868639381735,0.03271300030724294,0.0029001868866839033,0.06505500445401166,0.041689713719526414,0.03642759155153483
IL15,-0.04406304428112913,0.017909723874934582,-0.036270014357879826,-0.018448026115976388,0.030546240954548668,-0.0691999779072163,0.017736216965158733,-0.0420560686885731,0.005928646742108077,-0.017438262356141942,-0.013393443259390589,
UTS2,,,,,,-0.10944349405508377,,,,,,
BSG,-0.09569552985930821,0.04052932063956606,0.03200521326260097,-0.0019425158955906408,-0.006178963579021932,0.10917921624703483,-0.017108780952692998,-0.010678664788212014,0.2634310480364001,-0.15523427837586287,0.02590560100832319,0.19484030480169115
ADAMTS3,-0.04109447899889017,0.01811218364860546,0.0077402118773217295,-0.014683115708893794,0.007327985722646369,-0.25306898034012465,-0.006862702732917279,-0.07284908247062452,-0.010897979534412508,0.0035290274725076724,0.08458180702249239,
CD34,0.17078903587677877,0.06426307837337099,-0.0240422492616179,0.058978569293287514,-0.0329691579272508,-0.14773705170001392,0.03429711461782647,0.03289980316317673,0.010212177962836699,-0.005486745042484099,0.0026301091400267942,0.09460099107253826
CCL23,,,,,,-0.0377516677962094,,,,,,
PLAT,-0.009324886576953583,-0.03315559693717586,0.020787442977642796,-0.015924304080618002,-0.12643454096960288,-0.21647279399601124,-0.10785002141996489,0.01109436751729723,-0.02109535577984833,-0.1046986015071271,0.02336943999146126,0.018893061677605495
NTF3,,,,,,,,0.009523894034544155,,,,
LTA,,,0.03958758590878207,,,,-0.02825169929039735,,,-0.02922353341593671,,
CKLF,-0.03363998742021236,0.013689077504848289,0.012233898366863814,-0.03684114273929197,-0.08381577547181779,-0.29031606738167987,0.03733665923416845,0.010037657361598257,-0.1361338840376307,-0.1647977582038961,-0.01690046841631046,0.013998613434492964
CD24,-0.07430917758063872,-0.04385872190026639,0.008280249128376297,0.027094176674854382,-0.07917647896627975,-0.022408604457612027,0.04738958069887612,-0.08852486200818928,-0.014721905732498517,-0.0031332548922553866,0.037091414264634436,0.004682998273391645
HSP90AA1,0.13878364462057294,-0.0009931867494868225,0.010749607610830327,0.14861881337593114,0.13047163807669074,0.3135985125929597,0.03058154740356093,0.011787941805309555,0.3762354173772271,0.2719029384793078,0.08797271416756565,0.11362608102007436
BMP4,0.1658164714038259,0.027077330747263463,0.006444345919616086,-0.0017092263383441803,-0.05807310230682657,0.044577357618384356,0.004111174246661759,-0.05668302905726859,0.06692354448247295,-0.02490146880623716,-0.01670054068745051,
SCGB3A1,,0.05193517058374056,,-0.025328546546408114,-0.04531091197404411,,,-0.019733235427721485,-0.011569553560105356,0.09572705883754135,0.036403093136525067,
IGFBP4,-0.005135133250484631,-0.01684687055373291,-0.05950041249336696,-0.05329035384330195,-0.10318972440984897,-0.168009708061417,-0.00796478496967229,-0.03162117859099425,-0.05224833019258461,-0.10709187446862561,0.019468039279365374,0.01848363239924494
RSPO4,-0.030609012281355232,,-0.009494651324053017,-0.02923326000056672,,,-0.032858446194406955,0.0235213146984651,,-0.02197117586152912,0.040772769093086386,
LEFTY2,-0.00561400699310434,0.04967359689989899,-0.04370898687140319,-0.04537453840433623,-0.0669986702471075,-0.18021630700673155,0.015372890878938967,-0.03258145217254768,0.018854009952183726,-0.006351446772631206,0.060679494348515516,
PF4,,-0.020572603585763568,-0.013316358574526219,,,,,,,,-0.04767452962735132,
ANGPTL2,-0.001795402018796452,-0.007082481444154303,0.010186424541685878,-0.055281386387244356,-0.14301527405040299,-0.2251362269854907,0.030356858084568082,-0.05540008553754802,-0.17318783094424106,-0.21474298473962936,0.10232008381387582,-0.04875753946699593
LRIG2,-0.10184532554464075,0.0372746068747162,-0.03178048716264214,-0.04044082391746866,-0.020844264231367118,-0.09655039836464048,0.003416524859386518,-0.053356459454990755,0.030697361503735403,-0.05152087660805565,0.06291243300253743,0.05728279484954454
ICOSLG,-0.0022922233258284535,0.01533774954933941,0.013208297978900656,-0.017854493754548898,0.046455596899810596,-0.12789490379307936,0.02284687868405012,-0.0299327999620019,-0.1334554389518159,-0.06283278929813184,0.010522521269750519,-0.024926560782761915
WIF1,0.31363723147425987,0.0012052995417839933,,0.08362468000286029,0.15031503873039123,0.3103887780590365,-0.003934292756287938,0.012517330969423835,0.25700376230663596,0.27466582871623135,0.04210481126468094,0.23620407407895447
NPPC,0.05117527782294595,-0.018063733050047645,-0.020656956048678767,0.083598151179253,0.04964806820366837,0.017682806654088855,0.060402916432074634,-0.04129479261295402,0.05897558369936843,-0.1433775220476912,0.025330847250781188,0.14119865797378914
LYZ,-0.03388535090682461,-0.044518729553397904,0.013822933253910798,-0.05242207985948977,0.06892791424855102,-0.1854382057586865,0.0022929432959839613,-0.053022319699748965,-0.28901484872430416,-0.03767860150498297,0.014534715079009376,-0.0555671344978545
EREG,,,,-0.04113813298159402,,,,,-0.04754212622499461,,-0.0010926736546580695,
SPTAN1,0.18686904002110416,0.04462792834491571,0.05679245462561944,0.11518792288105764,0.06558836275223585,0.18616651389716624,0.044335091994620886,-0.03670665387427878,0.349460238250748,0.2213867432344552,0.060003814943098255,0.1237154168508311
LIPC,-0.01611638891058337,-0.0251862741906819,0.0017939288333628193,-0.002486735108780088,0.018257263553144554,-0.04314088397923011,0.004778767437342502,,-0.034910104649954185,-0.013035670273005328,-0.032209208872874893,
COL8A1,-0.18286076862068776,-0.02253474858830192,0.01951945328374598,-0.05913975816244811,-0.1215886042741532,-0.06757303384633864,-0.04941162539374351,-0.014519873691421752,-0.16972414109182102,-0.14119137428104553,-0.11199793104532807,
GSTM2,-0.029425365786639724,-0.012084736659648982,0.03530167638067271,0.05624989938495833,-0.004855956910688117,-0.10188553875670961,-0.030435890034974277,0.02281883612000415,-0.0025424406506108508,-0.08120816264853196,-0.009511688178112671,
SPX,0.19477534657986165,0.05517419858399631,-0.039212795111111476,0.16138715822557764,0.039590698023596424,0.11041207756064018,0.03207862566968933,0.004809945348147377,0.1281162130368275,0.228301599393372,-0.04640910003544541,0.01417144510460163
MFGE8,-0.14595245786373315,-0.024948562068289812,0.009810571622860325,0.05026683572199939,-0.04897269830652343,0.004840861909268229,-0.01695924348686146,0.004033340294133632,0.09533559159039466,-0.09935030767211792,0.006033818401485436,0.08602623800428956
TGFA,-0.2123321174298415,0.03165526591695448,-0.016888227656642517,-0.027969554298261416,-0.013894377016672305,-0.14566086320010288,-0.049347600741718296,0.010377610145146434,-0.17414476582423905,-0.09104792060625734,-0.05207647422987325,-0.029330891759731404
SLIT2,0.40729922170027916,0.007899877143546997,0.011690157043887095,0.11418865746330964,0.11580997672246948,0.21017677394154544,0.0796184554449534,-0.00044276707690214426,0.1542138588599022,0.12903980862782993,0.11296115767182734,0.23219660979114484
PLTP,-0.14268153558149058,-0.04107818571417429,-0.011902342634432935,-0.08498712165618699,-0.053047950130393665,-0.301747859297676,0.06103191138563083,-0.04191827032985337,-0.35733085007635573,-0.009014412040568753,-0.024417175822672672,0.0008423535830637807
APOD,0.11844438720093797,-0.006924260335813643,0.046422350824169616,-0.018411678619980356,-0.0279932967347236,-0.28758662569232074,0.04304260509829318,-0.038393906366937985,-0.23759802248550055,0.10415570342546614,0.014134171260540927,-0.025045364307814847
B2M,0.042500798447991026,-0.03397759963843018,-0.006837452009506754,-0.1651947446354846,-0.09875342805387917,-0.35240995077502857,0.06830078601167223,-0.06753054160230136,-0.4134653797631657,-0.24730537449000337,0.018576603257273196,-0.1643901508559844
OMG,0.20622382128209457,0.03553908070340131,0.0918287575378486,0.06725847981262861,0.0758113942915692,-0.020114263160702736,0.05316443683104934,0.04282078062520792,-0.01965688897581926,0.18422132278937617,0.10696662219325556,-0.04059467051069958
CXCL3,-0.0947005422006363,-0.013872512553963347,-0.05614932784764294,-0.028342594035349854,,-0.04356155547540017,-0.05263919213967385,-0.03178739452512774,-0.03891177659290204,-0.02104623604362183,-0.013016103482499207,
CXCL10,0.031005548095217966,-0.012943804534165665,0.02928850149140019,-0.017117623323348114,0.024374115840515673,-0.2217452341916781,0.018020876250963894,-0.0153001927710269,-0.0392774519505835,-0.03344501604168219,0.03374905808886746,
RSPO3,,-0.026939366184044494,0.07646225288990084,0.16545364027143053,0.013880041859470475,0.07412114167705867,-0.002237744611963567,-0.002489550783387116,0.1729674941420085,0.13333736920145167,0.06610546323083195,-0.003647808148147325
CORT,0.0709622142485566,0.0024773018794061073,0.03684294805209891,0.03159394256452226,0.03100237400399168,0.2140906836467669,0.052682309027067394,0.0016545633024923614,-0.03459542487618262,0.043254276679667684,,0.14274188628248846
NCAN,-0.013488674146933454,0.07424489714357871,-0.023509072724468574,0.12583899405532126,-0.033123234608880975,-0.1259211873709728,-0.02660257828576687,0.02462195380729911,0.22271885860338486,-0.20964382162808962,0.0739549709638354,0.07472567578264816
PRG4,-0.04683614310664941,0.05036270417118976,0.06033338194202803,-0.0202645526494391,,-0.0011093369805245433,-0.04199178980576278,,,-0.02571334856703734,-0.035358259737828676,
ZG16B,,0.022852913182194443,-0.0015276429005875835,,,0.04475272644579976,0.06668545960900463,,,,-0.04897145369311923,
TGM2,-0.010675860015924183,0.0067996869110914255,0.046212848811498744,0.012411290348017539,0.055015964068141625,-0.12322209041804819,-0.023756154980922803,0.014247788152899047,-0.03191803427943525,0.11741060455513251,-0.030913185692430203,0.09718857853167921
VEGFC,-0.015370405466186572,-0.03786888369506719,-0.016170582779091787,-0.031193861551130138,0.03967310292249144,-0.020677429435278172,-0.017761303243660195,0.012549883574895572,0.1009380278502154,0.0002637553675624473,-0.012764044812942864,
WNT6,0.014868461752704846,-0.010068817036762798,-0.021110208970961664,0.10560260052029743,0.015213115645051253,-0.04641007815071655,0.007944288431356422,,,0.0078006365532234025,0.008032682594415726,
NRG4,0.09548951916153103,-0.0182660474025813,0.04252278457615714,0.07468885542502196,-0.008022339778536081,0.03510158258090071,0.030569234381265603,-0.02264234546392403,0.14316265678894263,-0.019795440576934595,0.007852303044374027,
PMCH,,-0.0210526026357474,0.07784583732426069,,,,0.05579634383801481,,,,0.04490715643820869,
COL9A1,0.010487586789831402,-0.04899770559514873,-0.019400589152079116,0.03205727228446827,-0.11858143941747205,-0.046438193410922396,-0.04104331548114467,-0.01790144633006695,0.11825094161909894,0.015659646504398002,0.04368511973637757,0.01944329653368934
GDF11,0.04067673699635792,0.018442239837167355,-0.013402390728702545,0.05577255463519819,-0.10015065027476318,-0.19316325675697574,0.05921436526404596,-0.010462792382522155,0.019286933323094176,-0.0814134423570879,0.026375030069387028,0.04304973979997676
IL24,,,,,,,,,,,-0.041865096578495985,
SORBS1,0.05165898945728603,0.044057926391511765,0.05832192958464689,0.0281045001656068,0.015468554297703826,0.006936487993542388,0.024518176176830424,-0.04630958082072808,-0.04770425624249773,0.018277106495384665,-0.02367334814723548,-0.005213744801419329
DLL1,0.20837013894038653,0.025449313857467123,-0.05160170409347636,-0.0006171982142155131,-0.05980922123670421,-0.19517191728747227,-0.0056865725058620545,0.0002150463190958597,-0.08008211143307804,-0.06866720253716231,0.009920262129138479,0.025578221326102983
TLN1,-0.15222483088682134,-0.007931265765053614,0.0002524439542208108,-0.09015068939314833,-0.06517066971370762,-0.27573903112744963,-0.05332141503861905,-0.06397210007406834,-0.2853809819653829,-0.22508828603890432,0.01903176037679866,-0.055590809018750326
COL2A1,0.0925299675572065,0.005278948195560621,,-0.01809931968494652,-0.05175854485233867,-0.033742831514406726,,,,0.0415819555997105,0.025067852092345504,
SHH,,,-0.01586039833165313,-0.04588299996685167,-0.049578739715914866,-0.034244687263295506,-0.058954513990607686,-0.025868879512103395,,0.09842654866652362,0.08939713029273895,
PON2,-0.009507790708006272,0.010566358375650972,0.026076280000544926,-0.05689968602191141,0.003133796674433541,-0.31084095913150006,-0.004640130016356827,-0.054146646388595024,-0.0951706720403533,-0.17584475391052085,0.0035130182427972243,0.05375036274851989
ICAM5,0.43254542588976286,-0.007009641997250103,-0.024719556510365885,0.14418044982034897,0.11275327043396766,0.14592596303194588,-0.02017872433165048,0.008496941511534599,0.24073677360017703,0.1658717017687595,0.1405118353077018,0.0740168420118606
HPX,0.07390818253910557,0.041277794290556245,-0.013680350879809856,0.02304014954943689,-0.03186290026313079,-0.0561398593047047,-0.03120926348962572,0.014671144207806281,,-0.007419745221615668,0.028814177981496426,
SFRP2,0.12443438096832903,-0.0263668084663938,-0.01806327491060124,,-0.016430551827389485,-0.034766182277620475,0.027303966279029982,0.018963931976531352,-0.14190302149993816,-0.005765587866564156,0.05306673246778811,0.027601336344689326
CFC1,,,,,0.02056610577734064,,0.09891652693407647,,0.13734415725835641,,0.025107785226467665,
CD70,,-0.019477031087207403,-0.03070242784201579,,,,0.015069835020821962,,,,-0.07604108254478566,
HP,0.10026604247468911,-0.008104804750915852,-0.027235626330983108,0.0010549697817361149,,-0.06402323880768851,-0.018903575809847927,-0.030294861263640935,-0.11483794026351253,-0.06616483073314051,0.09885163819072632,
CXCL2,-0.009188209029736395,-0.007613855856179074,-0.03054142237578303,-0.018076745474172238,-0.020312821057372553,-0.06126098642316883,0.0018166370127555014,0.0027824307208243575,-0.09696975848156232,-0.03136019175473928,-0.060955175517729346,0.009231307816193073
NPPB,,-0.025585307739487622,-0.010705180283688793,,,,-0.0247383383532796,,,-0.012745121197041659,,
CCK,0.3488846443136786,0.10787702274396145,0.06486777080914088,0.16963413415798292,0.14944755686202396,0.34672796754771185,0.1490269274950857,0.11455969187787578,0.4105033096321975,0.3167070709547336,0.11674574155237383,0.17201891612323092
SEMA6A,-0.1297734611765988,0.060053402279490575,-0.04365752979908491,0.03176353299031251,-0.07912363131475073,-0.27808924582365474,0.007008948800762532,-0.029458587706154477,-0.1478987260660839,-0.23053246202820393,0.002411069102919887,-0.1053700206323004
IRAK4,-0.10967346105743114,-0.055288112101367394,0.027135971649757843,-0.02746228097708963,-0.06038848596553001,-0.18470013607821373,-0.018397919256230216,-0.02222323374850711,-0.010988585404098413,-0.07816126404887411,0.005769522717875952,0.022439509195533777
GSTP1,-0.0023929610900251157,-0.007847072876315794,-0.01746658761145568,-0.055519320444761454,-0.11759795620114091,-0.322139562565269,0.054731335954460544,-0.06312679850839073,-0.3054181142696689,-0.16363019467525958,-0.04638800318608245,-0.009940627476157617
VCAM1,-0.10940803527861939,-0.04241285173359307,-0.03534987951962072,-0.08981522866794157,-0.051013361205726714,-0.2631353850000631,0.025866197726414488,-0.08117755806383765,-0.08144530391286936,-0.05410111838272078,0.0378820588167337,0.1692993103955119
NXPH3,-0.13647802963169367,-0.016098565078125005,0.01866506728615172,0.06106606539886451,-0.02561064079463072,-0.09628039730488733,0.06696986435998808,0.025285999902193254,0.14846010375672117,-0.040332158420135364,0.04710879638281951,0.05659613045540207
MTMR4,0.0038553895796233145,0.01786835949603192,0.05260616988109733,0.029516396179397022,0.018411003371011824,0.04452882401345719,-0.0623491611044923,-0.01205175168122354,0.10821771446582001,0.017150321535575313,0.09277068081428153,0.059735432098644695
LAMC2,-0.029005707997388375,0.01390901648714618,0.031981437322403425,,-0.008507140531682764,,-0.03114280807421659,,,,0.038602893326723835,
IL10,0.007141021445690955,-0.008951597240191985,0.03775094652596714,-0.004372511088694728,,-0.004784159497614354,-0.027943247431965895,,-0.1461933662789689,-0.023489872422503007,-0.03375298217626184,
SEMA4D,0.17739214205706913,0.02892493693816603,-0.019476091590691177,-0.004544717072914634,-0.010697237242114842,0.059147232593310534,0.06465780719305536,0.006125732797073988,-0.1443618854600299,0.03774052164821103,0.09072705376917437,-0.007209102338054745
TRH,-0.015305928014443314,-0.060548151641637696,-0.0138763392219667,0.02226911322922659,-0.044153246963987154,-0.033796759128739605,-0.04838153377118471,,0.09392032612695966,-0.08881088979045088,0.18253412374153435,
SEMA6D,0.04161567908100166,-0.012422225167340416,0.02579324074109553,0.07745291506968942,-0.09904322246006193,-0.07717108197288108,-0.000408947104019336,0.032539477957120914,0.012883370621948031,-0.1439962423714861,0.04515554219429331,0.08191653815523034
CEL,,,,0.006675211052747534,,,,,,,0.017888733562537392,
PDCD1LG2,0.012212932113746808,-0.05601410169246328,-0.0012197652083771212,-0.03960144327793013,-0.04596920999295996,-0.017710651837778934,-0.015424460347436213,-0.02917598878882713,-0.017063124537651773,-0.04018221689776574,0.056074181193152446,
SPINT1,-0.04490968270102999,-0.04280584951758965,0.022354257249909984,0.03894854939842179,-0.02067679725718955,-0.0673315545087885,0.06728738712169367,0.061777639127594264,-0.0662442955114586,0.08069099835166793,0.01256640058172714,
CTHRC1,0.05514243032359554,-0.02410074904947987,-0.04254547055917431,-0.012348419458410932,-0.13820939261474527,-0.1336809220832258,-0.005528689013743512,-0.03457645615046922,-0.05754050028317429,-0.0760261283108579,0.10715488030449587,0.13189322913500587
PODXL,0.08557375748263067,-0.010804194976518522,0.002792825979613278,-0.07588068478960172,-0.08882379154843101,-0.2509932811061635,-0.05860723490091184,-0.019379181886533228,0.11508686976861555,-0.02298517491894288,0.06189122152504345,0.052617705061949877
JAM3,-0.08974744184260348,-0.023210187184305446,0.010877497537881775,-0.0484623728233563,-0.05989169665611129,-0.30480589009511405,-0.07948356657419937,-0.049612267772991214,-0.2717226793434918,-0.17356689714953938,0.04851777104270338,-0.03019346428644704
TGFB2,0.005465473537993394,-0.05250689009790929,0.08750632304077763,0.09687860097725495,-0.010726702103445536,-0.26330611257901343,-0.030726577145558584,-0.0054479173729099235,-0.022485351797065067,-0.09402825129960206,-0.024557323065291823,0.03322262634006467
COL18A1,0.05400229393804904,-0.01450556537496394,-0.061887968554905165,0.03232832733709053,-0.10988123491415341,-0.22901079922242154,-0.061910978393635685,-0.03966842030477616,-0.19531995245326977,-0.04307098472425489,0.01232033572755883,0.08390321646461893
NODAL,,-0.04126245747382677,0.024286601650950396,-0.007487468711823678,-0.0019689832584597186,-0.1147996833162166,,,,0.0341209011197121,0.02262113924912752,
INHBB,-0.1229439284844904,0.015016560418432275,-0.04687551585731,0.009889203188635549,0.030067018330194643,-0.11124180844284397,-0.028211759517104005,0.013632736738916431,-0.035389986916724465,-0.09548199319599084,0.037867613951112294,0.0491077318473545
LCN1,,0.01407923884814615,,,,-0.026639362278645783,,,,,0.08246386913691202,
ARF4,-0.11606355362119627,-0.018185767701808055,0.007028828716793211,-0.06502246831369728,-0.05626194724428265,-0.14646276847413137,-0.025585278738376325,0.042601867944461344,-0.14550484409483633,-0.15929550723328198,0.008051336796794787,-0.04730072149918732
CXCL14,0.22206162752127917,-0.02691789607448228,-0.07650062925055834,0.12983128620009646,0.10787749871890856,0.10567036385635782,-0.009505896341405876,0.015915550070303857,0.08891526185131034,0.15806478395510243,-0.023759322953543133,0.16153092289216137
LIF,-0.12070751881202721,0.009700924506613516,-0.03253054566451427,-0.04996493474798937,-0.05799385761755326,-0.0775139036522105,-0.060560505181517225,-0.03522628933446071,-0.08288494269229704,-0.043459069622618675,-0.05997696795587986,
IL17B,-0.03466934033391185,,,,,-0.06313378742904315,,,,,0.05419854412912408,
MMP1,,-0.01538997732087535,,-0.017811098910239062,,,,,,,-0.022098567477075354,
MATN1,-0.027316209023293764,8.759448168191812e-05,,,0.07667600451120374,0.021791262047495475,-0.0017824683086281907,,,-0.021366247781091214,-0.004145772267382989,
ADAM28,-0.016868412573118736,-0.022755372459555605,0.02209817944907671,-0.017650566637826413,-0.04109672698626998,-0.1229553251395832,0.02945453503515175,-0.04033142448426306,-0.18637107635350197,-0.0782982803944343,-0.03671193910293854,-0.008810041934540977
