,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,-0.020803655370964853,,-0.014987164622081108,,0.08164490890939564,,-0.029416463392755797,,,,,,,,,0.03867852387809235
CD58,0.0201279448868796,0.10488924530549909,-0.0040796789985987885,0.10987517384281566,0.011446261869798321,0.2687432497478241,0.051621223884239405,-0.005876900005355585,0.07184322823711324,-0.07997989473633701,0.0476763678193145,0.03383589766071022,0.039052680297741844,0.030073468835040428,0.07688035076729968,-0.009724818240366865
TNFSF14,-0.03933750542037601,-0.002428147883503391,-0.027493545076558355,0.06233988467190362,-0.0013120997391414476,0.1423145132940816,-0.040573659904263454,0.04080667874203349,0.08599832904708302,0.08485588481267534,-0.03250749108759783,-0.0037332256068492936,-0.035687701369424604,0.018343215187258097,0.01039668468518028,0.023077611338963938
CNTN4,,-0.05876990996482021,-0.03392065153101365,0.06751641246656549,0.02677894017747111,-0.12656693076986894,0.005321777815657286,-0.028440460940900487,0.03649310901410333,,0.05800848892292611,-0.03639548722218581,0.07106827235350388,0.04453364345323156,0.0001038636678647509,-0.06884097660666412
NTF4,,,,,0.030476836165137234,,,,,,,,,,,
INSL3,,,0.03221419557344696,,-0.04435818702298225,,0.041394017897844144,,,,,-0.003096078507904187,0.005000492669842769,0.030258000440862975,-0.0068573893704609425,
BTLA,,,,,0.025312668025214865,,,-0.021171891780705273,,,-0.03054424288267406,,,,-0.017261761916614275,
MFNG,0.07428090508841241,0.017438845328317198,-0.014803230482121874,0.16085040295495992,-0.04473523423298745,0.22947941130947716,0.051883569079131116,0.014209491376605494,0.017814348620138518,-0.007028500714318892,0.01846282310655824,0.069404856113284,0.05210124290010993,0.043288438260054615,0.07010272377193122,-0.012801937758481421
ICAM1,0.012701883183955969,0.12151507603949295,0.07093695507451336,-0.013832879992751918,0.024664479566760714,0.350222532145835,0.07275393514334495,-0.01767590332670625,0.037848635046400896,0.053644979574135186,0.1302589243789777,0.025551749369432386,0.0986469774340283,0.020876476865861998,0.022000459053547992,0.07409172206635505
PROS1,-0.037345330600257416,0.10584252439303307,0.024499622576427176,0.036584832733303964,0.0562263122703954,0.3624264998465703,-0.012533804463835778,0.038646345433056103,0.07193711888517855,0.04975578155864685,0.05986893013855927,0.039170661479878514,0.12085633402813481,-0.010670540971065835,0.013341057540742187,0.11307027469681968
CLCF1,0.019972204726423828,0.09591122167115189,0.07202899583854873,0.01541302593191574,0.08119988052335282,0.11474010863509178,0.030216744582373785,0.029766957299972967,0.14565078801458195,-0.12313382432193418,0.04766503863326129,0.050009688243340754,0.03371464770584671,0.025376726744871597,0.04311052792653954,0.1338651444355825
PSAP,-0.051327690746160066,-0.06467093782310414,0.0401538118172339,0.10150837348227937,0.023577240923667434,-0.13220973605107883,0.012641495188366542,0.029527074411832093,-0.014162408197549874,0.09056504579751423,0.022841707187471912,0.04277032033883049,0.05668862189981385,0.007946888988509017,-0.009237327839717358,-0.14996053844846724
EFEMP1,0.037094967941308836,0.13274534637962113,0.028741802563236357,0.045008744596471785,0.13061918319188798,0.2948329208957884,0.08243541653963363,0.04894907672339845,0.15513223870265064,0.16536879462338994,0.05524442673292709,0.08033024372722818,0.14280049339826972,0.11282899088773066,0.040552730691447825,0.20376715035117668
C1QTNF1,-0.008456589275053357,0.08800569556075039,0.019032930051413863,0.030523074636397945,-0.020851718100533708,0.19926775356519472,0.036949077162039164,0.02738647700965889,0.09113681991345138,0.060345704042524345,0.008759102162752002,0.01938802165747139,0.03581530201814192,-0.0015565316996522583,-0.009536854143102437,0.10609864118823031
ALB,0.07058891252501565,0.048586185425264196,0.0007994009498633797,,0.08846983760602169,-0.005492902383974786,-0.004905235585883753,-0.024133504559738738,0.023877638133307594,0.0230599497357517,0.05295815847839251,-0.02185373368213146,0.085695300630147,0.008260489864782372,0.03935865538100791,0.20848478821128674
CCL13,,,,,,,,,,,,-0.03246447828745642,,0.05609902745086695,,
EFNA3,-0.007904890849998852,-0.10639862980401248,0.02276024804523261,0.018431792887157603,0.002665777618991622,-0.20901545416576334,-0.05247766007278954,-0.006472683482028041,-0.01174049703370024,0.018529113496841377,0.008682265602572143,0.02299795990211212,0.03166435416713762,0.023543753600326244,0.02448956573539527,0.024343593797104605
DRAXIN,0.049497232802405595,0.040995116239342135,-0.023057291290550945,-0.05839393827358306,-0.007186112277420605,0.18937246277020486,0.0301167980208688,0.030352910908709372,0.042770295404142414,0.04052441705053069,0.03926268417828585,0.014627703674977281,0.023261719331447814,-0.013584989391688026,0.08636638274298258,0.006526217304463257
RAET1L,,,-0.019041566222309236,,,,,0.014144879679564864,,,,,-0.026913927931616333,-0.047626444172561275,,
NPTX2,0.042599208174995434,-0.009137867052488853,0.033127039213385036,0.06698943438804864,0.020856616658211445,-0.2804996311709088,0.01593410647057048,-0.004479774736060529,-0.1068176570523777,0.09486956727423164,-0.05860132973726865,0.04198149248993711,0.083893353040139,0.01883520910714784,0.0008819881028526515,0.037236046808333534
FGF11,-0.014787254719547642,0.006308597353404971,0.08462698597357626,0.015555589077368093,-0.01769940767700856,0.2756990564908413,-7.314158434669584e-05,0.008318007279545096,0.018222024070032955,0.09831207320519592,0.043846307465653475,-0.009316002480067828,0.04163050851152542,0.031220532716045378,0.100012376403751,0.1270010962635209
CD59,0.050493971290196185,0.037115796202438545,0.010042008967523724,0.08981765810485788,0.002810268182851409,-0.10156348418657049,0.047048511383509586,0.03100774906701349,0.17962307647837747,0.20703002782442478,0.11967004854500633,0.05319701822795425,0.06055823972005802,0.01482483779758076,0.0031706173781703806,-0.007333124401072436
COL9A2,0.0027760216611489716,0.03378042089084668,-0.06880434528860756,0.13004725594212818,0.03062347887689363,0.027173157868811013,0.03196584214132247,0.03196416705619113,0.09117485111100035,0.18782505227701474,0.03366533698695534,0.05758117826052837,-0.03223992682913842,-0.033562281791417584,0.05927852184302207,-0.026048779509719906
DLL3,0.03460025003673373,-0.07946248101244399,-0.10202430522107457,0.08632273366263253,-0.04068991040129688,0.1678893994073427,0.019856839952233845,-0.007702431660864945,-0.1056174869569352,0.04375957222507245,-0.006244561199538716,-0.03941480838800473,-0.04181687634140417,-0.01614246482796852,0.07143444491126076,-0.054247306351625946
FGF5,,,,,,-0.010231223707391499,,,,,,,,,-0.004058384286082424,0.09104448428802235
LIN7C,0.04042288603227757,-0.007203932672072898,0.021595176231201687,0.006891249133592694,0.030434186681127674,0.11844699041186514,-0.0036424204831509623,-0.019504778598599417,0.057237240801928914,-0.03423841782939458,0.06464388870530416,0.0943193461567227,-0.022128335271082742,-0.01474213065027159,0.10591272289180487,0.024012737307523273
GDF7,0.128563344506712,-0.03552575960180383,0.05430005228634985,,0.010064087755109401,-0.018021751808296266,0.013027033175941324,0.014347000949441831,,,0.005666073636670067,,0.04960438633569168,0.01611672610908876,0.022475927701733903,-0.006995513907419654
PSPN,-0.004138178824072131,-0.04688937332851726,0.008808686109557168,-0.04767345106258109,0.06587542432764056,0.07212337400653057,0.019007130348617094,-0.015485907519580316,-0.02801035996006424,-0.0426485962007151,0.03121361029301808,0.0693651886422926,0.07915040736655928,0.07332006079092059,0.12400201286836016,0.033870557727009934
ANGPT1,-0.008536614015499565,-0.01415741439135289,0.04834189139704762,0.06554772059172875,0.0065748168481346006,0.13613839946323578,0.07285664912373757,0.0410566748193879,0.16136326875842688,-0.047714684762949953,0.04712310404216803,0.03633400901366041,0.020778915710825612,0.042022691766827235,0.03999039742956113,0.07081566084748778
PNOC,-0.051024180014426976,-0.06765621767323461,-0.01849269752537884,0.025289605510849317,0.08100885828664087,-0.182030610128283,-0.01987777450011132,0.019978655937196273,,,,,-0.02453479161859914,-0.04328276064370511,-0.014064109644960559,0.04426335085598218
L1CAM,-0.0073392990658884185,-0.08697811519298818,0.001716850719161993,-0.02542901674278915,0.03167355243893454,-0.12996751096734452,-0.05375578965980344,0.01738000803486206,0.05232663721967603,0.03638405475241655,0.049051296037055124,0.027766621806490088,-0.033752134758669027,0.009628524828680271,-0.04624982601126591,-0.04203297941565259
APOA1,-0.010694974601020098,0.12795100979202495,-0.026223971520852235,0.028008786285312184,-0.009222079847843404,0.09704536213977226,0.009013584312911905,0.0012072371599368143,0.00414834184953031,-0.047056415212382394,0.13330332797993183,0.02282651842140202,0.06562157478612218,0.01583444002514438,0.11672139941779881,-0.048628081988329165
PSEN1,0.038884013712121884,-0.08025097854790077,0.05438935802509918,-0.0010112030434433362,0.06625064841824402,-0.02242843633101593,0.04261684749249603,0.0017596293754533064,0.001317800432651265,0.11387141145395475,-0.03267868507095938,0.0170165836696401,0.032674454023420195,0.023125421928087267,0.052728948324545374,0.11860466975078703
CALM2,-0.03563131609609737,-0.0773826548331311,-0.0625715473803642,0.03603110292883639,0.01605744886442201,-0.3817403614739156,-0.017540577125402416,-0.01997993213648045,-0.01951902752246553,0.0902259024550425,-0.019647770889019582,0.08641585057288703,-0.0019510253187995348,-0.021800087509121636,0.03663970923868459,-0.05427384379540189
CLEC2B,0.060385172266737404,0.07876835744491763,0.04517662680902793,-0.019597282664749274,-0.006028192921345635,0.2863670495663547,0.07862444966385511,0.042600578109231436,0.11282637996254392,-0.030508521051424625,0.06517448927308034,0.047254600613330325,0.08354644972369868,0.060698689805859,0.02989753395679202,-0.05418498804172887
NTNG1,-0.029630704425636062,-0.04484911683102537,0.008142529065526965,,0.012725834826572613,0.07498128081668094,0.016982595122383804,0.05871371757302552,0.027893675532677707,0.11705114877311726,-0.026573321049355208,0.04754685171158211,-0.002583372936446364,-0.007675054344783198,0.10523041152066466,0.11473234207245875
LRIG1,-0.01142247826319525,0.11205187863463056,-0.005101258676964355,0.060232343108440535,0.008007149345780501,0.22947443799236644,-0.013136963546907167,0.06393270180894384,0.04723525295235667,0.1550354657184294,0.04938286627218914,0.06653405545801686,0.02253332722806549,0.013612156803401455,0.06234875554574639,0.14967515554040056
CPAMD8,-0.031791990104366785,,0.04415699398960972,,0.005775403901191202,-0.005336636301661588,0.0022469093851696536,-0.0003654631991792833,-0.017968746817791655,,0.022701167441027334,,-0.009887111863787122,,0.014920604867475306,0.002331158100733274
GHRL,0.01818364937528425,,0.057995914400617646,,-0.013994857393747579,-0.021744027261010407,-0.03436453914655228,0.018604005445079064,-0.030540566745117636,0.11437461314466373,-0.030094578272462577,,,-0.00015751453428057544,0.06516522035619973,0.11455920772542268
NPY,0.18914064128168803,-0.0015463198491003144,0.07239910389171027,-0.018544023041565244,0.04833054809462286,-0.16060026115185194,0.08124556426779912,0.0019064394088769343,-0.05666931735865092,-0.04817612811032497,-0.03083114544062864,0.04511020370985457,0.10429283492095782,-0.01642440753828507,0.14598449210124118,-0.09110996063377741
MMP2,0.03928560977052818,-0.011028110069853344,-0.02198420767279926,0.01625839442176913,-0.03723614941686515,0.2723223099598519,-0.0033275835612433537,0.010662509380749757,0.11751814773603718,0.11154478429557556,0.0974842223576248,0.043763578813429765,-0.004767772476186554,0.025545962767687985,0.04622894790900477,-0.06633314004835712
LHB,,,,,0.010158249723574871,,,,,,,,,,,
PPY,,,0.011221446144876404,,-0.0484780849334385,,-0.012441430403003342,,,,,0.003688516395767468,0.08926672398998901,0.0140739906461373,0.10404956629116746,0.030996185666538605
ALKAL2,-0.04760876678980831,0.08292044550643238,0.004133687793532461,,-0.009987939151721392,0.05901611666123199,-0.005893049485493774,-0.024309838933997404,-0.01606199219797616,0.05239270709683888,0.024439514541815983,0.020364789725877193,0.05456433614687979,0.03570742295538985,0.011324340067379951,0.12562130608296465
CSF1,0.0011130626030213234,0.16129197342816168,-0.017746819286619794,0.03408571635744846,-0.009575467341866468,0.19370707340603943,0.07186147423374549,-0.0016815397840901126,0.02053368352103027,0.004086523968360878,0.0635722625555186,0.07030866063254147,0.07702835747929244,0.015194375293887865,0.044421392476774214,0.03988494372180163
SEMA4C,-0.0551324452873316,0.052232135063456184,-0.009478715177559464,0.08373171730845853,-0.026915456511663438,0.09320805708592043,0.06862558236053948,0.03892513532104723,0.12845671530883593,0.06692902216769302,0.09057992046009056,-0.05938186900972396,0.040667257276281656,0.0045658560999591695,0.0692701460033689,0.0503044803051112
BMP8A,,,,,,,,,,,,,,,0.10007067015293698,
ICAM2,0.011796361941465458,0.015870088303477196,0.05124361115672563,0.04070683402896797,-0.003129616812740088,0.1420548219233555,0.053160205296589456,-0.0096812841632344,0.1575068617898323,0.07918418423813564,0.11783961444063537,-0.027892429605639108,-0.004058127214989817,0.022986980956125173,0.10362174149351204,-0.016249743849807697
SYTL3,-0.013870234524675984,0.015994267185509635,0.052572088785514295,0.06554987448563784,0.06509623094784975,0.23158633923933855,0.011444919984012489,-0.04057884203805887,-0.06481188025927362,-0.10652115416381087,-0.008718907908312935,0.04525765460839232,0.026873962290719363,0.007496572683047203,0.0421648297603732,0.03195277407394975
IL1A,0.003900486880711758,-0.017706722129178006,0.03050745743768059,0.06385718866754383,-0.04585408450840312,0.10898770266819606,0.08821252309107926,0.020249291032228427,0.04804619893344633,-0.0024027721041289473,0.007152318293923426,-0.004623962944683207,0.04063234358808652,0.06433656478982933,-0.008974374989888876,-0.03612483337835043
HLA-G,,-0.01182530297600008,-0.006230939082312519,,-0.010875020706033266,,,,,-0.06408066491020671,,-0.071610497992693,0.009645917906270679,0.013055995108003345,,
PGF,-0.049754284117034,-0.09089999169322906,0.02475066912192283,0.011770218315097636,-0.0012066834957169424,0.27963305420435564,0.051676598577536925,0.03851788149578346,0.19691278251806432,0.08291083869904627,0.13161202442456865,0.011912049530589594,0.028758742414840825,0.08983342579883508,0.14447625138715992,-0.01921860894322284
LGALS8,0.041238774001807456,0.10077106664457554,0.015173320134889378,0.0030368663825183304,0.004110377253367818,0.06573333849565868,0.05404134552563926,-0.024624617010972193,0.121104634466977,0.04418355916279406,0.09657041725057279,0.0014456999892615827,0.004237860395345079,-0.005802821495503363,0.07666234348376362,0.035950443962198056
DKK3,-0.056556460475161725,-0.005601413519835307,-0.05167784050027993,0.06471432117213254,-0.0038678587833524776,-0.2627899423835654,-0.036236729776938,-0.041966159911037616,0.19427541449628866,0.09098179808955002,0.05321526226379572,-0.006164628144538744,0.027175364846368122,-0.044284184953749584,0.10894838593408578,-0.13100699897577026
COL16A1,-0.03931925238721523,0.05216599203491485,-0.04312196263078443,0.0702005846585102,0.030664177513448018,0.06215475769384998,0.013467023705304086,-0.006579859322497524,0.10204719778823519,0.05072866912905998,0.019105317871462295,0.04429649325628829,0.02786851236997974,0.02623135462614065,0.05730999403486642,0.02246848845538304
TPH1,0.04057405224307615,0.10226341101692986,-0.0049809796792949865,-0.027538362436391406,0.024657523427696827,0.09312049974302652,-0.0194881439967529,,,-0.06788562891983943,,0.03526945350552679,0.07829887896787768,-0.028228362964248972,0.1136054024509074,0.016873568152388323
TNC,-0.05179913881132734,0.16861335841776037,0.07557868437062626,0.021040018743908956,0.1133189691160663,0.37796107931824835,-0.014578322194619422,0.07092508372423889,0.09900778687797794,-0.0452062065083268,0.13987787273761368,0.08245107408008395,0.11244397106749085,0.06110479606476473,0.08439382369526005,0.191425733795451
TNFSF9,-0.0030192348427142655,-0.057113101894710944,-0.011110832061661545,0.08610204724306977,0.04382299632080028,-0.08975068981584809,-0.006990270721687008,-0.013174247989403498,,,-0.012759098557306095,-0.057876032985697254,0.019541676052365356,-0.04895179478700944,0.029250377667341426,0.0735763156441814
C4A,,,,,0.03975800292253322,,0.0741204952124361,,,0.10392684469344647,,-0.024000026627323964,,-0.03689391964583522,0.010422065683579193,
CNTN2,0.008056246479428035,-0.07821653397602285,-0.02955430754140454,0.04771790918247793,0.01596630075535093,-0.0568408631439495,0.0795581138872932,-0.0951093082127107,-0.06292095529764499,0.013485024890963928,-0.08761825015236713,0.06568131613769455,-0.00202557413097143,-0.0496825562751917,0.09725948071712705,-0.08184905427699662
F7,,,-0.020988481876689915,,,0.0769366021703759,,,,,,-0.014913092895829426,,0.010291866959579473,,0.1315408067919892
LUM,-0.01699011547715917,0.03583521517455718,0.043350356792251285,-0.00043860765144266596,0.0061493166875521334,0.29259161653574123,0.006670901941126579,0.0553914644782112,0.20442669501278474,0.11542991486129814,0.1758784909264616,0.04366970791251048,0.0257505109805737,0.08811941251984272,0.014000814667970629,0.01660516193090386
IZUMO1,0.0009111862559896517,,,,,,,,,,,,,,,
BTC,,,-0.01904155829088492,,0.00483734463212071,,,0.03639801281041974,,,,-0.0037070847317260762,-0.018311172551377618,-0.024577326776288867,0.028596030481963408,0.05823026855747689
APOC1,0.0062952363625777994,-0.1223665697352188,-0.05626113328696274,0.04071160295800435,0.029372054462583095,0.3964431088203381,0.06384943889707685,-0.008785189589025183,0.08578896455636748,0.08025709131799308,0.10962401254072043,0.04614551010573378,0.030678571952186786,-0.018130783013669816,-0.05952783922377692,-0.09776613570596879
PKM,0.01759882933088469,0.042639121589706314,0.015529814003252682,-0.05983864937379593,0.04568174035090901,0.18446610042908484,-0.09392202492489042,-0.013535951598089421,0.08419767292357207,-0.04089467770723254,0.06545460988413795,-0.00914841029747667,0.06215159595819976,0.03209020003162318,0.016437816209151204,0.12002927105770725
TNF,,-0.04267519360126279,-0.011089460869053323,,-0.018395800715834847,0.10768422509319835,0.02327706802010796,-0.008402649248876333,0.20891763171939395,0.18197418332935378,-0.03812467167806336,-0.004094607163493804,0.1318831731293513,,0.059930033872223454,-0.03458765623544492
GNAS,-0.002236942162655759,-0.11458686695918956,-0.028784789904403783,-0.10189495032436628,-0.09092426614956238,-0.21860477977715526,-0.06324556523353028,0.034494355520414584,0.10068604819917559,-0.130876812203418,0.01566295291997715,-0.019047009870974525,-0.022096115621628363,-0.0018183139527523922,0.01652241035693653,-0.16367923953255764
BMP8B,0.1470822052072021,0.053480776269560625,-0.02809739737636493,-0.043297053958077,-0.0009391433549857927,0.030950400511896858,0.019373219033315514,-0.003959566442271561,0.10261216946796092,0.026697474868803934,-0.06353191517600595,0.06160008029678115,-0.016340259483808142,-0.0556142433217014,0.09770817085789212,0.047342865244067306
LIPH,,0.09385001444898365,-0.005522691165647304,-0.01976152244536871,0.02546673368638294,,-0.03829455754071534,,,0.004728500401056682,,0.038015523690545144,-0.03000672238864992,0.0060145795913037255,0.14406068947371264,0.0759772254157488
CCL28,,-0.03552572841771197,-0.006969418128106406,,,,0.0052189539284567,-0.011779250691429193,,0.020379352128214397,,,,,0.03904196769072164,0.08833097814028879
PTPN11,-0.03056594516457742,-0.08656608749389576,0.013267752246390027,0.025637654945393162,0.023485693200243976,0.005617525634090533,0.04033152613326281,0.027185755886581335,-0.10042018219564294,0.022302209723286264,-0.09103188463774693,-0.024513342437114317,0.005408651313029094,-0.06877522815494382,-0.0011312421681505145,-0.031152272953578686
ADAM12,-0.01703425579807373,0.20118327949143888,0.02384378225062025,0.08804904599241621,0.04581857020494193,0.19265687510502377,0.04644971990914188,-0.010684613517934831,0.039240953345287904,0.0754653049433759,0.10971266185575672,0.019404488422053074,0.06746919782402024,0.10876067859570651,0.07260630342445953,0.05279696987318419
EPO,,-0.07830177145243047,-0.0289077497815907,,0.007269265253254482,,0.05446978518574244,,,,-0.031115870366147616,-0.03525726548843931,0.009310097185190835,0.009422513440153893,0.057340904207187814,
EDN3,0.04357296238215169,0.029715103463842346,-0.0016673913824909474,-0.023310614136218204,0.018248634982582515,0.08128871969190225,-0.0014264957611161747,-0.02048622052201958,,,-0.02384385788602125,0.005821548373540512,0.10270729795116317,-0.00432849502396357,-0.03729462210188746,-0.026068639451314837
CCL22,,,,,,,0.011541976480605145,,,,,-0.015538992797961549,-0.01357464013481581,0.05000332066139848,0.056745117216238386,
CCL2,0.002709508136573934,0.12883316161091127,0.1213121977735365,-0.040692935547454616,0.04967339587141719,0.16977788891044635,0.11463362509427717,0.05421710504404462,0.08834472376542622,0.05165724207895231,0.10174418856195779,0.0894219012464035,0.12423132169432781,0.08744216900809519,0.06954025037148981,0.1949859602818103
DSCAM,0.010434120478461872,-0.0012687724824131529,-0.06127563046804361,0.0076678027601150955,0.00891178688880485,-0.028710446741102902,-0.018087791904043565,-0.0035117345506603917,0.023227342737021834,-0.06824874686294372,0.056331281998124406,0.062392233923660514,-0.03151363153641129,-0.010549323743427477,0.013647165176637038,-0.008042450906098633
GPHA2,,,-0.010109512029619239,,,,,,,,,,,,,
ANG,0.017410861670678762,0.046849827072898316,0.04061311605365606,-0.06769214577335007,0.037815345502428564,0.17245700326185684,-0.021484527970011595,-0.0003828966555406517,-0.013971486615078984,-0.08393116445355578,0.04062493428077345,0.0381957931736615,0.01707429498890828,-0.015617332873871854,0.09065048284087485,0.05405961906700964
FBLN2,-0.017519079549648618,0.00736355025856234,-0.02644143559862724,-0.02709763980578042,-0.04733075884913285,0.05406757320984803,0.019074421865540092,0.011828814787392034,0.0848405288019087,-0.08603450488367022,-0.04293434382645195,-0.020254053937562595,0.05985843342990416,0.0563236836086089,0.01754405390643343,-0.0016759215895176289
VTN,,0.03225730077332828,-0.01489331470900331,-0.0007963174942615035,-0.024671998927144244,0.03552951080025132,0.057446586833161714,-0.04122186198274517,-0.02329014263069524,-0.03556606145162533,,0.03010681249372082,-0.02191408551326251,0.013969630464499274,-0.02776391870436282,-0.012443899293699429
VEGFA,0.013240881415765435,-0.016372257596285966,0.008170659118193086,-0.06597873807166667,0.034500479599493844,0.25208072515387153,-0.0261628324498136,0.009234365386671557,-0.04834474682878852,-0.05046956315710109,0.000948364087975862,-0.0433015145019308,0.010757128271230449,-0.035378866243410946,-0.07099423887352167,0.11692087304045956
F10,,,,,,0.09996766877123575,-0.028756892817887517,0.010097284463693249,0.14800864639522776,,,,0.05319685024921017,0.07156110743748424,-0.012642889838157615,-0.018315956537246863
SERPINA1,0.0351770732078296,0.05858811830782799,0.03338054008347383,0.07834472688684231,-0.00447620242214244,0.31328245683178807,-0.034127207805557336,0.03395021788600602,-0.0003811551950595361,-0.10390260060829752,-0.0007455847838155269,0.037595209542185364,0.11793567400083065,-0.036860837310340566,-0.03477448877495597,-0.0661581801721432
VWF,-0.0015320617543628668,0.045014606091652774,-0.0016157960173485346,0.06811221248542784,-0.025799646749507427,0.28950065941213615,0.08374881180985183,0.03239449908010963,0.1404284694108634,0.1027011098942087,0.1058536547483642,0.01680178406808112,0.009440316604172253,0.036054970970591634,0.05170308095322794,-0.0867631290997197
GDNF,,,-0.023601427999338856,-0.03518038607450139,0.034770802259753354,,,,,,-0.02657331362935642,-0.031195750015717005,-0.027963058073167513,-0.016152324315573324,,
VASP,-0.01276686782231689,0.11664006636838593,0.027959775331459078,-0.05070013528226331,-0.02091483369858422,0.17462696121333318,0.05506087770020922,-0.012770986213113818,0.16837211114238618,0.05771598401256862,0.12009081938953435,-0.0007443844191285442,0.04670739360595891,0.042317112957931925,0.08043221565804762,0.062225928694158175
ADAM15,-0.004559182815265192,0.052998251274978106,0.0659934315843464,0.06368552244894386,-0.018484329270271174,0.12872930550421607,0.008402374370978355,-0.01919228973899117,-0.02112020522125041,-0.027527244394280455,0.030901059235097512,0.006012739664071447,0.044437522344578574,0.01390975977604376,0.07530199110197063,0.06477908366635876
WNT2,,-0.041308669382383985,-0.027792094473335496,0.031563705070670516,,-0.10542273170275926,,-0.03507344365063717,,-0.05345322428235268,,-0.02437706924930768,-0.019464504216049103,-0.014103480297759144,0.07871141769555073,0.05167554322523734
CALCB,,0.012339927517777275,,0.05437274088093661,,-0.0244027554094751,,,,,,0.039772907352584215,0.06062568167544601,0.003474815615935718,,-0.037716070849674696
OLFM2,0.10734795689298669,0.0624030790982003,-0.024160798040698858,0.05663677946459132,0.01375616476535577,-0.09705543433451447,-0.05482646093997866,0.07997419650646378,-0.005483360936432139,0.038196535731185866,0.11127038491315765,0.027166336291957877,-0.07302823515397912,0.0395582673687726,0.0804012385393402,0.034543057712576986
MFAP2,-0.04966420320650549,-0.0014253335692935882,0.0509319057323144,,0.0030092452837720317,0.19352501166080424,0.05393684900528205,-0.04076824212382764,0.15755754658992144,0.08228849556875553,0.16570665799872025,0.05184301181445914,0.006272083078913608,0.08863050437883668,0.1315613988483548,0.04586183234860976
HLA-C,-0.03833708855430679,0.1618863575884571,0.04004848954412738,0.07995102537044656,0.01556277243030669,0.39141121287771746,0.019165064723825228,0.05918848720927153,0.046690395661048274,0.07657758709640664,0.038326820179407334,0.04545308733086891,0.11527402429896921,0.032973465815447744,0.0778774518249079,-0.12316061885600166
THBS1,-0.0030345821654779105,0.1019715673050533,0.038713197487176935,-0.03300012593124063,-0.013799011090676976,0.1851563901107934,0.0725389197386511,-0.01699111972359962,0.10781164435073547,0.07109567639037877,0.10870111303292329,0.03737638094070083,0.06001569535862269,0.035235489107247595,-0.07143013597086674,0.01993564399556862
HSPA4,0.05164040509456385,0.07741236326108125,-0.022031923620723974,0.06980213684545121,0.03017276624324817,0.04983251465668298,0.04474169727950882,-0.016907072233587526,0.022989158961799584,0.03922553885102641,-0.025286519577412583,-0.05717126360227801,-0.03318566444924166,0.019917197036235953,0.022301381158855643,-0.004309273031595359
LMAN1,-0.06568674382380185,-0.04218515353559555,0.05260718362256917,-0.02821953373417582,0.022939726547488853,0.2887898259267848,-0.017454787753984596,-0.011083328653424802,0.06935606808144636,0.04639356185654505,-0.021393090522629443,0.013264257087751436,0.044673859450352266,0.023776541367262587,-0.0190026027939309,0.010105435905164823
LYPD3,,,-0.012559610328240692,-0.02709766454602618,0.033509306507987786,0.11675773038336806,-0.028793579719045587,0.016967802260411783,0.1418786520051462,-0.009107386239750442,0.006398717413510164,0.020424180005154422,0.004297512548652581,-0.0283843548467733,0.11510912573917326,0.044312969394620635
APOE,-0.03704735930467936,-0.145577652122739,-0.02804280979278723,0.11052614733547213,-0.07342454137399104,0.23424213074676595,0.04946441988621729,0.04224675378654708,-0.08099878551682074,0.06261982445602592,-0.06070935884333709,0.016466973510996588,-0.009286418937700594,-0.0700675809333818,-0.08282873947453774,-0.15870705534423185
SOSTDC1,0.03038938115787772,-0.05231370539444486,0.035296024953854574,,,-0.011056692026906819,0.0015478818218418017,0.0576132559152889,,,,-0.008111982195398678,0.0052658767798462415,0.04023618416682896,0.018857372603398384,-0.012773752809842203
ANXA1,0.042654466613692925,0.15965327254536082,0.1297112474679045,0.0583619706822437,0.1172742116944692,0.3618711933893175,0.004136774445830914,0.06553105036593164,0.14524839810782741,0.04227513386184024,0.11419600645966184,-0.006299816229485769,0.1106350437680028,-0.015787753265507666,-0.06509514940850727,0.11822085607030985
WNT2B,-0.01667567776325697,-0.04625188464351249,-0.036319520049640085,-0.02709766956094913,-0.005150263501951839,0.05736462385062653,0.10309276439423648,0.030214047919761528,0.15377127790307535,0.05217936556214641,0.08863719187653694,-0.011981684228074285,0.003002314312502554,0.038735999644224015,0.06400686340489496,0.004179098702609685
AMH,,0.024325335297755612,-0.04007701137861849,0.05322135618490596,0.029053959715043366,0.0054395783519218515,-0.04700348085319644,-0.017948579797094185,,,0.07299878450205326,0.0326852004450953,0.08066192815053777,-0.03054545076858653,0.10017621605772592,0.020960207080565302
GDF10,,-0.04031397189249811,-0.02490012899877281,,,-0.07229624651769471,-0.042313294444199234,0.003959372986060024,0.09746390890127278,0.06889865748182933,,-0.03046373308303036,0.09749585507927323,0.009947085858447339,-0.021467790934549907,0.019345202698625483
EFNB3,0.0721204931318175,-0.04831191134145174,-0.057806109816816824,0.08118325435442658,-0.019446201469126356,-0.08749372062231395,0.005762645388532712,-0.014707836602381156,0.11121924515539747,0.0769093210478584,0.018375125149016635,0.07582062560738584,0.03800080845098113,0.03589989718247846,0.09581928570299549,-0.052675196922430605
