,UKF248,UKF313,ZH916T1
IGFL3,,,-0.016190502707939695
BMP1,0.08023239373386111,0.08784995378977858,0.0834967144200045
NDP,0.07276806595833467,0.001054080251195233,-0.05757495059127355
TNFSF18,0.03739904043062192,,-0.027310483503530478
RTN4,0.010567212305907535,-0.0038388960242023997,-0.013685133719307886
HEBP1,-0.02430696139118507,0.04052660710042417,0.006663428427474409
WNT7B,0.0062914580291250225,0.038900538986553844,0.03959701925612665
PTMA,0.04520426586925718,0.1424018791242835,0.029993549111816824
FASLG,,,-0.014042017475126284
CEACAM1,-0.01461944465076521,,-0.01953740491967294
PDAP1,-0.043358400476966215,0.0009260016090514208,-0.062301112016978515
QDPR,-0.023115746386241455,0.06843522695249134,0.0019041292666407293
POMC,0.13186296047085727,-0.013754131757062069,-0.01017441770270473
CCL18,-0.018243685620149414,0.14340445760036047,
CCL17,,,-0.012727511647150278
VEGFD,-0.018243691413374077,-0.01489382316951221,
TNFSF13,-0.013767274977155469,,-0.020738417906798503
WNT5A,0.024127223449923945,0.019818499890466662,0.05082352749096375
CXCL8,-0.0007953675479403257,-0.08582797659246393,-0.016204738628333965
GRN,0.04848852329826698,0.06246251516826161,0.0249987815390341
MIA,-0.036347727635048226,0.04218999183606229,0.03732583047980195
COL4A4,-0.021910518204122705,,-0.02660898007255819
TAC1,-0.00350279424868296,,-0.0167316082480358
RARRES2,-0.07026560763456369,-0.10170067175943022,-0.01711788846064541
FGF7,,0.0024778240205877815,-0.018932438897412203
HBEGF,0.07972684886598315,0.05009119578448033,0.0347032201387704
CSF3,,-0.0405670291196205,0.017068847966055657
PI3,-0.019193126458186043,,-0.029113979271496487
PCSK1N,-0.026871737250112916,0.19095150273243308,-0.06490880014436443
NTS,,,-0.019843730196272915
SFRP1,0.017341303527509545,0.09736462180933604,-0.019382612179448623
CXCL13,,0.018775428251643175,
MICA,0.056186302191954286,-0.01268518435168309,0.06879195739205164
TG,-0.028729378932044042,-0.00943510986604008,-0.026132763280530123
ADA,0.087778664519162,0.08339332931745719,0.0988788898392357
LAMC3,0.09881556027813504,0.10637606374294602,-0.0019946702814927966
CCL7,-0.011604525240205667,,0.04416726398932931
NGF,-0.019924393567313525,-0.03841939604971322,0.07017074409626659
TNFSF15,,-0.0015666506924923247,-0.024554399698082457
HMGB1,0.04635336965726653,0.08288554887954606,0.0023012002061443024
ITGB3BP,0.03756043808559697,0.11273892162204996,-0.030324309376355014
AANAT,-0.016836400618286864,,-0.01485703478841248
RELN,0.01167121701840704,,
IL15,0.03616433277589519,-0.023333368823918073,-0.029893753728818688
BSG,-0.0319695518922529,-0.04898891083127073,0.018561074424286433
ADAMTS3,0.02847639783721125,0.021347523408370185,0.05840219761794165
CD34,0.0447003372196889,0.032259279525280925,0.059331151482914846
PLAT,0.06532898229108262,0.004860551671497887,0.05662534415513805
NTF3,,0.031813959016963704,
LTA,,,-0.019995329816324188
CKLF,0.05490025317149844,0.07847376900159089,-0.0014717851377780348
APELA,,-0.034446850126497335,
CD24,-0.042609336324767114,0.09954888825770464,-0.023778721700833574
HSP90AA1,-0.013581693561925283,0.00931970195896852,-0.02281839906797573
BMP4,0.0326875103533302,-0.001204652686701015,-0.03521973254643979
SCGB3A1,-0.011604524079768648,0.04272950144304368,0.031007113972370177
IGFBP4,0.08783470762676143,0.09583306609761433,0.059656127186183114
RSPO4,,,-0.0263717469777973
LEFTY2,0.13456862577682352,-0.02839864370425742,0.090676229250612
PF4,-0.012037830934168955,,-0.019995325189256556
ANGPTL2,0.0721052407441075,-0.01983979821066366,0.03177146131809332
LRIG2,0.013505517477311532,0.11287964301678807,0.025723745900759043
ICOSLG,-0.006574977932493202,-0.004456237204488076,0.10164668654274106
WIF1,-0.021660122865840115,,
NPPC,0.03522097011510845,,
LYZ,0.030441230679581096,0.016148429606556283,0.003646155835608269
EREG,,-0.016050224245613438,-0.030197572681599276
SPTAN1,0.049024419142783,0.05365483943083572,-0.0457618783374444
LIPC,-0.014737469144589009,-0.024233911979590614,-0.025281659224277647
COL8A1,-0.010621127589080655,-0.11027971480752959,-0.011325743108284535
GSTM2,-0.0011886354930152237,-0.027696829457339638,-0.005592373481828273
SPX,-0.008955449522997625,,-0.0517174188704802
MFGE8,0.053430882677078566,-0.04622536751175499,0.07755707862637
TGFA,-0.042468767312951766,0.04617570113239443,0.062493241269106214
SLIT2,0.05724025071072882,-0.010525571427382124,0.03187811457891694
PLTP,0.0041972442176193185,0.08916617991447799,-0.03565293152074294
APOD,-0.04974139352432826,0.08574642191587438,-0.05746302272922103
B2M,0.04781611060320102,0.06550741693972993,0.03065090739045659
OMG,-0.012492692181840884,0.02639584993522805,0.023137215325569865
CXCL3,0.0168177838078484,0.07370898179699199,-0.03236866905411574
CXCL10,-0.004994961144755368,-0.039240741654625745,0.022332369031188837
RSPO3,0.02774678990705685,,-0.014249896887620593
CORT,-0.013291965966732764,,
NCAN,0.04041879996723097,,-0.028779091344365317
PRG4,-0.01745182008485769,,-0.018426279532877347
ZG16B,0.004926497904866059,-0.024468308292051908,-0.017768087846652836
TGM2,0.03387375881012841,0.15814244931442398,0.025639646637300093
VEGFC,0.07017531867397471,0.004142704634206422,0.0240837345677393
WNT6,-0.018723644933872106,0.07312131269072357,0.05683439619595761
NRG4,-0.010688175152509678,,-0.014249898484694056
PMCH,0.1767052281478984,,0.02488473559702825
COL9A1,0.05233768652203926,,-0.0635969666571549
GDF11,-0.015984261502483606,0.028942768474479217,0.04539673538057238
RAET1E,,,-0.015632037389449523
IL24,,0.018793666587293617,
SORBS1,0.07986023036619254,0.09837578816167829,-0.029217226799995426
DLL1,0.006668352552906298,0.08147138328411316,0.02679940392022364
TLN1,0.08614503080028153,0.034041997847922945,0.02848751212828287
COL2A1,0.03600699826565005,,-0.020738416303647193
SHH,,,-0.01337568430039866
PON2,0.03512619134385712,0.1279791156330206,-0.04716559398173566
ICAM5,0.04985886117062788,-0.025018520999874706,0.025843120694835086
HPX,0.02271632386829695,0.005027538986346254,0.018534796113023534
SFRP2,-0.015428245689413193,-0.038550452673511836,0.04105919398708848
CD70,-0.028187022980219995,-0.040393341095646386,-0.021740794899086854
HP,-0.016631249179682173,,-0.02131628956059965
CXCL2,-0.008693895255509535,0.09439254709478419,-0.037427828514940295
NPPB,-0.014970959202255253,,-0.014454934998387028
CCK,0.037345327228588986,,0.003966655858274047
SEMA6A,-0.02604290320317678,0.08223620058090042,-0.02240592001136061
IRAK4,0.036732336249264405,0.1690960158562967,0.0014226883292006592
GSTP1,-0.03436130644535096,-0.0786598785698274,-0.03064970702276404
VCAM1,-0.04437382671910933,-0.0049686769773943365,-0.028059437091397573
NXPH3,0.006319345559855609,-0.0014621417896104273,0.035281114755130766
MTMR4,0.018867479219788014,0.05154297354675758,0.005381191400939681
LAMC2,0.04564641545291667,-0.015637522684900942,-0.012727602970945702
IL10,-0.024827805572624196,0.09254138111379324,-0.025629002069400608
SEMA4D,0.054585580139955875,0.07115954032883143,0.021978332841011562
TRH,0.015019010095734338,,-0.016190496567442075
SEMA6D,-0.007430595734034269,-0.005138210326630647,0.002386587543851125
CEL,,,-0.03540594435565099
PDCD1LG2,0.04777588804800731,-0.0069383143966741225,0.016825571878143847
SPINT1,-0.029727068929516567,0.01302931192421136,0.036303347129696274
CTHRC1,0.0992874344725667,0.039648654884187444,0.07026087967843057
PODXL,0.0746450727978676,0.09162457970117859,0.06845664624990963
JAM3,-0.019444763043666595,0.12108483118165425,0.042021607913083306
TGFB2,0.03571860428889019,0.06893449545384937,-0.03372466177282493
COL18A1,0.09760966408673817,0.11396503468242852,0.06523966823414788
NODAL,0.03135987371063376,,-0.02215816690800325
INHBB,-0.02636508857984503,0.12083158860001811,-0.017662240015557523
LCN1,-0.011750640206843107,,-0.016372711359419482
ARF4,0.04527413779093341,0.08715278283994843,0.06375640526826645
CXCL14,0.02917662256934467,-0.04215486869567001,0.014063237156830046
LIF,-0.022043484822814378,0.034579062300079746,-0.01094422456882184
IL17B,,0.024953183281616866,-0.0276558003941793
MMP1,-0.01620019792878821,-0.03809479374322943,0.1130295505360936
MATN1,-0.015428247791882009,0.0594045206106792,0.14770010603782727
ADAM28,-0.06923537789824664,-0.028439399721981132,0.011208891120797166
TCN2,0.04520086636050973,-0.06513319181157577,-0.006214112277189183
THPO,0.09989427234385316,,-0.021316296049740426
CUBN,-0.03394770813574736,0.03654113632189058,0.0003051219319355774
TIMP3,-0.0498201765414298,-0.048557101367766226,0.034047948703949324
PIGF,0.02967539118795816,0.08894669254290154,-6.550723328585386e-05
CRH,-0.013767274016001654,,-0.024278635446465722
BDNF,0.040188156257351504,-0.05381561963972246,0.05106095252145695
CCL5,0.030638106613360937,0.09842466454195052,0.07999198001623381
GAD1,0.029815288737466812,0.02277603034987297,-0.025119389334365725
COL14A1,0.03503018847568478,-0.01348192515725817,0.09247078113072686
HLA-A,-0.05205248667747572,-0.11212598556404733,0.06139162821154583
CD5L,-0.013767272423232916,,
FGF18,-0.012456893190814295,-0.040558988992180744,0.03638857339242313
ADM,-0.07099362169683492,-0.08347734137144763,-0.013463751633798203
CCL15,0.022786260727599594,,0.10547542891950984
GNAI2,-0.024529664140686427,-0.06250711682582541,0.06838284143291813
HDC,,,0.00043216144352902815
COL11A1,-0.0017930636875291635,-0.053818817905550986,0.08375667579299377
NUCB2,-0.002052932380548688,0.06161571265197365,0.01305136183699345
CXCL1,0.011374212245964696,0.06431803511869508,-0.022716058052479664
VCAN,-0.067362966560148,0.06299042351156402,0.04290683394315768
MMP7,0.04158658880449479,-0.011429380822029135,0.09648999727298864
PTPN6,0.02853914180047944,0.08078145388682999,-0.01870928587834611
PTGS2,-0.0064408286539749315,-0.04957647133024317,-0.009629662035000323
XCL1,0.05294784662235552,0.01206959173134645,
CD58,0.053423392763705724,0.06161925854835324,0.016886561394931807
TNFSF14,0.02973968846122379,,0.042693298984012716
