,UKF260,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CSF3,-0.04710443648436542,-0.013794945836394177,-0.03523515154577386,-0.009837698580068005,,-0.019379408756106446,-0.024004917438652042
PI3,-0.043370005844215784,-0.015533291085357132,0.008992841368068959,-0.06433603170169452,0.01570132924838898,-0.034796609456473684,0.005401044334461353
PCSK1N,0.025009303063163308,-0.04054851784591027,-0.02970482070658967,-0.0036208925123273803,0.023663453648320815,0.02108285888933952,-0.0021461825154835993
NTS,0.029440707821366034,-0.01695564784579039,-0.036078894174613046,-0.019322747178799435,,0.04726251413760172,-0.023957165855595784
SFRP1,-0.016129128111250647,0.10899471901861595,0.035030958830855906,0.06173441358660854,0.01381797143385629,-0.0269649426126906,-0.03472196370754075
CXCL13,-0.015984171936624603,,-0.034738195301668696,0.042685684707174466,,-0.01861076231203792,
MICA,-0.023051189322258435,0.05742120916490532,-0.02700609066188851,0.03645913906270625,-0.023161761549036423,0.05013007941039551,0.07735162906581954
TG,0.00033585144557508813,-0.01664926541865345,-0.02054949388813921,0.010353338394728972,,-0.01594955120152648,-0.002342748188023838
ADA,-0.030577114744198327,0.048123357199444224,-0.052344116048529524,-0.0146728187772957,0.027114200682970296,0.06673050460185075,0.005998324844037088
LAMC3,-0.035800745380098434,0.04132908662539013,0.03095821880822687,0.0723599221751604,-0.0020611748889248585,0.08972392310523979,-0.016223948474021452
CCL7,0.04750537412865021,,-0.023178893696576275,,,,0.04013234265814365
NGF,-0.02262031928789698,,-0.026769766608803574,0.08602925830207526,,0.10889323177731546,0.00587350536311419
TNFSF15,-0.015690529959371858,,-0.022596818588880924,,,-0.012034280134144542,0.05527634543800354
HMGB1,0.028903358199524772,0.11337056517068919,0.07215492516986781,-0.023780231440132103,0.01271773274448654,-0.0148317325651149,-0.06687906988674276
ITGB3BP,0.038216023614052484,0.035346220533339974,0.016401770713180493,-0.0060384782081498905,0.03168679572257993,0.024425853103045028,0.07643046034237494
AANAT,-0.014138105877391146,-0.012443414462155973,0.0005094455469143872,-0.021343647488365276,-0.02328634734244345,,-0.011038105825697152
RELN,0.015123481908520605,0.005962074470965007,,,-0.02912101320398095,-0.014536106219093087,
IL15,0.006784617372478577,0.01912431625179131,0.035007596873321924,0.008497877237935809,0.08381676445453173,-0.0019218743726423866,0.053758548154787436
UTS2,,0.009256061208050274,-0.017316255409296464,,,,
BSG,-0.0006705052868286042,-0.0008291255889111594,-0.03189372311497731,0.03294457277605184,0.06357111006977,0.011980537960803008,-0.013815753816286616
ADAMTS3,0.042606978793609133,0.05387216435053584,-0.012983624904189101,0.010193804129448389,-0.03608066270640088,0.0686200206765634,0.03447812513022998
CD34,-0.06678335780576473,0.047529008519949366,-0.035123577432785186,-0.004965080155307289,-0.01770339657232174,0.00759952691780452,0.06447512071581948
CCL23,,0.09436428287989647,,,,,
PLAT,-0.04273568467567727,0.021402734730496108,-0.005699719069745918,0.03999263718572761,0.061392124533043026,0.028829085219696484,0.03845839416355089
NTF3,,,-0.0569736684883412,0.07036992308723534,,-0.04645354709463976,
LTA,,,,,,,-0.024065634804120353
CKLF,0.031112463259299714,0.051338661696462465,0.03658500178302773,0.05543734244103984,0.033492263717701636,0.034686126828178954,0.006439621921210717
CD24,-0.016370422397574642,0.038722261647343666,-0.04218347291192212,0.04159944325690425,0.0032249528684781476,0.009941330670037909,0.018311597029800813
HSP90AA1,-0.02725056627603287,-0.033503791758418056,-0.0033896473271040374,-0.09685384562792627,0.05049761335734412,-0.04586253160977416,-0.08736651903195915
BMP4,-0.027437278302692655,0.038149386201991514,0.025978273562143606,-0.03599313560197259,0.01807814474521336,-0.011293737301345969,0.07961703385392149
SCGB3A1,0.07006271240136475,,0.01839835075813247,0.049698189271655,,0.09309635385383402,0.009274913463056027
IGFBP4,-0.05613230401030075,-0.0346043844634356,0.026931940104588298,-0.08248654078692223,0.043479495696831384,0.04378195498510491,0.009987260608945508
RSPO4,0.036677680576022914,,,,,-0.016830646003687517,0.025264170910924408
LEFTY2,0.01829973034402939,-0.001878456425143928,0.06792493274798243,0.02646555469974429,-0.03134760390765953,-0.022888566634103626,0.16784917856906917
PF4,,,,-0.014537048966485057,,,-0.01263452082489955
ANGPTL2,0.05094005527573139,0.019056529332595287,-0.012422925089579017,0.021824977125735123,0.025692474866724945,0.03560920102410175,0.05034563554488652
LRIG2,-0.000128294082589885,0.035663016291406446,0.030062426576576845,0.002331620936361957,-0.025613950412087284,0.005538311942604835,0.0647540250191649
ICOSLG,-0.026230318117658073,0.06665678065308976,0.039482354867319054,0.0024686931747625097,0.023830576410569515,0.014349059770594476,0.03906467614185086
WIF1,0.013472211703087362,-0.003834944104785153,,,,-0.015645715708879966,
NPPC,0.013517384220127293,0.014242058000376695,0.015718850916138137,-0.011635729207879567,-0.02209195243066073,0.05180277261699404,
LYZ,-0.012163192446662188,0.027793834040748266,-0.024375585368137654,0.0472213757718401,0.05505832480423594,0.012947796464641614,0.006901720484078503
EREG,-0.02734590382709342,,0.06290008643617274,0.04620934748845446,,-0.02096285336347065,0.0033154501854313215
SPTAN1,-0.03718971418344768,-0.022055334313440138,-0.034827226064741576,0.009947129044232202,0.01317815365311081,-0.02944981453708858,0.0142600156383732
PTH2,,,,,,0.031332776876887874,
LIPC,-0.01881369713327295,0.01717072673391928,,,-0.02711675720669352,,0.08636110765800419
COL8A1,0.0604006241473627,0.09512409748941632,0.006746388469982956,0.025893709427043804,0.03829068673407511,-0.013796072576927967,0.04118673575101129
GSTM2,-0.005332715169431138,-0.045583793958561075,-0.038810747122440585,0.03791632446580832,-0.03903433693520357,-0.024302762317901225,0.04775425006673714
SPX,-0.015524181425193285,-0.024589078305442165,-0.02337002834681951,0.18955981872695152,0.023366577314787456,-0.04141930329001474,0.0361717749497192
MFGE8,0.049258181042227296,-0.004044883044934982,-0.05786377152046973,-0.019138994515401016,0.036034845501188004,-0.007884296869206086,0.010020186625757647
TGFA,0.0371423191712501,0.043360306836028456,0.07319481434852988,0.02412467965329542,0.0006857311064052109,0.06172156407693781,0.07098413746011575
SLIT2,0.026106685563113467,-7.746871212217373e-05,0.03521973449856108,0.011891593783440303,0.07136351829914069,0.041094721133163065,0.05565229652238329
PLTP,0.011982521095086391,0.019674291517666868,0.0426116217946617,-0.0404100297768006,0.030882703569634,0.037277841272433616,-0.028640921116603924
APOD,0.032647680027068325,0.02916779443993665,-0.014190157110587954,0.09358998140174904,-0.026549150161842647,0.03481922280040213,-0.09236701474622946
B2M,-0.05808511217310334,0.0064715189224143965,0.0680965745589079,-0.004212154768688093,0.011790258576746522,0.04272245842464724,0.007352037704394795
OMG,0.0350449362308192,0.01513157153338805,-0.0012001594301476648,0.054210932796451,0.023572051113677064,0.05438573637700513,0.04734887539997597
CXCL3,0.013408738701146955,0.007230822892055218,0.027984321117589764,0.011404364553467551,-0.016398257012700538,0.023639943126350694,-0.060009930254530504
CXCL10,0.01617119845482947,0.022146544188362073,-0.023935181306195194,0.06360448611465236,-0.02209195002852462,0.04260724340640734,0.009931344216275773
RSPO3,-0.018813685533705764,0.03610215453383221,-0.033628296738591267,0.01353012308441876,,-0.05895809539324917,-0.025527230178643303
CORT,-0.022833247983272582,0.031617743852788385,0.008419543096829983,0.09291871449975182,,-0.027991621575878072,
NCAN,0.025515176686240783,0.05440037946158262,0.013433420045045184,0.07035350452131241,-0.023430681590237524,-0.02820217938701463,-0.024838891173134647
PRG4,-0.0134705312975329,0.06951126720292812,0.046590222526328426,0.013296125633582768,,0.09926335343391982,-0.03464135822772601
ZG16B,,-0.01911032869276531,,,,,0.0071255567814912405
TGM2,-0.061531232123733556,-0.02023010345514806,-0.05972462476956314,-0.05883348326372535,-0.09226991826237964,0.024604190895821578,-0.02177838767412186
VEGFC,-0.02073561136949339,-0.023336746944718944,-0.029829904616973428,-0.030479870652386328,-0.021629571212679388,0.08271098566624827,0.07894667059650748
WNT6,-0.01856109525869947,0.11676347749687724,-0.00882880862443785,0.014362930605692123,,-0.022337013991709707,0.04020866507725332
NRG4,0.23144071385567733,-0.022046858545008645,,,-0.01736823326641376,0.010579185848669084,-0.02552723303963677
PMCH,,,-0.023559749911840983,-0.0019061568890172441,,-0.012796412833528368,0.05736637168218221
COL9A1,-0.012593557116551897,0.002221241759036249,-0.022887150759858088,0.04730817209289445,0.014652831985539645,-0.04703380689350625,0.03707310098031563
GDF11,0.02080325622586252,0.08387322182677999,-0.05218797718253197,-0.04132769402029716,0.04432055418630027,-0.008403049258478627,0.06804748359693993
RAET1E,,,,,,,0.030256002162240916
IL24,,,-0.017565581816616986,0.04263965589914622,,,
SORBS1,0.061023158515043315,0.016506642780615227,-0.011017500749049338,0.051943047707341025,0.017736319918294847,0.036318895573236865,-0.01970823695531897
DLL1,0.014349133098297088,0.02721501576441445,-0.002652205680376445,0.09556362472225992,-0.058432595363856255,-0.03749293687859453,0.07379466327833616
TLN1,0.08677935986861143,0.02644730377303402,-0.00806737344664873,-0.0925265139032461,-0.032276816865668696,-0.007759527390396125,0.017791698014769347
COL2A1,0.018046895353332797,-0.016337613921333784,0.01947861366788429,-0.01384513234768608,,0.11082278625452886,-0.025959763974253775
SHH,-0.03049997686947626,0.10822402083887808,-0.005741976136389432,0.03547034656460938,-0.04373919710290245,0.008068101769529894,0.004704785674340015
PON2,0.08083225845676593,0.054834240941229774,-0.000715654326853452,0.07160806318877445,-0.012675565457461554,0.01959062611398826,0.05524009861091281
ICAM5,-0.03190674812267626,0.005680040146767798,-0.04910063289907253,-0.005250352212889862,,-0.00982251110838369,0.037597112510039915
HPX,0.02407691660535758,0.025684775078127896,0.044200967020364745,0.04732268197173536,-0.023286337806312608,-0.0033569181325628404,0.10765345977728959
SFRP2,,-0.013038934539328147,0.053761995502746976,0.0330418638387054,0.06042630820552833,0.03603513770922647,-0.013243093976604545
CD70,,,0.0672671502096287,-0.02553327248787714,,0.001973730572459808,0.11105639101894549
HP,-0.03831117782682332,-0.01842885159561396,0.1032878113911354,0.008812722536830882,-0.02224423493996942,-0.009431371870229306,-0.038185948604355015
CXCL2,0.02746641954262856,0.025896481881302814,0.028275807155790682,0.00030453845700644086,-0.05870236085527959,0.038890269834867396,0.043867163553264754
NPPB,,,0.0028897408688233076,-0.0018136435695622357,,-0.019125561548563298,-0.025894534945141368
CCK,-0.06804163922117819,-0.06120189362188498,-0.02369811377146126,0.06361528810816784,-0.0486252663340331,-0.0034398331020184933,-0.008808417908783901
SEMA6A,0.082736370635805,0.026685183640061002,0.02402445898689046,-0.00043724623980695556,0.06440798967221494,0.01726040865925932,0.027666661836330486
IRAK4,0.033557008837170076,0.00803913507223257,-0.0017810311315506343,0.00826448357569452,0.032102411168835845,-0.028436578031633204,0.030019024947430632
GSTP1,0.036134259291251615,0.0577216749833588,-0.018147985082998443,0.08631945719252733,0.04170909630857048,-0.022115726731780423,0.006362492788247497
VCAM1,-0.0293461604332906,0.03952007160593744,0.013833831792758879,-0.006965735284707036,-0.01882312684050534,-0.035113110068061955,0.09417027109397307
NXPH3,-0.034977341162224965,0.01624548759716958,-0.032001922592755055,0.044705993601848175,-0.008431898163376354,0.03488729334146894,0.03214465659315331
MTMR4,-0.008940367866374485,0.01447290260649279,0.024227723680465094,-0.00214105376004918,0.03992265726885276,0.014469434116554278,0.02434165091692597
LAMC2,,,-0.02159528046682381,0.02447374931912121,-0.01679239680371239,0.1662182178955466,-0.02223360750547808
IL10,0.0023058924231918066,0.05165553062168858,-0.041104029061487864,0.07607928918111863,-0.016197879370979093,-0.006065504636287244,0.10546721178201479
SEMA4D,0.040157219926680136,-0.0038163334389766422,0.013258829096884651,0.05885395842140714,0.03662904822489439,0.004108479411656229,0.041009819964733754
TRH,-0.011839640469903039,-0.009389799778138277,0.06225456806007739,0.033675468829062465,-0.03711616792539667,0.017116431069195685,-0.029003615664242147
SEMA6D,-0.04924783463268571,0.05093772357992645,0.010566865473491194,0.06296381026397171,-0.0681106332362201,-0.009914167427221529,0.014933584510495064
CEL,-0.02335837735143887,,-0.02660038868503457,-0.023355238954192992,0.05038826386834391,0.006522529162142985,0.0034228656428051535
PDCD1LG2,-0.012723246566463344,-0.0058380349687694654,0.11300935865969192,0.04459143070857023,0.008950428298236583,0.012288911725367299,0.07329944807822968
SPINT1,0.06638817849688751,0.0767267355518743,-0.022780121771326763,0.015221660948223924,-0.033178634970169554,-0.02036588462894316,0.024602007069896004
CTHRC1,-0.045132690619977114,0.06252075734408448,0.011079716371474155,0.01193026232545445,-0.042086223095257724,0.06296175024781128,0.037682074693517385
PODXL,0.02852212453120036,0.05400357064678902,0.03599489370138328,-0.019920114018077733,0.03957436347568451,0.012386210233919972,0.039224555306930114
JAM3,-0.00775867112554391,-0.010090933458191769,0.024184956991867453,0.008318980571158537,0.007470655342585246,0.03565485076608398,0.037878446992354084
TGFB2,-0.0025137272139944228,0.026745685351296695,0.020618581524643697,0.036066569215681514,-0.03065529335753651,-0.04702043980708595,0.04864209644030148
COL18A1,-0.019637924379159958,0.036942549553282966,-0.04708357454412509,-0.02832279462098612,0.02104129260278683,0.07984764545463303,-0.01309855988802986
NODAL,-0.028515712842215823,-0.0035605069677214223,0.09259489873366543,0.07593768060639261,0.06078211978352019,-0.014204247444002874,-0.03969408561045694
INHBB,0.023307176322887244,0.06924246004075169,0.06632640231792122,-0.018639722389116098,0.06928269705074336,0.0035098945910048357,0.006612960134962778
LCN1,,-0.014337203880992189,-0.027930470100507573,0.032055631728889325,,,-0.0018293202785027583
ARF4,-0.020103912603313005,0.08293904982867069,-0.0015060174766426953,0.08258586866435347,-0.006325349878815676,0.036331116809549174,0.021487807133053986
CXCL14,-0.03988925181866187,0.005470120205854751,0.06979771004216484,-0.0614773060260913,0.03764946318381969,-0.03126063022208637,-0.019986182538135888
LIF,0.015496498064156435,0.06202131799075821,-0.03481726608817961,-0.04273856820542931,0.021215001818939674,0.0180894649456214,0.019339519157187467
IL17B,,0.010112335545589022,-0.024305417999326007,0.034609513192679506,,-0.017671403707761723,0.003253854807051345
MMP1,0.01903071748860518,,0.14063770831052833,-0.027505069425243035,,-0.012796411820130773,0.03028513429300778
MATN1,,-0.015031583554694835,0.015105696485743081,-0.029515433478116415,-0.016986320884103557,0.02203314035719521,-0.012429575152370524
ADAM28,0.0007166713867339857,0.046074445330786716,-0.003546204257525432,-0.00542420750761086,-0.034535729233789676,0.00676018615311186,0.05881082947630618
TCN2,-0.031624911741256666,-0.012042033057509538,0.007693599653164676,-0.0008952007100585021,0.04834124333737848,0.044269831059375014,0.06259789612414336
THPO,,0.02762163711094703,,,,-0.015798308163063705,0.12335634733585664
CUBN,-0.02973546661173757,-0.013294580044284661,-0.020888568257585907,0.03059235767298107,0.033739389931643854,0.07467036432392674,0.1467375691386935
TIMP3,-0.024128347339383453,0.01783622453257386,-0.04302348439868039,0.051448730283283506,-0.017186934789818527,0.04946128425984124,0.010948593463043313
PIGF,0.020128646968246965,-0.009653400846758406,0.08218411682312521,0.07366685120184517,-0.019219626538682828,-0.014096701978078031,0.050508079365589556
CRH,-0.012031230160001629,0.04766002844005021,-0.001802809386952817,-0.04681165436627033,0.04674495128116227,0.04968565494975381,-0.043492687726302943
BDNF,-0.026229983809793554,-0.006718712253415224,0.0463756493367053,-0.0013433346494719142,0.011050535921602088,-0.01652065847649884,0.00929956153758619
CCL5,-0.013448982012135973,-0.019611453822962137,-0.045388117092379984,-0.01217393808284316,-0.02247931992821757,0.07244368632115884,0.07621350402418628
GAD1,-0.006412893287085902,0.0036938101227026432,0.04732040412935361,0.029857371486748115,0.025453210460100725,-0.028430117767991852,0.08715149793414705
COL14A1,-0.02984119451917753,0.004152322612910897,0.04000895369295725,0.033734764881839546,-0.033838292862573,0.023057435142307497,0.10042342092080811
HLA-A,-0.021776074218204426,0.016843893023284224,-0.01771954402710066,-0.08332600470161385,0.04304712265105076,0.02022695680307992,-0.02720947289648554
FGF18,-0.016415532671099433,,-0.013138150416739245,0.10199940084592107,,0.11503997127383514,-0.029003617991179474
ADM,-0.07906573990171263,0.11086454957274396,0.010354595541399314,-0.01849350978351763,-0.0270354675444047,-0.019786316660607435,0.02354840883029551
CCL15,,,,,,,-0.02515483563210491
GNAI2,0.015896939588126817,0.012620324153821737,-0.06897676074657162,-0.052866469860100476,-0.06557199112048195,0.004420144109660898,0.04116737292690652
HDC,,0.002336257855173691,,,,,0.05340477209144982
COL11A1,0.016493566119162157,-0.026066243484906684,0.09635048014095184,0.04304842870069627,0.012274290840882872,0.012076268152692544,0.023535643887860086
NUCB2,-0.024591438998469925,0.02854118794213694,0.02466947131667584,-0.057450594676573055,0.021922009004714294,-0.021999178341347334,-0.0018889887744023876
CXCL1,-0.037732644283613365,-0.026057903880368688,-0.022673544956390276,-0.01143535032377097,-0.02553292075846896,0.04927273138802347,0.06086627580069894
VCAN,0.0567239267808476,0.04037272285424504,0.033348880400368895,0.04171870820032437,-0.04791395811915475,-0.02216706491732552,-0.008170378817951083
MMP7,,-0.010464976452121006,0.04694020802611774,-0.0562938439842398,,-0.006339314346376001,0.04047357302136238
PTPN6,0.03919180424982481,-0.00037718277417039055,0.03080172902244886,0.0438057307935015,-0.0546189057931088,0.011677385639509834,0.04176024299860786
PTGS2,0.0010381970781526875,-0.018230498855206185,-0.0044841859844467445,-0.0243927701486779,-0.020999418823843877,0.028390192961970373,0.005865988428003157
XCL1,-0.01258929744245276,,,,,,
CD58,0.0017634491096300423,0.06679954927312581,-0.0035036631379935035,0.08024623951495809,0.006032356748262966,0.035692067755185936,0.024195002287628446
TNFSF14,0.05067929434408995,-0.021805316385463534,-0.0036714780326735194,0.03261265569345526,0.024999650008468884,-0.018477347097953862,0.0115247033255139
CNTN4,-0.029649594627543942,0.025604868531366343,-0.04693946677660285,-0.028715217001909227,-0.02131651881297447,-0.05394741250259903,0.020005057180726926
INSL3,,,-0.02556368739855227,0.07998835664086971,,-0.018477345312744618,0.036907700324834765
BTLA,-0.013124761680213612,,,,,,0.0035593935984292295
MFNG,-0.011722071040989305,-0.017048346131346093,0.012898090781742684,-0.010564545620255397,-0.014803752678195998,0.010291573055116847,0.03083271944764145
ICAM1,-0.05764913656111766,0.03396649058369229,-0.056975118260214744,0.010459923767460286,0.0844053720912358,0.031452541623478165,0.027767394990248093
PROS1,-0.015347823370181217,0.08603300376359198,0.019723166572727834,0.015086256376291627,0.034968007187871825,0.040237437862796384,0.05039007940501542
CLCF1,-0.01038081031879048,0.013790129385352134,0.00961928741403823,0.002000728566995418,0.04139442370670982,0.0061108509728456765,0.004773908321406717
PSAP,-0.047312899856531136,-0.05484191706842157,0.022256089189057828,-0.025584127401901174,-0.016185742091625367,0.006027264157570472,0.044188978299180455
EFEMP1,0.027483854282165175,0.02164978070457874,0.10143316567563203,-0.008473283513505146,0.00617918600603722,-0.037684421803220125,0.0516611258809845
C1QTNF1,-0.028231180344978613,0.013649285584665306,0.00808155736392777,-0.038583910478833444,0.009643569891918726,-0.005740551673760416,-0.08280885056419172
ALB,0.006105661925629762,-0.017553681344157558,-0.015588119800291357,-0.027171549872719053,-0.009376975596155437,-0.006671489255445028,-0.03894641857661509
CCL13,,,-0.017063479612978747,,,-0.020726182288467714,
EFNA3,-0.06699059581551385,-0.025439642593726577,-0.049960655632371634,0.061106363795846864,0.0268539985097799,0.024962208006743175,0.06317115532789361
DRAXIN,-0.0030291437821211415,-0.0014316543906995785,0.04511078042889931,-0.02611179972399046,0.033851703374735885,-0.01261641860219635,0.03219245884744108
RAET1L,,,,0.007471674747351395,,-0.02244825172596512,
NPTX2,-0.04377346510094189,-0.01837159025279132,-0.0038671419541941865,-0.00887196625394579,-0.0651004088207061,0.009995933361839845,0.10572808533964498
FGF11,0.03292280160380117,0.02476285286829289,-0.04994940139811749,-0.041822751767220924,0.06907677130198935,-0.010969821879505704,0.043641183192273975
CD59,-0.08431162531468883,-0.034166296088333034,-0.023030266325340547,-0.04176182936300692,-0.05375304580849983,0.0181473415110538,0.03287896750424668
COL9A2,0.00340111480474505,0.07358884160485026,-0.04135350127152002,0.05832753554119197,-0.03648587478107316,0.02027153783301713,0.05864417975530781
DLL3,0.007185304247024277,0.024865354191152735,-0.025857934030902367,0.0939447736471705,0.06353884294674614,0.0005012346667747231,-0.008958942558592942
FGF5,,-0.013977897636712356,,,,,0.05344292927969799
LIN7C,0.02210027547956915,0.05544583017826099,-0.01431011108179554,-0.014375685033442234,-0.048590790188856314,0.009968054576928677,-0.005223215011340422
GDF7,,0.03918896023359545,,-0.014305267643818904,-0.027755236895147417,-0.015021003226184241,0.011831395825676383
PSPN,-0.02237467295450508,-0.004738613434862601,-0.09104373738573616,0.07794579751281691,-0.04964184185064377,0.04002198082553476,0.017140665897599324
ANGPT1,0.029394066513091316,0.061538844771608224,-0.046738400013452745,0.02753719685063105,0.053834648743358235,0.0014202089965689305,0.12817982591400678
PNOC,0.016384398496202025,-0.02581791758829023,,-0.015212284536914773,,-0.01780801283064387,-0.03554803881564916
L1CAM,0.015225931413221375,-0.037435231169945835,0.03759429108922439,-0.03714569507342075,0.08834081596335995,0.01446876097184513,-0.013699382578815053
APOA1,0.0057950473840442515,-0.02991481506794639,0.1406173935404257,0.07661340709876158,-0.023431992783442806,0.012950945854461864,-0.02528656866305983
PSEN1,0.00044604899001965685,-0.033798836753628735,0.007823560190968732,-0.018395845798309964,-0.009865899472813458,0.018636810456079435,0.026025448850791888
CALM2,0.016887264142622278,-0.03396998507192706,0.05680488181283049,0.07944717112316281,-0.03379987808857975,0.022063765489071883,0.00654315921937574
CLEC2B,-0.020843478317542886,-0.004998915930797961,-0.006484622918928731,0.019246072614647492,-0.03477322427865413,0.020332771801768894,0.0752008079171732
NTNG1,0.030267783215514182,-0.0003256369914334083,-0.003920604886683396,0.061737838686246015,0.01257092495520345,0.027191406382542548,0.05819059542622735
LRIG1,0.07025477399207529,0.056105209211910194,-0.03866782037959883,0.06217703701835526,0.02548345905329784,-0.028548600550976258,-0.007225209716270998
CPAMD8,-0.015984165652998514,-0.012644889510045432,,-0.016070812897000894,0.09384767606924815,,-0.03608930708877102
GHRL,0.030041723659523435,0.04745332882069659,,,-0.03416478033910367,-0.0162481313362673,0.05685422185945184
NPY,-0.02330970857479705,0.017000952557767374,0.11413636384459058,-0.009492844526812394,-0.040992519952676026,0.0697316182230545,0.02340150915522435
MMP2,-0.04511509062400285,0.05874219799695449,0.03364944652309588,-0.010192272908013677,-0.01117641796993427,-0.0012414503719519964,0.030411296166352353
PPY,,,0.008957753327122652,0.03810167273343186,,-0.03294333250461535,-0.00584174137910688
ALKAL2,,-0.014337201557344137,0.06185193242160909,0.009144870097308345,0.07772264890356569,0.07262812131762303,0.033345355954281945
CSF1,0.017112554868621607,0.029762603257939998,0.05042935475424965,0.03604215508790804,0.007868917868946546,0.03182700751450194,0.011590333252522735
SEMA4C,0.0068738517712961245,-0.005323336084541851,-0.030977601256225815,0.03114974189540402,-0.002722897786896578,-0.014462007868220394,0.07638156498551751
BMP8A,,,,,,,0.039314879237152
ICAM2,-0.03471443679092819,0.05214271152328751,0.02902610304609565,0.013717422611019948,-0.04574179394638051,0.0035428666407460413,0.05946817032873928
SYTL3,-0.026172179852267212,-0.00160152189214514,0.0030221750221523127,0.059398215751355024,-0.049153271065997345,0.048515074103044446,0.09910026427191822
IL1A,0.03140101183432416,0.011265888172575738,-0.0030994133750425223,0.020710784624264584,0.0005329888068043502,0.039273423594931585,0.06343131467663748
HLA-G,,,0.05886952222178488,0.012886089875449036,,0.05971587833213621,
PGF,-0.04521980956837207,0.024201766588925776,-0.01762157085897771,0.026776974378858464,0.01709409802235205,0.034816770086387325,0.05945607964747882
LGALS8,0.02793760253853483,0.041766252055651806,0.033294297217078765,0.06464323795665879,0.06034417317111814,0.0257531549413136,0.0583682121500799
DKK3,-0.0220309190646948,-0.022318219583897632,-0.049462971398607156,0.07175238306219667,-0.05526791517148165,-0.005516626111639872,0.05875994879184691
COL16A1,0.027863733860902153,0.0558780399905036,-0.07176845397524163,0.054841095152817265,-0.006975066887305451,0.06274769320865364,0.03936588483362272
TPH1,0.10357856232699375,-0.015031583412803013,0.005012853359554808,0.02397661713870586,-0.01612516227966255,-0.00736242792751018,0.09243445966803539
TNC,-0.03686432347108132,0.06805187206988994,0.06982511124584072,-0.06607293454923857,0.06719035569218565,0.024639447568748946,0.07140909039884423
