,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LIF,0.06272107945961854,0.039973997663303756,0.0847518496114457,-0.0027684090798987624,-0.041607941694651804,-0.016817253576539737,0.044642804437180675,0.126651888234811,0.022381785959633724,-0.029371287351168337,-0.049610913256603,0.07578171668471746,0.05196110165032284,0.07926497118152134,0.0721873393851435,0.08713285277931833,-0.03620169431938794,-0.03765637428922235,0.03606152663817846,0.05732595797745391,
IL17B,,-0.006201675626323924,,,-0.029354416892970782,,,0.011678400623338853,,,,-0.039510321171093606,,-0.038178359735949165,,-0.022389400465081578,-0.040205379591719013,0.015002677193772102,0.009946836097976374,0.08462942338959169,
MMP1,,,-0.02655894650465804,,-0.022365797910048373,,-0.02024689257086339,,,,,0.008488329323372854,,,,0.016265335861764877,-0.04138793001856611,0.03929613629255656,0.03319857524626328,0.024876816002674718,
MATN1,,-0.035687385899843216,-0.03470197889626741,,-0.04689359997614904,,,0.03292257946526381,-0.025835566367144094,,,-0.019845190936411832,-0.019625467184437383,-0.025160951560691796,,-0.032374119480379666,0.0326289710319023,-0.022227930276919668,0.09629849260626934,0.01550354370252392,
ADAM28,0.04378132677733138,0.05623824905482553,0.03876915039069389,0.0293429071750276,-0.018458018336316984,0.01687043790890407,-0.0689099560394551,0.06432761413714093,-0.05329650169150482,0.061786400742036236,-0.09215425835982863,0.010472537431603975,0.034820079870254594,-0.018545596164595033,-0.05251335823239018,0.04568544050638031,0.01363207487145281,-0.028410181157267657,0.04430709688055881,0.06344985814632068,0.0004623046415136418
TCN2,0.06399133986875229,0.0014582409542985538,-0.017506945293230044,0.05587896765563087,-0.05419903287235515,0.010801631184744092,0.012790515205960723,0.05799976232800596,0.050477594647894745,0.045607143069342396,-0.09151869606506792,0.03363439930615743,-0.03568918824992137,-0.043609684712676094,0.00044525032362994045,0.02631001609620066,0.026966527854450736,-0.003653650693648591,0.06346347216215228,-0.007496185273437035,-0.10539730188019443
THPO,,,0.0022849884298512635,,,-0.0456718331482328,,0.06237297041071682,0.02225361536417495,0.09484196951919839,0.08184772479171552,,-0.019625469438864233,0.1320884976388669,0.05388823720263102,,,-0.029188579550563372,-0.03242099244547485,-0.002426751616158732,
CUBN,-0.005771161730490494,0.056645917497565736,0.031708779498128885,-0.01795331499632842,-0.04604287136962458,0.00420076963861319,-0.050850440171596706,0.05891394452682657,0.010316272411797806,0.07385694166444595,0.02014806682927635,0.08915846288438208,0.022245987995123367,0.03673473311859655,0.006417150921696793,-0.012042710679376784,0.008175125731243637,-0.02394073815416637,0.04194052318637794,0.05599039654849145,
TIMP3,0.00018423947939066407,-0.004817615329186342,0.02825476557357995,-0.029375588710392395,-0.10082708982744917,-0.004716494783991519,-0.002309817200297561,0.11758864900793906,-0.05404397663113799,0.0033622367957893613,-0.02820915533180149,0.00486813047839477,0.01700537454849531,0.04124053858359675,0.09506506750545107,0.03931339384099622,-0.026840721892434024,-0.017831224895598095,-0.00524292497990765,0.06426803631874724,-0.009082736506072355
PIGF,0.08446813307764024,-0.025269813490852534,0.026927223067499253,-0.011867119051103823,0.11959011036622248,0.07286412428317593,0.012612247999416562,0.06550880359584964,-0.029847865294355184,-0.02013755113366363,-0.0288991953113985,-0.05169376761776377,0.05175949397646926,-0.007154943330859574,0.03319777371344851,0.0076824484649007,0.05159246305763789,-0.019807570388005513,0.06451023043450531,0.03665453204806859,-0.006274393986594186
CRH,,,0.017078779710327886,-0.019391112136175448,,-0.0016647825575638554,-0.020574533348683942,-0.026147821944878833,0.05879516950858476,0.014201002514646888,-0.017455538016609404,,0.11253678333942253,,,-0.012105748036979882,-0.03916997586302868,-0.016463391339121062,0.019086725495276995,0.09519497100152723,-0.03632811616823042
BDNF,,-0.06464661539642748,0.013102920982787465,-0.017346491533369396,0.007574659182015797,-0.0028244835180464174,-0.010587088618373543,-0.04073613223608964,0.03234926513043377,-0.024900262515041384,0.08597232207423364,0.05914903991886236,-0.022103319135052077,,,0.05441589696571808,0.0281599021667087,-0.029665612793174614,0.02058051011693488,0.05701285737149997,0.11416419487644126
CCL5,0.08605464260392275,0.04082324836235575,-0.03764365943068744,-0.04187570149352474,,0.08207756807346564,0.0412331131090008,0.07943123817724586,0.042965096249569776,0.016723386740381214,-0.006631170261460367,0.004155405390613754,-0.0005588910084632524,0.0015241972011288986,-0.03170561896015963,0.0019796005891122566,0.042222089005477914,-0.003110205273018895,-0.0006508954761611938,2.9155017408884946e-05,
GAD1,0.01971891327109589,-0.07722679789995744,0.007870093165275548,0.022672329432843592,0.050333342284933885,0.03125414039020094,0.012317883603045612,-0.010388602286884067,0.024864266302813184,-0.03172347407062851,0.08503581383780634,0.0091873049327467,-0.037577795676981385,-0.0307353725232118,0.0827142996549378,0.041164045050651084,0.08562027962876625,0.020289231147037644,0.0003861854089952096,-0.00304351922236229,0.15558414681935723
COL14A1,0.00938663813683306,0.006172427400498962,0.021840399867572153,-0.011030600987185474,0.011444825956191496,0.035678779025211514,-0.049270393853028116,-0.0032898444267906684,-0.009444581088079773,-0.040034056705339396,0.01642326561005831,-0.0003303830833468806,-0.003507327416325976,0.05100332278464147,0.0652530949929518,0.10563374221098297,-0.02888456723380263,-0.004744677329801578,0.04270408439408119,-0.020589152617669613,
HLA-A,0.07929455117136375,0.06632588612872851,0.03325472322064499,-0.0034150482519987027,-0.0021496940326393753,-0.01610953221620065,0.05050929092647969,0.11633185238639442,-0.005427679717146907,0.02878653459042721,-0.12551510526550985,0.045477448552009886,0.064997298384079,-0.11855962679257083,0.013590920028487927,0.1050234173177432,-0.14105133977599849,-0.031025862338087972,0.011468978837471814,0.06527479376858833,0.012293740658534872
CD5L,-0.04849738881037654,,0.0026295740406267476,0.030957795013987623,,,,,,,0.07641790330750194,,,,0.04996048524855924,,,,,,
FGF18,,,-0.015220085845284483,,-0.029354384112552267,-0.020174173657880462,0.05038900199665841,,0.021901493564306443,,,-0.020605878851400427,,,,0.006221696992382037,0.04246146462933072,-0.0044260321138632295,-0.03770378543617203,0.07340678703203832,
ADM,-0.010233688929261785,0.030916587485079156,0.03208310087689339,-0.037863515344391224,-0.13361051889152425,-0.034451177972814745,0.043445370176998954,0.11454796483560076,0.04946261992849817,-0.05423369845944911,-0.01848691203968832,-0.014289597801924014,-0.011355951695154853,-0.04374291350386904,0.08112397926945215,0.085021082864086,-0.0644048593252015,0.018955726089151262,0.05090077886920978,0.01857604936768343,0.055513852637564955
CCL15,,,-0.0384650634764663,,,,,,,0.024174739538360624,,,,,,,,,-0.032700490181724697,,
GNAI2,-0.06790698242584554,0.09280823320899094,0.05752422214142203,0.0467663385556832,-0.02225329250114419,0.06775062488313875,0.010646010501260607,0.07973112441960008,-0.021480592631124427,0.05292504054135616,-0.1688274796394323,0.05073876191403728,0.03986622093532547,-0.08229245448930811,0.08091529628225455,-0.08914061627899121,-0.005975810466845581,-0.023120091066087294,0.0257086273580096,-0.03916728947789242,-0.04295395155394549
HDC,,,,,,,,0.05663276404866568,,0.01873982120684468,,,,0.0072082948675497764,,,,,0.06129445462678297,0.014668692733825385,
COL11A1,-0.03194576193313787,,-0.031538639904222135,-0.03225318063526058,0.06268400517178034,0.0029839861925312424,0.008132987560860342,-0.06768348510564204,0.0036150399196279146,-0.051843754062772834,0.03077698243494067,-0.018390900234572957,0.026202103306003047,,0.001416915583593844,-0.02599395113929214,0.0054377857600843935,0.022169582953367524,0.041642680146889564,0.063161293954755,0.11912988379938651
NUCB2,0.06249133141819063,-0.026879943928321968,-0.029368444492715185,0.06468957713973204,-0.022227806245526855,-0.0028416669329258326,0.06074887296932504,0.028264965920654164,0.03071821960073723,0.0009086332147351532,0.0038072838400185186,0.05861366844315816,0.055547960056095275,0.005202528855410868,0.04382314007981417,0.03693480316108693,-0.06990755812616778,-0.015042499000437366,-0.016501405592158604,-0.026373896844013273,0.0038067229498747594
FGF16,,,,,,,,,,,,,,,,,,,,0.018119200717404096,
CXCL1,,0.07467530159571904,0.008379044635872714,-0.020802025969813013,0.008685435497264775,0.01617229778859394,-0.006430276439267219,0.14007821691592104,-0.0312340946781087,0.01583672159794291,-0.0367948478246252,0.017939633652656006,0.05133036500526782,0.0020481769045956454,,0.14575373111166004,-0.0665303437490401,-0.0037261475956929515,-0.030826829671858402,-0.004102459113547401,0.07085885239846239
VCAN,0.0363928915669694,0.023791323841549906,-0.001586203885993738,-0.012692451131156534,0.09494952549188736,-0.037026319173818906,0.018787690907053435,0.06713591531297662,0.0020532232064760913,0.021067623072541466,-0.047384311053885714,0.052938545692303524,0.08740421003851902,0.022062705173729602,0.01518493920351552,-0.08876376191426733,0.07655435159592902,0.03152766903896746,-0.0470814305230764,-0.001232318944745872,-0.1154519279890577
MMP7,,0.00458910148041525,0.02922027079184558,,,-0.008772009776834611,,-0.02717330858350042,0.008441439961550256,0.038556779890908305,-0.030245319103340492,0.04678248736937991,-0.007628575949960156,,,0.14821298695356375,-0.054541527299244094,-0.05806230779642616,0.03970686489005745,0.03060125845939778,
PTPN6,0.049940487693180796,0.022747717133230965,0.06763704693007186,-0.05690985940088106,0.08497756965783192,0.017547654091938102,0.007856938058211553,0.01137722047097535,-0.026266681835138597,0.0521400889875092,-0.03979069846434587,-0.01493962471305903,0.07153244639140557,0.06386179605196005,0.008754549594258544,0.006537771167485982,0.013145501554856024,-0.012205028418858007,0.0324856051418769,0.06883492523049628,0.10006336013093325
PTGS2,0.07108334487910462,0.05482534755927113,-0.01847157988469209,-0.018564716983290173,-0.09200191056029627,0.0036663117309431487,0.01844784652060796,-0.05675163914329823,-0.012821806301774753,-0.025301429255290102,-0.06544411933492492,-0.030230100682751546,0.06273765700275408,-0.08621990018766554,0.023927979007929503,0.07980470171088479,-0.06257578892689336,-0.020401376492293018,0.02780816394557726,0.07469058069642277,0.07398271799961306
XCL1,-0.02477085648732147,,0.017332839837713564,,,0.08596158190570366,-0.02152888080616776,,-0.04190762395548658,,-0.03967325291788643,0.07759630824177619,,,,,,,,-0.021191096134431642,
CD58,0.003919258341218494,0.033547792177698606,0.08471849129281513,0.06593529522760043,0.03479903946730415,0.003233355517546978,-0.03334061217129439,0.08244315099115604,0.009800756417598146,0.0005916701733134472,-0.03459903800916347,0.03484240748578995,0.06741394664923472,-0.04499208817051038,0.045903502739517994,0.006492968723746543,0.04241591912721137,0.01694140315089096,0.03074605987232762,-0.00497329768281987,-0.05412996916335124
TNFSF14,-0.01749508346957722,4.839238166444629e-06,0.018730167885725114,0.008706955858135766,0.02202195305691448,-0.0057446339890084245,0.06284064347118454,0.031134637495204617,0.022301863604821757,-0.015999366901733637,-0.05791913478511817,,,,-0.03134907601220915,-0.021174315242122696,-0.04273301078148898,0.0903307270498118,-0.005479145915380112,0.032021491850360434,0.2398903936165427
CNTN4,,-0.039886020099901116,0.0057628749260686726,-0.01698342439156762,0.02707383779029403,-0.016632317971512003,-0.05070359101494245,-0.047856638790580656,-0.011976107111252804,-0.00348114744891924,0.0614938057751605,,0.012142399735584812,,-0.06095328031480838,0.0024983311257152654,0.014656769853518981,0.0032456261587118554,0.014419989148039138,0.04196849173837516,0.1263119331596356
NTF4,,,,,,-0.02776607076643622,,,,,,,,,,,,,,,
INSL3,,,0.09442427212554748,,,0.023242160390983233,,,0.008696107636464364,,,,,,,-0.02354847937798139,-0.00763805773916352,-0.023270182317380067,0.042298281311925395,,
BTLA,,,,,,0.00578424099870405,0.04453518987943586,,,-0.03469197705356672,,,,,-0.04404185050833507,,,,-0.04329459480543743,,
MFNG,-0.0011145399947438267,-0.0005416230912949219,0.04237363587246796,-0.029788913660923347,0.017945057313097944,-0.017933371941347264,-0.001920298224930134,0.05759012280677333,0.07312250924257033,-0.0011760423768478543,-0.07969554941756131,0.07494824366537735,0.05555502611602543,0.08364459224785933,0.05627687073113342,0.0018875552357547922,0.04044467244498268,-0.042068078927834075,0.010911166965264526,0.017276167987990306,-0.03156841215830463
ICAM1,-0.00988280870645708,0.02254856655810886,0.02822337045974222,-0.004421066978033748,-0.10321732498243827,0.06745719396571562,0.03054547164646663,0.05364135871469423,-0.03680625391052726,-0.0031399924375249523,-0.07190319635440619,0.00733717129417549,0.008576617003232732,0.013365596516341753,-0.031666976777203475,0.10574210962806184,-0.05473152871979317,0.03393882564260607,0.06561542481412844,0.028694248730941514,-0.06626444508205016
PROS1,-0.0278089859887323,0.022286653964138273,0.11473542596174043,0.057788734225091946,-0.04948788354535099,0.0073964347299995525,-0.015011533623177897,0.12897399927970274,0.03866697751398384,0.011390705833764548,0.005434344219341337,-0.014701367210612899,-0.01243690734003092,-0.0015079633340832233,0.10864135806772557,-0.021619152526169482,-0.046318819829133884,-0.03406031874061977,0.031709167311666855,0.0018843435706889639,-0.016031708505741482
CLCF1,0.11366168981718948,0.0024261740913718655,0.08035783315237045,-0.014127955137471272,-0.012805933787080578,0.0082890717299738,-0.0058164210965219575,0.05457856703625624,0.018163028766000573,0.003921976250469517,-0.027707897755113862,0.06955443849059567,0.09424601472894564,0.12524926764282643,-0.005267422616607976,0.08028501868195036,0.0008659966655723191,0.03086335758574018,0.0512858388489263,0.045673892068855027,
PSAP,-0.047650763502876205,-0.052208055350378126,0.07306908548691192,0.00173532644779619,-0.0740824108058247,0.015251351944067439,-0.010561052308180755,-0.09278259744146876,0.004785591335835144,0.019321703396883626,-0.04957921425693868,0.01972259522660918,-0.04023288293151812,-0.07386498007008963,0.04584113678027002,0.07798007625585239,-0.1174547128585755,-0.020632904332203054,0.004025952042484834,0.0033203238931461265,-0.08975220358573203
EFEMP1,-0.03597249757037506,0.05666812944822739,0.09345356468899667,0.016025403363108915,-0.007844246434766026,0.04151343535840825,0.000977738759813181,0.09334203293065443,-0.06401067582117731,0.0327181845944412,-0.13206150134432343,0.053186563734181264,0.04009586776161843,-0.0031745168182364942,0.0597425082936847,0.03942633242683587,0.05681288854718515,-0.08447386702984033,0.06034382713955066,0.003162473445739728,-0.12324269695482458
C1QTNF1,0.049160572912621006,0.08318290017739403,0.05546646890395142,-0.014260760375572395,-0.08192214898878074,0.017406014385251068,0.03808602979365048,0.10124648715765351,-0.038412118064769685,0.036546027167648175,-0.04648260879657506,-0.041487929200027716,-8.46967634546397e-05,-0.060082108178579244,-0.04275481415883772,0.08432234124505605,-0.07860335198078579,-0.06609002564670466,0.039842679922658594,0.052716693375859325,-0.00252015146904626
ALB,0.05504357855982553,-0.0014109661719488096,0.01060117367910463,0.062316323874993855,,-0.027677342094365388,-0.03122319775314554,-0.04557980633052957,-0.004906525394641652,-0.003800895484018437,-0.05832708101933677,-0.01878591504292484,0.06291609523614905,-0.06317377785822029,-0.0631627305926242,0.11009730577109951,0.06739801685644645,-0.04415193306087135,0.050546608663691275,0.10790629092828126,0.009619098246054001
CCL13,,,,,,,,,,,,-0.014252709718134493,,,,-0.01571835046792161,,0.0036264638292340273,,,
EFNA3,-0.00012403959729560986,-0.07434764611057224,-0.02362488673947891,-0.0010339754666892928,-0.03796743497075452,-0.038922882039283346,0.035845841406757756,-0.03023007647576191,0.0024123319863245444,0.02778267089455553,0.08662575496079825,0.04181746175816854,0.033637265224085826,-0.0679771837162149,0.1282935552352829,-0.020549518985476436,0.08060715610051732,0.03761317967668907,0.03222431622663293,-0.014264502783259038,0.13548762526848712
DRAXIN,0.0306014622536463,-0.02415293650923498,0.05121810706846805,0.0033650733203682984,-0.07387273175798885,0.027223450662670533,-0.005729342919918942,0.11228289032693661,0.02580671237379597,-0.024774968152151296,-0.04140526404190168,0.07634608638505588,0.07718015625152555,0.029418227075357344,0.043323273228735124,0.002868100680869691,-0.04314093387817243,-0.02861926136153225,0.01191381712577533,0.010228576491172814,0.027233081461511426
RAET1L,,,0.004805208250135612,,,,,,,-0.00030013232567747256,,,,,,,-0.025110196543240818,-0.041474857593063796,,,
NPTX2,0.024563887381022165,-0.03554343841246403,0.04944632494944254,-0.027735051596199784,0.032144738546427465,-0.033931947687695266,-0.06886002301104095,-0.07450901068805986,-0.03151057126163408,-0.028698688865367195,0.0412572232328311,0.07535542110509819,-0.015129576764567134,,0.03205569814314389,0.03628573624240399,-0.027372830849100863,0.002028563171949839,0.039844248047359226,0.003059830744364188,0.11953415562174947
FGF11,0.04966676064699735,0.07991170291299766,-0.0347063767713755,-0.020296362200118698,-0.0651169298565742,-0.005088713181612493,0.004842069395961239,0.13373524841066406,-0.0323615096457678,-0.03411219675220046,0.03901525012442619,-0.026705948379222893,0.04025666582120967,-0.03823423722489743,0.10819638887182052,-0.04316579006456999,0.028282244533951215,-0.0260757442916893,0.09132879249168104,0.05361668188052613,-0.0936793652203556
CD59,-0.05840981010513516,-0.020848778671171655,0.03556273477970686,0.017107042999288388,-0.017707090227317535,-0.03524778316782681,-0.02025761477455873,-0.021243787925850955,-0.011609090461683213,0.02505854425487856,-0.030198022021147165,0.057133467279486316,-0.033585423929465584,-0.024242700767995475,-0.012638336239953323,0.07268780999730953,-0.02250591894396774,-0.028665308618267635,-0.01244422532725954,0.06386323843131063,-0.007270652764282015
COL9A2,0.037155632274138796,0.025669800413948243,-0.019179074196410704,0.018390726383014193,0.1193456167595166,0.034858419595558014,-0.020325179548094676,0.03579331524768189,0.017037985502853452,-0.008597153631090317,0.01040972408854965,0.02867016112289402,0.10778047577662583,-0.011575479825630073,0.010164368104316064,0.004906723218753523,0.12176811707061871,0.020913241834111286,-0.049615581330493055,0.07771189460868234,-0.05045899903902832
DLL3,-0.10459890977705003,-0.054733680136071446,-0.04676642428175253,0.021600793458790696,0.10950342706902633,-0.016168524023955265,-0.024672611341356402,0.054834555292327655,-0.06358163519758306,-0.023625934230545396,0.0674711542582076,0.007444474259635134,0.0687686071376382,0.007992254391691857,-0.004907489347896088,-0.09201137653584547,0.13310486112072328,0.011849340008117116,0.025537553018346978,0.038685854813117704,-0.03809325163850342
FGF5,,,,,,,,-0.03629494319158113,,,-0.029088509416030486,0.010547731088856227,,,,,,,0.05745087001122857,0.06449574101587156,
LIN7C,0.05598785346835126,-0.021378616235892513,0.011537302290089658,0.003560460315778801,0.07288757854203023,0.00037406737917263015,-0.020654513269457227,0.04998459646967287,0.03187846820165593,0.034142356966244965,0.059615257944408376,-0.014115273441282826,0.0444818384828015,-0.030124238470546478,0.06908076507974979,-0.021517636413491796,0.051482839003312714,-0.010634706213088629,-0.006067942172863554,-0.017551969515536604,-0.043597866067228916
GDF7,-0.025657767552901948,-0.03568741018628964,0.008825092653657312,-0.018224422892705584,,0.02303070247541075,,-0.025698327729028525,-0.05479862572273658,-0.027166050554028928,0.04814514314914128,,,,0.010009018398429687,,-0.02152568339259895,0.028708026879295852,-0.013375415716732265,0.04600470063441194,
PSPN,0.04666915723921297,0.020162166455643376,0.019799631239037722,0.02043864711994658,-0.0767005360187231,0.011712520618807327,-0.018587254454132188,0.034909975859655905,-0.019945224928628595,-0.019949431787603042,-0.06794828535447614,0.002698272152337679,-0.039573369399824886,0.07612172813820721,0.026805406002840516,0.016537120794546008,0.07531095755781099,-0.01403962346143978,0.01610928141530659,0.0629520163882285,0.04925784240584537
ANGPT1,0.11124242997839065,-0.013058048601736502,0.09590739726071534,-0.05069688826413002,0.026893510964836685,0.012149582394516571,-0.034622448477969366,0.06772858531664146,-0.01817302752718551,0.06529473223849871,-0.06495830978012622,0.029383303851628552,0.034662628970787146,0.013422875668381603,0.12145758460269143,0.022105067333559388,0.021769824766357464,-0.02248041484638068,0.04534845885160508,0.0019549648433134794,-0.07427564586106325
PNOC,-0.008275761396768893,0.0061933262840165185,0.012700071929899295,-0.03813803734122379,0.06855306089172973,0.035908286894654494,-0.018459657919793277,-0.0583805022744317,-0.02075439232233398,0.0217642208814339,0.02095542825461403,-0.01878591504292484,-0.021587702252366035,,,,-0.022890506404558215,-0.03290166224000918,0.029390297650894404,0.02766002947116187,0.13842798817742719
L1CAM,-0.038529093077421285,-0.09303071213291408,0.0759192815098631,0.004543808678115805,0.05606795188968879,0.015239296890107317,-0.0003752087239077541,-0.015049462057415097,0.0017298036535974314,0.03010816902926517,0.09980063707195817,-0.01973267554530532,-0.07287165282477995,-0.039592510371971354,0.01739619924089502,-0.029371793666735264,-0.09969216375314031,0.007200810110765115,0.0057877372562342025,-0.0176972153868343,0.17859258248871365
APOA1,0.08030126051769948,0.003628575943105479,0.04358609697406265,0.02694395905311715,-0.05195538896312567,-0.03141793608106129,0.042408421738117555,0.0054829829677444,-0.024127440576365084,-0.02964101101332005,-0.03931600974720861,0.002141719263779037,0.06011598025181016,-0.008982592556601946,0.016124019489615293,-0.05852360133295791,0.0393530483837966,-0.01167180767267729,0.0725973354301968,0.02153856428895658,-0.03834758437817552
PSEN1,0.005136950650377457,-0.09482997708895201,0.06176476009160868,0.0366708063987522,-0.03878618899683902,-0.0007505367973070447,0.0014888596578606517,-0.015480320123633583,0.03867139982683224,0.0052672363931449044,0.016826957200249987,-0.01060471343695067,0.06372249358290222,0.1095011961149366,-0.046406727175445424,0.001056907088044236,0.031293031112667916,0.023351989219574494,0.03369171548504064,0.02018655523578462,0.05614010102512766
CALM2,0.022119181440252572,-0.0424776037818102,0.03304664165338727,-0.014759944166441968,0.0753781968217564,-0.011911489041820556,-0.042440377649229345,-0.11613052147160137,-0.04665385708344206,0.0111097258386086,0.1276080476083474,-0.028036725354851674,-0.042050645258505694,0.05502491972054841,-0.05507655350167115,-0.02400522724898479,0.04382978345067465,0.05100044641932431,0.07049874439089755,0.020484938111841346,0.02667191153624194
CLEC2B,-0.07673220101241542,0.026306540933158293,0.031101996123138395,0.06622372806460415,-0.06921286414692111,0.0025261318558027477,0.02401752138585249,0.11197101387975106,0.00346253198872046,-0.02511024794341919,-0.029432440700597123,-0.01005137524988747,0.03400395013938266,0.024706149432518882,-0.0714218132536275,0.060661287514852426,-0.05244344848779985,0.012154852109556148,0.050728230259374,-0.017670675890088725,-0.07182338829535535
NTNG1,0.0765321786948707,-0.020907324487453548,0.037951891672210074,-0.040129223335963374,,0.016182512828977886,0.052381509611538195,-0.03162686443250019,-0.01501541302752832,0.0005201554404063843,-0.01188978566094249,-0.030784690682851275,0.012372618051283353,-0.05326376932106364,0.1176229124090097,0.05179480766182227,0.10443472598175721,-0.0010328196725635287,0.10782047074426135,0.06219360267993179,0.052503434010463174
LRIG1,-0.01671575512115539,0.03531329642816754,0.04540785585870986,-0.0030999262977993644,0.06619275094812979,0.008650170029030476,-0.010596823212067558,0.05208478164805366,-0.03881491007367787,0.030767010730403617,-0.017282212635044168,-0.004324273148114967,0.054578090216431466,0.0882780867203477,0.06513265082392683,-0.046510667505005716,0.13811735739492548,0.03434157980309497,0.04514382237789866,0.0023723046929490415,-0.03976143915130459
CPAMD8,-0.022576633482291764,,-0.010593983264892564,,,-0.023862442959072586,0.12082990455741077,-0.0328336605660581,-0.023420208713897373,0.02232899351304948,-0.013220741470453077,,0.0014005002914264104,-0.06866483846483937,0.05090885456955559,,-0.007201380873067177,,0.02689892297098953,0.054625833941448605,-0.08364096689028185
GHRL,0.041983289931604904,,0.04181419060472842,-0.023115712260421167,,0.010978662673744857,-0.01119238406346844,-0.05183930568218642,0.0065419586200001845,-0.024774968152151296,-0.03244200529301509,,0.0676244229521596,0.024845164401883033,0.061218929149290766,,,-0.03001966217910946,0.05054789751109661,-0.036693653144146104,
NPY,-0.004385670930389703,-0.053061246470318346,-0.0173302697955218,-0.008000378996861873,0.011288452393851348,-0.009931362945370262,0.03481966167680881,-0.02684896166021794,-0.023399227750032732,0.012429132059456506,0.07578142629253967,,0.009264874521109986,,-0.04445553630884519,0.10923761565694487,-0.0669573506115652,0.013869115338016515,0.06991121777219542,0.016701007964954523,0.007010870416947248
MMP2,-0.016296242492302045,-0.05120134021537382,0.06206965956993266,-0.0005332881507131025,0.09962494839238883,0.01843722944400542,-0.008088844776299594,0.09607653572237297,-0.009787862372234293,-0.06699156579581889,0.012546105303570462,0.0068315847717292134,0.09203245734100275,-0.03368530809517093,0.06393945916599657,0.01615385333176383,0.0050356401924497,0.07745935497846067,-0.06749670508704304,0.10738851630822253,-0.028221159397893186
LHB,,,,,,0.0076435164823262175,,,,,,,,,,,,,,,
PPY,,,0.12407160900876632,,,-0.011673780246398563,,,-0.02385113990290567,,,-0.01737613370717502,,,,0.10624015559157501,-0.041372608281328195,-0.0478626262115924,0.03739406964889404,0.07650747811333271,
ALKAL2,-0.006622235640021716,0.016213389053539924,-0.004415406657825483,0.07289235783352188,,0.06787919199436743,,0.03260117150940919,0.040428160909891035,0.031097340279407883,-0.04630390975413912,-0.044300825619895734,-0.029731169805083214,,-0.0035418171772047128,0.030609097439627756,0.025252252700616876,0.041320575540417966,0.043471580213926324,0.0276258418553999,-0.012180685785158138
CSF1,-0.033261649164785724,0.1060583899990718,0.060311615994269915,-0.007981542763619473,0.07835378768421698,0.046501301414458796,-0.03661096492116437,0.007107639176317794,0.011329817498103925,0.006647883221855623,0.002567766385432608,0.007545781404310074,0.05738403524715478,0.03937443649280433,0.016897929558095715,0.08127298714359481,-0.024263179145571967,-0.0061581338468185065,0.0384401030778498,0.0544777219943096,-0.0660219102896801
SEMA4C,0.0002857644714740527,0.027283624628823992,-0.01927735556224169,0.0027799241031393053,0.06750041242343574,0.027982377279090725,-0.045011582236298225,0.020279728208222377,0.040099813944246616,0.037472376089822124,-0.05328979799262103,0.07647987685674694,-0.01248026574143093,0.01473007215380963,-0.017770809449259118,-0.01915533685028336,0.05498876955216162,-0.01986015822837969,0.0662454670451326,-0.013107948639838317,0.03643086465371866
BMP8A,,,,,,,,,,,,,,,,,,,-0.018711255939231126,,
ICAM2,0.04088627709147665,-0.03349359473469986,0.01658769894332583,0.024466129672613957,-0.01896385251745804,-0.03158343599995936,-0.052108766119911346,0.05167054082698196,-0.0014305857973378074,0.009475244513522598,0.001885779100788443,-0.008785403694245025,-0.0069422884559380265,-0.05067415030559398,0.007926258724968422,0.015239832629108264,0.04618220264589807,0.026490555075684107,0.040135218470703636,0.014547416100999013,-0.010121103531860283
SYTL3,-0.031499184577013485,0.11652448657980338,-0.06694740449143513,-0.03615785090538721,0.006892434333777171,-0.02251115781913357,0.056563824882545535,0.009466221816493337,-0.023487113403029596,-0.05581360576600519,-0.00629864097008942,0.07308585399370424,0.011119727716169361,0.08485131876201844,0.07877561488024869,0.05189357272679744,0.13119768469794874,0.0013975401181008783,0.06009287546594147,0.06840379073342913,
IL1A,0.09622590438818153,-0.00877956709865285,0.07118989846200077,0.037774341975567734,0.03180707508783439,0.011420788007304452,-0.010074616945074522,0.03750925029790169,-0.002051361993019284,0.004148719927251685,-0.07175163736426238,,-0.0377201051673446,0.08297206104368489,-0.005519340148813646,0.01986804408384268,0.07571567710703173,0.028739164823624066,0.07345309583327099,-0.019050452379499587,-0.022861083852155274
HLA-G,,0.06624333226266775,0.03501253387857679,,,-0.021950220956879395,,,,,,,,0.0705607402371806,,0.07288547047957045,0.04526740942607112,0.006110008152787216,,,
PGF,0.058826213876065,-0.023564781202204028,0.0180536116869524,0.010821378003772204,-0.07757098968498781,0.022351340941314603,-0.02925722990643438,0.10537397968844812,-0.032009770076672245,0.09169213476888842,-0.0700800072154238,0.05258877513863004,0.020482691104051973,-0.03169927391202844,0.051324119887215344,0.022169149618115787,0.033953113961537044,0.040565786214917667,0.041561192830984764,0.05863906556333463,-0.010383216225181824
