,MGH258,UKF259,UKF296,UKF313,ZH1007nec
FGF7,0.006907572306361716,0.0021301554023005704,-0.005995739061992869,-0.0356578548609379,-0.013405061644482278
HBEGF,-0.0501202811801773,-0.0007433784398177456,0.03644342232436527,0.003090117722909545,-0.04019508390229895
CSF3,,0.1741291540354095,,-0.02458669758102038,
PI3,,0.03016618336666743,,,-0.045191561549889625
PCSK1N,0.08197754535859551,0.0008167596894004336,0.02556107889661768,-0.03863414659177726,-0.0765238290197507
NTS,,,0.003627847265129841,,
SFRP1,-0.027115612312958923,-0.014215318452218122,-0.023498887326158503,-0.03603851778909198,0.030703154554346197
CXCL13,,,,-0.046278467259078165,
MICA,0.0036481144405524474,0.026276291467864327,0.02006413174865094,0.04081576804523964,-0.0006065035507726197
TG,-0.021582575886773807,-0.015340580803169215,-0.01700604253991149,-0.010471279467154489,0.07393059626851875
ADA,0.06547799693630672,-0.027561049843321854,0.036783753401546986,0.011966150948816668,0.03598967056586318
LAMC3,0.058431050762044995,-0.026031912165005767,0.1038588581584915,0.021286193993088197,0.05019324036621963
CCL7,,-0.011091215410595823,,,
NGF,,0.03093758296211176,,0.02012306627015569,
TNFSF15,,0.14774483819123502,,-0.01565729228700435,
HMGB1,-0.036034665730798776,-0.07715242925875193,0.010204777507303888,0.04021856929758786,-0.04662581413471301
ITGB3BP,0.04261042583045793,-0.01883853321615864,0.04963881362159057,0.06408044371142697,-0.013668414291060433
AANAT,,0.014892776801909554,-0.019603137639640018,,0.0533533725496665
RELN,-0.017892527610674832,-0.019506293577689713,-0.026271943899317515,,
IL15,0.04156856809512247,0.06460388447154422,-0.013646503411918483,0.008234777097289965,0.12913915240350793
UTS2,,,,,-0.024332807837752362
BSG,0.12422038231628749,0.049662506868810956,-0.03871050600497749,0.09635384679373316,-0.05664117977587651
ADAMTS3,0.08593255640672036,0.033986324688482054,0.030028639957996723,0.10554708048660906,0.07255404309991037
CD34,0.00021680477006576562,-0.0438665162313037,0.002752923809732976,-0.02883903334878273,0.006577780191590262
PLAT,0.06735817822122671,-0.034413634418866,-0.028543786215282443,0.026145086375559866,-0.016314599523443333
NTF3,,,0.04441931212681232,0.01585272498870983,
LTA,,-0.014215317787203178,,,
CKLF,-0.046223277221284526,-0.012574749292203447,-0.04845308279279989,-0.015855274399983296,0.0033691493080408217
APELA,,,,0.07100709688037733,
CD24,0.03369507928975542,-0.04808617521351107,-0.033201174491068956,-0.09017137601955706,0.015285689621130874
HSP90AA1,0.009539712795432758,0.026714836937596947,-0.05457883194204726,-0.021981129919077386,-0.12980486799685437
BMP4,-0.022211603846258383,0.005578244610958662,0.08806546898653936,-0.03292485223992106,0.12970980584775413
SCGB3A1,,,-0.01653543833123817,0.015846838126428193,-0.005356407561818358
IGFBP4,0.08321084496329115,0.009592148421955405,0.038852138756236734,-0.0041212046161543696,-0.023204989380852182
RSPO4,,-0.02175903440270855,-0.016535435912556254,,
LEFTY2,0.02155633283566751,0.039471422748733304,-0.0024794579117838047,0.19887427566551322,0.06593474765833457
PF4,,-0.009676866935772013,,,
ANGPTL2,-0.06603160133657232,0.013379986917846289,0.025076162338967083,-0.04358679793232201,0.14106912295599522
LRIG2,-0.020916632039554173,-0.0024747799946928067,-0.038438312910550186,-0.05052201192979529,0.07340559933407691
ICOSLG,-0.05090820065500036,0.010076131019464288,0.04540391560707021,-0.05667297712709006,-0.027084548646781604
WIF1,,,-0.021943056180538097,,
NPPC,0.11259149230237096,-0.015011206994947363,-0.02298020934609803,,-0.02640345391798034
LYZ,-0.044786056963038036,-0.016976011338949402,0.05220879418901275,0.018047682645997196,-0.09461755916157553
EREG,,,,-0.020701528774753484,
SPTAN1,0.0765299538884708,-0.04209896343441242,-0.012058416344370455,-0.007503370407807516,0.011755599341159162
LIPC,0.07754204403575343,-0.01739005059101414,,-0.025884602427208907,0.08482615796298383
COL8A1,-0.01167511306284125,0.010784200649750832,0.0017947214803346948,0.026905477209844257,-0.032011977257991375
GSTM2,0.013135008533546388,-0.008897882466050413,0.025040014456152702,0.02678123230747868,0.07189126752944633
IL4,,,,,0.03817688592552839
SPX,-0.010899402344556984,-0.008619426222856918,-0.023474078097683357,,
MFGE8,0.06755342982414966,0.02957266059471056,-0.020489399641969188,0.10401973787377923,-0.0397324259205253
TGFA,-0.06021647312316707,0.03574883548217648,0.005722565642272763,-0.02789927750656706,-0.0657526071106975
SLIT2,-0.022211600292068676,0.042644517948442144,0.06517885758387776,0.015067118064092144,-0.09214960732852365
PLTP,0.06605662055486915,-0.05525086988056888,0.02783272562280001,0.0796431679702785,-0.08198052008783611
APOD,-0.09385653783055481,-0.01335979845302326,0.0876895646392024,0.04981037834240885,0.016968783098474702
B2M,-0.012671920849401363,-0.016661309203913212,0.016648581478783987,0.0004050795884961546,0.012994489163078556
OMG,-0.04922345402964595,-0.041798256082553206,0.029073910807308874,0.044814105452715344,0.09018282939188416
CXCL3,-0.017380516813775754,0.09702772938315063,0.014818424814699102,0.06603518567739888,-0.07347927692299702
CXCL10,-0.01075145050638006,0.00010416455689014363,0.03939456249897359,-0.017864252031137548,-0.0584515501416893
RSPO3,,-0.011237793078591246,-0.03590841682914363,,
CORT,0.06704327334733588,-0.025201613874238818,0.025923277352733726,,
NCAN,-0.040884908237432474,0.0005851102296781452,0.008600658146985128,,-0.048565017020373906
PRG4,,-0.011091217138997102,,,
ZG16B,,-0.012872713942790428,,0.04418742540836239,
TGM2,0.051432591055612105,-0.0387280606031386,0.035294382120539196,-0.055342414315253496,-0.07776998206807854
VEGFC,0.13309630915848955,-0.019767518723064044,-0.03783405646978326,-0.050353381494855985,-0.04152654045868007
WNT6,,0.0030713311268583247,,-0.026114754510750203,-0.03171042267680167
NRG4,,-0.013498518635571333,0.026159110050356843,,
PMCH,,0.011961713140478749,,,
COL9A1,0.07459013907748292,-0.014098217515664268,-0.018215167028461758,,0.07135551183167892
GDF11,0.03051567821912972,0.009705426547760696,0.02817891115170851,0.036986772834355135,-0.05669155076086846
IL24,,,,-0.014727070156583649,
SORBS1,-0.0260393474562956,-0.08982606982182867,-0.046137370089237247,-0.012187472478280824,0.07573517107025114
DLL1,0.029859378237155027,-0.03434075227362924,-0.007377437552391151,-0.046142685361268504,0.11715899562934154
TLN1,-0.018270118007665783,-0.008656994846306136,0.04143952541583273,0.017141571945968125,-0.06136052415502151
COL2A1,-0.020271562547826184,,,,
SHH,,-0.011525595630726575,0.010701040771939896,,-0.06043196160069787
PON2,0.05245961110218555,-0.047962224363562546,6.278239492351649e-05,0.05349473476819133,0.08174871351614334
ICAM5,,-0.017963458833235735,-0.011414402083106104,-0.013940981399535781,
HPX,-0.023026105229638917,0.045401525779757125,-0.016535436645490054,-0.027681364484498327,0.04965757684176289
SFRP2,,-0.01312640439620907,0.015986491895114203,0.0907425738853786,0.0395131758794111
CD70,,0.08371153353971852,,-0.03418589186444727,
HP,-0.0402232918397726,-0.01819352147496781,0.014889857578522462,,0.12590151541448766
CXCL2,-0.03784292717472815,0.044089235214292345,0.01593314623563072,-0.03727943718199445,0.12786754861611102
NPPB,,0.029567129783965012,,,
CCK,0.04342548972530105,0.00412508737196928,-0.04871073342095259,,
SEMA6A,-0.035471407272951554,-0.024593978446342136,0.05303234324035981,-0.008486136079110869,0.049287992915418015
IRAK4,-0.04591304321680221,-0.022556190355046444,-0.037115412467695695,0.014833760979442816,0.02314579419823996
GSTP1,0.0623690484191762,-0.0060628559881129186,0.0496306498844631,0.0664542508822241,0.12779307571063783
VCAM1,-0.039098398045409766,0.04142678697378554,0.0023197185522152303,-0.00794671472386735,0.0037683754494466995
NXPH3,0.040116788049458285,-0.0471946368647934,0.013649544025743053,-0.02779049041169924,-0.009317144586037787
MTMR4,0.08716079387431214,0.009080847907286159,0.0020381569234126278,-0.05037194107203889,0.08650846758378344
LAMC2,,0.06878234537258446,,-0.021391739872247788,
IL10,-0.02241773076211905,-0.028942439206688722,,-0.010391381306362267,-0.047929414254091654
SEMA4D,-0.010963449098507261,0.006172023770969436,-0.04305693147594163,0.07373443266258779,-0.015555902001952752
TRH,-0.01981695166549253,0.0268937259134703,,,-0.02383723518609555
SEMA6D,0.009323324799880262,-0.042860494808408936,0.08941154896996964,-0.019845191451244904,-0.01614273200339518
CEL,,,,,-0.04794312075805842
PDCD1LG2,-0.009400708315032915,0.06061301868236994,0.0353000494632375,0.05219432601361225,-0.020208793715550774
SPINT1,0.0014164224790339662,-0.004056145579605616,-0.027022541361464994,0.07128738221087207,0.007243422502896415
CTHRC1,0.09967289029265075,0.07601058709302282,-0.016132699586328847,-0.1300303291245247,0.0023882756575709903
PODXL,-0.03380971602616675,-0.04289814784725044,0.08040388306782446,-0.004879561562929226,0.03724472645161965
JAM3,-0.041101232020851815,-0.05821298724967689,-0.03877945182708958,-0.018586069668609182,-0.09019438251154063
TGFB2,-0.07607502329300721,-0.03611141353019654,-0.013181449270697995,-0.011222427439594063,0.040870465169373725
COL18A1,-0.0030948666055611814,-0.0048776154392387765,0.03895166182288076,0.02047531937209891,0.016460614933057175
NODAL,0.029777620490755843,-0.009076683167886984,,,-0.06474495079656305
INHBB,0.012977824176992796,-0.030194323365254114,0.010489677034881987,-0.0614255727321444,0.0006713199000530404
ARF4,-0.024057739300659717,0.008140209805021868,0.008872750717522518,0.022258273851208276,0.09989194218738962
CXCL14,-0.08510414453766238,-0.008742696038252309,-0.02198516127466372,-0.045818573912214645,0.021083058833788006
LIF,-0.026766516930829456,0.02525438725677354,0.039417404596907575,-0.05810064766037601,0.010904830417299331
IL17B,,,,-0.035386748546118035,-0.06923273425272657
MMP1,,,,-0.08363981663258076,0.0435646374391209
MATN1,,,,-0.01472707227931876,
ADAM28,-0.03462725894762977,0.051578059649903744,0.02831469709097819,0.08741353832448592,-0.043618699030084994
TCN2,-0.010079068772962281,0.004888817429373459,0.030060264743738116,0.12209920220343941,0.02908812285946183
THPO,,-0.023382482184499193,-0.006114742942399919,,0.06849038985340256
CUBN,0.05086076681966434,-0.03752187321245297,0.022837913426100306,0.001609375866663223,-0.007392262164838272
TIMP3,0.06418472369963696,-0.021365778929527734,0.05799762049124463,0.050280609893111367,0.042608992976706304
PIGF,0.012154049834926706,-0.03400307241267574,0.028444551194326154,-0.019078465942302298,-0.0050590042092732955
CRH,,-0.013000142411921786,-0.03690760832070293,,
BDNF,,-0.01681788035125481,0.010180939597320344,-0.022716481075988407,0.1422579631790915
CCL5,-0.05144012180727867,0.0018371639262739553,0.09800459538254247,0.014896687620904257,-0.04606746534821291
GAD1,0.04295065351451776,-0.01920981107430064,-0.023243745626495872,-0.0047509522864993235,0.10387569735016663
COL14A1,0.039567208892870034,-0.03133694992744623,0.015202489630689738,0.06736750279251034,-0.027965255106789252
HLA-A,0.04140049734740734,0.036741455619693345,0.04337772804021582,0.08485669852587238,-0.10500172942257159
CD5L,0.014537865185440037,,,,
FGF18,,0.0448035595386246,,-0.015291577097737352,
ADM,-0.024567901338462466,0.05663755055425443,0.02551105836159148,-0.06673540460649774,-0.03006041229751372
CCL15,,,0.006988521845543505,,
GNAI2,0.015820347656487536,0.007161101697209378,0.01819612080334846,0.033514843207272105,-0.03989488272428759
HDC,,,0.020327012917584056,,
COL11A1,-0.024958016326822277,-0.00861519877552971,0.04177091839231227,-0.020180257271607265,0.012838741330802796
NUCB2,-0.00390224248250491,0.062351851443492715,-0.006031705246108209,-0.07657796998473694,0.03115549237679049
CXCL1,,0.07045539752449163,-0.018563144698263655,0.013657357456857354,-0.02817243665166543
VCAN,0.045171038654866935,-0.03732621901240142,-0.017196484568497115,0.0767189469430014,-0.05666658585417476
MMP7,,0.007601496991052788,-0.035859974102975416,-0.030314258205866623,0.02743496527121799
PTPN6,-0.06661320038736138,-0.028130618755855184,0.05802790732556683,0.001819731665835107,0.03554979558750834
PTGS2,0.040940591014311155,0.021852908548265593,0.08914701006929315,0.00461548072847477,-0.051438502262967326
XCL1,0.029798216685582076,-0.011237794969934576,,-0.027462056992970486,
CD58,-0.014902921281531454,-0.01392357713995297,-0.023959691202573127,0.051606652389600605,0.07423739504776233
TNFSF14,-0.031657629074544356,0.014540054818491297,-0.018131307710942537,,0.036572115137736505
CNTN4,,-0.02019633935478848,0.006141260494418197,,
NTF4,,-0.014215318507636037,,,
INSL3,,-0.01032851390233869,,,
BTLA,,0.052790278358016716,0.026905291550892992,,
MFNG,0.017641407725389798,-0.014042138501815045,0.013910917331638703,0.04401363298124925,0.05965667248326498
ICAM1,-0.028686383292290608,0.044153304985702226,0.02485824703001076,-0.012822772394730394,-0.010566721044247225
PROS1,0.00826238675293178,0.02391783469091039,0.07340424196448012,0.06148663550703061,-0.0231726046281644
CLCF1,0.0005010308480303561,-1.8156736816156615e-05,-0.013183409986669276,0.05165927078965284,0.005458780631832956
PSAP,-0.07528702756587993,-0.004953472435164315,0.024106291071145706,-0.05481270300622892,-0.06201790041298199
EFEMP1,-0.016883916224581148,-0.017938068576424063,0.016695332477604956,-0.008732016574636063,0.011424168538402587
C1QTNF1,0.04765158641830141,-0.030508433466554415,-0.025349167150141693,0.07562214300330986,-0.024910320978949317
ALB,0.004448103054879417,-0.01833680185479106,-0.020593336094731927,-0.01394098598278936,-0.04091827462069579
CCL13,,,,-0.02657010361140258,
EFNA3,-0.004381696025726274,0.0014839615486380356,-0.025345864291650103,-0.05588333965643389,0.04642111844643746
DRAXIN,-0.019360527280416682,0.04849758995786565,-0.01653543833123817,0.0680002281652211,-0.077888724338795
RAET1L,,,-0.005367360809138638,,
NPTX2,-0.05063909392365369,-0.02236720960286315,0.03168199817036669,-0.03210402982309773,0.03856642096700807
FGF11,-0.006033484485610553,0.026391970081346864,-0.03747917130786434,-0.03968818860170109,-0.04460963029349624
CD59,-0.030462862698730362,0.040661195665258616,0.03412191705388435,0.077406733933398,-0.04747642266599771
COL9A2,0.011605470881459893,-0.023155461033900555,-0.008086806113433764,0.10584901813377737,0.0921847576681796
DLL3,-0.05079626991162904,-0.0377694515196928,-0.02659923308551069,-0.017864253184043957,0.08975728820794382
FGF5,,,,-0.03363382597291315,
LIN7C,0.025879494584454158,0.014515481055749438,-0.0591256354207528,-0.053657625515688596,0.09852658682148696
GDF7,-0.020045443988326802,0.012219479349850574,-0.01813130700635989,,
PSPN,0.010881462456863267,0.009871650956535128,-0.01228611437637087,0.000562014434868976,-0.01444956700089666
ANGPT1,0.01408372108590933,0.01891879805083809,0.002252979467142051,0.1597813382951544,-0.029874920957183818
PNOC,0.03939330266229134,-0.028855028692789258,0.012440291191976201,-0.01394098598278936,
L1CAM,-0.014060035968852073,-0.036132931719081274,0.009187939472167233,-0.04512387691670597,-0.057254130545241706
APOA1,0.06632409838015788,-0.016084953899372333,0.07880899284962319,0.04278724244558233,0.07380377957190887
PSEN1,-0.03618387132978725,-0.024731158500516548,0.004626036899344373,0.026909741346744512,0.045481457848019324
CALM2,-0.029259713261627206,-0.07841356957929371,-0.04245098892572031,0.0963025631778165,0.13737759221255724
CLEC2B,-0.06800185345493652,0.0186241248188967,-0.010813801927654514,-0.02023169583918502,-0.09484840144232135
NTNG1,0.0350048656332169,-0.05397890169068528,-0.025542409723981356,-0.005628374188148501,-0.06955490758796784
LRIG1,-0.032650157717027936,-0.013027862011468692,0.01051350430374658,-0.0248046487015111,0.055340930969172995
CPAMD8,-0.017638270398278578,0.0806369722291434,0.0015823355076232067,,
GHRL,-0.028140592392110732,-0.004162451801465212,0.0012982429671818492,,0.09510251320599675
NPY,-0.025876031063401868,-0.028885890912694525,-0.009579716754205617,,0.13342516994212
MMP2,0.05503909091410437,-0.03656265967618052,0.024865536531003703,-0.12327010099964839,0.08112060694282938
LHB,,-0.010639900576316186,,,
PPY,,-0.01852096374247324,,-0.012894790373175528,
ALKAL2,-0.026413455062439844,-0.01048531941633828,0.01056431112246348,-0.0328755446610817,0.01704997116589898
CSF1,0.012428985114252639,0.013684943253055328,-0.009459247055670453,-0.023612180624986163,-0.00918782012017023
SEMA4C,-0.02721888523358922,-0.020024783346740762,0.04177275592473826,0.009654523785657544,-0.012844251938336198
ICAM2,0.022409201444335124,0.005434874767498259,-0.0030964716750491073,0.001620825608845901,0.026186124480184987
SYTL3,0.04535594673077878,0.031054718611762625,0.052128977231046786,-0.022477504061120653,-0.060960899962103895
IL1A,-0.02049538672551713,-0.005101580125878732,-0.027172778701646142,,-0.06712508381278343
HLA-G,,0.013898104887807346,,,-0.04152654045868007
PGF,0.08649239853846886,0.0188111615158249,0.06599266238778353,-0.020453310997712148,0.06754668865806226
LGALS8,0.04951501614456931,-0.0030665061744660676,0.016223177477948676,-0.05819127999892328,0.054666816625857435
DKK3,-0.07209220449712223,-0.07807080761397944,0.00993438314104977,0.12347245838273092,-0.037618130816531786
COL16A1,0.06289993976721556,-0.05358291561606834,0.022163333917204167,0.057507418273604276,0.09053972650129422
TPH1,-0.03285917501951847,0.03840241344555574,,,-0.06216706148964516
TNC,0.0421527985256631,0.004862986306299064,0.015992384793790844,-0.11096548539682831,-0.016528037743215436
TNFSF9,0.034273939298382086,-0.01842908545915029,-0.027619175695108484,-0.005502049978668412,
C4A,,-0.012614219542340809,,-0.015291585396044175,-0.06988548071925775
CNTN2,-0.07778817400556086,-0.04527301136680952,-0.016678808387435493,-0.016191349352527924,-0.0030599617392421774
F7,,,,0.1510399220082936,
LUM,-0.025074833045384656,0.017242662685814012,0.00498777875497463,-0.007752365939063066,0.06235528154854696
IZUMO1,-0.01685391812391305,,,,
BTC,,-0.017713638706306618,0.011428430784609884,,
APOC1,-0.09935702422308673,0.009574137559221603,0.023454633212307317,0.09330855521480837,-0.21901269471088375
PKM,-0.024198906055089956,0.011958919891958601,0.03914924377530669,0.01486239719353461,-0.07430157104639235
TNF,,0.054549782992079465,0.04847318882783104,0.06075059680804942,0.01928005679088679
GNAS,0.1044333138963581,-0.028432008376756166,0.04654037442248169,-0.06300418008646139,-0.10913927983810527
BMP8B,0.008535187097351172,-0.0162919065231334,0.01945712487763423,0.10891901080189366,-0.0120868433637236
LIPH,,0.019487989231305104,,,0.15738387557175415
CCL28,,,-0.01898563358726293,,-0.05412337507425297
PTPN11,-0.0008729278872886847,-0.04311455709956128,-0.019721192454912242,0.008814335101146011,0.04024400769964805
ADAM12,0.006880320793299191,0.01218091147394403,0.04345352671048792,-0.1067129476566617,-0.0984345641654388
EPO,,0.0010443268912422262,,-0.0126756841819903,
EDN3,0.05254055439850196,-0.020281159681519275,-0.014898789273493133,,
CCL2,0.00275943871602619,0.011749468091766921,0.03397538180072073,0.08972980452080702,0.10488866826536065
DSCAM,-0.0020715822352722667,-0.023437525110761356,0.0624165162860684,-0.018648780158607294,0.05602917242874282
ANG,0.11172452749246714,0.05364496227129061,-0.018373926440040003,0.04380134470627701,0.04568559117707353
FBLN2,0.06062383778585433,-0.024703223051445608,0.09099388424520918,0.0427035451702574,-0.060040038506862035
VTN,,-0.020949013679373574,-0.01391570035023951,,-0.02740042867168632
VEGFA,-0.00958183811936771,0.022598065047895022,0.02468011455263981,-0.06669869635650094,-0.14074574036963994
F10,,,0.014240350202217467,0.021081906044544442,
SERPINA1,-0.01659584937005468,0.03118727569961973,0.04175760684685768,-0.02748801346649298,-0.048283961411873653
VWF,0.07927291776922124,0.02117556849781068,-0.010178442825223582,-0.04901157005183932,0.12455612290746414
GDNF,,-0.013251532705900706,,0.018379855006925818,
VASP,0.031248044198121164,0.025842456368147016,-0.013274058057882168,0.10716073174720396,-0.06664755692516619
ADAM15,0.03140154549863585,-0.028297450120900364,0.04046770832774186,0.04135698253757466,0.009155211944380888
WNT2,,,-0.021540625191475617,,-0.0008708213654882081
OLFM2,-0.06274195548551657,-0.028313416265494534,-0.004189714843112952,-0.04131917588386909,0.05884047760787647
MFAP2,-0.008847671155379282,0.02535299301291166,0.05626774847216054,-0.009153244031598402,0.038458867993464665
HLA-C,0.06354251544930734,-0.04425057036351496,0.0440512596066025,0.05382293296394632,0.0005558580030851915
THBS1,-0.03828540788416891,-0.01871986275330966,0.047344191854119706,0.1150840459516802,-0.0871457367271754
HSPA4,0.009450351094303014,0.029717416564115706,-0.017834929005029476,0.07255577131438408,-0.04025495232969429
LMAN1,0.02008350059627589,0.05966773501149483,0.07172216428025642,-0.01020133629144804,-0.1040374984935585
LYPD3,,-0.011944879181155665,0.07854309730354145,-0.053913644254481106,-0.0321516900510316
APOE,-0.024952133076357675,-0.0020701389558322983,0.05302636618041042,0.06307463231417211,-0.12002536196510354
SOSTDC1,-0.01763826893328095,,-0.00682290060677025,,
ANXA1,-0.044005025567274446,-0.03157163480547513,0.03172523995114057,0.10854948948626045,-0.0367001276125226
WNT2B,-0.03932757922022431,0.08510881941334202,-0.0017419539868769398,-0.021796573892324467,0.03506242262564309
AMH,,-0.016597921520872472,-0.021354324382943327,-0.018222968503713854,
GDF10,,,0.04667829618723653,,0.0997416508782651
EFNB3,0.10603129773466881,0.002777406702722952,-0.0003344434068378151,-0.032649402342973394,-0.08458799510287657
LTB,0.0447429612155223,0.03309124580256536,0.018958169880506106,-0.02506521372375198,0.05610975749007855
ANGPT2,0.05287607876621131,0.04210859294602569,0.07031006259224624,-0.005601999001481012,0.008078144170568615
ADAM17,-0.0502518236871499,-0.021841826689432634,0.00576569554544839,0.03414622977247838,0.09748528149327361
LRPAP1,0.020545488457807782,0.004592719948926843,0.01156859837505433,0.03230925612887837,-0.037793438982462076
NID1,0.031809350897129426,0.010579957391406651,0.027175845643385783,0.10894344084565252,-0.007298016744013419
MST1,0.04421255700014969,0.005865936955563525,0.03873603589549568,0.03811817884375876,-0.040407111540941065
CCL14,,,,-0.01955230009909831,
IL13,,,,,-0.053316226817121504
DCN,0.03240559604365589,-0.02967173118221669,0.042124140196907044,-0.017778068712138502,0.01972394563420809
COL7A1,0.02231101193720457,-0.018797242756935423,0.005594789405913556,-0.03711215348419949,-0.0013767895667686051
CALR,-0.023442471910308064,-0.0006128352597396603,-0.017963229097058518,0.055024305262550345,0.046535351702469155
PIGA,-0.0225154608542729,0.08468239984085611,-0.0047167359481195105,-0.04470631934856274,-0.00470869764432727
CD200,0.037474383473089644,-0.01540575288825898,-0.043041806914637416,-0.04059401543098101,0.023871535838634786
GRP,,,-0.004119752252628794,,
CDH1,-0.010954619660831154,-0.027578470099200822,,,-0.027220190287201015
LPL,0.03914937096573004,0.005381830472567527,0.014248221725536836,-0.016694861339663327,-0.06874305379553702
SEMA5A,0.04664050734432617,-0.005404204025249491,-0.014007206634061875,0.005611353575646526,0.007391552790595312
SEMA7A,0.012068202226835517,-0.03666794965079858,-0.0230776265356855,-0.051043444150270414,0.03252129068960329
SEMA4G,-0.01202231629952691,0.014902918043671064,0.0068225122218989595,-0.03725521380613198,-0.06000660316138015
SEMA3B,-0.02418885141787833,-0.07683087239461535,-0.0025388650481569836,-0.006946126462456184,0.04591576080766306
RPH3A,0.16266882604598304,-0.0004519099075515268,-0.01127870925216808,,0.12917552753795702
JAG2,0.08151398329626582,0.03509962307377115,0.044637970845209256,-0.005691073921550694,-0.08624086425543169
CGN,-0.03241280954288597,-0.03721265938055449,-0.020004766000088513,,0.03788264119104141
GDF15,0.08232978260753085,0.056068337730143976,,-0.039061716164157774,0.027322284814073873
SEMA4F,0.0281482591961967,0.010720135305804849,-0.00037592449561084607,-0.010293493474141177,0.018270652217157637
NXPH1,0.006111155397560983,-0.03870254699309314,-0.03182144672842457,,0.11802294701607775
ARF1,0.015359491829168613,0.05923474267049333,0.008962107329892856,0.08207825546788161,-0.025169925732841766
DSC3,,,,-0.03906171531706443,
EBI3,0.0712177892119422,-0.003547349718045798,-0.014566155240035279,0.06479611030013788,0.15130816786019588
TIMP1,0.022702358591143224,0.0008101763444939222,-0.05763000758690935,-0.06091669430556191,-0.13945346205494652
SEMA3C,-0.014587498380398488,-0.02491779966578334,0.05408345541701111,0.10862070239578518,-0.04960747168663898
GAS6,-0.029538104488650612,-0.011732939403791914,0.004571912745882254,0.10003350512976074,-0.10891253554042285
MEPE,,0.014837317684828885,-0.013416213673163223,,
SERPINE1,0.05514799460418409,0.031012444117416584,0.02621422075189879,-0.10135120083062936,-0.11129425835619629
RSPO2,0.15999242859365315,0.07121885394576578,0.03024465535764098,,
SHBG,-0.020936449083520856,-0.021599100313565527,0.04828353912558991,,0.19223019752287074
LGALS3BP,0.039111071750039056,-0.006817308321658662,-0.009776963802111446,-0.044899514544181625,0.08682410735833089
LAMB1,-0.05094453040509711,-0.03543361356976476,-0.016568436360012893,0.013791312312200535,0.007674507474094305
SPTBN2,-0.03780902446061218,0.0043711054164832916,-0.02637193440890602,-0.0294920739830504,0.0858673688708859
COL1A2,0.0060428163390871615,-0.017715745983620145,0.08159454117617107,-0.13176047958023696,0.005040532822602537
CEACAM16,,,,,0.09609706890593993
WNT11,,0.06382961951614499,0.0176184648695214,-0.0178642522528503,
LGALS1,-0.07779062724300852,0.06340441587874468,0.03992273221605942,-0.06880087637307694,-0.08482402783882362
BCAN,0.0984324060847968,-0.06227337191966758,0.005397299646852906,0.004044578745957244,0.03640849722711727
ANOS1,-0.0035258494433520115,0.0016129086981284313,-0.005631552935472418,-0.0052144802116508146,0.041978375959990134
EDA,-0.026235372658000584,-0.02506003074683163,-0.018872790230762774,-0.018802098319585733,-0.025893227052764804
FGF22,,,0.05189536709090949,,
SHANK1,0.06538163806181563,0.005249423442100013,0.05088416002669938,,
TGFB1,0.030423707473133912,-0.02810827898184618,-0.025441528335970378,-0.061504612998093365,-0.08192871201555212
MSTN,0.029129796047065618,-0.05436135434716089,-0.026173708289027552,,0.001085878849221448
WNT4,,,0.02449974695403792,,
TNFSF4,0.04667286478563066,0.02015441986452774,-0.021725433168844642,-0.01687390717646317,-0.004671329680860596
