,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,0.03579654607862839,-0.011068691733705513,0.010581320113209565,0.01253884799622496,0.020751993182289145,-0.03518171866046792,-0.03643597347425036,-0.0561121647267033,0.03520039416627422,0.0010630441070639852,-0.01780416877655426,-0.04357512773165261,0.10174770004740141,-0.04311625451432656,-0.013639241422613961,0.07522403715250939,-0.0027154624534105566,0.1430476910416107,0.054608976374618326,-0.020162142551863344,-0.031756557747882885,0.0669829737017437,-0.030447464537180936
NTS,,,,,,,-0.006070269963427785,0.02380518591807192,0.03237926124176794,0.04568393371435946,0.009509251081439147,-0.006319381187663544,,,,,,,0.06118426385474962,,0.03751957127196493,-0.03977154131604887,
SFRP1,0.00731238405841532,0.07682454171323128,0.07066775219613902,0.022599263178171094,,-0.038241145918426755,-0.00935081866048108,0.07727400969687624,0.04764392897377784,0.0068678890497899485,0.024855871633163,0.054432682820832023,0.033561321423653916,0.048853222453364306,-0.07037863564262455,-0.032687293208770715,0.06099558781687062,0.003533077841746394,0.0018176410216499412,0.0029992585552508517,0.007340151895181591,-0.03884735145475221,0.05677979323957188
CXCL13,,,,-0.024425100890617793,-0.02913357710266505,,0.013062253253398012,,,,,,0.00687731622698656,,,,,,-0.05236220712048146,,-0.0063354131982362805,,0.05241082089469757
MICA,-0.041458347638668715,0.049876680433927165,0.058373673195963115,0.016226089747546333,0.07639191715313233,0.046187921141272716,0.07050748169810483,-0.010323862816678318,0.05048959794075489,-0.08573927979983996,0.010321206227484165,0.02618796507177779,0.02674979067311941,0.008612246846785162,0.013105949471747471,0.04585062729367507,0.04107949796657841,0.03035770735102385,0.026950987558412492,-0.04997265441287743,0.03355287409103896,0.06990251105791682,0.08436998027091541
TG,-0.025538856420652747,0.012315806137926514,0.03541621301773697,0.01700789588092088,,0.04674560625940363,0.10562277295385147,0.09271368456378662,-0.022214739081407475,0.018451362725251476,0.02344561013621295,,-0.013787401112513663,0.07419816294554168,0.023445939148968153,-0.03834948495666089,0.053221782440387735,0.09993884295197754,-0.030579931602367542,,-0.012326482564746511,0.13631744324078715,-0.052078600301823624
ADA,-0.0011891803689362075,-0.02979453804316933,-0.015132190953319814,0.046370280832969776,-0.01626857070823914,0.03070591980520895,0.052227747213230306,0.005644686162360271,0.11915960722199954,-0.011165441726448322,-0.031928451195399526,0.06893192716188021,0.10063491965978742,-0.03801314809944742,0.030504937280596178,-0.002726115858666026,0.07954497609546908,0.07688973836796018,0.012562507519127936,-0.014165812851113154,-0.031607428539568626,0.050276839843076994,0.04739844043097094
LAMC3,-0.0246742475979981,-0.03478109847615834,0.045615219133883896,-0.024536956225352055,0.13872004025363482,0.03718129971769767,0.03136677325904282,0.09628045042617553,0.10125955127717551,-0.004155300371569923,-0.0493725087204538,0.005273416596639418,0.04268896110181385,0.043106011076299494,-0.06627709141801882,0.03492876392197256,0.053021912772896335,0.016479890928599784,0.0034398346405237735,-0.0024203993167167806,-0.006545107996161446,0.01919636993449274,0.05453534044175922
CCL7,,,0.0034152275840527565,,,0.010497347713318426,0.017540389333306376,,,,,,,,,,,,,,,-0.02814352312103802,-0.0012793335972987813
NGF,,-0.040392542049122286,-0.016563746194099574,,,0.025625618811457942,-0.015600604776429949,-0.03182512983972801,,,,0.02188626760925694,0.07954654341785462,,,,-0.025464615932374087,0.04426055632143371,0.12319132282290977,,0.06830651767844667,-0.05256955675736529,0.05082526478850769
TNFSF15,,-0.004313256226824537,,,,-0.03322482801166039,0.06944494545798265,0.07078083687125247,,,,,0.006123254229024513,,0.08949589971710827,,0.07214686584087629,-0.07431766854598906,,,-0.019824822593160044,0.0362768921070338,0.003907054470515071
HMGB1,-0.0360581188540682,0.013797340655069426,-0.01754374219203595,0.05777095761689016,0.010949569411132787,-0.07133287353943278,0.017743204936183084,0.07253283162313051,0.0509865753153085,-0.05285494950747888,0.037189019295043244,0.07357005459277716,0.1410957648249109,-0.011721525454042205,-0.08831219116870555,-0.12976104460298193,-0.06945918447843918,-0.10707159092052101,0.037731847532307496,-0.025153267255599795,-0.0279689893798008,-0.017696657427167525,0.049790678069111145
ITGB3BP,0.04059886857677613,0.012929714913637218,-0.02408868624053252,0.001218728016684706,0.02898211677573031,0.02112530614584629,-0.03896345690776989,0.13169650605167826,0.07760402083350915,-0.01110222972685315,0.023319316959672518,0.006128804230724724,0.07383507291511644,0.0601396234065507,0.023807958455874387,-0.06792157787737846,0.023979792721320704,0.1613096014653772,0.0036427715537176533,0.02965601935086233,0.07979793957387567,0.09799805523319827,-0.020661164960145875
AANAT,,-0.01809020994084216,0.04490612397834316,,,-0.03023119869719205,-0.01534190610011388,,0.034351549017892294,-0.025658564979594907,-0.03239642533187889,0.025075383142462226,,-0.027099555925267794,,-0.09744765716941979,,0.050749686965375636,-0.027426053080021898,-0.003755609495004229,,0.12457346966843709,-0.00731756189440369
RELN,-0.031326229072106054,-0.024892780988006114,0.006796142832012263,-0.02570462348915535,0.037800895348643455,-0.0006114664811730144,0.10177390521969408,0.004612769409294266,-0.054249426580210335,-0.033486333076998644,0.029043013484445702,-0.06114680960511922,,-0.009921470955487056,,,0.06807384114950506,,,0.012152568009376056,0.00722876862100185,,-0.01388175753345048
IL15,0.026214093843873826,-0.008714123878635524,0.08691677655965455,-0.01995675899145643,,0.007187046997167296,0.03388181247010226,-0.027496567477808258,0.003775470034029017,-0.00197358828020475,0.015231921741061995,0.06752400358699394,0.009529921694469638,-0.006980436120097279,0.1206771356126644,0.024944650361468843,0.1262974333504107,-0.015695344882189818,0.04399140739853066,-0.05188212576733063,0.06092552361459606,0.07045332493019202,0.05195838398622459
UTS2,,,,,,,,,0.12098570148897372,,,,,,0.02056815673839144,-0.03121883177587053,,,,,,,
BSG,0.008490016451965633,0.1080419243533624,-0.03736959652114196,0.008275644148439011,-0.014103768999038414,-0.012386363929219484,-0.003333997346666882,-0.0253523850601254,0.01774335117289233,-0.021327747899822398,0.004104927895213533,-0.027424754859053956,-0.01986609155250211,0.0615389875493367,0.0572613615125322,0.03107948418038538,0.08889397815945219,0.10137120014626043,0.028699665578743955,0.01831538492737625,0.0011878513110292947,0.10194297401115081,0.012179763029310887
ADAMTS3,-0.004370289192331209,0.023668041658552873,0.02927734222718558,-0.04106967038576659,,0.0341384962691232,0.0076524290459017656,-0.026631705824040636,0.12339428586382725,-0.008164880405132994,-0.00303706431251344,0.027839837174885473,0.024232718927824665,-0.00957577409196514,0.03442273422719641,0.04206286089500463,,-0.039405013078522594,0.12077680733723671,0.0237966695911667,0.0049410962690795285,0.10726138853873378,0.005235735130979946
CD34,0.09591907475935954,0.01449644319921112,0.06078237058541419,-0.003051839089415039,0.023256309568565375,0.03180815774074557,0.09385718855854269,0.05070181307036737,0.06582948377432254,-0.017456433237340818,0.004504338421281659,-0.03011446954409586,0.1792453259259675,0.023779793567640296,-0.07018921834357585,0.03800251927278889,-0.016841952493080913,0.01421097130002122,0.061687310508356095,-0.024607342936381067,-0.012678495019672236,0.0031398995650484445,0.008854597548632423
CCL23,,,,,,,,,0.05706067483143453,,,,,,-0.04330682867385142,,,,,,,,
PLAT,0.04206487875965899,0.09010130066235425,0.036097862934359425,0.05919907883192781,0.06503754220950762,-0.04875992109165801,-0.019557843508562916,0.08404355139144323,0.09893684773888718,-0.033102551756550476,0.041410235055737106,0.11228754421710864,0.04658058292370169,0.002303864404423865,-0.033202065164137255,-0.06351423157624157,0.025471585196212614,0.04039048615349608,0.10719758090071396,0.014824437626138352,-0.06197820323531445,0.010495860732668585,0.030793574706561043
NTF3,,,,,,,,,,,-0.006249610069117889,,-0.016928463041848966,,,,,,0.02819787919343038,,-0.041210059498847824,,
LTA,,,,-0.024880528916381085,,-0.007799258856470275,,,,0.009670943089712551,,,,0.11372149904222176,,,,,,,,-0.029482857275984684,
CKLF,0.03299588560068382,0.029780132705462734,-0.007964747586834967,0.025564418621404482,0.0107219876165416,-0.027849465241965354,-0.011079227430309228,0.10523959643609705,0.10899655089595814,0.031188749467933822,0.053440788625097026,0.050282666680046106,0.04197755733124255,-0.0019630856095727983,0.0755627519168116,-0.014378133754624907,0.01372363913589449,0.035769350671163644,0.05174272418360475,-0.02925861867619728,0.04512571707457558,0.046265709391373554,0.019083358832628055
APELA,,,,,,,,,,,,,0.0017410688766908147,,,,,,,,,,
CD24,-0.02512233639813627,-0.001986376587222045,0.005713933770708754,0.06901023694600525,0.049622557929323526,-0.009199850721299158,0.06017957023075379,0.08796337501068234,-0.03363173084326161,0.0449160517475379,0.004081251269529169,0.04884232926754571,0.10147847114386835,0.07921075288910802,0.054203527199211135,0.051635097906529155,-0.05156221689617183,0.08405661772309433,0.03258905728979408,-0.03164557280865789,0.017634548037589293,0.09137178980647183,-0.033872908794317945
HSP90AA1,-0.02379019014850271,-0.07183878532376917,0.035969510503067535,0.030187035261496326,-0.013900553827539705,0.007551304303079169,-0.012346929277485897,-0.10436993462021965,-0.10135540009570738,0.05952694076939451,0.029176424436327352,-0.05039766399884501,-0.05394109174464897,-0.04321732550978294,-0.08374029511821159,-0.10219865879518174,-0.0589445871113352,-0.12239342782112174,-0.0848158138589236,0.012590497574353068,-0.10688297763031936,-0.03601387593834637,-0.03522338366395252
BMP4,0.09872483862976963,-0.056674933107451,0.03187897253017044,0.011857718925729318,-0.04804629110475496,-0.003172705705712404,0.032386773133532915,0.08816748453854446,0.018537772988088588,0.020429871098670845,0.01088778200076022,-0.03457366360237745,0.012229516998429129,-0.03908658257217251,-0.01640955656710671,0.04645897527350066,0.02159383725024686,0.024221363808491186,0.00684406763749131,0.04992885639271511,0.06685908802692266,0.02667167524784772,0.007584546375850804
SCGB3A1,,,-0.01690916421504318,,-0.030456351270527364,,0.03277701762220907,0.07306726582272162,,,-0.02732670162681583,0.0637278378911949,0.039334347322494995,-0.010788577871418247,-0.02406160985525463,0.11118994524698923,-0.010062987257284014,,0.03589669808448782,,0.11318395445654099,0.017066446568231808,0.03998309830903605
IGFBP4,0.022114656657512586,0.014479782410428153,0.014103113941710113,-0.034241460732273944,0.009810567470014032,-0.03480922094952525,0.028093767228580303,0.09862725028975733,0.11006525239844382,-0.034042468786491045,0.007737881401882873,0.024332281352729416,0.1346189306746534,0.03661108710693223,-0.049256809748676654,-0.016863505168408715,-0.00790394327213852,0.008067789552815756,0.02519555843314299,-0.0850340879237293,-0.05421971206988199,0.0007451752030208514,0.010350290414677376
RSPO4,,0.0753459592398323,,0.009136538875475893,,0.010883783554012132,-0.003010755387479971,,,-0.038107127920108425,-0.02732669762966754,,,0.07472997598325323,,,-0.00511640796013795,,,,-0.014508493111351014,-0.020442210718098514,0.04971429340072403
LEFTY2,0.05807783657499366,0.14117795218438964,0.08107909489237491,0.01386289538285173,0.02159959927364424,0.05749560830336408,0.029279955572601955,0.016310509176335388,0.12730315703096803,-0.009012443675141743,-0.01090014424617782,0.11338337939655518,0.019987190949642943,0.023974704171418573,-0.04547246307109705,0.08327771726144569,,0.08542225438108407,-0.023433417771178137,-0.03198801680296282,-0.016213205298074223,0.042581788210890544,-0.028921381842596273
PF4,,,-0.017540543555220712,0.08296546696289515,,-0.003108010184937517,,,,,,,,,,,,,-0.01867974425641308,,,-0.017910360732775552,0.08075591233960991
ANGPTL2,-0.022252476046287214,0.002562774626260327,0.008145205826157752,0.04611544268912358,-0.01392869167233199,0.0346041311299473,0.03819404326863748,0.14187173101964148,0.0998407352918839,0.01808442186165694,0.0039338584307107485,0.04083435579855417,0.0005044661225214624,0.13904939578157463,0.029047822995762265,0.1467443846882973,-0.04780231973373483,0.11013211412719322,0.009133631984798982,0.0747200795337944,0.0466982860736879,0.04714452485015514,0.02194828671092856
LRIG2,0.045618659002377916,0.07892223756282611,-0.0032958627988700943,0.10647526055349021,0.08438804789088718,0.08318174550998898,0.016912527612649157,0.13763399318435426,0.032724073363659255,-0.004091435866212989,0.023115981789478247,-0.03762940469106894,0.005437777672318805,0.0228951672827877,0.047823606886584304,0.10532365693196293,0.020686649056654675,0.10710622824427296,0.023781308342179435,0.002464074146752973,0.03913273297085906,0.03752514464499679,0.028364686471371966
ICOSLG,0.037772591170914256,0.11507296479979995,0.03234962608433722,-0.019033804271303613,0.026879821910003213,0.023611602448710904,-0.012578837544539066,0.03583093190306213,0.017296227652509252,0.023199474984835936,-0.016796285104222805,0.07401079718698211,0.05421771248086366,0.059068102542141974,0.10016199183150057,0.07699827514134601,-0.05354191097646211,0.03319171682076652,0.106250800871742,0.01685187382187789,0.06486001359670344,0.08842036044091425,0.08127315637753184
WIF1,,-0.07276098596279461,-0.02033212195992986,,-0.027821225553904646,,-0.016165883962307812,-0.055584754928643815,-0.10729726382299934,0.031784560112851745,0.031161741755265294,-0.05870793912821848,,0.012553409975844521,,,,,,,0.002957818651853426,,-0.014891534370441774
NPPC,0.0028335846227963367,0.005193470103217653,-0.0014081660285867438,,0.04269947059928215,0.08240314349505584,0.026374501656628975,-0.004562069801833053,-0.009742612936353841,-0.01689803196965144,-0.037977422281950654,-0.04979071269097421,,0.07198498138313608,-0.050044046359117855,-0.09001982565174241,-0.017469206057631994,0.03605610198379289,0.03502732631919187,0.01051914210924641,-0.024217789693085513,,-0.02491375709441058
LYZ,0.031193080996120944,0.007964047567256357,-0.005543848906151508,-0.007964637048564507,-0.012214673615140496,0.04767840560049314,0.03874302507135214,0.05405741750674844,0.05900097249955365,-0.028407611758490235,0.029116438361160513,0.07721330579874125,0.07164308677338874,0.028134479450487096,-0.003949210802542041,-0.03546661757569208,-0.03984489622767386,0.08171665344743911,0.051349293786448896,-0.05423013669587317,-0.008863381735270483,0.04272547740164715,-0.04731917027525859
EREG,,,,,0.07699361633727946,,0.0095696466708727,,,,,0.02384566035208566,-0.03191845313158414,,,,,,-0.03888328274336221,,-0.034533419892570576,-0.016362633517706178,-0.015540973727645421
SPTAN1,-0.002717443872822104,0.012965813151059907,0.018614806611417747,0.009101587107302057,-0.03716142183536343,-0.04131401333248813,0.04767259227824183,-0.015028981025429286,-0.030869132205425698,0.039225315670801515,-0.03775726236798615,-0.056412568532765085,0.042709422449675315,0.015802707718431473,-0.04838197049428522,-0.02073961574248151,-0.05140794539066357,0.12494830561956058,0.058693444417477245,0.020590472108366693,-0.00790556176486377,-0.006989777226194172,0.027733072939661426
PTH2,,,,,,,,,,,,,,,,,,,,,-0.03495334855873693,,
LIPC,0.0017351920781813021,0.08149446833238853,-0.02147423575210984,0.055963292800090804,,0.026085897043668267,0.05113906154665604,-0.02435405122822678,-0.028524282763566965,0.002115666223526845,,0.02118490529398847,-0.03428036649321996,0.08399957042332039,0.021851147231625397,0.10589076754760565,-0.008475182800188495,0.026803345335085525,,0.07292197215395495,,0.032693792387555334,-0.036085381319434694
COL8A1,-0.0166173732086501,0.03579736610834029,0.032527328491284535,-0.026351745972475586,0.02391646054223645,-0.003016930516016112,0.017571959800872387,0.09272468487104994,0.045307782184728446,0.014186866924617908,-0.05764899823037839,0.11962968497324203,-0.09644437943548169,0.056240439670418564,0.0644367055304134,-0.061181162446522525,-0.0632786881949897,0.022959973210546752,0.05962069726293464,-0.001261738503017465,0.05112797791490507,-0.028803824137011796,-0.02661895925552707
GSTM2,0.027882092031830803,0.0656333243507622,0.07063167571174052,-0.0002885709438324919,0.05350882582763466,0.06597017744979852,0.012979864515944092,-0.006845074013581206,-0.04229250081534375,-0.010664446269071915,0.053053497513872304,0.01365687843486476,0.09361941567772727,0.01867228890631475,0.04840915905274997,0.0037892169975271197,-0.051324831859993106,0.04783573020475535,0.04868875960330683,-0.03626170987692908,0.0370622720593274,-0.0471418851841847,-0.058185453247096355
IL4,,,,,,,,,,,,,,,,0.044213659111199316,,,,,,,
SPX,0.05655091159691257,0.008663785656775445,-0.014603537077857455,-0.04732060250258061,,0.03821410403703088,0.02120512806052522,-0.016938981985868882,-0.04719457740225035,0.11790908279757514,-0.05785722631627192,-0.09233823127212121,,-0.033608033418436246,-0.055196069680742615,,,0.03395000978868036,-0.023193290112854908,0.001958685360060533,0.08258300874706276,0.07679600378895579,-0.019910108016838474
MFGE8,0.04194368001067765,0.008832374485904694,0.006680438947168673,-0.01833437762319744,0.044994828508758154,-0.013374727141949462,0.07507940030296176,0.07535110394113333,0.0019470920531590797,-0.05517842227274397,-0.0747822827441252,-0.016295887106839196,-0.06766027222025404,-0.03487491579519465,-0.04470518043918518,-0.008816237193847684,0.02355678025577889,-0.020299196031209617,-0.026118480742338086,-0.02309044242411625,-0.009713126457779445,0.0250769170583652,-0.025724119242998708
TGFA,0.04509069486933306,0.08777171200560192,0.0394472990123145,0.08512305288041933,0.04929520865563518,-0.03795450816996944,0.0011128086181658122,0.08709490743969499,0.06801151928087609,-0.02252065742626542,0.002181413038856967,-0.019962624155601728,0.018855500999219014,0.0877308232024004,0.042193451872082136,0.007202512967963233,-0.04070216458260453,0.015507217663512245,-0.0014529848575437802,0.031068530948996045,0.016830377224778457,0.08884084833813503,0.03852554602190345
