,UKF251,UKF260,UKF269,ZH916T1,ZH916bulk
IGFL3,,,-0.007574474418269453,0.01547666558256153,
BMP1,0.05446692213391484,0.002734256651652221,0.13003660134149608,0.03500925484833326,-0.0132572764149493
NDP,-0.007299573562396362,-0.040672773202910725,0.052806031371844996,0.0483852315236032,0.10705107239294781
TNFSF18,-0.01862884763603372,,0.023027564854151833,-0.037444200519536695,-0.00607380650210578
RTN4,0.012954865652415527,0.06225056431375866,-0.17303583794871188,-0.008923509031392394,-0.03630999943047297
HEBP1,0.012232014500374743,0.03138089675156231,0.05188595982586218,0.15630606054750953,-0.029605478605579147
WNT7B,0.0032852608913536492,0.06774515571843875,-0.031210426420446826,-0.00040018602251310934,0.0514656054144034
PTMA,0.05642362586255049,0.014148738719950121,-0.07573980956731972,-0.06298292205139305,-0.013333150876731344
FASLG,,,,0.0018320496364660752,
CEACAM1,-0.003189987475757589,0.010327492379319585,-0.0028169735428926735,-0.026786874987000716,
PDAP1,0.03397547595941136,-0.0016003483581796033,0.12043314768688568,0.028138015072396733,-0.036485668829129035
QDPR,0.02443894765699171,0.010482222374223334,-0.13871433138515765,0.02696956553240417,-0.009450540075950331
POMC,-0.0489084595023125,-0.02973545656368931,0.0013383501952004262,0.021293743143663404,-0.011432186897835922
CCL17,,,,-0.01745013039293231,
VEGFD,-0.04226056290819637,0.03684427904496955,0.042009592272615,,
TNFSF13,,,,-0.02843353097207999,0.01848438344576015
WNT5A,0.01708294386691365,0.006234285470625199,0.12635034343338328,-0.03108506741727633,-0.060214206670133975
CXCL8,-0.025958657507784307,-0.03590978099397245,0.03329448490991218,-0.05088730696013556,-0.0023290565593214506
GRN,-0.029396301804393732,-0.0021071485776153393,0.11363941889447912,-0.0950798800482677,-0.032467818668144396
MIA,0.01149878797322451,0.01893085809000288,0.052429979981737165,0.05366326802237255,0.05959112048103889
COL4A4,-0.015384783434039205,0.018930596481872983,-0.0233330165209886,-0.05124554728424719,-0.030534466517685942
TAC1,-0.058794152999627855,-0.02131320406354148,-0.04908357659444308,-0.022939970805452688,0.037796848201858996
RARRES2,0.03087092898175961,0.016819110536790863,0.11292751992399915,0.029826831466407428,-0.016952185453229345
FGF7,0.025136341947571063,-0.027070350512593457,0.0574206757425803,0.02507663029477612,0.06192257826846037
HBEGF,-0.024716840446084982,-0.004931499134404406,0.09029439126749557,-0.06942721450502434,-0.05056795652333032
CSF3,,-0.0390382822713837,-0.024685882374406488,0.027964183471742798,0.0011340979301375583
PI3,,-0.0433699952357854,0.05754935661466065,-0.03991689409755867,-0.004487907999943336
PCSK1N,-0.039919096614116335,0.013247501329743259,-0.0016280430672152965,0.07094183117309469,0.007299706711801421
NTS,,0.061286849167093746,-0.004189721524826714,0.04998517560923652,
SFRP1,0.03212576739952387,-0.0161291241660187,-0.012493060583934453,-0.026574645481683513,0.059790011347283276
CXCL13,0.02540608776490408,-0.01598416802684936,,,0.03478721309611945
MICA,-0.017123903372525003,0.021415225917183412,0.07919147025063566,0.04746317519862012,0.01840334718673562
TG,-0.008394965253359065,0.013823663298616793,-0.02979365142999237,0.05795767352911351,-0.014628208038668836
