,UKF243,UKF248,UKF251,UKF269,UKF334,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
EFNA3,-0.07806804248537577,0.011808080194273853,0.006314808048585256,-0.09373016708447533,-0.044956483437973704,0.0024162327713999833,0.023184062359543768,0.033482937999080364,0.044159540382113456
DRAXIN,0.08616545863373636,0.007518527421479178,-0.038498425972352125,0.14367472969322176,0.05000515222346001,-0.06728873816870734,-0.0283121955493355,0.025685284528874835,0.079492093272309
RAET1L,,-0.022991405933871882,,,,,0.014679722410482574,,
NPTX2,0.07521896471432217,-0.058742899492728824,0.0029299501089696724,-0.15334174549222798,0.05191208858862608,-0.10081904636441523,-0.007097423662469095,0.004044910057021502,0.003391557791995083
FGF11,0.008002416659557088,-0.01877388190729513,-0.03253849969052313,0.1586385045732678,0.030204444303844162,-0.004709983387476989,-0.011783145091159094,0.056152380087867736,-0.008728578584133166
CD59,-0.027738630056705033,0.041379561150027,0.004789406490445428,-0.09274650390571867,-0.03859826579225076,-0.02367232173147057,-0.06237032571141755,-0.03339453420866622,-0.00729001303162058
COL9A2,-0.046207888416355515,0.10031795828032915,-0.00015913553065355167,0.09121481983225971,0.06919009790916456,-0.013566962270342335,0.10770360074645963,0.015277477589266363,0.07046106161950846
DLL3,0.01049281622771122,0.07456547868109892,0.024472159296546645,0.09205895865261071,-0.022973777890633727,0.04898568892102326,0.1199516628645699,-0.01093911355400102,0.11247132274195655
FGF5,,,,-0.02595419723200647,,,,0.14209557538372872,0.01815559728653689
LIN7C,0.04068521562905865,0.016278743350698132,0.002004434651302799,0.06370619056840145,0.017424635578373183,0.007651068554461013,-0.03281603336791395,-0.050095453504005676,0.024817734679272
GDF7,0.005510443644385437,0.036667636338331186,-0.017912440031543554,0.12070636858369972,,,-0.019074491742062504,-0.028974150441541387,0.028038220425863673
PSPN,0.014715039275021243,-0.0369598679151974,-0.012493449779356795,-0.03975882541997355,0.021393400353589893,-0.13781816347080897,0.03749900360627142,0.04640592895851539,0.05210193042339463
ANGPT1,-0.05187382693231206,0.0581982884823198,-0.03529150979955948,0.10019427318059135,0.021627120443127403,0.04557887138906882,0.009403044758156938,0.03957689044442934,0.024979279602427174
PNOC,0.04900045598901821,-0.019399697569334313,0.00024014616622379447,-0.10571571739752451,-0.03690797744286883,,0.00030371910577925296,0.11546651552694451,-0.0330462544651883
L1CAM,0.019427167021721682,-0.01787508583392997,0.040764792879692174,-0.06551226289901682,-0.08118205540993846,-0.04437431042440248,-0.07031433859130497,-0.02551407787137949,-0.055876099710053945
APOA1,0.011395574143913732,-0.03067588553554064,0.002281302435159813,0.0038219150684071176,-0.043168906030447776,-0.03935064763075929,0.06623574070570253,0.048313390270569544,-0.015018265000785154
PSEN1,-0.06890775111725375,0.012783872193881527,-0.04479795226072668,0.017304639785021128,0.08338633241740927,0.028277364534165152,0.057363889098914614,-0.029500371129316846,0.09435796295718653
CALM2,-0.029531346139162976,0.05790503909311113,0.01734861478097263,-0.166848434955437,-0.03963929753897206,0.13062975333007396,0.07823700046120902,-0.0060039549557405125,-0.04507882712518821
CLEC2B,-0.04608085685191256,0.01691222756242281,0.02623161197354979,0.14531062857410246,0.0018520845375485215,-0.022797120711035315,0.001869844738131571,0.017743512580965234,0.003879259827045847
NTNG1,0.0006298241503198907,-0.019339082291048245,-0.04000512919581512,0.0048299632787701455,-0.01642739208664935,0.1755601425714126,0.07652373521125201,0.0757608993223461,0.035609828661507505
LRIG1,-0.022781481257203248,0.06614123038006697,0.02644223881675994,0.05737752032895251,0.042362597729190724,0.05182418317509761,0.09394260150927125,0.0047765533834952505,0.03837424499521334
CPAMD8,,0.014472479128100225,,0.040386652413283715,-0.04148772184707203,,0.01631945674955244,-0.02128311335808444,-0.02384067128151256
GHRL,,0.016746327933177825,-0.02271999569418132,0.013184330717706264,0.03187535375490976,0.08846389370725742,,0.0305057306727219,-0.021015799797887983
NPY,0.056382091282620624,-0.025451778741702635,0.01324176520291294,-0.0031577203425185336,-0.005101571124785823,-0.05664134451684074,-0.05129221091084716,-0.025649135963499936,0.0028089688926321195
MMP2,0.019599946681741302,0.07569124083834433,-0.035438626164276274,0.14778082604416162,0.0250532969426062,0.05719422421904844,-0.031544615206983304,-0.05141298073136984,0.09189184111235973
PPY,,0.04415420886333935,,,,,-0.009789525936805137,0.013529077515896444,0.004628489227321217
ALKAL2,-0.02756815544434021,0.04376358944325943,-0.014377667903987843,-0.026621353700359587,0.09340709753053456,-0.032228764196884786,0.019123394409757227,-0.026986615987159623,-0.0019090421767582783
CSF1,0.005862133363053236,0.03669799934653662,0.03875184769038043,0.07078939511500408,0.03669599161567233,0.004576956213492369,-0.009032176093138434,0.08614200914516114,0.06362847980033838
SEMA4C,0.051872726741224055,0.019822105825151252,-0.03416060896881312,0.06081729344083286,0.060229874540131276,-0.08491392575035522,0.02938755608169682,0.05006041545528312,-0.0012407505012924302
BMP8A,,,,,,,,0.026449170053296667,
ICAM2,-0.03260339097071425,0.028088547250050916,0.06989248532399561,0.11987316727478042,0.022256510679396116,-0.0060554815409796054,0.020078461832033823,-0.006936169782390108,-0.02845314278494382
SYTL3,-0.027974427803284015,-0.008278108835628966,0.035076207845777925,0.15023475490418117,0.09074122852342227,0.046171721832497105,0.01801421759750834,0.037295046444679285,-0.06068392732633222
IL1A,0.08122104446846407,0.04990016751331554,0.08369517731291008,0.07634354958952068,-0.01118132595004088,-0.049377115296957305,-0.014668838429983701,0.05474061264735685,0.10167452052914933
HLA-G,0.10484795650871877,-0.03537828379897389,,,,0.047668112299841046,-0.0047131211593226105,,
PGF,0.04488880546276042,0.03882565997508556,-0.008125571121150983,0.07488696635658608,0.002796238707431933,0.046265240869347975,0.08519203918538423,-0.00554504185175527,-0.030612159533299665
LGALS8,-0.029730457227730118,0.005932416637329004,-0.015160519008834908,0.008490038560039485,0.02791062205928419,0.015181838516584755,-0.00832371166289352,0.002589893492328641,0.003721887141940065
DKK3,0.021470830337262607,0.05504518839097789,-0.01328097885298869,-0.16619169152344354,-0.052805652453807805,-0.08225992240489023,0.05093089737165929,0.025955484626636403,-0.0035332729000528947
COL16A1,0.008267831213209812,0.11922674893427314,-0.028962090133796022,0.07669719057987072,0.10213673782936873,0.028352827893141263,0.024827417867693907,-0.006209987998184902,0.0926611055113391
TPH1,-0.028089843234149616,0.06884045608168056,,-0.014406677548830397,0.06450065636209015,-0.02128084037246802,0.05188047721967445,0.03159417308727288,0.04606537524306345
TNC,0.02723509215079714,0.014313637917551266,-0.00974172116980261,0.18348908082725815,0.06224185781348983,0.0034755909246684726,-0.06332943440570032,0.05655106830578771,0.0073661468803760625
TNFSF9,0.06344888325043029,0.045625909191336286,-0.010782573952504825,-0.0630057104740924,-0.015495070067640044,,-0.047919184749651705,-0.01430728980508961,-0.040428803678050504
C4A,,,-0.014168547262288316,,0.004429493560936031,-0.05416412730509391,,-0.024551026126780014,
CNTN2,0.006939450911097171,0.06977530345968963,0.03115943429699026,-0.015933227281693045,-0.018691985237096618,0.023617018980901502,0.023902601330642332,-0.015442412536770065,-0.04504722882216541
F7,,0.0008946105251528048,,-0.02347905057659451,,,,,0.004636571200180151
LUM,-0.050226393947227714,0.07556253957493901,-0.020889369811258836,0.14772459260659934,-0.009146011996507731,-0.07198067373554433,0.05057022339568999,-0.0003238147914827871,0.0370494823302947
BTC,,0.008829124631387256,0.03923227976683182,,,,0.055146609796823565,0.10973282506295372,0.005900700096487738
APOC1,-0.02985840147960721,0.020715931030498583,0.03734295437035714,0.18413901711442301,-0.021696376006465724,-0.04766079638961473,0.02067936064323695,0.01616547871209146,0.0024911910285736454
PKM,-0.03220529111225131,-0.04689510176435682,-0.04182218204409219,0.07100558748872918,0.06884142934781681,-0.08879935555660524,-0.09654855735472967,0.05821131384459561,-0.045336817229050114
TNF,0.013869845066145513,0.053330258842611895,-0.031460067082616026,-0.03445842009124565,-0.0191371828685206,0.012581675084091502,-0.022250832110997987,0.01744924509500546,-0.0016297478184103087
GNAS,0.02945079469511472,-0.04460835800406481,-0.0020452434037541802,-0.0733894664910155,0.09562847434370955,-0.05753348067009911,-0.059529711719608726,-0.053612467960436866,0.0275113049519798
BMP8B,0.11851573335504026,-0.004628771009123407,0.08359915679232223,0.04426672347666071,0.04041220231047622,-0.06739237121787686,-0.01498767451835035,0.08526014741290629,0.014111744583619855
LIPH,0.010488609823535984,0.027793794922508868,,,,-0.046123164511683724,0.0749256193876554,-0.0011055990133221941,-0.03657154056043236
CCL28,0.09317047450268263,0.03113229744450457,,,-0.00588964881864702,-0.041947845926390885,,-0.014156525352207221,-0.034699680194095306
PTPN11,0.0063611666383567595,0.04538041126622113,-0.00047797865995862686,0.03017967977336512,0.0727267036556491,0.053302981375083956,-0.02214663940749496,-0.0017030632168691037,0.049725719188616076
ADAM12,0.00230151226499498,0.042003675066484336,-0.01687200152456039,0.10348477677951765,0.13488649969482663,0.01954008328148804,-0.03599937589506716,-0.0195779744448449,0.015370635068210637
EPO,0.017177395531517127,0.02515399420592479,,,-0.0015031343209455043,,-0.02576475361748044,0.09467283161000291,
EDN3,-0.029108484921699353,-0.03778451068276574,-0.022539510330482796,-0.013884506311513903,-0.027311435432727876,,0.016981445355914837,-0.027353532039715436,-0.036571530268500185
CCL22,,,0.01775483870359304,,,,-0.02356147268461452,-0.02326282024664012,
CCL2,-0.024767427136825077,0.06779670143395405,0.017331415822942564,0.028512574867094572,0.06015698712500649,0.0895922575306605,0.0023616981245678983,0.06348533273731187,-0.04688120594551711
DSCAM,0.09074864968963997,0.009403526329166606,0.023324176514097298,0.09673119767312909,0.04434596448991065,0.017636084130591586,0.04447340920702223,0.0015078264610867327,0.03227072917555562
GPHA2,,0.0769161349739972,,,,,,,
ANG,0.018443840079651733,-0.03897763508049258,0.037132040900681416,0.07477224982006335,0.036944396991616175,-0.11580073620132054,-0.0009081746545681394,0.054540469524394806,0.004103040896678079
FBLN2,-0.03729243758768535,0.03633342606976683,-0.02245842125122913,0.0027483930642832177,-0.04267865542821255,-0.06109271900959386,0.07532993858101104,0.0455978885765647,-0.0196677366824218
VTN,-0.027304020095807912,-0.02622609847235971,,0.09385832074318318,-0.022462380184868083,0.15423744628734615,-0.018117255343248213,-0.024551031223867256,-0.03717806807528754
VEGFA,-0.0056783599208344365,-0.11825984002357713,-0.005536653649113702,0.09751601720221212,0.12413367624636636,-0.02238306611496276,-0.0773018644303419,0.010928827194907585,-0.07065953812982416
F10,,,-0.020445916854460202,0.02529978024914357,,,0.03932629004401282,-0.010519102682437933,-0.03019512311089597
SERPINA1,-0.023454824293150194,0.001842929746899866,-0.013887011639621754,0.12501941308797906,0.052428091220346584,-0.10160292869261732,-0.04675007292300422,-0.020070640529120547,0.04996261336343249
VWF,0.03924193473521481,0.05497909801841404,-0.05042259485195059,0.14578355544390606,-0.009301083975735673,-0.06048766392449234,0.018537436309259945,-0.0680590922003393,0.03801878918000094
GDNF,,0.04767280937873924,,,-0.0022614817743258115,,0.002553371626659507,,
VASP,-0.004200596296149591,0.08831900384701051,-0.02475565829362031,0.08774779781606815,0.0415120087197489,-0.030361606246674864,-0.0029189494375595456,0.041662384888114704,0.01132018280297089
ADAM15,0.025684561382302573,0.05894858737109213,-0.051587246588939414,0.044611729428440106,-0.008379804667252863,0.038837119895808694,-0.003259774034207325,0.0002106455000661187,-0.02332496790419985
WNT2,0.022576419783185676,-0.045439785068672967,,-0.06026713594059532,-0.025298410372457017,-0.028793246530669683,-0.02646169255308244,0.04709911096586252,0.015312876105566564
CALCB,-0.025668786099022158,,-0.02591464463557421,-0.025954196949953767,,,0.11550818370698684,,0.007912227932049787
OLFM2,0.03467291738854773,0.032746169008191515,-0.029097120266302703,-0.051674456964001546,0.0015822491226194042,0.03318613932265767,-0.004611549089475093,0.004426968046931315,0.10405764607863019
MFAP2,0.05610484307908945,0.007172826114037196,-0.004960023918568123,0.1057678415070454,0.0391464095318484,-0.06244609579081046,0.010953501002156809,0.030006469449700927,0.010656967425730813
HLA-C,0.035763791788581606,0.033155384453675524,-0.05288442087968388,0.18265498780206044,0.06928953867857554,0.05097877992057056,-0.013613793431669706,0.03476389209984831,0.002150244468308029
THBS1,0.009428334904551916,0.028967573221133774,0.028643330741903634,0.02270023486051872,0.07399727090736012,-0.06849300655445921,0.0092717257365151,-0.026019697546873034,0.005566469051739834
HSPA4,0.0332000873811067,0.012156380670427139,-0.007306137308773943,0.10003721348591148,0.021012398442816556,0.012454847576598803,0.021895045324079147,-0.034932118901306326,-0.05445812789448536
LMAN1,-0.03936067025762452,-0.02995052957379011,0.019165671357165872,0.1493695325128345,0.08064891708072523,0.011081036928792354,-0.033988460986197726,0.04215487028099908,0.0023830685939970797
LYPD3,,0.032928261735643706,-0.01651154155888697,-0.02129947813056818,,0.03711805338026145,0.05523543723036832,-0.03121928144144082,-0.033403200737446
APOE,-0.02614717623444495,-0.0071261896836667575,-0.01698582681102024,0.04732812559980427,-0.12040852952705353,-0.004793852469624379,-0.029422256760218132,0.001316507094230741,0.020038294360115495
SOSTDC1,0.04375613559581178,-0.025867433501726884,,0.004821638158073138,-0.04110528854011533,,0.0980495860155648,-0.025105201205025216,0.06495492312518712
ANXA1,-0.009807404179527864,0.04750948122872932,-0.03064453179263488,0.1520186990037826,0.1101946725915775,-0.005534760973621062,0.018704757170981603,0.022064082257939988,0.015234055387317683
WNT2B,-0.021640534215733618,0.016783054235188614,0.05027117964547432,0.06443421282067886,-0.028867995766308448,-0.0010874644932049344,-0.0452282981086168,0.026005152561423377,0.08464369770200532
AMH,-0.041303542765926515,0.03855489479129479,-0.022171262331528933,0.024410170310019685,0.05744642735264581,,0.0020343460021528237,-0.015149669675191314,0.11419902522886088
GDF10,-0.023934093049744337,0.015326610336343655,-0.018575754334534796,-0.041821170645826806,-0.03901463977375035,-0.050470891469515895,-0.01819967712258392,0.08926748878811756,0.020583219008208385
EFNB3,0.05659719679277286,0.043035306311634255,0.03480314854009959,-0.009786529765003226,0.007183385556529081,0.0442028755934639,-0.008585878315565619,-0.02825201630676227,0.02607448706724583
LTB,-0.0291084785444889,-0.022756606424082268,-0.027099891941571547,-0.04247416818730723,0.06129397014261305,-0.07178645744881787,0.04807195871141619,-0.0121645291164645,0.00138233686333172
ANGPT2,0.06279205227835773,0.023402259130645982,0.005876116800566502,0.16918606919054038,0.07503608939815284,-0.08838262436795083,0.0490946728932539,-0.030801836897246266,0.03986729598447794
ADAM17,-0.012876255193132326,0.037248069936618354,-0.04212412608445308,0.11449491245385238,0.01929145149276774,-0.044890560956446994,-0.03705346583426055,-0.012625106876242789,0.040178610998976114
LRPAP1,0.026467403310983975,-0.00762129363368266,-0.048266359464509946,0.05157269248462463,0.08774620294229457,-0.0053067411621057796,0.0036864631751254624,0.03056795454920972,0.08054679228608884
NID1,0.013399173744427943,0.07386740207575924,-0.020267080605633415,0.21248625881877017,0.026564258088874883,-0.1089843519526882,-0.014208881356699567,-0.0197121049196831,-0.0037932570329049188
MST1,0.03230394308781406,-0.024070622120477576,-0.0052595832785712095,0.16806931698687033,0.08624637723072022,-0.07804595842117845,0.038048968464730486,0.07068037219050592,0.01085123499455607
IL13,,,,0.031634510465304244,0.033030080723713946,-0.04132227276722527,,,
DCN,-0.02585009885408825,0.05594060054381865,-0.056483211014933636,0.07271537716836314,0.019113543521657693,-0.0581175264300992,0.00689326385024723,-0.023346210985959386,-0.006588956732857949
IGFL2,,,,,,,-0.025528581186526126,0.001977578406588839,
COL7A1,0.02516855015253764,0.008660110861379341,0.02740440522367694,0.06030603307794139,0.06341984987204671,-0.12318528916254108,0.034697071160598295,0.061524756514041,0.06191335879376162
CALR,0.017037105795306023,-0.05636559055540932,0.027432493748089055,0.12313263699944532,0.06233595133542319,0.0020832163790976905,-0.08675091638508962,0.0018952248833155893,0.05252733762604495
PIGA,-0.05419026661303493,0.013814178552132649,-0.0020596368676980645,0.05314091058587469,0.056693832204752645,-0.09792522941701681,0.02635242972250864,0.025796755085981636,0.03592128998978768
CD200,-0.00619119847461393,0.06373369187588458,-0.02180158170500812,-0.07859353462171556,-0.06796602165878865,-0.023438564843126147,0.010570574191475989,0.01586631496176966,0.025644605125191452
GRP,,0.1334682957034575,-0.015767361465364213,,-0.027311439543302635,,0.011232009072101107,0.004882495619996669,-0.03427212971076603
CDH1,,0.06523098073757266,0.03214701439843509,0.100792452099401,0.022983277958613206,0.06949889347255263,0.01887403690264351,-0.030290097156880327,0.0032648589340936772
LPL,0.03503141620625892,0.03195254023831235,-0.046168628537509124,0.19297828653192808,0.07309268558406619,0.0013837749454177028,0.12014926212674693,-0.052248792296499175,0.03027917132044756
SEMA5A,0.04049937963453614,-0.0036168353300556947,-0.0017771139509694658,0.1635162773275857,0.005170878720655971,0.021891936724188224,0.06670697859384281,-0.03194887047507934,0.043991296802807854
SEMA7A,0.03425843772278897,0.012117959760905165,0.014484453462231475,0.042510163206962014,0.003058898343398467,0.04071585207676865,-0.0038801496550244737,0.038505748543883694,0.01524060442721573
SEMA4G,0.00239118100303064,0.009513857178863624,-0.025671951629411986,0.10690802438503265,0.05082062411387319,-0.08934061325929928,0.012507716124524322,0.01583472718926066,0.033931406782694976
SEMA3B,-0.00146617053143232,0.07283465587275606,-0.0604714406390123,0.01144922102627472,-0.04073419478750842,0.04453855478036098,0.016093615423587653,0.0853740819790782,-0.029881226018218538
RPH3A,0.03929985046976535,0.019471861125937996,-0.04759372763416394,-0.05352766512054896,0.016254436437051097,0.12964254037699957,0.020202342562378555,-0.03620077042983114,-0.055904447066718814
JAG2,-0.007908494794786643,0.04324481987009383,0.010246074899384545,0.05339971285714705,0.055202003546054965,0.08824581210151841,0.04612505457092775,0.02437071795454379,-0.010360180365507269
CGN,0.0929629667606241,0.0805793353150859,-0.021467652291820252,0.1269712437910428,0.09568162729569647,-0.0003062889760143144,0.021883269744343795,0.04181254130788987,0.04489491735814411
GDF15,0.07528852854502405,-0.0416195200842256,0.0018854993697005637,0.13942745353130342,0.012422308292521814,0.021020236501223314,-0.058521366885005276,0.021582860538435368,-0.02459180294181447
SEMA4F,0.08344298077507807,0.013526776960770169,0.05007104076444651,-0.030283311030985652,0.0522767054126138,0.05277005905562502,0.013479284294864809,0.05800622268925422,-0.06778385639187495
NXPH1,0.08125968616103213,0.021810039288573,-0.027446897105410813,0.08745026333741812,0.0560774726106103,-0.05186166679341423,0.05263580174564302,-0.023191539851253374,0.03256659103848
ARF1,-0.0008518735957262202,0.030532395433750685,-0.009291873726432106,-0.07157019630818304,0.012809876940555487,0.06911250343124853,-0.016244925443058472,-0.0030922949785565732,-0.023477367911602733
DSC3,,0.04475614688089064,,,,,,-0.015054292762242372,
EBI3,0.009871196194943081,0.06475241959095655,-0.03833922798483345,0.06610363245594524,0.015442270184450399,-0.0380653422094716,0.05736492848575734,0.08645488687973342,0.007100888320084025
TIMP1,-0.002664612921210472,0.02632109127386002,-0.0014113252171694653,0.1365514553006302,0.034603287578523864,0.009489767110640859,-0.12055419204658024,0.011541755649462797,-0.004984452740399545
SEMA3C,0.02708393648487399,0.06435207901449048,-0.013083642254809472,-0.04123310910744234,-0.029923927115409525,-0.028548511382295014,-0.009796674404732622,0.04932650919760033,-0.012541431191930758
GNRH2,,,,,,,,-0.01631337793130257,
GAS6,0.029161791865304938,-0.015833147606050507,0.013051458389959811,0.11446935075225079,0.11582119463077539,-0.011883492755415675,0.011041540122491762,-0.029511530517160562,0.04838835305525904
MEPE,0.04506818388989769,0.07126685492839524,,-0.03227551212328729,-0.05008125193253383,,0.09291582744314551,-0.02080265193133272,0.0029381483452985266
SERPINE1,-0.01270028761726375,0.014441477699845358,-0.010385406839165775,-0.09787595395939633,0.01945686974219637,-0.06820334925111042,-0.1186787252620694,0.027307102978300496,-0.01130780311754412
RSPO2,0.00871050401770126,-0.039152132150747934,-0.02468050134408344,-0.014703786918613173,-0.0592176328677366,,0.09482955448632181,-0.016156474805603283,0.030405827970033692
SHBG,-0.01663862827469884,0.030639423188331183,-0.023783424435988937,0.11095242493183338,0.10374378981585956,0.016935453367311674,0.08673321464690044,0.04755176981658422,0.007844947068266005
LGALS3BP,-0.012793555035508782,0.065033566964007,0.05031858042412166,0.10846331854558758,-0.0002492742781362689,-0.04887990834276702,-0.0775390495952437,0.09237444603201284,0.036248247866487296
LAMB1,0.06421673656925835,0.04546169394894542,-0.03468485497548257,0.16802558323439223,0.006970710898905806,-0.050434940180329915,0.0007892843050930516,-0.008828122182194344,-0.007709152365814242
SPTBN2,0.01957859486145654,0.02957130233552117,-0.019650499499146823,-0.11500589195997407,-0.04017004407256198,0.11493581745567362,0.0423161671701311,-0.028682357786731703,0.031021343326903594
COL1A2,0.0022195275035528004,0.0798292659419122,0.010785177059952456,0.16734064748502764,0.036903882080541205,-0.043718345692366226,-0.042501065250797984,-0.03909040756842877,0.028637897137644884
DEFB1,,,-0.01395642548804933,,,,,0.08397558948117226,0.040262967715446026
CEACAM16,,,,,-0.013889273062378527,-0.048921566163325624,,,
WNT11,,-0.008658580398990921,,0.005931708389006821,,,0.09039010943517654,0.0825609882552802,0.054573405464840734
LGALS1,0.00768730556137836,-0.08308778047689723,0.03141223084375652,0.028124011322411258,0.01960895972076368,-0.06984937272164464,-0.08724857798180363,-0.00546434757899376,-0.01348824092505446
BCAN,0.008460197530827235,0.07400304842589409,-0.0020386205227556397,0.21024431775697003,0.01301293648449782,-0.04995083407855103,0.08790101705572395,-0.011366507579486654,0.11031877840824324
ANOS1,-0.01970778774943283,0.027120053211600256,0.007101766987917405,0.10972089641900706,0.054472180889364875,-0.016623111521660846,0.0550984464865511,0.007917475368900558,0.04788853423528055
EDA,0.02815347180064997,0.05440958638481341,-0.006405817053401729,-0.030626321087196113,0.013391675861156568,0.03075206249610644,0.013910812416324914,0.1126668590567644,0.09323942192272988
FGF22,0.10211707206294361,-0.0007319492053959969,-0.01921778166156954,-0.023479061121860514,0.008260620615561499,,0.009215821411661043,0.028272445811500485,-0.035541772685100836
SHANK1,,0.014185506458244132,-0.015576062612889598,-0.022338835445698205,-0.03047292089475545,,0.022992463594361436,0.03454708601841889,-0.010080706239090102
NPVF,,,,,,,-0.021979969975894437,,
RAET1G,,,,,,,,-0.018771077566111787,-0.023542358338633235
TGFB1,-0.023868291551134894,0.06907244949321147,-0.029019575732540794,-0.011256327527898197,0.03879639504537955,0.03755949851927086,-0.04668142130086338,0.039836701968206115,0.029488175474110794
MSTN,-0.002915795224000161,-0.00811566926333901,-0.01994947733297828,0.14653882014245823,0.033142665306175864,-0.06584494354192812,-0.026499075055799542,0.06978172036510373,0.0008481810277088135
WNT4,-0.027304016640887958,0.012011768902553534,-0.01824690749905236,-0.026621360034495483,0.0038735470141735193,,0.010145706023573535,0.05988833955015313,0.03727265213784462
TNFSF4,-0.03450411808114342,-0.03394435749191835,0.034015762651190745,0.0395679295732974,-0.006385249165058968,-0.030284614035857534,-0.022270420640063068,0.10080497170417886,0.01466136895218769
NTN1,0.07120965553800693,-0.01133138774528962,0.0034710939748515755,0.16370315697655813,0.02966290292226913,0.003807457263696842,0.04778436970811951,0.07159105563071784,0.03670670619188877
CXCL12,-0.02656020867118519,0.06218216807473443,-0.026337852480294556,0.05145813254154373,0.004420011903336591,-0.04075966021476817,-0.0432313742121769,0.01824903408981624,0.017300954768631673
GNRH1,0.004102021257333412,0.04199479602130675,-0.025180484696371647,0.025835358935937695,0.06469720089265849,0.01879847921134736,0.020558991133114875,-0.04627533288335841,0.03251842902641837
FGF8,,,,,,,0.011629396713810464,,
RIMS1,0.024591038975394698,-0.009931671596166848,-0.037574782273193566,-0.042816725816732924,-0.07957417277696456,,0.04280818285044537,-0.03246277277130737,-0.001288903685723258
FGF14,0.012352277492772427,0.04801955864141444,-0.003743571064597196,0.05706582440522644,0.007144118039497363,-0.05563376614460402,0.050030146322196795,0.0020036179631011605,0.0021588915544663904
IGF1,0.06994010737024957,0.048765907553704205,0.028810269480257996,-0.020941414596741217,-0.019674388232360732,0.022714840475148018,0.034166307831296205,0.019693886251052964,0.0067293101115590915
TNFSF10,0.04592059867546235,0.02899048069729464,0.002357219881487314,0.11341386652945606,-0.00502014240469348,-0.10985794102786763,0.08196720121765497,0.03647011519176123,0.036071557704138835
GDF5,0.02041501001062948,0.04245988437252764,,0.037822478598487225,0.040457172140651705,,-0.029928797122858373,-0.024452699930353317,-0.011695224335556129
CHAD,,,,,,,0.06547432981137609,,
RGMA,0.003323528589029752,0.06480458290704634,-0.03831611377803038,0.14050173219577142,0.015061044265828806,0.03125552419906229,0.10015736540114353,-0.021075595170642884,0.04660661328680913
WNT16,-0.024427681931249254,0.020433220856981,-0.014168543805105282,0.03692298777350038,,,,0.02302909911418835,0.019506282451004307
CX3CL1,-0.0038629743777788524,0.06760444428225304,0.04477580808021566,0.0012399670340018441,-0.021297878456261243,0.06745816833498262,-0.017779578235023952,-0.025537538941120496,0.01284407098891071
FGF1,0.026565966482869175,0.07374861778734126,0.02458041291917007,0.030270369680884392,-0.034114552743419076,-0.006420771263834317,0.047915468592084,0.022793609232465897,-0.0036064360406452335
ALOX5AP,0.02546081432837438,0.03556544495494804,-0.01581144153056764,0.11035615933798394,0.009409443922494189,0.042923545435712376,0.009891743199692195,-0.0033001926326111835,-0.023939075516557592
IL1RN,-0.02262717051688885,-0.032349093909907777,-0.030524166639728668,-0.023847571880591546,0.09370828545032656,-0.05935878857293374,-0.03873545703270207,0.08107557770392042,-0.02179233501189659
PCSK9,,,,,,,0.22217903715648032,,
NPW,-0.00035038441897238914,,,,-0.02646634702771463,0.021163933062780204,0.07756946462079613,0.05514273820395399,0.0005305049251305109
CXCL9,0.14410651407166125,0.020375581409039847,-0.022447132250519853,-0.0016755666711670456,,,,0.03167379621826034,-0.04054777545149469
ANGPTL4,0.0009436546240703499,-0.042691429341674976,-0.035539504528698564,-0.021373156904595448,0.116985172349905,-0.0033486135450151973,-0.07747480546756827,0.07005000472183304,-0.03282312468195482
UCN2,,,,0.021615018497925565,,-0.045546434141231835,-0.00920518293708412,,
OBP2A,,,,,,-0.006377164987198025,,-0.016909905844345062,
COL4A3,0.02356507545396947,-0.02554509323577316,0.07632101983685699,,0.03987881631677463,,-0.01844159612081,-0.027353533728232366,-0.02822051075032167
NRG3,0.05911565861339931,-0.014486863160974065,0.006191627363893595,-0.08805247343095142,-0.006039508748678751,,0.0648040321347357,-0.013474062358855466,0.01256701119528116
IL23A,0.010058316776035817,-0.014634914814589199,-0.018899297202404762,-0.006272078476277286,0.01079588358015452,0.04408375308806764,0.13594014586590833,-0.02441079849968253,-0.015586672277264105
COLQ,0.03322216475195747,0.01641155029334255,0.0687697696719167,0.06976988473435897,0.05117211635168968,0.014483903942963769,0.062358568559538585,-0.028750361084934985,-0.009630827177263717
SCGB1A1,,,-0.014377667328967027,,,,0.02672843247440471,,
TNFSF12,-0.03435143717166044,0.023697265913223957,0.054974222462902574,0.06565627866465684,-0.029919993579481996,0.0507432030458572,0.013339103314402022,0.00726703812627827,0.05549814209660749
DKK2,0.10368545321374184,0.07480820186662601,-0.01687199690165756,-0.010174753598448784,,,,0.01816612308707691,-0.039908394350472665
FYN,-0.01462581828070963,0.09591948825539344,0.030168556888979455,0.15414579168567494,-0.011027715366903766,-0.022443399029641077,0.08940802470543203,0.062485053048828544,0.043927122178256305
ACE,-0.027725204053985163,0.09661855570731509,-0.014062934396061993,0.11613037057950976,0.017343610693600995,-0.10417452658160235,0.041768344873346644,-0.007687251809439007,-0.005452815223682792
IL18,0.035707706391839414,0.06410986975806285,-0.03663125351287057,0.12129970914176376,-0.02273303700652856,-0.027857643153481278,0.06554908155323134,0.06971365765947109,0.03818141771111704
PPBP,,,,,,,-0.027587630998425542,,-0.026385636748041556
