,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
APOC1,-0.03243075511188811,0.051205547391472546,-0.05048511699952807,-0.04955491069016555,-0.05278453429165846,0.16729506521186877,0.06831577896182181
PKM,0.007779632191554868,0.03276823564649611,0.08382402299713415,0.09227584494019755,0.012116588518115909,-0.026072242735512233,-0.06378677254628351
TNF,0.021975535485021097,0.06062101476946917,-0.014467024966478914,,,0.12689142585338706,0.06068808779814895
GNAS,-0.0664738982940543,-0.006405205516886459,0.04533570867815367,0.09380838106683277,0.07544076499848175,0.06618341676525587,-0.06594874128726129
BMP8B,0.017268046994629555,0.017726339953700796,0.07024598436166367,-0.013524339558564955,-0.0024937985649994103,0.010567879866639476,-0.021456172207338087
LIPH,0.012766527421135838,,-0.014687680659904273,,-0.023124050739714307,0.032348029846429455,0.10463719234727525
CCL28,-0.038150640660599505,,,-0.018327154761384388,,-0.04001158353406839,-0.005285833689115945
PTPN11,0.04131470643867235,-0.06607061132730407,-0.0014545612458831021,-0.0240846951336547,-0.05134249737089791,-0.02071340590904475,-0.11284899343577777
ADAM12,-0.08558104617430792,0.12579758276672123,0.005595915007087573,0.14399102204164968,0.015162943397205914,-0.05260796215573859,0.07578207815228473
EPO,,-0.029244064193690467,-0.01595119630134695,,0.004608511711101829,0.01098847251315849,
EDN3,,-0.02240950686703764,0.07068847396516909,0.08318353978470708,-0.0028278334851100694,0.021913400556613147,0.04746442706658523
CCL22,,,0.14986782918949218,-0.02274958974845602,-0.02803731254332249,0.11471961976751055,
CCL2,0.05565715092419281,0.01886506879190506,0.04929928246079021,0.0631265281003318,0.08050601418833252,-0.042044856813801955,0.041797058529276974
DSCAM,-0.09208513480464861,0.08064995699195597,-0.011668813025315349,0.010131115090492356,-0.01399344456649261,0.022011005846884563,-0.0021691005535165392
ANG,-0.005645916905784204,-0.03360572756367982,0.02339783422025481,0.0037560145035889897,-0.056048775702521564,0.05461167978263858,0.00047492166212450285
FBLN2,0.026279568427520765,0.12003675434756605,0.018724036329043115,0.006284652817202148,0.04173354004211028,0.04715809628446694,0.05225703809814886
VTN,-0.0364208051228104,,-0.018233308966104617,,0.08233451831720921,-0.007596756214863845,0.03974530251841849
VEGFA,0.05431069769846895,0.04657153514620452,0.041656294994123,-0.028881439035582428,-0.008314176455281676,-0.16199916273049114,0.00918030197186576
F10,,,,-0.019682679447063946,-0.012336466760271331,0.06132387033073541,-0.030162684612652646
SERPINA1,0.04836002676444288,0.0323108452575833,0.0021097708263390713,0.07042202366807204,-0.03620936115015229,0.05590436170114084,0.013633879590797976
VWF,-0.008831826556193734,0.06368771813730838,-0.009338452969961924,0.16158043205089698,-0.06532896434390414,0.012467824731286544,0.033943906160602895
GDNF,,0.060579366762065566,-0.02961741439453633,,0.04257900308638525,,
VASP,0.0269983818700654,0.11051789962480264,-0.020338517601409676,0.08115846839596831,0.05100860253766185,0.026097561344927984,0.01134432995212912
ADAM15,-0.007422752458875969,0.02283687187693777,0.01717570009212176,0.07211818274401788,-0.03879407443890753,0.025486430251020292,0.08149628921075334
WNT2,0.049933695809429204,,-0.01978587548242384,,-0.02867715308331897,-0.034599667557251815,0.041077695403131186
CALCB,,,0.008297683330729947,,0.03213727352149058,,-0.009412310560095703
OLFM2,-0.0013925288182622421,0.0857365547504677,0.04986736689953908,0.09184175602917512,0.007228376072970793,0.14464034872932802,0.020408835528372932
MFAP2,-0.03720940608766984,0.09715713444220035,0.0033614228567420993,0.09566808001743185,-0.0006354276428041668,0.0862728108066949,0.08732720747711879
HLA-C,-0.04964839595912599,0.06563521363242265,0.029747925753713506,0.02386801749945517,0.08008168464098551,0.10939218422328582,-0.04284751548740443
THBS1,-0.05530412494078366,0.021558061953346072,-0.008082112811478337,0.02913117981196684,-0.04136950939716628,-0.17718684221569936,0.015314014582902194
HSPA4,-0.01966952514726825,-0.010286509088095188,-0.004090445705658096,0.04332825097544086,-0.01800692633351954,-0.004692782942097662,-0.008555569288768215
LMAN1,-0.008010540942496171,0.017779160304654856,0.017828455013232394,-0.021129013345423536,0.01785242160117065,-0.06805564468962548,-0.09627026986636357
LYPD3,-0.04644697590341421,-0.031814452245949636,-0.019599330890668204,,-0.005685603910715017,0.010757657980104514,-0.047214358611422674
APOE,-0.04735217583020275,0.024352713520146986,-0.05612890304640542,0.050244833396241535,-0.07156020582271719,0.16754969049896398,-0.01732692902254362
SOSTDC1,,,0.018741292418835463,,0.06468132812827415,0.11480283182800252,-0.007213400647725683
ANXA1,0.098163164396436,0.028186528558909185,-0.02862299628584028,-0.012982567866605918,0.005669942825238227,0.01768146816901705,0.10312011255164301
WNT2B,-0.032434458265132665,-0.007687986392990313,0.06575062497735255,0.09409853195591268,-0.04429297674184812,0.054667719412253304,0.11366204393754036
AMH,,0.027542271625072078,0.08351884337681074,-0.018327152424282588,0.06319562907202395,0.0653067722271836,-0.014324282792545669
GDF10,-0.06123979406482232,,-0.024596838586717323,-0.023130924593721864,0.050942471869847655,-0.0075220243508056246,0.014903788066718517
EFNB3,0.0029190273560722596,0.05713903875553369,-0.009829785425131379,0.0545814704329006,0.11715699620005268,0.09380753289570805,0.048127995219022064
LTB,-0.06528819971430892,-0.008649264028254151,-0.0002235025514158266,0.12510363917967027,-0.004150140145168007,0.09807988653821001,0.1299964847962044
ANGPT2,-0.00507049791632249,0.08283463785430947,0.015687154699033323,0.12213234321916787,-0.023030221587864053,-0.040087984627700385,0.06066603236381118
NRTN,,0.1721226776987904,,0.06222654679443476,-0.028451799011386312,,
ADAM17,0.00036114600028655557,0.020063875286366772,-0.045711491037978544,0.004078562454927976,0.015309956136479412,-0.007635476921809415,0.04163994762254229
LRPAP1,-0.04487351783419323,0.07918068141364232,-0.02572396463837194,0.057799594442309254,-0.003500919931524703,0.11430804939976652,-0.009599006968502131
NID1,-0.05312237310707504,0.1212504405213115,-0.0002415313060121253,0.15396584305809305,-0.03911072837347599,-0.06386173611271397,0.047827506035104356
MST1,-0.0005544142636590611,0.006474181663224393,0.018042826093786452,0.029148803183484086,0.08047006615341114,0.16120333882711008,0.06846949058522042
IL13,-0.037581695670095755,,,,,,
DCN,-0.045782809368008284,0.06522768134845419,-0.06066648476176789,0.15537835675438438,0.05070663080664177,-0.0023534344986571192,0.020139523855641536
IGFL2,,,,,,-0.022969898713742894,
COL7A1,-0.0744684068734445,0.023891230314210837,0.026839353684348626,0.08459567575193974,-0.024629374248408165,0.08995273647264151,0.16786902861099526
CALR,-0.16115026443835068,0.04105051770097463,0.057635538766063955,0.11048153709391403,0.005763953433756774,-0.06435016000490884,0.009497392826335424
PIGA,-0.038835139463939246,0.07227778399592728,0.0023407707465137964,0.003154761288679564,0.011225531745280218,0.08484003590300483,-0.02766278184998492
CD200,-0.03933553078022876,-0.0076251143306560855,-0.01058533019211151,0.04382515585500714,-0.014261010777983054,0.04732832371621368,-0.009739705014529698
GRP,,,,-0.02531275832497159,0.021035882457714223,0.07011410487168786,0.07745113079508785
CDH1,0.06608144476488728,0.04568543016951875,-0.04584408871987056,-0.005446547968647005,0.001917016811575863,0.055538779788162504,0.03248082783066696
LPL,-0.059544027942455086,-0.008024341405268597,0.03565914899652121,0.05930659223085923,0.09053558221533345,0.10262073856251674,0.03531640995504742
SEMA5A,-0.16237281184240307,0.13064612164300043,-0.06226191240581314,0.04451439968898071,-0.06086269234953331,0.06702094686787079,0.032382005927421145
SEMA7A,0.04411831088647768,0.033561926295411125,-0.02616261715806708,0.03523862177307064,-0.017030026429403586,0.06915467888784582,-0.032279956221517386
SEMA4G,-0.022526635655251318,0.023992678267912758,0.04761874715438267,0.011343637342665315,0.021357622461182082,0.0250944331471971,0.02456905074439927
SEMA3B,0.04728094840590223,-0.05324765137594513,0.09893964620608044,-0.03420136895332548,-0.021974700676499977,0.11746251824956856,0.03481515736482404
RPH3A,-0.058428170283746146,0.039856813870062555,0.07788098838941593,-0.03569213649551208,0.009924458683716423,0.040345938422225516,-0.046937290380216413
JAG2,-0.0013083332709533206,0.06568577180296177,0.04908723782312249,0.14642397704998453,0.038722706424816816,0.0373788192420686,0.04444815122398182
CGN,-0.0013576258070925203,0.05045262326532969,0.043794922779314543,0.10451106750883528,0.0028672836273918607,0.04623607187977659,0.008427097941609306
GDF15,0.05205542756906844,0.03607827324572502,0.05397681831615031,0.09178140332406945,0.010597920532783687,0.13995144787971003,0.10406345736308041
SEMA4F,0.040131232837100586,-0.025287749520994104,0.0691216827767627,0.0180453097778619,0.10498411212746357,0.14959752548407343,0.07803287707405089
NXPH1,-0.041718207775794304,0.07472955662483075,-0.055513296082401596,-0.02398960851490416,0.003146148436418428,0.07976047551895414,0.008266850864944567
ARF1,0.05149861825548391,0.005106644957415119,0.06377344607996815,0.06121658699744232,0.017447576593296925,-0.0532042754179934,0.011319584263021132
DSC3,,,,,,-0.020558161711164886,
EBI3,0.1603416583624684,0.0688163565290254,-0.017570921469575687,-0.012746678109170993,0.07218955319704352,0.07554896145376971,0.04110477010939232
TIMP1,0.06722148698962795,0.0973963099806246,0.025316691215619004,0.18383172801605202,0.004016278523454416,-0.09099254403288849,0.044919936621756036
SEMA3C,0.04738938853688032,0.0004106546603793348,0.07737940055806669,-0.011194619851923798,0.15417677581818262,0.06802449152204225,-0.004542414645320073
GNRH2,,,,,,0.022793122454517478,
GAS6,-0.04517207926770647,0.01280872835654029,-0.04027900384337618,0.04412759142600841,0.07057733111693688,0.12035028441676142,-0.01728615057623528
MEPE,,,-0.011518095394872339,,0.04120578613468487,0.011661702789816875,-0.06142365253860069
SERPINE1,-0.07214465597118158,0.04756316382511815,0.038900853174391806,0.08558736159149412,-0.016621680525933668,-0.19389605520544448,0.11095781193120449
RSPO2,,,-0.02230529727350513,-0.0018759139013261276,-0.008324328056635827,0.092672310349025,-0.046266638334933566
SHBG,-0.03582810272598199,-0.033988723050664804,-0.023901084683305884,0.03623710623581316,-0.03689101661457906,-0.012324842008991912,-0.03259796071335225
LGALS3BP,-0.11738313560776137,-0.03212311757910596,0.062403689758562086,0.0022956910670381375,-0.017529603573942724,0.12408199870451626,0.0354606693863005
LAMB1,0.0386864581529026,0.09937362664349725,0.11307985303213222,0.1943581762990477,0.025780938036251835,-0.03183686949149757,0.039781098252507634
SPTBN2,-0.04227779424347953,0.08749246044037606,0.0011557619036015477,0.018831951278354724,0.07267375558432314,0.11096927884697683,-0.07867070834961748
COL1A2,-0.05482141424100969,0.08769468267082449,-0.020858315266359388,0.16261081316389878,0.023112184190485895,-0.1180685674222688,0.021495476898003393
DEFB1,,,,,,-0.03766101852129481,0.24673711515589491
CEACAM16,-0.044493085402427496,,,,,,
WNT11,,,-0.0009235554558205957,,0.007238305489818132,-0.0076263426339626935,0.02244857218066195
LGALS1,0.132175955200602,0.012370769679689517,0.0339085932086789,0.03320549644913736,0.06548776759802565,-0.10045463955815083,0.04709932452722366
BCAN,-0.11008407939692604,0.04975299237987708,-0.0539155499620184,0.06692966422951165,-0.044908222764802865,0.1485617827706626,0.02523683912952068
ANOS1,-0.10296851232719097,0.011296907740143641,-0.04799106618396575,0.010342507692571402,-0.028051721215227345,0.16600204438099916,-0.02145395804415186
EDA,-0.026134710743998903,-0.02451829810955127,0.02473141665829368,-0.033645054102680885,-0.008597072406121498,0.012620020042606175,0.08447976276593865
FGF22,,0.061884047659015506,-0.024320583162609235,-0.024782965827072623,0.036803562642903014,0.10115720873412512,0.0027754387395280246
SHANK1,,0.09945618652087006,0.049102776125529865,,-0.02090384796969344,0.05841553330255094,0.013124907491143785
NPVF,,,-0.01805331981606755,,,,
RAET1G,,,,,,0.03132523369091913,-0.018326169764637683
TGFB1,-0.05715894370404788,0.07253737301234175,0.018576032764941224,0.0538294641638437,-0.045190700905299815,0.04770325340760621,0.14241862398138422
MSTN,0.04157234039844061,0.0425746426592035,-0.020441601930244222,0.014571431041402003,0.015473888288586255,0.0725968368411104,0.10570794718204946
WNT4,,-0.025579906357351,0.041939832224378686,0.03833502846748757,0.09491150528188501,0.02898701346622393,0.1296817318359854
TNFSF4,-0.022681953691125595,-0.0025525967906831815,0.04827582283562343,0.08277548498367053,0.059490604853191534,-0.053188531859999756,0.086946713990279
NTN1,-0.15472341163393535,0.07635537847337727,-0.032600411122500575,-0.03534963824419602,0.009862469280154825,0.15879532833731627,0.049065925261390836
CXCL12,0.02276328722995029,-0.017494365207396022,0.0038914384697847733,-0.010768725813237269,0.008257986319199991,-0.039037767848267055,0.05277111067730987
GNRH1,0.037267680396555106,-0.033036795385775426,-0.014780675035854427,-0.018092164102445327,0.006426525336880418,0.014352372823359098,0.09073944284803889
FGF8,,,0.0858785880222849,,0.03510261492177828,,
RIMS1,,0.030463110661171126,0.02584881193298771,0.03398362437788595,0.0754360313288057,0.01579251115576871,-0.044972554071659766
FGF14,0.07206877794620543,-0.017345426922540198,0.007741615228968544,0.05496890542256925,0.06742024445970536,-0.0012333211405635856,-0.039711707182608365
IGF1,-0.0220098862248378,-0.053207714769680184,-0.06034074042354131,-0.027962172233386786,0.05266514547840606,0.025124896140295495,0.06514658031243128
TNFSF10,-0.06847471724281562,0.027114287467519153,-0.006938597854121437,0.08097390949102526,-0.0012714646644744997,0.05924384455990475,-0.005081220329214547
GDF5,,0.0586307636646755,0.026189656896363125,-0.022108477859226754,0.029717672367262343,0.14069954910837199,-0.03283226788175113
CHAD,,,0.04751861393068361,0.0289259793369404,-0.0011332190494743662,,
RGMA,-0.03557105047232998,0.0151253417099232,-0.0008399266587091942,0.033181882219183764,0.04598203426451384,0.15522150956868555,0.05655399921847242
WNT16,,,,-0.016617876001538776,-0.01408219932091844,0.03737349250171602,0.01836160029717342
CX3CL1,-0.012875200852298025,0.012263622663710784,0.04180159017009155,0.12458651882965367,0.029703998469546522,0.08329625278166289,-0.03627263604610847
FGF1,-0.008313698746895382,-0.012556520108047427,-0.03366275099843291,-0.08049096150138571,-0.057121171120668786,0.1012915533990573,-0.007933332297039703
ALOX5AP,0.0467068243434135,0.014183833993694935,0.02867169374014698,-0.0005307055078275258,0.06473362931740093,-0.016479879038213695,-0.006036021926486302
IL1RN,-0.029367056969791028,-0.03422332266278544,-0.028580399770252157,,0.010390913465147393,-0.0269728032997041,0.1047763721103549
PCSK9,,,0.09210398521493647,,0.029442823409886458,,
NPW,0.09396060547307859,0.03730660553580488,0.16263615384287347,-0.018559376083944416,-0.004971867189702301,0.04549101281697208,-0.043175205160247636
CXCL9,,0.054270224636034835,,0.025078217969890793,,0.06451443266471352,0.012555973996938962
ANGPTL4,0.04171995009787712,-0.010938368004290473,0.033887942202824116,0.03998813516167542,0.005109876588291084,-0.07899490820242329,-0.01112483453750439
UCN2,-0.04142347727086971,,-0.010863911713664043,,-0.0312069730585586,,
OBP2A,-0.07113603462754134,,,,,-0.03754334962645914,
COL4A3,,,,0.03689358863223886,0.09106256308899971,0.0006485846133725882,0.12796602436839064
NRG3,,-0.0013472521295354325,0.05713481216275715,-0.03211604477440514,0.006887787142756909,0.09932893631471566,0.0163063559847369
IL23A,0.1049276881417735,,-0.01574721961141044,,,-0.03142887585503086,0.011976455233347416
COLQ,0.002949068906978563,-0.03742118181309393,-0.014639223779395727,0.005072938936391341,0.013945072612666944,0.06052019104119107,-0.033644018080808955
SCGB1A1,,,,,-0.03195293831547748,,
TNFSF12,-0.012613001860189372,0.020349467538290242,-0.019981996740437723,0.027031668905382562,0.05178933494291167,0.09508842618134188,0.013502051150234775
DKK2,,-0.021725634003017233,-0.01858849945107132,,0.030388412930177935,0.09639156533454009,-0.003160536115958326
FYN,-0.02606618396451592,0.013131242037704377,-0.005185036949389474,0.02921816676325976,-0.021337709343907094,0.12504284787163283,0.028867218512862995
ACE,-0.062032427594200315,0.05769703818584857,-0.035717379047868716,0.14946306249558775,0.024963058835242583,0.059671828857550145,-0.01887990337833442
IL18,0.004746132620521659,-0.011919256764265557,-0.043367847626587915,0.005906293626317645,0.021288952914863865,0.13244051491965803,0.038156226906290176
PPBP,,,-0.019280956027552268,0.07605377757908598,,,-0.03729525578715599
CCL27,0.0027363533330047774,-0.039100673651693965,0.043702484265178566,0.019803062577894052,0.0406180246293671,0.10491154282670374,0.08827555533735983
SERPING1,0.011025695139674328,0.0219808652409223,0.008975266864330905,0.03115274921557455,-0.007905300310256245,0.007224796510125231,0.04992309738595213
AZGP1,-0.10130465486560201,0.07750654102581112,0.08923992823031776,0.06803133057698635,0.005834536369468852,0.10387818397427451,-0.03678442024087086
INHA,-0.056643246289378155,-0.031814472865495436,0.03253147640807041,0.0898688931619046,0.020949509934921944,0.05031925968209607,0.16471584537586173
SEMA3G,0.02949066487254561,0.15012011968516173,,0.1859427279672569,-0.04581791207439839,-0.025690014001751357,0.04806578559052527
OXT,,,,,0.0028033787130539232,,
COL6A1,-0.06287129679281432,0.05907220309747594,0.062437464898219254,0.09494432360017736,0.04390814133458564,-0.09196995388306012,0.06524489722248573
FGF17,,,-0.005070760182575077,,-0.01614645181166152,0.02899187608604487,0.0022712705629625704
TNFSF8,-0.046925203877978355,,-0.02092128862536042,0.1926130904459086,0.00028739665213583186,0.0233312787840612,0.019858034121870285
FGF20,,0.14198359398540564,-0.022750132544394282,-0.018952948370553137,0.05985892705966008,0.09527041854275278,-0.014496977018696053
ICAM3,-0.06991290538484878,-0.009676054569469846,-0.020238885140375956,0.08902594859028577,-0.019314459329210654,0.07415756419228671,0.05849301239607366
LAMA4,-0.06377781264127501,0.07718558935745007,0.04349158093327935,0.1331970474488585,-0.0167261121969116,-0.00231059373819988,0.09630621842810079
DLL4,-0.01910590076311685,0.06004333774414726,0.0024604043870615163,0.13096963473342552,0.0065317264912032645,0.07806600881041112,0.19162647988709042
SEMA3A,-0.06542192688114151,,0.05847020140620147,-0.014864354884995488,0.04463629246950295,0.09364853935543149,0.03196672962119393
RLN2,0.03519856806262412,,-0.014467020269730652,0.13658835714860681,-0.03120696961733146,0.0497310891990841,0.022007607799471335
C5,-0.056540788094897765,0.01777481754226224,0.06537612449815931,0.06568331455744854,0.06488813080530571,0.12168236968737778,0.06884418721986775
COMP,,,,-0.019900359849343043,,0.004213662304222979,
C1QA,-0.03376111231784086,0.03329216250515525,-0.0613006923225712,-0.013923489774841044,0.039659543106779035,0.0319184297564899,0.03352370170582176
UTS2B,,,,,,0.05921330336311009,
COL9A3,-0.06319980665302306,0.06625381692568551,0.05536833799729649,-0.0315097006246404,0.05421894431089425,0.1984085821154509,-0.0012159711353204232
DLK1,-0.09609842745867218,,,,,,-0.04021605190551068
HGF,-0.021419469921092966,0.057823177455369655,-0.018686109150892468,0.06354459289472296,0.031384622432558594,0.02143492471411488,0.0641056819942487
P4HB,-0.0778577108754283,0.07491513807499031,0.050328363487492714,0.10472348967688959,0.016895189080267308,-0.11578736075885285,0.00647004896546856
ADCYAP1,,-0.024041702316742485,0.12520939924413513,0.11865643485723339,-0.0054614857633523885,0.02633140041135757,0.005561037566529016
GREM1,0.11376450021238568,-0.061192014286569486,0.04383282878953631,-0.0550949874017357,0.03802417627886481,0.07105637187698503,-0.03834436399113414
EGF,0.09969145517095948,0.061196889762919586,-0.01768831829538697,0.050314808885020074,-0.019881580559339147,0.08901164098372477,0.07824592756076705
VEGFB,-0.07299170869291775,-0.047531033675231184,0.03841364950548442,0.05884920895252152,-0.008590862900857114,0.09081805064708855,-0.060055745873212246
FARP2,0.10825640580833965,-0.0032083104525996073,0.0184145368161506,-0.02844828436335418,0.020235144047737883,0.07617093726888556,0.057847685715909654
IHH,,,-0.018937613342878856,,-0.03082762305154781,,
LAMA2,0.009638145567180584,0.09733439278041556,0.005827690191142473,0.053537754894703034,0.01316368682730472,0.036828995919682854,0.07472573601364393
SERPINC1,,,,,-0.030443829408973572,,
NRG1,-0.06415559626864548,0.11882804579356696,0.14914240590576916,,-0.02559853308457152,0.023631041645439697,0.002922160945657605
SPINK1,,-0.023074910991777664,0.016240579963497884,,-0.016056511960236507,-0.04628946218214721,-0.05362510582740697
EFEMP2,-0.013315730956723252,-0.0004806554727535174,0.05558952605875717,0.026035559144482825,0.010321229893851763,0.015877865459490426,0.0661652953001707
SELPLG,0.027608931742657324,0.024680611521705066,-0.0031576565105377544,-0.02235607798466365,-0.01278298654924766,0.1584183153124761,0.05447272325087793
GDF6,,,-0.034525404995230456,,0.02073602942705792,,
HLA-E,0.05475519824840735,0.02678929273924653,-0.04863567651002955,0.0904225920714707,-0.06476391372509817,-0.00237619488434528,-0.0328011975351481
PTN,-0.09858006834600906,0.02973866608955625,0.06988132505522805,0.043809732503226104,0.08043260061479664,0.12137716759236294,0.1328191086344594
CD274,-0.001067472200630457,-0.02236859342776789,-0.04774648307026282,0.11029866098975265,-0.013674198659964146,0.024350552817952602,0.009706956068003585
FGF10,0.0054387190509030585,,,,,,
CD14,0.07929096604609936,0.039517901048672116,-0.065164260919316,0.07435350668431961,-0.009772342868032727,0.08466741464601694,0.04448383642359687
SFTPD,0.003898159730840075,-0.012846822382448815,-0.01394660282804735,-0.036077419008907874,0.054461825363096183,0.07535789540687116,0.010611025119005859
SLIT1,-0.15819036499628575,0.08125283349575452,-0.012434999725204713,0.006736912418038256,0.048194823279608785,0.03960854166902978,-0.06890781808637127
CNTF,,,,-0.017122455796691766,-0.0312069730585586,,
BST1,-0.05232724091525541,0.009433613063060165,0.04264248719643119,-0.014695609122260282,-0.014160599153227996,0.08218796649825187,0.09045819308967966
AGTRAP,-0.012523252406924524,-0.01567672642405521,0.06549221942381597,0.012896549278670056,0.007470631554961198,0.037579057667724625,0.05287484262200927
LAMC1,-0.13300306787846383,0.05895748975888241,0.035129588835036404,0.13290013948797966,0.04562538185720566,-0.04063772907794098,0.12271150704776661
COL6A3,-0.03565474030456154,0.07505955860741222,-0.02319893767336744,0.16469186247688686,0.06893732093987576,-0.03683551999745151,0.05459479222123458
FN1,-0.0420421161223111,0.10421936562256123,-0.053181759698894056,0.1880163975429156,-0.02258443776693944,-0.1513692983873869,-0.021220857001456598
MIF,0.0538549688492788,0.07263788948517504,0.07816490193784968,-0.04719128507233531,0.08963389688884191,0.05807753508017618,0.013518562561337745
JAG1,-0.037214038801437824,0.13777923373314876,-0.025342017957030578,0.08418618051800926,0.03234620496603708,-0.11956001943562082,-0.017011148064973437
NID2,0.01786435108522696,0.08140898039830025,-0.030109570667444976,0.12455128879628562,-0.01695427110555585,-0.010221941289409401,0.06403562458048649
EFNB1,-0.06909460800202086,-0.07093716610310816,0.1138853938525106,0.07303358951860921,-0.007631468526809247,0.09114122068151799,0.0728354128867812
COL4A2,-0.03168711254472925,0.10104523055622808,-0.03330414607546353,0.177129626335768,0.00901126642068203,-0.07873671865119007,0.04010373860385543
SPP1,0.02558673930226505,-0.060690253555076776,0.015186573969888205,-0.001348103016367283,0.07706318462589642,-0.18536371761373507,-0.04625924028631731
PODXL2,-0.023779784950619224,-0.005520595075750792,0.0652452648882504,0.06069654978172018,0.07298505348435474,0.19518959350631696,-0.08844719428116425
FGF9,,,0.004743474739101753,,0.07679192411111807,0.0176258245657394,-0.052959902656906935
ITIH2,,-0.038463803939766845,-0.04161902235903576,0.017836828319900626,0.0033154619469937165,0.045637873414146046,0.12144186387475112
ADAM10,-0.05555620404173869,0.02026317504201242,0.03906874610850243,0.031372857239281765,-0.01673309154234057,-0.07534540222548088,-0.003924637867029272
CFH,0.012518276850594564,0.048550983832453404,-0.004707898813826434,0.10255676651305203,0.02061255231178295,0.017111319349219365,0.05887237316057768
COL4A5,-0.051425767368369735,-0.03365660311917824,0.03068266183887547,0.030354946770482137,0.023688105109684787,0.15424831530327504,0.04148437967597635
LTBP3,-0.013419320810560917,-0.006885644741242873,0.04703637435638261,0.10164590513870744,0.008548672556506617,-0.0036231025529302636,0.048190059875990766
GNB3,-0.11919591044396555,0.0037036758701010004,0.05870127542305298,-0.01093311972583785,-0.025336788840194156,0.11286030230319005,0.009031389242284393
COL6A2,-0.03026904547782493,0.06571069477062888,0.05755471148803635,0.15201843158882977,0.008467178630987945,-0.054614277303677045,0.038964697660263184
GDF9,-0.03700516437906197,-0.03029422129894692,0.029406607170423538,0.015313191976377654,-0.002192017844430862,0.04865880234798171,0.05022047928483927
NCAM1,-0.026626193020790542,-0.10426193553712722,0.02940340555077993,-0.09364569806668396,0.08199171233445582,0.007879961998085152,-0.13970572842075515
APOC2,0.03129024910059316,0.04218771390192708,0.007654531570404476,0.03618429611963938,0.038572434127807254,0.14731282591975034,-0.025658168642743354
BST2,0.026501281225419566,-0.041242599912382334,0.0016633747245959297,0.11483975480988205,-0.10995103272248352,0.14027469531049036,0.01658778699227377
COL5A1,-0.07154117022674303,0.07662615530841302,0.043513363603223394,0.11621513206344869,0.022778321852650038,-0.10196344158280153,0.04338734625577531
CALM3,-0.04554214005240398,0.022565397623361978,0.07054578964028245,0.043052288321240174,0.0870234034809102,0.03311649130633715,-0.09763450361590771
THBS2,0.03891240997476487,0.037330759529312446,0.004566387161150839,0.04097292820884782,-0.06784422802629178,-0.02560042405901291,0.14217935847881846
SERPINE2,-0.0660557928437461,-0.026328256404963432,0.03969467675747953,0.02754978646275373,0.019499718798052817,0.11217113419369312,-0.06430612640638562
EFNB2,-0.037334827649403206,0.1672530045234617,0.0061462320097551626,0.035712107481961484,-0.0030086555924482387,-0.05084620488362997,-0.0040889975054231205
PROK1,,,0.25619871702085734,-0.01712243908294533,-0.029264011772560578,,0.011352720523897445
MMP9,0.018780476966307243,0.02420006343712019,0.01765756265233054,0.15119807180394126,-0.03135390631069039,-0.08009109300225081,-0.03121581486114689
DMP1,,,,,,,0.03419072167653688
NPPA,-0.08068367656833818,-0.004072172845366019,0.006593662202407187,-0.07498922691618742,0.056463402118888624,0.015482861843176206,-0.04253590104759879
APOB,,-0.02466723949680588,,0.03481315928690696,,0.06420229580216104,-0.04165261282283856
C4B,0.02119959497434625,,,-0.019015992141423348,-0.03612642464411355,0.015765904846962706,
NTNG2,-0.06444467376688491,-0.032973786372845586,0.005518439590249065,-0.018945671946761954,0.011258432385540603,0.02105675186426507,-0.037778636679689934
LAMA1,,0.04781644139126534,-0.002255044984123453,0.03236740021440554,0.00997273684626259,0.1417170229824818,0.046914361346730424
UCN,0.010391218018977508,0.09472841394035253,-0.03680614802115826,-0.0073761275745415945,-0.02554576109937341,0.11340178116792554,0.11299161754201366
ARTN,,-0.027884331053726737,-0.010797006791608603,-0.023692780617191194,-0.013043436641886579,0.05186935351915881,0.012092319936674983
PDGFD,-0.006312838894126322,0.05093399039318253,0.05598629061582024,0.020973933667809745,0.0032093225756974365,0.0675092393157249,0.08584920170099958
EDN1,-0.033952193221733054,-0.009149670323523876,-0.03384105171078417,0.051357463072067684,-0.023700628878244433,0.04085237582662655,-0.02290393609725749
ARPC5,0.004520087460100924,-0.004775783644398028,0.0407037779601921,0.059997180870260035,0.11132912604642049,-0.04997288191167977,-0.005174746659356699
GSTO1,0.07872144400265794,0.012154360266339962,0.053837383313701824,0.005354744946986586,-0.0610949396032819,0.015454030311397467,0.08323981800949029
PROK2,,,-0.012570712331884365,,,0.13843209564745668,
SYK,0.009599129608329643,0.03706058935973605,-0.02178306853807018,0.030787415785074396,-0.029187596653314173,0.10999662661918491,0.0341256244827412
CD40LG,,,,,,0.013596278318975473,
ST6GAL1,-0.020789228689170967,0.025995354899487923,-0.061617754928940185,-0.06138374771916598,-0.024175885372373265,0.18743213039195789,0.0063228268174489195
WNT3,-0.05253512348011464,0.14778844915971331,0.08590662116346681,0.012956842419980054,-0.052006861338023444,0.1331452596558682,0.06279760557927147
HSP90B1,-0.03933878352352601,0.04186553530863361,-0.004690731867179205,0.10971095081400636,0.026628095051592682,-0.1867214031370929,-0.06951256248652184
