,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.06586825677002454,-0.055186123490413186,-0.023643019406163746,-0.017753055991965562,-0.025676869594192464,-0.012504752861040622,-0.0017018993121953945,0.04310011601696785,-0.07321753102833874,0.011031319654134482,0.036669545942113746,-0.05299278969381283,-0.024621467183566212,-0.03586521920317673
CXCL13,,,-0.03897985117316345,,,,,,,0.054631665339807386,-0.030485475214185532,-0.04086418822226063,,-0.023318386509362115
MICA,-0.05013510054933192,-0.034533531181876735,-1.1635577317405982e-06,0.022959949738046305,-0.031778401643460956,0.023071811757001785,0.016922432960959723,0.04175792997512583,0.07298650696966255,0.016945057947836538,0.03092932229138385,0.09506950226601509,0.06020997335140052,0.012546209426628917
TG,0.002270410993748188,-0.032805565045322886,-0.014129361707577587,-0.004247169436910949,0.004783459463468437,-0.01848189559222798,-0.015360290746246645,-0.015904174727917542,-0.034537978593631405,-0.02077134433175168,0.08705958792530558,-0.020617758663002823,0.04756887327229321,-0.025696982604545518
ADA,-0.0006293189212891721,-0.06732162188428671,-0.0077170661555784085,-0.02104344587033222,-0.022561449720065962,0.026942816379844015,0.013105144991431445,0.030995270904439536,-0.07625369827513366,0.011180303187991032,-0.06915356957045421,0.021717063905396402,-0.027770894310990262,0.02958318979112585
LAMC3,-0.01376370744630692,-0.04919548231855237,-0.01742564972210033,0.012217468338934742,0.019582852477505918,0.023979835962087404,-0.029974421422436205,0.025705760526645614,0.053151381375632405,0.004349103013862392,0.01571230304090773,0.053670541890438954,-0.05164711098255239,-0.008042939554074625
CCL7,,0.03742632403474322,,-0.013851463747724535,,,,,,-0.023429130898379072,,,0.005865005777240844,-0.0051772607796233315
NGF,-0.0166381473910385,0.0960987210998843,,-0.01215720246508433,0.027895033599675673,,,,0.10433883184194954,-0.027058770543883122,0.04018592273786711,0.09162350809331682,-0.01102828587760256,0.15542005875463116
TNFSF15,-0.020583464820183847,,,-0.01542428234950494,-0.020023971193758053,,,,-0.055151776928068504,-0.022840771761424367,,-0.015556543275337722,-0.027454352142235874,-0.031816530551000734
HMGB1,-0.012285481904373643,-0.035089378444444194,-0.027963053352166468,-0.048401598327409555,0.008917998550779276,0.024499562349633387,-0.006594462676089206,0.007316939144192834,0.03224629796143219,0.05364915304378066,-0.033651406469879255,-0.06788163821417538,0.025361747393151342,-0.04039070561491411
ITGB3BP,0.006520907466466515,-0.02505519911715089,0.013578154909298935,-0.02064887266024794,0.05679801950744121,-0.0063556296035753536,0.016895929710008403,0.01214494819785156,-0.05546839124088179,0.047964003667554274,-0.045743586862910336,-0.01470326060242071,0.03932552895944528,0.024046787714166837
AANAT,-0.029821248380641357,0.051289792879983795,,-0.014034520940359063,,-0.013813095119663625,0.10614984868709887,0.045584514043177,,0.022896311651722758,0.13640080472371713,,0.09138886511517501,-0.01755338304551767
RELN,-0.028687764352525888,-0.03354355884263532,-0.03478898192171705,0.11967441145022344,-0.008865915030097048,-0.019488895743700097,-0.020833469251558805,-0.04827753597762432,-0.012854558249405458,,,0.020757409793945546,,-0.02351229190783693
IL15,-0.009692977133364124,-0.014469064967185846,0.08538102408836987,0.027066661117417703,-0.014248245915691035,-0.024912885056208044,-0.018037981203938697,-0.03940361855574263,0.051573556864553324,0.010948032329550172,-0.05085463119220863,-0.02745636360927362,0.024596046527093376,0.06074933596762988
UTS2,,,,,,0.03425462284589356,,,,-0.01750320010804043,,,,
BSG,-0.09196385298984242,-0.04985485011458395,-0.017753815862663162,0.024984887099928212,0.07131419267403259,0.06429283755671089,-0.01928448288632562,0.008562645668020077,0.07108803584791355,0.046120614340659304,0.01633301103896935,0.022436138507351357,-0.025970887190230336,0.03916760744882155
ADAMTS3,-0.02951973328469941,-0.022847460717339813,-0.03846468946210348,0.006855751322108808,0.026901546272511435,0.07035847627027535,0.0055628817534325884,0.04713739032267834,,0.005910122955659718,-0.03738501067756867,-0.03286407332327199,0.03320382228842386,0.09750221251517005
CD34,0.040225713776399837,-0.019845647401033784,-0.0493865042003684,-0.015881570287564404,0.004052379256250562,0.019795353555513037,0.03199060151068198,-0.03430053953847826,-0.040220415112539806,0.05372378631120281,0.020142686130743957,0.04782670078595946,-0.01389465277360107,-0.014069839429058937
CCL23,,,,,,0.08205283164667891,,,,,,,,
PLAT,0.038400159641373145,-0.03697262356657473,-0.03831315283513084,0.02893549368685979,-0.04363282557206136,0.03832903088327137,-0.040066396656723464,0.027675463274741165,0.0013684197593220927,0.01238716118235287,0.01358851445330506,-0.001656427024330097,0.011793694643614707,0.004402555342088583
NTF3,,,,,,,,0.027533550246253116,,0.03087420554937342,0.03003596679698769,-0.021117233091852042,,
LTA,,,-0.019277436367853295,-0.0177530551614497,,,-0.013303935664445673,,,,,,0.17369090325873113,
CKLF,0.0687215538666239,0.0061145632492401875,-0.006685996508333202,0.009415571562232682,-0.026136622500903973,0.03395904303434706,0.018177735395528402,-0.002536013517097541,-0.021688326091027717,0.054444808275916,0.041356746993376825,-0.020857708851866347,0.06432701640688956,0.04877944422451767
CD24,0.043140452381837564,-0.019757655960226727,-0.0466862806027435,-0.031163615552962206,-0.011275604741719712,0.015685286964477598,0.07646475092191157,-0.01359119912084937,-0.025778420157072955,0.016123466859817442,0.05297093163548748,-0.03122013416951542,-0.021080758695915816,-0.03220705989887478
HSP90AA1,-0.09564415071499965,0.011559610750714088,0.008962374861012114,-0.037259240315585536,0.010279026058149388,-0.050935684913749425,0.054317734822481645,0.048430860991264174,0.06722508292750155,-0.08253315514930212,-0.11866426495774805,0.009056085484118948,-0.08800276951499324,-0.08983746358957821
BMP4,-0.004939711867649654,0.012983788492537285,0.058511518568916794,-0.041420008857879595,-0.057096360326804166,-0.04230998154479185,0.019983897542131753,-0.022978057810468782,-0.01998724159123999,-0.028734949766202205,0.011312967201441279,-0.015891255355013345,-0.0432884994349691,0.07440768437894721
SCGB3A1,,-0.013250998931071586,,,-0.018188137910325145,,,-0.015464062247611304,0.02062861237908216,0.013621481044341254,0.003607330393896224,-0.007788018937154074,-0.03740020940280341,-0.0352736249955383
IGFBP4,0.04774939103483492,-0.06336374023588964,-0.07755757365285605,0.013401045104385478,-0.01656950670678547,0.0673403970844553,-0.029511831510594576,-0.00944598263182192,-0.049582245042197756,-0.0007941507838007364,-0.04949844830321992,0.0625885620722352,-0.008701592610731838,-0.025980477558404318
RSPO4,-0.02032520284383291,,-0.02035494507349627,-0.027174161267003786,,,-0.015473287100738201,0.05720647912397552,-0.0480857265146157,,,-0.02175673741924795,0.016955053559030413,0.16585966776876798
LEFTY2,0.08447342260157414,-0.01577941128852891,-0.019514192616556257,-0.02354167102027408,-0.04084165868005467,0.04816427805480051,-0.03810530089909193,-0.016956530903865986,,-0.019888678993167565,-0.023966645715285603,-0.029587725512855965,0.0904518837554323,-0.09883939378042518
PF4,,-0.013745784294522608,-0.017535448454200606,-0.01208512922978201,,,,,,,-0.01910480225365287,,-0.025399788140734493,-0.017338909208432403
ANGPTL2,0.03782472782035868,-0.02567882101680487,-0.004146065862832006,0.014726516421480828,-0.044508225783101464,0.05924552224762609,0.017707225282840102,0.043948716074965345,-0.09172450575265904,0.037412478882458626,0.04987089318280576,0.022954909354511145,-0.01841762334973699,0.01367610409936077
LRIG2,-0.03531149326623319,-0.005034813912430476,-0.02930871712515438,0.020939380908909636,-0.03828556148913967,0.029421905257504766,0.012139258534861606,-0.017347154824033848,0.03722118315064066,0.04231283650393547,0.016678576589029652,0.04327216965442438,0.0915954749385779,0.0423254803185876
ICOSLG,0.0021079411823701796,0.02109264080468507,-0.0085890385244877,0.009875075985506411,-0.0476501782378827,0.03636490102103458,-0.00829094461334658,0.008858612867842834,-0.039737965980288656,-0.020394667223290093,0.041676673972451686,-0.017694247029271585,0.06273122438811446,-0.06356771999836057
WIF1,0.027388380702955826,0.031875274895579155,,,0.020130142576291515,-0.013084419497721395,0.07901096258604491,-0.009307769891523663,,,,-0.0021691843911632266,,-0.00035474674396072573
NPPC,0.015998785561602058,-0.041108147985928024,,0.04387113375516011,-0.02436183216198763,0.04271633012381758,-0.02329186633755118,-0.021491258996131444,-0.014773243803384998,-0.034975467370706975,0.008195300485965335,0.024023314045936123,,0.008466226804971099
LYZ,-0.027950285745171777,-0.05589124309386397,-0.014948978560913812,0.003572214098556979,-0.021467175985956558,0.014935171515690194,-0.04249732094432303,0.0015937505586615735,0.05866727871817744,0.07389816898754507,0.009172714031927386,0.043527721181190485,0.012703749207233158,0.046095692058361865
EREG,,,,,,,,,,-0.018361872823620975,0.11496853761737097,-0.027098383275799623,0.04104757275886445,0.029116332171128113
SPTAN1,-0.050918890891636745,-0.06277561343111827,-0.02772324273279642,0.04635840361042505,0.0587653752439631,0.0003872709741369203,0.053008985057957744,0.0018456975192287653,-0.03323354022375403,0.005459947048449569,0.06522647752872156,-0.01783664356776767,0.017970904124827835,-0.08233873016497018
PTH2,,,,,,,,,,,,0.0093819808532847,,
LIPC,-0.0426287278216521,-0.01682845298430737,-0.026391787098134428,0.004469557474514383,0.06451607549886224,0.03903110394374121,-0.028928885998824337,,-0.0035122899410850853,,,,0.019229164692680097,0.06474593535114836
COL8A1,0.021790708629254897,-0.039759105883643814,0.044696103911140095,-0.0427256907383135,0.02422080838829893,-0.016828350228109176,0.020368253982226248,-0.015708908645138908,0.07967225649748226,0.023126051723852552,0.07634327991922508,0.025076624743533553,-0.013898950107793425,-0.025837914359230708
GSTM2,-0.028261891868096297,0.0056808867909206836,-0.0126210443469219,-0.030070956962164937,-0.012048810485235933,-0.0051328977084409075,0.02487164058646485,0.014925121292465532,-0.023915887331270765,0.04425540785294432,-0.0590581979152709,-0.03736118868394746,0.027038199156125115,-0.041562828408613736
SPX,-0.04654809148923509,-0.02721736399514024,0.023895473974246722,-0.026403913490272785,0.04145073770786301,-0.032729654519542586,-0.007023917735101461,0.0057351975909503035,,-0.023622329020704734,0.11195847012978856,-0.046080499404211654,0.04619727101907703,-0.0035635887585759875
MFGE8,0.0013446352861765682,-0.023501751461675154,0.03823956885290841,-0.030727936187398146,0.045352938384526836,0.05223873628171671,0.0022064820600430964,0.021896763636304502,0.07893860181832826,-0.013960842537427959,0.034321235602354234,0.01960630589792389,-0.03800183201050635,-0.03334740980259291
TGFA,-0.06467941527830363,-0.01992300700980534,0.02689158676072778,-0.020076555148244937,-0.05143232922449706,0.01740178502097273,-0.006198637656388197,0.048322740665385916,0.07269940045525729,0.023724142284609954,0.020153439036543475,0.04222888461803621,0.06211752937245549,0.025045827126736923
SLIT2,0.01450966693337581,0.0183942622584594,0.004008255098785338,-0.009291049154893882,-0.007510469382049496,-0.017018305450872063,-0.01774652523966741,0.02176672205008546,-0.04004368948159191,0.07203920554244649,0.09535351001295823,0.09339717492862583,0.05389433259106111,0.013758122535058927
PLTP,-0.07477897310421802,-0.033430988050387966,-0.0018185271507856224,0.015356012966155547,-0.005799315316934883,0.060587571758248145,0.09880370803531925,0.021517087406034363,0.1248104789544927,0.018491171482625048,-0.029714748320145715,0.06650308889682251,-0.007278725728316334,0.0251929695922043
APOD,-0.10710641804665327,0.004794977625573074,0.03196172263280249,-0.022021418729822752,0.011589615850630232,-0.011288302186028798,0.11491664155421305,0.005184603137182939,-0.052544509763978633,0.026810715523018645,0.08792150717338056,-0.024269039167173576,-0.05531240286302761,0.0022530984099269477
B2M,0.017342398307380998,-0.01110081873632257,0.018476956415914913,-0.034395173033183145,-0.057762000308676335,0.07854733712081971,0.08042126928950159,0.041713270694944085,-0.006073202909234254,0.07993979062564785,0.0343323678311082,0.0674175527152977,-0.042715070530915285,-0.035175372427436784
OMG,-0.03207962187144051,-0.043829214816138266,0.06969316542169066,0.005717249120988877,-0.028797696165728144,-0.0461711883270753,0.028193935490037264,0.026583768967146083,0.019128012745991872,0.013268004530804746,0.07656810989159783,-0.03740610089377804,0.10900613689198065,-0.04105221749004738
CXCL3,0.025544608254229266,0.027446901683581982,-0.016729840263680636,-0.019191991435642295,,-0.018135933590499535,-0.03329100586276096,-0.01654327544285642,,-0.032527459473053286,-0.02972516373569686,0.07181469959440034,0.065757062893873,0.020719787968335644
CXCL10,-0.017190009850433917,0.03639809553719746,-0.04683230424840595,-0.007296505025395546,-0.00045053744412152416,0.07386394925363238,0.09074591309324898,-0.025130446228164346,0.06900029639182172,-0.006147614164521145,-0.025625078237235952,-0.029728579572353697,-0.03584536372702961,-0.0025875513819734117
RSPO3,,0.0015900665579124177,,0.0064714019704549585,0.03659070756276142,-0.004897665980550302,-0.02337006116217181,0.036056858904850796,,0.058148360074027905,0.019202282040248788,0.04371828452668772,0.07365745544040021,-0.03405957984690202
CORT,-0.022788133453727488,-0.004718309931516998,0.07674104779653691,0.01673189881249577,0.08868714409064667,-0.03925599653688953,-0.02076443886031176,0.0351907086843078,,0.022039944199346954,-0.019992204535782484,0.026595978142484666,,
NCAN,-0.06612984901296358,-0.052104776809262725,-0.007274077606828789,0.00531610647444971,-0.0492403720275564,0.0633214857138501,-0.053186743514684186,-0.03247668872635793,0.02672999388141928,-0.01749890055521117,0.05534339597994657,-0.08138713408844468,0.008858666404452544,0.008029954496399
PRG4,0.04876995200092023,-0.019927921877715922,,-0.013851465906269544,,0.05809186622937782,-0.019774246648614123,,,-0.02566138183327284,-0.00021910522277417423,0.037264912793133834,-0.009244321890899883,0.06138012509350925
ZG16B,,-0.01837513611060762,-0.005661620383264203,-0.016076320214919632,,-0.02121385483092458,-0.010571184596487981,,,,,,-0.022570559003132738,-0.014791867830056126
TGM2,-0.05963843661317452,-0.016510077575225577,-0.03359823475341819,0.012430188684087599,-0.029582194972474583,0.07714674179181927,0.02384980556670291,0.04044329434350734,0.002068363527342351,0.03350497246013342,-0.013477567237693387,-0.01107180668513545,-0.0015725231491918472,-0.003924380452302778
VEGFC,-0.02231519505999176,-0.02530246133294352,-0.015267960610275196,-0.024687021109824292,-0.015985564864445134,0.003251822019972419,-0.008105910210728007,-0.023338124366386243,-0.02852825424271486,-0.01574750226141685,-0.007954089937384012,0.029290253578594435,0.06404893693390101,-0.021381480066025815
WNT6,-0.02830161229687709,-0.021380195973487053,0.01431906519721421,0.011501296452697778,-0.014614310113412798,-0.019321855844807997,-0.023525794270379728,,,0.06800663322160905,0.019793918542588374,-0.015379379014507762,-0.027258588771523037,0.01813744257986045
NRG4,-0.021091365443494933,-0.012204636445877855,,-0.01685786765533175,-0.017890617203027263,0.06900303527059813,0.032747694427427615,-0.018751406137818324,-0.038378104775526015,,,-0.028730336255653504,-0.01810145116983016,-0.022985449462309574
PMCH,,-0.014066500307697493,,-0.023358217989343205,,,-0.015473286353984974,,,0.013984217118048823,-0.028050132534930713,-0.01654174140828423,-0.005791328756762688,-0.029436176041600145
COL9A1,-0.03285771565898394,-0.03686147480296783,-0.0036540152425697703,-0.0007297487970995419,0.028557190130168577,0.0074312326079107385,0.010648260716427679,0.02835070845181537,0.06606838398071346,0.054999549076278714,0.021003902724351747,0.01075638143243184,0.024529196923696383,0.09176208378894023
GDF11,0.016368810809745626,-0.045632552597158565,-0.004625148572873602,0.033595390367069294,0.008150307137707329,0.012231247236257792,0.030562966396527492,0.031441807515067664,-0.09861348249187775,0.009145328243097606,-0.0795232178546302,0.025196112341696605,0.003271126243206816,0.00469270719710157
RAET1E,,,,,,,,,,,,,0.0652836774326018,
IL24,,,,,,,,,,-0.017755218220293908,-0.01880018589495698,,,-0.025696967848620807
SORBS1,-0.022412865246962944,0.008388100408953695,0.07947919077153687,0.02698610388449136,-0.008898809379730352,-0.030557168566357647,-0.022766226728732984,0.0065840269118363996,-0.03531482053909484,-0.025501341658228916,0.05428203756404877,-0.011302556466948391,0.02248132988543971,-0.009335960381602487
DLL1,0.044908784778281766,-0.004538207886077402,-0.01579421099093665,0.03447871769905949,0.012055804365748239,0.02513557084556734,-0.03982061469183552,-0.02452433608535184,-0.016651276235380614,0.014851908178661086,0.08282146918882713,-0.014321013728709996,0.06354756186095249,0.05828524154504709
TLN1,0.0003048165341183394,-0.003983273896346222,-0.000636162387138159,-0.027265746672371215,-0.040578283204882,0.042596405930147026,-0.02393469661966028,-0.04601480677088487,0.004505568237605651,0.017321358245145867,-0.07561863122795234,0.020106716811113916,-0.051530329024711156,-0.014277264250664732
COL2A1,-0.021588401436734874,-0.020528657034380737,,,-0.01583278621687942,-0.018135939762358735,,,,0.09045424161898395,-0.04899903555995542,0.04145035447109373,-0.026343726621161186,-0.02070865623339754
SHH,,,,-0.014393947294308769,0.004564032764613454,0.16989347306957225,-0.006405916073270259,-0.017755501358479784,,-0.032013957918245343,0.04174868517446072,0.009101025322918515,0.0018446557384728121,-0.04188203684693307
PON2,0.027712542289519533,-0.042571194166947955,0.003902477932804631,0.0018673034119887277,-0.003381809346829964,0.04231895416097772,-0.04041407365822478,0.042313074004949845,-0.026105419753271235,0.05977491137143452,0.03985822570538371,-0.01269825474417942,0.0865154942530784,0.04510782981278301
ICAM5,0.04066997610853635,0.015556718624702702,0.028347707343235037,-0.022433988485572133,0.02127491777700635,-0.03543939859177102,-0.016178880915804886,0.04831110957091957,,-0.0007184227048358256,0.045180230016914444,-0.01952236957650606,0.03803607849743323,0.023414463519865286
HPX,0.017447242729308508,0.0069940333983071245,,0.034459527659273015,-0.014614311099251157,-0.02640970671034513,0.03260292630456846,-0.015464060671087401,-0.04992631337080866,0.004799960647964713,0.05577420124752084,-0.0027548722353104185,0.04083915585369741,0.0489204873085041
SFRP2,0.09682124979881325,-0.01761723839197719,,-0.016393146098160085,0.03447580302828195,-0.01447416572023441,-0.017289846450395194,-0.016301149276650658,,0.06863069305823381,-0.008334579822326679,0.025349250194939794,0.0017071008820002522,-0.046709759274402664
CFC1,,,,,0.052264607491513994,,0.04911482111946365,,,,,,,-0.0203385061853153
CD70,,0.023350415841400837,,0.08822130411416262,,,0.052541982583640935,,-0.0416513862151999,0.008242772621934279,0.05851338413103574,0.029402571677294497,0.034625755749455166,0.017078909565110552
HP,0.0491918647533981,-0.042172452998782674,,-0.0024484069150400713,,0.009102872816981378,0.04861189762194386,-0.023630086149791778,0.05333784211345878,0.09716673076292953,-0.027442011735121136,0.013220209677822899,0.004272088662076284,-0.00897743528171534
CXCL2,0.11333158213299062,-0.039304834009445476,-0.03487768079998119,0.01722116230824875,-0.02258705046614603,0.0728774053430491,0.033029205804299806,-0.021491257314159157,-0.03780859715082813,-0.01776842019074643,-0.04077738340358506,0.038463817149039986,-0.021961942691151797,0.04019813945877442
NPPB,,-0.017095071113864727,,-0.018403134015035776,,,-0.01164946782543401,,,-0.0006003518898997543,0.049506258625808375,-0.024723342200684936,-0.018361906249186134,
CCK,-0.02955265459119702,0.0024303094458207387,0.07108822078677503,0.05634504187482055,0.07564936726342264,-0.033370002549500316,-0.013197544475067007,-0.04680413552045909,,0.004771758647981155,0.02090088505878919,-0.00956301464277702,0.011496479876205326,-0.07479027918510799
SEMA6A,-0.04653478616367548,0.03045864246743732,-0.04558981328234105,0.0459558652026055,-0.07097097553027908,0.0352288179084777,0.0028251230499308235,0.0046138065955261135,0.07663722057893152,0.06655622751277138,-0.014683740972170027,-0.02725143579950232,0.029886628094980685,0.11066110339557737
IRAK4,-0.02268332048525247,-0.020197046243966572,0.030831735566553636,-0.023890111094440995,-0.0001575470852908299,0.053395047862991006,-0.0281357029539763,-0.015172391146570412,0.010326515020212366,0.0020752036010540658,0.011254195771124857,-0.04135350632971005,0.020640321288064575,0.03030505689794908
GSTP1,-0.03231203783303469,0.030473637196619968,-0.03587772222768074,-0.02144044958326851,0.006975211222039328,0.04709314606788178,0.0564984800618698,0.0058997423681662565,0.05169697441340097,0.026592952162362352,0.11433998309452542,-0.0023114750139828335,0.10122826657140382,0.037493577484434326
VCAM1,0.01658636434628848,-0.03884864907952546,0.011303278320559924,0.0189397036080862,-0.014216186017305617,0.04726398845188905,-0.007578210595723412,0.00015255321363858056,0.1431218911368232,-0.019824177121198355,0.05152088433971966,0.05961478746226322,0.02280666857594927,-0.005574173907569599
NXPH3,-0.0188600535657417,-0.03101612965530625,0.10275761612908192,0.013098323782425762,0.004416636843379432,0.05244690716260336,-0.03642141175819827,-0.03192039720797738,0.06494795687217211,0.08026968822088668,0.11310577778933928,0.004836750663193584,0.06395390679742316,0.014170098584312804
MTMR4,0.0009144844379825708,0.01120555665172714,0.024060079971754748,0.030426148022854024,-0.020326531121679994,0.03205396323913894,0.039129740592009146,0.06582235383108023,-0.16242443501809634,0.04222168568897307,0.014917737869674484,0.06206034632684797,0.09980644096391388,0.033987519506243805
