,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,0.0542081121570362,0.021781649373567316,-0.004311515456802587,0.0130093553858683,0.013688175785949497,0.06893739297827785,0.003341963613843889,-0.013778300500716224,-0.026591056072437835,-0.04991795349521739,-0.04781675894730019,0.04701007390236964,-0.16389322546948504,0.04712319544891259,-0.008571642549004235,0.0678115892193653,0.10212842041836218,0.07466060584167834,0.011473831144098834
MIA,0.010993117708748949,-0.026241494416905018,-0.017829292260620123,-0.021301403780716422,0.029984114057997956,0.06645235161021985,0.029623009358291683,-0.012423087353120695,,-0.022997856235444872,0.04464832273602823,0.14286767547644694,-0.0071555515887737915,0.013983791947048563,0.022038477001136498,0.04227622774188368,0.08654651064072352,0.05583376060730404,0.016971758336322366
COL4A4,0.03690959529002204,-0.02923421397367181,0.014271446619149222,0.06527887156048005,-0.018257655338575235,-0.013774189059861533,-0.015326372571901946,-0.02086979877787959,,,-0.019853580187054666,,,0.09178491451586994,-0.032167224734901925,-0.04127339297638106,-0.02494045198463955,-0.010245694148992382,0.003949960540620324
TAC1,-0.028679111203114834,-0.001571548699282143,0.05418614669419107,0.002986376921313176,0.039536225363463816,-0.05030995052689059,-0.031184943330208603,0.03140156504726154,0.008921210982004026,,0.11829168604289911,,,,,,-0.030934499960697227,0.02137917102603074,0.04723757140315752
RARRES2,0.01031527164819039,0.020024810501443568,0.01918543625612425,0.06512345062045624,-0.002434522353666772,0.08021674933154112,-0.008196049107684926,-0.03948521604623313,-0.04592788927551224,0.06819282049869937,-0.02127426403380385,-0.0876804703881193,-0.03751424075915869,-0.08829545286890608,-0.04726887354197542,-0.0072550087938216875,0.03179267607790275,0.002612515500382055,0.02951704394871366
FGF7,0.004862870740116408,,0.06625288036534056,0.03530380193614078,-0.022501883756297365,0.012295413998841936,0.024721395478857863,0.03344769775680834,-0.05512367236900236,-0.054688834023472625,-0.010899232699089257,-0.006809261069987988,-0.07013571453871914,-0.03944617066372678,-0.02150794031178319,0.04979215702903105,0.03400877926391746,0.03235735820038751,0.011226596630240664
EFNA2,,,,,,,,,,,,,,,-0.019094196647741743,,,,
HBEGF,-0.016072867008213983,-0.01998381490266217,-0.026198822397716166,-0.014433552942289473,0.0033170913803669028,0.06708487971298951,0.007316436000456258,-0.017204482186649207,-0.07365335236563533,0.09054202818861608,0.002210483711327501,0.012449701701708442,0.06308925493224253,-0.028987016631766453,0.016613867012200325,0.04254393965819542,0.04493339371026895,0.09635183698304292,0.033583853181169805
CSF3,,,,-0.021519726321663338,,0.19229448963530904,,,,0.0790257028580031,,,,-0.07808158004247041,-0.01576447549735133,,0.07782973667731763,-0.021350288162791907,0.052336984065984395
PI3,,-0.025608521006900514,,-0.005509008088641001,,-0.016409195435656703,,,,,,,-0.006865050543101244,-0.05399563613941277,0.0046794013784290924,0.0424715790538591,0.08457839652531221,-0.046387083239854944,0.05011728588521102
PCSK1N,0.0040086113378991544,0.0006340332651136965,0.024251924357644717,-0.005703274799019845,-0.008081444874156123,-0.05119590814673465,0.00939804820374598,0.006051599668064138,0.0490795177254775,-0.013125641752552082,0.05105837367138064,0.01368652615761502,-0.05954491832120543,-0.03333568581573585,0.01575359159262692,-0.011099711575226542,-0.01853131102189324,-0.016991528379850736,-0.012855132810119583
NTS,,,,,-0.004776529254489204,-0.017911757251624902,-0.011256744880398338,-0.03300820520407226,-0.02137723517036996,,,,,-0.034069874913277204,0.04660910604077381,,-0.04634591014297445,0.05823886307754689,
SFRP1,0.0029473287645069074,-0.0030681987922113086,-0.044081740623640626,-0.01575349549115834,0.04666575503198742,-0.035984608138532284,0.044884011207741055,0.061079310962138825,-0.020744779985923542,-0.016816867255510345,-0.003609102736921523,0.032564318467967784,0.07016392087870706,-0.015965526188719815,-0.06083241670504819,-0.04828528270489293,-0.10546469176772813,0.04909763556818295,0.087367740734716
CXCL13,,,-0.02344364298715187,,,,,,,-0.007201300733208122,,,,-0.01960357914233973,-0.014906130573446134,,0.033788861425515286,,-0.010399992721806159
MICA,0.0066457471891389905,-0.02512586486280467,0.007045055295927091,-0.017961342358626477,0.04311345811068253,0.045462466651339344,0.02035939703552061,-0.04859895723337878,0.00654916561829921,0.033362849262366434,-0.024596349346686162,0.10372079448834126,0.06602000495084967,0.02048943214853757,0.041885400512093336,0.031129645047386478,0.018449099772955325,0.05535312050795253,0.0399588977693998
TG,0.03545572530168356,0.023683166474151012,-0.01903320346399999,0.10352100851933128,0.033360812186906355,0.02711924066436626,-0.01399981632572488,-0.010777232075759032,,0.010686992054028087,-0.020945892421927376,-0.0068808086173265705,0.02322761726727242,-0.019405214664054107,-0.02865050291240924,,-0.02115579289216077,0.010180247420088584,0.019252545036063544
ADA,0.0005523825259428168,0.06669285507971673,-0.02111011611525305,0.12694086213804523,0.05033228134774635,0.10646964508605103,-0.023122139591710163,-0.01750309159661307,0.030360757024559825,-0.028578149866603925,-0.039621648016412436,0.01180569251671684,-0.07888230292861056,-0.05716656252324371,0.0018975686798977395,0.05738731889338534,0.03392144553487273,0.11805901584071547,-0.06708817348559258
LAMC3,0.013668510888688052,0.01254822691213228,0.004444856619646178,0.008856378844157766,0.004359156907008477,0.06099693989640668,0.10630005494428027,-0.020732654867707274,0.04534661592326839,0.001573607994405031,-0.04944659565297163,0.002947294909770945,-0.026905582272498896,-0.009273893811558027,-0.07589796610818542,0.1370935130383476,0.09700994634972757,0.12153653349590404,0.08252643955041497
CCL7,,-0.015483393444853088,,-0.012291347010592188,,,,,,,,,,-0.02188819881919158,,,,-0.003145357028171877,0.06071702910386052
NGF,,0.04019107827952433,,-0.02816261535869059,-0.02455021559464884,,,,-0.021377249245860964,0.02057847770060315,,,,0.12913343920970521,-0.01883753852099686,,0.043127494914020105,-0.02374660492741598,-0.03447609635602928
TNFSF15,,,,-0.013687016058375905,-0.029809343950732967,,,,,-0.024013756926219557,,-0.03872815276183197,,0.0611226519546254,,,-0.01596250169721642,0.02649104272901967,-0.03606491903698122
HMGB1,-0.07343576125630065,-0.023584401175730414,-0.0063390921904572925,0.03609489856202716,0.017344446640197075,0.046895941314143055,-0.026816590057480952,-0.01753897838165523,-0.026573551821871193,0.03160035194299898,-0.0005166158747126479,-0.08619418212634859,0.030039453669387733,0.06844056008466458,0.03613433442355178,0.00046262524933902554,-0.03141134865635696,-0.06993453790441118,0.038127053535429285
ITGB3BP,0.06233564407621885,-0.055181610918113654,0.0022322214450058372,0.04196766538578526,-0.007699585322366012,0.06432807631730895,0.05359279511472016,-0.0019335319571143425,0.012759938737529102,-0.04075846810329405,-0.027460779641287975,-0.04813057502915123,0.0397551682260914,0.04187101108955395,0.04406656178465399,0.03205176938099506,-0.029234932938393892,0.0615228139575694,0.0021494200417384885
AANAT,,0.023109404047467443,,0.08060747281843834,,0.015517278370376633,-0.02272854236345493,-0.012423088044124533,0.08683097653851246,,-0.018704575177921925,,0.10267500025098444,-0.0192021264464581,-0.02569561710805861,0.08624095757073198,,0.06792839522812656,0.048204679209597964
RELN,0.09194523278081897,0.045439919099036656,0.01735471439407873,-0.02161698374596713,0.05108389768559458,-0.038571801553885184,0.043297610045803826,0.042977762453197545,0.016951741143870786,,0.06175246989319897,,,,,-0.004123509336695348,0.03856692960234674,,0.03360033555497827
IL15,0.05423761820520353,0.017287367325259248,-0.0242480100220977,0.07398257909548323,-0.02121112036596711,0.09366355359941929,0.04084326741435727,-0.003105257073337493,0.0008376496415260376,0.03535520783591552,0.04074857704863051,-0.06610849571560443,-0.055600807130959704,-0.010763209151234932,0.006947450782814928,-0.041273387745953176,-0.03893745443310286,0.09401805248805829,0.028853687887176866
UTS2,,,,,,-0.004679532610265313,,,,,,0.060143117248707946,-0.09878835722902302,0.11361059820217125,,,,,
BSG,-0.06868837998142635,0.04711178294117713,0.04511369082915069,0.015407555301517469,-0.05087831692136886,0.01332727153993208,0.08387625934768667,0.015898437177441854,0.05038668226538251,-0.04070681050185767,0.029102308081026748,0.007423184052508465,-0.05295315951877919,-0.027116581430937304,-0.0016179464128491358,0.0964297793391658,0.047192155731971136,0.027042183521753672,0.12514749363573463
ADAMTS3,0.005667448767673663,0.016495903417093127,0.005177420654912169,0.05482115984613906,-0.012991070539515348,0.12149609926117333,-0.006076146527338624,0.04235245250533564,-0.016124328391051896,-0.02020221232975243,-0.005576584146673735,0.09329212643727616,-0.09937424467922103,0.04546685519478701,0.05928876675362543,-0.03148165189269027,-0.0536187123104763,0.0831657654106925,0.01666916642759634
CD34,-0.02168087319435772,-0.04845755990501189,0.0010179818299897187,0.027952057872711274,0.03351737863408671,0.06382781000278046,-0.017695746359162618,-0.023243260417721272,-0.010941566577087919,-0.0036338343993917916,-0.0071741093466563535,-0.011647064178472931,-0.020858453145178264,0.02594807880846291,0.036380360319623654,0.07218606790989666,0.010533239555418083,0.12961665924359553,0.03611155713337475
CCL23,,,,,,0.13831539296450512,,,,,,0.02407562717109731,,,,,,,
PLAT,0.007142621034582035,-0.0028087411540971036,-0.053597228391263914,0.03774422888039036,0.061851902511153516,0.08443187708501025,0.07515855211313047,-0.0461028371068986,0.06321125839556714,-0.034271583473772856,-0.011388210184409773,-0.04784552632715101,-0.11914883395545027,0.0264907075165019,0.048124418971642456,0.062026483570582866,-0.005928444372076274,0.11621084705413105,0.021037834031382173
NTF3,,,,,,,,-0.020053827687055676,,0.03494995072725032,,,,-0.024694572408938267,0.01018726578331347,,-0.023976469061945213,,
LTA,,,-0.0139970776533921,-0.015753494754185058,,,-0.021889954980564796,,,,0.04075551225694486,,,,,,,0.07815710483215299,
CKLF,0.042041042452702994,0.046352729588891035,0.0051778276985137515,0.014046913180941154,0.03264714404509522,0.09814839599978863,-0.027473204103430154,-0.0024162176555173357,0.01422084110022399,0.029051005379864065,-0.06463585488381844,0.05429262762268709,0.005654031170264647,0.03476194416355281,0.0071312922374533174,0.07449121822265557,0.05084699493862661,0.006941833431178221,0.0060324052031016885
APELA,,,,,,,,,,-0.044268073893078956,,,,,,,,,
CD24,-0.03267928880139146,-0.004639221588452796,0.009476687332294896,-0.045312504910160464,0.04123806094006684,-0.023890233045059415,-0.04747633862492888,-0.05553686636382226,-0.062279177396306035,-0.008483044950351749,-0.02102391038340233,0.13653665677343665,-0.0594173787082853,0.0582271923931899,0.09223784362911258,0.030836283147764952,-0.097477935057552,0.008543530993302849,0.06442556936312557
HSP90AA1,0.056681638392464095,-0.04209094249709705,0.01579072343423248,0.06050710245499664,-0.04039933408432312,-0.08581542962318961,-0.013761426264896022,-0.02218239609977648,0.03585887777201767,-0.006317193508496538,0.04007259529819302,0.04731876982667024,-0.028413697078977427,-0.07360251640065212,0.023504010732674864,-0.015613787028561213,-0.001138197109365892,-0.1023364870976683,0.07096351355684738
BMP4,-0.03418194129357251,-0.005118438078255564,-0.014837722821367359,-0.03675479439042206,-0.0015348668992024818,0.07696404370215436,-0.020730412058671724,-0.015125904200740442,-0.01562596407191126,-0.018999560588060977,-0.014781973443719579,0.031728784262185714,-0.07334933099619947,0.005989787007591477,0.015003878844091148,-0.005131478639417417,0.004338541000181498,0.14327838750268204,-0.00042297537704580996
SCGB3A1,,0.16351457728780436,,,-0.027076370293683656,,,-0.010478996271585411,-0.004786098643389575,-0.01153145491497937,0.04321638822555942,-0.011737223281047236,-0.06308995698493208,0.019459128867483768,-0.03655119918097854,,0.11477163518737837,0.12489373730118483,-0.03208205369316787
IGFBP4,-0.046402780202396895,0.007050931141499077,0.017128219415802688,0.009801367908266388,0.023511499538904045,0.11988405778667112,0.055342601632236164,0.01210554772780626,-0.09546546011116011,0.00987009872141028,-0.034903572299771916,-0.04490196359911528,-0.10535672939469225,-0.052866888174212694,-0.08177395221418175,0.05947598845734761,0.1461260763829619,0.10962729784015174,0.029540642357604556
RSPO4,,,0.050469490859472485,-0.024113483739897627,,,-0.02545935026893608,-0.010478994738795157,,,-0.024063895415425047,,,,,,-0.02232449406232876,0.06172323365154896,-0.02759377237033339
LEFTY2,-0.03288552065796937,-0.0784759351385373,-0.014168983063156409,0.0698305158045447,0.049573689987726245,0.04225232737367026,0.005944568776423451,-0.011490345892010454,-0.021377249245860964,-0.012493779092568267,-0.021415456870233093,0.03909545794496962,-0.09495429193447325,-0.018580602154715367,-0.0219548955449221,0.09295897505592729,-0.03035983703812142,0.06223196577076168,-0.004397101872771736
PF4,,-0.016061533644702385,-0.012732244527586672,-0.010723958112766484,,,,,,,,,,,-0.017501153180473038,,,0.13753761474719092,-0.022944075479252903
ANGPTL2,0.003579326045461064,0.0400376742450697,-0.04068816346046572,0.015282002139430836,-0.018583325276673675,0.09179287265464915,-0.060773916598552254,-0.0024118394744439622,-0.09737458611199445,-0.043825312252706895,-0.011222215800746952,0.11329320039368643,-0.04353189614147553,0.07183247656227366,0.037620956716781485,0.0362619272639569,-0.02731040553400296,0.13625210310086316,0.019617558267105175
LRIG2,-0.014834182504534933,-0.03840701051561758,-0.013443501539057667,-0.03484698397501563,0.054508716372578106,0.08229035640040526,-0.023586287726037294,-0.029020319897734466,-0.027655860924820204,0.00503212904244164,0.01918316196350582,0.03449270497242765,0.010069355667042826,0.00202795842687843,0.009091710347288257,0.06987925485148769,-0.008298930760011645,0.056030439232063356,-0.02839931615223373
ICOSLG,0.015787384880578268,0.013852469915720807,0.026688457143578443,-0.0057760741623122565,0.012599510505839006,0.06791305171215065,0.032011288942770284,0.009770775100006053,-0.02096520324942347,0.03174730407350386,-0.026596500000986744,0.016509947813122428,0.02189418870441131,-0.018836777783254956,0.01830394197750513,0.026805086811073898,0.029394046231609263,0.044397003593648815,-0.03216226677312567
WIF1,,-0.01722171318748673,,,-0.010852010624582315,-0.0692026601970475,0.08173050764084185,0.008466554388216519,-0.048969214590185835,,0.0825228846207348,,,,,,-0.020752779623981657,,-0.02193600519357234
NPPC,-0.009231276114911032,0.018227764854466987,,-0.016635503629878107,0.08011753783284313,-0.014239812965391995,-0.0077243976393002465,0.005162185283103085,0.022259326604434623,,-0.029252990635745702,-0.03228810209596828,0.09473441934502731,-0.019175741182279545,-0.03311335509486172,0.1412650076678661,0.053787268959013285,,0.03644805710037326
LYZ,-0.0467846011372748,0.01193806062386454,-0.005404014099408212,-0.0020194672803504074,-0.017994521110840364,0.10394567811579569,0.025052342871471,0.040136266112079357,-0.04589585847916601,-0.014424944791445802,-0.03960060132145959,0.07376815554130287,-0.04318164642067979,0.044590068469658434,-0.0026600658861936984,0.07032107759742136,0.047477768231625236,0.06990721084301721,0.013723100449269875
EREG,,,,,,,,,-0.02199094222167353,0.005070815992302154,,,,0.013529538916562838,-0.03826562699358048,,0.055282450331792944,0.05172389596718843,0.10174144388475234
SPTAN1,-0.05135418935313401,0.041346364551072025,0.041714408875198346,0.01878281502014868,0.08345272098279011,-0.04734093466882179,-0.024772910885986366,-0.030805802111150107,0.05546294427640769,0.0009466715209183669,0.05900069216343797,0.03651566022116487,-0.05585818779386353,0.04102378245043168,0.018005688874038396,-0.012758969905810123,-0.08404892036955103,0.0013138326329807221,0.05365914260059579
PTH2,,,,,,,,,,,,,,,,,-0.024317341334710217,,
LIPC,0.06859483349127288,-0.01966353887158333,-0.019162708483395508,-0.019271751420652107,-0.021785972646358478,0.09600233174460618,0.016101565111340917,,-0.011121936350661369,0.04085396771399561,0.0373721751979613,-0.03423822712958842,-0.05417818074507421,,,0.0702670118532998,,0.0035587596024796216,0.024610644082470025
COL8A1,0.03176707558720963,0.01561199972439817,0.02930235204157597,-0.01651539925554995,-0.0015514932190861268,0.015057540640259553,-0.014584860891162189,-0.0008925879851686951,-0.062327622292770404,0.05982566677430875,-0.03341060049909972,0.06895774010283605,0.006545819359608717,0.04499455500646089,-0.05915193821933937,0.04327105315774276,0.02900863183023782,-0.009873508600855133,0.030258249294362025
GSTM2,-0.02174513881760016,0.023125189088131312,-0.002884266245980303,-0.041190095064471646,-0.017936858402171324,0.007566011409900899,-0.010455262686992678,0.05025484101787357,-0.019599380357026863,-0.024758769680130185,-0.017990272752786123,0.01764590203861968,0.002550811987513758,-0.03154872271682204,-0.004372022139986006,-0.0003354517112298076,-0.04739578716699191,0.0066701260320088515,0.02084362534509983
IL4,,,,,,,,,,,,,-0.04923033477220668,,,,,,
SPX,0.01047742819116904,0.014085949696319105,0.012801557497579148,-0.031578931274837296,-0.03189757050395432,0.012493559610698271,0.006671425571901074,-0.03129522765971392,0.027708123180771517,,0.08542665504877503,-0.00732591100195158,,0.05813393868938031,0.05657790952145459,-0.023625841230144926,-0.0403625107447571,0.07274649536743298,0.005543674275563516
MFGE8,-0.007747470156411459,0.045305683179614004,-0.037095426344815566,-0.026958014222767463,0.004996383141727192,0.023981786270450164,0.008851273743609719,0.01571022490600948,-0.02065324441577823,0.08576599676432865,-0.05035538118069436,-0.010087855891607461,-0.08575225110497679,-0.0024160626471490102,-0.028788549714607835,0.07059510949727328,0.007915890698937628,0.14095538457915066,0.04165541844079514
TGFA,-0.04446441469157887,0.0746873121690584,0.0485739167562207,-0.01657515758434873,0.005262825515164709,0.02135318974610787,0.02446706332904619,-0.009406958819629703,0.006850577481176698,0.0967797178510119,-0.03888898895889035,0.009955303822699036,0.007587457769627944,-0.03526250419520686,0.024869070682699987,-0.07409767704321159,0.0812584496442266,0.0697261619446586,0.020844806628879945
SLIT2,-0.034181935823949294,0.0011788156355839248,-0.013289570119885543,0.04521195836056616,0.02606832802566105,-0.043679101276911214,-0.06018782189641527,0.01942274040665811,0.0819887485023796,0.011297781958584895,0.03007648840543986,-0.048800816671503246,-0.10832964152802037,-0.0435673811888682,-0.03133423162669529,0.019744399642945963,0.07539963075233128,0.057267490105406514,0.00820020129671712
PLTP,0.04439585727898518,0.006261610875804846,0.03614014977709674,0.010774942700029965,0.020232398147588735,0.11147672871171099,-0.059780147406722925,-0.05127863581940462,-0.03954578440368489,-0.015018764689153162,0.03734620243316266,0.04617249448065399,-0.10223963248569463,0.0775880208288014,-0.06716315243378257,0.07724309394764453,0.11903200189852439,0.0336830263827009,0.000996046623148085
APOD,0.03988510326347969,0.009544315737841952,0.003522614814954268,0.03208840345498011,0.02182487907100647,0.023615762406060833,-0.002233569835080413,-0.03386247666822411,0.007324863970594624,-0.037551414969013056,-0.006804013999407163,-0.0425150133956601,0.006127512241211312,0.05382220600695449,0.018457558403340252,-0.04370546034113107,-0.08186821109431723,-0.08510117857027671,0.11206735042040934
B2M,0.006539308787762334,0.013509906406753298,-0.019276713519625396,0.03908682235699715,0.005345115911491959,0.1415785974467841,-0.05167295553059479,-0.0778718943086542,-0.04553275974888635,-0.017575822846897023,-0.10499079892813658,0.08872672513723993,-0.1580138028109908,0.022414086515720334,-0.03637023635067233,0.0929381838258495,0.14047154791773994,0.055798637503603865,-0.015922492594948642
OMG,0.0373085939852183,-0.012574024310864783,0.05935647800157862,-0.013162466351957206,-0.011628653449349121,-0.05159264254455169,-0.07770971868349437,0.05335806253316776,0.033709089471842826,-0.0012081378552872798,0.04354051656578894,0.05603120606611819,0.004158767898720424,0.07617642394616736,-0.006306169847383911,-0.05453489184561634,-0.01180080007366615,0.02746459980681358,0.10938781969987212
CXCL3,-0.026747271808582652,0.022768672954477587,0.084284387170423,0.030297113192224168,,0.07250695768865516,-0.029022818143011893,-0.011210309355310633,0.08650930855676693,-0.020323803210228433,-0.012493435817293966,0.17302537016987404,0.007842360845434214,-0.06019840677115128,0.011700392166088399,-0.0022893720041757227,0.10506406355362706,0.03981888245198368,0.02600135911633225
CXCL10,0.07890740558301203,-0.030955923383780205,-0.01309120414815095,0.015595238132395123,0.07428391717832976,0.13394586948346612,-0.019844187780180437,-0.017029280412324363,-0.01410362842327175,0.014967239001034558,-0.01985358144131207,0.05646937256848834,-0.018849135680950653,-0.022602373265156406,0.01260307993517428,0.035893859734191534,-0.030504366778694114,-0.03869559225272161,0.073369012646325
RSPO3,,-0.02103222057082809,,-0.012453785202858652,0.06569432681355203,-0.021584925327204855,0.015014173292876732,0.05078791341229386,0.04565507050217162,,-0.013055399641683568,,,-0.040429045161010105,0.03573759775982015,,0.02830045797305756,-0.02270425306418204,0.04876413055384082
CORT,-0.03321392283998727,-0.0036122617946977623,-0.022738982462070734,-0.0068671726798060885,0.020987922295104263,0.003296941636562347,0.011746233375522906,-0.02169615778459075,0.01174385870511787,,0.015126495707966738,,,-0.024958339086738238,0.06854963188170526,,0.003975303302378687,,
NCAN,0.07788128484913656,0.002051045549624778,0.036700070215377426,-0.031757823164561674,-0.005671900320820665,0.06543825156202075,0.01614294544688454,-0.012028505054561841,0.015326035019383141,,-0.07390775456906226,-0.025697754057512092,-0.06608222094979077,0.0937092617835578,0.011980685798234332,0.09670125472040864,-0.10713187208375306,0.03173358432898877,0.035974993499441714
PRG4,,0.03829760613814082,,-0.012291348926016164,,-0.01869840967442549,0.044928794070163376,,,,0.028047800113521974,,,-0.02397363478731199,-0.012201635543283877,,0.036056332446942015,0.026239002917198214,0.13195004984817138
ZG16B,,-0.02147079137449537,0.02720116642205498,0.005851601891115314,,-0.02018793806386807,0.047404898419350326,,,0.0442753081092916,,,,,,,,0.10279377188066195,0.03024025444631304
TGM2,-0.04692529222867329,0.02415781783481945,-0.03409837043131433,-0.0702401842578823,0.0725929760467161,0.08220109505584769,0.02885390266092015,-0.02425303539349609,0.05055135455449429,0.008109884526031492,0.05932526899444602,0.034725018992194115,0.0744954868632624,-0.006593181496517925,-0.026966999796247827,0.02731638684613447,0.036370377975804405,0.030839427576708055,0.025681775483928092
VEGFC,0.04061230351217823,-0.029565161600476546,-0.019672994035776933,0.03208922577515442,-0.04348305260949658,-0.024652679161426615,0.014622950827993343,-0.047441946561494246,-0.02484966895904623,0.014127144120651589,-0.015577439102603449,-0.05507654171095069,-0.033626996522424075,0.0021418970405808154,-0.03669471613105514,-0.030784792742172343,0.06642236898723224,0.016875383962841224,-0.010462733907444297
