,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL15,-0.03835781779888349,-0.035218366250293065,0.014975579392241867,0.030268667174315613,-0.01383306709477515,-0.03810091361924287,0.07266699929286048,-0.0275133409526538,0.009345889786490312,-0.010944075018284784,-0.056928666757794975,-0.022645010943240656,0.031188856269130906,-0.05191489656696259,0.0023512512933238044,0.024321061661751363,0.025590458724913587,0.08239916369113467,-0.03409156266544983,0.03045776383257159,0.035334278790309884,
UTS2,,,,,,,,-0.02146448202404794,,,,,,,,0.09894297687843846,,,,,,
BSG,0.03786642245415465,0.05630138988876486,-0.012330824986217095,-0.04683549679651966,-0.04638452330630299,0.049255196118663656,-0.00581603867948092,-0.007983668671421362,-0.017426924856869832,0.02356194083730703,-0.09407835282027309,-0.08369445274885935,0.05298125527534225,-0.053656328085484054,0.07999681272831043,0.027087477989263937,0.08626649580082396,-5.84745106235927e-05,-0.00609382667928771,0.027870204271593455,-0.03934459265942137,0.03494557694665239
ADAMTS3,0.015200267224611057,-0.029158670539761723,0.03956468898071698,-0.02527194272930146,0.026902905821579413,-0.012940691692010666,-0.026562618259304498,0.012141863828660986,-0.06573746255948638,0.01907817773936986,0.0019211214937348614,-0.029225106021959497,0.03372397850687348,,-0.03695010529447773,0.07343355737006266,-0.0012765220146483507,-0.007283706132647487,0.002733256641433288,0.07477218204073291,0.016541796069784898,
CD34,0.0751544242684059,0.028454567487448585,0.06501469949612772,0.050587168094433914,0.04990642005135945,-0.0006290609340460144,0.03801607519665388,0.05982060343001751,0.05821210161535334,-0.026022941586193397,-0.00867053918582118,0.0325512345773762,0.03194560113403151,0.05081639742146163,0.08045885094692029,0.0006424258335690218,0.03445185499755457,-0.016499649832888375,0.028856297253053782,-0.00756780106146643,-0.02762321921877501,-0.07207377729056377
CCL23,,,,,,,,-0.0032456440787704682,,,,,,,,,,,,,,
PLAT,-0.004519354843760624,-0.025586948690500752,0.06368688380698502,0.026876810976095785,0.015086057730806015,-0.03674221717971052,0.027175189118309837,0.028520029395015335,-0.08456918580476745,0.01624013711118452,-0.023280822369698948,0.02566765646507942,0.06936878957276252,0.016905387300072287,0.1371522889869991,0.040643298805787854,0.021853659180228018,-0.01210625002791845,0.0427002645364583,0.07752537225108586,-0.06272073750485614,0.041344644856303334
NTF3,,,,,,,,,,0.016878198737850975,,0.0496068039947118,,,,0.0024800885352618206,0.03493855311413564,,-0.0004338774600567325,,,
LTA,,,,0.027766668603790182,0.05050362211664231,,,,-0.025280178467117515,,,,-0.024410808628648265,,,,,,,0.1270331449180632,,
CKLF,-0.04160917260064727,0.0001584948714089501,0.011522534335577135,-0.02940454124320311,0.0059838656274247976,0.0017492468232491252,-0.018653059059648584,0.0011760589090353117,-0.008915766262197464,0.0042879074419711,0.016912526608411346,0.02598372246049996,0.05372387834561835,0.018853578878235067,0.04558132103349769,0.027886308953939638,0.010177904947255194,0.05019213866659061,0.03206770057532597,0.028978764047819763,-0.009270737608561043,0.07947067549151159
APELA,,,,,,,,,,,,-0.015150168325576268,,,,,,,,,,
CD24,-0.03869523038225132,0.04685675728577203,-0.01650789576707632,0.07423943364194885,-0.00784394474940827,0.09301486809270935,0.05787671170211762,0.03809694733966238,0.04124439846525486,-0.045902117053947485,0.010188034773442864,0.15859619418355156,-0.0005011380458055611,-0.07289409498686134,0.04328648327264608,0.026869036597716212,0.015216101615812463,-0.029271889301541565,-0.010500650690771577,-0.0030678073646111643,-0.012177900445849977,0.08900901852675958
HSP90AA1,0.036862517734957655,-0.03741508200633525,-0.014339387700494435,0.01895992987165672,0.017878359189118436,-0.04801894064582286,-0.008735000055072965,-0.04989905084269348,-0.057778920171445466,-0.006259115695403642,-0.09596079366033915,0.02044861929631985,-0.04895426523530213,0.12071419204856952,-0.09600657923033591,-0.12645173478292593,-0.05087967593900609,0.02303318371027688,0.03366574902426966,-0.04071307794508163,0.03400828076541587,0.08244783632157159
BMP4,-0.022211603846258383,0.0561391631018717,-0.011639071087141357,0.009578297062482597,-0.003353249666372465,0.01854649549693283,0.03242401528005816,-0.031682739554064726,0.029194504447816863,-0.012867650976162527,-0.038366743930231255,-0.03746220294642312,0.011277150657345336,0.06316835817325303,-0.02260435612247971,0.050017425584834733,0.0668820869495102,-0.06123352245355419,0.024906316416801896,0.05507294553613134,-0.04874423522638589,
SCGB3A1,,,0.10970572230539799,,,-0.03860793786818198,-0.021051360581220886,,,-0.011732188297021197,0.015818318670152393,0.08420550297449685,-0.01703353944162782,0.09569749333964041,,-0.0012486962664279321,0.01179865652759654,,-0.016210244431087647,0.03516704044192325,-0.046411816489569734,
IGFBP4,-0.009242625418049077,0.0034168883047534433,0.07565182857883332,-0.04038245412327951,-0.033940733357124685,-0.0023547318886965275,0.028221369927041197,0.03355183724231145,-0.045859257616827395,0.039876206192407414,0.0023804993104160907,0.08888563343547695,-0.012907054730125558,0.08024641507584826,0.047001432571193526,-0.018795130240437722,-0.07017988661427446,-0.09502886872562046,0.020444123454167868,-0.008603033035596681,-0.019968336533742907,0.027446022796127977
RSPO4,,-0.0003718852750723162,,-0.006927535143160993,-0.03182033484343026,0.016213770717228924,,,-0.029402386575349364,0.08390918559352899,,,0.007683078293266205,-0.02430824726163092,,,,,-0.01954613878541866,-0.006127735901849138,0.08113630698267735,
LEFTY2,0.00023071716514800553,0.0026453629876231565,0.10405332759948492,0.14581944707302325,0.003951611660608763,-0.004346985944498693,-0.013722860873366343,0.04500356049901935,0.02077275673383607,-0.012864486073776903,0.10701036330636035,-0.022602165089496102,-0.01896265432121961,,0.03557830258646185,-0.01693666615397823,-0.02941228766588263,-0.0551396227992884,-0.02658145741592288,0.02211649286841609,-0.0767600569909563,
PF4,,,-0.021418537742810703,-0.023121053952312863,0.05267829523453207,,,,,,,,,,,,-0.023445748160154874,,,0.07460703187510839,0.010310784766857772,
ANGPTL2,-0.015130496848623571,-0.021601161141115783,0.053833354518800544,0.048269179987270275,0.026395505159257673,-0.036040023202106766,0.014269943837605418,0.010204039159457483,0.02644971002508653,0.019688440368216327,0.07582283239208504,-0.023108153647786508,0.047761126694062336,0.029737817271844984,-0.005663882765141567,0.08565632120137792,0.004246464011375251,0.06652564757399064,0.0114976364954642,0.08247226603246507,-0.04619876807048048,0.01558221002505741
LRIG2,0.1007564909363812,0.030256755029483686,-0.006823745617111447,-0.03295476791633697,-0.019723430994412306,0.04214049433520164,0.02834770573530315,0.08822356295368812,0.008449128965312656,0.07339059655890749,-0.029633337770984255,0.018718665385809,-0.028311197949662775,-0.024270343133405568,0.02848936900676224,0.05184770807481465,0.0343648901926785,0.007592345123392844,0.02147115805885617,0.10486290505865696,-0.04438631899234991,-0.004844880284756133
ICOSLG,-0.048542360461891546,0.12852009333301406,0.019644827535770557,0.05267086702005329,0.0032971874129695557,0.007914269411630427,-0.0021302036626974306,0.002826931915348806,-0.003312282451385279,-0.008853085685223132,-0.010994549091909462,0.013171041762029026,0.010548991134477676,-0.06548693732734781,0.010923223758065035,0.029284025757448692,0.08653496111016797,-0.007822873665899486,0.017189775902322346,0.04416488863799472,-0.04759763152982421,0.023199388444850862
WIF1,,-0.05693380805478146,-0.0024069920392304524,,,0.0803681313250884,-0.051001802327343894,0.017690575736312473,0.001249625299465325,-0.022077546051645372,-0.06237221316927937,,-0.040512063690125395,,,,,,-0.01817002927730584,,0.013303898477466967,0.13312447734979904
NPPC,-0.04852138405149745,0.04690767815242241,-0.01861595915806546,,0.025763440150455785,-0.05625223671126696,0.0874026142627725,-0.044902528401652,0.035677489102394516,0.018597115411786228,-0.02061824995043676,,0.059949623658539904,0.042676972942959045,-0.03695003432958788,-0.029784170916556156,0.0007071242506352003,-0.015924073218524723,0.05499722181960666,,0.0004931932787613252,0.08106750606824085
LYZ,0.03197502059038912,-0.005647789297260729,-0.0002635664104511689,0.027686382081232332,0.012221254136791641,0.012012578249288945,0.043878029676059645,-0.008978301046221583,0.0446438135002464,-0.01631831220645519,0.033890716263593544,0.03163990685908485,0.0655026071297028,0.07435112704723378,0.0008609156381819327,-0.010291734634987374,0.02281097922527607,-0.025015174845767173,0.029567897702313217,0.01792570156189253,-0.07872938216915998,-0.006648437613800313
EREG,,,,,,0.0264854426901969,,,,,-0.02506539760466715,-0.02642970433386161,,,,0.0457129597882315,0.10225266317530854,,0.11345284910912794,0.0774583555549056,0.08186980453490043,
SPTAN1,-0.0025313832393257392,0.02465015019966315,0.03517619931268181,-0.01516853376547419,0.0040849755865029575,0.03812490195231861,-0.04518043922883533,-0.015121280447382902,0.027611921903744813,0.02805513262717338,-0.10670758389083376,0.08623898157258586,-0.023466280265783613,-0.0957241579793322,0.041270138123470794,-0.0006501273067648053,0.00578045832275847,-0.03631031297051378,0.04092248480993858,0.05297906570003839,0.08457751812969991,0.017042798577107204
PTH2,,,,,,,,,,,,,,,,,,,-0.005432433464502086,,,
LIPC,0.03832019704507291,0.08500923634338522,-0.02622191994829502,0.006031745659540189,0.016747534899574406,-0.043141255589954956,-0.0255736859434106,-0.005370402751146027,0.043610455449392044,,-0.010066622076841602,0.08480003013614032,0.10953990841488961,0.07891687913009118,0.02305094936931268,,,0.03144804689250217,,0.11223531955823937,-0.018719884881633498,
COL8A1,-0.009134389903536086,0.015790400003775778,0.05431044075561534,-0.04115035218847879,-0.012967796488493038,0.02313336517655178,-0.011842941034688545,0.0012613862177163681,0.02863263234325462,0.012572723179649557,-0.057723824495768204,-0.10767350886535655,0.061986749193311236,-0.016948593634528712,-0.0012694123369455209,0.09188025451994453,0.04295532937927389,-0.012234019633863872,0.031004759460660905,0.04865659126928102,-0.04956596564609169,
GSTM2,-0.04201714938807031,0.05483203363047733,-0.021010517481242667,0.0722441785492398,0.013059256341346187,-0.03311593893105173,-0.013945564705417513,0.022583428802527342,-0.021576931686969024,0.02918470768243525,-0.06256510081667145,-0.03227183768786407,0.09099472729866638,0.015966819168689916,0.17470561005128393,0.020018526406995047,0.014691172854767062,0.038886302495351584,-0.03127202769087109,0.02285281338662317,0.09875046822598701,
SPX,0.06978159315340736,-0.034118529815396884,0.015006657822754524,0.0069526324206822835,-0.036705979595928535,-0.0068288069323196145,-0.02511578724629007,0.09354176668561986,-0.022399963255040813,0.020560826538021035,0.06465234266475588,,-0.055279308480387014,,0.0929280714060419,-0.020116142481888807,0.02813516312187162,-0.006754565145301703,-0.013957672237159416,0.03747469462282795,0.06761074778033829,0.015161474032786327
MFGE8,-0.04102460644671892,0.05012760467762093,0.04778696938694331,-0.02771473241920932,-0.03721978030153153,-0.013002860331656242,0.06599090447487196,0.01391928590696312,-0.03277269483561624,0.018470216329159253,0.04675522506604768,-0.02459124106753942,0.01771618465712306,0.015386644660042388,0.09165104387484073,0.07214994741739862,0.05357395945276955,0.0331562124068197,0.02954153918282639,0.018051370332093253,-0.12415165655713883,0.033941346807268465
TGFA,-0.04304289467395389,0.09254175748984991,0.0008380466339101183,0.05734445059028831,0.009394273221861637,-0.009115245787111198,0.08013080752915211,-0.010927385676905566,0.01727022076778385,-0.031829074086947975,0.009094968106166128,-0.0032146956999135603,0.09051111881718978,-0.04942990649944571,-0.02662386132721504,0.052895126829144434,0.02288285730709215,0.10102909146353828,-0.012141519936212377,0.03281579791075981,0.07805908768658004,0.0006095740335727722
SLIT2,0.06098945896844817,-0.04957983837752862,-0.025281994746561034,-0.031270975179580225,-0.016837722713547155,0.02076005687013519,-0.03598686541170288,-0.008673186075210539,0.021741770996002913,-0.02672208282144055,-0.006892884146589947,-0.006709603979714848,-0.016095241028072756,0.017873663466902265,-0.04178722106444262,0.014740807945435532,0.03865200304906047,0.009272669239640055,0.023532007170166926,0.08006430457781237,-0.08989541645166334,0.08329628048878664
PLTP,-0.0572709414737971,-0.028179919186377012,0.04883998570656468,0.04434496527590271,0.044507750542550906,-0.06105406163470295,-0.023030165149436527,0.01491494190238495,0.04984854146831382,-0.017742760249015128,0.042927859037345244,0.04514742109639152,0.05193012077200032,-0.04869469598861244,0.004131108963163626,0.005800460852110222,-0.09262128009959662,-0.03861230002271338,-0.05895948213528538,0.037611102979660464,0.005402678776166688,-0.0651477135231903
APOD,0.04176019038867001,-0.074106495129981,0.021361755744256482,0.036481756345112644,0.050888549204613186,0.053114173610938,-0.00251988819569901,0.0024054819841956934,0.04349029841363618,0.07336965261890654,0.16219014856750466,0.011366626486394808,-0.06517210086892565,0.06998092276936638,-0.021648696453510058,0.1340594966545892,0.08182795255522038,0.025711307518857758,0.05013819738017652,-0.10736430329078979,0.05621990689737672,0.13319455887055476
