,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
NUCB2,0.047707638161248955,0.04210094306681972,0.06681560472723541,-0.02253844577280576,-0.07572304904407762,0.00012034144096640214,-0.03708496679126756,0.03785630028214282,0.04479422067313793,-0.0750456921379074,0.05495902761684235,0.00715355446031171,-0.010868238960948658,-0.06928350980878348,0.0057229762244108955,-0.049989401573571235
VCAN,-0.01795805462020071,0.031097387427107624,-0.11102823508882936,-0.02297103763470195,-0.017226314983947017,-0.04105602160194043,-0.007370534589785225,0.042858954048595195,-0.014250037842133948,-0.08222162082919174,0.14584433025829377,0.06011955120057845,-0.08835282445986233,0.019308735654475394,-0.04491149773821845,-0.05147855027561213
VEGFC,-0.031061831592743363,0.008970001282573803,0.005717561052944678,-0.023286626621891668,0.0688575745612576,-0.028814462432995337,-0.0054275815722969025,-0.02292962318240794,-0.032486977852671406,-0.012539197334065038,-0.01418241578518544,-0.051822720103444686,-0.020367148783970297,-0.0297866407538703,0.02542138204135788,-0.016252991028941233
LMAN1,-0.16080563373753826,0.02905512061637452,0.13242080748102109,-0.002146882080247235,-0.016288209173981136,-0.0245485064149339,0.013006900981800561,0.010245691712224714,-0.012503102965059135,-0.0552707337728733,0.09144449800950791,-0.07811735930100026,0.056717552137300876,-0.07130310854313177,-0.016485610910057236,-0.05121263491411795
IRAK4,-0.01771495505623061,0.0035890507036383003,0.04076805865404536,-0.008986443251432129,-0.04842906646222373,0.0066603569773527995,-0.01628893412017836,0.01216759194603625,-0.02227012543939351,-0.021342663799452634,0.020664955537666764,0.03620441963026477,0.011415677654894624,0.047773819116989816,-0.03432207592756603,-0.010903962933455079
MICB,-0.018799167876436623,-0.01073240494931794,-0.04476724272050172,0.015553838422852267,-0.026839355516367052,0.03221254216121397,0.015967683449322558,-0.02350576694329653,-0.030253101956704765,0.018874142834904805,-0.09549675758788508,0.0005073166874174423,0.04307853190522575,0.020759288871825418,0.014587371626014653,-0.03444109708651626
COL1A2,-0.003696816465563659,-0.04719098420157033,-0.04304534384999864,-0.022722186005796122,0.021229305643029342,0.02228255983643873,-0.006150297226878205,-0.02629010367360204,-0.06178645540902887,-0.07208930560543235,-0.06745110885874116,-0.11892162710538766,-0.05589245622110205,-0.0034572767613781593,-0.07636910338746702,-0.036422456785518365
ICOSLG,0.058577534340574416,-0.04008392420416236,-0.008135607073719988,-0.039805310661306985,-0.030705487186778353,-0.03493018512329286,-0.012699466255500379,-0.022933314921658104,-0.08664572851005127,-0.057048775513028505,-0.06620121457722469,0.04226411753552007,0.05885864768967167,0.023516416803179195,-0.0408723037644317,-0.021331941879724984
GNAS,0.1594672349188322,0.0704081978535017,-0.03217264226249064,-0.035327599155637476,0.057456903413193657,-0.0004923982015397708,0.03458841083032246,-0.006402981878051672,0.23865323246303938,-0.06427473782432941,-0.09081998320276315,0.039795649075221866,0.00018068394507246755,-0.013524188441920488,0.08672624755942215,0.11654961693712661
C4B,-0.0330016375608207,,,,,,-0.01623047692238149,,,-0.01797351204260508,0.01943748666126455,,,,-0.017345073828879416,
COL2A1,-0.010423622353764572,-0.05144112230217803,,-0.013511379439918482,-0.018325216011392694,-0.02017245864199534,,,,-0.010209616817753073,,,-0.0018013279136767468,-0.03272906209730787,-0.022472894720274333,-0.027680425109895993
GSTM2,0.11239596676238083,-0.01897019540819951,-0.04573092123372616,0.02032804922582213,0.09106889034422354,-0.02890707104247976,-0.041736829555882676,0.00014178809666881204,-0.0457266704575177,-0.028168991074257733,-0.011357420558793992,-0.057083881404712315,0.04361602926229205,0.00473858706791314,0.043325063145018244,-0.044752727194327706
NLGN1,-0.1008220052727152,0.015523241945711827,-0.03979412146893497,0.01081073231208394,0.021743685881771727,-0.0016641824526666966,-0.009748902648753442,-0.018604939227317423,0.05804781651402441,-0.05268587200135988,0.047481274566319516,0.007319020621994449,0.0021336305459465333,-0.002610108250548743,-0.0012313623843003827,0.016450834288024508
SCGB3A2,,0.044852863452274946,,,,,,,,-0.016764909775430333,,,-0.005743759719105598,0.08404051949218978,0.008292559427831884,0.06359868016171967
LEFTY2,0.03034405086513849,-0.03322005192105162,-0.02416313607460648,0.008848783778191555,0.04699491837394985,0.005923330914780304,-0.006921840974389296,0.030001172877786406,0.009866532318798058,-0.017238561353138712,-0.07125411193719745,,-0.0022113087058420206,-0.024316322685090118,-0.004426770244950562,-0.05793760886306323
ACE,0.05286280851002803,-0.04613236982431446,-0.030097969982305052,-0.055721131453746915,0.05822573716608119,0.040858892238670286,-0.007500497524284926,-0.017788098999557987,0.06658969812639806,-0.016227233775884035,-0.05589809488279224,-0.08467539145675565,-0.030237486309515508,0.03208792305350229,0.016645293949253934,-0.04369244937832477
RPH3A,0.1646828932110804,-0.024631709972318425,-0.03791170380350356,-0.026027612010127262,0.015996359692671647,0.07290008093655656,0.005726453965626479,0.007237266182055363,0.14856409603845272,-0.019023555618497622,0.1535344820013614,,0.044160941286514516,0.09819387627639782,-0.0040721188099108515,0.03165742233871294
NCAM1,0.07561374692364942,0.03080056636596851,-0.07281927990531453,-0.01029148061921758,0.023998642435792774,0.026334703394663456,0.046717846272648335,0.04073237109234192,-0.010538803532883457,-0.013595532098390792,0.15281409093954526,0.02983393620096398,-0.08676155732881326,-0.01717689070549674,0.04028305435259551,0.03559337233068398
EFNB2,-0.09896802267254895,-0.015154824966885793,-0.009938480599602974,-0.05231194149023291,-0.013256284138893308,-0.04857302477088693,-0.01140444471784411,-0.01748053677876294,0.08633363600145083,0.02897282926630575,-0.09408022531342713,-0.10115979729046566,-0.015700965541767906,-0.032562434800327486,-0.04256847200857306,-0.057335400584296835
ICAM5,0.2052662476833678,0.03184342926180724,-0.035500282874159544,-0.004295941616256945,-0.020483849709930058,0.0045422221231159856,0.03871577975197382,0.03728020859252358,0.04750846090182467,0.12325710238071501,,,0.026044116069670494,0.04381400569439185,0.04529265147621745,0.03636462349581866
CCL5,-0.028626983930511503,-0.047536438723751434,,0.015276905559241265,-0.024400936956910098,0.010184797699326282,0.053911296562055636,-0.02917498585953553,0.03099071994502641,-0.01385057284417632,0.07317534075088303,0.061638733749629054,-0.004191302637366603,-0.041680153282728415,0.0026651900755974953,0.01758834638213821
PSPN,0.06199057034944774,0.018337232861797444,-0.049507109247055384,0.051753106335926134,0.07973235833372777,0.00320804154191462,0.0443963980619532,0.039320066539064405,0.009598584943275748,0.028216305481970252,0.11679845068060919,-0.0055419007815101454,0.011155675803917462,0.01956835544597636,0.05473860448786061,0.11923247127485681
PENK,0.17205672396921265,0.024228333138555457,,0.05007505132859379,-0.07230453900667355,0.02665664739982364,0.029721310188471232,-0.04168326191850583,0.01162900362530815,0.0010967677548208707,,,,,-0.01907116470091343,0.08270269381920377
EGF,0.014495567055368466,0.003531940231527199,,0.06322467379531055,-0.008489887073518705,0.06946288288648232,-0.04261967751391778,0.020197160251155536,-0.04017962594792845,-0.01885702808656881,-0.045076555702086234,-0.035269847790160125,0.1044698640771404,-0.022250834446813934,0.009435488828077794,0.03101220979066481
SERPINC1,,,,,,,-0.014493503163066232,,,,,,,0.014919376108710017,,
UTS2B,0.07205676713219533,-0.0195738636539925,,-0.015506873038754525,0.008737162999392282,,-0.013546473746063487,-0.019105212897495862,,,,-0.005110845334375533,,,-0.02032028605254941,
F10,,,,-0.017786452747967176,0.07964611238263389,0.033692835947941716,-0.013546474075186974,-0.03551297292600098,0.0462488965897126,,,0.030635812589252766,,0.021314424564670528,0.0029644029049273337,0.09379919564512747
FN1,-0.1642965955149061,-0.05948803064864394,0.09223782447326924,-0.04822807404267171,0.04767501578260203,0.008035193475039821,0.029133772181580732,-0.022453116869690756,-0.1236260074477848,-0.10592981833788981,-0.07348418746658392,-0.15209249067610786,0.013696065921689052,-0.03006709442973219,-0.022338619962569847,-0.07482969863067943
FGF2,-0.09780084225117086,0.006543534966805872,0.04564119957722892,-0.012622405083848607,-0.0576872027793007,-0.05248580847026249,-0.032450539445507506,-0.01289171704461077,-0.023568179436429193,-0.056556398234334546,0.04814323728882674,-0.11642458353660126,0.0433409098991136,-0.01454048415586124,-0.011822585444997214,-0.08628207701716352
GDF9,-0.033730094572286616,-0.0015074096686178127,-0.010897878595919784,-0.0187996088238943,-0.03073452072374116,-0.00042934234888543805,0.02665582163315037,-0.021031750881045728,,-0.03643634713302849,-0.03700517648478236,0.03378686309307764,0.10795602137579247,0.026042284425105314,0.06252258440008986,-0.0014051070257644707
CSF1,-0.10271979336925123,0.0078001237457022265,0.03693552755836498,0.10078556209145703,-0.056621936417588586,-0.030334740138199867,0.016679446548411504,0.00614817533847645,-0.056732026100195114,-0.03424950593452958,0.12390475441501779,0.020288268157252366,0.04677363731581923,0.07031181435544166,-0.01639153736624301,0.018714885131553814
GZMB,,0.008666799948298944,-0.02154353182395051,-0.03996381628694868,0.034012118559334475,,0.08255934288150116,-0.015330015660769435,0.033209765198603844,,,,0.043142312447487834,-0.028243707400019573,-0.010910471289273036,0.03748895004529554
WNT11,,0.03955403998631162,,,,0.07359513216805098,,-0.007773344952432196,,,,,0.006774922642720654,-0.03788218835977272,0.02108635346115646,-0.024850616097698314
GDNF,,0.0197632691543192,-0.04499549282703486,,0.032952257776442805,,,,,-0.012286827616654096,,0.003672683064262266,-0.006846656064651191,-0.056486205608941055,,
FASLG,,,,,,,,,,,,,,,0.03896466161979432,
SHBG,-0.026503913727496244,-0.019984141506081302,,-0.028597193647203645,-0.017932878991537164,0.041280498929659445,-0.02487611188319174,0.025677245740592495,0.013280644148933997,-0.009901526299224745,-0.035828114446643175,-0.0436254790080294,-0.03145954037958122,-0.042969612813888704,-0.007264899747580206,-0.0011640350378364624
EFNA5,0.11794359143700298,-0.028049931559998995,-0.022869262982755864,-0.015065169748356087,0.07133869118955698,-0.01844181777948797,-0.03400764165667718,-0.019253294012492896,0.20528845378895103,0.014565730069445247,0.20449062584550165,-0.00995041816001926,0.025794875181733314,0.04027523491017355,0.08624216936055511,0.0718812986275703
THBS1,-0.03769701276934017,-0.043811733891469806,0.04200126053848986,0.021999623263239957,-0.046935405422579915,-0.044943113831849846,-0.04973930959558126,0.024162671509407728,-0.08087474160316781,-0.027561391218019066,0.005151379205867703,-0.03142120290934745,-0.019292421366645645,-0.03405947625360914,-0.09082473883513179,-0.0890720887023679
PODXL,0.013864200953823005,-0.06550959892069903,-0.09610168481784544,-0.02582446371852501,-0.02784136280775634,-0.028911286950385646,-0.02050858280208406,-0.0032393545836946363,0.07007384973516399,-0.05436816953281661,0.06531173289443928,-0.16581332298075283,0.04764376923682965,-0.041627483571072585,0.004964415741718523,-0.05730118329344628
LCN2,-0.02564695904207818,,,,,,,,,,,,-0.02087675590956105,-0.01865183980137079,,
C5,-0.002365592398146191,0.0020868867071839204,-0.06535706347384998,-0.029638175872809123,0.01778238521895556,-0.0007002366666183296,0.0049100313276679115,-0.026512644457301823,-0.0576729734693971,0.004957310534091899,0.048743249432528356,-0.008735182382686932,-0.03384585978879955,0.034600306047523434,-0.026382855478859286,-0.0658733829010029
DLK1,,,,-0.012629728514582612,-0.005039722541431348,,0.05611364051309967,,,,0.035080899067623184,,,,,-0.017275550811046102
CXCL5,-0.030050145936106117,-0.02714514170895967,,0.014720051151484923,-0.014194967027368789,-0.018974946891353053,-0.016503223662395376,-0.03494394609916516,0.07717123686440683,,-0.009268244366642132,,0.05725196016501797,0.0420349353438147,0.03403225607019315,-0.028926008586410434
BCAN,0.13302514416494757,0.005020476938119068,-0.11661518295090303,-0.03332538864037795,0.023814972838527335,0.0029318615099764972,-0.02430419712630615,0.02038356187558608,0.19009281148607318,-0.09463367029840473,-0.03233494987553506,-0.021902841193774454,-0.0745731338512034,0.06733174680589443,0.035139708443839554,0.07623399878787634
RELN,0.019453057449802923,0.01764627292359046,0.036891175212793274,-0.04779862159699771,-0.02193245803360247,0.03093719372529734,0.02645318273963928,0.0004754724671060222,-0.017332825446750376,-0.016668748947708114,,-0.06122911903134334,,,,0.06996143371666415
COL4A3,-0.019731062531510694,-0.029939813778490643,-0.04314269836669921,-0.018245815875043297,,,0.021514445960808676,-0.024525271592565512,,-0.013620853729877154,,,,0.04788193641335029,-0.01258771199115,-0.02743401612906293
GNB3,-0.022840950640990287,0.03377375030244613,-0.011415719854863894,0.044386814082563814,-0.026208776547852478,-0.01855302427239199,-0.0010064375938326673,-0.020291744052226723,0.1487262093917669,-0.00043568236188712314,-0.00919473811958202,0.022284003412937962,0.020098221718535002,0.08612351207764368,0.05690534113290809,-0.00936238320063963
PYY,,,,,,,0.01597958773689778,,,-0.010056701688344851,,,-0.027745045888284383,-0.012241845963514464,-0.02658443553932258,-0.0213819760919384
MSTN,0.09846069680379195,0.07789977278289761,,0.048317688002370685,-0.014836035455226652,-1.438667707037163e-05,0.02265038784764717,0.0332723054892483,,-0.028317572400547133,-0.05988454345350488,0.005283081221060796,0.11774453094996988,-0.04520359226030372,-0.012798162055859392,0.03570086711799956
COL18A1,0.06676750524616841,-0.051351410598712316,-0.11539422510007505,-0.030661210253838524,-0.01825683367805295,0.007447400860559349,-0.0010639635738509793,-0.02267549438897938,-0.11053065491717129,-0.056976160749268666,-0.024258840736232915,-0.016311844342525774,-0.048937460159146275,0.006611768171956455,-0.05789628632712384,-0.04640734818329775
FABP5,-0.03619249857612141,-0.0038340445830529262,0.006548850825863903,0.06541802213405506,-0.004359586949764542,0.03913527493455986,-0.045626098986620164,0.02399888922025276,-0.08975599277093697,-0.089455145729576,0.13587166622686733,0.027951505480489944,-0.016351352988340766,-0.015095142307604918,0.05770147975447758,-0.08076262829158484
TGFB3,0.09576761901730922,-0.003975824919019483,-0.04428490735892722,-0.027265747831806447,-0.006816355429918738,0.03737760035995825,0.034023834118007246,-0.04479153393397594,-0.10789946709990805,-0.06423130872063734,-0.014831684908203762,-0.039045431105879644,0.07894576172300487,0.029756110324829173,0.0072136128043795225,0.004318100295011472
BSG,-0.09251655019874837,0.03981533204960972,0.02621469745979055,-0.04595939307795612,0.03520538100672023,0.04036780349895057,0.0044359631504517945,0.01087520477198063,0.17588697945605605,-0.03447080037648013,0.14214008259915328,-0.05371074219014666,0.09690313185512844,0.02939958549974031,0.0408484640825121,0.052518571583967485
TDGF1,,,,,-0.01712305414264823,,-0.013546473510975297,-0.0022586933672089286,-0.03776941919898372,,,,,,,
BMP8A,,,,,,,,,,,,,,,-0.018700311613876554,
S100A10,-0.14399817007371912,-0.00248247353901701,0.09271363183718116,0.05042792069282795,-0.005727165426899963,-0.026427822941273015,-0.02527692588611667,-0.02056929093285347,-0.20947655943441973,-0.1076096515263636,-0.0074605528215927405,-0.05586821871371025,0.1505648241309596,-0.04849138172774487,0.07087576432058441,-0.08065453950696587
PLAT,-0.10579022963150053,-0.0401848725740302,-0.035849225459929086,-0.01086735012259156,-0.02240216174091005,0.0506062609708567,-0.027485334932404477,-0.014245272130151343,0.043411427145229844,-0.03596797053188818,0.013116788125904319,-0.050336418680492406,-0.034421535931476746,-0.030444850412366824,0.02145519159532198,0.00597958810967782
SFTPD,0.14519417020368322,-0.005200742355632324,,-0.01587745225636764,-0.022401138638891763,,-0.0017551299186602432,-0.019910991215453127,,0.12013407728787284,-0.045478545070797356,0.012576938228870821,0.08576716710485634,-0.05943691246400604,0.1023033528594365,0.03070485820567066
EPO,-0.06966487987928115,0.030319962625103166,,-0.018908088727958565,,,-0.012354529046331844,,,-0.012286828573512897,,0.04270463862608713,-0.02099558705364338,0.14940087856093584,-0.015441698465683351,
FGF7,0.03829976939894012,,0.009512062262898663,0.02103840011660518,-0.0216733537939094,-0.02805411428982733,-0.009877571112891592,0.03486151542947104,0.13913911896523257,0.03324662476210974,0.04757060476386704,-0.07810336441921541,0.019640061099676667,4.2914483039328625e-05,-0.037637208337103115,0.011159132551553139
CGN,-0.004947050258472616,0.004792873326384034,-0.0778978672344581,0.011260272339872658,-0.026423301627755524,-0.045881132525052964,0.04663893912719204,-0.014619455102403865,-0.03459552349318483,-0.030762296005142235,-0.0856859614202144,-0.06661101517453229,0.0696646044715581,-0.018712635869035932,-0.010753642175639138,-0.00959621742819072
FGF13,0.14460109419565978,-0.02033151996576534,0.022693908389684665,-0.027141920828501736,0.01666450922411016,-0.0037535812694901353,0.0289294854805097,0.013095929250911277,0.13904254299717284,0.1141856908649011,,,0.0066938836909901855,-0.002300241688082625,0.03797644832515582,0.051280750170331055
CXCL13,,,-0.024115798742660934,-0.017950637534416242,,,,,,,,,-0.039357497730384654,-0.02945841787261263,,-0.013975067404107314
ACTR2,0.09798481424234745,-0.028844845652384484,0.00934186343498568,-0.04856780059450031,0.0414382800112433,-0.03513175505774003,0.037690702760197155,-0.0629142071092471,0.03746422917619256,-0.020338088694434094,0.04374163225728861,0.12447875381428632,-0.037323263276152326,-0.052648634849738724,-0.07846764785920486,-0.02779822431163723
SLIT2,0.1412683886857448,-0.0072339621136393965,-0.026386299914256922,0.004418551977361729,-0.004582113880347104,-0.015333402734979077,-0.03814370757135329,-0.03335323304474921,0.13909659746556644,0.0466058603901797,-0.09196070383299254,-0.033487051174734994,0.00679316697429341,-0.005451611447652756,0.009597616921656057,-0.047002392671586096
LAMA5,0.001129935402630715,-0.040077850754611476,0.034675018897060206,0.036023117677704566,-0.02771531459596698,0.022266086545898955,0.022209557203292724,-0.019373293326625875,-0.008449680166751117,-0.08416708115683405,0.024263643474690205,0.035731200768232184,0.07953415488541853,-0.03361718470000688,0.00662458857162219,0.015523927582871138
TIMP1,-0.040931821153353164,-0.05086604117270011,0.06490704024918525,-0.004116919895166086,-0.021260355456456114,-0.004619580236374731,-0.001442787352699371,-0.029992366385566,-0.16636215258735507,-0.14396752685495665,-0.0044272589037614345,-0.1372452859197008,0.11144546259738049,-0.05106958298022916,-0.03480072234394004,-0.10152372090945075
PLTP,0.028396142731746208,-0.03252749607112546,-0.01171575983346984,0.04870128874864209,-0.07905535138823429,-0.030951352193346153,0.04563412521354053,-0.0814869633814989,-0.22876548007291028,0.020281772477897555,0.11728658981715662,0.0032850167528152624,0.08790381021476354,-0.03971674777932923,-0.05120843479161478,0.029008594894703407
TNFSF15,0.09482010615794136,,,0.0462366081986102,-0.023176185953949192,,,,,,,0.040883534385816524,0.042096342194343675,,-0.018406661080146915,-0.015965996829767945
PRND,,0.05581706402005368,,,,-0.0191793433647127,,,,,,0.0077103915866429205,,,-0.01979374568712975,
NPW,0.1149409972873534,,0.03526246785140141,0.06838717840674266,-0.02053283811545506,,0.016888594256867735,,,-0.012029500259423492,-0.033996279771201524,-0.029814193158388676,0.0661103925298198,0.04715016001844087,-0.004091133809666188,-0.008371859259393292
SHANK1,,-0.02211368827660855,,,-0.014194972419026633,0.08931286473681999,-0.017554604181105757,-0.021341893495072824,0.12693019450136192,-0.013850570667156626,,,-0.01429296432301158,-0.003914695101532608,0.06791260798453383,-0.023900613049639415
PTHLH,0.08776357225561761,-0.03359363481246408,-0.05786791094644249,0.00024924452887775233,-0.06041949885879316,0.005864259300728603,0.005492290461478417,-0.025509015304058944,0.07519226001202162,-0.03076229530266078,0.14836285048448533,-0.10281827142236605,0.035490112480953975,0.06130482038298382,0.042679988919821325,-0.028378389575875324
