,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CXCL12,-0.06761163965532502,0.021226688159686386,-0.007373980765714426,0.0453985210559231,0.14686162949731132,0.04636203790633364,-0.01259160163874454,0.0198109274670395,-0.05347774138348972,-0.052912696219160615,0.09563815118335048,0.003508372623558194,-0.02989151277215185,0.014578114841326406,-0.000943083688746605
MMP9,0.04338697668500067,0.024972610134900913,-0.05844768282102431,-0.05105916497178355,-0.0639952613565721,-0.006991389390530418,-0.1167824278993274,-0.003447293508279524,,-0.0462915837182855,-0.00816467307054526,-0.03346102543165204,-0.16588159336416058,-0.011742741291049961,0.06507104024106951
TNFSF14,0.035011558726115145,-0.023811781006820316,0.01844781168954038,-0.02337415430815853,-0.03828789441906792,,-0.036922219725602626,-0.04128762246918814,-0.013327247748038283,-0.002819118492666818,,-0.06305697896625394,-0.06047189166706024,-0.07607071980245554,0.06845829142785806
HBEGF,0.008122066678437213,0.02404952875583427,-0.013625757016836297,0.004245602450282591,-0.09717711149588545,0.010416309924436045,-0.07159650918318658,-0.0993202657729798,-0.04264483358172892,-0.0877029081643104,-0.07358150546022554,-0.01106526432067293,0.019533241706791615,0.009525324117875452,0.02580942696069758
NUCB2,-0.017356143003813978,-0.05004326233781559,0.08516090990780356,-0.039762204164018065,-0.008876302129843213,0.02950957860741053,-0.11032748173268798,-0.05506880832482715,0.05344762537040607,-0.004261704681907086,-0.07309448843823206,-0.05485983815715115,-0.06401329895754608,0.01642928487363752,0.07395834104594244
VCAN,0.016875418379771023,0.012842815983998076,0.11327091271097847,-0.00100513307651128,-0.11752105414714185,-0.10272554597570781,-0.08799268534262467,-0.03314465104960111,0.05373505078007302,-0.07078554762528873,-0.36261540496350253,0.03136902989666127,0.14055506433113218,-0.008716405282441867,0.04308284606329205
VEGFC,-0.039828088597134166,0.0031591046089476543,0.015635175637813453,-0.028648620280685756,0.03586600258155884,-0.02090157539170002,0.00234683295732543,0.026440213145233996,-0.06364543132520149,-0.03517770903178121,0.0014374664414224729,-0.0734277083886114,-0.04581163905809148,-0.0021505161984813146,0.024707744095136187
LMAN1,0.012159892704620723,0.027089874214169772,-0.07505684789152278,0.005814450786143123,-0.1301451566032158,-0.06881088953656789,-0.15012888804806457,-0.04279731803076161,-0.0020338400012472,0.0025219856479635787,-0.12467053947846238,-0.08441306303022066,-0.1510585637490395,-0.032463897969063384,0.024218600809656605
IRAK4,-0.005552986075033097,0.01391514482114114,-0.019480951036481883,0.050030976078007404,-0.07271103486657746,-0.06304910522306825,-0.08757329000408667,0.03221567206899796,0.007403164500347503,-0.04184873143983566,-0.11734517932059643,-0.011020545986444247,0.09597701362892297,-0.007822371178604267,-0.07780160751098296
MICB,0.004753114704948439,0.020399100995418078,-0.030228607913959024,0.040459342817819335,0.010010262360572012,0.042075952057685335,-0.05816968727253052,-0.007306634352175013,-0.005489631426234755,-0.0554950981070818,-0.03831884558180159,0.07252164518292184,0.04389657218328697,3.137421107132289e-05,-0.07820368510111435
COL1A2,0.01790357752724709,0.03781461603277833,0.08258743724722614,-0.08219507469841172,-0.017571717512753923,-0.006907727466830154,-0.15991250834594525,-0.01795818501691396,-0.04152795879291249,-0.03063626744735095,-0.18633343213393808,-0.12560618182731548,-0.11616722050076654,0.020322540308672584,0.020992503515877104
ICOSLG,0.02903976162365704,0.0036096663409857896,0.04387098460759225,-0.014423692328355131,-0.02963238546574378,-0.030055556397556072,-0.10981759836400407,0.01881250017000585,-0.03745696420957987,-0.03264890195442209,-0.13697365688831617,0.16412360650325253,0.11451751582307224,0.0007045575489248712,0.003734811413015038
GNAS,0.08158307972825855,0.07786030442215969,0.0209323363134139,0.0199852689755774,0.22598568637244837,0.1308381176249719,0.1980796008026808,0.058468934872686146,0.04214171693941159,0.1872080521299705,-0.2868507418773577,-0.07174956440296995,-0.07668042794894395,0.15143805927193235,0.05292671350629592
C4B,,-0.018437514139494238,,0.05336358723490686,,,,-0.028140049207349735,,,-0.05327057283005043,,,-0.015795078228210933,
COL2A1,0.11717448425518913,,,,-0.0041445165021966835,-0.034509437053790865,-0.027663940313092012,,,,0.04008330823892249,-0.04944860088416234,-0.04663456565241735,0.006750315735059652,0.051461300669598614
GSTM2,0.05824330293293058,-0.02497992465152615,0.07923951746706472,0.017393580057936793,0.0040801068070396365,-0.03760371256636721,-0.0019124636858207737,-0.03451440916078522,0.01421100711062622,-0.04951397805119111,-0.07209019490976867,0.09651693595449011,0.125566374647632,-0.0026565622346420995,0.019077254888378376
NLGN1,0.030407437921170087,-0.0387333762817769,0.027971348072155466,0.057229091118428166,-0.032997827925223024,-0.01916808743199767,-0.021565591775617076,0.030150003693782016,-0.003992628734401812,0.06857042243682067,-0.06556466390727533,0.09045308602558186,0.06463619580969476,0.08910574022729374,0.02628726005598778
SCGB3A2,-0.029216067775431214,,,,,,,,,,-0.049688471850370966,0.03244588789190249,-0.03396365785215607,0.001100423688287872,-0.03231340769127246
LEFTY2,0.02319839199685796,-0.017606525731106062,-0.03292011562817632,-0.032209843630247814,-0.05368048484005535,-0.010074003082495364,-0.10297709921894561,-0.024194070777187163,-0.004790950964357805,-0.030262079350437524,-0.05109229825928718,-0.017410212810544726,0.017817749785224088,-0.04356040937826553,0.04801383164243801
ACE,0.021376241404796856,-0.03769374179280088,-0.03925412133610042,-0.03481895770615475,-0.01804932426010455,-0.050496127872963016,-0.04554511581511149,-0.03867346288706702,-0.018794256708488142,0.005706895008923294,0.029353946238783735,0.04552997228869367,0.13802164869127176,0.047291822964793666,0.02170371096599313
RPH3A,0.06428339860032062,0.07189959950393723,0.03231187683052572,0.08942678161941886,0.22246396575928845,0.07706086276684349,0.13443142001475433,0.0865335881357835,0.04530344197771145,0.13652328688006962,0.0325007992007714,0.1547699848871584,0.13011460514070514,0.02597638904369455,0.07954964376126121
NCAM1,0.056931821878556596,0.054013918041506494,0.06313307371382039,0.022567868238832438,-0.008513451548927017,0.04532491146334063,0.014331970495212652,-0.003909259248568448,0.06085673479473943,-0.06637021123644143,-0.04960994720463156,0.18506609449290173,0.08663263646204775,0.17759011947490558,0.08038301448877197
EFNB2,0.040773067371533314,0.0733728861260125,-0.015021222327929726,0.06133476101813214,0.11401700061323129,0.07796120991682705,-0.0199447714640052,-0.03571076510363411,-0.03384056530776982,0.06791142128190057,0.06662173150487267,-0.015857151728712382,-0.023835323094839805,0.036044250089250045,-0.044215735833645166
ICAM5,0.029661356570397656,0.12443735163731422,-0.023971191134944583,0.018435013178226087,0.3048102577126866,0.06868492645251174,0.11994885077906786,0.03733616012372501,0.06563389366046696,0.11721962441115474,0.3242206017376283,0.08155206886346508,-0.025221224389316094,0.16673381444557137,0.06662559300937063
CCL5,0.03486163311389089,0.018518320362579416,,-0.010045610294935014,0.001883881580100905,-0.0360933117219655,-0.055108342796193414,0.02546613884992344,0.014479231017411436,-0.06577588977286171,0.03957825283264114,0.016727555561201805,-0.05270745956052016,0.006409274844610192,-0.02195381353143954
PSPN,-0.02391031624664777,0.0019733871576150673,-0.04968461076315925,-0.01689116510502458,0.054962327466580696,-0.01950628157077665,-0.028619995203672203,-0.007701240313989204,0.005269380272536487,0.011258240264045906,0.023491471233642307,0.003669217170894626,0.04946347457559063,0.026098707168614337,0.019812581906055896
PENK,-0.0191511686163932,-0.029605537739295508,,0.06259874043744895,0.23608607343636334,0.04930022060384236,0.2437546745134731,0.08799644235276384,-0.0037245802138794887,0.046487305103037196,0.14357861200229302,,,0.029121692473661212,0.08639684129489546
EGF,0.04009056221813999,-0.04740672619400497,,-0.014268194672466676,0.052467281672506354,-0.04175486006620062,-0.019051177516859884,-0.012727474094169227,-0.003944960328126781,-0.005479601000369879,-0.03513586488021337,-0.03246137533469846,0.014065956369897594,0.02175052218595538,-0.059058733745355516
SERPINC1,,,,,,,,-0.0033831491614530985,,,,,0.04668866661443419,0.005691222799135262,
UTS2B,-0.0038268457216988814,-0.019038265426961055,,-0.019563100437641392,-0.009357038839776323,0.022560955817369305,,0.026290791286233406,0.020748534972845168,,,,,,
F10,,-0.02283080844448405,,,0.037557949593634087,0.006167573735437757,-0.0348150027324335,0.11342905828797736,0.0312837618448092,0.03846555609593027,,,0.03819046574339596,0.004572134451280398,-0.019155491707982142
FN1,-0.02593592373765629,0.01501168579022588,-0.0747552669455876,-0.03747252186967755,-0.14287893621027908,-0.1147668522914183,-0.1443922971664229,-0.05687507378875236,0.009475301223430502,-0.07074627295711466,-0.32550102884063764,-0.2438975901307713,-0.2936847926123503,-0.07276787668240162,0.09309958300570774
FGF2,-0.025199538136452867,0.04798069863304489,-0.05386888015640366,0.04591875205257144,-0.10617854825909769,0.01512775703554845,-0.08592606380596667,-0.001800132751076046,0.018862789545961742,-0.03851314099289486,-0.09640036613875053,0.00038764098036565153,0.02084227966790689,-0.01906344157449787,-0.0010286731467750647
GDF9,-0.016995386355242843,-0.008723351383005328,-0.026827899530320946,0.006694636787444999,-0.06838931546550983,-0.027767892119142202,-0.07993197071865343,-0.04892888920276959,-0.04711533160242363,,-0.10443531341313604,0.064663223807181,0.07620785930876754,0.07643854230473568,0.04394603954388372
CSF1,-0.04016085946637243,-0.02239505431074375,-0.004844432331887015,-0.03543265566072974,-0.12236326008282038,-0.05371006928577446,-0.13838034577643094,-0.0012530397215872536,-0.011483383369931006,-0.08960438165178651,-0.20570805291412814,-0.00039237929232808865,-0.07855075146974583,-0.058781632126283755,0.035744985958572256
GZMB,0.04132287238929486,-0.01605473620103438,-0.024344007608665463,0.05755523376077016,-0.0008353578994560259,-0.006121311022981519,,0.0025743701246208226,0.019611866373392017,-0.033040134025094064,,-0.017957205944952224,-0.06959125033325608,0.025403085938059948,0.12355705232528418
WNT11,-0.017903574318728577,,,-0.02644076644079811,,,-0.023358533636431637,,-0.02623029651009718,,,0.10224208481349902,0.09568166466954402,0.021626182577500125,0.12031356012422037
GDNF,-0.01603572362702301,,-0.030382731388120414,-0.00442369660720314,,-0.06739368109165547,,,,,-0.0364161630655007,0.04768852323330592,-0.006545982101802558,0.004101978400405701,
SHBG,0.10580567772197765,0.06398954861654367,,-0.03130309028445759,0.06159520178735023,-0.013570804147490463,0.01595634439213729,-0.004081222104225025,-0.012979160917355775,-0.029369463425154025,0.020274626716215553,-0.029209512979606122,0.05064831208905391,-0.03795037808730482,-0.049105078558796235
EFNA5,0.00784993882143301,0.06744222326859933,-0.025075175087923413,0.0029241680716705874,0.14721386596796843,0.0569903713381607,0.026131408089904915,0.05924588531187809,0.016213691162045508,0.13626934182028208,0.25128324813911634,0.0626884891434299,-0.07709675834645642,-0.04341151419917065,0.020236524852596426
THBS1,-0.045801482738236164,-0.02212054507648943,-0.02761295390974036,-0.01075506714923269,-0.038415281176800195,-0.043372369440559694,-0.04570095890483105,-0.08228234596085747,0.0667391350025084,-0.058388220023772724,-0.058133476845147185,-0.02675701778113846,0.022103727663744473,-0.08670699830299501,0.02274085425900895
PODXL,0.03126782463997902,-0.05771606138908845,0.03589681617903081,-0.06215052335638587,-0.11466831712379799,-0.09107926945275267,-0.11004048477967134,-0.053677683177705146,0.03845368437769003,0.0397956546306696,-0.05763099988813073,-0.00856072218780905,0.04540625093787893,0.12651999876866282,0.027826206708089593
LCN2,,,,-0.023160263571315755,,,,,,,,0.04084933969457831,-0.08830665260130169,,
C5,-0.029551755642448104,0.002447995477376056,0.016930258145944087,0.03577325779722578,-0.025926460548040903,0.00789733636639169,-0.10328529819260808,-0.01647006769423731,0.003601730132402253,0.042682388658938634,-0.07103897522441033,0.10763934278113517,0.05007015084080439,0.011880311928434051,0.02265426673427388
DLK1,,,,-0.03256063607651741,0.25879819353626315,0.07350722426055421,,0.045693090032736396,,,,,,,0.10055035934103375
CXCL5,-0.03609164950646676,0.05549525298653561,,-0.014968882711820213,0.04030622190089839,0.00969233587323155,0.004741794973915411,0.03168046513272987,-0.06112150003482918,0.04679407225799654,,-0.08313574495350595,-0.14259492060801476,-0.0719985147145609,0.07058250770467163
BCAN,0.04832651347619061,-0.08694278506628712,0.10094428048583741,0.017350611457821637,-0.04701003262556378,-0.09254967828474356,-0.18757216315174208,0.06599714272157868,0.056559029572230655,0.06637043757526191,-0.39160456897221924,0.1738531054286446,0.25944898491633955,-0.12860496119882792,-0.00607170575706658
RELN,-0.009002033459774116,0.08203275764209712,-0.025255116385502707,-0.02827003255288639,0.09321682679502596,0.020659280985035344,0.11148693026360891,0.017826184203207862,0.0133806700201398,0.006714999678841344,0.14852790547023992,,,0.024131013699124064,0.02261066944150105
COL4A3,0.059445439245868335,0.004642427194898033,-0.004101197416834257,-0.02812334033958344,-0.13011678277463185,,,-0.028086936174005955,0.02116994640663878,,-0.04036999997022941,,-0.0007006972369527831,0.024095711166186907,-0.020321701113135165
GNB3,0.00865681728554467,-0.03791019378490874,0.04792682777823938,0.06598977725439373,-0.01779558746081,-0.01461925597421878,0.026167214528120444,-0.004546317019573129,0.016841150078489596,0.025033399726687982,-0.005937049354918829,0.06819845289284661,0.06925639357157015,0.02346770601401108,-0.041775374249387924
PYY,,,,,,,,0.0019619769393583184,,,0.03404398688893685,0.02889133757311886,0.010567923804836505,,0.0466765786172096
MSTN,0.037157669116776745,-0.019089926093582364,,0.02604342005828998,-0.08998058845847526,0.012864393084250967,-0.09702116589530088,0.007988702332785612,0.007851662192459998,,-0.11279672015461639,0.03220730554438751,0.02391266054508862,0.045313349666648906,-0.004140100394816601
COL18A1,0.021456475341464304,-0.013855997235269714,0.037018518591150455,-0.04076902848868672,0.014500813606079825,-0.05081065375252867,-0.10884691978415113,-0.05941602163465287,-0.03612211098068409,-0.10009159033355541,-0.0764733351954323,-0.025281932220283364,-0.18850112926057155,0.025754758662458545,0.009164618701668105
FABP5,0.051211086093252894,0.03779442166617906,-0.005134877569667881,0.006486752203974317,-0.05182084146101283,-0.11134712664766216,-0.06397999761188644,-0.04261476522207226,0.08347638679955746,-0.04271672565845857,-0.4053508170872183,0.12617383983981076,0.2217572154102589,0.04873352309374899,-0.04552918947516615
TGFB3,0.027615245457877163,0.07525514714721242,0.023337726182731906,-0.017460131716784597,-0.005926367674988417,-0.02227633695770953,-0.08551145998478984,-0.013287245907320487,0.02175848015788731,-0.0374452325811228,-0.23888428983814258,0.004893583613734087,0.027879158902780633,0.0720081357842517,-0.031482748780586226
BSG,0.08462502878722368,0.008827262228737903,0.04970546371626849,0.009700627752331827,-0.05410898174050101,0.020520197956815023,0.1447567503684528,-0.0755582496239266,0.07455053350750744,0.08043571885385682,-0.25540066833525826,0.06991739934711629,-0.06904868405504593,-0.06088811138010179,0.034155163515584536
TDGF1,,,,,,-0.018441219976522545,,0.025693099406977764,-0.007098972207518218,0.016162909584263432,,,,,
S100A10,-0.04940666997400938,0.045458900253001665,-0.1077653455740693,-0.01979761779899064,-0.17066660945182915,-0.019164168621326173,-0.1661327654424115,-0.11903074894993752,-0.03409981629013339,-0.1505620475633768,-0.3727345813441833,-0.10416494041798217,-0.11069329568062912,-0.04855215398466164,-0.04266086356013387
PLAT,0.016967721173518135,0.0003959699056290302,0.013183032840906068,0.01089869721489268,-0.034514785310314156,-0.135880658530599,-0.15520700198357676,-0.12941997186846946,0.015471269796740432,0.011729886258718614,-0.22179813923815864,0.21013413614107057,0.16718477796802014,0.07652319958193701,-0.0004091012106373435
SFTPD,0.025567938203878336,-0.0022417997435878654,,,0.09154430043975113,0.0036158716082732314,,0.030625791015732318,-0.020889524009412276,,0.05335586011859682,0.06219180184484218,0.04526571204782222,0.06813320236989655,0.07054673238047683
EPO,-0.015011559558845785,,,-0.023611494352820776,-0.017439129789458607,,,-0.021420014763583305,,,-0.036416165901474895,0.002189915249788194,0.011380128102028965,0.07785564088487769,
FGF7,,-0.028117637726045527,-0.010730685114723163,-0.041853564105526576,0.1371356743937809,0.02774253925230482,-0.010966079877011982,0.004011967900543898,0.013947440086980489,0.019924775742700414,-0.05015601125289875,0.08454027690571297,0.07562517255656422,0.0734022207274284,0.019063383344720894
CGN,0.028094132477800973,-0.02397172309347519,0.13026432068387703,-0.017328582806958117,-0.03945115460689975,-0.030589899228229897,-0.04786570337221221,-0.031057056797515765,-0.053962562435342906,-0.03733447303872743,-0.0570945290844215,0.05288528785222771,0.08749993890169479,0.0390081983510876,0.12244342736499719
FGF13,0.12444037922548902,0.011562806143740851,0.030995820122079496,0.009805864943874322,0.10679517883786434,0.12477649353667915,0.22368679741133404,0.12886684491093875,0.05373907988299394,0.12416308923641316,0.3870147504624414,0.11127289298766158,0.17578017515686192,0.2242093847408586,0.1452358410041786
CXCL13,,0.014550939234941869,-0.016283938443007902,,0.05992988307907633,,,,,,,0.016423699807980755,-0.10485505836352141,0.05304248903990745,-0.03182406648642668
ACTR2,0.0036263403252442725,0.015167217271392202,0.029701406436698035,-0.040963456193102765,-0.037971220768899014,0.04404261355680937,0.020754379381705025,0.019499857475570863,0.006377247290238815,0.04201676653001986,0.024738157250749106,-0.1777576094586991,-0.082698263784853,-0.03818918957479803,0.06504118424543269
SLIT2,0.06857283361852827,0.015883746571904736,0.09618803715009336,0.062349372053745376,0.07837591163050074,-0.005485963619830306,0.022851559050841536,0.039068962753922507,0.01558056608501886,0.06671782630425889,0.34345750543215714,0.08064363355502994,0.043665441659178024,0.08835571869557302,0.08363926400589732
LAMA5,0.008847414131667211,-0.006240606593334813,-0.04716393938192766,0.009352387015110873,-0.09284715096124062,-0.0333397198169796,-0.06874312145265138,-0.06949821916965859,0.058734821436084175,0.0008279367185119975,-0.2674357521516936,-0.11097911957353729,-0.19077856738719853,-0.033148710527336735,-0.03607650518264924
TIMP1,-0.0614222134453349,0.014251830571265363,-0.06674822894858987,-0.015161200589556249,-0.17933425956542398,-0.0917110726960072,-0.08481295823352625,-0.14576259649641457,-0.015640545591185745,-0.1373125211942991,-0.3439639708507885,-0.20880064083385433,-0.2959212011841939,-0.053700818513140444,0.01687469748040778
PLTP,0.0034778189158382383,-0.02686424036691288,0.027984413109146504,-0.057298371986233394,-0.11729195310724409,-0.02818281809578508,-0.14820572843404248,0.052424354009257323,-0.06921547330159179,-0.10143353660417323,-0.015077899380058341,-0.05767272240665835,-0.03571838428010652,-0.04238800851773207,-0.022627287921544257
TNFSF15,,,,-0.017899462481408945,-0.014845397907567356,-0.013739570154309527,,,,,,-0.018928518995695313,,-0.003361803193084417,0.06740481274842713
PRND,0.02500031267215426,,,,,,-0.0263020100574725,,,,,,,,
NPW,,,-0.04206898388138205,0.005145317167174963,0.08609592826429945,0.009560788329235206,,-0.028846652619620074,,,0.08728074769069172,0.06810118340816532,-0.016210604137237596,0.04992613113567624,0.006749681368118488
SHANK1,0.07551553906559455,-0.017392915385772794,,0.04709193697515668,,0.018420992067180824,0.057043895802804646,0.031837349432070075,0.04173730355497029,-0.036181159104793484,0.04219868524346947,0.0590436475780937,0.08602077985563689,0.11979485362459963,-0.026750175331789253
PTHLH,0.047862227295222146,-0.02032198855403178,-0.047146747781928046,-0.0400120951182053,0.09943865691654288,0.07388426021366387,0.09802639857184617,0.012559371664860314,0.05649225436771628,-0.0015282584713303795,0.04947367861979652,0.11488013355156872,0.08603068174733332,0.11011712702849126,0.0685422760755771
SYK,-0.007471877259170026,-0.019563084529617837,0.05471238961056049,0.0010644075348570014,-0.01063168611237707,0.007262621659968822,-0.07987099112319018,-0.03012664570744869,-0.003404996074612249,-0.06299339622960876,-0.09884813548487473,-0.006635762398496671,0.06356890300913852,0.051097235141411304,0.042435286597212726
CD160,,-0.01823311987573023,,,,,,,,,,,,,
FARP2,-0.005140868247504869,-0.0919036356303609,-0.001955020773492882,-0.026076722486330764,-0.12059295014518938,0.00886972995151865,-0.08473621928022415,-0.0034257792607085996,0.011478421455889792,0.01783343757861038,-0.1209787569795117,0.09936805471046505,0.09567761026252154,0.03085513887884867,0.00999870872641029
P4HB,-0.024060111400550345,0.058918070705158844,-0.07007383510822267,-0.021231780110244118,-0.1374924753226958,-0.09160132962372564,-0.14791560954201202,-0.10413235463607765,-0.0008759478964850093,-0.023110760852063632,-0.16920844832614582,-0.18832817815318564,-0.2960601302108033,-0.09975199548394052,0.06363445718289827
TAC3,0.09670679132325104,0.030220804269329736,-0.0226242365877002,-0.01246426015430134,0.1789556781929567,0.16346158467037308,0.1987299826138045,0.15372114529854278,0.01693398164858875,0.029212967339938032,0.22702504415740785,0.06310658918535941,0.048913058433009714,0.11125055788633428,0.06834100542731127
C1QA,-0.049336460296665864,-0.014412046696538835,0.07634261595136897,-0.020144929136345892,-0.06354859572961259,-0.08686237952923287,-0.1568284856060765,-0.053047650996283224,0.006214652706032313,-0.149034275652951,-0.2507693544285299,-0.06124524721341704,0.12017492678402819,0.02332439288401945,-0.02089285731805151
