,UKF248,UKF251,UKF275,UKF334,ZH916T1
IGFL3,,,,,-0.014719729745361412
BMP1,0.01969231152367838,-0.02424615985046721,-0.0023942267018771807,0.020237469967543636,0.04967976201195088
NDP,0.01630132285314296,0.006197594755492026,0.010182818955397117,0.028266511759988348,0.04040551675137582
TNFSF18,-0.001596507361999517,-0.030605105760559147,0.09096399997146279,,0.010261020233353709
IL36G,,,,-0.017771279090278015,
RTN4,0.023984326264540966,-0.0016095573401161687,0.02984164260979349,0.06407780559879313,-0.05066627123617321
HEBP1,0.0003589245568714916,0.024697488651562523,0.04058074398153206,0.028407727794543872,0.07896986510436886
WNT7B,-0.0035274458444443987,-0.01901094297823839,-0.0009756674230215111,0.04784123105144773,-0.031418022353984956
PTMA,0.040979290262433195,-0.03992697668984611,0.012622144171297138,0.0469792932346445,-0.05248520372964981
FASLG,,,,,0.019940961762709288
CEACAM1,-0.017332503538678195,-0.014589755304572738,-0.016745996129576765,,-0.017762593634739365
PDAP1,-0.020989317411214216,-0.037033131232666334,-0.033981426060000076,0.028977644007702263,-0.045743288199644426
QDPR,-0.046547123657270296,0.023409693368858456,0.0006914185046855835,0.029787689136223053,-0.02226779794710986
POMC,-0.012626206727283072,-0.025923667488766483,-0.012354528249030876,0.05656639026411255,0.0701088984765431
CCL18,-0.021629326771535142,,,,
CCL17,,,-0.013279517579130084,-0.016234567975411274,-0.011571322716565125
VEGFD,0.04235611776602815,0.10207291718203136,0.0055520753269663325,-0.017399089337989327,
TNFSF13,0.04645067832252844,,,,0.024912805381487425
WNT5A,0.000656593916853172,-0.04697322241752191,0.018682327683767885,0.05177542755333894,0.007530218777517985
CXCL8,-0.004943169192649503,0.0470319828216775,-0.02291969299696931,-0.02548046147031934,-0.0039038171710401894
GRN,-0.015466439806259112,0.012112765296049585,0.035826676707318615,-0.017206595585001025,0.001126540314669681
MIA,0.0348637203351454,-0.01858423911555609,0.06390747479315881,-0.023828850206191337,0.07324505463718987
COL4A4,-0.02597664571939483,-0.03125315494114823,-0.013864227203243833,0.037569238454548806,0.0056653305804413075
TAC1,-0.004374892350568076,0.0659910622816644,0.02174613483298933,0.0032076420040860957,-0.015211680332542778
RARRES2,0.03886985589561,-0.019648077171007187,0.042867068410496,-0.013721367740228588,0.03178970960389456
FGF7,,-0.023586012650763894,0.025353453647248215,0.016063600051798282,0.031026456918403444
HBEGF,0.01808675874144766,0.008218925609617634,-0.019319745162864232,0.056883495125369124,-0.05532068432819138
CSF3,,,,,-0.012182817733322356
PI3,-0.02275496369401387,,,,-0.026469215590095598
PCSK1N,0.00775806901296402,0.0010482804368323548,-0.01508698511342257,-0.0034946779508752816,0.02325980219533629
NTS,,,-0.015838267966539643,,0.14587157907320916
SFRP1,0.009845776496909698,0.04992625402174408,-0.010134028803767122,0.008619178759319059,-0.01762186253183615
CXCL13,,0.08018960845777298,,,
MICA,-0.01648192131504505,0.03803661017628858,0.006529583697304178,-0.01583194177397675,0.0029014046906589864
TG,0.0070741989600659775,-0.019839127607508496,-0.013378611417638507,-0.024386611844319065,0.01082994125127701
ADA,0.0721225159146431,0.011814306149844809,-0.03612250688822211,-0.02661740320984398,0.00955554677192653
LAMC3,-0.05423475938236087,0.061243189747777926,0.01734485431569056,-0.025789099884930233,0.024327497926273114
CCL7,-0.013758079023885313,,,,-0.01276641204685823
NGF,0.0354375263122695,,,,0.021613961967048578
TNFSF15,,,,,-0.008364698908742241
HMGB1,0.01679132433987189,0.005070540496725305,-0.010715985105565068,0.04785103268607232,0.01083703069660074
ITGB3BP,-0.003894371487272315,-0.01743267611513329,-0.005717361432672079,-0.00867772717020522,0.061677153502712544
AANAT,-0.019960879518072978,,-0.012031463432730795,-0.02177712008581463,0.10719994877628544
RELN,0.03188055781234379,-0.046555922754638566,0.027844298185088445,0.03177401938059922,
IL15,-0.025174789891975913,0.026876039941863338,0.021491605906431104,0.04733325665570374,0.0182460753072733
BSG,0.01739637643688619,0.022541082911645534,1.4291648051061636e-05,-0.0066818316065465596,-0.0019997341742645056
ADAMTS3,0.05005052145902849,0.10146127980934007,0.014533303408794458,-0.022671929611127687,0.009391125491097302
CD34,-0.040529658545136155,0.02430585284222568,0.05659731201483767,-0.014628841188940953,-0.06304911919158887
PLAT,0.0370579681378163,0.0317299860925368,-0.02413055652221328,0.007312497185414845,-0.04510754697373195
LTA,,-0.014589756801742959,-0.011587553160305459,-0.020197274850636642,-0.01817891985042095
CKLF,0.0953186751337916,-0.05198158032971976,0.02991530635753186,0.01465784994665587,0.0559191437717347
CD24,-0.028400987601129087,-0.031029574901803227,0.03526392140867873,0.0007188258524772032,0.01005123766591978
HSP90AA1,-0.01972239257344119,0.02016035908757534,-0.02685276182013884,-0.015493655680169303,-0.05018773055847296
BMP4,0.02653337893557181,-0.015465997461474318,-0.03323646746246828,-0.01721016423667143,-0.016559550905000192
SCGB3A1,-0.013758077648095793,,,0.1285019328200897,-0.011324267885982326
IGFBP4,-0.010476811745083093,0.011807707474397673,-0.006282337325212093,-0.016878398841867284,0.030045888017678605
RSPO4,,-0.023586008172960894,-0.013477029757715937,0.02416484269656583,0.11682506888005523
LEFTY2,-0.0648334366124286,0.02857404919294199,-0.015462042381046258,0.03063217557469772,0.015814772266780235
PF4,-0.014271797065394845,-0.013271366766533184,,,-0.018178915643684058
ANGPTL2,0.027975710702738438,0.0026029005486989925,0.04799597341462669,0.007411901277273233,-0.030528606670257263
LRIG2,0.020871111769349113,-0.0027110957239034265,-0.005553635440387398,0.0452881403715868,0.024100749571128354
ICOSLG,0.1023386589730936,-0.03494781161120176,-0.02615392695782562,-0.011964912053210177,0.033923630047595146
WIF1,0.041122714445791644,,-0.01039990465138052,0.044444135739267865,
NPPC,0.062146847100595246,,-0.02028690954289496,-0.018487064735577437,
LYZ,-0.04130240189648921,0.012746174503391076,0.008580231831045127,-0.005363983026407491,0.05777692010394271
EREG,,,,,-0.02745437352115513
SPTAN1,0.06341497468909758,0.053200077593768665,0.07279920755562021,0.01762096812270988,0.019070608544050724
LIPC,-0.017472430875572254,-0.003474296520621437,-0.02519667960178463,0.11130201675899548,-0.02298503005179674
COL8A1,0.007613172692350904,-0.018274525649159035,-0.028213723832354955,0.07349908101998474,-0.05933072682724458
GSTM2,-0.00942687014845704,-0.018228463302113564,0.033597542632615884,0.001872101978997465,0.0020703766270716226
SPX,-0.001891064018118393,0.0523361077627159,0.016119144951510057,0.008311785061888873,0.06104710999960607
MFGE8,-0.0455341474901686,0.005474639993786745,0.009118628318128158,-0.03177725775498501,-0.03174196229531289
TGFA,0.007390920133776794,-0.006698265720373773,-0.051493221393746756,-0.027201292364301705,0.055369657830380455
SLIT2,-0.013569326843572205,-0.005303299113274336,-0.01691049240905267,0.026369226282095204,0.011382874753473266
PLTP,0.03273172344859762,-0.024685093122454826,-0.002285411915582441,0.027813236371218623,0.07964957847599291
APOD,0.021730477554035437,0.03597407936033183,-0.03752584129485756,-0.011329919089418349,0.03154049305263633
B2M,0.0259575596587762,0.020906863813447293,-0.0026196848602290743,-0.010856224477747204,0.02653535185602692
OMG,0.06013165628690082,-0.03332000175232501,0.005854476327347166,-0.006711527509169604,0.02289732060199552
CXCL3,-0.014879278259356195,0.08209470345899526,-0.04438190164704376,-0.014545695344033757,0.046347974890281404
CXCL10,0.008898032095796897,-0.04450846712821905,-0.008138262086490562,-0.02311487018915487,0.007470212389483393
RSPO3,0.05375349223788371,,-0.020355016207720004,-0.015199971293698801,-0.01295541187749407
CORT,0.043322524028181805,-0.023701820641133,0.01655095302075499,-0.03114744866305128,
