,UKF248,ZH916T1,ZH916bulk
IGFL3,,0.08164849453209519,
BMP1,-0.02675693518411931,-0.057471152867615984,-0.0384995487725192
NDP,-0.030271235639107157,0.08349098382479604,-0.004836135954044677
TNFSF18,-0.010941246891909768,-0.02809127338874075,-0.02731555711419721
RTN4,0.02531544313167435,-0.0055951625498443505,0.051320533005918594
HEBP1,0.0399075462195368,0.024037682422293812,-0.012834050234827057
WNT7B,-0.009060296178121225,-0.012215761973279053,0.1164593837036687
PTMA,-0.008429694706615875,-0.10004869737682452,0.009410443977180247
FASLG,,-0.014443470097197483,
CEACAM1,-0.01580393568753256,0.022237871532318355,
PDAP1,-0.0091911872332961,-0.024440735716268935,-0.025495987101156567
QDPR,0.025199523978524846,0.016312320287137683,0.03304094541241546
POMC,-0.03745709290698404,-0.01447201094416593,0.056827337338279584
CCL18,0.10549555021602071,,
CCL17,,0.08212600400730913,
VEGFD,0.014161573965735596,,
TNFSF13,-0.01488272184950288,-0.002090476250821312,-0.01137612302378183
WNT5A,-0.04438459722396588,-0.031165707139989896,-0.06281291307547919
CXCL8,0.050678842276417425,0.023285847472051365,-0.0273851419911766
GRN,-0.061586221426437784,0.034266098419107,-0.023961354185935174
MIA,0.03964802686354371,0.009244515614462847,0.027019531869777364
COL4A4,0.034317357174270986,-0.027175907812681987,-0.033211492312457784
TAC1,-0.0013146939678331281,-0.017209954612049393,-0.008782879134632144
RARRES2,-0.0029157325955727746,0.060646158610484245,-0.06253029591588019
FGF7,,-0.03747891246564361,0.08252918148887327
HBEGF,0.006338655785329896,-0.006815151571008896,-0.0028803537398817453
CSF3,,-0.013783207091776993,0.06930201416993019
PI3,0.04336181440360686,-0.029946329988775708,-0.04166327973514875
PCSK1N,-0.0216122285285107,0.04679919914805976,-0.04035545125432555
NTS,,-0.020411050208021832,
SFRP1,0.0024039121060778867,-0.019936749111396774,0.02793105555576082
CXCL13,,,0.04382732666332641
MICA,0.022165406102822863,0.004296379904409205,0.0053961286477568204
