,UKF243,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TGM2,0.1073735111389896,0.09790580217965048,0.03176151921971357,-0.046193254193985525,0.01852819154718132,0.03516713515057213,0.025256620976756062,0.04638318754560847,-0.01389611473378468,0.029548547766982056
VEGFC,0.10043722654916924,-0.010804744580426877,-0.05010891456337989,0.001076405901988616,0.014776879327018424,-0.031099612578139316,0.021728179001457834,-0.02872514489272567,0.027676777833454964,0.10782964099417722
WNT6,0.19122085398818603,-0.02962850506449993,0.0075781105403759106,-0.022701460053546715,-0.009344480093630854,0.01207065226743086,-0.03491301707886462,-0.005530420292865485,-0.015133227102206315,0.11654347345120336
NRG4,-0.02885678227359014,0.03595509034385625,-0.0035974451090221835,-0.030345363634639144,,,,-0.02222530473057149,-0.02465879347539908,-0.02298545753913617
PMCH,,,0.023223824802521827,,,-0.02456256914342245,-0.026356552461103674,-0.012796412833528368,0.0032994551644639366,-0.029436186385139
COL9A1,-0.004932158373413142,0.01954026740733455,0.020526461547338334,-0.01464629724199783,-0.030452693586851355,0.04448122029801675,0.03889699641808839,0.025448094105509224,0.08025689854870206,0.004187773218003353
GDF11,0.048023761746517686,0.05105656405491479,-0.023420810667776123,0.029767620274522254,0.03346742326342079,-0.00014085390190515934,0.015626232246319125,0.024570171265055035,0.0326326938404987,0.08136054258391467
RAET1E,,,,,,,,,0.002937603416588273,
IL24,,,,,,-0.018313259670818996,-0.017665088933247673,,,-0.005889004047173302
SORBS1,0.011141055752190336,-0.001662011110293824,-0.032204843772358806,0.007466621812530762,0.04069402080313497,0.025401938452145018,-0.008770221809081064,-0.017200781245296663,0.021745097850933055,-0.024705380313212035
DLL1,0.06649749643661208,0.06934960680215146,-0.07345639522871852,0.07315807212586813,0.0119333163494907,0.0899513133218505,0.13580880013260652,-0.025431522101938307,0.02161345035947618,-0.021681423042385312
TLN1,0.052381708250369544,0.10213481122104505,0.030655636912367598,0.048454445185115526,-0.04768704284740408,-0.07196758425193618,-0.02717894110720832,-0.035349662896998216,-0.05921031599747333,0.05054675369144971
COL2A1,-0.009957326191846475,-0.027809998553679355,,-0.02117892367740306,,-0.04003518637033366,0.013348358352291862,-0.02695770517852749,0.1209411970409399,-0.020708663510184785
SHH,,0.0832198471676274,0.012466624046855158,-0.02021301007611663,-0.10245687850720604,0.06157957696345631,-0.013642063053878292,0.06825441713986455,0.07863899818997219,-0.04188205156380645
PON2,0.11126311579308731,0.06455698379773597,0.07429066107211993,0.09242223658446758,0.13625143231784434,0.13908760659729905,-0.002746880736476491,0.008264622320073974,0.04657438146436527,0.0437650035933915
ICAM5,-0.06882658907003714,-0.0543434548468216,-0.021737087517741095,-0.039474916833029214,,-0.034688429596112444,-0.05638049492369945,0.040257556724205106,-0.020975625803397336,-0.005365539859201138
HPX,0.17033915727912424,-0.040497151790400074,-0.036518621970070955,-0.009046671746794759,0.015513491559250563,0.020730884441777727,-0.031730696493342016,0.05282267995875468,0.10705615026295301,-0.02317030619236958
SFRP2,-0.005584202322580867,-0.02219496386842224,-0.030435883359950882,-0.03965275298680611,-0.058471247215069376,0.03495307630195998,0.01675141053194399,-0.0005394825038802886,0.009986202320853855,-0.02871530027532702
CFC1,,,0.0007112014699510437,,,,,,,-0.020338513332036012
CD70,,,0.07144460002377948,,,-0.03854188489042666,0.014485199404935749,-0.019528723318357494,0.006488267435394308,0.051692793629088865
HP,0.0593437468995723,0.0741452014441704,-0.0073862002609339,0.027310786460187114,0.019848207318197447,-0.029050172515304437,-0.04094448142865702,0.03286196783770739,-0.03688685800121455,-0.03274251815708002
CXCL2,0.007848836769319434,0.04895907521974513,0.052471080390592596,0.011631239136338753,-0.021087465523999024,-0.02503576195913227,-0.0007777179076456537,0.014192474969189304,0.01709038255029543,0.0067970426453659045
NPPB,,,0.10150065955652407,-0.026011428966433336,,-0.011936413137193184,-0.04196565937292592,0.02041730138373599,-0.025013599725527913,
CCK,0.014346529487347154,-0.07117303728062431,-0.09579098752694155,-0.07210761947196721,,0.07912838441381172,0.0630675029198685,0.01960288464774377,-0.018729278241878235,-0.12775751889396741
SEMA6A,0.12260385646196749,0.07571133246466656,0.029529620142450086,0.07312919870842577,0.024903264851225824,0.10753009978584863,0.021697796647304597,0.013606879818015942,0.009559643799916334,0.03850038136343855
IRAK4,0.05682582135374233,0.08616327355751803,0.027082507517864455,0.11330399347322893,0.02827113086342193,0.01810784557662557,-0.03671387886735471,0.05662798151772841,0.014697562199097795,-0.013392233061013196
GSTP1,0.1363497248368951,0.10651851872293974,-0.006326097256567315,0.04600817914487836,0.02918351365637613,0.13856946950303212,0.06656402785767285,-0.0064379137740928905,0.03084771297724144,0.06636467468189239
VCAM1,0.03277180540303524,0.10260174361127586,-0.05873440352661228,0.0344887105571944,0.053978652284435734,0.011428148866819159,-0.0027364666237486572,0.005071457647307749,-0.003548737174983366,0.040131775474519654
NXPH3,0.042852087370875265,0.0274044963844025,-0.068351606972821,0.04388599234050803,0.028162374453222148,0.03893247417176321,0.01813377346345672,-0.006895910096439845,0.04781301045376831,0.09442400190402145
MTMR4,0.018260066377219223,0.08803211689531325,0.022347261598463054,0.017106821640577,-0.04550838396914428,-0.032504612073646195,-0.009771409194262344,0.04811461353176318,0.05447432979094143,0.042601124549748313
LAMC2,0.12926043868675305,,-0.0032602846458275035,,,-0.02251448218350427,-0.02319921849819334,-0.012420914611446841,0.09770842094566984,-0.02213414067750486
IL10,0.02713613853632999,-0.03649292740247981,-0.005113937941345728,-0.00805490104896839,0.1287253264527556,0.046568514435272074,0.0027994529443015385,-0.018655318592371236,0.0644696584479926,-0.0385040519613867
SEMA4D,-0.05297492885511797,-0.04760476831583838,-0.01762248022430309,0.01193796979324767,-0.023526910685299822,0.08362978362870828,0.08719361300150294,0.005492304462402873,-0.016058199580156605,-0.025279929319045956
TRH,-0.051424786680700794,0.13537259047123465,0.024700040788347994,0.06068426058061016,-0.06725200928547875,0.0023555997645861907,0.01879551117578015,0.01708031739091738,0.06429314965008996,0.06412993806315563
SEMA6D,0.0017443258245893336,0.043817273938195164,0.053539583164864415,0.08562202026529826,0.040101745214836594,-0.03281131276455921,-0.009435225213295288,0.009396653745075693,0.10974499722611807,0.06746705431031684
CEL,,,,,0.14373794844746515,-0.012387000413934769,0.04210443802440118,-0.031442561182989444,0.030369535102000265,0.01812479333914327
PDCD1LG2,0.051024916326679326,0.09993947258055201,-0.050876558971520644,0.01207764470243654,-0.08061578442898318,0.03417125384274086,-0.05766910146157875,0.0291650481119626,0.0016129639236123552,-0.05254785112729344
SPINT1,-0.04080080817476859,0.10170392815510151,-0.018624107978798963,-0.013554763917517742,-0.030996640915205525,0.045697962447026605,-0.009967872803004676,0.01416863490140211,0.04585229917022752,0.03009661880749263
CTHRC1,0.0363729883893047,0.0873169604248214,-0.007235561722344704,0.08220901448149957,0.0670313952657335,0.007865863792966582,0.025834254648173186,-0.012772841040099098,-0.009686054895503445,0.028756318785528187
PODXL,0.009213924983805301,0.16187838986418648,0.05787126402384116,-0.010320351007932601,0.01201516500526731,0.009861767736206305,-0.0529340306106673,0.032249703416619285,0.07251104584973371,0.06847967307229405
JAM3,0.11458143691737446,0.09398780038935817,0.08575630815938352,0.09703849951523294,0.007129633892294588,-0.0022316961632573413,-0.09728355578965485,-0.021230121678338744,0.03165380256178261,0.05861669912523091
TGFB2,-0.07806312435080655,0.13556102642535778,0.02803679228517945,0.049681836097208186,0.05056911769329891,-0.017546285907965635,-0.014251428266694054,0.040626812290751775,-0.026078082059722556,0.0919339085116304
COL18A1,0.08465058079187116,0.18380714687914526,0.1275353206910992,0.007976406486159717,0.14512918220614623,0.0041124400624054,0.021263563256587598,0.011450343837747415,-0.01631144839175236,0.02793948179340333
NODAL,,0.10376562781115388,,-0.035759827316115954,0.05037111167368411,0.08147478383553579,-0.021820546067337035,-0.014204247444002874,0.02785492648136662,-0.03548556016462554
INHBB,0.031050049803953567,0.09347245666421647,0.018616056570799882,0.0783991987564922,-0.06812027177033844,-0.05875426125500726,-0.05996433165328519,0.0161629435712487,0.02809561677155079,0.05960367433366953
LCN1,,-0.024404886852758233,,,,0.0004904077270426229,0.1576716887162282,,0.043795228736573336,0.11035887571592738
ARF4,0.059321260687427387,0.08421570027544259,0.032599148821236844,0.05513379577351261,0.16123600158684087,0.1000808329588318,0.030813728579064503,-0.03392150167067749,0.012994771635684351,0.013065692031633012
CXCL14,-0.0028304801471495194,0.012377847669052032,0.11197715526368741,-0.04087689536876101,-0.09681697577277046,-0.08907359814096229,-0.0746644462333722,0.06440418917251228,0.08255483760752948,0.030354810208294808
LIF,0.05962721997867816,0.052312698054717374,0.10507667385193838,0.07784496054745015,-0.07718154564655341,-0.021468224505500618,-0.05903485871299151,0.0066970956370753865,0.021628633222458706,0.02890140307103289
IL17B,0.07837495667082867,-0.0007428755740186718,,,-0.01725732040134431,0.009486398157339261,0.004095251450508004,-0.017671403707761723,0.051628857189941334,-0.01755338568837676
MMP1,,,,,0.11166346815198087,-0.04003519017104949,-0.007985343445813985,-0.012796411820130773,0.029138107343924403,-0.03928313139578925
MATN1,-0.024816995743230454,-0.025586864699361573,-0.020764491095971355,-0.021178921041787348,,-0.03664052682303561,0.03344356636445741,-0.01821227863533342,-0.034074548374200035,-0.015996576640990058
ADAM28,-0.029658765042836356,0.041403721283988205,-0.016951800496800205,0.052335544683561455,0.025807208198253724,0.04682700544748707,0.07172332752586902,0.017324748341436394,-0.03534555136436743,0.011716375267494729
TCN2,0.040078179451284474,0.1673268456687372,0.0343355357926825,0.01691937883999252,0.20046133259902457,0.023575873620943773,0.021344430686451924,-0.0045750134182439535,-0.01609208375078128,0.06087610107497919
THPO,,0.0068609818693911575,-0.02279844090187647,0.07720339480174288,0.13079911120558763,,,-0.015798308163063705,-0.0011168336664443721,-0.02397232451168113
CUBN,-0.015870662846542743,0.0955256960557826,0.0333684358162859,0.009243174612403057,-0.015384174437102365,0.007962986050926274,-0.03669599183600096,-0.013196854321465161,0.10444727133353253,-0.01230617585582937
TIMP3,0.053964438399464895,0.1057206564285266,-0.039111041997956224,-0.038924493609479215,0.19246817695482027,0.04156039877555816,0.05091299061887981,0.03778644020396971,-0.011229636855682068,0.012499080856304847
PIGF,-0.02455299891422171,0.09605093734785301,-0.010524507994103583,0.06964423580596853,0.06774118259760531,0.09158013120078162,0.08245736636194259,-0.07569341203237251,0.11824093373534561,0.015937799816435578
CRH,,-0.03752829837856875,0.003191808482056876,-0.017211892290759014,,-0.03029637149063485,0.02728403775712062,-0.009205546578088584,-0.0012436703022982397,-0.020898326579223983
BDNF,-0.0449552338635833,-0.0768088630306192,0.05665595345639581,0.06361526774250462,-0.06920013147591662,0.08403902075112546,0.02386961024549811,0.02340736242958664,0.07844217819863207,0.054959341500885356
CCL5,0.014236177796310373,-0.01839381022867102,-0.008749205295366031,-0.02873175657729335,-0.006675888058321928,-0.037942361181118385,0.018421068497305133,0.01610533378949524,0.007885174528833264,0.009558833938347444
GAD1,-0.06672568816526539,-0.033584904839397266,-0.0636615888650599,-0.07240112296748324,-0.014542110967428907,0.08697174858282794,-0.0009856944240577226,0.028055163871743338,0.16538290338528142,-0.022213862836658306
COL14A1,0.044414083100071146,-0.024541506731705902,-0.025401688831115956,-0.02471159572760661,0.015104508887776789,0.034676091143575685,-0.004111281042786318,0.04304734065303162,0.04055558093417467,0.0659353448014269
HLA-A,0.1366386527929803,0.1364055868790651,-0.03711928457301849,0.09752603979409373,0.07533880777452225,-0.10810822098949445,-0.07600933173052805,-0.06126066458665222,0.010989281470009,-0.02641007283057864
FGF18,,,0.0034099479403657948,,,-0.015495717439920738,0.07115991158031042,-0.022113110189695872,0.030696463223332825,-0.02196041202419214
ADM,-0.05735873068891153,0.0712389974205959,0.15496547495301852,0.09898514366223282,-0.12369604092128365,-0.04622655460428618,-0.08485430880513549,-0.03870426882844274,-0.037230341784315044,0.0009433714814043702
CCL15,,,,,,,,,-0.02429906507283999,
GNAI2,0.04579436315527892,0.11360182282401615,0.03762095766780122,0.07666336348626199,-0.08638544712663929,0.03257956964307564,-0.02980391723739325,0.002380180413180138,-0.028545914959760978,0.02282583032009966
HDC,,0.08384098326281932,,,,,,,0.03686766695196807,0.1066902407327379
COL11A1,,-0.04437013857136908,-0.021476643608808278,-0.046597414405087245,-0.0014134396388425078,0.03113590546925281,0.02845657928081016,0.04219214187815035,0.007688061985532891,0.06940615318771538
NUCB2,0.01733652938491484,0.05887013752774841,-0.02436436895555027,-0.016736557226889735,-0.019136802503301544,-0.04777341095439694,-0.023499191557930885,-0.029092957225005434,-0.011510333756947677,-0.017758926787828106
FGF16,,,,,,,,,,-0.015762539599021724
