,UKF304,ZH8811Abulk
CXCL2,-0.013396578247061273,-0.020310092182818245
NPPB,,0.021617256716220893
CCK,0.1606731526537556,0.002009178209008555
SEMA6A,-0.1131801210590308,0.1027958881030096
IRAK4,-0.07628296253564083,0.04074802231332872
GSTP1,-0.10677110395238643,0.05413048272074251
VCAM1,-0.031697714039624895,0.017359736512939098
NXPH3,0.0450407023116041,0.06832553864438531
MTMR4,0.09997872040660104,-0.0025342477115159858
LAMC2,,0.031349307394704616
IL10,-0.039193424549602805,-0.03326979943834815
SEMA4D,-0.075724664742495,0.058865174621126476
TRH,0.1391973848806566,0.013237253246409257
SEMA6D,-0.03451477679506387,-0.007119993462185834
CEL,,0.0578024295364808
PDCD1LG2,-0.02437826921347021,0.009844823181038426
SPINT1,-0.005651331265579046,0.023632943101088523
CTHRC1,0.015672587122265783,0.030177539108394113
PODXL,0.06510568465972376,-0.011548335238698552
JAM3,-0.1172634754251873,-0.04961522868012496
TGFB2,0.03882921841039522,-0.007517970394594599
COL18A1,-0.019218009724476518,-0.004806060892714463
NODAL,,-0.0011451145264745654
INHBB,-0.008110107257933945,-0.045900089982673586
LCN1,,-0.022607057256421433
ARF4,-0.04204257231434644,0.07991534622583331
CXCL14,-0.04897477781456711,-0.14000299181960052
LIF,-0.039378447581039804,-0.08439101381661862
IL17B,,-0.019672922595815302
MMP1,,-0.031081686123515296
MATN1,,0.002746276407095132
ADAM28,-0.0656279784015173,0.04874961365220426
TCN2,0.015670927812187173,0.05130885552927808
THPO,-0.039089928042491943,
CUBN,-0.03005890410459175,0.07040147977746535
TIMP3,0.02358546025281244,0.11651675060916872
PIGF,0.01710022736911571,0.08195554128441326
CRH,0.047341754854684164,0.12449578148548987
BDNF,0.10491569223794196,0.019475792213981075
CCL5,-0.018863448794918435,0.022481411727749156
GAD1,0.1042913073380879,0.047604954392325094
COL14A1,0.030415753271191462,-0.04539876738307784
HLA-A,-0.1164652666287932,-0.09529672319452319
CD5L,0.08170779949025254,
FGF18,,-0.02325810681074964
ADM,0.004866673249560141,-0.07200158543146021
GNAI2,-0.05368142410224341,0.03775776748340986
COL11A1,0.05776505172958606,-0.024698308502062026
NUCB2,-0.012964025900377457,-0.008526807239943363
CXCL1,-0.03508967389304697,-0.05524556058022633
VCAN,-0.05129325427476571,0.12428397893443843
MMP7,0.13558110655188949,-0.08797265146227647
PTPN6,-0.07244469978391749,-0.0365859448293483
PTGS2,0.06125929133329028,-0.06765572602264976
XCL1,0.03840562965265633,
CD58,0.06692708213564534,0.08321075808960499
TNFSF14,-0.014704717724823025,-0.018605262138543563
CNTN4,0.058055036466463136,-0.0148358188813866
INSL3,,-0.00017315027459252128
MFNG,-0.05668233569467636,0.02891281114553115
ICAM1,-0.0325310760793174,-0.04485433907080385
PROS1,0.01803087473227134,-0.007647927620760557
CLCF1,-0.055219716365545866,0.05017060952531781
PSAP,0.004407304134133105,-0.015482591013471755
EFEMP1,-0.09324586037876224,0.012060979403350623
C1QTNF1,0.03786975668123919,-0.10339784071776856
ALB,-0.03469207921101655,0.07269688397296775
CCL13,,-0.013811262725484169
EFNA3,0.13930745414277354,-0.015639723887287838
DRAXIN,-0.03286524904751936,-0.09473501907049324
NPTX2,-0.004351581974616274,-0.030025755748298175
FGF11,-0.03802326466656964,-0.0061011709924773845
CD59,-0.051887204723877485,-0.04443727447229007
COL9A2,-0.028608743448420532,0.08238833422236376
DLL3,0.17308820589591853,0.1403526914654739
FGF5,-0.023088878395063274,
LIN7C,0.05960072071189767,-0.0366815159618272
GDF7,0.05876413568543922,
PSPN,0.09490182298190039,0.01633686305548459
ANGPT1,-0.04277795942364129,-0.06504672473808508
PNOC,0.09870151655167966,
L1CAM,0.1101709140557738,-0.11016708265439192
APOA1,0.0727426583289128,0.03287975367937167
PSEN1,-0.021542743551555978,0.013876411621366108
CALM2,0.17650206312123623,0.049332315797230575
CLEC2B,0.008928052726569389,-0.014744066622782631
NTNG1,0.062403849567886756,-0.008602525450313243
LRIG1,0.0264708962145112,0.12566172833450576
CPAMD8,-0.03100684628947094,
GHRL,0.0584967251509133,
NPY,-0.033783188891983104,-0.07593090922014843
MMP2,0.03370500121829274,0.011943281587899403
PPY,,-0.05120453107030748
ALKAL2,-0.011511172557861483,0.021461076240633436
CSF1,-0.012131027282886757,-0.01213500142713199
SEMA4C,-0.041225650081967644,0.0849678509296753
ICAM2,0.023784351172271463,0.0710570220971163
SYTL3,0.04370805835520421,0.07303742242423325
IL1A,0.03333459257202064,-0.022649515952206135
HLA-G,,-0.030465032979198694
PGF,0.03370249501701445,0.05802094611339102
LGALS8,0.05587565133526317,0.015989360555733818
DKK3,0.1480368484323213,0.10592228384962957
COL16A1,-0.029787452977100937,0.053199837707077036
TPH1,,0.01877709969839187
TNC,-0.09539705803543173,-0.13567138245568103
TNFSF9,0.10889098895196393,-0.03394451313485171
C4A,-0.027785789829739296,-0.015376297587866036
CNTN2,-0.12420203674346898,0.10125271531114771
F7,,0.024906196916586448
LUM,-0.02352861606060584,0.042077510471136344
BTC,0.030458291507844088,-0.014015863250930361
APOC1,-0.12483925079350708,0.015953102473653145
PKM,0.08554191922109049,-0.11685134410093974
TNF,-0.0342973034503869,-0.013603778620957574
GNAS,0.1533567855503525,-0.09700085768266423
BMP8B,-0.08751626936716891,0.05712664327217294
LIPH,,-0.013811267804930626
CCL28,-0.034514265061479074,
PTPN11,-0.0713019162604827,-0.006809752547840029
ADAM12,-0.012936763546957686,-0.05521007266421559
EPO,,0.09947434020254067
EDN3,-0.015663219113075905,0.0662932571426009
CCL22,,-0.016976078375358344
CCL2,-0.12186136815264913,-0.05014548529824961
DSCAM,-0.01267381907094033,0.07779580651892745
ANG,0.06762285208858068,0.05722746579982747
FBLN2,0.003727796220998521,0.04391115044128512
VTN,,-0.017145328723572262
VEGFA,0.10518573293012069,-0.13349778031574958
F10,0.06383996462608017,
SERPINA1,-0.032137982199059875,-0.06940830437041963
VWF,0.01667724886392561,0.11929075872000752
GDNF,,-0.01438740938723953
VASP,-0.03294598803510803,-0.0259581572679888
ADAM15,-0.03760813426760133,-0.016374036102318894
WNT2,0.016899565035187726,-0.018605253706853644
CALCB,0.014309466552073888,-0.016282999986785313
OLFM2,0.04957574058908651,0.06681371493139651
MFAP2,-0.030422551806729464,0.045850090342990486
HLA-C,-0.09103427085403851,-0.025295711226582925
THBS1,-0.0026243049976810958,0.02226740547317151
HSPA4,0.07770129473104892,0.03646522901380242
LMAN1,-0.021410103340352704,-0.01106382106250517
LYPD3,-0.013372000440997636,0.02332053328614166
APOE,-0.14477239730872796,0.0828918869447167
SOSTDC1,0.13763225021073322,0.024710056445454046
ANXA1,-0.10074290897905303,-0.023975271503873276
WNT2B,0.03637014002892429,-0.03991458516242956
AMH,,0.0030901492079183526
GDF10,0.05301589534844231,-0.023129146986643315
EFNB3,0.1209288215777001,0.0035447518876809032
LTB,0.03915340240075052,-0.022573633688481573
ANGPT2,0.04221400665457543,0.0002414558845357405
ADAM17,0.07602782196893546,-0.02403684805107279
LRPAP1,0.07314963265052511,0.08754858904643449
NID1,0.10352089406377617,0.0003043658329043074
MST1,0.005205803177925345,0.012087193591736706
DCN,-0.022403042904656854,0.030532456282570206
COL7A1,0.0021082898861322272,-0.03304323103231973
CALR,-0.08550558270590496,-0.0554484022567219
PIGA,0.04489129262854866,0.02845389852723641
CD200,0.08637937043672107,0.008186916286404061
GRP,0.08436894899956444,
CDH1,-0.04807277429184923,0.051163441415499465
LPL,0.0024318931874620017,0.17035523837214223
SEMA5A,0.013552676104906819,0.1170345737671873
SEMA7A,0.048396454652489374,-0.007388237275373071
SEMA4G,0.1521598448513156,-0.016463986727540455
SEMA3B,-0.06506546362753306,0.10343328068742355
RPH3A,0.09034221488351749,0.1163403708382741
JAG2,0.04110161231900514,-0.02811084236265691
CGN,-0.011589939093220206,0.040803298281711156
GDF15,-0.04295312754917429,-0.01119935985894204
SEMA4F,0.0874430675774017,0.05484095173287345
NXPH1,0.11686824263050948,0.11050514271809561
ARF1,0.12264903206459267,-0.01083228403347033
EBI3,-0.0578158154346615,0.0203642238491336
TIMP1,-0.09808435392335244,-0.09526512323002383
SEMA3C,-0.06096322029085644,0.00880362272675343
GAS6,-0.024217095099908367,0.0020147142849736357
MEPE,0.042030549784265646,-0.025958143183151823
SERPINE1,-0.03451821379471286,-0.1325869717179566
RSPO2,0.12390016921048093,-0.0005443751173371688
SHBG,0.05259548416687902,-0.022474908668909915
LGALS3BP,-0.07314152596106271,0.0025527684405788503
LAMB1,0.0583071436583009,-0.05541788761688954
SPTBN2,0.07919909169642154,-0.025297594286144906
COL1A2,0.013179663409758633,-0.045068346610675936
WNT11,,0.15649498261950595
LGALS1,-0.12906225936051452,-0.15225100550673176
BCAN,0.10026716767566266,0.17069736742479155
ANOS1,-0.0058550204054723136,0.09043221906079357
EDA,0.09934336297993732,0.1251691440488609
FGF22,0.05976513781795437,0.05317728942038075
SHANK1,0.13239978832502278,-0.010905046522979283
NPVF,,-0.016976079513250725
TGFB1,0.0076489970678800066,-0.041067420111628866
MSTN,,0.2350420769766239
WNT4,-0.04107292641593187,0.0766041442684768
TNFSF4,-0.01890628075982434,0.02272942200538532
NTN1,-0.04235908042965901,0.0931042878780467
CXCL12,0.010781547860009205,-0.01793250285791356
GNRH1,0.08117220719758256,-0.023866457228994768
FGF8,,-0.025603890925983752
RIMS1,0.08080775523008876,0.00017644689191134428
FGF14,0.023091261925369946,0.035651130794456934
IGF1,0.019293398820815138,0.03057463393703576
TNFSF10,-0.04927566457042761,0.0029052168123570713
GDF5,0.01624285467840549,-0.019965357173828427
CHAD,,0.14845600963437924
RGMA,-0.001478760431661244,0.061948015127263924
WNT16,0.18535527261778564,
CX3CL1,0.09782087055803146,-0.03198405052945142
FGF1,-0.13478431942700483,0.06850665093305894
ALOX5AP,-0.0975842416212885,-0.06050019104491582
IL1RN,-0.03299149944869483,0.004938252750442291
PCSK9,,-0.014807589308453162
NPW,,-0.007206254769618282
CXCL9,-0.007590838942952857,
ANGPTL4,-0.00028441169999717284,-0.10517161894453675
UCN2,,-0.02560389523694515
NRG3,0.06256241382834903,0.0849756793153832
IL23A,,-0.014807584142945451
COLQ,0.003521364694902557,0.06733872377813183
TNFSF12,-0.09595695011317494,-0.01312966134052118
DKK2,0.08575556026790895,-0.017479325017693104
FYN,0.04241095453727997,0.14483280036387658
ACE,-0.016969986013142094,0.07197025993564875
IL18,-0.02814786565164043,0.031126722641482446
PPBP,,-0.018130462759758235
CCL27,0.06526276773950693,0.006794059860051448
SERPING1,-0.08452884422706061,0.019972895053067874
AZGP1,-0.015881857825854752,0.06437365494118286
INHA,0.11414994874202104,-0.023260544675018466
SEMA3G,-0.03791706696037701,
COL6A1,0.07380976070867902,-0.07530680960025281
FGF17,0.1357184719340601,0.16722864344854896
TNFSF8,,-0.019672916828720383
FGF20,-0.04904003643193967,0.059339632519198306
ICAM3,0.022566896343988944,0.061578231771291826
LAMA4,0.07945083002687435,-0.04004364517701878
DLL4,-0.01084731648891175,0.05317092145442227
SEMA3A,0.04873815269675053,0.04281673856382257
RLN2,0.06835279418313185,0.017529071895784887
C5,0.03158751903106364,0.0789454555672009
C1QA,-0.1232190746006837,0.007788446965410757
COL9A3,-0.07605791923497936,0.10440711170424857
HGF,-0.012306673587060715,0.04795014147477155
P4HB,0.013911910919453646,-0.09675795502447355
ADCYAP1,0.07302016011844334,-0.0284443890071263
GREM1,-0.062146124306091795,-0.01712115275520268
EGF,-0.009696048880448935,-0.01663285760721568
VEGFB,-0.04183242642164488,-0.0639674623175479
FARP2,0.013577079933572144,0.06195978549296699
BMP3,-0.030058915789226842,
IHH,,0.029878056874143143
LAMA2,0.08301916757848779,0.045827995189764
NRG1,0.02887827593592287,-0.028663855675967596
SPINK1,,-0.037547701038592465
EFEMP2,0.027260749037484117,-0.012113741597774215
SELPLG,0.0022965736293902033,0.04240842926076309
GDF6,,-0.04228173539407738
HLA-E,-0.10781140368082992,-0.05176887326279262
PTN,-0.0001332713647091346,0.0005125031703024113
CD274,0.002797051734199415,0.11484471572657176
CD14,-0.11118483424726025,0.029215089957491964
SFTPD,,0.11871753968339235
SLIT1,0.13823694944831294,0.0022147693877126594
CNTF,-0.04807279403959547,
BST1,-0.031231602902118974,-0.02268742393965252
AGTRAP,-0.06318835882138904,-0.006758939429498954
LAMC1,0.0734683860434195,-0.07452143703772547
COL6A3,0.05877704782477066,-0.02597444328080559
FN1,-0.052926341245158465,-0.08588306960060083
MIF,0.07297778359391056,-0.07206133902243221
JAG1,-0.01462268053814902,1.579178848315718e-05
NID2,-0.04383314445910892,-0.030794382316828732
EFNB1,-0.020135717349278656,0.006548058969163322
COL4A2,-0.027986709530447598,-0.015207827801336638
SPP1,-0.11908950991636683,-0.15095848608376175
PODXL2,0.06651097358020716,-0.02019392362483234
FGF9,0.030699297846617464,0.10141871527553163
ITIH2,-0.03532018427533678,0.09435143123850684
ADAM10,-0.03158256710990806,0.018595510764848097
CFH,0.056989018053264444,0.015170762802661462
COL4A5,-0.056857838699756615,0.04058090213293126
LTBP3,-0.02395484317050851,-0.05170133673106464
GNB3,0.15182377862017474,0.005170969389613727
COL6A2,-0.0006670455918050484,-0.05850080460538283
GDF9,,-0.027896289785258984
NCAM1,-0.038362767941861074,0.03827596478851764
APOC2,-0.0901209578922142,0.05775450876669086
BST2,0.0009746244127402599,0.029522713006682178
COL5A1,-0.056789486753387526,-0.07134819555788431
CALM3,0.16112533159120296,0.10711527949052572
THBS2,-0.09500612324840448,-0.03333717227404915
SERPINE2,0.0032949886180308804,-0.012946894274205064
EFNB2,0.09402893477782616,-0.04275158939312411
PROK1,,0.018645950811318916
MMP9,0.034941545222698746,-0.04355290977565249
NPPA,-0.006994409243284323,0.025824425926220487
NTNG2,0.09567948597212315,0.01878200986492203
LAMA1,0.10288453199569418,0.014967063174774616
UCN,0.02877601289909675,0.12057458271437116
ARTN,0.11888097857629397,0.05904224779282134
PDGFD,0.06318895240432121,0.048656186730943705
EDN1,0.021573555169820798,0.024268714805163818
ARPC5,-0.07627025778165838,-0.05597903684859906
GSTO1,-0.031252186459732635,-0.05800621085729381
PROK2,,-0.011820618825704402
SYK,-0.042252480465557025,0.014108936130633142
ST6GAL1,-0.037425769002990786,0.09113235321310673
WNT3,0.1274955821448149,-0.0004852147646005687
HSP90B1,-0.03125199971272999,-0.11518979546678967
ZP3,-0.032184481799622126,-0.021939542679960667
NRG2,-0.014841271004866007,0.019974598899412607
MELTF,-0.028707988345503862,0.01817904027368641
NLGN1,-0.00031375534022924683,0.03352639870216536
SLIT3,-0.0010861448867852507,0.10980437473498038
CCL8,0.03448676486817798,0.04393351534368993
S100A4,-0.0998018309431892,-0.042662332649238924
TNFSF13B,-0.02171521014134994,0.03554490861831303
HSPG2,-0.04177362394960422,0.025233317158086282
FAM3C,0.123154637906439,0.03199362556584249
FLT3LG,-0.02139591001965092,0.023496174884035038
A2M,-0.06822086744656772,-0.01748787688695801
VCL,-0.047643542065665796,-0.08791785066733444
FGF2,0.050094851461951834,-0.00413077383442624
AGRP,0.05339326121961051,0.046214413607291414
CNTN3,0.1661666076522549,0.03222458667170419
RNASE2,-0.04881948425159521,-0.004231754885896551
GAL,0.042784721365561565,-0.03268360246228429
CXCL6,0.03227627082753611,0.04453401684141774
PDGFC,0.0023393437322642608,0.059068138048373305
COL8A2,-0.05980396050714801,0.010960026591441845
SPON2,-0.042558004549631184,0.030958275735382203
LCN2,,-0.029627866054055665
SEMA3D,-0.03475070872801165,
BMP6,,0.16674444466126545
TIMP2,-0.11109228166176752,-0.06983727590993057
EFNA1,-0.07292012260438152,0.0739707420218497
S100A12,,-0.014999388819673597
TFPI,0.03988271459636715,-0.014418451392016016
GPC3,-0.028942916866922432,0.02827271092740562
NMU,0.14320624167882479,-0.013233556653533107
SCGB3A2,,-0.016976082268149006
LAMB3,0.1635943641551956,0.04899394254364295
LGALS9,-0.06498655310118921,-0.0016160085109174073
VIM,-0.13188661718048503,-0.13523769802590796
PLAU,0.020635840642287052,-0.08238818477494407
TGFB3,-0.025205595643374008,0.03391891503510102
APLN,-0.05776120024091281,-0.047313885132053785
SHANK2,0.004368597871839797,0.06697201293967521
LTF,-0.1325186716925805,0.013530723514606123
PYY,,-0.019821248652400265
PENK,0.09111438581933516,
CTF1,0.001990175315310047,0.04590457450685021
COL3A1,-0.055446859629329895,-0.048680039661302035
S100A10,-0.11684593481202299,-0.14215849914415263
FGF13,0.14792319230904385,0.0561149378029621
SEMA4A,0.04899972936611988,-0.005433190311364558
EFNA4,-0.04879965565010275,0.028878545264675478
HSPA8,0.10091211061917853,0.11382797216505312
NPB,0.015505210644470848,-0.013456944843788007
ULBP1,,0.05169861404056072
SEMA3E,0.08367030737566045,0.06691862805544857
FGF3,,0.05526532241382853
ADAM9,-0.014248883639541403,-0.05746387137462606
ASIP,0.052930200700145466,-0.0021381612201543778
IBSP,-0.0636282108775822,-0.10573774304647117
FAT4,0.012652765075118989,0.05690394850915024
MDK,0.009366658238723876,0.07725699772420967
BMP5,,0.047503830789109434
CAMP,,-0.02941575148088828
HSPA1A,-0.012411214431920305,-0.04096491874840746
SEMA3F,0.05228325801341586,0.042353692745724904
ARF6,-0.06677554747485284,0.029036479809809203
IL6,0.004726435246040124,0.06913343447577865
CALM1,0.16229234864735148,-0.009436384674890564
VIP,0.060350559536456384,
NMB,-0.060979968636955144,0.08405760326949632
CCL26,,0.0035154943368967805
FBLN1,-0.02734474929810386,0.035409737445870525
SAA1,-0.020604656179758162,-0.15266681805974153
MICB,-0.027760139553131506,0.06999823125519332
F13A1,-0.05532780120727145,-0.07433351701048094
CXCL11,-0.027390062433133876,
COL5A2,-0.048395376741545613,0.009972222385653892
EFNA5,0.10258935950323782,0.012182753061536109
AREG,-0.02181070670401745,0.11598001153322936
EDIL3,-0.13901147404613848,-0.049746121626557886
CD86,-0.052762975517645416,-0.04242376640057715
HRAS,0.05797907686877003,-0.045730523468528496
C1QTNF5,,0.11717833556451322
RLN1,,-0.01518893503209521
COL4A1,-0.043174496737339904,-0.005641394221932559
CCL3,-0.060024078137594715,-0.036525061478543445
BGN,-0.04016951003767168,-0.012832515641412308
RETN,0.03723690480892617,-0.025125228725594678
S100A9,-0.12685019926914232,-0.10771534336319082
HCRT,0.033887032475261473,-0.007758157295558628
FADD,0.022546880329516943,0.017719960921047072
ACTR2,0.026277770807056955,-0.04267874783871273
BMP2,0.03151882117700624,4.965578041114659e-05
PDYN,0.04475229222472961,0.13762677777071952
CD55,-0.023588890073130957,0.03376073450534851
PDX1,,0.05353030331016697
CD6,-0.03353357947607348,0.149644204283239
IL16,-0.09632800987857247,0.037813364098355055
LAMA5,0.046122462343084064,-0.03607447579254645
RGMB,0.0476538217944379,0.049060010699875346
IL12A,-0.027390077497278877,-0.019833949356122368
S100A8,-0.10033927511045493,-0.083755162469112
TAC3,0.11129021786408166,-0.03123681986049058
MFAP5,0.0641787846817311,0.03023386449132802
CXCL16,-0.12415297156290224,0.04930791064461834
AGRN,0.011797291944176612,0.11144512517312316
COL4A6,,0.04588737728832328
FST,-0.039950066321844016,-0.007429089703761916
MEGF10,-0.03285398853804141,0.14313090257727282
C1QB,-0.11438424989218861,0.03147900679199268
HLA-B,-0.09290829495991987,-0.05267358051565055
PDGFA,-0.03423848766245618,-0.09272507858701778
LAMA3,0.026784747308637474,
DKK1,-0.026129829518613125,0.056633609857538056
INHBA,-0.0532208149108759,0.027571186902264577
IL7,-0.01055461698388586,-0.028555198404940255
FABP5,0.0123091656223117,-0.058598449649041956
CCL4,-0.07758157881051832,0.024520653012400168
FBN1,0.030275870608304785,-0.01359410085136498
TCTN1,0.026730363770406166,-0.0012432498277198457
NCR3LG1,,-0.024144470124154323
BMP7,0.01887953559045086,-0.006263954182755261
NLGN2,0.08563817587228285,0.14137530863901163
CCL25,,0.06006118383496429
NPNT,0.09558302310853443,-0.013206719677621378
KITLG,-0.03426864439393472,-0.03974051927366993
MADCAM1,0.07077873685842263,0.005149269842203602
F12,0.05484103983425005,-0.06861048915668842
S100B,-0.12995306841464083,0.17087686450738052
CD99,-0.08896601086601955,-0.00036386497137883976
PDGFB,0.12096270257505694,-0.03405065066734581
CLEC2D,-0.02267226557626888,0.0772690321897576
F8,0.06962316711844238,0.04864182230306946
C3,-0.12499651846182677,-0.10322302382379073
DLK2,0.06571396085497304,-0.02311805188443163
TSLP,-0.029319253691300902,0.04711464763679018
OSM,-0.06120061076341481,-0.03360354298726806
SLPI,-0.04410722805893179,-0.13562995024362456
AFDN,0.02355128412741185,-0.0014476033034577698
KISS1,,-0.020833276343590282
ULBP2,0.0624279550449069,0.046856040704639564
TDGF1,-0.03701630303273598,
ANGPTL1,-0.048558316247357465,0.1510901157980767
LTBP1,-0.047005323931882025,0.04517727345052838
NTN4,0.10742834410408385,0.15921943829230312
APP,0.10943819428838703,0.023188143517043232
RIMS2,0.07918177187814465,0.05386608194751958
WNT7A,0.17381703020580597,-0.051347632027764135
GPI,0.1599923195595049,-0.14148003544423696
IL1B,-0.02176333580477362,-0.0008206834743857697
SFTPA2,,-0.01480759100763451
HAS2,-0.008229641302340359,-0.07786619947040434
IL11,-0.029319247116307106,-0.038993457820318746
SEMA4B,-0.051509492712555914,-0.021558527852602948
FGF12,0.11050114899176998,0.07870903631773135
CP,-0.12661620462560033,-0.06200198695765329
NLGN3,-0.06509888626433719,0.06811356492349942
GZMB,0.05771294802442275,-0.02125399353790213
PROC,-0.002597067623158858,-0.020974328053938722
TNFSF11,,0.10644468252570143
AGT,-0.0068154756395620965,-0.08316109451894768
PTHLH,0.07299263029285533,0.0689620848197815
COL1A1,-0.01939440104472267,-0.04601864133889566
LAMB2,-0.048328395580495995,-0.01913452874436692
DSC2,-0.06987331130924765,0.005888477197816866
WNT5B,0.03856588615893099,0.07392684318668011
LEFTY1,0.09645094656548528,0.057165545480045626
FGL1,-0.04130276775249565,-0.020548608188193457
CXCL5,-0.01876302964050509,-0.06202020857189055
S100A1,-0.1407457712068498,0.10052732209811424
NPTX1,0.11608937320534804,-0.04983740867181766
TGS1,-0.027041620462177025,0.006962914078494725
SST,0.004033281784924116,0.06160518139423213
IL34,0.16739888774532782,0.029239890935007035
DHH,0.0074452887974709005,0.12150522314557428
TF,-0.1181554381061484,0.08846888909504955
IL33,-0.020563498550237952,0.003931671365205823
RBP4,0.12463011565938792,0.08979672112610337
CCL19,-0.058227358569506026,
CCL20,0.021503783666610723,-0.05904581451552323
NAMPT,-0.02888837781212977,-0.14884505454110222
