,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.016544791626669855,,,,,,,,,,0.02743370983606337,,,-0.019802430697497916,
BMP1,0.0360060333956421,-0.0016854637669205567,-0.022573194701813248,0.028680097785584693,-0.02546926613727254,-0.002249164978834342,-0.017630574221529104,0.07371348116332378,0.01580040752723768,0.021010957739989726,0.02169334618787115,0.03340847839280816,-0.047006849926518754,0.053288919679945715,-0.047298790761426034,0.016976002648067458,-0.04836959106988983,-0.009978400514360176,0.014926888099004344,-0.024101563860971353,-0.06946247714353797,-0.0024239020855315783,-0.00561141196536535
NDP,0.007521578895309566,-0.016760001568239306,0.03190964022743564,0.057070641871668173,-0.06249357099283316,-0.029698488188721096,0.08640920986431547,0.01023180283236967,-0.040623522107829,0.039011229128862235,-0.005047323658892104,0.05098259842029694,-0.029017902408689584,0.011743682900101951,0.005260736870129838,0.0226738099478899,-0.004000889553088686,0.10385102326311849,0.03942851807541826,-0.029965461705934376,-0.05381669115097795,0.027250848846243576,0.07166138841514354
TNFSF18,-0.018712516534057776,-0.03528334919815147,0.021295080134911576,-0.02636304537291402,,,,0.03710250959826722,0.07110349968622275,0.047424861555329566,,,,,0.02839833668317273,,,,-0.02016737164295287,,0.023716516313858488,0.04231861502789921,0.0624513076372004
IL36G,,,,,,,,,,,,,0.1177167396626963,,,,,,,,,,
RTN4,-0.08071198794251004,0.04737561936691774,0.04281495033946254,0.024877711523620526,-0.014493000801528847,-0.037688572774483155,0.052433035085881936,-0.05093173462389382,0.0010467102587417413,0.0232945413060511,0.009344390980542445,-0.04478305900240669,0.11365875146253605,0.10457757773837165,-0.04881708447142732,0.03239603652164641,-0.0632042331487121,-0.07144528753113834,-0.0142137005660645,-0.012417838724474965,0.0668076201297004,-0.0072460125023796115,-0.012417644764041006
HEBP1,0.008673013513050918,0.04386728227422813,0.050956416658669026,-0.003216198841142239,0.028674686824371878,-0.004273971451956437,0.027569890043867378,0.10403961336715835,0.047954387456813276,0.003580346992501427,-0.048829260225661725,0.055053601008808954,-0.027931160866624477,-0.046542688224259575,0.02239536375187361,-0.012954751949693363,0.04908689322797425,0.09378942345559063,0.006378639113122214,-0.009993582643468769,-0.034907422309996834,0.0410788612409009,-0.0014640973526257688
WNT7B,-0.016485140974189037,0.07160571576760269,0.011277957624425627,0.035627039081808656,-0.00328745952155734,0.026513185831254282,0.03867737060290057,0.0787469232155468,0.09830203279018246,-0.010619269975948305,-0.01711057957324664,,-0.0008192941381283872,-0.02776483178340942,,-0.01352663411236761,0.10577466437672063,0.04231829083470341,0.03666478533172479,0.0095563065944568,0.19571523704984678,-0.03130264111722615,-0.0010268627301685104
PTMA,-0.001739627935471547,-0.014741290561435399,0.007752842152623474,0.02821019281578227,0.019259620678397826,0.03868379113810091,-0.08390818827124885,0.08452396404370065,-0.029034310757189794,0.008191589023236896,0.011434547364248857,0.12024732827104054,-0.05071381118269109,0.012047589785334968,-0.005774830918057171,-0.0623978732644917,0.032134375987613664,-0.07970278035835333,-0.03451313581983208,0.05057266628123907,-0.03451220332836804,-0.0030145876273438787,-0.05575180513482996
FASLG,-0.01648514563449616,,,,,,,,,,,,,,,,,,,,,-0.01717464138824309,
CEACAM1,-0.022889768986336087,,-0.0035744315219239623,-0.017018618893760332,,-0.006105771543566173,-0.018066801028635775,,0.06760687646052624,-0.02171055571062838,,,,0.0439491719848455,0.06221383225578833,0.08525203242897693,-0.0033872605630085014,-0.016039840737729266,0.024201717447437418,-0.022514871379716684,,-0.023895990996070267,
PDAP1,0.10305848635296304,0.00828377935847698,0.021997560845361207,0.014652973908650122,0.018721008270652397,-0.021185757677652458,-0.0531828893980389,0.03232024422210103,0.035724094225297036,-0.042879696035129866,-0.041476860811889796,0.08776171329809498,-0.04039786017181563,0.06199872841017182,-0.0011020881652507631,0.029823071850305,-0.059715579137033396,-0.021651014636930244,0.010658238919110018,0.011647200644153042,-0.020328040772320033,-0.02150324663285044,-0.030812361920323737
QDPR,-0.09955811894286831,0.04453186022918273,0.000336684715620628,-0.009556357527714818,-0.07837946205401126,-0.048518461131530584,0.01433667362445324,-0.02055395450832636,-0.13283040722618242,0.03215929941287691,-0.08221899069971443,0.07920167839392747,0.025642939682383063,0.042836741570643364,-0.05078547846912203,-0.00854666006130559,-0.0028142242629239232,0.05811225589793213,0.0021450897531460444,-0.010952195056477659,-0.0007662573652885481,0.05660859900652283,0.05301553219395575
POMC,0.0016167309125055885,-0.020214929765104955,-0.013423424299440554,-0.030239370579546666,,0.01099552295418034,-0.01664545375329122,0.09824124491039676,0.00685177714642264,-0.006240598035497359,-0.020966342998088614,0.13922434067037265,-0.0170608518954685,-0.06885833011562638,0.060031933453526164,0.010338255091391602,0.05334188382900151,-0.0115594585843264,0.045077259547369145,0.007019214516200688,,-0.02544219298227354,0.05079551590196967
CCL18,,0.0007368011390226494,-0.04334123783972985,,,,,,,,,0.06504663986720718,,0.06997256151071883,,-0.02857419457584757,0.04825621942771806,0.07025636110463698,,-0.006144509364600097,,,
CCL17,,,,,,-0.005195460519250825,,,,-0.029530506384656343,0.07225626482741161,,-0.015801318447868386,,,,-0.022333372111138224,-0.022667757643344146,-0.03349590695173505,,,-0.015566883369266515,
VEGFD,,0.0004262501443862867,-0.035201614209814706,0.03007045532991713,,-0.030113810812607403,0.13158079618863944,,0.05069263357521135,-0.004277440676756002,-0.015534393153697784,-0.04649134163849451,0.002713263939620541,0.053003168119950934,0.02192127380918979,,,0.055578562761229536,-0.04702722025743862,,,,
TNFSF13,,,-0.032706699271929776,,,-0.01864432122474703,,0.08199534730699541,,,,,,,,,-0.04285438655731836,-0.03799685945391285,-0.005343311074995203,0.0634110300013951,,-0.025364937135258763,0.0033462677983202697
WNT5A,0.016031675685191527,-0.00641606251805027,0.029585027405809344,-0.03173532828481679,0.0177636513896275,-0.010272786856040404,-0.09888231224164704,0.044493700947713814,-0.0007951192365189184,0.006219422338068792,0.01013829874827966,-0.015811977412468196,0.007362233371714203,-0.016666472374564333,0.058882856708175856,-0.003229508099636468,0.015408334732421829,-0.024088761580194195,0.07830204339217933,-0.01125338054696364,0.0016403423768412341,0.007881669400806746,0.012024515105487884
CXCL8,,-0.07222095908628631,-0.08681850947761172,0.005317335875676504,0.08554651602024824,0.11336585542628631,-0.06587828481493156,0.007728589511985997,-0.0017091637713755592,-0.027866740723876342,-0.01446630236259348,0.10538469979735848,-0.03706038794059046,0.022544708517968838,-0.07635736456074979,-0.05030936836436044,-0.08622432438749232,-0.08958981426671962,-0.013278153755973719,-0.06164030413869655,0.05431951201115106,-0.02108865418713636,-0.02485931214567414
GRN,-0.05434277920704326,-0.06910825933984775,0.003159505748952788,-0.00626514039671129,-0.09230044837283356,-0.04170719259651297,-0.026219078063501745,0.049672646834315805,0.0023974883723487804,-0.02000083584870405,-0.079265631764574,0.11802470593029918,-0.03657344206456574,-0.05842518061615929,-0.10097540578566135,0.058804262870359524,-0.05249274599295832,-0.059062654259853374,0.05189359790576329,-0.048211741890556124,-0.07830405570614801,-0.03964563047590407,0.05716167626906424
MIA,-0.02157763375624582,0.01985369932624381,-0.03982426595682351,-0.02167809372642696,0.030990345710361782,0.0008654295677541662,-0.05244954946240319,0.09519959209665269,-0.013833018930672574,-0.015582222405585988,-0.017667100699595005,,-0.023192933185833355,0.07587944596714548,-0.08359588784717484,0.01667058451593207,0.12864064697500963,0.17076050575389612,-0.02392841055351286,0.05933123086148602,,0.08038830367720907,0.12971981850736922
COL4A4,-0.01909180734904251,-0.004178340664387736,0.016796230085737225,-0.026674097655109034,-0.013964063273510992,0.017144104896485993,-0.06519166056353826,0.001671433169837974,0.009463461421256376,0.032261898564758106,-0.0296793241574095,,0.05421143179281418,,-0.07113325848498656,-0.03612671004444649,0.07888847451847428,0.08648152170061993,-0.0531516988282143,0.030603571014126616,,0.011827985010555993,0.02618006595186925
TAC1,0.039922483307976285,0.056392034548505804,0.06107828379482757,-0.006261542160373229,0.03531440043050043,0.014753521019877085,0.10463753308504445,-0.06640715551064102,0.039996647108583354,0.01295547982194224,0.020898976367276265,-0.03597820877494811,0.0052673300924703645,,,,,,,-0.029427037724169408,0.08403360192134182,-0.020464251096226523,-0.011331498908119608
