,UKF243,UKF248,UKF266,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.032277758267389954,
BMP1,0.013676103535535382,-0.09164833149618166,-0.010177388468123778,0.01661133998017671,-0.04159126937808667,-0.009645358089915552,9.858565970052863e-05,-0.05063173690306248
NDP,0.025225698762108822,-0.08537290586042096,0.005875477023609996,0.008556212139811226,-0.03974647442870677,-0.04624605800313809,0.035246771730687666,-0.06990249271213622
TNFSF18,-0.023606104600986073,-0.009783002048467312,-0.010827026856259287,,,,-0.02847408538743888,-0.026018888647149328
RTN4,-0.04445726963574663,0.04047695492778379,-0.04231304413646684,0.014085771142688799,0.0118841872090701,-0.014390571270691047,-0.053405623133490086,-0.0862494402916958
HEBP1,0.00033000811133651863,-0.05448148687602162,0.02803068718456148,-0.021833691416340395,0.010203214584708629,0.020549282677450355,-0.03169143643140858,-0.029318421512684805
WNT7B,0.01228273725524927,0.028430445362196525,-0.019348914926129213,0.09475634682202415,-0.03239113878492366,0.024887876513786447,-0.036029624478709624,-0.05657314190665975
PTMA,-0.040740810301749385,-0.03372803889741514,0.07527129408982605,-0.01684841068648666,0.14545344319390083,0.04299869612811093,-0.02365173089462065,0.03332934468296091
FASLG,,,,,,,-0.014640297545335202,
CEACAM1,,-0.0011358272820580343,,,-0.024056993283835613,-0.00027817982317918696,0.020468561346654913,
PDAP1,-0.029348281013168907,-0.049644312689087276,0.052260649480608184,0.032359698536539354,0.04074632529809859,0.04004499503765533,-0.013685293304843069,-0.0007398952641573937
QDPR,0.13299879650283972,-0.005476828097481817,-0.02251422076862461,-0.006150611930554976,-0.07311889560629448,-0.03216262525815281,0.05213173460691515,-0.00822609291795515
POMC,-0.04457226503123849,-0.0277283077893972,0.0414123240694798,0.021077425237762137,-0.011618600770336699,-0.001776140263203686,-0.026908189598270266,0.008428563731242357
CCL18,-0.03165772726361541,0.056459468221928925,,,-0.044024002612046045,-0.003105927059979452,,
CCL17,,,,0.00893636020089074,-0.017067272343676217,0.0013814794145501298,-0.013269785332205165,
VEGFD,-0.0019310895536829645,-0.034046070396208494,,-0.009604305256455394,,-0.029129650247870013,,
TNFSF13,,-0.025692257252969346,-0.01049995740535909,,-0.03274953208387899,-0.02796152001542828,-0.021622007614850027,0.009476224398298478
WNT5A,-0.00763039730071214,0.013225523068764376,0.05395739191690023,0.027942557939092928,0.00242339124490867,0.008508224737475001,0.06502051888765781,0.04314645089515264
CXCL8,-0.006234478010155151,0.043996394087306295,-0.014935508390752224,0.05437117322078102,-0.013583949430609263,0.05465880305437895,-0.03420987853250679,0.04162906339546472
