,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
ANXA1,-0.03382588792787672,-0.055157412376144604,0.004727021260551735,0.04321787683414355,0.038087921581275365,0.038836748045708164
WNT2B,0.01631241887635177,0.08251833416183817,0.007585968102668062,-0.002655280221692187,0.05301457930321119,0.015759597984000073
AMH,0.05630291827221938,0.030844100322397698,-0.026334209733014414,0.004011212033229298,-0.003326003350493526,
GDF10,-0.03401524364277156,0.048058501252864164,-0.03323673015140852,-0.012295273230840882,0.0925326310663436,-0.021226390942529472
EFNB3,0.08107874631811222,0.07411903318550145,-0.06444949852811994,0.077685569943732,0.017029364749963215,-0.007450727802031326
LTB,0.04040969186427894,0.06279243646752992,0.007029139148674395,0.01962121270437602,-0.03162679055016096,-0.04423625666669781
ANGPT2,-0.04004797386079027,-0.0040333132065817285,0.010710736533346045,0.04911562972054932,-0.07961892180184335,0.11288751493020599
NRTN,,,-0.01723458271468703,-0.016973409346890407,,0.1704805355407008
ADAM17,0.022965519641426776,-0.022378238115566596,-0.01799767469041189,0.0043581787354620045,0.026162752353627396,0.06016006413624025
LRPAP1,0.02465468480838102,0.03877968269936843,-0.032501033124435134,-0.02512002234325766,-0.04861382563692054,-0.07361697741722865
NID1,-0.024903643344010382,-0.023118372940158456,0.045735590134869594,-0.007037373963159364,0.028338689673850653,-0.020051479324472956
MST1,0.109127117328574,0.11254128343568659,-0.02907928713942746,-0.04923357530144702,0.01706528853317405,-0.05804216856579545
DCN,0.028464202530058144,0.038896387457408026,-0.019497964965226416,0.04223218037543252,0.02849041099459248,0.06676681687639778
IGFL2,,-0.019530989749652478,,,,0.01347757136261419
COL7A1,0.022771274160005434,0.025593316603796445,0.0013887735690552856,-0.03282267689978897,0.06324452308482104,-0.03284219838728972
CALR,0.022552240479483173,-0.016568610795200278,-0.05787066599193445,-0.005772764252556714,-0.03621364913150316,0.054959572894663446
PIGA,-0.07084320668798835,-0.011218720485401549,-0.035899450358634115,-0.00712765421956376,0.044837880283661716,0.13364724881974938
CD200,0.0005147103468751728,0.007617308368364637,-0.08601994408592906,0.04597451133349128,-0.04293946361642068,-0.05642051814902252
GRP,,-0.0030908583262675795,-0.0070474898287620595,-0.018617055743586408,-0.04678028719284822,
CDH1,0.02726646655421896,0.04288411192118292,-0.009106524699538486,0.07836708950011607,0.011003502917160414,-0.04363523164215013
LPL,0.07991280278079918,0.07733686709074092,0.013267699023187146,0.023044637148227545,0.05971919447318528,-0.0030011145005096338
SEMA5A,0.1152413718314839,0.04826105990097693,0.044832911414603514,0.03960182261878244,0.03952519000242442,0.022945451739643175
SEMA7A,-0.04234164258272308,-0.06002120893080791,0.0013326991486404558,-0.07926083927041808,-0.07579699842956975,-0.015263553201620254
SEMA4G,0.06738594927513948,0.0305790279148528,0.0040021367784426835,0.006755813845981115,0.048592935295037026,-0.044908084401589214
SEMA3B,0.018687202629907546,0.024788895529107294,-0.026696912864513263,-0.030383372186971014,0.02416401821221705,-0.05244547495408245
RPH3A,0.011782114425106013,0.012905146821155684,-0.014886370341453872,0.07934682115575799,-0.012797114247081172,0.06346336780574499
JAG2,0.061425100655242204,-0.016337729181753108,-0.06655902387328984,-0.03337829200209531,-0.0034798087221741625,-0.09149629995004684
CGN,0.07604970012842767,0.05326840789287419,-0.043518002707507636,0.00609190110952227,0.03154073103295998,-0.04000591896555682
GDF15,-0.000952631080406643,-0.014726619520276684,-0.017911207765850493,-0.025454070365169338,0.041629852760727525,
SEMA4F,0.0058578002588462125,0.040590267083547384,-0.04562565890308144,0.012536546358534528,0.005586894820441629,-0.015231400973357302
NXPH1,0.08196313802165135,0.08965877749671106,-0.04661797762273965,0.0008954904160800458,0.08954536039179266,-0.0407929795420629
ARF1,0.025010081589685852,0.028164649549817393,-0.06911196832042049,-0.006449319474810407,-0.03362059917760123,0.008556868314236665
EBI3,0.04377368884790936,0.02676606412143374,-0.02051119157067555,-0.031751798011597464,0.01924851826204965,0.08599588965746031
TIMP1,-0.02164020275277591,-0.08271591072049479,0.022904137071227557,0.021186876827432144,-0.031072904184599487,0.0067540751870607055
SEMA3C,-4.952882721994162e-05,-0.03596157000642473,0.0578822706490029,0.008463854341572614,0.003808977669316924,-0.06084405797743648
GAS6,-0.013812067076891293,-0.0037425562222820827,-0.020299965824004104,0.07044263560120027,-0.035523203190621216,-0.05882594956249088
MEPE,-0.04042210312984246,-0.037533602694879625,,-0.015162551661034562,0.021627706203530463,-0.04000562817239964
SERPINE1,-0.0813222446932104,-0.03726600080814351,0.011175940040849017,0.01643520606933413,0.03131421995771388,0.01961454138336059
RSPO2,0.04856120855482387,0.024611910276609448,-0.034960826580464475,0.03944326374967542,-0.011209723503331057,-0.05467527824485448
SHBG,-0.02010446290720881,-0.01601962640454095,-0.03102920805289094,-0.027014750780373614,0.04502739155579458,
LGALS3BP,0.022030870712248737,-0.02071517614679049,-0.10544118395988261,0.005717732210640567,0.07320790654452704,0.14826666272832612
LAMB1,-0.0075548196406661,-0.016422116287971203,0.023486434121890047,0.03565822241293214,-0.06241651281793245,-0.06018362147385527
SPTBN2,0.010158617517576202,0.04662964307750317,-0.05803753294442485,-0.019386109237393673,-0.020878309468313334,-0.0019071994830630113
COL1A2,-0.008816663247174302,-0.04960263578412608,0.02096361167910788,0.07634996364143393,-0.0006244504352945013,-0.0013141406183980666
DEFB1,,,,,-0.025070172888378046,
WNT11,-0.011846873915479988,0.06247198078397944,,-0.03999246510106093,0.023626518968631067,
LGALS1,-0.07783822638269886,-0.06262188745771739,0.06984742522041666,0.04605644218931638,-0.04988078616734797,0.052978757485931324
BCAN,0.08066115341760309,0.08438946117589922,-0.022679645185885403,-0.04155995692454157,0.07622697885370724,-0.029381123627634308
ANOS1,0.06179822857689775,0.06231466039363248,-0.009910701355235932,-0.042095822447308154,0.04132466152454399,0.035856971985119515
EDA,-0.004702759706500459,-0.01786760077083973,-0.00579698850646567,-0.03822185390562183,0.028407351269449852,-0.052401435547854126
FGF22,-0.04317752123478421,0.09422960627584467,0.02117360018288239,-0.028577209669133474,0.004854944248667236,0.014139515933515966
SHANK1,-0.02486470827352521,0.002874977099355429,,-0.022185775257811274,-0.03178089451984341,
NPVF,0.02366372043559103,0.11450526142540456,,,,
RAET1G,,,,,0.0786917095037193,
TGFB1,-0.0071763726241382015,0.027238194239463578,0.012943978675156202,-0.011263450591339923,0.03158581766373327,0.06621077471883473
MSTN,-0.0246682944540212,0.030337758200127952,0.0007174835413116312,-0.028880857395476665,0.05283116756634533,-0.0455712628563913
WNT4,-0.05012471728707121,0.05796956386611317,-0.025654806332894662,0.06904924689657443,-0.005719755939928164,0.022246461950447802
TNFSF4,-0.026405664795551266,0.01332182140787901,-0.03952495238803475,-0.021575178923444533,0.052993197762852245,-0.04751396349201788
NTN1,0.07108161732521463,0.04969010251481174,0.021976632861400412,-0.052760100742408236,0.09173019843923734,0.1271503842966674
CXCL12,-0.020778209260860114,-0.030380456800836075,0.017411144905756,0.05416631885907672,0.018476642451970254,0.11543378299930517
GNRH1,0.012126035180935997,0.00017819117214018878,-0.006365966888553483,-0.026854145938345807,-0.02129676179188921,
FGF8,0.00971520889209412,-0.027063713602356165,,-0.03434258268145411,,
RIMS1,-0.00924044547253955,0.007596407600276303,-0.015719612590405406,0.016917024251100168,-0.02217822612477353,-0.015724315181231616
FGF14,0.053101775624785894,0.004471766954939542,0.01650563628549462,0.06665321595048357,0.05950993323912662,-0.07222818801849029
IGF1,0.06221576959353693,0.028642545100676615,0.05005280877099656,0.09595194953975178,-0.05565844161163442,-0.006898821237630624
TNFSF10,0.05895798876015863,0.03829594901645998,0.04267267061224953,0.03933189137935216,0.05198068747180637,-0.05419503984959827
GDF5,-0.03328174301554664,-0.04398550357050232,0.007890664139917337,-0.0447545362763955,-0.013889023681240883,
CHAD,0.04998584219062107,-0.009200422765246368,0.044061501496179226,0.016922980011919685,,0.08116401452632305
RGMA,0.04919251335849962,0.06076559269855344,-0.02312986764582933,-0.08862771161565858,0.05426364058699394,0.015666573947823767
WNT16,,,-0.023878157490627168,0.026876627218851038,0.03988657426254015,
CX3CL1,0.02666006074872635,-0.038821546099235583,-0.006301949374483359,0.008986424606264077,0.024801544975657994,0.027037264385600314
FGF1,-0.009051961169256158,0.08072619626597118,-0.014080342477756887,-0.04392498584116277,-0.03619932331097366,0.05854843237492899
ALOX5AP,-0.02731069901592053,-0.0893892353386427,0.02201848250937091,0.02551415108877277,0.0396936654935696,0.032141679513807586
IL1RN,-0.05404608990209019,-0.06275329913882446,,0.015272514575670056,0.04690314766933751,
PCSK9,-0.02795681920129883,-0.0018257299678221739,,0.028441041847232125,,
FGF23,,,,,,-0.046873937469792404
NPW,0.08287114415136938,-0.010724969818245476,-0.026667890951838132,-0.055666316238381294,0.04719459206245664,-0.035339618511581405
CXCL9,,,0.034455113444581575,,-0.013558385735323208,
ANGPTL4,-0.06075174804697433,-0.05695777874248081,0.0793218726611024,-0.02557457711387684,0.005992740431251896,-0.06159745407587781
UCN2,0.007745444799768388,-0.0139492852777104,,0.02075784637563875,,
COL4A3,,-0.004600771603856901,0.053631751313841576,0.03252600921952086,0.059581075972773595,
NRG3,-0.046651336089287725,0.002174319136484097,-0.046361302347573734,0.03444250751965045,0.02303414830888707,-0.12321435588540873
IL23A,-0.027956809448788672,-0.005430973362231854,,,-0.04313910157287032,
COLQ,0.05481312451797417,0.0356133333532766,0.012524179815405637,-0.05917094692939832,-0.008983067678831634,-0.05061379228123374
SCGB1A1,,-0.03701874882033529,,-0.019062074129213808,,
TNFSF12,0.034551795332541935,-0.02030747078310105,-0.041841914445683075,-0.01648629661280923,0.01182504800332637,-0.024680686106984498
DKK2,-0.03300107256495979,,,-0.021941285014676144,0.05742251691999915,
FYN,0.052907492318305126,0.08059208554907833,-0.017770176435362602,-0.015227912843379042,0.06103123016368222,0.12325743975287591
ACE,0.04279269771003714,-0.013873355471569758,0.006925011961556798,0.04320557276075552,-0.022789850738786286,0.05960181797270705
IL18,0.08248661882543237,0.03780791438274442,0.041799554672205454,0.028381465082855186,0.0299794687116862,0.05086188090877042
PPBP,0.020571476720026214,-0.03484592679614051,-0.03070307216337788,,-0.03601549350030062,
CCL27,0.13004354466501433,-0.02087592505044143,0.10951144492923656,-0.018846799066360383,0.021668809079548792,
SERPING1,-0.030225237250474178,-0.01929427591856723,0.030670202734606633,-0.02218426399459041,-0.009936073423297224,0.020425495992336704
AZGP1,0.0004152044410554247,0.013929784587867247,-0.034355620757537605,-0.05356656337626928,0.004096987852970547,-0.028827805237777327
INHA,0.08453346094336761,0.002180727847748459,-0.026667890793771225,0.024877368600478053,0.07393339403792668,-0.03189278550030913
SEMA3G,,,-0.02460317640870895,-0.012982666218397929,0.02470235107033564,
OXT,,,,-0.015962501733951053,,
COL6A1,-0.002201472321384749,-0.0444993801449915,0.011188829164018938,0.0047878518881489356,-0.01599778321607641,-0.053912828323027163
FGF17,-0.005119426082996481,0.016094358294089655,,-0.017771031806065023,0.010870163581566308,0.033371341682241394
TNFSF8,-0.0136731494850807,-0.03224513824974838,-0.023878166773733892,0.027322477840004654,0.01289830992495575,
FGF20,-0.04038942341398832,0.024900149775086408,-0.01958769993785818,0.03370789782311479,-0.030022379502404457,
ICAM3,-0.0026973644077757835,-0.024375032232748377,-0.027581912003104475,0.03092028514299306,-0.0027959763881477686,0.08556569487263004
LAMA4,-0.02861759640802846,-0.016093801617031313,-0.010534979625681192,-0.0016034194642148944,0.05945681013388162,-0.03355325180823137
DLL4,0.03505205843370082,0.05390737629396126,0.029925843685142204,0.023229411158445498,-0.023518798685739545,-0.05061366603295283
SEMA3A,0.026435993312047462,0.04590369001225522,-0.02537572914683796,-0.07380505230719793,-0.02327484334761018,0.14562350488337014
RLN2,-0.009102150892605026,,-0.03975874561814938,0.021359424918458773,-0.03527055455156887,
C5,0.007208677165728121,-0.017917234343968528,-0.04967772710939928,0.011603733719027943,0.0590797418119311,0.039891144945006944
COMP,,,-0.02859474499381062,,,
C1QA,0.043915354066117684,-0.06330709742023051,-0.05576510239902254,0.038643423663382595,-0.020500620548531873,0.013734701905462134
COL9A3,0.1011743945651294,0.053590903970946305,0.03135306038923938,-0.08706562034087545,0.04540422619059294,-0.017249080595572956
DLK1,,,,,-0.04320872402713094,
HGF,0.018195327055651293,0.021064733297262227,0.017825775191527986,-0.0019475320798949469,0.008477977473079858,-0.03468752037096616
P4HB,-0.0027643783835474755,-0.07566284429556593,-0.02763129100443962,0.0052628514020999825,-0.05462048597232983,0.07164526618492124
ADCYAP1,0.023919786555749094,-0.01717090395254578,-0.0019516927339350448,0.042031238582774785,-0.013162521607832848,-0.06580521965829546
GREM1,0.017867302979574482,-0.012238881085468792,0.03583787837118068,-0.003882981145461817,0.05377012305776586,0.014568697150899508
EGF,0.06836155654448822,-0.028105024321629295,-0.0020343902355371914,-0.02343969114794953,0.01467780422584549,0.13577026648016627
VEGFB,-0.058197657144703825,-0.02348912219000779,-0.01546407761217798,-0.06530507294148656,-0.03826459642101214,0.11453261888743047
FARP2,0.05314141001907337,0.06975642671068068,-0.031788209956120465,-1.2050660560296186e-05,0.011944326363334576,-0.01650122241525906
IHH,0.005923511290034312,-0.010097436406931143,,-0.018390747981741083,,
LAMA2,0.033707626729537137,0.09569146061513445,0.005324723280667098,-0.0026980560357333793,0.038438508642871266,-0.010680641028870497
SERPINC1,,0.0018945935017437919,,-0.018161789292782973,,
NRG1,0.04591906339087601,-0.011565930736170002,,-0.0011411540625033507,-0.0027723106713608385,
SPINK1,-0.05138667377371346,-0.031609215012487285,,-0.02232449381215533,-0.004285813792598524,
EFEMP2,0.00921986802739481,0.0162170462857344,-0.02425893279324938,0.015874042743525163,0.019439541650860682,-0.004902641687517679
SELPLG,0.060063368033858436,-0.018864290606475955,0.00037647597012559046,0.013755679138406949,0.022854090233863977,0.08123795145726456
GDF6,-0.03668175680752835,0.0005878392072772982,,0.006584468263641869,,
HLA-E,0.0007889943198309488,-0.043663900404579466,0.03662116426561726,0.028112741371446745,-0.0868501504519705,0.045586077735394887
PTN,0.10815878996898984,0.03207299246429163,-0.041183700966748844,-0.006872420782971361,0.08608727546633463,0.03858224438181336
CD274,-0.02526904825295258,-0.0007092750147641219,-0.037704013458272886,-0.03711974573298706,0.0554395705116329,
CD14,0.04516825148117169,-0.037336787076724096,0.011116688795821068,-0.003921182772089343,-0.020876298862689394,0.04289132987600535
SFTPD,-0.0017611255237246536,0.05726030473821352,0.03165073331182855,0.10357873322794489,0.06762439613556694,0.1782046410316674
SLIT1,-0.024286871396516124,-0.009758716066323019,0.0020984091943093384,0.07578122615611552,-0.010090694780843519,0.038828127682208315
CNTF,,,0.09824577929941311,-0.018617055743586408,,-0.04490826850623472
BST1,0.07984186853571736,0.03176668915337973,-0.01773193634735241,-0.009575985163693162,0.08231131612527581,-0.046226542151182985
AGTRAP,0.045808150212967524,-0.0468019622495251,-0.036020138925739624,0.021816077066795135,0.05217772334585028,0.05277992077029392
LAMC1,-0.0037933623501189883,-0.025908510422742243,-0.006791929115711655,0.007212301912310277,0.03774339076529366,-0.07881871133332696
COL6A3,0.0050748093636985925,-0.023575264374840386,0.021649717276798115,0.01002314510357137,0.009922291018246914,-0.008423784100003068
FN1,-0.06065354362574575,-0.011698309449121149,0.06168835937468268,0.010020342143588266,-0.05927691358586127,0.018178146506095793
MIF,-0.013690093508933807,-0.03887751285595454,0.1139866767325037,0.0028083271892876444,0.04474122380349211,-0.12152339976591013
JAG1,0.007439979376378472,-0.03590421674246469,0.01768702808706458,0.03630926000286893,0.010000405455909139,0.10984575749015646
NID2,-0.009603664220488799,-0.0047326850946086026,-0.017412735665325786,0.03690011875198667,-0.02118829748212395,-0.07063792503131748
EFNB1,-0.0127473794732623,0.008291071734222383,0.013616891321510737,-0.004192178804900033,-0.013368455731049897,0.018862366404766344
COL4A2,0.0374906776467839,-0.007902823261994726,0.005174595026389216,0.03106301797755022,-0.015290584489058795,-0.0022624608455246854
SPP1,-0.06090328293885177,-0.09251209724019316,-0.09626579710229506,0.01755675241072236,0.007622821928951046,0.029925825141409318
PODXL2,0.044236058041594285,0.07532814146407593,-0.04808879376561487,0.0044912773248933415,0.03218200024386179,0.03503670061269199
FGF9,0.015572745413530046,0.021890803540992966,,-0.02757619530470101,-0.015563565865122489,-0.07110859394367021
ITIH2,0.0884890786575899,0.0650573252459608,0.0025420397256349747,0.054410753651900234,0.06978928808908023,
ADAM10,0.01626831358832196,-0.016408920659802192,0.05621217982997101,0.034790443008884724,0.0005612023065459799,0.07172310029963179
CFH,0.016605336395264448,0.041526999306080704,-0.002171071877686047,0.04336911888239435,-0.013934509025452464,-0.0022836667613809923
COL4A5,0.027591913689700185,0.03722025725061112,-0.057568180720269715,-0.06021601523629662,0.05033384118527863,-0.010239093278883405
LTBP3,0.01354662843975531,0.03253921866528141,-0.0609553709089763,-0.039645694308231796,0.0007448077366994727,-0.04144836358393956
GNB3,-0.0022802385926654345,0.0018630440716624866,-0.029027907851451,0.03483939657243731,-0.004715539919391405,
COL6A2,-0.010530543152493913,-0.06014014243996304,0.02301883292006994,0.054236841920850196,0.03564559093224318,0.024327297722628895
GDF9,-0.001316186032302846,-0.0036025053173771443,-0.036119573227176606,-0.005389873386113317,0.021254005095292444,-0.04751407181504364
NCAM1,0.06046390243458471,0.004718187521962917,0.052436352279358514,-0.008968926385404969,-0.03575304767755888,0.04273158452333435
APOC2,0.013565239659440554,0.003362948031246592,0.005763861215839181,-0.006813958798996458,0.024011720951235986,-0.049805868877470204
BST2,0.014933579213423392,0.0023089276386459604,-0.05463127486577089,-0.05995535159780907,0.018976970877149033,-0.010341463045300378
COL5A1,-0.014883513028361918,-0.06794954703774413,0.024447244203766375,0.032803467801340414,0.027849260676693317,-0.03695323658997513
CALM3,0.05061773339025908,0.054141286283063174,-0.03299389395310758,0.04873792496962524,-0.0280084334889627,-0.017667104827074506
THBS2,0.038311169229705025,0.057637274248879114,-0.06726604447888795,-0.020980923907084868,0.0020284584251670425,0.04833391226941154
SERPINE2,0.06603311030001216,-0.01582524498887127,0.021620911264253105,-0.014163757339607827,0.0010911858127906242,0.023882226309788104
EFNB2,-0.029053582498528477,0.0009465217172670438,0.030459010944800517,-0.00035327310424613796,0.04153594721843658,0.06810926875956051
PROK1,0.08028062007518044,-0.031025736820929357,0.1628382299855354,-0.017457948818951973,-0.026411543561726827,
MMP9,-0.04582953883274461,0.004913084641457142,-0.08078044105450859,0.005297053995742239,-0.02871767728878375,
DMP1,,,,,-0.034125503677136,
NPPA,0.07629630381285252,0.10367137200124621,-0.04469778808636058,0.01653938137405899,0.014364512007959952,
APOB,,,-0.02699780220018758,,-0.040223330681864074,
C4B,,,0.011690991609025066,-0.021551839076282414,,
NTNG2,0.012271575678208201,-0.004843188690131986,0.006790114186760749,0.01965142594038559,0.024797284217105496,-0.06561969476775666
LAMA1,0.008051520279675697,0.04741394221199635,0.05550886763703173,0.006969970252918737,0.034617635650120826,0.06313348046291492
UCN,-0.008872045803526674,0.01221336285946897,-0.03153568561342411,0.005375949092974972,0.004860925448975907,-0.05356634185763082
ARTN,-0.0012425836540025201,0.03787626439803599,0.030805520118068717,0.0326629566645288,0.11699320468931651,
PDGFD,0.045566507538780936,0.0589629804423071,-0.049018510876240554,-0.05655265106407447,0.06726309243875335,0.06360720674945233
EDN1,0.049667566907003524,0.012203241011351654,0.06584725525865608,0.010812869768806322,0.0486929961960114,-0.0650733302666135
ARPC5,0.030614324276444976,0.05194912483145453,-0.10584596163120454,0.04808010777364718,-0.0649721386173741,0.09477391631013389
GSTO1,0.022025625357831684,-0.036266600763937375,-0.05255724046708948,0.04573744388082016,-0.05389454586192155,-0.04815611352204881
PROK2,-0.02231740065677231,0.07885171713084514,,,,
SYK,0.0636491215254178,0.020966419365415722,-0.014426303851124903,-0.010346212742719447,-0.028452129668926164,-0.04363064100250891
ST6GAL1,0.03580025364752137,0.03608174635042064,-0.10914724702995558,0.02810588304070958,-0.03905945797914251,-0.004279905354458774
WNT3,0.023921157342590208,0.03631827876417011,0.005432914378259346,-0.03417616470557354,0.043656808724217545,0.10944995337290259
HSP90B1,0.00047827437424900965,-0.045652596505033984,-0.016637393149520667,0.018924790445037868,-0.036695149113459946,-0.04099054198106724
ZP3,0.10631793682427192,-0.025341667000706707,0.012130822966507067,-0.004377877096867557,7.723218846042172e-05,0.03290310359966525
ANGPT4,,,0.1646620888145775,,,
NRG2,-0.023334801439097923,0.039290071868864476,-0.02767953693451164,-0.021408196902175283,-0.04570761986305853,0.02036235205677236
MELTF,0.04582813900925773,0.014229668790424702,-0.023039698256915292,0.008469782651128797,-0.03664958099237035,-0.0159548350412166
NLGN1,0.004525790902618768,0.07414455457337832,0.022460995984104372,0.047125274106326484,0.096353861643679,0.04063716846697245
SLIT3,0.058988015039432025,0.039823878568729695,0.029157378124815777,0.0406812538512394,0.014843288193797611,0.0012809250339850125
CCL8,0.014299035970216444,0.03625337529460577,,-0.01796734256204038,0.021017206531068255,-0.055277652340822984
S100A4,-0.05346831555438894,-0.02331824020043213,-0.0023399540076898353,-0.0005400448040152758,-0.01862400886409427,0.03711881560957852
TNFSF13B,0.054366150723847845,-0.006054603998694222,0.026775207120963793,-0.0015725644673315704,0.10000066608076295,0.05843615876050943
HSPG2,-0.00144435084276879,0.0032047862729917905,0.03664049801730901,0.01431417192820248,-0.035655475988783165,0.1092339183692568
FAM3C,0.07407159843843718,0.014145290477248258,0.02871756024317641,0.033667618829898334,0.05066387016078985,-0.09005230512072585
FLT3LG,0.03520224861551552,-0.01225099462181281,-0.05279612138857129,0.07246274716140441,0.03139793774129746,
A2M,-0.022289512129578096,-0.037656603176233504,-0.08478651727813032,-0.0018479746371985282,0.04222383774826557,0.028729479020542202
VCL,0.037416550649818414,-0.026497602774091456,0.09532334965257737,0.020643534055719944,-0.045587000246557145,-0.005507538313914324
FGF2,0.0521029495223143,-0.012317992850571238,0.030964255148090106,-0.010637339132484996,-0.016406278280945753,0.11103980646968979
AGRP,0.038024134320809325,-0.024092989079042393,,-0.017930082432947886,0.0032414253365899265,
CNTN3,0.05513038303310954,0.025476378754243776,0.08312807350812615,0.06303094681854694,-0.02525009385701388,-0.014706512068056966
RNASE2,0.029084481706718474,-0.03452695642948509,-0.08320680240911466,0.03214168352538587,-0.009044937459190735,-0.013022241630067601
ADM2,,,,-0.02288828511184566,0.0008198265267861411,
GAL,-0.05316315657054035,-0.05833186131370264,,-0.023073414663117676,-0.036295099363612644,
IL36B,,,,,0.033355261745582086,
CXCL6,-0.015836835736848923,-0.015574361491806155,,0.05412910489448025,0.04489048321774602,
PDGFC,0.026110204226644774,0.003992950304985853,-0.04785567869522629,0.0135834846420273,0.004638710219049592,-0.003357786843267688
COL8A2,-0.00794345458922254,0.05923011462971264,0.004437189424232367,-0.012954111545337757,0.05407453415393991,-0.04286633516648563
SPON2,0.05311222253340306,-0.02762355882706495,0.0508967279897065,0.020816993170049036,-0.08444946139893082,
LCN2,0.08139834030511459,0.052600857461877065,,,,
SEMA3D,,,-0.014254221845938287,,0.03199227751572485,-0.06825057332990303
BMP6,-0.02695158241129292,0.005223827024331079,-0.000923530580230065,-0.03328341392224348,-0.032944168371896815,
TIMP2,0.024022642487999117,-0.0634888328413002,-0.017133859485972937,-0.026718250679647056,0.015768900494131127,0.03413411526619235
EFNA1,-0.0017192189124892409,0.05216836468627424,0.06570265083908726,-0.02672872120683205,-0.004195345375568866,0.0033944087725226815
S100A12,-0.0283189378518361,,-0.026334199818419026,,-0.028227166857248902,0.11519148429946273
TFPI,-0.027730989587472547,0.043072911276345854,0.03258440897764103,0.09857486934715887,0.002945021090514742,-0.05527779480662745
GPC3,0.04891456243375998,0.06437654297417623,-0.04646767641434,0.0514375377492356,0.06494176551922151,
NMU,0.11773671750209538,0.02243243054710056,,-0.023779270999521655,0.049804337232523525,
SCGB3A2,0.022623530074145096,0.013315712024822247,,0.021566446249072568,-0.03294419786075307,
LAMB3,0.027771715713094607,0.03995899508346771,-0.04899979138866419,-0.02506251804528024,0.0833291674821504,-0.052409977502932
LGALS9,-0.05441972012496926,-0.04975631244431927,0.039704920081039104,-0.013098770044441791,0.04474576424884039,0.038099433386948225
VIM,-0.03773292791876662,-0.05029938800662991,0.007678931680353786,0.01931625972190233,-0.041921912114980614,0.04841974760835592
PLAU,0.03277348830310193,-0.03962049218864379,0.004986057291641421,0.03051747749163715,0.1135636826807398,0.2312713910477706
TGFB3,-0.016651977495226067,0.02106103581926076,0.07193330767844569,0.00584120942999516,-0.018837343735030772,0.08605438650482611
APLN,-0.013340394674955867,0.01709251955688334,-0.01326367472525449,0.013794253651450672,-0.13047569257545769,0.08317602790570729
SHANK2,0.02728081983381599,0.045768390354140515,0.014219101439537677,0.02714051745668312,0.0063760306872058,0.15291440890238286
LTF,-0.014828885891689167,-0.025498479778320867,0.007601332633754735,-0.011217673771457989,-0.036987591450581406,-0.01873216382921253
PYY,-0.03742263871424382,0.10703834788171437,,,-0.030022379502404457,
PENK,,,-0.030114332527528025,-0.024157118485387256,0.015998665998568896,-0.03450735313015613
CTF1,-0.0025415263180315413,0.03841317237329897,0.027414836573396165,-0.046672805082327816,0.036898322225767215,0.08156466493336129
COL3A1,0.00546565617038797,-0.05551942315581835,0.013342751987101515,0.07450259675996404,0.010247639860749011,-0.015496925476913113
S100A10,-0.042821008887175,-0.07389240057296546,0.1729952033439296,0.05387855030980807,-0.014349551245284437,0.007594131683498962
FGF13,0.021706927343214544,0.04900665889920568,-0.023878167474346162,0.0005797987962958547,0.010991945148398177,0.02466874497543139
SEMA4A,0.09329473918818743,0.0028179688833718515,0.06025669510223759,0.013502723335659881,-0.04974385698657299,-0.06787230617265429
EFNA4,0.05926582952601295,0.02334992119339555,0.0048202587709610415,-0.05171669671547199,0.003519358891356642,0.13808878879567188
HSPA8,0.049538368611136974,0.04028222771331243,0.0221984356156054,0.06191103771139807,-0.007541981776565261,-0.009433998984465078
NPB,-0.00690337184380957,0.0726934533126572,-0.07187565182847294,0.014404525058716257,0.10215759397790797,0.059142596522703025
ULBP1,-0.03453158066967365,0.053048232771707074,,-0.03164043415804214,0.01050611846254091,
SEMA3E,0.10829812313544575,0.005441208142717759,-0.044534787578457656,-0.06724484602822768,0.022023739574882066,0.03847384596435029
FGF3,0.04516370469554035,0.06348739414150736,,0.05781902687597686,,
ADAM9,0.003625409528937886,-0.03876305432245541,0.0512232073569759,-0.028998603000882903,0.08719244742389305,0.12565582731514405
ASIP,-0.0014385530917423888,-3.517911437220056e-05,-0.03786989591938196,0.003050546641391722,0.04219330497240213,
IBSP,0.03182873706855877,-0.042386015301003166,-0.030993693961255026,0.0017272958536067725,-0.02289959931150324,
MMP12,,,,-0.016973409346890407,,
FAT4,-0.008922592700067256,0.019395657516164743,-0.06092535388950519,-0.028606428464393027,-0.014155025070671259,0.03474696551340217
MDK,0.07125398126856897,-0.016726363936942486,0.01840576300947647,0.023641237849477022,0.07168925099062674,-0.0333498546933674
BMP5,0.03962581284499734,0.02452783339436041,,0.03897394909333526,0.015312295700356728,
CAMP,0.010924453350216634,-0.04473364818540807,,-0.024855826425628665,0.0069414040185535935,
HSPA1A,-0.07947751562606159,0.015723340158701943,0.006260379499088325,-0.06759879445305296,-0.054443877344473736,0.014141642376992343
SEMA3F,-0.011273919250832801,0.05592067025974593,-0.010100834702075335,0.024559979405772408,0.0006997713788084121,
ARF6,0.02114386987021295,-0.02246503303986306,0.017510101406124797,0.05418631813177195,0.002958595628576501,0.03188598252210254
IL6,-0.0031363708503247428,0.021168143289688524,,0.04072134688563794,0.02028821524648533,
CALM1,-0.005181484908703407,0.02483833386354326,0.015177750692510641,0.04943768782366169,-0.010195591420244447,0.047414967668139664
