,MGH258,UKF243,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,0.019596396374481642,-0.02906278760793373,0.05277389309400204,-0.02209546684353235,0.008593013471759942,0.04957936694272334,-0.019049851118919707,-0.004860050418061364,-0.025100323088272602,0.00159810733060608,,0.03803944850368532,,,-0.02026357331838616,0.004382947756855393,,,,,
TNFSF13,,,0.055112379973997455,,,,,,,,,,,,-0.03598567678836732,-0.018196332535610028,-0.02238332093537626,0.01585618085541819,,-0.023191638252251005,0.042751240877925874,
WNT5A,-0.006509508315180051,0.04124459963395324,-0.019324168522313636,-0.015134464708033956,-0.030659343299277973,0.15921889639410997,0.013826053821809361,0.001945617590507779,-0.002930998147145783,0.0035933722080200205,-0.01766381447141973,0.06047853361481307,0.085929834191595,-0.09998227070301147,0.0566643851219115,0.026097186922884867,0.06767523350394483,0.0478999524865736,-0.014166433888838486,0.16871408715589895,0.019553743955154385,0.03385978698870709
CXCL8,,-0.08745693407890262,-0.07299292292041668,0.046415473509948436,-0.00839395722118552,0.01992167709918245,0.031005689090275595,0.015729821827096643,0.06165584757186223,0.05492238828528168,0.01991704412767278,,-0.09213875771038324,-0.04225827287417815,-0.016065369234624895,0.022424368160854715,0.00935630543599804,-0.05683999768225215,0.02223925347473222,0.006997006057917047,0.028426765301352148,0.012399997831014798
GRN,-0.016525153479265784,0.06287484038128947,0.04436589408505068,0.017892906177357226,0.010777194279719378,0.17224760028437497,0.021762614144204665,-0.016390027555847734,0.09128867160439952,0.018154930886596865,0.031949000951747054,-0.04184802049575609,0.054353009536504654,0.04601397144668647,0.04337037522800777,0.04739290309644256,0.03361154692877753,0.13733677310747064,-0.03715879310387821,0.22623439449586275,-0.026028416238024682,0.03776492746989982
MIA,-0.03329258242300397,0.018442003841593387,-0.005361109594481079,0.030540814162526877,0.05806856810687735,0.04178454066784636,0.03358811617765989,-0.02166519378648105,,0.06967065724645483,0.06613123955975335,0.0703136727825979,-0.0380483779751727,-0.03462797593725245,0.06039221139176013,0.024911710133306324,0.007480642998173311,0.017305698129071227,,0.014996449833744317,0.029102394127926947,
COL4A4,0.06684050542527993,0.14429947971424587,0.02699739288276922,-0.019231435813760363,0.03973338720303107,-0.03309997778627642,0.018066990486277204,-0.004385204647764492,,,0.1477794050674957,,0.07074239195709067,-0.03976554199226449,-0.032270433487503185,0.019057446737683677,0.006122843372314511,-0.026953072667398482,,0.08913098028843211,-0.008324409791978208,
TAC1,-0.0063424921200430605,-0.004181977081010515,0.036621899679791625,0.017714634529533715,0.036693593510585244,-0.1206481150756804,-0.08533340380250644,-0.01664534245312977,-0.10373253213540089,,0.0018941071233137714,,,,,,,-0.048078759125650156,-0.08720656693863248,0.10122113920164476,-0.014960514645738552,0.03456958078014855
RARRES2,0.025417615169735997,-0.004381708586591454,-0.0029140347961968413,-0.002597323071102476,-0.003913981897724487,0.16228619569763908,0.0006568756308726339,0.05065986328163074,0.0590304557740934,0.1182768982948975,0.06076266763224727,-0.019385934156266632,-0.1612193096477454,0.036613238446794524,0.02367488374732254,0.03756818384453208,0.0251714865421274,0.0883053034302779,-0.011992031337328249,0.03950616777957248,-0.016891198218382506,-0.061911372615018584
FGF7,0.05510158193890382,-0.005036520471351177,,0.030190474179089252,0.02687234240169543,0.09348635738670087,0.011170406960428337,-0.03779164738628726,-0.07193138488042973,0.020075856212607716,-0.055957155333436745,-0.004627765793335781,-0.056800971455527156,0.0010058920559198224,0.0140635816849837,0.039118499253037266,0.0031456023816620188,0.0037034260516519875,0.08006281776434614,0.09887172736246953,-0.021112244327388584,0.015395383194224876
EFNA2,,,,,,,,,,,,,,,,0.002221141178873326,,,,,,
HBEGF,-0.03103106064011519,0.0655160757678775,0.03735164836367977,0.06524273261487924,0.0014092687064090543,0.05553301742410293,0.11310579571233416,-0.007696553465730727,0.1865335989565715,0.06884559371591413,0.08977503716858577,-0.05229555319521356,-0.019861403223156618,0.030698000612141143,-0.0318432135107055,0.06573907839137506,-0.08386020886325768,-0.029500166725497805,-0.014958585552605645,0.06945768146047852,0.028651693143561453,0.07410569631123604
CSF3,,-0.05040047309636218,,,-0.007147604597788952,-0.035019139402420796,,,,0.03506682351737174,,,,,0.044559489340391695,0.06937874208180515,,-0.0005974978185432079,-0.04816880734908951,-0.005244128016992907,-0.004524606678998245,
PI3,,-0.032190115659001005,-0.030575268192574133,,0.01190559152253758,-0.03943201316973685,,,,,,,,,-0.06209015312354423,0.06776246308977023,0.05209905626731108,0.06390908959892273,,-0.0632195375917304,-0.05567043433078006,
PCSK1N,-0.018334411475322273,0.03881854352469365,0.03866927825377986,-0.005097055339218702,0.013051885602479678,-0.04848696579560392,0.022745380258244404,-0.0686664338487832,-0.20098241766904784,0.0004357387484033241,-0.00405228576080597,-0.011141812735041645,0.03505345785042611,-0.1257230218962029,0.052778162672937265,-0.03243161696719793,0.020836957869501505,-0.046387957578276004,0.04054982694640588,0.04439176654524393,-0.11036787769350416,-0.03244092807783289
NTS,,,,,0.005387657688479713,0.04311143257072053,0.04299088709603952,-0.016536111406153336,0.07796595066478154,,,,,,-0.012741324495898052,-0.023463644371291687,,-0.07731678887913447,,-0.027576950419153236,,
SFRP1,0.016644391873707247,0.07272530511605724,0.006839013017989589,0.04188142810998699,0.0031775484337422943,0.07981833865230618,0.07762678342081271,-0.02597073924412543,0.12525954126718317,0.01816576848501742,0.0012606954936931465,0.055982770673646216,-0.005583905108155863,0.06460074754792448,0.06439544278525569,0.00032799373663569705,0.06666087927181111,-0.059678405095169584,0.07113161960425624,0.02649222751377004,0.02126812130507028,-0.022592435409248445
CXCL13,,,,-0.009072244438422788,-0.009442415053630648,,,,,0.016664544616560095,,,,,0.035249787151056616,0.06913759923697421,,0.004783815790861637,,,0.053105084259317,
MICA,-0.03161410228265413,0.006138823904156792,0.02741699811129113,0.008042855537938137,-0.05553365568025563,0.06541163150131797,0.06154676010298583,0.02933815181611665,0.014381998310593504,0.09004848744475584,0.04173351749675856,-0.005959636972522857,0.03461307335470878,-0.0156899558666217,0.0029043578909741497,0.03760603289323787,0.028554188862578548,0.06097164535662999,-0.04184290150727465,0.11923244141068162,0.08365654711899422,-0.06327064688039652
TG,0.0034577564555102022,0.0043965326111397255,0.14226297909420701,-0.03023039872444541,-0.023584594722434037,0.03250357525042747,-0.015694889207577747,-0.003886137168821172,,-0.03801960766013196,-0.03619975111567674,0.008011331486497244,0.003779204172524907,-0.0512117074338219,-0.031402943785610454,0.00019358172362210024,,0.01595972751139163,,0.04902697822107378,0.021400467222472554,
ADA,-0.03140728065256941,-0.034361078379335504,0.03951287028598747,-0.0015338549970678784,-0.003979931720006257,0.12916846402062254,0.023054368894040816,-0.030524446985224864,0.13048945666866546,0.06972060314000318,0.08689445073980297,0.060049511427366635,-0.0350360972400203,0.0304999176297824,0.07186354019989338,-0.03859203025963582,-0.005698171950587959,0.08361646681405017,-0.0020834666622998356,0.08850088533848391,0.07555439269885092,0.0011873330561859164
LAMC3,0.026976236375503174,0.009726636593320036,0.10337389839884897,0.06349993553577442,-0.0017438970370477454,0.1187876445199885,0.05702057458487934,0.0018320839646221534,0.036413901176016165,-0.013775286373435277,-0.012910678922291864,0.07711597861587656,0.03343900013635807,0.003253307848615603,0.09537738778347103,0.028281263121760596,0.028135064138685887,0.15833594920291946,0.04318563381156085,0.126470719032933,0.0968059667015449,0.05388084716499729
CCL7,,,-0.018486382207701952,,0.011872608528972697,,,,,,,,,,0.05693052372101073,,,,,0.023979634783862003,-0.01724512575119394,
NGF,,-0.02265204784927621,0.01198819472713721,,-0.035351735975135246,,,,-0.05035724384139766,-0.03930086017364442,,,0.0430695211820933,0.1213203899375402,-0.04090852458684531,0.11067626627688068,,0.04905772472040199,,0.12396964660025414,0.03241670546474647,
TNFSF15,,-0.02158424297197269,,,0.03673003430838865,,,,,0.057935076173377106,,0.030807232111012443,0.01901630197286575,-0.04720356158207526,0.052466875198064374,,,-0.024809105533249824,,0.08909086050264108,0.054091907750895986,
HMGB1,-0.03163684620837768,0.07226129096798943,0.015597057928693366,0.06303093580780059,0.05863753912111564,0.12206028145219162,-0.047783051323818354,0.059415223510090286,0.058226032842345905,0.020857298651680914,-0.060199115645512696,0.08101548568292986,0.0004811131183155694,-0.03224949336734162,-0.08913543389553885,0.0134402519514655,0.013404439256867165,0.023099206506942818,0.0748719123198955,-0.18186285250955594,0.010594934660473117,-0.03143763793593408
ITGB3BP,-0.08795876508184848,-0.010079972892068145,0.03001033767982964,0.04957094800584407,0.01708569890359649,0.14154799280918368,0.018084402863953047,0.012476546105641513,0.006189458993131088,0.07067170254368348,0.050193262718840476,-0.035192533050144,-0.04635448437965595,-0.015560709733334196,-0.0024181311231139617,-0.007315434375403771,0.01934151509477022,-0.028169653012566617,0.041922004010607083,-0.02264917049431703,0.06837313992104554,0.05103191955122737
AANAT,,-0.07078358232721438,-0.0015507987731399817,,-0.02209546999778476,0.08470556708119256,-0.014114505585592692,0.03317587482071508,-0.021288617578332815,,-0.011202234408504168,,,0.059303887485917514,-0.031074291513986736,-0.009660031678395227,-0.004049315981275698,,,0.017008019200266494,0.03713009892431812,
RELN,0.051589267685655485,0.050062233549181163,-0.045896788404652285,-0.025370148301419385,-0.002970836640267574,-0.05809829942346576,0.006827447715863406,0.0010985089848393847,0.005360829709920439,,-0.035787886112767855,,0.006766524386310932,,,,0.06872223983462504,0.04668999472771814,0.09183050204519043,,-0.012074301019916989,-0.05609065334924047
IL15,0.012089170499739723,-0.024046932115545663,0.036831174341534725,-0.003142801034689336,-0.053094618391861303,-0.01060080770227793,-0.012795943457040281,0.04697704631428001,0.03214266438768225,0.050078547882315125,0.02843791307480521,0.018010699677155396,0.13893766421041132,-0.04234951285090213,-0.03162849611897188,0.0032269285428785017,0.061052914659946285,-0.03553971696583134,-0.05094583407403291,0.1192230684635052,0.023405442860208108,
UTS2,,,,,,0.04769763968965731,,,,,,0.061373728937650196,,,-0.026462033476613765,,,,,,,
BSG,-0.03000924435347613,0.0015366786470681487,0.058743213407060166,-0.010667929713588983,0.002067467441210826,-0.038359394204904564,9.887249402620261e-05,-0.009112263578421735,-0.0715278379633721,0.15035818298413908,0.03374216214388233,-0.006498156014045011,0.03395440280508677,-0.09447375169132803,0.029116634910560806,-0.011074344096538317,0.04260754113822645,0.053397141435864784,-0.058323827393138114,0.06737737436736285,0.06469500718691702,-0.09198914860073377
ADAMTS3,-0.07877256444908111,0.016751074712894717,0.041322962907029546,0.029627017166311043,-0.009538715661892221,0.17434014091442454,0.038125187507657414,0.07791504144292451,-0.06961155143155158,0.044369905550024596,0.07134250989710672,0.029536827298251474,,-0.039225441748480076,0.008468107533798163,-0.03330171008514185,0.023224961608600693,0.02628012925548042,0.05286595683754319,0.011637482142630828,0.042450662704235885,
CD34,-0.050774386646193805,0.0060603887978955715,0.05177231680695584,0.025899138361619434,0.02569421350120636,0.12305961971316816,-0.004304178193364202,0.03914876491535425,0.020398113106409523,0.028608705595117773,0.04145654256496235,0.10926514570385765,0.03143348598898041,-0.12647337124142208,0.06511194237622553,-0.00682441898500826,0.0022959461582868095,0.18769620864744077,0.04877197888014015,0.08578979641828806,0.04907637492363137,0.031113818321703138
CCL23,,,,,,0.03879810374640124,,,,,,-0.0002680377802627267,,,,,,,,,,
PLAT,0.035990382792736565,0.07389301956181585,0.07043358527008059,0.026265181179771314,0.09061087529477341,0.1337264079611943,0.07964309510693231,0.008429044352091844,0.04000902867476072,0.023214167817468188,0.058834474875055894,0.09819291160416671,-0.014540934363258776,-0.008417579713582148,0.03073577629114811,-0.059850591919114446,0.015191801570216648,0.03134620187756662,0.08097440213627889,0.07650972341971617,0.11972582329182274,0.05563855937806995
NTF3,,,,,,,,0.05068629201836427,,0.0003101696670084651,,,,,0.008953953092725068,-0.04703417593363846,,-0.008382448888068073,,,,
LTA,,,,-0.022231530243419256,,,-0.013593739840454467,,,,-0.029981053845259113,,,,,,,,,0.03629623771104501,,
CKLF,-0.055764897569839524,0.1597042345172484,0.045221111132915895,0.06056802233348207,-0.016151204283194706,0.2017777340068678,0.031010277453832363,0.0024866300183900457,0.14071165782385472,0.043923432071525915,0.03634676961101673,-0.04530823528121121,-0.007312942828844126,-0.012505551801696917,0.012208838333047754,0.0020805566700262132,-0.027658611498098486,-0.026623484577017766,0.006261310974214965,0.037863202691391304,0.04755647174306872,0.054971098122372324
APELA,,,,,,,,,,0.20254396336954314,,,,,,,,,,,,
CD24,-0.0004937397307588986,0.011106813496182963,0.021276077124978792,0.051580593944296496,-0.040672832550027724,0.05963358179181231,0.017183656505352963,0.024562858377302717,0.07914874066025027,-0.059666736938108554,0.017333878370438812,0.028362809609529048,-0.07270280181021747,-0.0507498183350821,0.012197020863572411,-0.08200737372947996,0.06179826119952724,-0.09169835920974029,0.09451719282099619,0.053674728156245584,0.020110082695443624,-0.01740792330257776
HSP90AA1,-0.006529565155788975,0.01258220719769781,-0.06641750829275783,0.0684978329216621,-0.006148018502447262,-0.1370391729029606,0.10464127078934042,-0.003150979332069951,-0.20119532737553372,-0.045531489665910106,-0.015390282785839213,0.01575315150209541,0.0072170609822768215,0.08556269422416124,-0.03532764580120809,0.022250730155809494,0.06878582073558445,0.031375778022982456,0.09828337427762454,-0.17761425500083436,-0.06372892766141984,0.07161461667385768
BMP4,-0.03031567580612107,-0.03470463985086809,0.019376853023133113,0.059701734590451,0.0545874713949413,-0.02942887416937189,-0.023516398066521317,-0.003322972685477455,0.03603620425514326,0.000550915607306982,-0.025546954452082164,-0.037237865044290545,0.037795143686208954,-0.0027578275269248944,0.04069096878590485,0.0011463089382834327,-0.04017737776385928,0.07248883146580369,,0.10951879705779054,0.02156571731003402,
SCGB3A1,,,-0.018486380359088433,,0.030162820366563623,,,-0.01827480387592061,-0.014720228564865906,0.024413755320912583,-0.020920382890366688,0.0868670331310722,0.09445092919374674,,0.09134428594944727,-0.025213054513362428,,0.013115087886135073,,0.10329884097716807,0.08165126720571554,
IGFBP4,-0.020946595178848865,0.031252180471884015,0.05381432943009791,0.027664715465447944,0.012165838188348321,0.10500992025860123,0.0920597726110479,0.019639597416264313,0.05319851609685503,0.023974223245643918,0.02026293145328675,0.03714056634342556,-0.020591434294175936,-0.06793972316367583,0.07761864601015006,0.010757598042380814,-0.014725208138840994,0.1360272671614866,0.027318066470412954,0.17139233749282926,0.03521966995168908,-0.14858644905530974
RSPO4,,0.11895859567108015,,0.0009936476626076563,-0.005823012403849186,,-0.015810347000265595,0.061780140762044605,,,-0.009496107832457763,,-0.045954432464649836,,,,,-0.03469698795805329,,0.06899666248754999,0.023590435599275726,
LEFTY2,0.053624316935261665,0.030634636571422926,0.024809464892452258,0.05181220737772262,0.03681132417268478,0.11844488016582953,0.025874354068019263,0.022759932664673327,0.06610287497154822,-0.027152106065779526,0.009188887860530043,0.0522563486755165,,-0.008858460675059104,0.10963665540446992,0.19771060399580256,-0.033805346585090906,0.0009222550961479678,0.01316997688785835,0.03261763362132724,0.05145432237766765,
PF4,,,-0.01917665212444324,0.028264389499875378,,,,,,,,,,,,0.028574857147434875,,,,0.02646753030821802,0.06619412313704942,
ANGPTL2,-0.03739044932844037,0.10101853789566445,0.03684249146887028,0.05187838760897289,-0.0048979425755236875,0.12461679510248816,0.012677703386073826,-0.02725895065336042,0.16783130538178115,-0.035332104215657724,-0.0012048668319026559,-0.012339066807828643,-0.041409050410070675,-0.09282158784448102,0.04901864290245024,-0.035784875450199934,0.02471555953115586,0.018015931026319567,0.05943520861036229,0.09244121649402665,0.053999668145558274,-0.019808495611488598
LRIG2,-0.00535118308113369,-0.004688010425304933,-0.056377650105057485,0.006956849586784258,-0.025189699217256948,0.1005794224829948,-0.022286259924504715,0.014941149440349702,0.07642892147847882,0.007195979541525732,0.0122498656033066,-0.01156265330365176,0.03951381037238217,-0.057014659174800336,0.015427661814145307,-0.008591161506921829,0.03724740149673103,-0.03500475301762527,-0.0629747377110596,0.07339262846702563,0.07523431908724303,0.08516238991503249
ICOSLG,-0.0024688115813638087,-0.001377420285925718,0.02973849063551723,0.0432039970450189,0.06914146087534247,0.004251022974053625,0.07364067151933228,-0.008158921575908184,0.06584492148902853,-0.026228210253013803,0.05791558648985996,0.04124796771565223,0.062086875123119056,0.005746528938415431,0.07961021202271572,0.00031387766260362464,0.07809221399921587,0.021739495723497336,0.017852046354586048,0.16746337596462038,0.021569236315773784,0.10734511518029397
WIF1,,-0.03067195100997783,0.046961020183395014,,0.0037921230521391117,-0.10926491127765185,-0.012200470301244541,0.05058137856336591,-0.07010566907004957,,-0.032969410341927505,,,,,,,0.06737027623997253,-0.0518418005454754,,0.0005111618197819085,-0.09971682295002954
NPPC,-0.015161361846110949,0.05638511982449696,0.061521704236057746,,-0.04575382045991638,0.02162830585184989,-0.023799241019894262,-0.025397501439932673,-0.043436901927429696,,0.04258267631098504,-0.04310443452423401,-0.08008426466415557,-0.0030943309261227806,-0.03433415437796083,-0.03339945419095602,0.04092810550774393,0.011436252572096734,0.0268065566076729,,-0.049420727382605084,0.013513188454087617
LYZ,0.03577330931289019,-0.03785848730987596,0.05101244901856399,0.05024892647318706,0.044265612184270345,0.10327303786110527,-0.013038124342868268,0.05124329098403035,0.17958538767282187,0.10932038396966137,-0.004415904653879645,0.04876983626508097,0.09157922351521647,0.007334903772558212,0.04492943780219416,-0.033924510825915515,-0.033700235730492044,0.04154298593364687,0.002656024433180302,0.10974893705311216,-0.026155791482957495,-0.017182143919264956
EREG,,,,,0.05704527507731623,,,,-0.013103196508108685,0.03141943453738099,,,,,0.06404734089332142,0.08286733922907479,,-0.04321568349541778,,0.02731362216089095,-0.003981883600697368,
SPTAN1,-0.07533320340874751,0.09058314505818303,0.04066745798652459,0.009587619501804383,0.03369062150329144,-0.0736249201673489,0.017848644136576497,-0.018491032869587302,-0.15068991683452998,0.05025854809881071,-0.03280388640514006,0.03383713414918722,-0.03803524001159037,-0.04218837162053872,-0.016973021984989838,-0.02222863444516704,-0.029754168901733186,-0.07097323573799363,0.0501712296242659,-0.0246170979093301,-0.0005722990485960176,-0.10372513789488698
PTH2,,,,,,,,,,,,,,,,,,-0.026055580416756836,,,,
LIPC,-0.0377139600204882,0.02996100155034913,0.09185668190483913,0.09887572385118841,-0.0164763803162552,-0.002488034392070348,-0.020173660000413204,,-0.05291699719627845,0.003246302061524587,0.014092403098587288,-0.0072502324928062,0.0563305513215508,-0.08059536199483229,,,0.015729390502345463,,,0.11054293869149258,0.047284511530188526,
COL8A1,0.0013412261913029174,0.07696271049501852,-0.0049245073484250786,-0.006148400700465445,0.06225973013595924,0.0960156860566659,0.028174606335981952,-0.012816309431575947,0.02049425990720671,0.024660233377540013,0.0012574161520730624,0.0809268927773751,0.08962190472628914,-0.013549527916513437,0.04429845639561661,0.03695989788668136,0.014944944288165429,0.0643930304629121,0.058197723116428804,0.17285806977417492,0.16722241634202717,
GSTM2,-0.02944881519726962,0.10209379645640812,0.04651447373810922,-0.04431293605824982,-0.004081164135606015,0.08500449477043602,0.05876571565734501,-0.013705281462962942,0.061404205080999946,0.038191412526195116,0.02796549327482962,0.07437462730045231,-0.04871137966245401,0.05496941572965746,-0.02429711824587944,-0.036771368697244344,-0.048096910912487134,-0.013462234039588648,-0.024115965156645092,-0.006050388174442697,0.03222314301168499,
SPX,0.0033246929456066544,0.004426986223570573,0.017371130057066204,-0.005841948891805583,0.09208201780681989,-0.035660905566569555,-0.06589658876739782,0.02365688242516608,-0.051267940416496155,,-0.034951224729218196,0.01713581286387858,,0.03781213947761011,0.06500785652392577,-0.02191766495176305,0.01511277528299333,-0.019896737765091693,0.05177145684965718,-0.03327077307708266,0.05977764018566614,0.10752927323953682
MFGE8,0.04156463702601883,0.009157630212418713,0.08819640732951234,0.02265266950159756,0.012858806810470406,0.05537222816676418,0.021403695517965955,-0.00883776776663182,-0.04567914599553565,0.044971058357604725,0.0039684084418070845,-0.020931904214283363,0.1260232694999966,-0.0755052161438948,0.07470677869494248,-0.022987806163049237,0.03019915566465525,0.13096325329561165,-0.09154038222958386,0.07291579332514268,0.03807452219604338,-0.11800837130383132
TGFA,0.011503796189031067,-0.012183527302462076,0.020358886730264304,0.018910127177007404,-0.04168186799374287,0.04458721520188052,-0.011976029015025256,-0.044435050260979304,0.11081729861846701,0.03194272247784999,-0.0155748830838982,-0.010457299192793238,0.007558283194613476,0.019016822103639083,0.06938226425860747,0.006169174941784436,0.07017224405217413,0.01503044403774561,0.004019702673661316,0.10265469774572092,0.054675035220775554,0.053626335898171215
SLIT2,-0.030315670955158316,-0.06069867032384092,0.009686474983273576,-0.052729795309495474,0.03667378627203915,-0.055111784166642155,-0.04068583119373733,0.0020945405341187056,-0.08262323461227473,0.07338654838288113,-0.014562124672987651,0.05716609106727879,-0.03826884103244024,-0.013380942007238016,0.05390446956247737,0.023018746763674672,-0.015248096204067812,0.046183768241927686,0.08633300230373386,0.12092249444509837,-0.0005404310641359979,-0.06786964811067131
PLTP,-0.039410419991101404,0.09222990428950377,0.010237726186253994,-0.010028668578827105,0.012436913695606051,0.08839408073642596,0.005812807357355786,0.007811934224062937,0.150110699062196,0.01724007432097743,-0.039922009615650456,0.04333878512148459,0.06724109465872423,-0.03589044787498281,0.06774267889897519,0.04180771267511565,0.009909735787514919,0.17110871488132676,0.045476825960891525,0.060790077510699515,0.05071494974750017,0.0581285335825963
APOD,-0.016533892374997257,0.0689392362493764,0.007485678668942369,-0.03610543932953255,-0.02135503882816094,0.11462731700028155,0.021344666184058718,0.05369895759742468,0.16094004106566254,0.07513867679712347,-0.01607583074943176,0.05949709352165124,0.09082258189078639,0.067607407711943,0.03231620127728165,0.0059676142084557765,0.052741069970168794,0.11108720974341617,0.05487821846665805,0.04620275696552521,-0.013415405248805835,0.11586539547723611
B2M,-0.07980032473095419,0.10115435051523311,0.12119290335869241,0.010871159909092114,0.054496128634670724,0.1655146620385733,0.0013360580586457163,0.021823340624058968,0.205710014982199,0.060860540947524855,0.001056066390541492,0.10271235317567745,0.0923547398718157,-0.024129885498680063,0.05799994407062227,0.03414047710167631,-0.05091026601271824,0.11408889422142594,-0.07482914682626181,0.1677899054730259,-0.07192936283005569,0.13961789380418202
