,UKF251,UKF259,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
COL6A3,-0.015936947530275115,-0.04560297695275337,0.10640369207216063,0.112885102390964,0.08230283717629232,0.1071028523362937,-0.002507719628757693,-0.05058966306258691
RLN2,-0.010911040689034923,-0.012248531319166322,0.049082599203102116,,,,,0.003931771607327487
WIF1,,,-0.04843287261058723,,,,,-0.019316029111200634
PLAU,0.02729395266051516,-0.03755519877630411,0.034753194755670666,0.037709592760427554,0.013785104830207506,0.07656958589245864,0.061083699688863936,0.02032339320186753
CXCL12,-0.008855507837322727,-0.0011442851557649748,0.0047046467307182375,0.038453935048773605,-0.017265347903907588,0.060518823223411546,0.05500689802090531,0.04333972593009609
MMP9,-0.010314300302144272,-0.00039110177072570844,-0.032342395533679215,-0.013534092675216406,-0.05223477947662133,0.0354736834244727,-0.002753987228292253,0.0013971859848503642
TNFSF14,-0.015523571683592573,0.11930684863665048,0.023920570812613666,,,0.07807357850223456,-0.0130458818275219,-0.0228119301847768
HBEGF,-0.0498230339298971,0.024907568610867625,0.04435276601003702,0.02111112883372054,0.052222137250342,0.11403962049586798,0.023640551511466615,-0.040235030812786114
NUCB2,-0.005684221273890473,-0.011264928977088378,-0.015541595714233945,0.03892270836278653,-0.01658305331322673,0.024284765934625845,-0.012010183098667807,-0.02266812195492592
VCAN,-0.05990659431282162,-0.014968648064605445,-0.00857698814642928,-0.010972347100177155,-0.00700344616439085,-0.019352034675811557,0.03900235340642526,0.007406946436260427
VEGFC,-0.015936950237583476,0.047933126208785176,-0.024577499581746556,-0.018674817453844927,0.062087737312278846,-0.03447952347338183,0.06390263491271896,-0.012594996455266561
LMAN1,-0.007147354870673266,-0.020692571366639666,-0.006020747238233928,0.0576919057725912,-0.015802573718942593,-0.01598401526634706,-0.011409282970752789,-0.029320538860160353
IRAK4,-0.050833768249255916,-0.01133349984139257,0.008214219876767329,-0.038595272533274355,0.1334169405522823,-0.0019319979214072918,0.04005367549215136,-0.0728599829089007
MICB,-0.005054882954750382,-0.015615233426065465,-0.023279522955977464,-0.03052943184122048,-0.03113690048892817,-0.048388691706529124,0.03476524329357249,0.04845277695673428
COL1A2,0.017686751408202694,-0.041174561985630846,0.042247313211643316,0.0782840206441084,-0.015381572916173999,0.006934237579996999,0.027037924357698202,-9.281714889466678e-08
ICOSLG,-0.038679633471957034,-0.034257696072213024,0.003056909101816181,0.028411305873478062,0.032030625794893304,-0.014610481339791863,0.06835093732839882,-0.002795685950371748
GNAS,-0.013575654474716141,0.04219565411888605,0.020530439733973588,0.0581553968470263,-0.0002477549635148125,-0.033218604750823964,-0.021488088536730215,-0.047162605754923405
C4B,-0.012019935523920307,-0.016470167674520777,,0.004324093017989956,,,,0.1486101340536096
COL2A1,,,,,,,-0.03634870978742057,-0.009883059130206023
GSTM2,-0.022601293618219213,0.021154585201950495,0.026135232608110633,0.0022915588928976564,0.02430435639334077,-0.06259711770402152,0.1298530872590753,0.007395042153768465
NLGN1,-0.009551131114829754,0.012395301317618346,-0.028605816445616133,-0.023168338122380467,0.03025180500280231,0.013389931475404133,0.03845202618417579,0.06846611473701389
SCGB3A2,,,,,,,0.02354959433087132,-0.0016745655240749157
LEFTY2,-0.011478190741278746,-0.007167161536359448,0.030205014944085843,-0.020086612572745577,,0.15389190093272442,0.02903210090891139,-0.028257973469827995
ACE,-0.024573613480477326,-0.03430312095566205,-0.05775596088984309,-0.01025955779504092,0.004266721007341025,0.025760865975504185,0.07679972678708716,0.061208410331837514
RPH3A,-0.025104119296902656,0.09452450879463867,0.03573509406875753,,,0.0507789779371485,0.09897732981227547,0.01157920017176009
NCAM1,0.01284081777693856,0.02686735982129109,-0.018184867699540183,-0.010802334163776833,-0.024669971466751112,-0.051288864590254495,0.006527693044125873,-0.016237449403641725
GIP,,,,-0.003819299671081497,,,,
EFNB2,0.06386474684518734,0.015760731613883375,0.0033420251175606103,-0.0028100232994102167,-0.07006395007655251,0.06981290141332043,0.00701771870683287,-0.007814771624243653
ICAM5,0.028763301294948498,-0.016300009040614506,0.061522132790483214,-0.01581757470293691,,,0.051331813743533294,-0.0652151707499531
CCL5,-0.015013240222834526,0.021503659958830537,-0.05495478580826358,-0.023274677097011382,-0.00686315051053126,0.03382779407392122,0.056696606434424535,-0.03975283823444698
PSPN,0.004527003670317811,-0.03108977166811747,0.03953449160246821,0.030005810547599848,-0.026170080361481527,0.1370080488631104,0.03038218291233,0.04621597306226484
PENK,-0.019300685118665513,0.05449285276836438,0.010486789046562781,,,,,0.04338700593535142
EGF,0.02846365626155942,0.02117696195862432,-0.030397248534730695,-0.021505711604035933,-0.03580117160105355,-0.018205727380872554,0.03290022822452699,-0.021816921000849872
SERPINC1,,,,,,,-0.016268861542870557,-0.01690441737195796
UTS2B,-0.012411582233266851,0.08136211019811083,,,-0.03399158272887836,,,
F10,-0.014884048000475268,,0.04277904973067593,-0.013846097510171705,-0.030603847290802826,,-0.0226239179573738,0.044872651658650224
FN1,-0.05493043072306741,-0.05519751701616135,0.04353618046121637,0.08903901615808527,0.0012505837397372532,0.06884071977767403,0.01190664695598541,-0.06597604705312583
FGF2,-0.037107196016911294,-0.005367472995065649,-0.034840096729294924,-0.03642554351883097,0.004371816144046968,0.03221056220147851,0.02171821269393077,0.040007074854431036
GDF9,-0.027288132065263666,0.09053664675986205,,-0.02300694242361823,-0.0660682793850516,0.10028090415490064,0.05138592131057801,0.06146664130708181
CSF1,-0.05186383560450404,-0.02253477467693571,7.420910904178604e-07,-0.04387378053933332,0.07475748600814723,-0.02348459481792434,-0.0020354857445892484,-0.02274412440420061
GZMB,0.020238517252757958,0.1091038049655763,-0.009841907894776866,-0.022350947726686485,,,-0.020650593113391555,-0.01531379836675126
WNT11,,-0.016554663971827324,,-0.02026895642590685,,,0.04626937611617786,0.02893601885106512
GDNF,,0.08295810205880823,,0.012756915722631951,-0.04464148299754521,-0.0305786328870188,0.04309879784447102,-0.024844708416372215
SHBG,0.020366267239850386,-0.019598983338825097,-0.020519470850012152,,-0.06067881575845477,-0.041615146247006,0.06463957947257652,-0.025144473103888006
EFNA5,-0.020230483857261464,-0.0233131010768314,0.007672741781864338,0.048452757890596186,-0.010632834787152651,0.04985603459436628,-0.046066086632536044,-0.05432207025433834
THBS1,-0.005468002649932684,-0.022387045244150777,0.04943060986244318,-0.05903209632897085,0.02292269776130575,0.009454173220869368,0.009471519968195924,-0.06902406491413232
PODXL,-0.016668142631870966,0.00464412578535979,-0.018774743840911046,-0.011643685895751802,-0.02764646616971178,0.03451851270867255,0.07190827107730939,0.0685387836870028
LCN2,,-0.014500728705446431,,,,,-0.0014602568294697696,
C5,-0.03024314302841283,-0.04906815287927476,-0.043631558704855945,-0.019479123357299157,0.06260357579333238,0.11777077667200969,0.024667127227378145,-0.026267957995490605
DLK1,,-0.020386337520230873,,-0.02621054202531015,,,,
CXCL5,-0.03179425353591067,-0.009372074137212454,0.01410596650954615,0.07080568518645962,,,-0.02326902113391794,-0.019254114257386448
BCAN,-0.07850359856544192,0.008587110310486956,0.027837001634947605,0.05472197605842696,0.008902707201006735,-0.025348959986863765,0.08573078263074865,0.08555231046043113
RELN,-0.0051130086947307595,-0.017699974410103656,-0.06984560416214679,,-0.04638037410741961,,,0.06482493079422752
COL4A3,-0.02513435377446296,0.03074469529730465,,,,,0.01617993057703845,-0.024235404170841704
GNB3,-0.02471472463946961,0.022046283013836772,0.01940251563165388,-0.013579208805768437,0.06425685492997082,0.01615137559851802,0.027937030491992924,0.03801823469838624
PYY,,,,0.03266481599940998,,,0.02098836413230539,
MSTN,-0.03811762621575131,0.03627246155263929,,,-0.050877055230356065,-0.0005685546667567417,0.05269133254071259,-0.026881385947316323
COL18A1,-0.03140525910297606,-0.03578228071007813,0.034934773820943996,-0.01059515714522748,0.01701333092906151,0.005352066448998436,0.02537293306419393,-0.06591011908188835
FABP5,0.019185790475118425,-0.00046840840212546695,0.003811488590950881,-0.027311264710977834,0.05809811843142975,-0.0016486048631078817,0.08489981735834622,0.06788740400216772
TGFB3,0.0022179420223386918,0.018525096293437536,-0.08718818380885424,0.007993128820793246,-0.022521083113362796,-0.0025506650635827195,0.026137396398016734,-0.03325777578565435
BSG,-0.014978858361866031,-0.06921320466055213,0.07553444006402692,-0.028336112646382243,0.014841563765606277,0.033135562693743945,0.027203335717584428,-0.04685732310141248
TDGF1,,,-0.028573845458188727,,,,,
S100A10,0.027468695665202273,-0.022712439068237625,0.019515482452157926,0.12470869514788113,-0.06846027261252333,0.10852182269671268,-0.012938498715806504,-0.027936414784338885
PLAT,-0.03676266301688627,0.061463690229869215,-0.029864428227978877,-0.015968344835087227,0.046610348938726454,-0.03129923080404813,0.07196804712752437,0.05140864442246023
SFTPD,-0.01731366013044132,,,,-0.07416664454578153,0.11064947328118237,-0.033686853093947124,0.0059749097854513485
EPO,,-0.014783246006080896,,-0.01438195602686506,-0.04645917836610079,0.04910322149474006,0.023622629845934114,-0.017742374046980616
FGF7,-0.018330681131685764,0.031946440903771765,-0.002714443306929697,-0.040457753069532726,-0.03618418844866641,-0.028029033957419056,0.012969134502820397,0.022658568580912218
CGN,0.09100949705446952,0.06859027774627605,-0.041082540153148966,,0.08530249032217196,0.042052426138589616,0.03419244879773706,0.012475823363279662
FGF13,0.07845912251434684,0.08124047274789561,0.08988629353164908,-0.01953019210100654,,,0.028587638638088785,-0.00846510742483987
CXCL13,0.024618468791750545,,,-0.05250800442444204,,,-0.03972748140668827,-0.03902764158566229
ACTR2,0.034657246597825264,0.024201231992925575,0.0036796905253773118,-0.028538387585983243,-0.0029449679939967015,0.0476870675821701,-0.036276818892175766,-0.007292471116290712
SLIT2,0.01196786166536735,0.11452771403441274,0.0030644252313297596,0.03281612431659742,-0.033991517985921725,-0.03240276728595902,0.054378413392599176,-0.020580185273509053
LAMA5,0.05199891130343032,0.010644008268769732,-0.015870277468456956,-0.09837056081580844,0.002274003018463718,0.0655396809705574,-0.012594657023928054,-0.0524903294066047
TIMP1,0.022970359280309723,-0.061376313478449324,0.01869581831246208,0.03514748843669042,0.09115137073868558,0.03340971173892679,-0.05130728471027687,-0.09505066118392017
PLTP,0.055277003294646146,-0.015275564989415015,-0.01774396330655419,0.02609829526431921,0.06779589528634727,0.03534434417193123,0.05994607251190979,-0.07104396003978372
TNFSF15,,-0.011206921225960923,,-0.017764917927776316,-0.04681618106812509,-0.014196134016609664,,-0.014857390337953434
PRND,,,,-0.004910137302410579,-0.041994266288889116,0.0196858916407311,,
NPW,,0.007717338571462648,,-0.020983822107071663,-0.030561674030404346,-0.046039289220545426,-0.023170388822146098,0.005715989046504556
SHANK1,-0.011338932131971525,-0.019960116608380752,-0.03358596344930738,,,-0.039557266663332785,0.08526989396589789,0.036068292520248665
PTHLH,0.012363226139402677,-0.057762270927673325,0.0655501497344696,0.10665130864785072,-0.003234353531564217,0.15132798192305594,0.03309526123188509,-0.03649272837457265
SYK,-0.041598949788396636,-0.0058489496200006255,0.01794636555365955,0.012905969141578648,0.07054248815581778,0.0828478641088357,0.07432377870300996,0.01483798844012544
CD160,-0.011886685138140816,,,,,,,
FARP2,-0.03649646484622351,0.027945648025972183,0.013174617297498022,0.04187036921607334,-0.05712011726956437,0.028916048655612092,0.02240125101530658,0.004975955916601446
P4HB,0.0048289513856892416,-0.016174867015335517,-0.004395237658068202,0.03967487868234277,0.07202024867881922,-0.026773157136569227,-0.04947819025222874,-0.043264054495872846
TAC3,0.015488973369288887,-0.01996011532522792,-0.02199040325069014,,,,-0.03289822966871943,0.022045122118980333
C1QA,0.013941683601196204,0.006780801629474552,-0.005733678249135976,-0.045873862113562314,0.049011605300535284,-0.010333666738978613,0.0458552247006967,-0.06783227599696742
EDN3,-0.03768126398710773,-0.018403086467471984,-0.015103522719375826,,,-0.027437774117166063,0.03265023797991653,-0.025392193293268837
AANAT,,-0.010197153232724064,0.006265538807196313,,,0.03740912098129372,-0.020808290439102428,
GDF15,-0.017966707782502193,0.01303351925221104,-0.03596362954647164,0.009823879901807008,-0.021821200440058402,-0.022921940810594697,0.009324385298478542,-0.019951932805030704
LRPAP1,0.06150269989344197,-0.02159016107355057,0.022412313660644317,0.005844471107717463,-0.03983842530433025,0.01958411655076357,0.04761582216234032,0.01383652837760018
LAMA3,-0.014665230065178184,-0.017937009495358296,-0.030397240137505555,-0.014289007077535543,0.03674580976766271,-0.00566859207666371,-0.014830715476889954,-0.01834724205154532
VCL,-0.017815730382524937,-0.04524049611080524,-0.02104410227190211,0.015730980647410076,-0.007861985385405593,0.002168196223794756,-0.021427921561962247,-0.004906540158237698
COL5A2,-0.01876390699928255,0.001689073668454508,0.020976144931608334,0.032270623080538456,-0.01758945585362889,0.1282113098292161,0.018183477384242808,0.0019625731324715676
DKK1,,,0.0031470124122810294,,-0.04081804789165802,-0.03414100258015332,-0.0027154206938265852,0.006943925566021695
COMP,,,,-0.02457833315087895,,,,
POMC,-0.020147470008460153,-0.023751664242139484,0.01344149016143144,-0.027483172757917507,0.1718604689881162,-0.008477274295094773,0.14179122887097922,0.028916128122998437
CCL13,,,,-0.017658769398011826,,,,-0.02558831746002326
CD34,0.05175944668219652,-0.021838350355296465,-0.010579980275623487,-0.023186374208459926,0.030120454693705733,0.04787021467689143,-0.00906085748560756,-0.057654177833579755
SPON2,-0.003771772574153925,0.011472829436037177,0.047351677641233596,-0.04320251785698953,-0.07657619244388703,-0.025709662927074453,0.06411820244801136,0.008806222498955024
THPO,,-0.021217220722223862,-0.030174530445952145,,-0.03257770436852876,-0.02743783435794645,,-0.01950441808246961
SFRP1,-0.03179170895880923,0.07469294371441601,-0.0064891486284639,-0.02819652958950047,0.005245906825323217,0.005780977741705148,0.011419190798675816,0.08217715242420882
ARPC5,0.016800847457652056,0.00673302544519386,-0.010794087554326494,-0.032456999003152194,-0.07423698526801131,-0.024061569709076667,-0.03415170068590332,-0.03396333553238279
VEGFB,-0.0339848248973905,-0.036853708836355886,0.015790247386699468,0.0789050426068912,0.03518311764664642,-0.0007381903616044803,0.03477276371081579,-0.008806074640280794
GDF6,,-0.013721433847032217,,,,,-0.004267264735915566,0.052367049886214524
LAMA4,-0.006519248014959179,0.005700296844154554,-0.012087485259154785,-0.00032701251412765387,0.04727365812795497,0.044638856310578776,0.03902850474493308,-0.049786460493414404
NPPC,,-0.013621141228963605,0.07906576238149327,,-0.07113321567312114,-0.02865190201912277,-0.026815168802111457,-0.04476522240521322
HAS2,0.014190589775926268,0.008903432222664653,0.058177377068764156,0.011723500387828416,0.02141394830480929,0.022230605267852758,0.027274262098914894,0.027222059423970647
JAM3,-0.005609084011181149,0.0025630944171194667,-0.02495010437522302,0.044600867694000575,0.00012398682843491559,-0.009259860182670873,-0.05723632453380815,-0.009378371413955623
MEPE,,0.004830766412015397,-0.0285475174529068,,,,-0.011168359586926201,0.0728621151725237
ALB,0.012290267868824915,-0.01663877980203061,-0.022960533100469575,-0.015817579903141532,0.0003160734829027332,-0.02247641685544546,0.021677986690401094,0.02224344035449922
SAA1,,0.026321837372996964,0.0350664197245433,2.5900904214107468e-05,-0.010627897188529835,0.03683556083050765,-0.01603743621298139,-0.09339224511526426
SFRP2,,-0.011910874866320467,0.02786088579377552,-0.01649077956235559,,0.022794200337462794,0.0064418476661165505,0.005605904242531036
CHAD,,,,,,,0.060944017533432066,0.036650298966847336
CXCL8,-0.015206868805427183,-0.0016222774718703352,0.06525504458559518,0.020689809018691704,0.06384177154945235,-0.040449560360103116,-0.059932833850940066,-0.045717440934875925
VASP,0.04655284284070692,0.01940096932641104,-0.023171057866638103,-0.0021440548062823988,-0.0007175535403971521,0.05313189820582665,0.04066575883381945,-0.083291951155623
PDAP1,-0.015733427994079077,0.014133674878517952,-0.017715826252133464,-0.019455512858650686,-0.06358745884357002,0.034147994148403256,-0.007245398367696057,-0.022771981932096477
VCAM1,-0.05311213331744576,0.0413505288333364,0.020512791617257515,0.0534583510438251,-0.0026301655027358905,-0.0172144810186328,0.01247101489750905,0.021508119939095193
CALM3,0.015764730743062894,0.06530449286061187,0.06637019314826186,0.030340415197560845,-0.08784251946363127,0.02709924639091673,0.003698094817077075,0.05510879865669618
JAG1,-0.06035191477545864,0.022129843364239413,-0.002983110244593815,0.009536909659950212,0.046622040444083586,0.04755775285863553,-0.021739162292818682,0.03313352150041796
CFH,0.04555156953856404,0.022549024336619063,-0.029934869082272705,-0.047917854179998574,-0.02014869243620317,0.03827191476851103,0.036736424526456014,0.004074723321995206
VIP,-0.023494180353377494,0.01984476874452002,-0.022152095591223112,,,,,
IL7,-0.019727955340255447,-0.015513685535969214,-0.022632282909102876,-0.025182553009622622,0.044398369398134366,-0.011142310209611253,0.03144510755078991,-0.030728655429582762
FGF8,,,,,,,-0.02218236430201347,0.016484235437996823
IL27,,0.10884603046593738,,,,,0.05566240325118934,-0.015798311014374813
PROS1,-0.033010207367425534,-0.037500443705937234,0.026685630725926376,-0.015925877392453713,-0.022322268443107186,-0.014253091898123809,0.019475864998997637,-0.04236220053791724
TGM2,-0.018971309342584564,0.027771290555627617,0.05141656342285172,0.010248772390193192,0.03214072444024586,0.042301607860554806,-0.025579599965872873,-0.007021424980122003
C4A,-0.01031430084794157,0.090318939516128,-0.021448572641804414,-0.0173499832900087,,,,-0.018740351012840606
GPI,0.027347053801427244,-0.0160096775244795,0.04498135366088682,-0.0019320782833441399,0.016025506257022842,0.051127076081107205,-0.034652935736326995,-0.08356333008730989
DLL1,-0.04351423959162938,0.03149814763201588,0.0715876805556079,-0.017293065516760363,0.10487173766492353,0.007771251863561688,0.06523493727543248,0.06607198187406056
ANGPT4,-0.014665231220018927,,,,,,,
DRAXIN,-0.04166955329021529,0.0448459984852852,-0.025369539102762528,-0.03406403455161548,0.08827406930043222,0.0392632791232724,-0.026618067848289153,0.018845423029127843
PCSK9,,,,0.02659933270910429,,,-0.017039502766057195,-0.01533472674158693
NPTX2,-0.0444689818234321,0.07524462182435096,0.01001762362751683,-0.003623871892221321,,-0.05519835753106814,0.06376945135093712,0.0012075694810663887
PDYN,-0.03878390404623525,0.0023910788881869325,0.0437593440377196,,,,-0.01951481877317371,0.008368532485863882
RIMS1,0.0477057303625196,0.026900354311461407,0.041633998164709925,,0.06341308482915799,-0.012690129578762593,-0.02538155943746622,0.00921766144078001
FGF9,-0.022334539979773256,0.054429178996100155,0.009892445645011367,,,,0.10644926481340303,-0.012784374072492144
COL4A4,0.03309874426045161,0.06188049760552179,,,0.08989887692562576,-0.029046469595312686,0.03811524788348739,0.00019181073800358052
WNT5A,0.03270530957269965,0.06134906461072192,0.08827748558379594,0.06509319923253815,0.10086714782207458,0.026023250244690533,-0.005780544495237487,-0.0025196151735440557
F12,-0.023858276965757205,0.02280030118037983,0.05794576605639207,-0.053971321731357554,-0.0013015291317400911,-0.01650435531431727,0.0621071482322531,0.06964998635356531
BMP1,0.051696905047279425,0.04588695756393207,0.07499876108671309,0.1262456547328987,0.0801478309791721,0.01322590346293456,0.0453638820467892,-0.06599087175966292
CORT,-0.018420685295398812,-0.010386956753527172,0.011204774670431168,,,,-0.014830717224887602,-0.011466203694173577
FAM3C,0.004596078699635751,-0.00218348867202741,-0.01541777943812089,-0.002736210399878594,0.0423461665763048,0.07673713167449252,0.03659820998885154,0.04955202564959105
DSC2,0.028568697151965968,-0.012621168210892368,-0.018003212641344156,-0.026003553308783147,-0.030559006606397154,0.05880539724876042,0.06747453621793685,-0.010392339838935066
BDNF,-0.012411580401715715,0.029614793666891962,0.006280122687139018,-0.025774343004235287,,,0.08060709461762008,0.08066547049663879
NXPH1,-0.01998056320433108,0.07005011394599996,0.059191757565714084,,-0.006824015801488657,0.013755921912131024,0.06745875742848371,-0.010449534338390642
RAET1L,,,,,,,-0.016268852175163103,-0.027714365510821574
HSPA8,-3.3564683567408866e-05,-0.0018916727771155076,0.05837089145740639,-0.03081343375136501,0.032518997339600224,0.006368539425950118,0.005193729681741347,0.03695897436460263
LAMB3,-0.023125514168550597,-0.01292064347479764,0.06915478105901643,-0.04462788682351874,0.1789109916689778,0.03524577244072052,0.04271292533178119,0.01293177044610134
PON2,0.004194263189461414,0.02527157199289214,-0.04352090579592934,-0.03271513866976788,-0.03475827691427481,-0.02610853836958593,0.05515772940703059,-0.04399746041740095
CFC1,,,-0.022341779242002206,,,,,
TF,0.04806850132813455,0.00971393920594265,-0.010838973123314787,-0.015249479511802106,-0.03823940714351443,-0.04319517306597715,0.01914939240453909,0.013101691734249942
HLA-E,-0.01673947303696493,0.01545055255178938,0.010913884581768212,-0.03843851237436799,-0.07015868031193258,0.10499951870038496,-0.017995524516073006,-0.07001969382059112
OSM,-0.023785813094849916,0.03911772421090513,0.08252284944122794,-0.029743804208052203,-0.03427222746422593,0.06060706179559928,0.09416230838576814,-0.022420237925306154
ULBP2,-0.025411126405932433,-0.005681172352693639,0.0625764515205436,-0.004587324429148341,0.03216048826183912,-0.038340956525741515,0.008447255887639272,0.08412218221214154
VEGFA,0.051400215384337145,-0.038094673689310805,-0.02625524410468584,0.062410225271502945,-0.04547365275120427,0.0004704969994849896,-0.06750666056163426,-0.0705579938979332
TGFA,0.037672738740807614,-0.0010762927437941191,-0.08581624074971242,0.06610347733530236,0.0670429084847281,-0.020956120011652354,0.0572046080312333,0.04859297978962957
HLA-C,0.002164687418799281,0.059950804202768604,-0.004490221993064908,-0.05352030893702697,0.05916292803320946,-0.03963697648494912,-0.022834625355059094,-0.022514458423077234
CD200,-0.019150863880496034,0.016548323906250908,0.06189475653582089,0.004607393865317716,-0.006621651280157141,0.010898120149359721,0.04413177898632719,0.013234940983296126
BMP2,0.0686937236095688,-0.014806941631759983,0.010882640139955557,-0.011529250842127374,0.1153677900982717,-0.0478209602073252,-0.0077094344391381445,-0.003368783011351702
TNFSF13,,-0.010197152144401426,,,,,0.007212992348355715,-0.018740349947355416
CSF3,,-0.01762034008453819,,0.06890261207243573,,,-0.031220961401679723,-0.023925605619840713
APOA1,-0.01805830136444736,-0.01459545716733271,-0.0009430347249066969,0.0536331266867422,-0.06474998482652551,-0.023193492066507174,0.056795839293168525,0.03457612263105582
IL15,-0.019643137611886893,0.08850857006044319,-0.0006685400388836472,-0.003929609683497356,-0.04752404885478225,0.0458919588783817,-0.02694661445601944,0.03883990511766482
IL12A,-0.0187769702065939,0.05985730693128131,-0.021143112017505336,,0.07257555991027818,,0.0970457636578938,0.06367304444665199
ANGPTL1,0.0005120608601926565,-6.292355143075289e-05,-0.037483425152824976,-0.03325409468082192,-0.07009379180841092,0.0754978858279337,-0.02829555277448678,-0.03850357163138927
PTH2,,,,,,,,0.058717515442876414
FBN1,-0.03481335453427694,-0.024777626719061613,-0.004063647865224026,0.1119136782970614,0.08368572106644136,0.07284673463853941,0.044505925281188095,-0.06160813033250844
CD274,-0.006740903297954152,0.04462596240237888,-0.038772578686968,-0.004190887637808085,0.024420235806299144,0.08723960305912935,0.015113642561796854,-0.008228857447226677
NPPB,,-0.037254918763368554,,,,,-0.0005375678367667147,0.007430780358704418
PMCH,,0.05343456429159142,,,,,-0.000981732631067086,-0.015798311014374813
MFAP5,-0.011338931993450367,,0.037873153205700304,0.08436862637175395,-0.04535019522745229,0.03024657742962552,0.042881242289996624,0.005905268384417653
GDF10,-0.013522622689328736,,-0.0379727373575977,,-0.0295731953498354,,-0.0013750383591880427,0.042467439821866036
COL4A6,-0.028445698848074352,-0.012792695974279874,,,-0.022959503676068742,-0.018937482681598214,-0.016363812130386717,-0.010284360467687199
TFPI,-0.011132892452400352,-0.027947075940082455,-0.051422362454925714,-0.07838311785519822,-0.07816295391581965,0.10448827113877306,-0.026417978881043407,-0.05406000489230957
CNTF,,-0.00965462573936909,-0.022963688223976566,,,,,0.06945356657929636
FGF11,-0.06725067136467218,-0.06815894830524905,-0.0037020341282557167,0.052222295026543665,-0.04350538115128458,0.017532558865770417,0.022128329549974297,-0.024551807833801252
JAG2,-0.015838824849843017,0.025270801543458222,0.007999649679931504,-0.014612654288633594,-0.08717106609803467,0.12213375314605257,0.04500656291961871,0.0075523727653335525
CCL18,,,0.03399115210241682,0.013241192239083465,,-0.02297412282869894,0.025716039943185415,-0.05069718640235121
NLGN3,-0.04879312585178508,0.0277902928017879,0.031860566344063895,-0.02706467997020923,0.011599952249621145,0.019380360431881516,0.11977813402528774,0.07172707881455011
CNTN2,-0.045200466869178384,0.010497055583141048,-0.011478397154357757,-0.018370864330504576,0.00591568024746836,-0.08991289153575861,0.06502188488080424,0.06573663444770529
FBLN1,-0.017248325430450438,-0.010322034567452081,0.004894465684160493,0.06357252141175017,0.06677675046778495,0.02496086714208476,-0.02101401829057355,0.015139301821489445
