,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF4,-0.026170406079567703,0.013915971586091806,-0.047651778782467714,0.013259844140785359,0.01411399548801421,-0.0352033217188523,-0.021355099253710694,0.04883509964508507,-0.03165403193356568,0.002515055652017743,-0.07237288046121397,0.030880102402049553,-0.06011208446541422,-0.05436544927750625,-0.025720089334145414,0.012033188396888621,0.09360201862871692,0.03305662398055785,0.035012101175637654,,-0.03326454524998928,0.09424202860948361
RBP4,,-0.0288488483205009,-0.011914706015225667,0.01492585188109881,0.0144010847512961,0.054602745266806856,-0.13362213138209802,-0.12306378903134042,0.05288784723421285,-0.023581249825015298,-0.04641144764133662,-0.09575660270416893,-0.04175378174988837,,0.010024712331895053,0.26402970145008986,0.31840470739560117,0.08465074717789836,0.0691980456073676,0.017459289634248032,0.06261278720351744,-0.10275859981706777
DKK3,0.04054494703352324,0.1425618588660052,0.009574329274991949,0.00898843135171808,-0.02261918197377036,0.0961227894404506,-0.1944118217690131,-0.20067242585633946,0.07724605440610878,-0.0585591196475785,-0.21966403528484257,-0.02950862989296543,0.1164978769713997,0.07143899162776166,0.07691114772179808,0.23505076225450505,0.17024888844450428,-0.08372504860142384,-0.013507385645701262,-0.01878471949683643,0.103693673412981,-0.18116858420484883
COL11A1,0.008564546570587176,,-0.03615885041889267,-0.011468786863139329,0.04549320115181201,-0.06516664792547432,0.18620366851901965,-0.021678585243841246,-0.01662029634195293,-0.04911005960050176,-0.034854120310063526,0.020450050300768352,-0.028444779472389194,,0.1072448533727927,0.0029316024652167225,-0.09463174385829512,0.03270040257360015,-0.06227205281108609,,-0.05210928469724147,-0.007452986996636168
COL5A1,-0.006082534316505879,-0.11354850845693681,-0.008392012055976117,-0.03246871009527028,0.04459591242531715,-0.04577078317699834,0.08660571267761996,0.04367109886491657,-0.037934424323118617,0.06473686181010203,0.00011463667466286026,-0.03205454291605739,0.070958805306178,-0.001145620390958615,0.03548714989083455,-0.2930001670430591,-0.25475756004952066,-0.05261200816060943,-0.12262949164541487,0.06509134951866263,-0.03500255783520441,-0.07268560204838054
KISS1,,,,0.021629548034196356,-0.018393910673106476,,,,,,,0.06617925558292342,,,,0.0713617984797443,0.05792464534079925,,0.06289667199956855,,,
MEGF10,0.05989543352391453,0.13631640384105695,-0.04165483750443653,0.01711425988779494,0.01785137666287047,0.009431163182286323,0.0634114129828174,0.04051177591928243,0.009081344059084945,-0.015929420849596747,0.09509598157379695,0.08074369146773458,0.15338377155870356,0.027143554179721207,-0.03265308560811712,0.23622017405463108,0.27640655780809076,0.028241939114355682,0.11484780804862593,0.08690281224357488,0.0477466233210209,0.08841989738076175
CEACAM1,-0.045484014975351136,,-0.020715055438763546,-0.02132113854942173,-0.03114974883483737,-0.01824295104983414,,-0.01589568767031343,-0.030958687678160488,,,,,-0.026269327451716826,-0.011291053428552888,0.10134474213369785,0.0010902654435168955,-0.037299573371547476,-0.003673019445256794,,,
EFEMP2,0.020063392540854666,0.017753157882568062,0.02751184205814761,0.02747279239666284,-0.04080679074272138,-0.06028457413083287,0.07267409581469914,0.09663737740759067,-0.002192148217707502,-0.01656766278451917,0.1217504058906251,0.09610355727110269,-0.042670628047760756,-0.001222631559064364,0.03987177913416355,-0.215348153173535,-0.23316669934418677,-0.12180908750451723,-0.046610977940140484,0.01734528044217136,-0.006300050717416376,-0.06356664283248034
IGF1,0.08766736108959862,0.18312161285037395,0.07481219460017469,-0.029611377397892068,0.02255838530358362,-0.013000592108340297,-0.07218460238218415,-0.06952307567912679,-0.01021714530619247,0.022332666657412608,0.02190915405815072,-0.01199724450009024,0.02807041647065384,0.17925746316517574,0.013723278304468142,0.1836442231549681,0.11470513540570096,-0.008287476531422833,-0.009109441590600776,-0.05066119778646696,0.040517822590015136,0.04995728802037906
COL6A3,0.03878869770007458,-0.016952607975591293,0.026472530821318424,-0.01828526766599352,0.07618968794594769,-0.04399723633467061,0.05754774653036683,-0.011328950169676213,-0.01999860331865343,0.03235353389431912,0.07472485309173717,0.025209681473965347,-0.05327129336477404,-0.06290240195987963,-0.06473609746982474,-0.09557194219907084,-0.11138640541645348,-0.015940408904990003,-0.08559130334012847,0.10891372748677501,-0.005202707762089985,-0.022315491340802438
RLN2,,,,-0.02051655713188612,-0.01495913255381808,0.08141157096063399,0.04328419081285908,0.030912791836409655,0.003043082588109317,0.01590406051226055,0.02047644283188119,-0.004403672672738665,,,,-0.04958870818398228,,0.008040511837095154,0.04932554186631179,,0.1029612630895973,
WIF1,,0.1284463157338589,0.029690007734662634,,,0.039451990786750504,-0.1755431815812754,-0.1451981859910183,0.06802252926984143,0.0228878803973345,-0.0539298706734825,-0.13904986410825834,,,,,,,0.0017364110646999865,-0.018470109234721022,0.010408065183690245,-0.014471145469390009
IL13,,,,,,,,0.04691091378004667,,,,0.0255227860117137,,,,,,,,,,
PLAU,0.041780463601458304,-0.06809849149938482,-0.035629129686836604,-0.013348465008826188,0.027265984653695115,-0.06777802266886973,0.10579792650627388,-0.0013490796086369574,-0.042173133246135364,0.04432317967183605,0.037494717649924264,0.09114010064834438,-0.007094545798823326,0.025659095100476228,-0.004974624608390785,0.013912888842014165,0.0684493841876303,-0.045055571156803066,-0.043299771679022866,0.10156887352602638,0.024220614586254293,0.08377492130988716
CXCL12,0.04982207660785489,0.08894112445720243,0.08969996054643278,0.01969778029675564,0.04411664187040682,0.07212539091124602,0.015936452962571446,0.02236563257053414,-0.042152257375577665,-0.006877557562535112,0.03626266639476128,-0.04013871692559145,-0.016759763023299117,-0.08317876995274087,0.0843364285091544,-0.005376489143839277,0.027124814986830618,0.04850996247285173,0.05085550852195443,0.09610627007203984,-0.0020731651348942035,0.1403675962461201
MMP9,0.02528202288455224,-0.03414373856481838,0.026314686814116358,-0.01939447734229744,0.031441452498149954,-0.05319064867993304,0.08848039223384264,0.0813386042355389,0.009831681080599721,,0.022482409178430807,-0.030325436687887192,0.09807023269214575,-0.022422559220421395,-0.01709996705648449,-0.23602925827037768,-0.18585032384677982,-0.03960413171796686,-0.05994256151126773,,-0.006602410300574337,
TNFSF14,-0.03479090241686819,0.08947337418423867,0.0799918229774743,0.018074985466990833,-0.03979812018411153,-0.04374493398178422,,-0.02883055145813964,0.004235693393103288,-0.009727406392513115,0.09271029211727543,,-0.020405958261138626,,-0.05182562312735567,-0.03703273429145336,0.02033019885336714,-0.00017974047727490028,0.030965852941710857,0.029243609130492777,-0.024044384401154386,-0.033711361595080716
HBEGF,-0.03851602666383478,-0.005778676731473684,0.03453928024089842,0.0015409723780528545,0.049866571304303754,-0.05619127811469163,0.06145691061578162,0.050369373061765865,-0.05090701058530413,0.012313262639326077,0.08546513602449957,0.0527902892806966,-0.021106597336531713,0.12237380369925097,-0.006201775832251129,0.0002405462701474051,0.01819257810114843,0.050950172534495734,-0.03887794630017588,-0.03962168873896642,-0.08956234892553619,0.0436470990603847
NUCB2,0.004947001274508844,0.03140481438161443,-0.007030587161420977,0.08241832697907615,-0.033507810424194866,-0.06502963576963583,-0.005260771123267058,0.03795141667721294,-0.02345692112883043,0.01504242896172605,-0.0036547646878620967,-0.026549314771023187,-0.01668011871642736,-0.029413179661303013,0.015065429009396324,-0.1597235523006874,-0.08708904465123918,0.03587229092184496,-0.05844611822154617,0.08243425420682166,-0.0369857260795608,0.12154689188783627
VCAN,0.0332913127852631,0.01894437748453506,0.01578784013221565,0.008787636232981693,0.015063236289403615,-0.009275836341329316,0.21456492029080876,0.13408799158648405,-0.012017388615392074,0.020993804934118298,-0.09279592617684382,0.16865127841427163,0.0775756761455427,-0.024080854204355923,0.055604616653173296,0.20238446388143244,0.2987684627097132,0.025783706883309335,0.014471423027959543,0.04341349483248683,-0.04267062240808545,0.14023716410932396
VEGFC,0.002118234586557345,-0.03529323400690203,-0.008325280524712809,-0.02996701775532724,-0.02190647168462475,-0.025598601315762325,0.05014549500195994,0.02538731595767579,0.03353660108976979,-0.019239894193630456,0.012405183634179235,0.011201650765906573,-0.07289763078441668,-0.024491276759393017,-0.023797743259767253,-0.051242962013877465,-0.018064117205379093,0.028745308520589135,0.0393876812440471,,-0.05616991212508162,
LMAN1,-0.06294984962644856,-0.06954599762729745,-0.048022629039597566,-0.02490963991460137,0.05348020877845418,-0.06191870778267641,0.0630573849835058,0.11257766497195107,-0.056310174578586926,0.015935954737694095,0.0191746196080462,0.03964976545688555,0.03374209291937265,-0.0727945267594669,-0.06586911884898033,-0.2503077779558175,-0.21307225756341602,-0.06063643476672366,-0.04187395764681306,0.01962490496886591,-0.046818003322095916,0.01089782102831092
IRAK4,-0.034853901399746465,-0.07897904759829623,-0.03871787646954552,-0.03226533141662486,-0.0348695164827127,-0.06612389257380558,0.09263083910102465,0.10354183005297733,0.013048925609508632,0.0037047386332523433,0.02621894152011451,0.0775735653254724,-0.06554968383321319,0.02782883806553635,-0.08557806510948322,0.04582804100713908,0.08279357939754721,-0.04323226356678322,-0.015042389231570008,-0.026742244892266544,0.009801712659937685,-0.05033434515883598
MICB,0.0327956631302187,-0.048238573246356345,0.0007559105874032619,-0.024912386950140048,-0.033185460065658236,-0.031296863040113025,0.095226482063102,0.06975606172368717,-0.0036117349481590653,-0.003370218429718179,0.047039284162012335,0.005596073760812759,-0.029728903871535563,0.0036007158119276553,0.0979695572914873,0.09221278512881428,0.06285756041101366,-0.006714069345952368,0.008626513193245484,,-0.016885434303826954,-0.03394988422670574
COL1A2,0.004346201363862238,0.027685925119969073,0.028450260555563166,0.003635130092254363,0.032081230592277736,0.05369434800949182,0.14154885310427795,0.07694937353671724,-0.023009414893146358,0.0024899709456942453,0.04143481412914646,0.10873072691485888,0.09269576958687788,0.012867171237690978,0.04509159036120772,-0.059361882177607454,-0.06672536346262,-0.09113692690652853,-0.04788866735512269,0.004595942183147084,-0.026498100137016388,0.07128131776950303
ICOSLG,0.010197979700043111,-0.061169446441768596,0.054339565691311875,-0.043369740856873555,-0.02902493515875012,-0.0028004960577053457,0.18374909443561818,0.03203497353042304,0.014821058151334585,-0.02168002974417063,0.030164819153547552,0.09805282040313905,0.029838506974507684,0.03861034406196961,-0.009410428654612904,0.14783046456368765,0.2432023823755601,0.00476441591974804,0.03590336552493805,0.006583732953730369,0.03806715853985844,-0.022806160534007275
GNAS,-0.023587056678135272,0.12394028663657355,-0.002508525885159281,-0.03430244354574892,0.023940298468887806,0.11466375301568583,-0.21813756598307718,-0.21109925468588042,0.021633064492883398,-0.015523406873677564,-0.23637599929477962,0.05267201868619198,-0.16919237958085598,0.06807145981894419,0.01448396455897667,-0.16337441790425225,-0.06391585146571753,-0.15996951476868246,0.030472186598450975,-0.026893197180647303,0.09124016298816874,-0.03452888157265732
C4B,,0.023892837315377193,,-0.022601665682167933,0.009541170999049305,,,,-0.010472222208497662,,,0.0009823715893280253,-0.08425036106691666,,,,,-0.054006905324767825,0.07009827087485462,0.04639172165085344,,
COL2A1,0.0029339049458428435,0.0534763239438591,0.015772006085149816,,,-0.014852834681658354,0.029743855697841253,0.005564526874160535,,,,0.012197394888297186,,,,-0.0891910360487585,-0.031937668532946537,,0.02365383020212632,,-0.022395260877805665,
GSTM2,0.057878293359777545,0.005596798284212497,0.012936210804465949,0.013701483372266295,-0.03954867509876032,0.025718715157860415,0.06511462750756572,0.010816186267412998,-0.02661750088549628,0.04427325333941612,0.014066279665567474,0.015851721059387227,0.08171454561564348,-0.07046750628627621,-0.047179001640110366,0.07951567743439174,0.14606021605804667,0.01948305292768843,0.0536618984304728,0.08842406215133297,0.009168994054423518,
NLGN1,-0.0270403848454135,-0.040705061616957534,0.0016523022139214019,-0.07203430589076888,-0.032541906841752774,-0.02014691188713237,0.10185125187950171,0.02122259081425778,-0.06219099483358982,-0.018959590098792646,-0.10098844374099222,0.10246911633605975,-0.12267314824199889,-0.014505896820476401,-0.01956206474180344,0.2160085679898688,0.15081882299141702,-0.05002495142745176,0.07087994878590888,0.08995585146722114,-0.05250078961218612,-0.020274502230773827
SCGB3A2,,,-0.0314998919644184,,,,,,,,,0.09026347705596895,-0.04365743668715818,,,-0.04469676096144465,0.04300635547506332,,0.06829381890930489,,0.032554598573045684,
LEFTY2,0.06361349734197565,-0.007698997969717206,-0.0051614597786380344,0.009511632053700186,-0.03519980876358325,-0.03723568230228515,0.06916195533808003,0.10515152903264602,-0.0007377054910592369,-0.018364778655203157,0.05714479391930879,0.04468939418003404,0.12212060530798283,,-0.03703750453976427,0.056648841428941235,-0.0008941814398345209,-0.08170905345843055,0.039818199422409516,-0.02062423244198921,0.0036796138979853094,
ACE,-0.057883656714972094,-0.029565207530942633,0.05769552558642487,-0.014055227459213449,0.004090044717082405,0.005285797154564458,0.05488249656081655,0.09451630489426677,0.0629406546369338,-0.009550804695246499,-0.0878800665291404,0.02177096830809374,0.0821101722106634,-0.06640094735192922,-0.09633772698794539,0.18855840384654934,0.3569066891144493,-0.14394301173533355,0.09772606452414603,,-0.0006460429358320963,0.03855391262373936
RPH3A,-0.07204248428317608,0.12001782863203189,0.031404046851287,-0.008786017060783531,-0.02369459166288248,0.053548775735245115,-0.05969118783054378,-0.13510384406218937,0.06946004284154415,0.02642975880069823,-0.16246234133357845,0.09125750956920069,-0.1973553674263088,,0.057750546076527506,0.06786861886400693,0.1879017135615315,0.06637055425723143,-0.003629914731588005,-0.0013244639738851005,0.0844732814014419,-0.0293970826549246
NCAM1,-0.036455589396614106,0.07953371664657218,0.06586146694548628,0.003985347262704593,-0.018807132938131004,0.006537340949099071,0.02026502506323133,0.07501107562328832,0.03894928739041978,-0.008872797701624647,-0.004226317840993945,0.08313685342039405,0.04775236053221317,-0.0050075520600470855,0.024656872084037978,0.19692476779348855,0.19496686925845222,0.1228162795560181,0.14619384834777643,-0.0014130051820048356,0.08269668930658827,0.07608245902926844
EFNB2,-0.02585842505766249,-0.034841600875353734,-0.0008819800254342078,0.02832084779546716,-0.0047642579847786,0.0539078610945313,-0.004897655626810841,-0.05634262012605508,0.040999512745308705,0.04870278840580381,-0.047122631311426834,0.009152495959806694,-0.11878429815577037,0.08201660094351775,0.018219763797859445,0.012954973747732756,0.049956658995552426,-0.0024927044568772046,0.09166474748687137,0.011382722820217735,0.0036790519423781074,-0.07682971744232081
ICAM5,,0.09583724816060157,-0.0006010726017345238,0.019392625374421893,-0.01990720270971897,0.008236774790282097,-0.059848170568387864,-0.06704548361276971,-0.009735802525897506,-0.006649975161812927,-0.12320447696044552,-0.055805775428153216,,,,-0.06681024023751457,-0.001095176731226794,,0.012794857046593158,-0.030747030722950815,0.08020929223834371,-0.04176925423644305
CCL5,0.03588206770173997,-0.055870114257078794,0.04238825670649775,-0.015580258177498533,-0.055661192157655144,-0.037723361477720554,0.008088438146475965,0.10298632294516573,-0.015769290449519358,-0.04109092560939542,0.02277911535995737,-0.011558931912708882,0.0669162556987492,0.13481427569047458,0.08503966417002003,0.02981865960084641,0.0007361673278314995,0.027707558050020467,-0.015246880646435219,0.058407999036725104,0.05224553509757991,
PSPN,-0.0070590524789781945,0.06063543048019947,0.0021860151760956827,-0.0357792329531437,0.0640629924315005,-0.050432153762244344,0.019279353764778018,-0.025908367429884043,-0.0179089561327727,-0.024325028054514353,-0.06321547471072061,-0.02070461675435864,-0.027397941618504496,-0.04696246054811008,-0.045703490013511816,0.05636579699486872,0.1386890498576269,0.039782529844863884,0.08542832579246856,-0.028266372091156292,0.0601136615408956,-0.01909524512453373
PENK,0.050222367726711965,0.044037588612451425,0.024106902764697083,-0.0003664292125368832,-0.009810167342530091,0.09991107009628665,-0.08297152436953989,-0.11377458585259626,-0.01574992762954751,-0.0034592752213804478,-0.045536728189004935,-0.03219443076925475,-0.0300554648383165,,,,,-0.019864133764490383,-0.028814148865189855,0.10291382985543905,0.07608689306508246,-0.09413591476646692
EGF,-0.024094529733695972,0.08426968626454752,0.0030079775310084445,0.0039970186947177085,0.06010102048092068,-0.03167483124414814,-0.01152838061155766,0.05753806644789271,-0.06463612918198071,-0.0060035223833737736,-0.0026709744789006253,0.014226892286575976,-0.029026803189202297,0.031125617196220822,-0.03331333143279756,0.02892120846186493,-0.011287821806994794,0.06876186466094132,0.019050078371169857,,-0.018507404824745815,0.00906666694498334
SERPINC1,,,,,,,,,0.006761428720217061,,,,,,,,0.07011697305266722,,0.04630732031307615,,,
UTS2B,0.016477864049442254,-0.02776126353661645,-0.0273736995286879,-0.023338097917811468,0.004573488137019469,-0.01704644760353763,-0.015405707190128671,,-0.019226530180314536,-0.009629958557412175,,,,0.06723599365595187,,,,,,,,
F10,,,,0.009284628670175304,,0.09128720157595456,0.008562742700625237,-0.011064970857947446,0.06702790840205383,-0.02000062010252607,0.02027558844997488,,0.021485349209135342,-0.026269354380042048,,,0.005452913944286919,0.020515691034052163,0.058948499627507145,0.15707989394752073,0.06201588622897564,
FN1,0.003936228564908347,-0.14633383910126524,0.03459364382045627,0.026750750974670157,0.021922786537938433,-0.09066628188669344,0.10544125891628549,0.11885951402872248,0.015956120942932632,0.012909575977275274,0.019969235953694403,0.03248436044536519,0.091027419510814,-0.08919935570987807,-0.04790692063860763,-0.33424654198206655,-0.3544090385724373,-0.1077714745079573,-0.06806691272436284,-0.003409593399453555,-0.05861739737228618,0.040012240122828384
FGF2,0.05546046658102959,-0.04418854629518463,-0.03710713822611119,-0.005820977143038898,0.021420453206166198,-0.08924766244072896,-0.043497564457322,0.0835969076021003,0.010780137508919044,-0.028716427588981873,0.05955930373269384,0.04744947384171441,0.049661275936741495,0.0646826139451973,0.05295079946634104,0.07082765045427893,-0.004745332391039464,-0.017535570070536095,-0.024597054580245283,-0.08337980814769898,0.031945317253453516,0.098817026645922
GDF9,0.025451185073684598,-0.0538784121179088,-0.017874551119809744,0.03255166132430258,-0.018243695891747572,-0.03377418489862577,0.006629506818340922,0.06364839890766945,-0.0363733545082417,-0.024977023612527963,,-0.011480444221884245,0.010769826020649353,0.03924960521865133,-0.08640116359731698,0.058562918783502345,0.0970929887762664,-0.041009374740179245,0.022462580694961588,,-0.03212751610729451,-0.013955003969774088
CSF1,0.00011002738993010831,-0.11796370428454894,-0.05349638744896071,-0.07293847312080397,0.050003428101516444,-0.09855210064244783,0.15439336038224166,0.0807002043815384,-0.0194750375317786,-0.010465767833720316,0.03679927236794832,0.08280545035921374,-0.04078731890409086,-0.04240602811522247,0.013353416788767588,-0.10014710222874919,-0.05231328081617731,-0.011158866632282084,-0.07433830222461944,0.05813359907572215,0.0363454945223398,0.09060284875500507
GZMB,-0.05355865146052407,,0.011460400205028436,-0.019680732309455017,-0.014546752472825015,-0.015569679126234578,-0.050917419472860964,,-0.004741371606625965,-0.0010439885741515276,-0.002705697368179502,,,,,-0.07656925992920278,-0.061004638943787104,,-0.03888451844223053,,-0.02894962857094958,
WNT11,,,-0.03092560099105127,,-0.020218212803274845,,,-0.004895879060818445,,0.014597435574748352,,,,,,0.02523126693544766,0.12580247352867988,,0.07559906677736013,,-0.020105761680776508,
GDNF,,,-0.04006044285342027,,-0.014685420566263962,,0.08122617371280358,,,,,0.0007620987893369504,,0.014892160582743131,0.05437097872820355,-0.018197096543999595,-0.025640628603153956,,-0.03295705154286035,,,-0.019922539640271925
FASLG,0.008518501250201895,,,,,,,,,,,,,,,,,,,,,
SHBG,0.02625846204193649,-0.02083755899494067,0.05532204168832467,-0.0325557096444481,-0.02393624035779596,0.01940276374296608,-0.03364495063598569,0.008839178741947779,-0.01938108797833797,0.007193173725724432,-0.041218538878907834,0.0008924668151487291,-0.043045468055895875,-0.03408940570371885,-0.02612499770284574,0.012960708348521728,0.09467572184411498,-0.08098194620057764,-0.015314180460617853,,-0.03256448247766035,
EFNA5,0.017237004415416257,0.0924054636972004,-0.04335137305521551,0.045784490286063274,-0.017859329202392537,0.027481383707792496,-0.0281456085954902,-0.11632703452488487,0.0392593809663916,0.02914123942777263,-0.14593309575642616,-0.017798678811859522,-0.017165276042098727,-0.032582701439339744,-0.011738837502433475,-0.09561216210142004,-0.10287994228339808,-0.026139557788754104,0.022776934355608475,-0.07963905719170586,0.022048845816783246,-0.12401510909323091
THBS1,0.058742844012204816,0.002614000149767727,0.01022002777950302,-0.0047950632886868075,0.02611872911871853,-0.07079600558328798,0.1308776660724916,0.013977923575063085,-0.0073028663041991414,0.04650217024682593,0.001486190528529066,-0.0239649111347183,-0.02222936422796641,-0.03476988281221853,-0.03537310653666114,0.014837334003624383,0.01792804680894644,-0.01302881121425221,-0.04650668824730521,-0.03934463815239167,-0.05181788421897571,0.03552346372899741
PODXL,0.04126683535826857,0.0281784900600341,0.02914228913654641,0.0320277494315704,-0.035961601345823525,-0.06627589275507503,0.16752586898821253,0.023386197667356515,-0.060418713627287915,0.01573085266603646,-0.12427583976462678,0.011875282458171519,-0.0438043425989504,-0.02419186241498357,0.021522205050231825,0.0015526518580564468,0.10042159050834097,-0.11923346325540948,0.11263202284040996,0.11284017920458882,-0.03335066466985827,-0.043574416604524505
LCN2,,-0.007858878870558958,,,-0.017709741452209653,,,,,,,,,,,-0.11073321181694784,-0.10070679084852079,,,,,
C5,0.01373683477871327,0.07320123169983464,0.10252667795040488,0.015038112915697543,-0.0032025113350297963,5.776008785734388e-05,0.06842776709123548,0.10249623912407184,0.026969779586422125,0.007431623700900702,-0.03811825429152193,0.07003457139974378,-0.08900179070323591,-0.017138015158862704,-0.05029738756469162,0.11273448819698476,0.025788936769024,0.062193465834550155,-0.018033415950663354,-0.0543036955285383,0.023150031465147446,0.019961096576952837
DLK1,,,,,0.021338482861888813,-0.013883650484058483,0.041850707896285255,,-0.00380979485831266,,,,-0.13849264926393481,,,,,,,,0.04592437790755837,
CXCL5,0.04543434574233835,0.05226726742041748,-0.00046994746809996387,-0.023564415339024234,-0.011446115103072921,-0.03628375224072326,0.0005043529698026505,0.08996966145179651,-0.02342304970027575,0.03875980156668583,-0.052611545773518544,,-0.009968523434141846,,,-0.20781556625506642,-0.18485474359053197,0.05549800625096947,-0.019102802703514322,,-0.04445238844007884,0.05866706164502321
BCAN,-0.07073676314191313,0.16793049406146715,0.1578712989357128,-0.015062894415875062,0.016109289175382166,0.03862166400301589,0.21261617682507258,0.23795936829034092,0.019282030524616772,-0.049371802873324044,-0.117293409477753,0.2314297346847756,-0.12182178478826401,0.12671507732728135,0.00017504124012167896,0.4652066575218915,0.5411286277566367,-0.04747032063433979,0.13378372536162048,0.10734476138533905,0.05023350549974155,0.03828624088605969
RELN,-0.007152897782343659,0.1714342343771965,0.18616219586864263,-0.02257065299516613,-0.02161698055877202,0.0067107907270592,-0.02998575603754064,-0.06153394453192741,0.02578809440832319,0.049200722934005355,0.0003992355903181231,-0.04344769575118778,,0.1542807652237977,,,,0.06871209187297896,-0.02359826638976941,0.05560911898161999,0.17847090014166397,-0.0433097397348913
COL4A3,,-0.0074229866785390725,0.008963880441650801,-0.011766292560764231,0.017462601657826038,-0.056806847680967915,,,-0.017513197581610396,-0.01427655391026542,,0.04907589142494545,,,,,-0.02040604783393222,-0.023731868336126862,-0.009977187199632876,,-0.02219590001587953,
