,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL11A1,,0.009178451114810896,-0.019837328979163082,0.002628508815381954,-0.03130760626976449,0.0031917367130214354,0.038633025138820325,0.033616451932087725,-0.007443335849038988,0.06374520789585839,-0.027632383376524853,0.14485514378110634,,0.034899258556490856,0.007837575119641043,-0.014323230840088887,-0.038598691647367914,0.008927588807487376,0.020760186925661485,0.08977739086232214,-0.030155493546108067
COL5A1,0.08462156385193442,0.14044474048034034,-0.028899321391425245,-0.006543296383967169,0.03984867280798554,0.1338113413492715,-0.06272959792167082,-0.0030231384891553138,0.12451293551734802,-0.19915807388986065,-0.03763326889202595,0.10564179214231337,0.020865312700229476,0.233053502787821,-0.056131877223334146,-0.0443961457945735,0.05504448835660031,0.03608631473598199,0.19152003163896478,0.11458057237116458,-0.032477768215544614
KISS1,,,-0.030581733639272735,-0.0202123174310356,,,,,,,-0.0182266836679709,,,,0.10540906607049035,0.0290821138508638,,0.07389356446061761,,,
MEGF10,-0.024371868070329362,-0.03154978327795238,-0.032041142331161655,0.03705496866354269,0.0132886009024923,-0.02527778013975712,0.027726223621863156,0.010997159607694472,0.019724847165985257,0.035225769162973326,0.0036109996707632424,-0.019068859183338727,-0.0882642860068533,0.05764122178944182,0.10241339291525782,0.09688047185764764,-0.041329956514101734,-0.0985679241753749,-0.10211415022050427,0.07449517090530862,0.02261791046924838
CEACAM1,,0.0184741653633723,-0.013221174537054804,0.0018148622813917415,,0.05048783836663853,0.05972296561114269,,,,,,0.06485665325866612,0.06239413098689633,0.020719833329674704,0.006803848990057331,0.09008069340453309,0.061647428504782824,-0.024938472898074136,,
EFEMP2,0.1518035586916305,0.05568943933567206,0.018577687226736233,-0.04040072183699009,-0.03301114165268579,0.13685283472958587,-0.1054571438265811,0.026772440227563053,0.06564042685813333,-0.0009844541668027707,-0.08855391532244186,0.10420262620834438,0.010540589126144466,0.0939613234827431,-0.0651861721720853,0.005199769371668347,0.06347928168096194,-0.01027930572951354,0.16548860075523386,0.029906305241149733,-0.06562793204319338
IGF1,0.009996674409377767,0.029848626516172982,0.004312499882404067,0.04520496093729543,0.005154434908208734,-0.0312061548735855,0.0027691843141933663,0.026451957676914824,-0.0317574894200395,0.04633128704116181,-0.02610958799946057,0.04192319074955464,-0.045824328428874954,-0.004207704684783033,0.13159867157039917,0.07776119630587129,0.05572086031185817,0.037484841257967,0.13598070367026754,0.0076310638622801,0.09844694889931759
COL6A3,0.02881904217805304,0.1323844203322356,-0.01858245533534804,-0.0064059838200305474,-0.0002814448985612914,0.062171376832384474,-0.038146696942936126,0.011182777076937595,0.09086870727032045,-0.19555214930086914,-0.01475954894829728,0.056074192970263184,-0.05605772719931957,0.017407948200069655,0.022086235653154748,0.018499982448821974,0.015153331405495346,0.023220842861464273,0.1707169472254332,0.04686523313728769,-0.035692368390781506
RLN2,,,-0.012722255995446352,0.01792771609806349,0.05917474276716173,0.014209249964900281,-0.019099594096408174,0.012276390318993953,-0.04488864043498218,,-0.025312875640284345,,,,-0.046835552223733666,,0.029474616728157797,0.05687437224148938,0.02951326995281402,0.023029180143165944,
WIF1,-0.03487157353936232,-0.044886697001888666,,,0.05109076838265357,0.002064946934251827,-0.030412880271610612,-0.005615644275752062,-0.004236672965012502,,0.07607055290754178,,,,,,,-0.015590537664491783,,0.005280815693409089,-0.055976648933369205
IL13,,,,,,-0.023974350725380674,,,,,0.014389672673983804,,,,,,,,,,
PLAU,0.16365885445380612,0.11321024777995159,0.0008205668761830118,-0.012096002523245048,0.04240994475802063,0.16394106467815234,-0.09930458071170684,-0.02456127860234026,0.06770306008920414,0.0025572179554933837,-0.07975274614800598,0.018717932131693635,0.014347547787031635,0.10723392316309077,0.07729359497679225,0.08047928003660196,0.0403022298860035,0.08753613010978267,0.05693238035686274,0.004218628740244192,-0.01838356481939926
CXCL12,0.04594886992325525,0.06844788708488783,0.011537858636247426,0.01889597569386514,-0.02005907167816577,0.018529414162383406,-0.006338756292300685,-0.023726988831956335,0.09507678150392739,-0.03063259086524605,0.06791392166464852,0.08822551076737148,-0.012985127808183217,0.07172009304219704,0.020531660412560916,0.029493875867721422,-0.00549237538756304,0.018028510827148053,0.20260323497151633,-0.005525586330969682,-0.029366263688352538
MMP9,0.03220300802997354,0.15801363975352464,-0.012026457658586143,-0.017336840990859075,0.007173469713993066,0.05014189114233206,-0.046316506702362294,,0.10901336256395729,0.09502272856079524,-0.023238402003676183,0.11697379419337481,0.02408442328423733,0.2696013890941895,-0.0957196499716405,-0.09004804445913993,0.1110241362031612,-0.007924624308252451,0.1525779092788062,0.019604678596621756,
TNFSF14,0.05788510464299188,0.014501092290997523,-0.018100459759150176,-0.04285162960587531,,0.23990102571429467,-0.013544759569267971,-0.037417651004093805,0.17680404804682534,,,-0.028961497054746342,,0.043502193440479224,-0.012581394211964605,-0.020015129688778395,-0.03481192026839726,0.029276597005240282,0.00870464617184948,0.13224958905341722,-0.038878816835613124
HBEGF,0.1782363214699122,0.13286662866775267,-0.03714242497515722,0.024387137882206627,-0.02646092934339985,0.09217448203163316,-0.06287053654014789,0.0761416118317594,0.05021583368931417,0.07518510807881644,-0.010474763185544626,0.12040436406311002,0.0052665125182079445,0.20030941971067948,0.014044595580901471,0.0042333922601830625,-0.01285189067541609,0.0384460529844239,0.12495414006503142,0.10979166498370613,0.10144890968101777
NUCB2,0.026350136769663704,-0.025320984903498333,-0.0006352412201489132,0.03197997495922576,-0.016476927629025355,0.03288969992567107,0.007912499265023834,0.03784926541637356,-0.07521718903838193,0.04322475769496998,-0.011339968385141272,0.013161969834453948,0.009489649442446462,0.04090810569681287,-0.09056398611087306,-0.007556386212597108,-0.04918560108262535,-0.0273137763678853,0.08742265410861892,0.010346526466696215,0.04410461558510112
VCAN,0.1125038384318391,-0.024564394302022646,-0.03207496675479987,-0.07596045281533632,-0.06257993295360337,0.10612382431405255,-0.038960993678270106,-0.00014475905513520033,0.08265759398776255,0.05033993147051617,-0.13630478802013019,-0.08776509114854199,-0.05856697769516567,-0.16542256860516868,0.010094454866160545,0.08122655128294234,-0.039695390144431894,0.07720282545028416,0.07504250917167819,0.10064571185752466,0.06409045804575864
VEGFC,0.026481248453947982,0.07934554162928334,-0.018582458492065256,0.023469356785992837,-0.013881255710415126,-0.029853807462379815,0.013371459463667522,-0.01994192662617024,-0.027014448079759106,0.025157190256722205,-0.03063626172894871,0.055846308730897166,0.061751565679620604,0.0388551170003069,-0.06402339951769688,-0.002591221254415548,-0.018407144344660745,-0.014476153332687591,0.07637554343283653,0.10051039549394382,
LMAN1,0.08379112472437666,-0.015913453375201638,0.05606161664903249,0.04051946952658423,-0.003395842853503392,0.11014573928900329,-0.003183172800990788,0.030810495936476306,0.0015857795024688,-0.006954985566216096,-0.0076690850907884306,0.0420934995917508,-0.05011990659865675,0.02976995894316382,-0.06808146352415569,-0.12146570335899805,0.027920373790622705,0.016460136784098755,0.049041778322687246,0.026958677589140802,0.11726981507004644
IRAK4,0.05288027506991786,0.019444470457802277,-0.045502612614574466,-0.0019571334415171044,-0.01736049685081082,-0.008461303701782238,-0.033888011654927934,0.018446559673418354,0.0411862807720935,0.030552383264859685,-0.031475450221281565,-0.01726902524204385,-0.028520746530758468,0.1733740203178642,0.05614256545478174,0.03685209438795524,-0.014511086000153767,0.031635372093773595,0.06788998501067617,0.023296433215432438,0.07485924219292986
MICB,0.03630804595551973,0.02996187619929373,0.011858730477651777,-0.012848655545184868,0.02453480303976042,0.06553579372539432,-0.045767744078992166,0.028983373514807415,0.06309108378884368,-0.035340962817207784,-0.014967873564250696,0.09337362774326376,0.026058831847302115,0.08037626477946151,0.05864164710464639,0.046163565618272374,0.04429076616165681,0.01801583846678163,0.14252658111575955,0.041991916246147905,0.08459864919223772
COL1A2,0.105907057497558,0.19353034646699507,0.019097335176567455,0.02377065083480867,-0.05381519249065998,0.16360882972767396,-0.02664272965741826,0.016348419097332326,0.10737092449970599,-0.1844561558116484,-0.010663923074188396,0.09423441668093789,0.006808433587650805,0.19421754617897835,0.011506639306511201,-0.002407600287793651,0.09196452077316493,0.01547499337387829,0.17624014048587833,0.023847093945142797,-0.06078523569434345
ICOSLG,0.0246869759374824,0.07582437049399884,-0.04510039077526327,-0.00990602288870404,-0.0010542458987091402,0.07339376086153708,-0.01223136936969133,0.04592757541026206,-0.05596150447692588,0.05255353539279744,-0.08495578071604255,-0.015422019519816999,0.1596868938585831,0.07955623976581955,0.05714958663362711,0.10749088797122805,-0.039909253660299536,0.014250099589492927,0.13357761062534856,-0.05213833510367566,0.11194227880688516
GNAS,-0.14603072664834718,-0.09817667969522419,-0.009133348201002062,-0.05604754313033722,0.05669864015342489,-0.04170216937897359,-0.026347582009054557,-0.035994973190575576,-0.02289146369988691,-0.1725993107580146,-0.09465155002563039,0.13625694480346068,0.018453033266029484,-0.10008081436029433,-0.09255970592551484,-0.09150152095898371,0.0398615013944419,0.04174616449461102,-0.22495449343878351,-0.025919394541782312,0.03362302280555235
C4B,-0.02687521335615221,,-0.01401522559967646,-0.008369885849782259,,,0.00934073810805421,,,-0.03160005211974345,0.003490940895650346,-0.01616638792104794,,,,,-0.025640581765001447,-0.020136309681597457,0.09150484521019756,,
COL2A1,-0.010501912414827196,0.02169053536741743,,,0.06034838606962062,0.04378589789456527,,,,,-0.0249445386852014,,,,0.06776489452821204,0.08535528320770455,,-0.001615799520325719,0.06351849684215731,0.053274987491199195,
GSTM2,0.04054482745735586,-0.03676930652885767,0.0643008944685152,0.057953080786659776,-0.007376925144678192,0.01864019730544404,0.027052748055328122,0.015137660400586313,-0.018508624589448106,0.1479242069785794,-0.022793116459214786,0.08256948400816458,-0.06573697392336995,0.05925384235793292,0.042359037165634564,0.06074205325092904,-0.013405712603856732,-0.03090890269205329,-0.03257198468130086,-0.03044661968644713,
NLGN1,0.05713895446722423,0.0018785410521747294,0.04058510607163442,0.038997737961246094,-0.011162802099459851,0.09222214588833919,-0.020395471602162367,-0.001226681074813214,0.03782621996264667,0.04818864147302775,0.006429615163437404,0.0359047505476676,0.06347921276450781,0.11109247039583804,0.10630612302533364,0.06100385577572007,0.031656674722014916,0.05554801140735683,-0.04529625763711322,0.040062039524498105,-0.010250898931178263
SCGB3A2,,-0.01742799448993125,,,,,,,,,0.028522187344950163,0.08660940949804431,,,-0.020290714060106487,0.08341603315596095,,0.06042852821245206,0.19491156288037859,-0.07329274347091776,
LEFTY2,0.02824538759576172,0.13625929504188808,-0.013383552049426598,0.00711703780718424,-0.0039072341855905775,0.14333174624962094,-0.0416210484351533,0.05588666477463934,-0.03466242249023663,0.06825197539027657,0.010366250657942732,0.15435690205348068,,0.09103829224259254,0.019683896894301816,-0.06171330986496098,0.06683088431663951,-0.019028679908721115,0.19007228377737784,0.18032135174698663,
ACE,0.08370815581313137,0.15736276034789448,-0.02865279402229378,0.015011314859801339,0.02807990443723657,0.0791301017709583,-0.001415604660793631,-0.04258853260853178,0.010252985877422505,-0.06987137395121364,0.02153008821687069,0.11521544019126327,0.013641493599047323,0.21466398052351024,0.09738665595267502,0.10171632867151986,0.13209281410853335,-0.04337923994593439,0.1826492275863603,0.052843805472811825,-0.04119703663146663
RPH3A,-0.01410550321929737,-0.006520471235928269,-0.023982538890909823,0.010760933415816246,0.07330612344128694,-0.03433880632550601,0.134289035413512,0.009480844777909905,-0.01235206393796208,,0.045435697587959664,0.0013660381214926898,,0.05891446235245742,0.0792371303165764,0.051646779389005984,-0.08527868429970793,-0.03328910479015066,-0.046886969716268295,0.009537906060472388,0.011874978212960628
NCAM1,-0.02754295379621268,-0.07668207356815888,0.007998268415004756,-0.031148924354003092,-0.01597051584711268,-0.14057986405265396,0.06910507565135007,0.009044267555792363,-0.1446807248951228,0.03927664135546849,-0.02474864524563714,-0.07404990265693573,0.004606015382063449,-0.19121209803275907,0.09738233206790751,-0.028472986194684087,-0.02723187096727749,0.16881120485335419,-0.21499931664623131,-0.04392612902113766,0.07006181309555234
GIP,,,,,,,,,,-0.0528247969713067,,,,,,,,,,,
EFNB2,0.07777005941314019,0.08197288195253778,0.026120977755082216,0.006870870735557888,0.03984321593198261,0.08300455497212222,0.019359233251505507,0.06454344754289446,0.06687248726571367,0.1000815715938493,0.06152128419247063,0.04523559886494419,-0.012229302740874233,0.13038591693927948,0.05959016051507186,0.12055777096119549,-0.003094647210551814,0.04278836057356019,0.045049523163523515,0.0708705469041116,-0.041901659589477856
ICAM5,-0.03157821632155059,-0.03808761150996868,0.02109271644050277,-0.00850913002405465,0.04984754242392693,-0.05405807735209053,-0.027922442634453284,-0.02497659245939105,-0.005596461577531879,-0.038245366699527925,0.023921487438563288,,,,-0.034734904405312836,0.0047994057350277085,,0.10865317538095605,0.006614555711251198,0.0702683339134351,0.03367321127414843
CCL5,0.031058566623360557,0.02229775572082623,0.003940169581673759,-0.05576578869314731,-0.03116422744193465,-0.0031710564697419396,0.022886968784313566,-0.021789253989352712,0.004608616688156871,0.03438416097009774,-0.012297046336788237,0.07246956167359486,-0.0510408010675681,0.1395521880581229,0.0666580902509899,0.08201893624243828,0.005343694291411562,0.04248038415289657,0.13524497695098245,0.015345659412966827,
PSPN,-0.005262066419943146,0.014240830618484258,-0.02739417224046935,0.031168873344811585,0.05979700416409707,-0.009595197488287126,-0.0153744896696335,0.01426465653320428,0.0008263666576244535,0.053477179432683083,0.10220349033622826,0.09487405888872069,0.021847491185330685,0.0818086506699759,0.06090279574496579,-0.008729573220527828,0.04630337717481966,0.03482107413281705,-0.0128841872113458,-0.019025669627925634,-0.0633193151344859
PENK,-0.024848607971739118,0.01365079619283003,0.03591386221175796,0.01882983133103853,0.010235155612244718,-0.01528789085614374,-0.05667412723357433,-0.04370432509923647,0.003236926021436184,,0.038585344021283934,0.09941175759231752,,,,,-0.028259002569466084,0.007027517906213669,0.08210136844982294,0.09748793177308387,-0.030328109798024947
EGF,0.1320719262320241,-0.018998663517991007,0.08909382185374119,-0.0366325217252328,0.0310802732944236,-0.02028218646333964,0.010085020669402922,-0.031931385772860914,-0.005795367034843418,0.0026056731673600865,-0.01274464094653114,0.04870037060453068,0.057914887376790396,-0.028117204731159525,-0.030787239818883178,-0.010453229869384415,-0.03758812740070969,-0.04136163081681607,0.03047872972791487,0.026010458787950195,-0.040627959353706986
SERPINC1,,,,,,,0.012953530690106201,,,,,,,,,0.018124945346006723,,0.02779475293924928,,,
UTS2B,0.04081987174054356,-0.0332716338083755,-0.014471885036487855,-0.016437979900364462,-0.012890964297880962,,-0.012331483612444466,0.010584238230351633,,,,,-0.02533349962504431,,,,,,0.059660144178956244,,
F10,,,-0.01735477616730494,,0.09288031037107035,0.009463516243429592,0.04290391348178322,0.07486492472997149,0.09530743651075407,-0.0031052453297769336,,-0.050973028571997744,-0.06321767138958626,,,0.02570820219195809,-0.026539522522067135,0.017907488361604443,-0.019262832226447302,0.0358384582100363,
FN1,0.1260915014009139,0.21901914261209823,0.05136296622928604,0.039930575005517735,-0.015890139293003633,0.13304718806229288,-0.07551161821018991,-0.03847186364379079,0.06813839048565622,-0.21096359125262895,-0.06823866500656733,0.19234147679186422,0.0044525300674113635,0.2690425688583078,-0.15440897221928584,-0.06391891720011561,0.10888519852971647,-0.028916163240368047,0.16985568098341683,0.094855310325449,0.004989042490152766
FGF2,0.016048655047471046,-0.02632131526372069,-0.00363700431048348,-0.020752433079054368,-0.008940474149335652,0.04700265847677772,-0.08188498029993559,0.01177455951383945,-0.035392968986196316,0.10826245491890785,-0.023734354795067268,-0.029709227840439376,-0.02413746816958095,0.023313958162581652,-0.0076491988708437585,0.05299071453119346,0.026922162262375704,0.01804552467550136,0.056854256554458686,0.08735198865460224,-0.040281224504282044
GDF9,0.05070034666453764,-0.0017814071346654054,0.030260027840587195,0.045187355198349724,-0.004265151038614372,-0.01561627140400035,-0.007423034149005359,0.02248452801327298,,-0.03242389841289033,-0.010782705311401273,0.05452545340394864,-0.030383029519175257,0.159739351352711,0.12554245890082935,0.03253954195868147,0.07599387335787723,-0.0015373556775626815,0.02865540992420932,-0.006024761677157511,0.013122786798662904
CSF1,0.16608471199254507,0.0284992963810129,0.031846793195573035,-0.03692147582786797,-0.03178637120329277,0.034451903770546397,-0.04147761566309327,0.0181042516202506,-0.03478701691249959,0.1384253220039358,-0.04780429470119278,0.09914673063439414,0.07964102862831135,0.11439339450201425,0.036884407660563064,0.030877907166438266,0.08757254642611356,0.01440778515486532,-0.10821449643304716,0.04692276505682275,0.023513152466439608
GZMB,,0.0088997932320645,0.014020825772752795,-0.01598483236092528,0.07743911571310105,,0.023381903620591105,0.0318544855235113,-0.04332675386792009,0.05186788930910773,,,,,-0.019060824516970123,-0.07634129608024405,,-0.004513946511536383,0.21042932871421685,0.12002056514177097,
WNT11,,-0.008736245946265951,,-0.022216968557181912,,-0.023358548578746217,,0.02286195908607323,,0.012989591568689318,,,,,0.0906197927680341,0.02491405469640389,,0.037060966752840444,0.03940226116904743,0.09978856301988613,
GDNF,,-0.02077228282765832,,-0.01613720906710568,-0.0043731229051973885,,,,,-0.05353269698150238,-0.01812666840195463,,-0.0543225208924166,0.13767821257111781,0.024925601702401837,0.05308313134247534,,-0.004605672059835871,,,-0.04395003820624462
FASLG,,,,,,,,,,,,,,,,,,,0.06112792619896314,,
SHBG,-0.06208021384396382,0.07569804205466117,0.07749522853041005,-0.026302557232960013,-0.019635072972120922,-0.050812240453058675,-0.0006508033103532569,-0.019932770231876076,-0.0011932848334207107,,-0.009216326405575662,0.05522591459217475,-0.02204078843065934,0.011455336030285809,0.06358846836308482,0.11682944977800856,0.09766516086120774,-0.04187272203205993,0.08259003786429188,-0.06907141990786748,
EFNA5,-0.004336572518013321,0.02663979981729578,-0.023588711826771695,-0.012392441651739906,0.0392326763438997,-0.04181846308202126,-0.018945411856418525,0.016298216027258294,-0.08840553050628337,0.015038866952512784,0.05100772817043244,0.017555447227847,-0.041665523944261026,0.10466028871676669,-0.019019290767460336,-0.06465406562343978,0.07156060183814128,-0.019533159024380194,0.047329671429721026,0.07441235975660179,0.01266441596480994
THBS1,0.16458810471233035,0.08900238380933201,-0.011403441873071674,0.007970330448199597,-0.03695965113616172,0.10047559519221604,-0.05494575618993249,0.021653762768430215,0.09801232044449039,0.0679262664733734,-0.019263969565599497,0.16994265780492998,-0.015326559969726357,0.205712477842486,0.00547856222512332,-0.01479286085954622,0.06823335549635919,0.0348019316861392,0.1373026460397633,0.09244001935477694,0.08015834734543105
PODXL,0.08936008001296751,0.1717569730173263,-0.023193253794549538,-0.02106480176188951,0.007446955115257064,0.16317146686383568,-0.1323028459496776,0.041983391054780994,0.04545528283748048,0.08398059830214397,0.04983143660394731,0.13232533986207048,0.06326130047496173,0.23955208456282695,0.06945966620870007,0.1493160028427124,0.08327910259154075,0.03293703642455097,0.0920488761265411,0.024770414096654998,-0.03629980792072503
LCN2,0.052140954152234326,,,0.08383544407531593,,,,,,,,,,,-0.04014076923106314,0.01019518096804709,,,,,
C5,-0.004637145636603298,-0.009652429370828813,0.05015716926549882,0.0002716112257185122,-0.02433469981394305,0.013235827356387874,-0.0022135723849728115,0.011822798947130364,0.045656922527541104,0.11586004399413984,-0.039310250986862603,0.004806857841158913,0.04929327749032504,0.08387241570033288,0.09944021708541348,0.04374381500261701,0.02644252165863542,0.007047930829782682,0.09025955052493911,0.027733873269947144,0.039819823881201456
DLK1,,,,0.12246233043804966,0.02783753755021688,,0.019623754202659296,,,0.025461386004756375,,0.15372937792026856,,,,,,,,0.07331181527957671,
CXCL5,0.1350018458579193,0.018006982539892784,-0.002929889715925086,-0.012577668551676642,0.026185162590968862,0.004685465051842355,-0.003686395241197764,0.00038230120974381605,0.07050241822358903,0.0394017682719173,,0.16297721490324613,,,-0.0441895104223465,0.004124079292004236,0.037331321901562145,0.014696551788183397,0.15399317005020935,0.009836124535002882,-0.03767468533306566
BCAN,-0.07634004771831449,-0.014483641014489823,-0.0037846499005211,-0.01794293471052974,-0.01955355190747165,0.0046881708315335445,0.05193364034629762,-0.0437361823773652,-0.03654278926498928,-0.0187587416454938,-0.13410442068518263,-0.16332306809258856,0.015938714213696754,-0.1148762902288131,0.160036061274074,0.1512449660940113,-0.026957690192830713,-0.1496278155409641,-0.16227086694332088,-0.04521032615290351,0.10143699672211215
RELN,0.039630771067428766,0.07243930509725821,-0.010220950324530641,-0.023754017333206614,0.047154523256539,-0.0022219213983979214,0.01720365723340171,0.012244834707064571,-0.06513928795010947,,0.07849723000354807,,0.13494292801557123,,,,-0.04499048997129507,0.007647460662196705,,0.07241562532476481,0.047434684978592975
COL4A3,-0.03954442418936245,0.006938387479060841,-0.029306616308394887,-0.02531669134332494,,,-0.005627318661316306,0.03678517381712941,,,0.016966580090981752,,,,,0.034725292336149786,0.005940293228539553,0.022782806699092474,0.01466148046761055,0.01565591173122016,
GNB3,-0.023136181478536272,-0.030479100526484542,-0.028817329408026327,-0.00906266541203869,0.06668960274429868,0.05410063037302053,-0.038430937201215626,-0.016657349376999833,-0.047393012190705915,-0.042539099949502564,0.00888097288404501,-0.007608859566570355,-0.02810492807060582,0.09130552352449628,0.04694540787045526,0.047218290159718054,0.029330048992297318,0.030190481797239176,0.033396913567309144,-0.056726529903340095,
PYY,,,,,,,-0.0373536571685272,,,0.09398150031614742,-0.024570930406931518,,,,-0.028315413588485473,0.056118200545583266,,,-0.004505178413411808,0.05989866775251256,
MSTN,-0.013720466324557102,-0.009584953570546551,0.017615826827106804,0.021322134555450963,0.004311196964827649,-0.002757026563084533,-0.005884750950142475,-0.0037072734123162346,,,-0.07201892200359405,0.04468891965558581,-0.08522702796422223,-0.012822921402818942,0.027265007172712324,-0.0149402984030803,0.02548284560776624,0.027993253261893933,-0.059464901552886744,-0.025651825630992563,-0.04005205088695941
COL18A1,0.07109585755420593,0.17935933858970304,-0.0550022871026503,-0.009820280095619595,-0.03721842803118985,0.14502859461252132,-0.11194456238712432,0.008683187165923738,0.13758054493352587,0.049632301762476294,-0.031324768699756166,0.1105779818242715,0.023573692544711335,0.18696657118561563,0.07583511392469007,-0.006159965984238323,0.09977494163812867,0.02385449124007995,0.2263572686622578,0.009576099886173828,0.02700284237352249
