,UKF243,UKF255,UKF259,UKF260,UKF266,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,0.009193175379530875,,,0.061773227143637616,,
BMP1,0.07303357249960435,0.14425467873409123,0.01830471649926863,0.1182974761957662,0.09920748356786496,0.012586020674161338,0.09539329885121042,0.0684346133069586,0.17749021528255293,0.07631995674522953,-0.034248035379666274,0.11226926189157825,0.011578028562832588,0.007804111899475282,0.1952822419410107,0.16792494036197542,-0.022490428739353488
NDP,0.12049879272902614,0.1287268120372104,-0.004276083769054597,0.05220346474712519,0.030786523436357325,0.10313473731434332,0.0451187207642487,-0.0598789095787817,0.04490109139373715,0.11344687622178681,0.12209963446533892,0.03995098874446665,-0.024748800920292555,0.10693484756174891,0.07812659504826891,-0.028896972641636907,0.06284739009138446
TNFSF18,-0.03580451679522127,,,,-0.03944142139730364,,,-0.010113276068359994,,,,0.04356571594373529,,-0.055575494144336525,0.03327902209721948,0.041086563651073923,
IL36G,,,,,,,0.05588873480171969,,,,,,,,,,
RTN4,-0.03492469927338153,0.032010102423630546,0.010960803467714011,0.0032457839014475407,-0.10163535725386622,0.02803933806495873,-0.0671549729693233,0.018948275288308017,-0.006166923869784656,-0.029596232988071833,0.030182207396605456,-0.03154394070214285,0.03305485797198023,-0.013470280225882519,-0.004057144907877146,-0.10056081924334995,-0.0004185667655995468
HEBP1,-0.0031074032083349833,0.05694511651099091,-0.053053152361930714,0.12557599530931918,0.05507193369559825,0.0036463111666613134,0.03993103663203422,-0.011879533796677316,0.06381807850984703,0.07147958860820765,0.11555451248140403,0.025141046506340557,0.06828680308207584,0.04411349085503255,0.1579538461266291,-0.006165208146947089,0.09821699478603609
WNT7B,0.07599844180465903,0.05345725899221763,0.05488074303164422,0.08248502977351585,0.04594298243043618,,0.007104709497208423,,-0.03717171117694511,0.023972096628899202,0.030126598290333456,0.0430516049597446,-0.01705471992067059,-0.055575436516723926,0.09369693241100602,0.06999338005352593,0.00946205322762917
PTMA,-0.056992137234076236,0.21089917857861082,0.0005085419218122008,-0.008780366467635121,0.19879208693564113,0.01990942272499922,0.04455900047572575,0.013611336392385515,-0.10552237747182319,-0.0774315381495591,-0.0022183027939598155,-0.046203884024412716,0.01849914110739047,0.08467715890745472,-0.03453404947788048,0.07095132340161671,-0.014806484521794658
FASLG,,,,,,,,,,,,,,,0.046793563315226265,,
CEACAM1,,,-0.04654906865026623,-0.005381407443767973,,,,0.06839497509434317,0.02572893460077279,0.020178706382013037,0.05312609387582984,-0.004517216909794059,0.008966101962498793,,0.09363182801599858,,
PDAP1,0.07741839807858897,0.05584644156047028,0.03928143109350833,-0.024513726817116832,0.09847621209008016,0.04579695321030458,0.03959545561772531,-0.032638251915360524,-0.05831253145272858,0.0014614464207785814,-0.03516793876389904,0.013887674253185458,0.07210496054584183,-0.004153666645926875,0.05083083396522092,0.07889409050998326,0.04837583687493402
QDPR,0.07447551276024449,0.09974236601328883,-0.013072957491298947,0.004953134252950404,-0.043613173373903705,0.06859726025634691,-0.03792029860907411,-0.08191772283874398,-0.11284278285405877,0.019310126179462712,0.166542765459864,0.02166102750040676,0.018389984427957206,0.046344802390915374,0.0773044399442214,-0.13305858368470372,0.039373844427074436
POMC,0.033060650919763235,,-0.023646711866488597,0.05136427062052684,-0.007586835704109645,0.1047581865564323,-0.015161490723815518,0.014008455518104937,-0.08069086923813926,0.06399139957127276,0.10333450253092251,0.09450242938607496,0.11441827882739412,,0.07761371173557359,-0.02848652992558553,-0.0058543503942567335
CCL18,-0.02122843838264095,,,,,0.047289548345262895,,,0.008080217469474559,0.04542064354312744,-0.03327667848332505,,-0.038082978862548626,,,,
CCL17,,,-0.02279749882030739,,,,-0.022689486699712394,,,0.06287737835224573,-0.03732938338397463,0.022665675774837343,,,0.09468551742193534,,
VEGFD,0.03005057246727718,,-0.01224886123598513,0.013746400123435188,,0.014500538411382262,0.01644050998694304,-0.0465481844053225,,,-0.010927606850879155,-0.017070129769341663,,,,,
TNFSF13,,,0.04267208836082979,,0.04787780959860628,,,,,0.11564556944893568,0.11825752960789218,0.12677876542018793,0.016444240738145755,,0.05038391745789691,-3.2665290203709336e-05,
WNT5A,0.02364640578973154,0.11050527999829643,0.0586875642574143,0.140855304542317,0.1623988699520409,0.06972669924025116,0.05602353428462284,-0.019442134050738632,0.11000245758221924,0.07928895661550492,0.09035295629867617,-0.008237671510732592,0.09400108034575021,0.06253129045975596,0.12173940046774748,0.1111707517012485,0.0759612617796266
CXCL8,-0.04272004263740629,-0.24907312327195721,-0.01881560909827541,-0.08831099249634233,-0.01927617900986077,0.03465448993141337,0.048751771221384174,0.029545022170734892,-0.000502799008024664,-0.0878703152517687,-0.2816562416459714,0.03144994896575787,-0.06661389135800329,-0.004174882922904132,0.02765067400082539,0.08282380125846678,-0.06728627944652714
GRN,0.05066723262343471,0.18538195981234543,-0.015637771633361296,0.07131496068789894,0.056084501675266324,0.03812297930252466,0.04385633120792728,0.07281147396017093,0.11711964491756505,0.13934649514747416,0.06216546096007501,0.09948441681817972,-0.01956758505516902,0.041559507551592274,0.06317371967517652,-0.04293470655490336,0.10305375364778872
MIA,-0.013459223854195908,0.00903148297304366,-0.019633421851823398,-0.021269264149052784,0.10000008082849253,,-0.0319435755295467,-0.07459524264328019,0.021904873519149597,0.12296580788392937,0.18918508406972626,0.07726946220743948,0.033600836229080264,,0.11121895465331832,0.10122662736616818,
COL4A4,0.06344618501148093,-0.0032143149540880176,0.01707407191639606,0.09158877513677294,0.06297812036576798,,0.08176734746217179,-0.09080611956190593,0.05546938394857631,0.07541455692383105,0.024602550621719534,-0.0067066223036587385,0.006659040517368195,,0.020955927612639643,0.0382169405147296,
TAC1,-0.03283373594187099,0.12275593558139944,0.042969656102968795,-0.00684824451693476,-0.06103446074314386,-0.0652779821221849,-0.05659484314317936,,,,,,-0.005458245210438881,0.07497120614866014,0.049638503790461516,-0.06873027101041561,0.05712653330519669
RARRES2,-0.03871398437694296,-0.07471666138498534,0.009181132615838859,-0.1444816529544752,0.06331483884757712,0.014449540566328817,0.07287233331538878,-0.06596731805125366,0.002833567078183169,-0.02161238749382182,-0.04370503188112397,-0.02295548719437404,-0.04210496209275967,0.040709499716441944,0.11025267221340788,0.09187275971097991,-0.05872866050808758
FGF7,0.07206362201134818,0.04355737438441877,-0.03482682150702655,-0.04176023936195473,0.06434872206579198,-0.03818442156624209,0.06952873121420235,-0.010716267875703189,-0.0027043280449292233,5.902671099685816e-05,0.08728711188763173,0.03470977382405275,0.02958787323009642,0.09593236300134135,0.14017099060465077,0.04920784789612603,0.04757134837323335
EFNA2,,,,,,,,,,,0.013491052897568617,,,,,,
HBEGF,0.03724881250829114,-0.014676247003831576,0.015493623013792658,-0.01133312992428432,0.07610613663787802,0.016873539488020606,0.09926427359555885,0.06587521815585062,0.05312166479484869,0.0721036435747583,0.13736039292047356,0.025786947622802564,0.01443804395842257,0.029942223899961366,0.027440410546465226,0.11448457632328567,0.009563047584534539
CSF3,0.028067982740372824,-0.06922164111812099,-0.02773775822435656,-0.051789800979256555,,,,,,-0.02134512306616801,-0.1247296074546368,,-0.045822905864904874,-0.049949684397868795,0.028294949086269595,0.044359629128551153,
PI3,-0.01641213641985622,-0.1702027225755616,0.024859106402625543,0.005356879394489927,,,,,,-0.06799274767349792,-0.21505240168807244,0.00332882409910716,-0.06744338353541869,,-0.0746826814643246,0.06786286570307713,
PCSK1N,0.010729677876341008,0.2109973654379329,-0.03636578015094216,0.05314816519761908,-0.008585841679568674,-0.018027559155942022,-0.08850100207834538,0.05446077613719984,0.02381025840305854,0.020926835890918146,0.03830715195624784,0.008896550809724277,0.08754328332016394,-0.016549553603830362,0.06126179843947495,-0.16122537418372218,0.053550642606736684
NTS,,,,0.02707787149821902,0.04324979631727185,0.03736885818070322,,,,-0.07692124223444526,0.07513818079951859,,0.049431224315658155,,0.07210224601397124,,
SFRP1,-0.0004510458514766995,,0.07050787239590788,-0.01893175724693975,0.12189185144348451,0.0510377386145322,0.029975019537425932,0.0011801583914872664,0.1454564186607573,0.08603277303334621,0.121151979101215,0.0019888336358709234,0.03481393305100528,0.034677634190733025,0.005046825946269621,0.02089129186412138,0.03726020891385494
CXCL13,,-0.014649253267280535,,0.004986724121524645,,,,,,0.0026026653420433412,-0.035619037233103286,,-0.0037145260397629235,,,0.05255876627857827,
MICA,0.019619276877383792,0.036895724699180996,0.021000678789773967,0.026422373485835492,0.013638826470286036,0.0560723170309577,0.0673759197073394,0.09355088875802983,0.102081394642532,0.07150929022848007,0.09741621560337718,0.02065867682505782,0.0800649203257046,0.02483928211048493,0.15985826275342635,0.1303132472677502,0.058304998327646865
TG,0.010840809606566906,,-0.02625946682942002,0.05329561746117452,-0.0024667437798292172,,-0.010600482619776298,-0.01800176869226041,0.11300405034701538,0.013798606678076591,0.03103495825026706,,0.014856132935284616,,0.029163838052234384,0.02937100042773591,
ADA,0.0895420657368143,0.1589956117845948,-0.009538897627328928,0.04275058248203515,0.08722686986410587,0.07467246875708158,-0.005667415272811494,-0.10962229712381949,0.022931147650923977,0.12738230552306817,0.11638743208055474,0.10146758605533164,0.0177622420081714,0.05948159904065634,0.21035063606273097,-0.001718959004503975,0.12781097661074872
LAMC3,0.026699345004118604,0.09522749777752934,0.048500218180799096,0.05906755487449548,0.046836627952395384,0.048528446980537404,0.0243245871794114,0.02103575452699048,0.14428208732349485,0.14364013842169687,0.15802706785196205,0.04797915181817706,0.07024425807797272,-0.0025245562116904784,0.09344668676993594,0.02850566412393764,-0.04128456632437383
CCL7,,,-0.03297078120455616,0.026642459002298207,,,,,,0.023418564921281797,,,,,0.0033924716988036783,0.14033967899236507,
NGF,0.07784189685189906,,-0.042734872619071135,-0.05070348189386822,-0.009109412407251565,0.01807544577800496,,-0.03661856232155853,0.020462403526222663,0.07503570938667144,0.07240332170906222,,0.01225559643381551,,0.07361341352879787,0.022841415891585577,
TNFSF15,0.06178992794177162,,0.022533223370348205,-0.022942209682356746,0.038321421600098576,,,0.0019353674589407041,0.07103137698932246,0.026961565389479556,,,0.009127602238616101,,0.1281945230457793,0.026716021741597193,
