,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF304,UKF313,ZH1019T1,ZH916T1,ZH916bulk
EREG,,,-0.021360787674328828,,0.0842387953565457,,,0.05052779983084194,0.014825925194582458,,-0.004315760261567976,-0.03913382688810059
SPTAN1,0.07744993062210648,0.0036637342762507147,0.042958398824345545,-0.01670572527676034,0.03949968689812434,-0.09346609175243581,-0.012472403720917508,-0.1092852830757591,0.0885849104474816,-0.04356010820485059,0.004472513939469395,-0.10962704477181318
LIPC,0.11380439531852567,-0.04778169071931209,,0.05099538064308739,0.02384839209988879,-0.0286597425148833,0.04324581419527792,-0.02536380582781764,0.003643691147312001,0.058720315437265455,-0.01608201346263788,-0.014577183059002349
COL8A1,0.18310725364873168,0.07071735620085283,-0.023419884106132535,-0.007396826065741878,0.13789128910810455,0.0941597688796852,0.018246516179352832,0.010562357101923929,0.004937682458853922,-0.03450854777866114,0.025844201889880843,0.13652065785039902
GSTM2,0.03647961663030721,0.041768537840065685,-0.012922927912688262,-0.0460635604715465,-0.017204849450903722,-0.015628419562448415,0.031944540444721684,0.043353014109373894,0.10699341469098243,0.0064970383081757,0.06830652831193497,0.08539256606306826
SPX,0.0016690385690920483,-0.06170069595204811,,0.003823720740461386,-0.0753726861668377,-0.02197982696351162,-0.047480952367457176,-0.08079193169611867,,,0.07177751630330219,0.03435749361040538
MFGE8,-0.0004995829386913188,0.03622411548734758,-0.01413709369413213,0.028915456454423328,0.00454020762485547,0.03369314580713869,0.05161495152174238,-0.007941663859007027,0.07311299966455065,-0.021644359044880043,0.0844932747942959,0.056474419028812284
TGFA,-0.04379758051847521,-0.008595252370861966,-0.025357964236000462,-0.040463851146113304,-0.0018516143816168027,0.06684072832633071,0.05001567089933115,0.00028339686761291125,0.03495347192700656,-0.06097512134994488,0.1006376819044918,0.06349920675597914
SLIT2,-0.08479171718936762,0.06710257973992492,-0.03785374624683302,-0.005026351594019884,0.07717450205693133,-0.052204952254153725,0.004186591459098171,-0.049903680927150994,0.04535779199915603,0.05258399025681562,-0.06328478850642509,0.008282610311205862
PLTP,0.14863263099235172,-0.03219188895866233,0.058634533601388684,-0.05593720921337183,0.1393453019137883,0.06889602182874914,0.2121087414537027,0.13612751857839456,0.06494446760174193,-0.061568687374960164,-0.02114857434741414,0.020840566370082823
APOD,-0.04578587171582582,-0.059403122844110486,0.022697692896319583,0.07003424409222107,-0.023376446772184693,-0.008528868030924263,0.03666065261663992,0.019882178616409583,-0.03188925958208,0.00599445356229073,-0.09081456769829752,-0.10538182744110404
B2M,0.057949384044182164,0.10900811110057185,0.022667861575003022,-0.015788700383611257,0.07841348293467977,0.11903031916120668,0.2281589357650621,0.17687778839461327,0.11223173475005706,-0.004957176481260449,-0.048717529034625784,-0.13087197325140773
OMG,0.08266075855226503,-0.021463121090793093,0.03539578448712223,-0.027637174142187883,-0.015198810094317672,4.5263313127570067e-05,-0.10981942049468195,-0.010830496713528157,0.05176955024272667,0.11494899913609807,0.07525486374487496,-0.06318552296826078
CXCL3,-0.0016323857629045022,0.003920025839104518,-0.017538072777173484,0.014921776976446414,0.085355137720367,,0.03363813011401161,0.039188999310159234,0.07465553009409791,,-0.019932139475261953,0.10059082735042124
CXCL10,0.026081498802600165,-0.00010964420282779076,,-0.008044350261301443,0.021670726866159704,0.12311042532452984,0.22435986011999853,0.10544681224564043,-0.0024341066392865583,-0.05281874505814214,0.02465434815355431,0.0008728053398104432
RSPO3,,-0.01583941631068305,0.07478891418132613,0.011351727414201176,-0.06162933539168101,-0.03492400372613078,-0.04776616713535983,-0.04774220598326445,,,-0.03377782150595028,0.0014595485885422472
CORT,-0.02339428812697479,0.04296160603651944,0.029462651903682403,0.07011343796757598,0.007785733316764928,0.01302818848043705,-0.04220030423586389,-0.05439495034889011,,,,
NCAN,0.15234045622883072,0.02625019425527558,-0.02536419556363164,-0.04129135519425843,-0.06551335693192552,0.08735460338845961,0.060876871009913604,-0.038802701765125715,,0.01884105633087838,0.10159655960938928,-0.03598828047396227
PRG4,0.0813605153866748,-0.017558678166818983,0.031423838422785365,-0.01866291692476471,0.014741172424309962,,0.018138926337483242,,,,-0.012999202953112271,0.1255389781360285
ZG16B,,0.06824604775035245,,0.005429429054546672,,,-0.018679944139957855,,-0.016493337617018988,,-0.012768273210733651,-0.03748663073673649
TGM2,0.0906732468051079,0.03289810839937567,-0.010946429862401418,-0.014010893956527316,0.05322978807136121,0.04064549876288555,0.09040333334461184,-0.01982386850562974,0.09164104433131641,0.09843828237270595,-0.030755706187426797,-0.036977610481119284
VEGFC,0.006826221104442193,0.05104352582088319,0.008430508058611818,0.03893997593544007,0.05271629099206932,0.0007221982470977125,0.10110139893187906,0.058671571345579536,-0.0004037663455273011,0.1848648486092288,-0.027606263107972193,0.073689775002306
WNT6,-0.015503587465996668,-0.0035471784469034303,-0.051176868963428025,0.01923231074668963,-0.04996784921959901,-0.018956109430720777,-0.0014369001664356004,,0.07660624594435987,,0.054240576326796464,0.015885336515042994
NRG4,-0.06530133665139194,-0.014374062920412175,0.02155620794455727,-0.02271362364886813,-0.0448432214500692,-0.023205782199220343,0.03823561614300209,-0.02798424648039547,,-0.032577669213658296,0.07662034773300765,-0.04894939567129917
PMCH,,0.015005976500772972,,0.006731182111496212,,,,,,,0.054054730758579785,-0.01730795692590138
COL9A1,-0.008318405383952796,0.0356183070702371,-0.011619076055015493,-0.02372272213091813,0.033886956452130426,0.14789275403467086,-0.020524642838665536,-0.02192128169209246,,-0.05561699291916199,0.13275002790267995,0.08653941328314707
GDF11,0.03866312022823755,0.009597750385464022,0.03503611007598558,-0.004721396939170109,-0.03926333652828984,0.12404855474172347,0.0992077172569276,-0.004480932542954878,0.03210375715540558,-0.0014435583920830526,0.06085670243791151,-0.00801069780470981
RAET1E,,,,,,,,,,,-0.0014498384267088236,
IL24,,,,,,,,,-0.023853723666730164,,,0.11223206189788998
SORBS1,-0.04802341260027463,0.042485121932408824,0.09169930102962232,0.028486709576255605,0.11955830336709125,-0.007303189705884805,0.05173106138626454,0.04654964557099945,-0.009600342826827873,-0.0010026418879371412,0.009847663733849734,-0.004995292199476659
DLL1,-0.01827372934039949,0.05395820606333454,-0.016095123427974926,-0.017795380971392084,0.0686777074221125,0.09315807280790243,0.024540433250039,0.09384436547709381,0.016409266220366907,-0.0018912391928826674,0.0499238026320811,-0.004793186134533786
TLN1,0.061767293293808,0.052549340980938344,0.03889939752917363,-0.02700206199124021,0.03511122824212874,0.13392853581520336,0.1125848059658793,0.07232837755012295,0.08406734919730001,-0.04905963921564657,-0.03400846088782047,-0.008177722486831194
COL2A1,0.03167463433583869,0.026596489521611977,,,0.01852223396341796,0.01591538896675261,-0.027634579933765762,,,,0.014526588654200258,0.07223769791275017
SHH,,,,-0.01939383487573946,0.0849450125650664,-0.02241576574985251,-0.002377099634673851,,,,0.05289503888226472,0.17437097108427357
PON2,0.19806430351997534,0.04003153222222629,0.07439149524995392,-0.01571322895804625,0.06162067930382644,0.05799968814248644,0.10575327329483045,-0.01301242214005546,0.09093293457880605,0.1500524769721467,0.07028561495822513,0.1477637735606469
ICAM5,-0.011886880285460784,0.014831984059576565,0.014812210344992782,-0.03022666815415207,-0.06104708966878906,-0.09402762076592346,-0.06840253269478223,-0.07205338138727464,-0.022580480327167425,,0.08091756541959402,-0.001571214845246315
HPX,0.09493904450768995,0.00027878060889632687,-0.036596678499737224,-0.002334225742028238,0.0013038278544153768,-0.018956110709444147,0.03473950489946911,,0.09565937018257978,-0.04238049094828855,-0.014104093576574496,0.045316193353190176
SFRP2,0.012429308524916497,-0.007462687831837086,,-0.02208747621629087,,-0.03650619632819543,-0.03048145930894921,0.16296845823037123,-0.023541518246680743,,0.03920759781640841,-0.01876413223303277
CFC1,,,,,,-0.032031188055756894,,-0.02283417985931473,,,,0.011658819412055387
CD70,,-0.023122693160701622,,0.0028902048914493956,,,,,-0.022282005787315675,-0.03535622955707851,-5.6343051709584435e-05,0.10763334324007448
HP,0.07895685164253392,-0.010538716733379432,-0.06158916251063611,-0.02152248639521729,0.060424933795653855,,0.14659261673139118,0.25016872493706727,,-0.022638115910202112,-0.05052793221069494,0.0846271140394188
CXCL2,0.006420091252658627,-0.05941886112892152,-0.06474564574429993,-0.049382945207643726,0.03598854688061106,0.009140822070437987,0.09159123945762808,0.036956498511210675,0.08685656155049551,-0.03209423650845874,-0.04641589513115597,0.006140145209987114
NPPB,,-0.019579703494548528,-0.09557313659758408,0.03361081103412038,,,,,,,-0.03426384191451917,
CCK,-0.11417214406901152,-0.014193344617551663,0.028407266407586538,0.03917457951456525,-0.1450354975985992,-0.18184587938364485,-0.12260962779832968,-0.14482719770954147,,,-0.02304810727030496,-0.12549292936957918
SEMA6A,0.1995145984201697,0.06121219843833734,0.05971327461023636,-0.04502484958097451,-0.021704305114204864,0.1095664941176724,0.07000542946229937,0.06522796348933302,0.02474806404946192,0.060338057860002556,0.06252067051965708,0.14807855247913773
IRAK4,-0.019639337668359742,0.048830491502699726,0.023259776687149698,-0.013928834794985807,0.04259794705155326,0.12488275249186633,0.08589733237056463,0.086912708563591,0.01433714037393057,0.08384062235683394,0.13488894142150315,0.05283664681764773
GSTP1,0.1357746788197515,0.06563371816916731,0.048206170639823256,0.025242589713904365,0.047813201048660554,0.11137395071206671,0.12614659831837446,0.09815106712352195,0.055877620981980264,0.05708757020748498,0.030511691356125404,0.10711535401284858
VCAM1,0.0580161757827591,0.04155117068934836,-0.05568342201174107,0.04477340477030849,0.08025459841383163,0.06872499503449808,0.18339405281706278,0.001081830742356928,-0.07498761915151546,-0.03571888207384096,0.04124193580648366,0.06600835666303315
NXPH3,0.09414428691094152,0.013549682296429272,-0.02133206801265972,0.030947411439391934,-0.010361616480817334,0.06929588716546474,0.06753966679302091,-0.040932117042412494,-0.0025145600989161993,0.11395047089394739,0.10877610017544431,0.0674602351032882
MTMR4,0.0226208608314654,-0.020880806551464244,0.04117595848034697,0.005411249895328704,0.06359624375215543,0.06778953287996978,0.014971038564049632,-0.04851082383742388,-0.005397834170774137,-0.08615786334865962,0.05360974613005464,0.044682525421677215
LAMC2,-0.04776756481438943,-0.018755483299770934,,-0.015585992666450133,,-0.025972936726723555,,,0.00901186004701424,0.08646391127560091,0.056936390869995704,-0.015541446621277155
IL10,-0.04396368082203798,0.015597566720373943,0.017075189935663277,-0.0132519173913447,0.0552965030719464,,0.11533567407095657,0.15385903694233402,-0.03504931739960461,0.08123618841244803,0.01966939491246949,-0.019202821968484544
SEMA4D,0.02444222116989019,-0.01839224732229701,0.06314400759851845,0.03012520025265549,-0.015418470647924483,0.0215950713851852,-0.05880719669043362,0.027908556082865108,0.05042143886964564,-0.03332417757021714,0.06515060317872483,0.0715033129737626
TRH,0.02097176635578889,0.05444228934887255,0.08124492685810182,0.012278536447789402,-0.019907706175493513,0.06306956887131801,0.005412946786279105,-0.0355592471992943,,,0.006238924410471173,-0.0221896377306006
SEMA6D,0.12546008591573013,-0.012839805593169887,-0.0070112119672598285,-0.009298026142418458,-0.01393099789303701,0.11766294101740367,0.03791383760736353,-0.059209336017163286,0.043256589325138504,0.11911902067078899,0.11368454140398523,0.04190948415821244
CEL,,,-0.026873570957975334,,-0.04222610618323764,,,,,-0.057662684044459254,-0.04799498708358518,0.03982696593489846
PDCD1LG2,0.10225282545179375,0.07450434516403276,0.016248691272774226,0.026194035938457323,0.10030776418000749,0.00260705064304433,0.06456138089532233,-0.00888014647723114,0.00480543440319514,0.034235203644678386,0.05183878169837806,0.07612074081961785
SPINT1,0.02495476422671791,0.049083115173535974,0.04230361675295981,-0.04788610361635864,-0.012289463601542368,-0.02359170123256417,0.08110206426937927,0.013682169444216515,0.016626854870989437,0.04431651997997718,-0.033714167068086165,0.06219843902976377
CTHRC1,0.027124788277926054,0.07576618568457581,-0.04323484716474507,-0.03585027841209223,0.03856542628481122,0.16859472579345072,0.18452908168320542,0.00728381559979878,-0.15584714211082248,-0.0012989780445456845,0.055810924011455244,-0.026253768881757785
PODXL,0.15875023142210473,0.1207800931047396,0.05422516242997988,-0.026099165406195852,0.170869915680668,0.10609763636088014,0.21723103358443677,-0.08410368208142051,0.04797208059421215,-0.08649416497543538,0.08541900563258988,-0.04215047616867838
JAM3,0.06663134774427854,0.0466574086693285,0.05083448692802211,-0.0030405469086122955,0.01754816413605095,0.14861750876203503,0.14204676181227,0.02611566470775333,-0.0065411563808448255,-0.0008937399235700566,0.023092929124084564,0.021004736614573367
TGFB2,0.05819802363835979,0.07652971973310899,0.021788343470687938,0.02900961057601351,0.018713816016809447,0.0037916664564002158,0.2239941921645079,0.008129876029310399,0.028935508270438035,0.05574469130578904,-0.029320873640608213,0.06103559685277525
COL18A1,0.009817523429147254,0.12252134111289795,0.10552893687450154,-0.0457235272727034,0.07668102556200235,0.16876741445009333,0.104106994375231,0.1359624984530237,0.028160846923720277,-0.003428231657507639,-0.009197305534422795,-0.055017070893420804
NODAL,,0.0035033220444708663,,0.039569967118109166,0.04528235772874599,0.1016120705419127,0.07725065844665698,,,-0.014416117254354165,0.09622595911340338,-0.07488993199033148
INHBB,0.028925926815552443,-0.012621932717095791,0.05348025743808327,0.019093310665782633,0.02322997981142641,-0.017580170128827538,0.1253486143794687,0.1540955524197393,0.006319618226230007,-0.04204968572651941,0.1268752214324915,0.011084472014221703
LCN1,,-0.038097820637231855,,,,,-0.033516457605062125,,,,-0.038809720956462304,0.01210260091473111
ARF4,-0.013633277251165652,0.05281581721399806,-0.039028147641716165,0.03547873702643333,-0.07717953195637779,0.06855164507647493,0.07639784570561081,-0.046273349637897566,0.052233537250947606,-0.01478331839087014,0.024292976048701117,0.01384517293523976
CXCL14,-0.07692375779327036,0.01926855375457943,0.053873125788914164,-0.021625595884412572,-0.05481325255404797,-0.12300456648810233,0.039664758297445514,0.006267534254390757,-0.0528360861552546,-0.04118574957485585,0.15206627410953089,0.029906716576883062
LIF,0.03908478100818253,0.09865115702560633,-0.05898473166053296,0.003813125026500775,0.02957046809165876,0.0935066915268519,-0.023117775917301128,-0.01346494731963121,-0.006385799236579036,0.028097000483424988,-0.015575814593045181,0.03767341232669337
IL17B,-0.027488655554719573,,-0.007919587777594606,,,,0.025932191443293333,,-0.043792381442911976,-0.0003335968111899166,0.021388235107860646,0.10551910180504132
MMP1,,0.048757336512741195,0.005929244404126533,,0.031050545823521764,,,,-0.09451633322301892,,0.0940206233961507,0.04931431011844525
MATN1,-0.030749543811878537,-0.05002132707455275,0.06499963271365214,,,-0.022214232927589523,6.540948090612727e-05,,0.13712416764223678,-0.03399158580248468,0.038202560535694145,-0.01439757100578899
ADAM28,-0.07166001839198287,0.05422619433043224,0.12025735515572153,-0.01257149214541372,-0.007781943112514144,-0.004286333650787815,0.1386066601494128,0.033788860155480056,0.0262305982366436,0.029388828453321657,-0.01478273694780108,-0.054969349702975
