,MGH258,UKF248,UKF269,UKF275,UKF296,ZH916T1,ZH916bulk
CCL7,,-0.01758200618897852,,,,-0.01955425109342596,-0.014175604836225578
NGF,,-0.030187431520114615,,,,0.10050494716620473,0.03169628561805607
TNFSF15,,,,,,0.018969904652264606,0.14112007220993597
HMGB1,0.003746674220255883,0.046345232467919356,0.0734519253201372,0.02757635180570403,-0.004601941732720782,-0.02803749036249926,0.022920932106473973
ITGB3BP,0.03562243349638044,-0.03754560589773825,0.12593180408120352,-0.031205777638705544,0.03680236213216244,-0.013557920206596139,0.04201276646219843
AANAT,,-0.025508816064722967,-0.024217093573472487,-0.016970717004071274,-0.011612658621803832,-0.020689213111708255,-0.020575949102528735
RELN,-0.027535217451349975,0.04740205550483587,0.0025891762630121475,-0.037364040677349206,-0.024400282171067475,,0.01794601380522736
IL15,0.04966246737775618,0.0038698682650938005,0.0008827001619126247,-0.029925301223998276,0.021948634052823542,-0.01948686520339509,0.0021285791357031026
UTS2,,,0.08659734490256164,,,,
BSG,0.11968370203857615,0.0693914475148309,0.05823312785736969,0.024008901172248825,-0.006647010038163209,-0.021755564397886246,0.009985997153763386
ADAMTS3,0.07693995133946306,0.01101626812179586,0.11767219123910444,-0.002660889556613985,0.03890196927245167,0.044373744136523105,0.00017173075644117653
CD34,0.06132940453073096,0.0476272297900731,0.11619854114442521,-0.027894406764386846,0.004951960560184624,0.08249451856515332,0.05319829196788392
CCL23,,,0.0005647436080499458,,,,
PLAT,0.06272606175297689,0.050283573115966436,0.10087634931257183,-0.017471402043464816,0.06778420112874059,0.042104767788421114,0.045388139900362244
NTF3,,,,,-0.0027821749941225747,,
LTA,,,,-0.016344569100231396,,0.0327096763750193,
CKLF,-0.05018596046260609,0.05715909593446212,0.12484130698236863,-0.01085527424254109,0.03779760171686824,0.05968956011851664,0.006846433139207625
CD24,-0.048859163120462894,0.043514094394468836,0.03444705731595799,-0.04950275492082363,-0.007312650220337708,0.01692580298563345,0.025019379573902694
HSP90AA1,-0.06784647219711616,0.05190481671521764,-0.11791719438800546,-0.02649298599286311,0.04390517915864993,-0.08428338915840536,-0.014712583808129828
BMP4,-0.03418194204630314,-0.024091292267807426,-0.046967551829887114,-0.02826103359494198,-0.027408420512867595,0.05501796241421234,0.045406913325534794
SCGB3A1,,-0.017582004430801396,,,-0.009795391127299389,-0.019646296615752405,0.05822259405910978
IGFBP4,0.06601410154439925,0.008285846200457185,0.13232293360040942,-0.019090550868258258,0.0164677944353023,0.11451444592029014,0.014008420137453566
RSPO4,,,,0.05266258748169156,-0.00979538969450185,0.02163340688590463,-0.0259454567863679
LEFTY2,-0.032885521382151145,0.015081601640361887,0.18171523815804902,0.012472100398323178,-0.010740764600269452,0.08095092238286351,0.03532070141256733
PF4,,-0.018238507272416826,,,,-0.027844556465674193,0.0050676206708027095
ANGPTL2,0.011216358797873758,0.00031512129227808104,0.08629921058754066,-0.0295415702762038,-0.03385924003034102,0.015424067456566617,0.05201206510119188
LRIG2,0.06197502786602886,0.03396256711439846,0.05434942786665847,-0.0073527352555105745,-0.00574383001879288,0.055121468723753765,-0.038235322433336966
ICOSLG,-0.09128956729461368,0.0654283602887553,0.01188739115298697,0.02010828277275106,-0.018589820430461923,0.03257134421973125,-0.03614180089401571
WIF1,,0.0305158817208292,-0.055665229852239276,-0.014669357530336966,-0.018432895316020347,,0.1153330106851835
NPPC,0.07480894496931066,0.04200441496331479,0.005973503410913079,0.03135183470630324,0.0069547328482797086,,0.041311391683894284
LYZ,-0.06557153858809742,-0.021548170407665355,0.0901888685379162,-0.029038610862633096,-0.016597648982524252,0.07769156677677513,0.01591274051626988
EREG,,,,,,-0.0006623631884386165,0.1527351595152349
SPTAN1,0.07452538359753169,0.06277635113492794,-0.049536249061282366,-0.014111293775109076,0.04069527256424172,-0.02562285534393688,-0.03867022389711225
LIPC,0.003122261040575411,-0.0073631075779045626,0.02179669722350295,-0.03554062407743927,,0.07320467945726068,0.11207522861080128
COL8A1,-0.028463432523747934,-0.024798491762127506,0.06462694159712781,0.034999224477578625,0.004623230159280286,0.049766950810543574,0.07515214842425705
GSTM2,0.1000222362629972,0.013558264028893475,-0.0038047545889459892,-0.018880667246455606,-0.02895199475837117,0.034590238996579314,-0.013938071390562802
SPX,-0.009998998491422351,0.044278508704174845,-0.01907929643954949,-0.035644535575862134,0.035617502406500946,-0.030205592169051398,0.04729143658402304
MFGE8,0.046538340977085736,0.029149442931486795,0.034159515128289436,-0.054599708532337254,-0.02925015398023334,0.037556094505719985,-0.00823869650841567
TGFA,-0.04294637256221393,0.09583935485195666,0.04409423978912807,-0.0023205618109595986,0.05872106205717908,0.03705160612648965,0.1015559381559037
SLIT2,0.023881086530758794,-0.0005922302661448333,0.005630032748463804,0.07057620186557836,0.018238848258333714,-0.02266827107651306,0.006436620416315852
PLTP,0.025236188339043876,-0.005064881868133593,0.0948534557001972,0.029998283659152494,-0.02788071573129268,0.05653487621731405,0.0052972886480045734
APOD,-0.08827435346081258,0.052138331752157215,0.009689296032074433,0.0040852580134068586,-0.014660037715851676,0.05843684503787458,-0.021902933102604164
B2M,0.04318540637284392,0.0312560801136065,0.1495287687679113,-0.05250243922696167,-0.0002972769722968116,0.14058319003574138,-0.008335283562129512
OMG,-0.00011041153177682246,0.09354380468153663,-0.01972641351817291,-0.013754978864176346,-0.03869133065265368,-0.04691398739838799,-0.031005936338369233
CXCL3,-0.026747272397592236,-0.045039444607259824,-0.03179588622235632,0.022726626919299865,0.09934828012071527,0.016421493846917053,-0.03429364177370825
CXCL10,0.04962863965400598,0.0478547864132129,0.14948060231422083,-0.058301523004894794,-0.01591836259236861,-0.029205393953734827,-0.023839939226017282
RSPO3,,0.005727715124912358,-0.03976575174391635,0.03899672035592641,-0.014184101218207472,0.022363844829738837,0.06062961877551281
CORT,0.05666305015868266,-0.031213488642135353,-0.00808939657101451,0.031698796061647556,0.0003593814858268989,,
NCAN,-0.05006244390517751,0.0783235322235607,0.009952166559820064,0.06542599352426265,0.04766992463745461,-0.05080898201259751,-0.004210609508852591
PRG4,,-0.026441237568066975,0.02242687465912235,0.07015659837037037,,0.0797024803315792,0.025457012741803012
ZG16B,,0.07729368266779287,0.07175495320373024,-0.012987243885307734,,0.007960454091052028,-0.017338920868606347
TGM2,0.02565829578180764,-0.04906120153024267,0.09646447537533195,0.027888975682460654,-0.010004520368100626,0.05795260894533031,-0.012488807635410493
VEGFC,0.07073696144003186,-0.03357241137668843,0.016050628092295696,-0.03497144360440626,-0.0044322055259464295,0.042703635872419855,0.07066254857865922
WNT6,,-0.028368178300566243,0.036351329304395996,-0.02890264804253853,,-0.0015212635315199892,-0.017916307308904325
NRG4,,-0.016193644960953272,0.03913411756046014,0.10055381920775865,0.01590196518251575,-0.019843743436609818,-0.0269433782085669
PMCH,,-0.018664047293512714,,0.04064093936438191,,0.09279037106074346,0.058217253680605874
COL9A1,0.06992785686100576,-0.02686529626643313,0.06106954807200232,-0.02653201960850821,-0.02074970581658404,0.08695744683077518,0.052391589346068315
GDF11,0.06002556101197129,-0.019740584940141935,0.08406128592059223,-0.0060161776430774335,0.05367961667118591,0.0476829153990953,-0.05121927970732817
RAET1E,,,,,,-0.021768445556360618,
IL24,,,,,,,-0.030121800519675616
SORBS1,-0.013268174596019422,0.0443022106984646,-0.04563991524695496,-0.020929734758546873,-0.05094025329781627,-0.015884526005373597,0.04397335594467767
DLL1,0.05415295041111204,0.060287315769926395,0.04179033330106562,0.0078006372620402515,-0.03077901158053732,-0.015636227252354452,-0.04182184339666572
TLN1,-0.00883692213181692,0.011169068901310324,0.07475820984498895,-0.0015429351505990784,-0.003947276324895688,0.05368179123247848,-0.043367923112535615
COL2A1,-0.031196368393475057,0.0789702592870118,-0.0317958970428488,,,0.0005953964952640128,0.06077912832332028
SHH,,,-0.009811991135103074,0.028050300025239224,0.039070132963530645,-0.04257195747682872,0.1355317157662827
PON2,0.04809919305554685,0.0984017005594722,0.07223714432313631,0.022621433640602564,-0.024685233920137124,-0.024364943264280504,0.052212233192659385
ICAM5,,-0.01743182138425883,-0.0012480553278991643,-0.007801060708872292,-0.008515767941480894,-0.03273218421444436,-0.013032235295620054
HPX,-0.03543539673944711,-0.03629390626854234,0.05992451448209213,0.04122468069369145,-0.009795390128682855,-0.03642486039898634,-0.042998509713943894
SFRP2,,0.03503271138832007,0.005052247309222998,-0.007560699920632586,6.78565050315738e-05,0.07401577344761968,0.06692309862847506
CFC1,,,,0.08646153940276895,,,-0.023840650375220707
CD70,,-0.026521571320850142,,0.016851900103670995,,-0.03027521610408844,0.038799280811797274
HP,-0.027413194654507766,0.021846507486222057,0.009393852681031925,-0.00901309495497434,0.0387967816923013,-0.0023153011244808463,-0.047459039732070024
CXCL2,-0.05198500356948953,0.047368266735669406,0.04492574661167649,0.0033877250380198692,-0.013613193470049597,0.10975796674947115,-0.031072760260519583
NPPB,,-0.007880747563695884,,-0.014311970281289093,,-0.020129267714360327,
CCK,0.12170528324635166,0.02601168320676158,-0.07906093105514217,0.03812529472768744,0.0357486737225465,0.03832529235750291,-0.05164688764610482
SEMA6A,0.015396553454098693,0.07166284937387546,0.08290180934182226,0.0021763925853996737,-0.0039302901485817115,-0.00012819035764583274,0.061571116845864124
IRAK4,0.00401415903108886,0.0572533509940972,0.04139603474363495,0.015682522825899332,0.009468265723199762,0.041318400961478235,0.01242491711032859
GSTP1,0.0854780032304354,0.09547405123145501,0.09237168778624472,-0.0030828656568551768,-0.029783375506156104,0.00991948200301536,0.005584159918647334
VCAM1,-0.06268997741870289,0.025199573735727995,0.08466535849397502,-0.01567171431023837,-0.05242564450262958,0.07042574597198273,0.011740245908513691
NXPH3,0.03177115119798155,-0.0028458692157600747,0.1014444806184084,-0.013549970044443818,-0.040744227415824126,-0.04669597278372342,-0.02615662345478636
MTMR4,0.027879505315660025,-0.016685708115105703,0.0065635556360885755,-0.019545557075787506,0.004100901005489059,0.025172949967256796,-0.02737331945668009
LAMC2,,-0.017803380843154727,,-0.018017173880839437,,0.008625123543532053,-0.025945471069272048
IL10,-0.03449915544254871,-0.037616586822891644,0.005510065441289242,-0.014832368234683693,,0.13740985640939482,0.10142076041741263
SEMA4D,-0.09596394926338443,0.014162617660585082,-0.06515548825971808,-0.03443372242292226,-0.010552095774513274,0.06147628529294356,0.04928726098515884
TRH,0.034536091394912795,-0.05796295744034226,0.07678954019126707,-0.04101113513932127,,-0.02254612973844847,-0.03684783727148403
SEMA6D,-0.008780648959088342,0.014008021536014298,0.05179785789867607,0.055939339717699745,0.046190068892979545,-0.039970494295736646,0.015502121100183218
CEL,,,,,,0.006779097749880893,-0.027719196111271126
PDCD1LG2,-0.05547048764161111,-0.04965893581806306,0.014991581142798376,-0.04048493111259468,-0.009965655925548846,0.10549332021080135,0.02801920009581699
SPINT1,1.1600786863451298e-05,0.05280171499473194,0.09955616372328827,-0.03130090245027818,-0.016007822507439668,-0.01682875579087887,0.07631608385477183
CTHRC1,0.06590435946589536,-0.006482310108572444,0.056725659736726476,0.047420555328306885,-0.025446181795246155,0.09035002288584622,-0.010814649277397196
PODXL,-0.021995614272259944,0.01331223573911073,0.12924174354995888,0.0373779262467902,-0.04255351339933911,0.04782624613101466,0.08032095219472497
JAM3,0.0014907270680695917,-0.008168780245593699,0.06577655861336644,0.01206755609822413,0.015675622055541367,-0.02615273124930567,0.025200837957057912
TGFB2,-0.004310253319936487,-0.03599591036957042,0.12196618621771402,0.03725035019760293,-0.00200204755981995,-0.0076546601340501,0.02188544589150375
COL18A1,-0.038283167845570835,0.03440930184368627,0.1263833009036059,-0.01515154235176688,0.01734908223802528,0.06527024222273482,0.006731231817883133
NODAL,0.004889254482142366,-0.017088833559905824,0.14691212847515173,,,0.009781120490018546,-0.010157224525636395
INHBB,-0.016394527723639616,0.05033952258511628,0.02563001330874633,0.0010684424985421255,-0.022876037054521604,0.029847361343703672,-0.00394042529949447
LCN1,,-0.017803384848987906,0.014721876439669561,,,0.06754969579804448,-0.018198534340420146
ARF4,0.03809441859921975,0.04004410477471837,0.04581843075150445,0.023680458392008597,0.009469157453005755,0.0037630993824808055,0.0758414576536654
CXCL14,-0.06359191505165386,-0.0259327124301437,-0.04434916117099994,0.0498726703608909,-0.018853246476715387,0.022214814861763413,0.05717904196897764
LIF,0.017105030240118377,-0.03582454642851598,0.0893010326013504,-0.044117160816117704,-0.011612658621803832,-0.031062743552111086,0.008739149083593363
IL17B,,,-0.0032889325252002375,,,0.035290879489081425,0.07451685921368417
MMP1,,-0.02454490591823498,,,,0.043540392463042664,-0.035387041777684675
MATN1,,-0.023375324931186596,-0.0024212886656338733,-0.014491717405262785,,-0.02742091158395708,-0.01875106526579586
ADAM28,-0.04814224478327667,0.01550953038756878,-0.0008045337892569896,-0.02246085136821522,-0.008384548019295286,0.08244357903221709,-0.02009061588948555
TCN2,0.03461766064992708,0.044359333932063046,0.13631803352756008,0.006355225935568044,0.04892617432757001,0.06336378007396787,0.0033654067327016425
THPO,,0.025861605219013963,0.045614060397847274,-0.02975086746283903,-0.012084074065222748,-0.029684078822330637,0.008601368136393225
CUBN,0.09728466732441017,0.051708062964439555,0.09118778520101045,-0.01506846061648078,0.03462533991112534,0.06111868843728417,0.019862982902970446
TIMP3,0.09974922974932178,0.02397898294555141,0.03611105656463197,0.022684867894751142,-0.0025052371314764183,0.11323872257757023,0.005492185443496749
PIGF,0.05912577105545114,0.05651649874333955,0.14641402230438055,0.02654661494635136,-0.02334430343887021,-0.005102041806576248,0.012504080904571366
CRH,,-0.020858784995017535,-0.042907082829761994,0.002183328407330331,-0.021863615093376462,0.0797495237750764,0.12076419232443057
BDNF,,0.07726947241417197,-0.0523989092851466,0.08282151696660738,0.08678118439339454,0.06966226700665035,0.058809365171851986
CCL5,-0.06983838501540753,0.006539925400287382,0.03967840489924944,-0.07473261791478081,-0.030196284659666704,0.13069542914698265,-0.040398718549787015
GAD1,0.03981817606423611,0.022918424752155612,-0.020179376971687365,0.02791270150817004,0.0005909476672054335,-0.03929356736919616,-0.041325771044609425
COL14A1,0.007354757603770869,0.0164780939666286,0.024030916383283692,-0.0314791462776173,-0.01582844593110932,0.11419874738455753,0.0230164238248978
HLA-A,0.05827480652456096,0.00893879790018486,0.11345602258531007,-0.05136799629704506,-0.05272966504959093,0.08305249716798377,0.006892569637174587
CD5L,-0.05830851542083103,-0.020858782581814995,,,,,
FGF18,,-0.018873428136251758,,0.02008634925297295,,-0.02254613154730677,-0.025741827665441613
ADM,-0.059840584843619204,-0.07297308642318162,0.037106688788098426,-0.002670920919198802,-0.028399130946926057,-0.010925720785364978,0.05986818969340916
CCL15,,0.07582102592834256,,,-0.03447780871441412,0.08520084633092669,
GNAI2,-0.07048368365094983,-0.017952064493735168,0.09713512862299825,-0.045529960689065646,0.05159749253772386,0.0511536399725982,0.03470309368072461
HDC,,,0.04502000360115454,,-0.014710805893592142,-0.03257961154945309,-0.018751056773615864
COL11A1,0.013249449802891335,-0.014370930956300366,-0.008060363170407182,0.008082202752333375,-0.012933587325763557,0.045147064973797855,0.051395076740292034
NUCB2,0.021133883390323037,-0.007044988658940207,0.029307954712046985,-0.03242669563424308,-0.018586479636471986,0.0011017532927750586,0.01554253964276022
FGF16,,,,,,,-0.018476728828253533
CXCL1,,-0.03772130339518673,-0.01454998300441939,-0.03279094924944794,-0.010996579542051419,-0.00647804612321593,-0.022343922427845473
VCAN,0.014684540613306367,0.02875630115769695,0.09922180428436726,-0.036849456441536886,0.03390973801801442,0.0063515577681854,0.028354121826701387
MMP7,,-0.018871894092789124,0.11469211440463216,-0.01431197020309382,0.062676850452181,0.029191370275177552,-0.02337919093000217
PTPN6,0.014606203399535314,-0.014611699073212876,0.06465603647077245,0.015363747726135447,-0.0033344516945234114,0.0275820633709586,-0.0073535129855071485
PTGS2,0.09729034606858113,-0.028689185802503857,-0.0441454159168936,0.04910317570208319,0.08585602287765741,-0.01710098744829149,-0.03692137012752742
XCL1,-0.014299265140859758,-0.007681483313312381,,-0.023506875555136746,,,-0.03337090317823398
CD58,0.019211948080212166,-0.013816273472068343,0.07654499213385355,-0.011175966138342189,0.01887315026363063,0.02167879305993698,0.039871181375381835
TNFSF14,-0.0378908231091954,-0.023031282508365093,0.030630096476592393,0.001408531322718468,-0.010740764600269452,0.037437034742396236,0.03551408359700797
CNTN4,,0.0020695615925590063,-0.03416921852613611,0.04116631503148421,-0.02087493382514547,-0.008171067999593856,-0.030390467507995202
INSL3,,0.04593997969237143,,0.050482867551006255,,0.08400798409161775,
BTLA,,,,,-0.013716323755979223,-0.025889326986097982,
MFNG,-0.012974958527189788,0.009553437329125227,0.1545604618372854,0.017218966128507474,0.05417047929329955,0.07663225914799185,-0.05387583623304666
ICAM1,-0.05124626979355281,-0.04112439521215423,0.07725859334611564,-0.03279540704266343,0.05798682248642083,0.042634387852516005,0.0282742663300545
PROS1,-0.023725234387059594,-0.013918788411162071,0.09248345930353166,0.028357952997065068,-0.03274350543901191,0.047327947106837236,-0.002312751118384242
CLCF1,0.055132719171614414,-0.009222756850667703,0.03345602821905173,-0.03326736126646252,-0.008812717263288,0.002019720232398787,0.08990412856493271
PSAP,-0.15005708455367983,-0.04259618113962937,-0.07080120687055964,-0.02218386742635374,-0.0026712231256015373,0.11194111497733686,0.011777369244704655
EFEMP1,-0.09335421469740211,-0.07909553214929113,0.044088852792140525,-0.018770662103480544,0.005358774518275134,0.008222368025232893,0.06154590022786386
C1QTNF1,0.0527561696390803,-0.014938318235212437,0.13553176627791497,0.02439637314867942,0.025990539835368066,-0.028851115589371392,0.045729468388495925
ALB,0.0008880482476237618,-0.020573895894450266,-0.02214418246894485,-0.01801717341964662,-0.012199240057806598,0.13568504344034238,-0.026548130104354306
EFNA3,0.029497051319757,0.01002624482585115,-0.054261659853295806,-0.0038122048212100063,0.06954859906070256,0.03601691714506073,0.03274159690889081
DRAXIN,0.006568919715152089,0.006895224435972775,0.10218374206019248,0.019125864831089148,-0.009795391127299389,0.0609006997227101,-0.02312537403032568
RAET1L,,-0.01595107832935178,,,-0.01173218534068908,,
NPTX2,-0.042941327543948055,0.018165919916065885,-0.08082369563796471,0.029833122618107923,-0.05501083249964036,0.07834337798353494,0.03694175757226644
FGF11,0.05032584920427104,-0.003978926653673757,0.10866959770689413,-0.008662745079253232,-0.022202202005980814,-0.01885910580173102,0.061969251260324654
CD59,-0.02376787041791205,-0.03638356892731818,-0.05954855115767616,-0.06238518491834764,0.014968035277157303,0.0703105281604987,-0.05630810515897321
COL9A2,0.017913729516126766,0.021917285362874066,-0.0196200215604057,-0.012606652802652732,0.021470287567388842,0.04816554018675086,-0.012514844260698783
DLL3,-0.09415155927033837,0.10268975347067234,0.08235030060863537,-0.04400410599158796,0.008695262290418712,-0.057243785968297996,-0.07406310109010614
FGF5,,,0.0030198187082675332,,,0.02737315455342113,-0.03169490086468892
LIN7C,0.048504542141967304,-0.002682575396695864,0.017512131433418364,0.07882864418341828,-0.028343068181185076,0.0029069452081139507,0.021365612982645422
GDF7,-0.03084838940240803,0.01590209551089926,0.017822238747452927,0.004467470707639808,0.015163267395295697,0.11606007301708055,0.04506742539360028
PSPN,-0.04184078142491976,0.04267023159110651,0.010700250417535534,-0.0041522552708570535,0.019486913265127494,0.049213085279236006,0.021531127780793347
ANGPT1,-0.033979156437304356,-0.007134208104678837,0.075333348862814,-0.003970971071433008,0.03840572664794233,0.1004731413343823,0.05226281529999941
PNOC,-0.043564339125460816,0.01776613331485194,-0.03018364637714913,0.01471584930118216,0.0674689286727263,0.15914594803094,-0.023108657487341273
L1CAM,-0.046323611909076114,0.03758121891495165,0.02247637853598234,-0.002402286966665354,0.020991217112493056,-0.03363125875771296,-0.04348638220865272
APOA1,0.1012643464469777,0.010372612998082105,0.08162757925501146,0.030130944003154216,-0.017382895606520142,0.04670354973419778,-0.003331743374650158
PSEN1,-0.017678556913768143,0.06436049045925066,-0.00849825164529569,0.0038844825796830753,-0.0524710893221585,0.02085024931665921,0.11992299926615817
CALM2,0.0320215801441272,0.11152666473815576,-0.15730294179206206,0.008044764730349733,-0.02089474293770027,-0.03172211586209485,-0.0786112275471723
CLEC2B,-0.08838363809973863,-0.015490309768495688,0.13324934451343384,-0.008272906007321909,-0.03774270366582973,0.08072879253903421,-0.024909731793653418
NTNG1,0.040275995831606105,0.006419583046779103,0.026960210683774584,-0.01563162460270926,0.026370635604172105,-0.023025660439854483,0.08363887025803751
LRIG1,-0.0053737549500705506,-0.015297041537201574,0.041757996371292606,0.08583388366683002,0.007541096729958334,-0.03747463490332675,0.07897455354147796
CPAMD8,0.09854066744832231,0.0537552091223027,0.03779219365473323,0.11621131682259112,0.038108791331891954,0.07774427694869167,-0.02032456268560733
GHRL,-0.011079748254380444,0.034981216505744886,0.015673572207336575,0.04194696061131397,-0.009795391127299389,-0.01648204970760965,0.09630740433774268
NPY,0.03328350291479835,5.5670746401806506e-05,-0.09493996399038078,0.02854810902014198,-0.03783809934197707,0.015696446930383252,-0.07840171499908881
MMP2,0.026609974305238943,0.04721366837460534,0.08637667448529066,0.022587865220262415,0.015268438528091552,0.05929176220934046,0.04225286791575852
PPY,,0.023266085581684522,,-0.013378610492002306,,-0.045752118379543454,-0.03638345834462129
ALKAL2,-0.040648266394281186,0.016464680401955367,-0.02790273945723583,-0.03227136526085269,-0.015258669775067065,-0.009815548386488047,0.01853666922636852
CSF1,0.021745402257076527,-0.0031551188735431165,0.06947168776545394,0.020921406225919825,0.00413671860115387,0.0204727513279395,0.04242650581782372
SEMA4C,-0.04594462210823629,0.009945727104026927,0.006136234118119843,-0.013884821692823426,-0.006992463418686971,0.029389519817653177,-0.02685603264598973
BMP8A,,,,,,-0.024031299020403293,
ICAM2,0.06142519529988426,0.03480996172296724,0.0877914077055353,-0.00016388377309944086,0.003544058357173523,0.09680271913537955,0.03359148301025203
SYTL3,-0.007622874253268102,-0.007679366272271231,0.028791588534820636,-0.013229467000532232,-0.02206727755795077,0.16255034415441222,-0.0014335885244704245
IL1A,0.05695567912668616,-0.0032394956984824913,0.07069455907638059,-0.0332873443117528,-0.027611853429042856,0.004774678780077021,-0.03220513649932853
HLA-G,,-0.024544900718928522,,,,,
PGF,0.11196336619556067,0.03191694935945068,0.1319975153057942,-0.025528611670759777,-0.017711787621669254,0.06625071728103425,-0.02904553088189217
LGALS8,0.06289924187933028,-0.022398362595354823,0.07797502573047439,0.04608175828704184,0.00025884102496403583,0.05161689763840719,0.00798273435411109
DKK3,-0.038313384311925,0.04919929460348599,-0.06827123589046696,-0.0011755838570871515,-0.04693990645359225,0.03890076162463685,-0.05493590308088234
COL16A1,0.06002814058230152,0.07283496792858202,-0.00046171483666035775,0.02992499796994415,-0.001301036653172962,0.1053591346336213,0.03550488904109927
TPH1,-0.022675923927102132,-0.018022190711111535,0.0103932019961718,0.043335288608834,,0.08749404116841776,-0.017946845035642953
TNC,0.08862753374031053,-0.03237676884533966,0.10294512285611485,-0.013744454139471377,0.015825521571353886,-0.023112108626624554,0.023284230350883162
TNFSF9,-0.009586220713227882,0.021616388350208012,-0.05277007303392222,0.051147984283613564,0.0008473781292463264,0.03012218606382448,0.031672208119100646
C4A,,,,-0.015859671684480804,,-0.005395278616552218,
CNTN2,-0.15758041220069008,-0.013030831593628976,-0.07212753932373671,0.01851069075704135,0.001382013584024571,0.01896182501691435,-0.01813919465542561
