,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,0.06182823500283433,0.01159254069656294,-0.005390030509551154,0.0010895504528665532,-0.056352161682807336,-0.022559003420021113,-0.05738431864465282,-0.060525446082583687,0.04457165181199922,-0.12240916181433872,0.16728418229880976,-0.04297346250221801,-0.01852162818001066,0.016528433906675608,-0.11134216112986367,0.02518924538795976,0.06045383761867577,-0.006060248954973788,0.03408013543012276,-0.016159953876723875
POMC,0.050378553610483934,-0.014903447830027807,,0.10396572189558145,0.006842181179441863,0.0037164582745126047,0.045723974403998294,0.03339731512345684,0.020178966679379,-0.020586827566133534,-0.015703558889010028,-0.04358235489220922,0.1625042453931166,0.0051771915341382166,0.046296723484588076,0.05987892465734242,0.01605922659537988,0.03737941304900159,-0.0019851911735013733,0.0730947366003975
CCL18,0.02400419091321034,0.02004025506111424,,,,,,,,-0.005581668877313189,0.18876998224596808,,,-0.05143851206632799,0.11370263408036502,-0.047641862765552455,0.027636853853926696,0.012083706998351422,,
CCL17,,,,-0.021957034073119098,,,,-0.022293068605149777,0.039648752590106584,,,-0.03078382779181589,,,,0.04644201627277218,-0.0003341658309612871,,0.09481005650473347,
VEGFD,-0.04028480800170595,0.016449143079911993,,-0.0011878693200445675,0.02575295578406445,,0.0010424440643805354,-0.023751379025102118,-0.01659347349860625,-0.005118411958454051,0.05413103492331063,0.008699355007734586,,-0.05261510370287554,,,0.03092647375198517,,,
TNFSF13,,-0.04111842904924068,,-0.015145470690704349,,0.04570928660561964,,,,,,,,,,-0.006372935722839838,0.021125430715913794,0.04708911169745194,0.10662981531650387,0.07630630063214759
WNT5A,0.06606991564575707,-0.009733255424341013,-0.06292486604981844,-0.027434450713885793,-0.0046315700697359165,0.14280859082336927,0.08333369593450386,-0.009697504788058007,0.010518265464754687,0.0284214995600409,0.14728025884380017,0.017558095125804106,0.09349750646868565,0.01697220910122217,-0.01755478902774387,0.03516631961732247,0.04788362544468011,-0.003321194211856104,0.03609837122836801,0.02544249599430526
CXCL8,-0.08258673264253871,0.05460702779149879,-0.050411158953455014,0.025413467588664154,-0.02002272465287139,-0.005877042395817021,-0.022643666311585885,-0.0027853780270927016,-0.015452564030116597,-0.05809969537055637,0.011373845143747821,-0.011389606819714432,,-0.06140013445236957,0.08413080919401893,-0.09500200763682166,-0.1747922491778933,-0.05714484688510131,-0.005750366127365618,-0.04349271970395438
GRN,-0.01570276467680413,-0.04489202928771722,-0.050392062707234724,-0.029778673593942644,0.01954613601675636,0.08353346066391025,0.11140247199818556,-0.009751730018335108,0.006815510225281544,-0.10162640633735442,0.06555292937843953,-0.02380374224007817,-0.10057325609508046,-0.06263453362564742,0.020441276842799894,-0.040927080849689226,-0.02400683390012356,-0.05227813338070305,0.005534248068382672,-0.012461762160988087
MIA,0.022195112915036133,0.05593755697667736,0.015740116397422836,0.02129760445966778,0.043888508620214504,0.03632284218141895,-0.018846117189873935,0.07631714542145006,0.04356822581240349,,-0.03168429506046801,0.0024044712963385046,0.015902694326517475,-0.09417007667526396,-0.054735189140172884,0.21282905538026176,0.24558473840840905,-0.058035295422002975,0.08364346640405236,0.10698813048909392
COL4A4,0.0682667567528537,-0.015911829520722676,0.05521692148807193,0.036542798148660696,-0.03849165037429168,0.01488191498631002,0.060982085424493085,0.024687407707878025,0.024778458510508073,,,-0.004860289131407659,,,-0.026681479221733334,0.07257821825918988,0.041268784769401885,0.09086206489562669,-0.0032924101075226674,0.048048364546511
TAC1,0.05758357591552049,0.05828530972248973,-0.029343554233574074,-0.004767456570519354,-0.014008794013310167,-0.10827534199527666,-0.05681291437247907,-0.05526027403509996,0.0696691792866936,0.10352278632397587,,-0.022069477349435082,,,,,,0.022967679787195067,0.02241809083555249,-0.029903342245961216
RARRES2,0.0008515807406984393,0.07957267451051729,-0.02091150299332422,-0.02004360290792448,0.014223349898679126,0.10505656456613466,0.08852435640481363,-0.0700156345899561,0.017197223541458844,-0.018900733853939186,-0.1476224386579567,0.06559456922654668,-0.01866994919263854,-0.053241279634544884,0.10837680399962892,-0.012776942759610773,0.013347739905560941,-0.01404212002123451,0.084336589337819,-0.04743267272471917
FGF7,0.026095081476919947,,-0.023229903186202955,0.06836324210536837,0.000151304430856916,0.008771367462069735,0.10997313847756107,0.005339990352058631,0.013602623835033857,0.01767107118896685,0.07759085943624819,0.06191147385088186,0.02963986708120658,-0.0006757960671869528,0.07363819445737262,0.07578016080653535,0.04646106297393652,0.05881449393475147,0.028394632967135472,0.032501431238868984
EFNA2,,,,,,,,,,,,,,,,,-0.031201089024510333,,,
HBEGF,0.03532028441267801,-0.013342035779276196,0.011624890485075293,0.016548314481188698,0.05253984761283461,0.1211794967630409,0.043670252227871624,0.038211210242163715,-0.03592017406379216,-0.0877572124140505,0.16522146440600255,0.09057480537029969,0.02213234821154248,-0.04301833346096711,-0.04698233800963866,-0.011326617757197508,0.07841760027123217,-0.00694918904380359,0.024587205376642184,0.047440450900877604
CSF3,-0.038501665062829954,,0.00993100349203891,0.05362589875357917,0.008373954519335794,,0.036304910713458906,,,,-0.04468416807899895,,,,,0.013237836021811744,-0.034914994712666514,-0.006679905816774747,0.05823236858456096,0.0055302891370919505
PI3,-0.01754959752285234,-0.0329222228485355,-0.00042402913081591764,0.03856661757722182,0.022855318792894076,,-0.027929125294134372,,,,,,,0.03755240346736544,,-0.10523549337065698,-0.13841003504478036,-0.031702654953832086,-0.022352197511810723,-0.020311753226752095
PCSK1N,0.0839413487439125,-0.028908307275449765,0.055035995490005866,0.028613815038766522,0.005769188699116016,-0.061635658744845306,-0.027798149483443453,0.01597738086177651,0.022667415021208254,0.15812767097129934,0.13741211943536066,-0.01896487798631149,-0.012351330656715847,-0.05979728041719114,-0.001812137233282215,0.06606027248628799,0.029141747683691325,0.14877417423643557,0.04329513902129329,-0.028653961499678818
NTS,,,,,-0.008659568658621474,-0.025350283358202278,-0.030486547282610944,-0.02658858593776899,-0.011247491024679224,-0.02295571072275509,,,,,,-0.013066692158315794,-0.05169980767087404,0.07060927187604513,-0.05233558827036183,
SFRP1,0.03206166415205166,-0.0001325815833570494,,-0.01915836094699982,0.0021873003322717115,0.021879398073233098,0.10479788300150092,0.02679435344509258,0.07680929782187637,-0.10321401434985296,0.09095311529076201,0.031885279805865516,0.0047017704369716065,0.0008487602763393569,-0.012698176840483778,0.09422133487858979,0.08639036828888161,0.024655342840947354,-0.03380251775982595,-0.04767381085742967
CXCL13,,,0.08654450479363057,,0.0302671063072517,,,,,,0.09897938078981171,,,,,-0.0030914387779113406,-0.008623869884118986,0.00013068665712862116,,0.03264424524390687
MICA,0.008498674924453062,0.029340398873957896,-0.0025768687052431407,-0.01635328009788182,-0.008454589727538526,-0.010878674253401548,0.025216739973708352,0.059202301329892855,0.04963631282168352,0.013289329351565392,0.06098692895385496,0.08522185486918119,-0.012604342068566594,0.09010764773726662,0.06291406281012449,0.05462978226727354,0.11358279428070252,0.06004289896872131,0.07884006456101265,0.013657473632740587
TG,-0.047506571375543274,0.009842097860822591,,-0.02067490680223719,0.04465386439759946,-0.003214041876224914,-0.0299356663940467,-0.02245942297209513,-0.016371406578577014,,0.08080183044463432,0.013393985166564886,-0.052321017493210956,0.017759361496065475,-0.03436151098030576,0.10337771653306194,0.06421778463554424,-0.0034190750164757567,0.008682808813678857,0.09469239668855274
ADA,-0.008118864812907484,-0.051756119520262725,0.013289328141319974,-0.06468823738973133,0.030771524632355843,0.033304863066675336,0.12432325110310513,0.009950932318655787,0.07226056508693167,-0.06249103031684207,0.15234792605215314,0.03654266712703734,0.013704140157675041,0.06438548778435371,0.028941046650390687,-0.000543455910784313,0.03954491491376079,-0.03941124622168594,0.023572357630582092,0.042226988414147584
LAMC3,0.02950238640583286,0.008052306518953375,-0.03063585970834428,-0.013372105523261324,0.013789734613317568,0.013060197091303379,0.04699255462137571,0.0038227705855028906,0.01879866455251039,-0.0020536553856348,0.018985572121391216,0.026072064216554697,0.07226898924834285,0.06544602401107473,0.01133288550194152,0.011923168465308593,0.11436340861419216,-0.013107144929263452,-0.015451402171560163,0.07825223555872464
CCL7,,0.01306946427666507,,-0.014947924585112992,0.0204659186485189,,,,,,,,,,,0.0028869455496083347,,,0.029681335229216715,-0.053579891608784166
NGF,-0.034334261056892836,-0.018639246306121366,,-0.03424951310368786,-0.025403840286580465,0.025443445841415054,,,,0.07428451873290627,0.07200765265206198,,,,-0.0074427349952029005,0.023735480391020972,0.049541983046971556,-0.04112086326620241,-0.035218966569943014,-0.0027587178048946864
TNFSF15,-0.04247576596010975,,,-0.01664524511914959,0.005086176591795952,-0.011860942153073761,,,,,-0.019898560552341862,,-0.014235981349493538,,-0.03167216601219598,-0.024768869651630106,,-0.033534463698525196,0.06750659240720569,-0.0298930399485795
HMGB1,0.05507774843709223,-0.12527974714817014,-0.013222642693664905,-0.03570834530693049,0.048259004788667605,0.06903328302094708,0.03623534691586706,-0.026336995989645354,-0.07285522155402446,0.024030617951044733,0.14521523626218907,0.021682676876655663,-0.09779774837172606,-0.026090207539596465,0.041275589771254693,-0.09385869546606021,-0.009847304308549732,-0.02545998438629852,-0.04952006223786679,-0.01892441467254293
ITGB3BP,-0.03517193485267002,0.025834655739227733,-0.008008718632108152,-0.07289209335314005,0.00492960328955038,0.13572111967126368,0.030097445439637095,-0.008407566740137104,0.013910602332940154,-0.005106922861392899,0.11175930938467518,-0.0066812825195270925,0.05225426005928139,0.08014592647899513,-0.03706906384439927,0.054617406077928594,0.010814501770260169,0.00739052137378115,0.057135879057826335,0.05236185639847386
AANAT,-0.041231256873586954,0.009467508902517897,,-0.015145472307151608,0.04201394436039477,,0.04988045882558749,-0.020197890332081542,-0.018871582601370087,0.07615087464824052,,0.05101991713675943,,-0.01353292618136473,-0.021980230421299447,-0.03441320168776788,0.09071109250311872,,0.06356864218040804,-0.034147487555137884
RELN,0.04223109587030906,-0.036386928037819316,0.03791877010833583,-0.026289148171788693,0.016173035820412213,-0.06365865023553384,-0.03912850144673383,-0.030823851453091692,0.05687786051854629,-0.03153517143513215,,-0.04571553564229448,,,,,,0.032375137245677955,,0.012024974975300218
IL15,-0.060378568120500145,0.037515821458814894,,-0.001328158566993742,0.04419983911890798,-0.024124958830558547,0.026683395177997282,-0.00219201996356551,-0.003354973756199296,-0.04422584337903167,0.007570855576871093,0.009256276775711569,0.04995015016176069,0.05019723987468228,-0.017128437675071138,-0.031810840741132135,0.06670403065966193,-0.01701848949074761,-0.0024428581877508136,-0.014407418419574073
UTS2,,,,,,,0.08108457128189693,,,,,,0.035901454401210765,0.046305087022299324,,0.05537260680130702,,,,
BSG,-0.02619044719873434,-0.02869936433299494,-0.07703233968331598,-0.043428612682133716,-0.02517978285253544,0.06542328629411029,-0.06463621238055432,0.04827457715335255,0.008266388865795622,0.1777191283680919,-0.12715098077253653,0.04752967067339571,0.04774711554693686,-0.069591638866081,0.026781586985069442,0.08550732815393139,0.04403373151474224,-0.04603237509427773,0.1418060657438977,0.12252446381302043
ADAMTS3,0.06510553553304127,0.04834867761150283,,0.03175508525886142,-0.004822887686735395,-0.038858329629209445,0.06815257786486534,0.05461773717453163,-0.01515246161633691,-0.018890525699675524,0.03835703681261936,-0.01791931952364018,0.05902242940691054,0.06138996339406704,-0.026319088249293177,0.06712066414857774,0.02312956203799012,0.07110350936070725,0.10688624953809292,0.0840395162410136
CD34,0.10840478048556332,-0.04660843595035735,-0.03367253564891215,0.04283378285773361,0.006848051993038392,-0.0069048991967738055,0.09288179644413883,0.01639537231102707,0.04772508069776833,-0.015472265244980146,0.11312767324106617,-0.0025959171703250836,-0.04981963849580824,0.08034166639676064,0.08656864781757798,0.03402739912117199,0.07969514404808209,-0.05272075557975734,0.019866868469662333,-0.008811274808892808
CCL23,,,,,,,-0.02545746166394423,,,,,,-0.012121833847608515,,,,,,,
PLAT,0.07801107436635953,0.0025613883408483005,-0.01048839455811477,-0.0085534837578785,0.04564131558107673,0.10664483962413503,0.059411841889317696,0.023777845812978787,-0.004490964815641301,-0.03878109749010651,0.025933961140070436,0.08680962573946772,-0.0597037336366133,0.054824745187593435,-0.09077968441891955,0.10791457149924817,0.10724190524426468,0.07743147901198562,0.07053908408630763,0.13087664587964032
NTF3,,,,,,,,,-0.030463236219991165,,0.06571996423697297,,,,,0.1061350933697094,0.17172196276156498,0.09541049139718841,,
LTA,,,,-0.019158360050741584,,,,0.07767964154461612,,,,0.017146876619828062,,,,,,,0.05786730633004716,
CKLF,-0.0022791892666045458,-0.06199052926066713,-0.07258309319744628,0.009712983742517708,0.04343693941681488,0.11576789061739337,0.06105079957051987,-0.042428329341567754,-0.06083431232856927,-0.08349748891343244,0.14850411117769663,0.033672581983758346,0.0530653082944155,0.18211465426930987,-0.04963624934569214,0.11829915048469943,0.1755846059918044,0.0856215533710817,0.0715381384302702,0.10789581647511641
APELA,,,,,,,,,,,-0.028765234765231237,,,,,,,,,
CD24,-0.031184450722819744,0.03982398388322751,0.06370252501044069,-0.004049590688470892,0.010315612998897274,0.058437822524604895,0.03899121934681149,-0.06943846351894069,-0.042269856036961005,0.02603272942091284,0.21208507268330026,0.0026441624601705365,0.11095673917731129,0.02064693704178574,0.06497388290457619,0.06603414590495052,0.04442645571708849,0.16785170842432384,0.06799136374118608,0.029717755082157418
HSP90AA1,-0.05326688921642133,-0.01135506461847394,0.0024076109674025935,-0.005791643734036787,-0.017750678191470463,-0.1298374253440373,-0.0554469410398828,-0.06649606678044863,0.026580206406178593,0.14003206828587147,0.02743351958111614,-0.039385207747558375,-0.06409264353084286,-0.09100198423627308,0.04910548164742608,-0.18968684776877404,-0.21534726285749373,-0.0217058989876877,-0.09776797688799668,-0.1414750248282592
BMP4,0.003891002050403687,-0.012641043495283964,0.03563779651065798,0.030914826859749386,-0.018439673399984976,0.09566085988256683,-0.05130261347847401,0.002996815823699869,-0.002836724832312264,-0.018554010158659623,0.0064848068936904915,-0.03263374380722567,0.054727143281709634,0.065790440900526,0.030918142360104137,0.06988901582725218,0.0375303528196451,0.012519687779581989,0.06579593718451676,0.013566699298292089
SCGB3A1,,-0.04109945964042016,-0.029328048875541586,,0.0010177346104858899,-0.006112909072340443,,,-0.015918364501344828,-0.02247826653926358,0.041430805016288104,0.08693809558777398,0.09996186502946981,-0.01623728570125137,,0.0002697634822249364,0.11933554183243468,0.06540557866148215,0.04764664830224006,-0.020728025405899554
IGFBP4,0.02439962482723343,-0.0018959901403204258,0.019002936908187718,-0.004719721307234431,0.015432069150078906,0.12876856556058727,0.08331634977106654,-0.0007399554729025926,-0.05118460127343633,-0.04499081286372495,0.10090315129249328,-0.007876959793815747,0.054661212106886556,-0.034259114773909395,0.10934981386803169,-0.02257440588041258,-0.027337667925501522,-0.09973086589636454,0.03055417565525755,-0.012605664554541715
RSPO4,0.02658909461095934,,,0.09481770779727033,0.02648747078475174,,,-0.02262464334205791,0.05475938307918607,,,-0.005984896741909324,,,,,,0.048059417594150826,0.05441983380637423,0.11590682256538415
LEFTY2,-0.02619268695523728,0.02003980371026666,0.0214209908558102,-0.042807689338877464,-0.04050225052534294,0.022318035450127713,0.06174089062249877,0.04593944459349985,-0.017454678808458024,-0.022955725837567515,-0.03901841503880951,0.05739146583231453,-0.016088100175162972,0.08725867263709128,-0.028088871657564768,0.04706922203624247,0.04617260072126335,-0.022316397402715543,0.012427833319525055,-0.0025232607244890784
PF4,,-0.02504459821618026,,-0.013041769708836888,,,,,,,,,,,,,-0.048937836974889036,,-0.043031315638879644,0.04083226732068566
ANGPTL2,0.08734280443062109,-0.001798521251451694,0.03882785044936282,0.012564478563917899,0.035000812983379946,0.1712060561191865,0.06931246278666094,-0.04249922749123728,-0.02264790955794421,-0.060762717820295596,0.006979898422359263,0.06316532781074494,-0.031150688768303635,-0.04898748768296692,0.10054075637420963,0.16571813240769714,0.11316839233653773,-0.004148484730033716,0.08228093408286519,0.08805283493090824
LRIG2,0.03549219533806902,0.03782367405472352,-0.0002866466175913774,0.03369306190789335,-0.0022917729790490264,0.033058879066197665,0.06154071282926214,-0.011119303353653485,-0.027992663345875444,0.010061732145675918,0.037918862705996356,0.021357356755788186,0.02517325799996983,-0.037598290742365745,0.0671709994415984,0.11249528047961165,0.10425330777447155,0.04106858260635101,0.11446811598084278,0.06967979097550032
ICOSLG,0.07364059203160334,0.015555679351195329,0.03118030454567331,0.008218439172755042,0.020245675554293917,0.09644582916278209,-0.019059717757411686,-0.011856789037900151,-0.011345589290970869,-0.09342440199944023,0.058013688383656656,0.05704555198591123,0.07310022301956089,-0.10151594767317353,-0.006009792784828866,0.07346704033432225,0.1101977680179636,0.06985001666688387,0.050652583837664654,0.034417687347764465
WIF1,0.055306701466531126,-0.05058106911609877,-0.04755877933729914,,0.03450033903292616,-0.10893852405797105,-0.006460236806959036,-0.017458901386945565,0.0753691891874585,0.11252315059498762,,-0.002288725677522598,,,,,,-0.034818087721824285,,0.0234041882934147
NPPC,0.04245093018265384,0.03288076449402222,0.0358334906668373,0.035833922446328104,-0.03984418351038823,-0.0077302717971987536,0.04935937860024809,0.02468518201640178,-0.022122627859058875,0.16378461569186195,,0.052791755346847644,0.03528951171394249,-0.0756447366844043,0.10767690309033401,0.02692849461911893,0.015425193157884537,0.014773461586336061,,-0.050013073680238475
LYZ,-0.023208301012598118,-0.007657004516892962,-0.03663507367453406,-0.04667055689596469,0.07346883575368493,-0.026231166117082944,0.09774672077523094,0.05639011611592024,-0.047784320023288744,-0.1452941903909179,0.030889727929027853,0.04410174661453886,0.056378997415923386,-0.060252869750508566,0.07784080675321985,0.019639592603113945,0.08862201443648167,-0.05179390553553072,0.016948649123329003,-0.011691542663888952
EREG,,,0.05326889001620084,,-0.0007600350519869587,,,,,-0.02361473334312494,0.007547270234932035,,,,,0.04695884033840203,-0.010424988646277169,0.03670491212613106,0.02682049883056238,0.014245208906577286
SPTAN1,0.08152944980400383,0.01590356463479486,-0.03007285467085633,0.020803005313240332,0.0321541428395017,-0.08294367021558034,0.008356523227554624,0.019152901680765326,-0.012110289206213109,0.14751466082777456,0.06360245356350604,-0.00543989052420971,-0.024800403899426515,-0.005317192191617177,-0.06974567637840069,0.09883560410403174,0.055652491104813614,0.06072651691341369,-0.03353012060332148,-0.019313868196178367
PTH2,,,,,,,,,,,,,,,,,,0.0385159555755123,,
LIPC,-0.03961121105456032,0.030557679781447383,,-0.01091201240432922,-0.01776081460657165,-0.037411625184005835,-0.04428005137935526,-0.002409066710798455,,-0.0285358766168312,0.02657595920555869,0.01379770127188138,0.027840714591172343,0.04280328372696223,0.0037418688554753912,,,,0.03931896493411565,0.1060064895312374
COL8A1,0.09325839932890115,0.02400223760845521,-0.03425630672594049,-0.05917274068248031,0.026679680247053885,0.15906856858875001,0.0019176691502165559,-0.005714402394500877,-0.010990296120239352,-0.07413685591363285,-0.1512447228001893,0.08635400419980964,0.06184274826248812,0.04438372216264828,0.0961449115339311,0.08612405999919677,0.11253749900965965,-0.05891977294950547,0.06994957030160567,0.09163338891613362
GSTM2,0.04077777104469521,-0.041489559456921725,-0.04565565799438997,0.015716618369224406,-0.029183540372412987,-0.02040090117994158,-0.018710840659770623,0.023504908642146608,0.0007849198415028003,-0.03755952431781741,0.0030778897042498202,0.005967678022449685,-0.03493344926529685,0.10229959386883501,0.04591264950012054,0.09969563472911788,0.02748212666612036,0.06474322821812882,0.08258459964201635,-0.0026324791399747784
IL4,,,,,,,,,,,,,,-0.04656312107433258,,,,,,
SPX,0.10327132140216835,-0.008544369517028897,,0.018369062364329378,-0.015587606904365045,0.018364747737226666,0.01921803721465899,-0.06466406401035778,0.016781826018888283,0.06741917728932864,,0.016788476109350723,0.04236546652696281,,-0.00045582872650032293,0.12002922473803934,0.08009349278341474,-0.020724926401496143,0.009131749445617494,0.03900365832077468
MFGE8,0.0713953905106419,0.0049049018953257716,-0.06256814283585689,0.011993088272446039,0.01808322806162939,0.04085567230076968,0.060894986573433736,0.049151316602219816,-0.010959600669213261,0.12082369930929279,-0.05379209315988792,-0.0012031039447421977,-0.021154198946654955,-0.08486843847532526,-0.005076409809516964,-0.02805077236902738,-0.010908967468620452,0.03603475277456905,0.0819237095930728,0.059731944105416095
TGFA,-0.0519357589753227,0.02566286957812499,0.09134184057562832,-0.015900612423214774,0.006906857626367333,0.06516816252279971,0.03510872960528467,0.06737600236822583,0.012008242180227672,-0.021546688380776526,0.04394445136362528,-0.007465417072740255,0.07337785465779957,-0.07830950933895292,-0.060706179553586315,0.09670567132863442,0.04207752859879086,0.07543686063161971,0.12822887703868177,-0.027146972807869613
SLIT2,0.16688448550304932,-0.017372897403981805,0.049357745119397174,0.03733008277916531,0.08748977276348588,-0.04920650135023366,0.017223712457429083,0.07484344817509153,0.00869307879025142,0.06410448388332138,0.02975465760637266,-0.041855089475463965,0.00902122815959058,0.0877543454182045,-0.006441452720480294,0.05825787552224958,0.04687452734523677,0.04704692578153311,0.049433732404655206,-0.02254922937426665
PLTP,-0.0177683329958221,-0.024396304764225867,-0.01884389042715404,0.051330544702691674,0.034973999554693,0.07195857553030258,0.08674679175038988,-0.06307891279702461,-0.042941935780715326,-0.10097007944106125,0.07414097100342894,0.021397402852264272,-0.03598095179843654,-0.0921099498450584,0.06891944028515012,-0.0502271913996422,-0.019351212753119466,-0.07891090499379673,0.004843761806024169,0.05088501697727693
APOD,-0.002879371742766176,-0.01382148165171753,0.009874266136732899,0.039373367739586794,0.006970968476331254,-0.07179911325393352,0.02122344508869446,-0.09679398078991011,0.013869707887216544,-0.09208880252441694,-0.005088764774042604,-0.019228851045357046,-0.001357506649105618,-0.05940407011174859,-0.020028209567149652,0.16546471309478106,0.15119327115585793,0.0016450608071769705,-0.06302138607820384,0.009159205816288908
B2M,0.10704312457479165,0.04912255666113774,0.0036148392238021456,-0.06562062197339812,0.010972697605297248,0.13278074623147865,0.08562606842690938,-0.07788751178190437,-0.032529355246355196,-0.1591562000890283,0.09833284173270632,0.0910561957986571,0.13644448906877982,0.006507649076722703,-0.018390506334401334,0.05335564758113722,0.16116147342668144,-0.10124726234116704,-0.044823448369895116,0.03676931684688479
OMG,0.113768209470916,-0.05079203879448242,-0.03436331281835577,0.03590532717062197,0.01734165051210131,0.01356226941193568,-0.009918834258116368,-0.04753064357260305,0.0024857010928133415,0.0007919334472322366,0.007323475883932259,-0.05630024655774199,0.0987690881592146,-0.06232482145247526,-0.05005595674568689,0.0998351449230109,0.1858451339457665,0.057057255277274656,0.0735388169881611,-0.013617091011329989
CXCL3,-0.016916585569320165,0.06776950125708119,0.011527169165090438,0.04378695538516524,0.06589342646747655,,-0.003437408890937231,0.0015750512908486115,0.016867951451489917,-0.03324351800574982,0.1088330612601783,-0.027581404153233086,0.16522703042769876,0.10889437034722793,,-0.0047645380679927525,0.01992942677247198,-0.039878914114493194,0.020465452402337915,-0.05595312832421314
CXCL10,-0.0003459395192422099,0.056942738192894284,,-0.03258362448538065,0.05958896576796089,0.035420662310876636,0.048324116544728415,-0.04924494574164143,-0.02586872690603394,-0.05751751037376544,0.012134883221333853,0.054720321858956984,0.047024434055295106,0.1336355543138043,-0.014525320994762728,0.0238678834528403,0.055743293139875166,0.03363324428531315,0.0017366950745908132,0.013852874620994332
RSPO3,,-0.0428217749825483,0.010503897588435921,-0.01514547118807268,0.017505446101142793,-0.026429020911656765,-0.03673843036923477,-0.0013115997526869452,0.060084261958504165,0.16167158628682213,,-0.028822035760635332,,,,0.06654596089528197,0.08217304057305692,0.09725033657148796,-0.000350545404045943,-0.03795344731104959
CORT,0.09536566396754728,0.052639505680925715,-0.02227819607255041,0.09316347341883528,-0.0365504722877648,-0.012123777994860762,-0.06358408478340039,-0.05529274749410549,0.022425444973440158,-0.00039213747236331814,,-0.01870650802230571,,,,0.043586577759925214,0.07469438836137007,0.03019497362942697,,
