,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.0034527836120669753,,,,,,,,,,-0.01777122393631868,,-0.02166661143086878,
BMP1,0.06465311966574278,0.036116847581810795,0.06170283060950968,-0.007359618010475485,0.047278920198426715,0.032615879982226245,-0.020221483477940637,0.11176806923553716,0.21445322373878498,0.04010843814867111,0.07490680385945941,0.07670018744281322,0.09993963840756503,0.04220726273150731,-0.03592594917229171,0.06498866945482076,-0.018623988992728602,-0.028481604155862615,0.09972728869556798,-0.0345028627196473,0.038650922842598336,0.021710965260296488
NDP,0.030988136223938506,0.002626801662362281,0.08976002961663404,0.05133349342085359,0.004775974900272083,0.02054077592398491,-0.051237761661349975,-0.04754415442211534,0.06163022571846354,0.02822192085619382,-0.004477703402391522,0.06663931865315281,-0.12655253224909416,0.017083606027048465,0.02003220968443837,0.06739133758673722,0.018694567584845816,0.09914852277403141,0.0441382658452976,-0.021831524697735576,0.08450172455762842,0.005031960542976348
TNFSF18,0.1346418179796176,0.1695387490988009,0.058920558511383954,-0.0323736295461598,,,,-0.008432420717852582,-0.006671471941522104,0.007560694728972065,,,0.02330084041167901,,0.006988540787679196,,,,-0.018327149565002077,,0.0324643318298022,0.04174435354102801
IL36G,,,,,,,,,,,,0.003417102146410977,,,,,,,,,,
RTN4,-0.009749444429191668,-0.07136610637636882,0.029910702001754916,-0.015720504581924675,-0.008197503546530068,-0.011523298005576804,0.0025086972200102815,-0.1909785831895297,-0.29795025971683253,0.002497940204825682,-0.00873050948627538,-0.07195761946562565,-0.10436595963081409,0.034401254187463176,-0.0055873638336731615,-0.05923556391961978,0.07029971464779064,-0.00998240160725681,-0.03916139489273817,0.15302599271763173,0.07205460019543902,-0.06081115661836773
HEBP1,-0.022791429409311136,0.02022393178087131,-0.006796381871906373,-0.031060004146522116,0.05894727563529443,-0.018374838073470776,0.038267770848598955,0.07938123978224844,0.13160652158580455,0.05069051223993696,0.02834696602907111,0.08426984772314791,-0.0159989199747878,-0.06221032159732336,0.13363905918366162,-0.03420557288424415,0.06291775963345231,0.018414002235601735,0.0021350972611411632,0.07593072524708269,0.014422289075421351,0.0032000859892686194
WNT7B,0.10710349110897337,-0.025961842998597683,-0.007252843669156888,0.025856152228695067,-0.016365988107238896,0.01701775333152928,0.08049975688934745,-0.0024290672315340927,-0.09785729349539146,-0.05373648802949212,0.01846574043167045,-0.04002558327340269,-0.030909676751638082,-0.04138721719282287,,-0.032775223807751885,-0.01674914413773198,0.012458127929631023,-0.03832355236824068,0.024633276782355926,0.1130679197397265,-0.041242720314939016
PTMA,0.07620589509698864,-0.03875793504843755,0.08462457861181491,-0.0003631845493076731,0.012161736750845606,-0.0015177506143920936,0.008743495947820057,0.24541224401967296,-0.14605567171760372,-0.005552071510156496,0.09958321928379055,0.12834782840530218,-0.00522268685463568,-0.0268135062795163,-0.018079293235691386,-0.12250329817908925,-0.01228842640021457,-0.06731514219591041,0.03577597173251104,0.003666077646253351,-0.05694391778515132,0.02514505167474877
FASLG,-0.01817844444028255,,,,,,,,,,,,,,,,,,,,-0.018791444702321195,
