,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.039674313096215136,,,,,,,0.08361716459207674,,,-0.017760871909671003,,
BMP1,-0.03001417092859938,-0.00943048924205683,-0.02670591646093604,-0.0037938064891360505,-0.010310761487159557,-0.0586468175853909,-0.18791897362513482,-0.03278675659495883,0.01078311961437063,-0.09011890024558132,-0.15146203492521915,-0.0800118945644332,-0.026538157410416194,0.024278560345406604,-0.07431182426792349,0.16833195642556442,-0.006855831310580039,-0.0338902409707578,-0.008409198365196132
NDP,0.018445013696326933,-0.0210403747522479,-0.014749244231885662,0.03593739946958229,0.04394252801529869,0.005043235733123367,-0.03567403339722631,0.06845166668598578,0.024778411708293143,0.0429085662864847,-0.0332190301283503,0.10324492937667765,0.07075739776617847,-0.0556267057154678,-0.0006998845521272724,-0.007100139003389102,0.12593389207464478,0.10981596141426886,0.087957634159798
TNFSF18,-0.019581136480788734,-0.0013577191905368511,0.11305776664297859,,,-0.032716234997649626,-0.058915163892361795,0.0007055123402383126,,,,,,-0.038394992350542244,,0.05392796843738347,0.10006861062922581,0.049101962122220934,
IL36G,,,,,,,,,,,-0.03494474613305021,,,,,,,,
RTN4,0.13019587911134084,0.011212982850870126,-0.023221349299137217,0.03978276199029476,0.04869573471640325,0.05692926834345341,0.22709824041666885,0.12466521366261289,0.003973892513207314,0.3086551780572281,0.18915506798669032,0.02996636986035827,-0.043484634092422994,0.06296657219764165,0.18803177044922711,-0.036323832250506505,-0.027409228159299342,0.07231195288464282,0.01976926511122303
HEBP1,-0.06983056119776095,0.03772202731259699,0.0064130368533471165,-0.05300567152042943,-0.009290893671613128,-0.017242169245307724,-0.1583601167218827,0.02021173526333302,0.01959687249080006,-0.05592979759432859,0.001370643404107518,0.034060883626162115,0.02607596118714026,-0.07998042122986451,0.048911029055622834,-0.04592857841728535,0.1113475776476157,0.051167343899220244,0.04091494357004672
WNT7B,0.18398511012418248,0.07173690288084053,-0.0038821137900036814,-0.03186427454377877,0.011594772641345279,-0.01915352461282552,-0.009081131792390656,-0.03316947942592276,-0.055133739446861056,,0.1218689522177421,0.023964986834643903,0.0680911626179549,0.007469679376349732,-0.005009578029221141,0.08780157909792925,-0.02573539564287177,0.081838899159783,-0.06765955146889037
PTMA,-0.03398354113973475,-0.009773298172971723,0.022913151216533926,-0.004342186634857011,0.022985981896000082,-0.11901877320557873,0.0972555094666519,0.04670159171079012,-0.033862677413159195,-0.3360353926250796,-0.20893449392528596,-0.05752290414335193,0.01050053627609536,0.1263211600455036,0.01566010797558274,-0.02061549920552703,-0.12380978118213372,-0.15054536114252698,0.014247331244722721
FASLG,,,,,,,,,,,,,,,,,-0.01540399814804865,,
CEACAM1,,-0.01733250418104153,0.02928769547608134,0.027258429825899235,-0.011314322522171323,,-0.06166753995475888,0.016098662548274547,,,,-0.03190631084889177,0.04358793358385864,-0.008474983881307524,-0.035503308859220734,,-0.0014741660008409478,,
PDAP1,-0.02209482156734877,0.05242486552882605,0.0061190400599149064,0.0041585200445078225,-0.01690678506884227,-0.08613180003040069,-0.19088283527347327,0.018971667982237036,-0.008200864411419144,-0.040284529357273585,-0.1485381205222471,-0.09048200154871643,-0.015986967782080006,-0.03959395963303806,0.06107897760805342,0.09037808320340036,0.05081133727835844,-0.04760997136805289,0.06959780910069134
QDPR,0.10180904234812371,0.10450029028970276,0.04878426265921458,0.0029768194688679574,0.08934378476889629,0.20127821747517285,0.2300512500045886,0.12335679792731546,0.05175817629497007,-0.165807808491485,0.11028006748660125,0.13909203002853854,0.06077970343272297,0.05117091830893945,0.01144593294022555,-0.07584040852348571,0.05458996656481019,0.20932688618631187,0.10226138730148915
POMC,0.09496603034126665,-0.005954393460065223,-0.020581490165717652,-0.007273373690703258,0.07492574278047381,0.025847254071926982,0.007729477202619559,0.09612130319315854,0.04084215640305255,0.0244884891740596,0.07265920632670707,-0.01691307853903611,-0.007122399053142575,0.06990261425760914,-0.021384315232515192,,0.10580590850888934,-0.0348305393611035,-0.03455858346786047
CCL18,-0.026259914064540136,-0.021629327573143894,,,,,,,,-0.06074129354628745,,-0.06278552487414277,-0.018408121101257804,,-0.028577842796040885,,,,
CCL17,,,,-0.021326316459763208,,,,0.06192696909883966,0.056527691046099074,,0.015978427700924502,-0.008472522851785045,-0.037675749889030746,-0.04908605250308416,,,-0.01396199415000424,,
VEGFD,-0.029587247778217418,-0.021629334441468452,0.02216143747333335,0.0997978688421745,0.03697914371253114,,-0.048693164031826906,0.029445970692038494,-0.03781651848607882,0.025898128061077982,0.005981758906633975,,0.039998752296647115,0.08586982616501218,,,,,
TNFSF13,,-0.016322189850802967,,-0.014710415796888462,,-0.016526157277107476,,,,,,0.012201080896901332,-0.01570494323354717,0.06115945178026786,-0.01712059562052918,,0.015729448995135824,-0.0035464425622328383,
WNT5A,-0.09850214503184143,0.03377025914642284,-0.04846498659186341,0.02648410772627886,0.05399534568798773,-0.07946796187688702,-0.18081679403871626,0.0019334907270847866,0.09480541964349772,0.050185680961962374,-0.0464588172106835,0.009779960511261086,0.004908690514292984,-0.017397973841989302,0.06393273416941672,-0.0024495619860350447,-0.01607376559568971,-0.08896667530165471,0.010902105505204996
CXCL8,-0.06312626857402995,-0.05789901736728753,-0.021227327345589124,0.01959859830838093,-0.07615095106371664,-0.025269823150696903,-0.09007241180564464,-0.0629980257713735,-0.017822936492706637,-0.10016580875847407,-0.07001526512494967,-0.06685803810437498,-0.11675783315918935,0.01852982403675986,-0.06613108215842264,-0.06639409972142382,0.010785269264656769,-0.09020002733412776,0.04317993592509625
GRN,-0.09115451673563556,-0.0427640636758142,-0.008666265987973305,-0.07040099256139605,-0.0050351008315497265,-0.032121277300953106,-0.17800869274244888,-0.011506099842114847,0.049490963177512205,-0.1700320612779788,0.0884899550849457,-0.05436225617282745,-0.03247881623226034,-0.10196987037973783,-0.13320273754050135,0.037916465642232285,-0.09713026509222164,-0.03055133747552495,-0.027517404072600674
