,UKF243,UKF259,UKF260,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.018186164643376523,
BMP1,-0.046741517619211734,0.0031278222879232327,0.01309995770943394,0.0612770387321251,0.10876367752829634,-0.02258804392299695,0.02172053317592642,0.03947479769680801,-0.024873777498593517,-0.014091129535452714
NDP,0.025126657826613514,-0.008023893006322873,-0.0241213128639813,0.009497576116304134,0.06337412374277027,-0.006020015708910931,0.07324426936077455,0.006288771241672298,0.006065301231357224,-0.093763740212688
TNFSF18,-0.03492908099676517,,,-0.011674764661574738,,,,,-0.03067680840088179,0.08086428476098745
IL36G,,,,,0.012534305947098739,,,,,
RTN4,-0.03555976963401651,-0.04966180643200734,0.012725825574989302,0.02260699030939859,-0.03408094882444015,-0.02454967824071862,-0.04381923879346453,0.03625085122517484,-0.01067266341674766,0.019794902179377696
HEBP1,-0.02813213200162621,-0.013561639310517772,0.021188322542795405,-0.04279971147371335,0.01573275745552481,0.017297950623387744,0.03453124443818642,-0.025830235174171424,0.043149032789454526,0.027255590256597302
WNT7B,0.09559511326068568,0.027641149972617948,-0.019456196132668524,-0.03346462612583523,-0.022875275131857078,-0.006313383337929658,0.02239479735454069,-0.025385181440726146,0.0068716473966116244,0.034393749353192345
PTMA,0.010058040598831954,0.004227193996544482,0.009480741496498423,-0.0037615203870349488,0.02606859536678439,0.012192818596189058,0.008438734380697841,-0.03299552948221695,0.004470000021333417,0.0003279639488969825
FASLG,,,,,,,,,0.08718057670470128,
CEACAM1,,-0.01769841627142447,-0.0154058521173997,0.01239683444184604,,-0.02826720562166663,0.09745312061349774,-0.016848514116684612,-0.0025658176690294653,
PDAP1,0.011361468685766499,0.03690819038720717,0.02818982083994198,-0.02511066579752938,-0.07305430769850978,-0.005883670440798652,-0.03142777613086323,0.015544196142332888,0.039856448492140546,-0.008324235557603163
QDPR,0.026593363371753543,-0.0393369732901458,-0.057647613330838045,0.035250190894530235,0.05099996712857087,-0.04353879999054531,-0.005478516426375433,0.019939812919169443,0.007367740144993347,-0.023599994309593704
POMC,-0.04858925568535533,-0.01464844708490626,0.030078580027649675,-0.013546473694648937,0.035042882678895444,0.041238926733898715,0.03855856128498962,0.03914808598110636,0.0306999273286879,0.08655680303454288
CCL18,-0.021226135606579224,,,,,-0.007475256315255511,0.07415805101219798,-0.044943023808059805,,
CCL17,,0.036065773000050955,,-0.01456070453984554,0.017652407921689026,-0.020054214217362056,-0.008926025004904642,,-0.014296320904357025,
VEGFD,-0.007716674001676526,0.0286661689175054,-0.014739447054950405,-0.015513199125871216,-0.020376562771133772,,0.10986738610976676,,,
TNFSF13,,-0.014034518767687005,,,,-0.03848102489392962,-0.03756862303831646,-0.0189197521229055,-0.02329466164822868,-0.0345364552148846
WNT5A,0.019729251741139264,-0.03462940253307085,-0.057827453654954744,0.02565412146527426,0.01451339040606928,0.013453473430407457,0.06381736082576554,0.010833511073074235,0.06784444238308603,0.03943985644331404
CXCL8,0.030527816400589464,0.07631665435409139,-0.026891675245457176,0.007249622011270137,-0.032390050695547935,-0.0484134279975965,-0.004543794710527281,-0.03643423354756305,0.056671004361986785,0.047902371755545445
GRN,0.032105245674146035,-0.01975572550511491,-0.04118256627016975,0.009434055401362029,-0.006687343285144758,-0.017565570838885883,-0.01607790076809452,0.019228500515459313,-0.033577485855591,0.00039771397098607356
MIA,0.038504881082526136,-0.02944416336776838,-0.03657101394822556,0.019700541891008175,0.046325509320735765,0.037139115888182334,0.062161191781330706,-0.02351862014411473,0.013630408894059814,0.003458013427266937
COL4A4,-0.053130378550656075,0.0201163104911236,0.013863252912071631,-0.015201826028453276,0.10774530594930176,-0.011326163932458489,-0.027456437329074324,0.03394067906532444,-0.04198380025811887,-0.038599718138335216
TAC1,0.08287929404607758,0.00039611161514161163,-0.0021932002568581517,0.06901991232490773,-0.04797454306233584,,,-0.02906848669797532,0.07141810690973718,0.03567719068793365
RARRES2,-0.03275705991019726,-0.013909880850860024,0.03631330140401849,-0.03547471905635513,0.03024891814187842,-0.03772407306985441,0.01984219198758994,0.03361824352527468,-0.025759930145883042,0.02586452727570561
FGF7,-0.02465665368009054,-0.02785268901605405,-0.015284833181165082,0.06194960513575946,0.08473592886093774,0.028291846071397803,0.010145367393863704,0.0037165441827605858,-0.023069746921985223,0.08320734991958836
EFNA2,,,,,,,-0.022755965143347656,,,
HBEGF,-0.0045200555023304665,0.03850729912674624,0.06021162402707005,0.01581546314121764,0.012358564001348193,-0.01753352899901714,0.05045513183559715,0.02005225584047193,0.04549581633163509,0.11097327053500247
CSF3,-0.018237495569686832,-0.02425118210531466,0.033429330195971406,,,-0.01599496795929548,0.011769580842456282,-0.02415464647081791,-0.015051820444479749,0.0768759353762656
PI3,-0.06294080641708191,0.02211418637085653,0.010541539017328695,,,-0.06720989332142148,0.0059185665805957305,-0.05274969634920684,0.020845990682228196,0.050552697946955896
PCSK1N,0.07067845503460483,-0.0831022218794799,0.05504724434064699,0.01727302099078503,-0.015029634541067313,-0.08789624959136044,-0.04003813550127922,0.033746880382306714,-0.014204200207331168,-0.00014673011081353592
NTS,,,-0.03126913568194061,-0.0017930349877475073,,-0.046784394202341206,-0.027723825277311005,0.06285205273315744,-0.00329687965261715,
SFRP1,0.010875876287895889,-0.017753055138379888,-0.016815156559012067,-0.03224561130810252,0.027981001721775877,-0.06330609278740437,0.0074069140685292445,-0.009815205858823128,-0.021771737584238615,-0.012108419293769447
CXCL13,,,-0.016664034889339655,,,-0.03543768961144041,0.03454278984467542,0.010196587257506532,,0.04694957702920369
MICA,0.007311271573891447,-0.018135703756296025,0.01563252452787105,0.05414514633447537,-0.022728735356621968,0.003281347298498044,0.04264318717380623,0.001304352443588108,0.026865193197490787,0.07025216484116648
TG,0.04402530961313493,0.11948546312269823,0.010181112933817392,-0.014669358795969116,0.05566029292460358,0.005131583573293589,-0.03414492149850531,0.017614144575345915,-0.029353920886782844,0.10324978592285969
ADA,0.0421802666108232,0.03891705637054249,-0.0015428382783309036,-0.039825634003219174,0.027562959862232943,0.019091972711688807,0.013766016439599535,0.02721475354152344,0.020440705825153095,0.013611252079882322
LAMC3,-0.08054245036778966,0.002249677407629664,-0.03273233495692396,0.02559833569684781,0.006537692439101417,0.08778318424466737,0.027809311421293784,0.07124775921989131,-0.005665317348344596,0.03781154598551239
