,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
GRN,0.0894109043143398,0.028165810093611587,0.10340380030057221,-0.08390780223492941,0.027162072107298173,0.06926881468064573,0.12267912406067942,-0.008565620058735384,0.035284210559957896,0.007343888871064171,-0.01531161374001284,0.0512783068623287,0.04915084967264906,-0.03217785703671688,0.04242045399866912,-0.0023221949017388516,0.035966995704127334,0.09730001958534076,0.16275647168728766
MIA,-0.0010019153354264526,0.010234763170934653,-0.014926980910956877,0.00703619889360101,-0.04531731912645666,-0.027239920379735518,-0.008118448765277592,-0.019770389500304224,-0.015766704688430312,,0.023523302586631656,0.0014412857422382045,0.013784593217894613,0.06869098107261003,-0.06049526525147054,0.11406069366550443,0.016090896388297474,0.012032765224170782,0.01312322924329446
COL4A4,0.0012686538732846486,-0.015575312161168881,-0.05258293813342415,0.009490142280475365,0.037615807332961354,-0.014333416156132355,-0.02344424037224352,-0.004649580082465756,0.015871184156587136,,,-0.00608169474261194,,-0.03837809278420741,-0.024111173852715558,0.057973011406883865,0.02212128448751754,0.021936671372457212,0.03957377692186609
TAC1,0.004355743173441528,-0.040658121497530245,-0.028153007525613078,0.030780268721927684,0.06944759245760229,-0.07094337849177805,-0.08032015814142067,-0.03373287835341683,-0.027599265226690355,0.0929557798987957,,-0.02782932405673503,,,,,,-0.03608367573717771,0.05087687672196957
RARRES2,-0.0610357012067643,0.009454442843362968,-0.06672203483173207,0.06058062665038326,-0.08813802515594672,0.05207184028422694,0.1163397008919862,-0.009002479309859462,0.019203800308510603,0.029166081266147625,0.05782718865803025,-0.02546386135296968,-0.060340440176039595,0.0121440654463858,-0.029733962557479295,-0.06047100192746192,-0.051516425301235604,0.04665583104431361,0.013468826560844837
FGF7,,0.025646115857477784,0.07505407883922015,0.032723439181144044,0.012307552917011274,-0.003634009771636314,0.158687404932141,0.03319309770796619,0.02458049801200356,0.005947066140441203,0.0440435681970036,0.006144083991137261,0.020249473661904476,-0.04840789581084414,0.01937709744410251,0.09465390255517923,0.034711670210208594,-0.022072978699852204,-0.001005057359772607
EFNA2,,,,,,,,,,,,,,,,,-0.0029120997608952644,,
HBEGF,0.05662980728453936,0.08534458824661967,0.03066475045735065,0.03958636921262323,0.0037063890995516074,0.04498390749187126,0.03340102747996074,0.013883400120065984,0.02444346933651313,-0.06617335141365402,0.0931633703243054,0.04666504044857559,0.15306238291032945,0.09415443922240693,0.052308274739669945,0.03635688681291006,0.027637426261989836,0.0697457452971622,0.006482350370591926
CSF3,,,-0.008060297329894687,0.007415461780196582,-0.020826815605724955,,0.0856857988614964,,,,0.0760561915246685,,,,,-0.06654181138117413,-0.06799676840315688,0.005765849533555592,-0.0218533268055358
PI3,-0.04046325964381517,,-0.07199468204554436,-0.036040052680858144,0.06421486469539583,,-0.027929130378331262,,,,,,,,,-0.0661279273696323,-0.09510170091309753,-0.015470530300059631,-0.012550204303327643
PCSK1N,-0.0065063152209993485,-0.005144240548789434,0.10372852656749619,-0.09745394874955585,-0.033917499928011643,-0.0273751274934918,-0.02485244850031841,0.06892069212243893,0.03733131693869098,0.06236918901393025,0.03654859474758311,0.03333927245717899,-0.06361275614431149,-0.09782559289350135,0.03933597657966983,0.06186571991720684,-0.025992088335062734,0.05725728217449044,-0.07018498765296301
NTS,,,,,-0.05002973005978631,-0.017497844457271712,0.04561161030839731,0.017364706399968836,0.023352684163902564,-0.007461153943403556,,,,,,0.011486202382663405,0.040015652602272134,0.014531243488442229,-0.019508955774781046
SFRP1,-0.01409114317738882,0.02924438049081846,,0.03178610969185702,0.06709254674491616,0.159092515026271,0.04582086192559514,0.005976556866617267,-0.01890003755506965,0.02822034114904195,0.02667969085166701,-0.04306034964843614,0.0002393488778935593,-0.0608788205026654,0.02609282584257314,0.0477527356144111,0.06003037233198247,-0.010203605078243364,0.14200136818395653
CXCL13,,-0.028053083132377202,-0.004740718256447985,,0.1371396235834995,,,,,,0.04343470497525121,,,,,0.08853969011816765,-0.06214088513323331,0.036847236333553246,
MICA,0.06094791008260936,0.07589120921290275,-0.07479905347116829,0.057029524615191715,0.064400383440084,0.022143311856955287,0.03613113775660546,-0.015038968988441674,-0.028091192039250673,0.022685819309444022,-0.004107424133168878,-0.06322326648820016,0.13856045221334595,0.0755726026363094,0.1287299820569821,0.00319947229544392,0.06416204460550368,-0.015193416247235553,-0.0009964119082576048
TG,-0.04122276029146786,0.05162253045537998,,-0.012009570868711055,0.05138350868482365,-0.0201971251677722,-0.017148335931663,-0.025273428637478397,-0.013677874965154055,,0.06997196456234087,-0.003656734751299796,-0.0323689534574498,0.09476606607851512,-0.031051365563469085,0.12569158005862804,-0.027396894838290428,0.017800998911272112,0.01881430210858283
ADA,0.037417433689428195,-0.024706205145145398,0.14323899449513888,0.0371093356185494,-0.016307660432667518,0.018561089954825236,0.017712404863789125,0.06267335655713559,-0.022213968918847006,0.005453864327943167,0.04141762159662653,-0.054307763466716875,0.06697732685997099,0.0008537117181821662,-0.05589916695658912,0.009156342735231091,0.09266672359374173,0.058827736085926355,0.12584684267791554
LAMC3,0.1027320806512916,0.07150425001678522,0.02726521146559301,0.005483559641277858,0.04680465382833667,0.03799151543071301,0.1396850599449935,0.03758288784426325,0.0812645192023595,-0.043865962071233805,0.03323757689656006,0.060989242177794015,0.1529394998834136,-0.08939084695037786,0.07408718040424313,0.0529666110685018,0.05902749284836674,0.10395733694951562,0.1409643233704131
CCL7,-0.010874847157419366,,,0.048616358800489874,-0.022386242378234594,,,,,,,,,,,-0.03542108576649699,,,-0.022900168146736247
NGF,0.09863266795666203,,,0.11376145602465003,0.039693589929105516,-0.019273474622855512,,,,0.06857187818395942,0.01111560347455206,,,-0.03899340688337433,-0.028340088334348895,-0.04090851838798494,-0.030480910835874918,0.0378493562432479,0.1412281172891291
TNFSF15,,,,0.03934404815167686,-0.016574697890864316,0.041364635176002355,,,,,-0.017026755803961346,,0.020000808403169985,0.012742596479307552,-0.028621093106040923,-0.03453158117744642,,-0.006629368107588981,0.024839214571439956
HMGB1,0.026908208168329426,0.03884557118484805,0.10939924446540646,-0.05610560195884296,0.04865470212529104,0.04417200203066001,0.11513834576986352,0.0016806335567342715,0.029889281019730516,-0.014287027915284103,0.053328766890177265,0.004878233066407357,-0.015887478762465414,0.01611252072587433,0.0072176998039155124,-0.044648191190449944,-0.016559837661362837,-0.047611057134263904,-0.04245012428916531
ITGB3BP,0.07002727211966839,0.0177569209340027,0.02034037437882131,-0.0030828931006643594,0.048315635189737395,0.07427165661824624,0.05975933903687625,0.018806142251925693,-0.03556476696671458,-0.05377500575203471,0.002731400695280177,-0.03823058690129148,0.045593646936856795,-0.02741946327724215,0.011285146963173735,0.015600616151580158,0.00472799795021446,-0.05005897407973261,-0.018195175057171713
AANAT,-0.03549477210860922,,,-0.0007230315358325557,-0.014934794061996905,,-0.02237347790339027,-0.02272854207206101,0.05513273593541704,0.05632966832249234,,-0.003345808013766252,,,-0.019862810176544222,0.023782801884057275,-0.04157792766132957,,-0.02422933288613973
RELN,-0.04611483598651353,-0.017569549297181533,-0.02010599124595606,0.0471315843514647,-0.026050005982512156,-0.021260333059293188,-0.041818650045213804,-0.013323394196447342,0.030444626672369753,-0.018451112627073756,,-0.00809500437804505,,0.14384960002414135,,,,-0.02780791581904229,
IL15,0.017144564429688664,0.04563961710076903,,-0.014636896029254668,0.007445898126610899,-0.0166520733196701,0.045241184812812404,0.02248850769730246,-0.015985313421051597,-0.033219197532475014,-0.030622725115550906,-0.03168905733312974,-0.021066720173188707,0.1994764573023183,0.010461670470087227,0.028768806193571164,-0.012341946059581376,-0.03616734040729919,0.0705925219582338
UTS2,,,,,,,0.04090623505344004,,,,,,0.00043393665544532546,,,-0.026462029466827238,,,
BSG,0.002464987845589775,0.036272919531900254,-0.03556343659594037,0.03280451865149137,0.017988128638754992,0.10546051212104815,0.04783438627903475,0.03198705538221157,-0.017142580779717663,0.07489971302181635,0.026737601935154388,0.019568138383597746,0.10370678357287645,-0.013301769324812043,0.05258547621841594,-0.047438866339707134,0.023249928491537352,0.07343259368681997,0.0001961583664399157
ADAMTS3,0.03517014008857659,-0.015111854743599678,,0.016618613790054124,0.013994480395657113,0.028731472029341162,0.1566206714196174,0.09596744644376952,-0.0019334594069070463,-0.016545654232282637,0.039772406272222775,0.005511777347309276,0.03962689030215314,,-0.02378369306851517,0.05725236949398048,0.08560128738008904,0.014307694598695892,0.013219882170244265
CD34,0.06055174191111073,0.04919289898768365,0.013697919441734537,0.022543460162525862,0.07190957874097449,0.034117736899317394,0.08761528960416474,0.05045517883092757,-0.029499078013842914,0.07749766918140247,0.04039042984893052,0.05027237237238833,0.1469059560367284,-0.0779712812449426,0.059461462492945656,0.0376837797431488,0.13208517478379878,0.10672190153319251,0.10270251564915371
CCL23,,,,,,,0.23848698425187076,,,,,,-0.0012079198853923625,,,,,,
PLAT,0.08441774803542762,-0.0005557183152849425,0.23421704162590243,-0.008095657748142986,0.08540425978323571,0.10559965295083229,0.13846740580241568,0.02199681640156419,-0.0027447250415476095,0.05730496226757795,0.076317191085155,0.08154900289381445,0.08500178719327062,0.06116990504758348,0.02570365595860821,0.05967209646384933,0.0664893199570914,-0.012629854762449487,0.07484415846800171
NTF3,,,,,,,,,-0.025451224001499823,,-0.03626799970572657,,,,,0.008840510982871221,0.05339451841550597,0.07049252733791224,
LTA,,0.12113193971288073,,-0.009661167599922681,,,,0.02840662498604041,,,,-0.03168906124484176,,,,,,,0.019885043949712352
CKLF,0.050993891691838864,0.03452322881867156,-0.0026343957030784547,-0.030803718460945165,0.00020664736196189838,0.07701379460002257,0.16488893004203733,0.0008470775644159566,0.02596696458214118,0.02790206954884559,-0.011511124803346007,0.0671023357568057,0.008258015495617516,0.06426049535381907,-0.004586635205655054,0.06365437740622298,0.08097592837247658,-0.005108523873793405,-0.07488584207657162
APELA,,,,,,,,,,,-0.007092526221620971,,,,,,,,
CD24,0.029626312246648853,0.001486995024183294,0.10945786277466946,0.03417698192804925,0.06139236507786709,0.06765109017150565,0.06610939965678268,0.002657811805087526,-0.06843021022186324,0.04454111179431352,-0.003016381739979625,0.02249353611593534,0.02062966909535727,-0.009574473867234506,0.08455908274500874,0.090004975888208,0.03480893319029549,-0.014731068154977328,-0.03495894666626465
HSP90AA1,-0.06487312743822887,0.007709036085702678,-0.10929190611839892,-0.05697691348799184,0.03505762596291752,-0.08811941530983906,-0.1523959224184553,0.07110772927580152,-0.03852764617884451,0.05649229817177645,-0.0845940319079386,-0.062281366077371926,-0.04973601051246164,0.03678321856053312,-0.02539166551020612,-0.05318659835735181,-0.13765020477649365,-0.011821508810968785,-0.07812503344688028
BMP4,0.00040802384092607783,-0.02216108187776679,-0.014782256324071322,-0.02361286700989958,-0.01646753638683467,-0.0013825288329308908,0.02748922239105146,-0.028299015627777365,0.03056922914288652,0.051137145324835175,-0.052949662608420406,0.08895568820862775,0.21709091829162033,0.07507743494738098,-0.031925545104685205,0.011176641000245725,0.08890720110110928,-0.024978332360584225,0.0837558615729857
SCGB3A1,-0.024464845365634206,,0.00418195978181727,,-0.017785496033450036,-0.021256666106349735,,,0.030247049827452098,0.025223687019515606,-0.013236979519527854,0.08198945823128086,0.00937087224172512,-0.052589772263853626,,-0.026419699727192072,0.000944821049706314,0.04070742283494921,0.07496627903981569
IGFBP4,0.08498899898261922,-0.012197893312149363,0.043417417743901225,-0.036325179270369934,-0.013500394096239186,0.09253652184085812,0.1409857472864928,0.025297645429493518,0.08734615534409985,0.0690109834053431,0.07062264116255068,0.04275044980954473,0.16501889353113502,0.019723289225026756,0.030545079916042304,-0.023611257948733914,-0.011876318561284703,0.1268435645844405,0.18952446365059242
RSPO4,,-0.014823640645878166,,0.00283145656735158,-0.020527353546807642,,,-0.003942051587536999,-0.013299368408344557,,,-0.011414421036983063,,0.07793899196610081,,,,0.03572799600588931,-0.0029587508305248572
LEFTY2,0.027656762658381653,-0.021162276554669034,0.1303273174708291,-0.019167950253313887,-0.031861625827258204,-0.0229018344142949,0.1629857869719018,0.028162295408469547,-0.014582920114599237,-0.007606763842686549,-0.019251980143976333,0.1287674963392404,0.00729850075357004,,-0.025382988035779572,-0.030068490694550434,0.011837782634282725,0.038234476089724787,0.012128377071428076
PF4,0.027530875544667717,-0.019016416256089227,,-0.015191329087925467,,,,,,,,,,,,,0.0014841165690577507,,-0.032609023070671525
ANGPTL2,0.10757349053485026,0.06441396380864385,0.20768876787301385,0.01324592969671587,-0.026147098251326807,0.11727480923778039,0.09808068692055916,0.028925311153007227,-0.031762430427107656,-0.013876853985343794,-0.10731300545262254,0.012132831943147779,0.12935761998573184,-0.03415276922474038,0.06595545039229107,0.0797144007254633,0.12369065254934276,-0.019554306200556034,0.09329167111040777
LRIG2,0.02411210806438469,0.016638460912941917,0.0507050963990993,-0.009037359160094406,0.02629794568306917,0.10601248973947358,0.09838336666869014,0.05068374774309646,0.009721040284954274,-0.03284130801769324,-0.025372678211836724,0.002203310247315469,0.06575404353430479,0.06477735424707046,0.10906685858021023,0.05439991742954613,0.05581405719817822,0.028967482383824,0.08072124610868199
ICOSLG,0.047812339338280205,0.05272643607510322,0.01798332014544056,-0.0069541891133824115,0.02346343931693926,0.14625783305349596,0.049751291299480964,0.0029566152777851054,0.02184284704173919,-0.05549182492824677,0.003992623353952479,0.0018700807901777525,0.011620565839764965,0.10090753493782875,0.015970682738302943,0.09095491293792439,0.04672078811100342,0.01729275437389001,0.08942276653045747
WIF1,-0.045664221373564545,,0.06908891522490443,,0.06439526969750446,-0.07896400857103435,-0.08501413035445021,-0.019646377328570323,0.05673485813582303,-0.002316954195933775,,-0.016173003044006574,,,,,,-0.029930625079619574,
NPPC,-0.06604660862713005,,-0.09813202566780004,0.026431476605547396,0.030787863204581635,-0.04078083877973264,-0.03510561865946838,-0.030407469818103265,0.04243725767364644,-0.05118046408126175,,0.03546353632973534,-0.024874597312878027,-0.0710656374760151,-0.02378364739050843,0.012941794380859812,0.033059585368227284,0.008027616172544579,
LYZ,0.03235989783821473,0.04465221961029082,0.025309463721512444,0.01915324649651307,-0.01073730437114509,-0.0154456026515709,0.10895718670108835,-0.015218019357001372,-0.023234121417438136,0.02233876303708847,0.05904279892763617,0.019876565545983254,0.11648114029506985,-0.07578256644732641,0.08450787345601309,0.05895119806211663,0.03882528456441358,0.03665950007682945,0.1128489646990313
EREG,,,0.010223037727740589,,-0.0027655295766554192,,,,,-0.02855965778896444,0.028534601498020895,,,,,-0.041283675877613786,-0.06898708593274108,0.00018909598550873207,0.03840737931035074
SPTAN1,0.06512821563635199,0.020791297264705688,0.18078092526184786,-0.015972745117007664,-0.024695406346938176,-0.06289773006167566,-0.016113440611418912,0.022401532810184983,0.04233471597121847,0.05736182001258935,0.034657100137791504,-0.04138435741725071,0.009512352003272604,0.0601062226443641,-0.06453545554482996,0.023134299205266395,0.1125936265797522,0.002324083641026954,-0.0107887200213443
PTH2,,,,,,,,,,,,,,,,,,-0.0035422734288356596,
LIPC,0.03684586177661117,-0.02862072278966924,,0.03744663654080061,-0.019873856842417503,-0.02582309590443592,-0.025680743941672933,-0.003173761393857711,,0.0165739492313524,-0.028148596611211024,-0.007286860038296801,-0.026376964184020975,0.007175740053885635,-0.01553319324903105,,,,-0.001415365379173703
COL8A1,0.051290640193867656,-0.04106425317679376,0.10611354333554465,0.00187244205782835,0.015205810055916164,0.03938903397561433,0.028880294911824686,-0.0364425358987775,0.004678856685305175,-0.09552888305222049,-0.033369081868579495,0.0023632211758773517,0.10293245688349463,0.04947027167582611,0.07252599398341707,0.03546184523056073,-0.057878944400905886,0.0363392301475877,-0.016564791053402198
GSTM2,-0.027343476280982906,-0.041669879584937626,-0.0031425435720240057,0.00015518827966445303,-0.0005905664975513375,-0.014081570236937324,0.031223525751123707,-0.02048170856318694,0.05467962758494263,0.0016904237244518628,0.08476586715931399,0.03366038438988146,-0.023180541803935736,-0.006042469690393814,0.12051168905271122,-0.05835002360795674,0.021126977837776006,0.0029324714125055387,0.059559232697798815
SPX,0.023941971849769303,0.005738429225413174,,-0.02493159304455571,0.12585620988053123,0.03892660468966764,0.01304240548791285,-0.036313243098694284,0.005399252898407456,0.015482206855681743,,0.009141642913878374,-0.032976050365927725,,-0.056147233444580856,0.0641966937860396,0.05657441594056893,-0.03434261089618997,-0.0324168372270719
MFGE8,0.07492227031787327,0.017372484083659722,-0.01694149091087453,0.02330436789169274,0.0008115579721847985,0.02586758513713943,0.0467117910634781,-0.0002056105165912948,-0.013771651409576308,0.09258783987106843,-0.012589125691246589,0.0896499832175431,0.12173640180477116,-0.0018396156561679355,0.07817377993150283,0.0003664819854719243,0.024301504561176683,0.08913146603005205,0.10711928343096845
TGFA,0.021687632385559808,0.039934471421974725,0.040854176321630964,0.028045546587114563,-0.02435210952520389,0.06302576380053507,0.06777778905768299,-0.00535837706656855,0.07035643837307319,0.07405737935867444,0.007349918607305745,0.023441708782481523,0.015682051240792385,0.08232383270140801,1.6858746448216857e-05,0.05285923508434095,0.06879597665596772,0.07347033785812246,0.06548871965564645
SLIT2,0.025050969525378934,-0.04958471310040899,0.0381909504761766,0.007003870072546554,0.0975503289146778,-0.009865555628851549,-0.05322957576926394,0.025161874995777503,0.051481983676478875,0.0035364562166828534,-0.004668144056261778,0.00822259340174884,0.121878347993118,0.006116721447245812,-0.0012814735107844696,-0.00803944642289507,0.020467422030033877,0.06997615353811992,0.042898094792815304
PLTP,0.021410328817763887,0.021366216787987523,0.14549104537754182,-0.04547979288129547,-0.03730271855580687,0.062245585330639716,0.11669865248350579,-0.018899791219565105,-0.027639074142506485,-0.0076044428425408464,0.03561001407344547,-0.02507405482281339,0.05473529310224007,-0.027432098034617,0.12241274280638467,-0.066232832672315,-0.005394211206145131,0.05011454613108467,0.1395779185836294
APOD,0.013729353917605708,-0.03625740436674333,0.117872831004449,-0.059516996741180675,0.03118106580324869,-0.007455026634340939,0.07711190741991618,-0.015597529117299658,0.030960788511888618,-0.03389936270748153,0.07455696706423706,-0.02432650139549023,-0.13125835035587022,0.0734786362265531,0.027370411047129197,0.02586394443535981,0.1267854182208407,0.05259210086359681,0.05153710341306668
B2M,0.055628611626244724,-0.0662138685329118,0.1704877700635529,-0.021410570807893856,0.0056952214458442715,0.0916619630119229,0.18316088495712843,-0.014675088077472621,0.02634757327487525,-0.01183077492194681,0.11820734364196427,0.06234269376600255,0.07710087336735912,0.06712915209467742,0.062368976246489356,-0.031384509081042296,0.05333947738786164,0.015273980451254375,0.17719891343472796
OMG,0.006108490994441123,0.020116180387939997,0.07124871593703831,-0.015005550661566775,0.01884993841932207,-0.054261533110908595,-0.05114201411341053,0.01637684862311254,0.0071010990336500155,-0.025102097204954404,0.040294755727841414,-0.023560736683716058,-0.05445392917087508,-0.024509111936728025,-0.012537311957133685,0.06427529662131988,0.09786537585297354,-0.04155858957281831,0.02193560588208102
CXCL3,-0.02187726889124625,-0.030694138323107238,-0.0003790898629477816,-0.03984985859092395,-0.020373573874875036,,-0.00173430200026203,-0.012728868269363357,-0.01422751302048364,0.0702644440506832,0.08048819500036301,0.05383474346137174,-0.025635767022149307,,,0.009985806623632323,-0.03036270547070335,-0.0114279616316085,0.07151646435841688
CXCL10,-0.0076306466533809444,-0.004991728775196077,,0.024167762937961572,0.09096777730455513,-0.022761497748212543,0.13497798295978045,0.04839139540081181,-0.021612633613989893,-0.02827461375759426,0.1596440483144783,-0.008192379558034644,-0.0015319166365123876,0.005957980423642034,-0.03208128141357495,-0.03657681513974173,-0.03798333609134845,0.02033894014770705,0.06302372963139824
RSPO3,-0.03323238392463535,,-0.019359564176129367,0.01550385550092999,0.055974267533072296,-0.048749863963876594,-0.03673843705707091,0.04578764977225762,-0.007234233047597503,0.05884037869838401,,-0.02384840652057944,,,,0.06255572795966806,0.0834224455130279,0.008337203558225143,-0.005350471147720689
CORT,0.0716096051007088,-0.03396211522656105,-0.00799809053540646,-0.024702253578862302,0.08457424861828614,-0.016432833898121606,-0.016624844113233554,-0.010615378476568042,-0.015595654942624977,0.05512891719871004,,-0.008243806140287644,,,,0.11780580308040552,0.08401570748103729,0.04714183094522152,
NCAN,0.05767009866072738,0.0890273882955447,0.06610604038070354,-0.07312421095442521,0.052908227605594924,0.06373557104437523,0.08313423989320144,0.016812941087654923,-0.013816904963766278,0.05356811262555827,,0.012528903369810182,-0.009576958551789586,0.07850365433454122,-0.03671241536110175,0.1257139339975478,0.12498677749382349,-0.062142985528368916,-0.04538848623111036
PRG4,0.037285198345143704,,0.045955483941847876,0.015028871493335908,-0.014229601375107316,,0.1310199972348384,0.01925527957692436,,,,0.08362231310933685,,,,-0.03879589092509062,0.013650155669966886,0.07933511151738493,0.15817888116215792
ZG16B,0.048901382190696036,-0.022883166252130997,,-0.020208362381915385,,,-0.023125165608736342,0.014697740223609156,,,0.035387334714269754,,,,-0.02208079501951047,,,,0.0019405966154170124
TGM2,0.045524087474358765,-0.04176884968727507,-0.0351994076101064,-0.00598336429008003,0.049068722555704034,-0.028094932187206458,0.11704591198313,-0.04390215635117277,0.014681181706874692,-2.9617087052144943e-05,-0.007016684633422634,0.04048525407841774,0.12929966039010107,-0.041978417885071104,0.09014182041090332,0.009467890844668503,-0.00908730176897456,0.09275111766205134,0.12755099753380525
VEGFC,0.04820486553798104,0.04974374721364205,0.03379897837208196,-0.02151025597016406,-0.021904071750389942,-0.012326481292167485,0.013308224975366406,-0.02287027218804639,-0.02258481775194221,-0.032272288949036394,0.07323906875724923,0.017737806168213206,0.04789754070823367,-0.06196932550420661,-0.028621095658374,-0.02592016526593652,0.005739973609443378,0.08404746273349806,0.022544238902866366
WNT6,0.004515494103300518,0.08900493771585402,-0.005922757180277867,0.059270492128709974,-0.019607020746469025,0.026966756450867133,0.03369156774355515,0.0593341297233972,,,-0.028398878923912244,-0.024834468384819952,,,0.11731505675694232,0.09629835817099557,0.06537862411815087,0.0211191640698796,-0.022029601877871424
