,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GSTM2,0.034721476063278606,0.01732026770395172,-0.013302934204855427,0.01648746764412041
SPX,0.056201300731698746,-0.013365481070392836,-0.0048248055885001875,-0.028618397064888983
MFGE8,0.020452147051816746,0.04425265656164481,0.017686462062738065,0.017101283835219704
TGFA,0.013910804321665644,0.04389232892889843,0.0402223375755939,-0.006881251441872867
SLIT2,0.020172022656248054,-0.017127656234026598,0.10345636325986286,0.0738344837037241
PLTP,0.07696475101533795,-0.0164399237073439,0.019392763769585028,-0.01471624439247643
APOD,0.007533250823522758,0.017493211147295278,-0.0005675389986169692,-0.11071932659515653
B2M,0.1422519544050592,-0.0034207059758133186,0.0809552559759241,0.04227575973334286
OMG,0.002498441645969485,0.003781609734914245,0.03679517167168464,-0.11109793254984886
CXCL3,0.008204477524218122,-0.0472132891577559,0.04543726058926573,-0.010244099496582205
CXCL10,0.05068912397416872,-0.022997528964617913,0.004397574871801724,0.011766279034940685
RSPO3,-0.006756890829944704,0.04258049038515282,-0.00046713611364339753,-0.05510243855904442
CORT,-0.017668268490992244,0.0787670986012256,,
NCAN,0.017557958232029127,0.004412121575246853,-0.11132904226582166,-0.03725273278565229
PRG4,0.006619780232691826,0.022889089703304565,0.016583465367868533,0.025326863428807554
ZG16B,,,-0.015360392842465445,-0.024293614976161292
TGM2,-0.0037033327084340954,0.06330970385993984,0.03840567100692658,0.04606856936235589
VEGFC,-0.023726256474306737,0.03556635923367246,0.0007494304371391169,0.03554029255992532
WNT6,0.0682762456017959,-0.005614936209454501,-0.009074430297660478,-0.025102592880804266
NRG4,,-0.02222530473057149,0.10998020730576996,0.031144275674266576
PMCH,-0.02478952593487336,-0.012796412833528368,0.05460901643244048,-0.013851193336569619
COL9A1,0.020865768346586065,0.03528711916537966,0.006650296557451217,0.06346091682239745
GDF11,0.05571796502428319,0.03493646464901505,0.04356218341133949,-0.0050885721067741195
RAET1E,,,0.1253587646100088,
IL24,-0.01661481261249333,,,0.04414993923620791
SORBS1,-0.004793487576628779,0.021418956927880303,0.003137466131609503,-0.03142458112832378
DLL1,-0.026823870663064072,-0.00023775654484176208,0.058027876420570786,0.08428753762469754
TLN1,0.0048685879791706705,-0.04503894175982374,0.06526793122301153,0.0544606629452577
COL2A1,0.055439590722019844,-0.02695770517852749,0.015385787977935161,0.13757544492575646
SHH,-0.037067769499931916,0.06132450589149381,0.023843117059016518,0.017788357323711125
PON2,0.09672621125539126,-0.024922749999186897,0.01743874618940044,0.0812320629702693
ICAM5,0.02503429772611869,-0.01004740922334807,0.0352465914785137,0.06448460841768819
HPX,0.060901112814465336,0.06788133912860096,0.059281397012918846,0.022108644576492295
SFRP2,0.1358177505473442,-0.01889816514528572,0.06990538466634282,0.012121063796777473
CFC1,,,,-0.03340320804194544
CD70,0.0718620398517138,-0.03236565986719652,0.12325127719311876,0.0767020080860189
HP,0.1216271712507676,-0.037309600106133885,0.014226289470651106,0.05839263505852659
CXCL2,0.08611572080565448,-0.022282820613352426,0.1330931352771074,0.06117325555901044
NPPB,0.08815217770485334,0.02021845077990977,-0.030632075634241827,
CCK,0.03052246689784625,0.02738780361856387,0.1033856393700476,-0.14911241616110132
SEMA6A,-0.024846867382343152,0.01048999701707651,-0.030217870037418642,0.05008410979616667
IRAK4,0.023899991866229656,-0.029144266032145046,0.040215851500171325,-0.005029021996850629
GSTP1,0.005230440243841397,0.014599878538815956,-0.005747122492662351,0.05235317321541881
VCAM1,0.045447880249214805,0.01618848138916103,0.1410875166856196,0.03215116742895549
NXPH3,0.027789300318908562,0.03055797950565179,-0.013968623049931624,-0.006870566367305058
MTMR4,0.03165181216120445,0.01994416457024581,0.04378536652014098,0.04641856036037697
LAMC2,-0.021819910987162374,-0.012420914611446841,-0.02537727629190724,-0.03635227874378606
IL10,-0.018896904030026772,-0.03093061845991235,0.06375869257845411,0.03935077420618142
SEMA4D,0.0390773719450917,0.00991810738559952,0.05874398079951214,-0.01372574273556109
TRH,0.0018420481956019673,0.08741315606528455,0.05412638455809786,0.0975406870192287
SEMA6D,0.028498733343231407,0.006469441990246089,-0.024090412717032106,0.09570744588419215
CEL,-0.027125884768149908,-0.031442561182989444,-0.008369428309804637,-0.03883745031648293
PDCD1LG2,0.11283565382410084,-0.008306670151057668,0.1311936944874661,0.05353060656733378
SPINT1,0.01245239954663554,0.06890645913451923,0.011504666026558485,0.06457906207296318
CTHRC1,0.009004510479508046,0.006466281642066093,0.04302217900162338,0.009318554997862086
PODXL,0.10810188283125996,0.09466510669765138,-0.01964709238231766,0.14001107010142305
JAM3,0.05629277519744765,-0.043081534415965635,-0.01577293318423755,0.06037464808916231
TGFB2,0.029849704796627356,-0.02626759266767312,0.04909573611826359,0.12907526482201961
COL18A1,0.015430467861200775,0.034440457261647954,0.033181994111464184,0.049805228075913525
NODAL,-0.02052320740535499,-0.014204247444002874,-0.04695632631470491,-0.020023995837237765
INHBB,0.01666147966360534,0.05992520849761183,-0.014121801678492465,0.0997889210485422
LCN1,-0.019381573546999584,,0.01463335666586943,0.0558359293742604
ARF4,0.06864147020286564,-0.027368709728496695,0.02738935512609383,0.09228362010625783
CXCL14,0.08394552008280265,0.005773368147500195,-0.022848921805234026,0.07026586877770559
LIF,0.02385192105227762,0.013133174301496048,-0.004121808167897274,0.1229017370060298
IL17B,0.04989032012783095,0.04685143784529584,0.04607452413858687,0.06240674080964166
MMP1,-0.031945695149274325,-0.012796411820130773,0.08670714468735838,0.037451712651429776
MATN1,0.014605399225551088,0.024091872543101536,0.08236396478164841,-0.02627217480327139
ADAM28,0.04711125629178989,0.005224256744640677,0.08583819039302186,0.03275801029876422
TCN2,0.0254854047189377,0.03538572501064918,0.11397826601015279,0.08552143654860361
THPO,,-0.015798308163063705,0.1295315142625841,0.013031147165048513
CUBN,0.01876340543651614,0.025411789736899365,0.06139067930964077,0.022024560825090363
TIMP3,-0.03078027648301259,0.0324204602049838,0.0829329312368629,0.033518121546544016
PIGF,0.04208316035596488,0.009323368007687445,0.04716716158504397,0.044874057021558715
CRH,0.021770305604795894,0.012825967030054215,0.052580899562383085,0.020641192277804827
BDNF,0.043294422836911706,0.029801021282715043,0.08314636579475199,0.09235161150990996
CCL5,0.0027407970224489356,0.03679306620697937,0.08521110154622329,-0.02722300081500715
GAD1,0.04878007971465412,-0.01398317399001922,0.002476765387287847,0.009470032238406636
COL14A1,-0.027962902529522295,0.022791411262538485,0.08620538390786513,0.12467111795100037
HLA-A,0.01947382892282745,-0.02879516736725214,0.023343805202141472,-0.007669607980734285
FGF18,-0.030254706716641912,0.06310047963268661,-0.007890325517867636,0.007878902873884465
ADM,-0.019349590097782497,-0.03133385095355339,-0.003559755336543808,0.05625689943088698
CCL15,,,-0.029757044460616482,
GNAI2,0.014831456628688839,0.0051925230379522,-0.025612384471437804,0.061964488079528104
HDC,,,0.0354644496524092,-0.026272162904852066
COL11A1,0.06375132622547144,-0.013860958266203427,-0.04711616579931051,0.13416392699142143
NUCB2,0.05793007137544827,0.04010585286971619,-0.015959255968216315,-0.03098169342878883
FGF16,,,,-0.02588780118290082
CXCL1,0.008042805473740864,-0.036502048393139946,0.02755461090604372,0.07173428488244146
VCAN,-0.025125320437364373,0.0016902775012292474,0.04202813375940694,0.08942500573395418
MMP7,0.09109667323488385,0.005412785866282379,0.08639421296705144,0.07569121066090666
PTPN6,0.02386294643645231,-0.021092664976693674,0.08095609149934183,0.0713788585629825
PTGS2,-0.0014676835030866884,-0.05610262116646872,0.11757268130888711,0.05209890162259008
XCL1,,,,0.009580828839413786
CD58,0.0008377070260227116,0.015939855182131903,-0.014600020001393264,0.043203560710117314
TNFSF14,-0.00814892375929106,-0.018477347097953862,0.014966795543469103,0.13002761541479757
CNTN4,-0.011160869645488387,-0.021751067120119094,0.034896762917848226,0.058617685310326684
INSL3,-0.01914563861050239,0.12498156415801742,0.0007960304426348917,
BTLA,,,-0.017540271905964352,
MFNG,0.058556594759125266,-0.011481318893407769,0.023170913316924828,-0.012559684236624234
ICAM1,0.022321276970584388,-0.03087283559368272,-0.007350570918714214,0.1052144077428815
PROS1,0.0676988672338086,0.013452126136256435,0.10531838117097009,0.12751498961083316
CLCF1,0.03535453250307537,0.015716202326734215,0.067958462987614,0.17257801160825986
PSAP,0.027251165786559558,-0.04913480891038269,0.15072556213796076,-0.025035129587811605
EFEMP1,0.11732308418718354,-0.002481360857940658,0.1642374852319341,0.19719691108235138
C1QTNF1,0.0461154406215325,-0.025112309835096894,-0.052000774716137226,0.12150910586413549
ALB,-0.02570075538016488,-0.03093061765307561,0.18985920338479204,0.12390605299647496
CCL13,,-0.020726182288467714,,
EFNA3,0.010589483332644069,0.03970563445143788,0.05629111524807934,0.07015621606169224
DRAXIN,-0.009604745022951765,0.024857066343996394,0.045393766160042294,0.0428017761181781
RAET1L,-0.01938156084512786,-0.005735757379777211,,
NPTX2,0.006198161117190093,0.020405412847327217,0.0007818865288222981,0.024900822199213926
FGF11,0.039520807893576614,-0.02510650565192891,-0.028426819300411656,0.041501805272702974
CD59,0.08732284067572778,0.009057236804275913,0.03949836564977013,0.02327362824797774
COL9A2,0.02266255238821341,-0.03709914690976695,-0.003961294048651128,0.04709725270330477
DLL3,-0.012555800523618354,-0.03903842275928203,-0.034510480767434834,0.039063942027517264
FGF5,,,0.06040660973633892,0.04722309027118029
LIN7C,-0.03311220951245498,0.014590302828722182,-0.030423369518303784,0.00025129528120645283
GDF7,0.008529025161276965,0.009752270788489689,-0.05089246180674593,0.024593513045298544
PSPN,0.06372674511984537,0.03341227178063694,0.03618355286898141,0.011173425060295793
ANGPT1,0.0122285743935401,-0.004052162216972008,0.10281800357270506,0.04333837734543952
PNOC,0.004950775426496437,-0.01780801283064387,0.05337315697225247,0.036937001023135886
L1CAM,0.006892876559611731,0.004036330513596503,-0.04281852672324632,-0.028834269260244256
APOA1,0.02257195929054308,-0.03175615984889491,0.01342529541814396,0.0448890333869858
PSEN1,0.02240407443671028,0.008067218720476808,-0.0447661146720223,0.08907305623527574
CALM2,0.065438111375503,-0.030757269518950633,-0.03169420182398786,-0.05091769795357712
CLEC2B,0.018976066609360853,0.02443055977605535,0.09927952422767149,-0.03411861518038809
NTNG1,0.07464869688440705,-0.02439818619842331,0.07148899170354103,0.06015175337386292
LRIG1,0.052372535467738,0.02527847425118784,-0.031952133435763135,0.10462939062708575
CPAMD8,0.003724055827011611,,-0.02081284401932513,-0.028476806843094265
GHRL,,-0.0162481313362673,0.05936433170917905,-0.005346869026438235
NPY,0.06465403723390341,0.07342566871165164,-0.01863677824235613,-0.01780135702867207
MMP2,0.06051891799536988,-0.03900557535274047,0.015868638871315906,0.07028434683918353
PPY,-0.044654159749383145,-0.03294333250461535,-0.01572152648223389,0.06511148972469667
ALKAL2,-0.011146742431189143,0.023291035331744488,0.013893222837655688,0.013474216663348316
CSF1,0.0922778617830383,-0.02906132660754115,-0.015728486223532668,0.1160306359231248
SEMA4C,0.059950828533944324,0.0286775567979062,0.057607114389465044,0.023954148703561443
BMP8A,,,-0.014110340667932384,
ICAM2,0.023252944610034246,0.03380216338594104,0.0820079120289688,-0.057438743069834174
SYTL3,-0.020682775349519764,-0.03838238797739185,0.13522873924773707,0.023218742896720525
IL1A,-0.024493101557572106,0.05738458425683879,0.018751106731931207,0.11915802455690536
HLA-G,0.0714015287180771,-0.013753995175250621,,
PGF,0.01834442821143708,0.043493527163217194,0.03514302505060391,-0.01509877394368405
LGALS8,-0.004444174570538787,0.015505446556749363,0.02076075367051663,-0.0450164947982477
DKK3,0.053626001017282564,-0.007304610830569559,0.057793200411235465,-0.09422198438003318
COL16A1,0.006668957532627636,0.05177867301229005,0.008195936115296744,0.05064197648786779
TPH1,-0.05060461220194909,-0.042542144299813844,0.15469201727659787,0.13296467883163146
TNC,0.10241005688043268,-0.04995524442243178,0.1316322095703002,0.13365852145288562
TNFSF9,0.020186148142581573,-0.007591612072029934,-0.0344701634590684,0.020887465757105286
C4A,,-0.015179424432607919,-0.006806314575789343,
CNTN2,0.018653288794277,0.041903858795726515,0.005224420588924602,-0.12429377650499047
F7,,-0.015021004678678548,,-0.035198942504138755
LUM,0.022094583593306436,0.07112370903394209,0.06256363903913494,0.06673042243929281
BTC,0.045832276512406143,-0.01453611614658756,0.09373818076437357,0.10573931349747004
APOC1,0.0030377406208355203,-0.024411296878355932,0.06517627416893576,-0.004989926421770747
PKM,0.016315947380480266,-0.019283889495029412,0.05076620910308189,0.11257163854577809
TNF,-0.019381566131452945,,0.06891630975922017,0.009886880352392493
GNAS,0.03648977807890027,-0.031777562170898055,-0.07709054347194906,-0.06715173915064078
BMP8B,-0.0033206291000745995,0.009398398279636174,0.09595868370757502,0.03185470235328578
LIPH,-0.021608778815792568,0.02312190380345188,0.014998536419510126,0.04107600831601075
CCL28,,,-0.028396732252066403,-0.0163239509451106
PTPN11,0.00967172040024309,-0.027555232132931474,-0.04797787790202199,-0.028262814966601685
ADAM12,0.044263092685472044,0.010208456036786502,0.03013769941714929,0.06149106605828552
EPO,-0.02244236411504663,-0.014371076930025106,-0.016576570183471414,
EDN3,0.05662500524895088,0.02842633840911259,0.006566676397674021,-0.031165028953923122
CCL22,-0.0003347274207234257,-0.012609994394499852,0.02432901087634656,
CCL2,0.07723020840332258,0.016034028309973965,0.07044521057389563,0.1570305392763494
DSCAM,0.028666759237037084,0.06262756719397158,-0.031023373281957877,0.07915441750493138
ANG,0.033613107333106795,-0.034735803014750107,0.015819929628920336,-0.024090692259663996
FBLN2,0.015390003164254672,0.024973472967378254,0.04736187202350011,0.08458234964596943
VTN,-0.015781018022333868,-0.01860860496034586,-0.04924718762768868,0.0017643511678295872
VEGFA,-0.03635514135884707,-0.03530342307974296,-0.06309701210386029,0.058100794055422775
F10,-0.010979451553004723,-0.024889778704984773,0.05718064626777192,-0.00819032958895439
SERPINA1,0.023201923955637735,-0.048490059170496105,0.1258965772456721,-0.0462272880190198
VWF,0.021885954569344574,0.08605472533011711,-0.04858675100070504,-0.09201738882782202
GDNF,0.0322681881077513,-0.020123869275345877,,
VASP,0.04900524175371,-0.03256461472055389,0.06556618646228925,0.027113686550768037
ADAM15,0.00908902314105743,0.03937474000552077,0.014335391162989264,0.004528520714822109
WNT2,-0.023049432111540938,-0.017255690671473416,0.12973192282265966,0.032813378188242225
CALCB,0.08316488755313634,0.04459965443912514,,0.11671264894358994
OLFM2,0.009929760911135954,0.0005939206682358971,0.01223442228316717,0.03999347732018182
MFAP2,-0.01356619781427381,0.06962994428467104,0.04684976703294678,0.07270182356146884
HLA-C,0.11258884557878074,0.010404910803303902,0.05026717070567266,0.007264075608610712
THBS1,0.04053158740358295,0.019102496678392752,0.0674397340772491,0.0924523402367497
HSPA4,0.0005095475513034618,-0.04221227088390051,-0.00993506604181592,0.027793758312246217
LMAN1,0.0031448592272522915,-0.028332535553318616,0.035287326106032045,0.061701867706016045
LYPD3,-0.021916216089886788,-0.006508865589144586,0.046751007201543564,-0.026959877716318647
APOE,-0.07403713991664883,0.0036753669220431096,0.08361718119183044,-0.052565888040352206
SOSTDC1,-0.032648125057511725,-0.028551252682326295,0.0362174206422114,0.0405649059522975
ANXA1,0.052667077311309846,0.003960725364574041,0.10365180792619218,0.02550650033327112
WNT2B,-0.03674325648378096,-0.03243595030224083,0.08156252836176159,0.06407455008079085
AMH,0.12485828028200097,-0.018138269418999556,0.022577624584689295,0.039211713040390235
GDF10,-0.03456338910414698,-0.031101954467114085,0.035134167454628024,-0.00863804874751348
EFNB3,-0.007721874739934253,-0.07009592062356312,0.018256679451879435,0.0021650764617709367
LTB,0.01608115538516009,-0.030672285516194272,0.04494206761486791,0.014641715022876816
ANGPT2,0.03322242862812224,0.012017658855687298,-0.002155522112996999,0.005491629264817732
NRTN,,-0.012796412833528368,,
ADAM17,-0.00537878684758694,0.003019310159006782,0.09178165879407733,0.07345739291021394
LRPAP1,0.06849350436243927,0.03159764440358419,-0.028400295937757527,-0.0005912711744249913
NID1,-0.0168327555139597,0.03502905694532306,0.06389054963020534,0.060886540992081274
MST1,0.015206202879577515,0.017034523522030255,-0.0025703980521478856,0.0036260669105467064
DCN,0.02438755472337566,0.06767476672884594,0.05677996864165541,-0.0025663704271862964
IGFL2,-0.022236646343858003,,0.004269027669303502,
COL7A1,-0.035608518517402064,0.10502631964947211,0.029446237076404678,0.06657965316567638
CALR,0.013535409962245445,-0.014261148698122802,0.058397117639025116,0.15222741338247803
PIGA,0.017824253106132417,0.0009720896476386391,0.042349214659075395,0.025157637796296328
CD200,0.028499127566315483,-0.011488538134598974,0.017366244038865084,0.017284741620505067
GRP,0.05680110352660126,0.012345575698600278,-0.013099213665719171,0.04633272186420374
CDH1,-0.0035484021892879733,-0.03976795862091781,-0.060759244055526594,0.04897274667834278
LPL,-0.010305519832691698,0.0028860441840127984,-0.09906591213699176,0.1033366229862822
SEMA5A,0.05747677691825325,-0.027562127314718275,-0.08275559230704377,0.046962161158240597
SEMA7A,0.060462380827547256,0.026236936529440907,0.026557497664303563,-0.017313345819334785
SEMA4G,0.0050313050789810715,0.023709932589082664,-0.018764735365238244,-0.0046372446262769075
SEMA3B,-0.013162651676455143,0.022257266916409783,0.06073158842109437,0.022199745794647518
RPH3A,0.09749854918199706,-0.020802974317002728,-0.028114368018400424,-0.03141606685245535
JAG2,0.029532919599076318,0.062482061097649234,0.04740752463887051,0.06961925645287324
CGN,0.05640454777798719,0.029835180533002388,0.0973401436076771,0.17033297593068308
GDF15,0.0020070070600105277,0.06259087449001864,0.03193459186941998,0.11235002532613311
SEMA4F,0.022385980648351712,0.042511027075655045,0.005598508023215808,0.09841939896990447
NXPH1,0.08331880580631205,-0.013909493487337957,-0.018873910125709287,0.07266563166936871
ARF1,0.020987857678434998,0.0344252778781403,-0.04180243911631614,-0.02351913181057985
DSC3,,,-0.01604930829095759,
EBI3,0.08232606201952904,-0.036327193123270644,0.10151523370100975,0.05992783186794928
TIMP1,0.0018423744691454546,0.006794428023220465,0.06013988185037671,0.07523096277295452
SEMA3C,0.0485168613834153,-0.005448497261428165,0.13703013693085883,0.08249068795713642
GNRH2,,,0.02027006373060506,
GAS6,-0.009888606459406701,0.018270171309810995,-0.0027503253802991685,-0.02595833678358964
MEPE,0.060663953924041246,-0.02165934478699654,0.019641589514374357,-0.03358225163949982
SERPINE1,-0.051645998438634586,-0.03172787153950138,0.0068299235285041665,0.15026100038173493
RSPO2,-0.0018670700843117132,0.009261411113074453,0.08041784002134911,0.07444031761274694
SHBG,0.03116211049653563,0.07210811375038577,0.05879953041928084,-0.017139777115329057
LGALS3BP,0.04435879257351787,0.017191822986528972,0.11909788730904515,0.1900327829282766
LAMB1,0.06844602783610734,0.011176903984614503,0.04829946656513619,0.045794471319375675
SPTBN2,-0.0013419710023663696,-0.005254041553805054,0.025555041130632852,-0.026024151078677175
COL1A2,0.003830993827443627,0.038453111911938634,0.04840408650485692,0.055506332701527904
DEFB1,,,0.12351946228504183,0.07281570403974516
WNT11,0.03793589948393785,0.033120373503678364,0.012736810004190493,0.1045537515575533
LGALS1,-0.012677547685753857,-0.0620515489565555,-0.03567836941474038,0.08624831613897177
BCAN,0.007996419308919209,-0.0071209182597061155,-0.09149607543459631,0.019921461641451924
ANOS1,0.005619812684292412,0.07208447870512497,-0.00916249181974224,0.0683096023725916
EDA,0.061784740742843854,0.010248873576014601,0.06456578227276892,0.022459655883070077
FGF22,-0.021180715350760798,-0.021544626956370768,0.03164840589080858,-0.0049554334404156766
SHANK1,-0.0269525343082111,0.039869540585281193,0.026522545458069858,-0.024572440171873836
NPVF,-0.019145631926483542,,,
RAET1G,,,0.017226554874189552,0.11436140453855231
TGFB1,0.05765379889615544,0.0432129876174439,0.0326700965815369,-0.003959105121773712
MSTN,-0.03937455067951732,0.012362879152560966,0.018546033887465178,-0.03802471916454293
WNT4,0.05035749206748264,-0.00039276569715741545,0.04936843826902796,0.012483881454475782
TNFSF4,0.05052574679792321,-0.008696063448309652,0.07042199024971335,0.06580044638040658
NTN1,0.0032223929387771785,-0.0038819995435277117,0.029141105913037892,0.1796649004403993
CXCL12,0.004559543731648586,0.021519046307129898,0.09550276126370044,0.013520895790372054
GNRH1,0.01573357354031426,-0.020245593015279964,0.029025873168814546,0.012135030011101373
FGF8,0.005547381267877219,0.0028824219323815357,,
RIMS1,0.008471552887121264,0.01867790410900831,0.015958113777531382,-0.07374618081821115
FGF14,0.0648208197129404,-0.023273626488285275,0.03731761716182061,0.017611271187204357
IGF1,-0.012402967020542516,0.05699882883304192,0.13480731625382153,-0.012241592048672952
TNFSF10,0.024459429093841266,0.014379024489708995,0.09102537032106475,0.1291793277751392
GDF5,-0.04088031418172028,-0.015293112113235655,0.02887745312261193,0.012842142519665905
CHAD,-0.01071307040448635,-0.02000149394153583,,
RGMA,0.022116396847840693,-0.0010422103278745986,-0.06795299999022066,0.08446104529353397
WNT16,,-0.012796411144532505,0.07699210978393811,0.06928584061945217
CX3CL1,0.08830914125022207,-0.08010359362598486,0.022046540516246826,-0.055783796564445584
FGF1,-0.004026595756801352,0.03927990216588894,0.05762502734210229,-0.10067349178616987
ALOX5AP,0.08748286977950465,0.013608552917159393,0.03880188531581704,0.04752724448205644
IL1RN,-0.04777371442096534,0.01030856199025515,0.009943063945325285,0.027846089866777838
PCSK9,-0.02029965950119349,-0.012420916001472897,,
NPW,0.01098943039869885,-0.01733723225604813,0.06519046496613216,0.03875434869710782
CXCL9,,,-0.02002358329198247,-0.0258671111079129
ANGPTL4,-0.027032464770273764,-0.04224601262079691,0.06699799978362121,0.15783576894618165
UCN2,-0.03526231221500402,-0.0140355733000328,,
OBP2A,,,-0.03391976892088503,
COL4A3,-0.01606353474791437,0.00017744661643602407,-0.05486875868924817,-0.01894278479313
NRG3,0.06571725510656164,-0.0002572795410451072,0.0799889090542535,-0.011602668319051858
IL23A,-0.026070607484649802,,0.1271772433742297,-0.03775044844416004
COLQ,0.048883642714184654,0.03180455616194887,0.04726280899004907,0.016398113380563576
SCGB1A1,-0.025528584516206407,-0.014371076843523421,,
TNFSF12,0.0671495161510582,0.006028589283492279,0.04761520799903937,0.04772255107896666
DKK2,,0.1192394738729215,-0.011184956825836723,-0.026331115564252612
FYN,-0.04217551684433143,-0.013975278985765926,0.10167853180899193,0.12911615808114604
