,UKF259,UKF269,UKF275,UKF334,ZH1007inf
SPX,0.033075047450783476,-0.048671062253444836,-0.0025628137418474473,-0.04131328339357531,-0.037526350360451974
MFGE8,-0.020869468988295507,0.033595714208314524,-0.0047474153372167585,0.01584004165534994,-0.007948470982576818
TGFA,0.008463881167255733,0.028809677824240956,-0.046538667403309524,0.031316360959485146,-0.0068480135084887876
SLIT2,0.04066860310836679,-0.009021886187016706,-0.009912059914983246,-0.014855829152907379,-0.03515127440166298
PLTP,0.002074308205021234,-0.00016033455562875962,0.000853272380424783,0.03474589442889911,0.0885939505943379
APOD,0.005950721399031123,0.022009243651108654,0.029488647152367105,0.016944283496099603,-0.00773138692468525
B2M,0.09516701418109179,0.06190906262631176,0.10290530321684847,0.04246145483077002,0.19973998256479605
OMG,-0.02653227531007016,-0.03398430290945479,0.046393287757784674,-0.023655106055346486,-0.04353967816018737
CXCL3,0.007408628165392151,0.014710948417400423,-0.00961354247832984,-0.010926738141679803,0.07296633037076086
CXCL10,0.06675909083391363,0.07301480633291237,0.06904640904423208,0.02228013335736742,0.15037139859932122
RSPO3,0.09516946990393166,0.035554180200637255,0.04324167695909439,-0.01141823076580665,
CORT,0.03192941523799473,0.0009400628206300512,0.013367274859192618,-0.030292211639574504,
NCAN,-0.0927734986898612,0.015562151823283098,-0.03656584377540224,0.03601234417687338,-0.0605556332457495
PRG4,-0.024898788208386438,-0.022884165855405984,-0.02653008319862253,-0.013349799268401814,
ZG16B,0.02128848384715306,-0.024707134509096423,-0.014182811200672402,,
TGM2,-0.016620730512126213,0.0777814257954907,0.0520572086149575,-0.016064390253155467,0.057688234104147355
VEGFC,-0.03718357299682998,0.03290896146712678,-0.0063104510242594425,-0.013624002274578344,0.08223589158520318
WNT6,0.026733347953875837,0.010977237142022275,-0.03156334045982957,-0.011890341215011879,
NRG4,-0.010478214117976425,-0.014718467565931427,0.047549490208634665,-0.015893987746092172,
PMCH,-0.012980491439961946,,0.005480236522725065,,
COL9A1,-0.03164923449240392,0.05931537242121848,-0.022947094250387556,-0.018110821182022722,0.03272464120244371
GDF11,0.03850225916437136,0.02355648954204121,-0.005990118275974082,0.00468248189151407,0.018460665720739275
SORBS1,0.10345621733181509,-0.022114191497917317,-0.015005617653209569,-0.012563106357343609,-0.01414461881431411
DLL1,0.08148887322765254,0.043327584699078006,0.0216214044995666,0.06672787874673032,-0.047051884886823735
TLN1,0.006049195102673981,-8.798295738766035e-05,0.009982508458058212,-0.001592915259544045,0.05254396731090888
COL2A1,,-0.021122380007251997,,-0.011092882506104417,
SHH,0.03401439375141924,0.005981657962699153,0.0010723716341721526,-0.010586966046263224,0.15774254560514991
PON2,0.005304858844146763,0.03553507996136596,-0.05747832424330331,-0.004651613083299122,0.00018773238875645929
ICAM5,0.0039048638786039823,0.03473344707515624,-0.026313015314300185,-0.020675772812489317,
HPX,-0.023353474038054666,0.0631794223784011,0.043056406563661775,-0.014196751986648597,-0.029173180567421457
SFRP2,0.03185890653481941,0.05170063384906755,0.06362633965933627,-0.02076891803503381,0.07050609877435056
CFC1,,,-0.017849202938027827,,
CD70,-0.01977225335892312,,-0.0004774948515755541,,
HP,-0.05908962536425131,-0.03456914400011335,0.10296797107174618,0.06653776711299424,-0.023410789268468048
CXCL2,0.06624185164528847,-0.012472462025135581,0.01142816230166968,-0.020954150324522948,0.21541974904049196
NPPB,-0.012758356085401297,,-0.015629487996201417,-0.013624003265491097,
CCK,0.054485948703203425,-0.0072478315388842885,0.01668350521587492,-0.07292914480216474,-0.030016693550622548
SEMA6A,0.06262125715175737,0.041698514099142624,0.014815381501405166,0.0746267229139637,-0.05786855331746914
IRAK4,0.035519793864578285,0.03820501266926725,-0.023362081003788653,0.042575477594174224,0.07244953997257801
GSTP1,0.016499262575589067,0.03498938654238496,0.03471797487117237,-0.011592593547576156,-0.08323666868618525
VCAM1,0.045778843398905374,0.027888778655619464,0.02758212631549751,0.06724461768341042,0.06918951733245067
NXPH3,0.015333119329196699,0.0013692194703394229,0.04415499375959141,0.0035709526142659108,0.0344970118991462
MTMR4,0.02369410654637982,0.0280244450564887,0.003055526569978008,-0.01245326655216781,0.060898949731255494
LAMC2,-0.03029959725430738,,-0.005316511579779848,,
IL10,0.05178045724689927,-0.027717278686095307,0.08348279601003578,-0.012195419856081134,-0.03945653690783185
SEMA4D,0.0622833623833916,-0.004098026302195256,0.02312174307887369,0.024209345495095853,-0.03851751727770255
TRH,0.04067538241555152,0.036325337272553486,-0.011477903954096163,0.03880261889099147,0.09359324185502263
SEMA6D,0.008027242075984035,0.06226060792847278,-0.05353670561828026,-0.002293702622460548,-0.019648809593730398
PDCD1LG2,-0.004145283742164892,-0.03531274336972794,0.10260034102172307,0.04255191632312796,0.1966032162373227
SPINT1,-0.005460480741388871,0.04400771996141052,0.03386905478151287,-0.017900250900304,0.006002218662846248
CTHRC1,-0.02605570451947325,0.05423893261646922,0.02902437233034271,0.04415353757634968,-0.011864625322650636
PODXL,-0.009150949328290789,0.011503041868037142,-0.0007617320683234746,0.019003908100958374,0.08184400879305524
JAM3,0.047285018595229295,-0.013100693312521717,-0.009060882308369872,0.032599141967626706,0.00019269254056288607
TGFB2,0.04568450455226341,0.01897719124775211,-0.01592640465597275,0.06866354981644156,0.0769546273623253
COL18A1,-0.03272173971993502,0.08936662248156385,-0.043070712700650826,0.04731456437463183,0.06343946537755724
NODAL,0.050713914299812174,0.10147932083934136,,0.10986086964501518,0.05686964975101463
INHBB,0.02927916597408565,-0.010886503542650961,0.008054331493599581,0.00616214659390741,0.09788045129802442
LCN1,,-0.01853611366224781,,,0.002253527229210342
ARF4,0.05957045335886449,0.09606332973250123,0.04097802309292272,0.04506650796298194,0.022256943185045508
CXCL14,-0.007267717125700035,0.009297188814143811,-0.018873707252771182,-0.0004083908139185971,0.03489664729226387
LIF,0.0039051491682237367,0.0008062257291733052,-0.008707359820840758,0.08645774454712758,0.11044179734100143
IL17B,,0.1620599394634777,,,-0.046004141198583946
MMP1,,,,,0.03160941463595271
MATN1,,-0.019433854997541983,-0.015825782109540335,-0.011092881125648267,
ADAM28,-0.017421657028277207,-0.019780620558667385,0.02405049173243822,-0.010048871949193072,0.1614919157146228
TCN2,0.010835516554670157,0.07398501461043744,-0.0036572920118758123,-0.019657168830681016,-0.009317713266875388
THPO,-0.016606831229022102,0.08652435068357948,-0.014437365756702925,0.11150932542968818,
CUBN,0.04516143920886404,0.04973236740610784,0.08538979831561563,-0.032446792310138584,-0.04742932385202671
TIMP3,0.018777750261208606,0.028422323795322967,-0.026370164671346556,0.00023668854728278225,0.07456156439101068
PIGF,0.030206637073112587,0.04795517223067139,0.009051740593091736,0.04649660119031706,0.04126155504938437
CRH,-0.01845306469015547,-0.02850366848626797,0.052685660138278995,-0.015172205980595628,
BDNF,0.004913871793743909,0.021507204220087325,0.02291188432046568,-0.012493434645052929,0.008656029417049585
CCL5,0.01019975650543107,0.12931904871665317,0.07434840796320427,-0.015048828956589773,0.06612076125309428
GAD1,0.06369851203055837,0.01857984212406392,0.013450757807950162,-0.036135604118249634,0.08247742001052635
COL14A1,-0.010149031587259189,-0.020654361669750074,-0.0025213024184555636,-0.007880702921527013,0.07342439275473206
HLA-A,-0.0029887196395918846,0.06508955297446145,0.07639640332608823,-0.0034844362350553723,0.05788016050800729
FGF18,-0.023186592362294145,,-0.016957949017464887,,
ADM,-0.06303631038244623,0.0604962696339809,-0.05113313215710829,0.04331142475613644,0.10357703374005112
CCL15,,,,,0.07204353124932525
GNAI2,-0.00775481127896256,0.017607098685820943,-0.019364732738036308,-0.01104972398405502,0.06392440082865807
HDC,,0.07845453186279726,,,
COL11A1,-0.025491143343596555,-0.010876707852540834,-0.03238781028849764,-0.03342364164823887,0.10173774992932368
NUCB2,0.0007093942260193619,0.0032579432492754494,-0.01869975683549733,0.04913156596888231,0.03143171072419796
CXCL1,0.05909010154082442,0.03293202346061254,0.059432310756195046,-0.015048831507991038,-0.031243668398176657
VCAN,-0.04684272852143574,0.03836650808262054,0.024108304715857412,0.030574389741445506,-0.07906954353116807
MMP7,-0.01930634931067226,-0.013529834310749691,0.05419275869289942,-0.017145179873755093,-0.039469673726303584
PTPN6,0.07054286480699733,0.024928004224650302,0.03461751789049163,0.004378977828094466,0.018734460774500156
PTGS2,-0.02151261673476567,-0.00863670391291046,-0.021410752728356984,0.028882191262489792,-0.04051235054092162
XCL1,-0.025227842298917648,,0.06045919486099172,,
CD58,0.009192143371900378,0.042063158546631195,0.02068520346832052,0.01383422705210136,0.03968995309730309
TNFSF14,0.025484472543798025,0.012995815027971378,0.07142890421455547,,0.12478001898148353
CNTN4,0.0006028977237240048,-0.016435463540749786,0.0109155636044282,0.01387390490354402,-0.03469293642413718
NTF4,0.005568717382877257,,,,
INSL3,-0.023186587814379385,,-0.002691282600135614,,
BTLA,0.02794805172043013,,,,
MFNG,0.036884681266628805,0.00712389431250487,-0.01614530426415917,0.0860166656885736,0.016828595229099214
ICAM1,0.007996024720840086,0.045173025484929394,0.014425245240452238,-0.04245174076471098,0.16204546222237257
PROS1,-0.0611430277071429,0.028999280977759077,-0.004511477722556157,0.09385981924833392,0.11160538947006339
CLCF1,0.0614458833420712,0.03066097423734207,-0.03907382044904036,-0.011170024961263703,-0.003945105404370823
PSAP,-0.008623912178811179,-0.02118730059857544,0.004386543419335971,-0.08045318410314758,0.1355867971018962
EFEMP1,0.13764931923635615,0.017080309911486027,0.09711096617417189,-0.004458430302127726,0.0862486732973435
C1QTNF1,0.014006711228421027,0.06384945144361608,-0.02355764552513929,0.03591655024528166,0.03798883839670929
ALB,-0.02639077372711451,-0.022694594795960036,-0.019675781192474796,0.06159869374663033,0.1030562976684283
EFNA3,-0.03522665585093826,0.0027344656963509744,-0.023935354609559374,0.023702907907459318,0.015589391669079881
DRAXIN,0.03927633880907357,0.010362748748714175,0.004999954175290784,0.01106698928703749,0.06853908237762131
NPTX2,-0.046224732393858825,-0.05435417449495638,0.016951909594355198,-0.022129125222720022,0.015534448649288697
FGF11,-0.0029349687944769842,0.0505776216522907,-0.0570971217897922,0.11238842053833105,-0.0023975948920451485
CD59,0.017672329571326327,0.002584366864339359,0.04430651392905857,-0.033922502092386786,0.11459052943872801
COL9A2,0.058927687412367875,-0.045008670555050985,-0.02028899532820465,0.029226931071914552,-0.062060242182452395
DLL3,-0.058363311595245285,0.022662778582446523,0.005182149190563977,-0.015742235851127644,-0.1171095088771809
FGF5,,-0.018071578077847275,,,
LIN7C,0.027475249614269278,-0.01573708141971789,-0.04644858789262643,0.02596774462731444,0.047220314602181866
GDF7,-0.02737611413893424,-0.008357534979236646,0.03272352916288825,,
PSPN,-0.035999821406774886,0.06373949505936294,-0.016807504018453254,-0.007194167104192576,0.053171556271397996
ANGPT1,0.009723864924623824,0.07100271646715625,-0.01686389072776446,0.05937059839859817,0.08890225253744895
PNOC,0.05229834273758157,-0.05891319916005706,-0.030150880609865684,0.023490778877078664,
L1CAM,-0.004740048862208798,-0.025679844343392415,0.040434418805078365,-0.024616459387683195,-0.04542008300561713
APOA1,0.04038343745028681,0.06216958808767744,-0.023468356456608108,0.009872852090297986,-0.02217829207112732
PSEN1,0.0019730363559861673,-0.027595530269441303,0.08353940241209996,0.02927276109438007,0.01037810957254768
CALM2,-0.00018328350429566386,-0.039408541686965004,-0.028035623259343365,-0.04216358637088393,0.017126818701134024
CLEC2B,0.028950515255074895,0.0675301165089137,0.0255337748876251,0.0281502938197607,0.05479840228723158
NTNG1,0.07128342019553534,0.020968402211548085,-0.02780905930002679,-0.03355244596359704,0.07302965132138065
LRIG1,0.03650345112655765,0.03513155762584094,-0.03756739082493254,0.016581878233821807,-0.10591975221557781
CPAMD8,0.014077844359620008,-0.01634817438255936,-0.019991050861045485,-0.02048840457066905,-0.03124366429692653
GHRL,-0.009048987818346127,0.0220513143786493,-0.01943818518397695,-0.014157521035710397,0.028367472557538867
NPY,-0.0049514525762042174,-0.04630297402440263,-0.019681738327108723,0.019573769594241425,-0.03648583404465005
MMP2,0.003513716364142368,0.027731981041755335,-0.013607319114709159,-0.013911262218382117,0.10280352708603097
LHB,0.0005952345318616475,,,,
PPY,-0.011667137248923898,,0.004205175506639556,,
ALKAL2,0.013940638855449414,-0.018536110658077344,-0.027288451896275486,0.09712092350799924,-0.04994456995179183
CSF1,-0.017409117357724328,0.024151374367162057,0.020370200444995098,0.020654763988980602,-0.0021183455867550193
SEMA4C,-0.00695895966497317,0.021234385639156132,0.04694103906988962,0.08254953206421878,0.029993146678976648
ICAM2,-0.023929263772836856,0.060788477569658494,0.05230735958634081,0.04474491966642518,0.06911268864213237
SYTL3,0.03917272759250224,0.039129706553633396,0.025161532121799605,0.02616299627578114,0.0010709741804195063
IL1A,0.008382635524323705,0.07834016188823555,0.056366107560146185,0.04430847867036916,0.007241304804536852
HLA-G,0.02237458767625346,,,,
PGF,0.0023323378136889516,0.10562821667198284,-0.0567990211089145,0.028137809290803135,0.08545007012040576
LGALS8,0.06275840105784142,0.058212333627484736,0.021117150578421263,0.018576504861268803,0.08666409511267383
DKK3,-0.017165455520700153,-0.04507034452473649,-0.013063903722887649,-0.04079187146831592,0.08884911850911445
COL16A1,-0.0001776713467792674,-0.006295956693644999,-0.03418711671969016,0.0339620041357923,0.13656547248559664
TPH1,0.000654469026639232,0.05993906702788307,0.001051923698972404,-0.013349798347578344,
TNC,0.05425348796420008,0.06104980125918564,-0.018755551114543263,0.014631046828491244,0.030290071827463343
TNFSF9,0.01532173045688697,0.0036386437042003413,0.019136473902897043,0.007280497376996564,
C4A,0.07855723223568875,,-0.017319666219566914,-0.011734979878439368,
CNTN2,-0.0003608173941723156,-0.047687524587315656,0.07132780149212667,0.041820702074890026,-1.1081972176326593e-05
F7,,-0.01634816488045354,,,
LUM,0.04102885606598362,0.12064341038992597,-0.0029624371893048522,0.035566710824465116,0.09410755777985785
BTC,0.02089476033923652,,,,
APOC1,0.16062602930602018,0.07786605389722231,0.0021749159171519906,0.035105711032954706,0.21699169820197192
PKM,-0.008513129679627363,0.009099763557348218,-0.029090988839824854,0.05029187053715885,0.036497101006016185
TNF,0.04495391096265246,-0.02399296050468002,0.028597263213430136,-0.015618936993731423,0.11072324053888906
GNAS,-0.00595220689069274,0.0005428160601671085,-0.036747583194245974,0.024949729024108056,0.041215539979901135
BMP8B,0.004304054204794321,-0.0059902526892436055,0.027333968474954493,0.014518381300128978,0.018028475671348538
LIPH,0.022431011597668048,,0.06359292962827882,,
CCL28,,,-0.02150285652294506,-0.010586970006834916,
PTPN11,0.0004180617501984913,0.057681781529865354,-0.007175325940205722,0.05144427526708983,-0.03290863676773512
ADAM12,-0.019192296859787288,0.02550702331872429,-0.03474022329188182,-0.0333918104879576,0.006733808405189266
EPO,-0.03657387068571984,,-0.014610206499049764,-0.013349800308041445,
EDN3,0.0012474352565730073,-0.02896664128232292,-0.022645099500519992,-0.013487550379701691,
CCL22,,,0.009730068666756611,,
CCL2,0.0980698229808732,-0.003365165174501249,0.06696930698366557,0.026691364494074887,0.09911077502043342
DSCAM,-0.007903629469066625,0.03690187406585993,-0.0006220656285502381,0.05665866551379869,-0.02588753811573024
ANG,-0.015202350021462955,0.02056028669117739,-0.058362752580937934,0.01554504010447627,0.08276759015260722
FBLN2,-0.02779862791436869,-0.031328022554283255,-0.028978241800869428,-0.022533628874935867,0.0412902889290247
VTN,0.03216478483357845,0.026864949725774866,-0.02400292852135903,-0.011092880311533345,-0.026497858702336674
VEGFA,0.009205153122872328,-0.011680601319510778,-0.015225182260713647,0.06512300769951306,0.01487548220664618
F10,,0.0025167290388209205,0.0011300467048155414,,-0.02874302917884294
SERPINA1,0.028382394097052156,0.032108030740151144,0.024699580485650262,0.012477495276453521,0.15734353359264944
VWF,0.011857276084600419,0.09774956610401783,0.008411807736305149,0.04277528628172691,0.056443890062293514
GDNF,0.07946084105814158,,,-0.013349799268401814,
VASP,0.01351145904062766,0.09595238332936906,0.00829677453209676,0.05618073115554128,0.0319547102605288
ADAM15,0.018464819823482508,-0.004766278910534125,-0.02619247998212577,-0.004827136338899843,-0.05714369914007386
WNT2,,0.01855212676173728,,-0.012493432843006056,
CALCB,,-0.018071577881457555,,,
OLFM2,6.90450135555527e-06,-0.020991963402265296,-0.0023737861817197843,-0.0339456486536443,0.04030955171758055
MFAP2,0.02768748026116139,0.05686509836403729,0.00039681383112648104,-0.019985547307048178,0.021551708997139114
HLA-C,0.009343156097933056,0.06185443125539174,0.06728197063698038,0.035437816514495804,0.1327004799155626
THBS1,0.06165787955000372,0.02024635541447558,-0.0190424543473423,-0.02994581284917896,0.0538080631345744
HSPA4,-0.024098912004067004,-0.00663228363039478,0.06514421883780563,-0.01746952458972141,0.002176197395279325
LMAN1,-0.07433251958475025,0.041267028167087536,-0.009741842600445041,0.020133763594621778,0.04339698292872018
LYPD3,0.008147477408546168,0.07126289843399237,-0.020455464268499365,,0.04647977425402199
APOE,-0.0293957280733871,0.03400192855829386,0.022535180250183244,-0.012682193652513291,0.1411473789503512
SOSTDC1,,0.06871105121848256,-0.035337246866435856,-0.020299542710692498,
ANXA1,0.083755612037342,-0.014408542068791183,-0.026902516095789333,0.03912509993072096,0.13777822660443373
WNT2B,0.04463587152710654,-0.0040034129089961895,0.018251754605455858,-0.0059724663130566276,0.052098206745829476
AMH,-0.03726084589891925,0.12567465713956819,-0.007399089789117764,0.039633246089928645,
GDF10,,0.049966883247918537,0.008964776181538634,-0.025683256473206885,0.04984281874986824
EFNB3,0.023959133145894065,-0.003255393956264096,-0.025494590096209736,-0.037615479561214735,-0.04389744566844744
LTB,-0.0045593086784309735,-0.029574224154464413,-0.025420630464063575,-0.024812618256386997,0.11941419318914084
ANGPT2,-0.008587708542682364,0.0759424288104214,0.006812960717188551,0.09391952145554666,0.08530714118751756
ADAM17,-0.023942042647779986,0.09017788687196576,-0.009118737037931137,0.008212301566865261,0.11258014160222507
LRPAP1,-0.012136893113429215,0.0075740386717995595,-0.009074731029281708,0.05086095968965619,0.010572573752300557
NID1,0.012631415824590684,0.06877443002352102,0.01136592681724123,0.01999344519975208,0.06280233792331556
MST1,0.05939778243425618,0.07326641463763835,-0.035146208096623235,0.011241568632774873,0.0500767302314488
IL13,,-0.018305238399863873,,-0.015656780160421564,
DCN,0.0037111583184058715,0.04869896338351766,-0.06388450657368853,-0.040044715665577026,0.04002432337827504
IGFL2,,,-0.017319668052198294,,
COL7A1,-0.03788108538997838,0.01785531463397278,0.02808897937489663,0.05067013338193495,0.17424274900603676
CALR,0.03508179829549232,-0.012568194564073109,0.009487981255354598,0.040922878576498754,0.06782938041326396
PIGA,-0.025434548202761847,0.0449233835433313,-0.01289463047774842,0.07120494699069697,0.13171297421677608
CD200,0.008560994078002628,-0.02581600141707277,0.024465056398451066,-0.0413028894512472,0.054730486277309004
GRP,,,0.04357237298369159,-0.01348755240967863,0.1058729839138962
CDH1,0.04750593583392539,0.040523237287555816,-0.024554915678202397,-0.021949105020633755,-0.004085261195289044
LPL,-0.0048170846376087775,0.045801018400365975,-0.009980236404245306,0.07525435974476796,0.10679985366361296
SEMA5A,0.041315149763987986,0.037799147879261356,-0.04024294032372229,0.005566609722804629,0.06526428505816168
SEMA7A,0.0384546801589576,0.03768253015428823,0.01635996463741687,0.01956713481557892,0.0537080487975466
SEMA4G,0.013809166197909646,-0.03485555554812686,0.006894581074726226,-0.03501138955760588,0.057290532520565436
SEMA3B,0.03886444289276649,-0.015314345762783574,-0.0006821108363253418,-0.0347804743464229,-0.006820846142423956
RPH3A,-0.027667462188724765,0.05604951897074296,0.008183547804372925,-0.07505245422912123,0.02847232131853802
JAG2,-0.010373371793240079,0.018510092571798777,-0.04773407904179993,-0.022694293018724256,0.0556316499644054
CGN,0.004252546834216323,-0.03241721634704712,0.03155170209769678,0.029461057057322885,0.19521169023466853
GDF15,0.037505547132347196,-0.00875432353848095,0.08261081404464463,-0.020407524415749827,0.03280689153571892
SEMA4F,0.006339179089174202,-0.0012227341802664696,0.00033057450613954465,-0.007143090705615514,0.002144504952678385
NXPH1,0.0019713921033595217,0.03549711036756778,-0.005717000136590857,0.004805110154332187,-0.0020736337289077914
ARF1,0.009331016410567366,-0.02196091731566857,-0.02559584799953682,-0.024288202061238676,0.033531684707637656
EBI3,-0.02568702100550284,0.10839838911494225,0.04728653529606481,-0.02552670793953194,0.05634789066708646
TIMP1,-0.051293418116487056,0.06826437134396461,-0.007459969648965893,-0.036330526899863026,0.13890125256532654
SEMA3C,-0.04003892399570231,0.000172540084524171,0.006176530737396543,-0.04484859482572405,-0.0007447096891029525
GAS6,-0.009638901303150548,0.0031313012017930943,-0.001149876827254105,0.04091780347429152,0.05152800517470218
MEPE,0.04387846410465284,-0.01568221789463065,-0.017303608995336034,-0.02473225584141756,0.06671754688898762
SERPINE1,0.05885009346987394,0.047573464509052685,0.006189535752968828,-0.024352350110373303,0.15095859529686426
RSPO2,0.01116360128532104,0.07449194084715229,-0.03457078429565781,-0.02924418998911994,
SHBG,0.0066978793068853855,0.04075840657801437,-0.019567069706098995,-0.010758138119093062,0.06972004827475915
LGALS3BP,0.02244397251376736,0.02710061974213651,0.07355354831492482,0.03669589975051191,-0.025151377657720762
LAMB1,0.00042045376136024134,0.04023537969169464,0.003050512296500385,0.005429260119239001,0.03845843053856688
SPTBN2,0.08867447991358082,0.008336818127292858,0.012119593618781413,-0.02088410060929808,-0.008666204057468724
COL1A2,-0.03275189132470248,0.07519517284466538,-0.039130285337234796,-0.00031983262105883764,0.09894633010947457
DEFB1,,,-0.015430804214635292,,
CEACAM16,,,,-0.019528457430606768,
SCT,,,0.005105530420581755,,
