,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.0055941181774412894,0.04429485033554436,0.03253350119768449,0.16305798725933485,0.06982265513882878,0.03660159172770746,-0.03794853498711074
MIA,-0.015127750644166079,0.13825716010915498,0.11274246025918538,0.10846830680484142,0.09202810062498211,-0.0033164427988357998,0.2056382650858694
COL4A4,0.05272943861705184,0.10420616335303791,0.042412457182291134,-0.016425862432704066,-0.03172354503577589,0.023007798859918507,-0.031634945166138136
TAC1,-0.03718056801479998,,,,-0.0248194013594041,-0.0198531212960931,-0.004342099234192996
RARRES2,-0.031169075374057453,0.09909825867584512,0.050108564598501416,-0.01044893879458958,0.007164939263676246,-0.011355796726739755,-0.08040815098087185
FGF7,0.022123425814841974,0.008226251368389389,0.07170363702835855,0.005179854999836365,0.023133520838999888,0.05302350402596859,0.07390584479501734
EFNA2,,,-0.05188655093656104,,,,
HBEGF,0.045506473603613304,0.10537191951312969,0.06100541189465586,0.006058356791669155,-0.02899278324696074,-0.021213364533046435,0.004886718727733243
CSF3,,0.038301568184188034,0.018132344758412744,,0.010112478871320997,-0.015900081575498923,-0.033276342774511136
PI3,,-0.025601880207451973,-0.07244565967859802,-0.01832715097558236,0.045587490951434,-0.01109953618095506,-0.10328497391886185
PCSK1N,-0.0176679319226447,0.021344029564688453,0.002294472140742681,-0.018968395294911768,-0.010566105872221149,0.0278468779818869,0.013699444719089713
NTS,0.008467218308698031,0.018148066733134082,0.009985330921056136,,-0.006647353054041806,-0.023545852658832137,
SFRP1,-0.018134103539611163,0.10228776525984794,0.08680643021735651,-0.05497421622630753,-0.015922003193776818,-0.022998706695090056,0.00048160824590408953
CXCL13,,0.06931911851185188,0.03931261461979543,,0.005207196717967565,,-0.026991634212681553
MICA,-0.04513325767797348,0.08004695965274104,0.08725957310653155,0.10254457407514601,0.018383136909149316,0.01632308971894788,0.10417148223884003
TG,0.07344255167897305,-0.017368988691081493,0.052271270158158835,,-0.011963098550905708,0.14637451059139467,-0.012943546438297674
ADA,0.0057999585793720426,0.025489308406755798,0.002891601740396839,0.017105627633010448,0.03559263966429827,0.008691521004995253,0.010183665918963693
LAMC3,-0.030701764127951763,0.045279343693404944,0.09333704725870454,0.18984074152160846,0.07415494862294923,-0.031375635578055595,0.025097009879166115
CCL7,,0.04266266288552504,,,,0.05858327445434531,-0.05634769040726445
NGF,,0.007292914070434261,-0.02413773681843139,,0.09991861783964973,0.016254233333624406,-0.037712309675016924
TNFSF15,,0.03895322837864385,,,0.012003578335581492,-0.04402321293390905,-0.03682845527088363
HMGB1,-0.010195553096247223,-0.12493210223369589,-0.036909009267865805,-0.0688393638026673,-0.025398904846902094,-0.019273633200228703,0.05693748932138626
ITGB3BP,0.031945808500247246,0.04936632572180247,0.00635864496687046,0.026066851921997772,0.008765696939986266,0.0042322323421917826,0.00829522418752446
AANAT,-0.015127751485610196,0.019128853105492845,0.013094113255047925,0.04799727555305293,,-0.017628820217521792,0.07924097442002014
RELN,-0.026268499689716198,,,0.026516245542503123,-0.04326331264157623,,-0.06902753572219635
IL15,-0.022827377163275427,-0.05237129452067053,0.04452669181762451,0.17287702959309495,0.05774676836452433,0.05840831460522844,0.054928901609410254
UTS2,,0.10418450305247669,,,,,
BSG,-0.011437452933459014,0.12716163516600304,0.07680809289591982,0.1887912062383078,-0.03937925979829073,0.004656469645048177,0.07852140190435586
ADAMTS3,-0.008726778262794789,0.07429221133660911,0.06181414227876905,0.12323057792647354,-0.043777184179870615,-0.01566437932367117,-0.0016196006643164076
CD34,-0.007665582217204938,0.09872057512212216,0.07860829950003564,0.09688378867882147,0.014330001979060121,-0.033826339343008875,-0.0507849272300592
PLAT,0.006967785811923427,0.10991345787812949,0.1079719538198618,0.0978510167530012,0.021116533067127543,0.02053164209023553,0.09731265824878435
NTF3,-0.024419799691309852,0.05363631876389099,0.1275322347555199,,0.052353103808149434,,
LTA,,,,,,-0.023725735285815883,
CKLF,0.04319373730329351,0.03749778658238424,0.044910871072757014,0.020953264839778597,0.030245203895085414,0.026122873585009147,0.07580244050672513
CD24,0.055375724491474904,0.013833863722118317,-0.017000390606514742,0.030002745405157023,-0.006239561822137458,0.06080936853461167,-0.05218607744121608
HSP90AA1,0.04087691503124847,-0.12084782203675437,-0.11292386311902974,-0.12923052284993242,-0.0189421692724926,-0.04860162938952443,-0.04671155770771983
BMP4,0.02773538194139124,0.059996537031746525,0.06668090067698768,0.09026372480268632,0.04625806375696392,-0.058452115284568805,0.08450895372444145
SCGB3A1,-0.012760406337951802,-0.02946643637019804,0.04204275800890651,,0.0492562088241393,-0.03493522298964145,-0.04083013131515829
IGFBP4,0.05067825081656252,0.07008073754095606,0.051380265384358345,0.19756357168715424,0.08840500141712151,-0.007365514139605248,0.0005890897401798885
RSPO4,-0.012760404471453716,,,,-0.013837776859151362,0.0634544571292758,0.05203142228704652
LEFTY2,0.0059700221680270725,0.011002148846599946,0.05126371437671491,0.0799607341401471,-0.028062999932940612,0.037853408595260665,0.02012078577671978
PF4,,,-0.04755761620662729,,,-0.023725729795504757,-0.02007023491153658
ANGPTL2,0.03262647483913202,0.0655628449929398,0.09468254228568306,0.0076221175082023945,-0.036179184907201206,-0.011056868081339247,0.08596761585359339
LRIG2,0.023072319874176312,0.09001146952809787,0.06238323090457602,0.041868013999984854,0.020647142448558562,0.05815543453240791,0.040024917851402345
ICOSLG,0.025828305046740146,0.08402698715148252,0.13003946966793575,-0.008825581765304282,0.06340799064645296,0.06548266930439471,0.07050324010682303
WIF1,-0.024012439233980474,,,,-0.04656580517590118,,0.10303364362882185
NPPC,0.045796031510465775,0.034124890289581544,0.05182417432914413,0.1135604583357882,0.07992781427261629,,-0.04823341045933811
LYZ,-0.00956593098437661,0.02600918441814975,0.12403920210714017,0.0905930452163823,-0.06974410759887675,0.0013915553907010287,-0.05183342019321536
EREG,,0.08685670109368497,0.03668545907111067,,0.10850014208988573,0.009590890973728615,-0.02310678584486244
SPTAN1,0.032935138998230785,0.05088844088175675,0.03965611257904188,0.08410111042271166,-0.016388284516933263,-0.005214889063457931,0.0258115855986404
PTH2,,,,,0.07084253753721544,,
LIPC,,,,0.0795407827644757,,0.025809381212488203,0.06363007974079113
COL8A1,0.0069593972158836625,0.06018907572186457,0.036283349014474595,0.1759537215221437,0.0543146925853487,0.07049216693616472,-0.036544608811335394
GSTM2,-0.030191163281855414,0.08955915152112026,0.02371476105146294,-0.033704761614018024,-0.036394876690764466,0.03441042004778077,0.055699090734738055
SPX,-0.022708425774549134,-0.04530601590123699,-0.003280984957961406,-0.16372145889921771,-0.0758856374905935,0.0032608402362732554,0.061815110543161
MFGE8,0.08124168129298745,0.10788130413734613,0.05598296320117143,0.1472109522384389,0.012886854475412907,-0.0386402625141838,-0.009188194298092058
TGFA,0.0009726883334858309,0.05161807899137734,0.09206146766154512,-0.10467653754759981,0.04059181315350445,-0.012200052376560685,-0.04390681474591631
SLIT2,0.030714657721998072,0.10015879304831914,0.07079703949847131,-0.011515007247592727,-0.02422626910294791,0.05016346276656112,-0.01808971571709298
PLTP,0.070042366746832,0.051411466718839324,0.05090483958724342,0.14828376245742234,0.10446960246397739,-0.019602377832665135,0.12533684649642263
APOD,-0.04740414664264207,0.1576687443606809,0.08781307771880738,-0.173524770302902,-0.043501029199961266,-0.027405915457801553,0.06131746352178757
B2M,0.037618224001243275,0.14540562919275346,0.12764336455264236,0.17301245357262263,0.08603793810555249,-0.01132255898175965,-0.043094360913688595
OMG,-0.02252446232803226,0.0746459385654988,0.11490265623469097,-0.13897267561303697,-0.007609166964555591,0.08371960087260542,0.0025765427521283763
CXCL3,-0.013650935532422305,0.07577622017205883,0.020524081502102276,0.08653567980953536,0.016436047717924215,0.027944242875760708,-0.037391092802134915
CXCL10,0.006856226047191728,-0.004952309365684236,-0.021866588015279173,0.05719793337854717,-0.04394928667118373,-0.04854899399309853,0.03263239574991999
RSPO3,0.010280429902020818,0.08582744062933245,0.018025645806241032,,0.07179577820589146,-0.016908412339857567,-0.02349874005487427
CORT,-0.018811040705015717,0.007098147376755488,-0.031763400964073,,0.00029932653534763356,,
NCAN,0.006387575654922654,0.08368532952103337,0.061592786051766484,0.03950920661458643,-0.11866638595402715,-0.016815225629504004,0.11432206797453798
PRG4,,0.028152105312994283,0.05411345594151559,,-0.04278134940972595,0.02738362168492162,0.007267208503615156
ZG16B,,,,,,-0.0014774807712548159,0.0993096652409464
TGM2,0.026609136216193856,0.07789352544790624,0.04653974300107874,0.12549913236299243,0.05828215900296822,-0.01829335203046304,-0.039020114853026436
VEGFC,0.016956071262602925,0.011972209242836566,-0.0030263378025601256,-0.02478296002822517,-0.06636955086478183,-0.01779982060454387,-0.013534210997052884
WNT6,,0.04145821704409865,0.10965739762066387,,0.01852282499036701,0.008140169100496185,-0.017692130710072803
NRG4,-0.02416326000337773,,,0.084319282066256,0.042788145481453585,-0.016908414234887186,-0.02660625098789091
PMCH,,0.046557262415504244,0.04965755487081658,,0.04538029058296142,-0.013324970616291116,0.053846892070970355
COL9A1,0.027000193258164374,0.08170988914265487,0.11075815773344243,0.046269350178751674,0.10646656865057277,0.05326507028226789,0.1235571964300259
GDF11,0.04293767467634781,0.008125644909709377,0.02656375157844625,0.008126989443229137,0.06542651084075726,0.02902193216691161,0.04339654836598873
RAET1E,,,,,,0.0031606134681926817,
IL24,,0.020293526488119017,0.08076767780385842,,,,-0.02974490350207275
SORBS1,-0.016056824588712007,0.032453270020562086,0.04541084276223769,-0.028408154809527342,0.0004587264842842847,0.061788072895044885,0.0777993491690704
DLL1,-0.02444426658201504,0.033552002452052664,0.054896277658617806,-0.036955423026388975,-0.030513787739282105,0.02228195033935649,0.09007580136832924
TLN1,0.02007313343226763,0.05280153860016619,0.013403356128342089,0.03653681957875566,0.05409187060050861,-0.02378860397962671,-0.04010738460434504
COL2A1,,0.06168483628775365,0.043794478196834394,,-0.03403868838908757,-0.024607454840063946,-0.0027072937060399226
SHH,-0.014651222197663785,-0.02647508147959961,0.07259043053661535,0.042670697455675644,0.009096414459675309,-0.05890611444631893,-0.037922394131610984
PON2,0.050480728991810435,0.13031517574997523,0.0821078519445235,0.053286585684330104,0.01074323968080889,0.10329941338540848,0.15799463821378085
ICAM5,-0.04554872021154551,-0.01758264619132144,-0.02017871592670632,,0.029541649306299017,0.06779196795266154,0.0212828960532479
HPX,-0.012760405037059106,0.0767423385241915,0.027721567906846715,0.19759744526917242,-0.04568516459954891,0.00915663976508059,0.15671515800102484
SFRP2,0.049970359743141186,0.04367930372434649,0.0509753555485578,0.030431159421293926,0.020216005409902753,-0.03971915619684656,0.06934872614379263
CFC1,,,,,,,-0.023542345829373125
CD70,,0.09842579287875641,0.05167116816535355,,0.006181213683109492,0.038836430984055315,-0.003518618968971117
HP,0.06520559430788027,0.1015415324805441,0.08477788069904403,0.013057458654428753,0.13869426012933422,-0.025293138349620912,-0.07014160312405131
CXCL2,-0.017733838085429998,0.09919782879936953,0.06649530173555988,-0.02188317390474115,0.028011237616001987,0.019058179668119953,-0.05154548388625473
NPPB,,0.014943042239263725,0.08095966829912053,,-0.021548713559605387,-0.017151703147472892,
CCK,-0.06268017410603369,0.0012571622972580537,0.08587687299227945,0.022846784466006628,0.016526441896380837,-0.022250389177279308,-0.06385840049049331
SEMA6A,0.0016817402534936145,0.04559782364634781,0.032273826005939164,-0.06663634593707703,-0.020188605990157947,0.045633371384515856,0.09908494798202448
IRAK4,0.0063701075092107515,0.06616737528761159,0.06015571321094036,0.027619913809228288,0.050750395743042104,0.028888974211508114,0.07462143915055372
GSTP1,0.01594421497925586,0.011630682817821371,0.04897759776440928,-0.0759639316050704,-0.010424217898804398,0.04013205669928931,0.1388030477731247
VCAM1,0.02555971678460664,0.14734446559816866,0.059802295205360206,-0.017608698570494293,0.060852424960136896,0.0807589842744341,0.0017258633953661368
NXPH3,-0.022870500136027917,0.11533614272051794,0.09744271446944754,0.04075482399693206,0.025984402667699257,0.09118398812022566,0.06075732230146847
MTMR4,0.009619569516660454,0.07905604512843123,0.06966780006229208,0.010595762827216049,-0.029114048245179852,0.058683927921040435,0.07510787971669634
LAMC2,,0.06069311163202087,0.03326741464811059,-0.01924057091434811,0.005315960551477414,-0.03267925427695117,-0.005605287512970471
IL10,,0.06930610266724017,0.0689784858710877,-0.01855937841050064,0.11532575685805506,0.11305975557995009,0.015336167894928497
SEMA4D,-0.057425167125985145,0.07750552265952271,0.0943229936353505,-0.10962343861610044,-0.028723068680583268,0.04333754650607386,0.024030711905664866
TRH,,0.010186329447059711,0.0435540415984771,0.2961623798691988,0.02733831452613516,-0.019211057743665546,-0.017901129606491702
SEMA6D,-0.061434237309100526,0.06680346058147808,0.059875479945618586,0.0388530826616779,-0.039372285061512795,0.049888537403120076,0.10133663415436633
CEL,,-0.01158828868813156,0.05144805079770797,0.1500967251944115,-0.05157875415805698,0.030984733008375676,0.010237014933426117
PDCD1LG2,-0.04507437835636472,0.052864957998888705,0.05928083880772154,0.018867554218686116,-0.04591760312593859,0.13769163707767115,0.04145101926418559
SPINT1,-0.006593565466909633,-0.0025827035712146216,0.05040979792772604,0.06430462220508107,0.06756015249476267,0.03636452615195409,0.003419044756030535
CTHRC1,0.03691330985595629,0.10905556071391562,0.09267863594432271,0.17240327543717934,0.029837165390251427,-0.019784680136026304,0.08639296522289454
PODXL,0.013760635577253202,0.059283677596110654,0.11512986508108404,0.14323772217719027,0.043206203546863275,-0.0063464647507813126,0.08711315101051513
JAM3,-0.008428167962277458,0.11761576833228667,0.004854186556409899,-0.041558194639150156,-0.043788796391346446,-0.014065349247146511,0.03797444952921401
TGFB2,0.007768873121054823,0.009124895904592294,0.151386555571549,0.09262287200696612,-0.029406587651802058,0.09623474851945872,0.023589706825948843
COL18A1,0.020983777070871974,0.13313178969114803,0.08267062656758839,0.16540733206207178,0.110639046338714,-0.06915636836566989,0.010499547284435121
NODAL,,0.03842477364722394,0.05034568857321476,0.1150134331995472,0.005876163352667573,-0.026292079565950126,-0.004530171921145093
INHBB,0.010974888217036549,0.0783866095230821,0.025928194729579246,0.03018798431335446,0.08487568992423615,0.0610062715061983,0.07976067946151044
LCN1,,0.0612863225010455,-0.0225324617316481,,,-0.01942726722654622,0.009249826253199993
ARF4,0.0169055011255431,0.11632643790148389,0.08228634815661054,0.10210711420436124,-0.003164034341393168,-0.0005853325712523071,-0.04380049222498967
CXCL14,-0.020374410818565728,-0.05349098656866158,-0.011932661421474228,0.16059115462329238,0.06703753032493757,0.06600934689229525,0.014424833656750822
LIF,-0.015127751485610196,0.14880256953898174,0.011868513886442491,0.022773625396853,0.06625492901772007,0.017770404030909716,-0.03119526534975279
IL17B,,-0.017434807693490862,-0.0254286146373116,,-0.006636419415342119,0.008300640776966909,-0.02031848983284393
MMP1,,0.08371741043957323,0.01190475529313541,,0.004124516273594893,-0.0582744986449315,0.03221151895161809
MATN1,,0.04682925333988342,-0.00918355500417732,-0.01946276730860799,-0.016925892349390195,0.04748822328949817,0.08988410868455851
ADAM28,-0.04451782168916639,-0.023038313466961537,0.04103085978532941,0.04039487627837986,0.05339110428151871,0.04654559876177183,0.057790067032751205
TCN2,-0.026400708910832626,0.06745169979693003,0.1146307807739701,0.10970952888772666,0.01226373247860604,0.0914818609337105,0.004638541602284344
THPO,0.002160246649582985,,,,-0.014282922978239548,0.155757750545075,0.009459741333213095
CUBN,0.026865650043987097,0.017295765367526254,0.05504012744033112,0.06308875541334612,-0.005178441260583975,0.04628068880467385,0.09193074292596735
TIMP3,-0.013452399989937847,0.07186942631028544,0.02474966597815254,0.09310750496349837,0.09827912933865075,-0.06407994570950035,0.03404152446636488
PIGF,-0.003946335920600148,0.05523067982524273,0.04778764632430589,0.00326317574802585,0.004654007760800924,0.0566612395554523,0.017175530332414583
CRH,-0.0284816204868562,0.006369776299952361,0.020655541243893235,0.11509709322608284,-0.027704094081689702,0.0897571112219706,0.02874458288564666
BDNF,-0.0028870559768857055,-0.024343595139644975,0.04296903039262118,0.13740713730219398,0.09393318865571151,0.0485744382456963,0.04720742036062708
CCL5,-0.023601316394037376,0.07144212079639625,-0.01945582068468728,-0.03494539068653617,0.04908717824548263,0.03147776273515441,-0.06740013751221417
GAD1,-0.08001024663324358,0.08957507955393394,0.0577598067587457,0.095566145906956,-0.006371402920117444,0.025723833665475496,-0.03222707978173442
COL14A1,-0.02061963623038506,0.13757314932119732,0.05767521280120929,0.1332071019922556,0.10714848283415328,0.061434143057215486,-0.05276218890636317
HLA-A,0.0068484036861886565,0.08027514964113458,-0.01639269383060639,0.1896393348807589,0.024450262883081355,-0.05082019151846748,-0.02730067307559343
FGF18,,0.021285914060957308,0.04840331163573082,,0.02968445408134958,-0.019211059284953636,-0.025419734765702286
ADM,0.01191431002869442,0.050117995825501804,-0.06925400995569282,0.11806413721753067,-0.022964055532546858,0.04359086883871362,-0.013318702683043172
CCL15,0.025091632108605787,,,,,-0.01666175022642337,
GNAI2,0.045586275912642055,-0.004860564018218693,-0.013504080123544855,0.07022661610684562,0.016698676663176624,0.030693876331021427,-0.04261817391137281
HDC,-0.019163692222336565,,,,,0.04813322479372765,0.06139373134140095
COL11A1,0.07261930559409535,0.07625754252114783,0.020577042775994356,0.006037781381198582,0.06249303883138461,0.007978369752670756,0.08257785284856015
NUCB2,-0.022028195943430952,0.00041406715739932454,0.011341150606945096,-0.05896902397368018,0.014777737580734515,-0.024351123154935022,-0.10082331060735437
FGF16,,,,,,,-0.018245539992583604
CXCL1,0.005512255400749365,0.09288247885636872,0.01246595655725461,0.056720971187723325,-0.04052548935110437,0.008741530283281099,-0.006354583406012996
VCAN,0.029187382702036347,-0.01999353267908966,0.03993960585120933,-0.14172005799112206,0.030604503781157682,-0.0616580446295704,-0.01327694958491501
MMP7,-0.027673160617577106,0.04945516911985968,0.03637783332925885,,0.03089830845974639,0.005941769447720747,-0.05778934126608067
PTPN6,0.005411543522186221,0.06140941529569205,0.0925028921889288,0.07484180379788845,0.045074809584722764,0.0214228540459973,0.041529140460256964
PTGS2,-0.030551258893713237,0.0695220648263576,-0.03895389916461337,-0.002044826780063913,-0.0333884390735291,0.013437497459610332,-0.03325013146973456
XCL1,,,,,,,-0.017193189842240508
CD58,0.026892473789432422,0.10510650086798047,0.10250460078130426,0.08949621197125081,0.011174950579957118,0.03508614602367989,0.03147385447727813
TNFSF14,-0.01399193956612465,0.021360207380209304,0.008175406466141143,0.023522155678204766,0.08230866920895351,0.06951827580470843,0.006942982352020546
CNTN4,-0.04134158431481656,0.09051963328465568,0.0834672270427533,0.05883911433662691,0.07440404513011208,-0.02835100416727462,-0.02511876666431228
INSL3,,0.025611670154990027,-0.01616069743954377,,0.018231167271063255,-0.022813715373254315,
BTLA,-0.01786818538581942,,,,,-0.0220597220651314,
MFNG,0.03693834575186411,0.015827043034539565,0.06478325820998507,0.04733582324548957,-0.04206202512202705,-0.0054417840815050265,-0.04830765605331874
ICAM1,0.07215056669676323,0.07563499115016503,0.02587201246977828,0.12296923067237488,-0.057148785064650966,0.039202173681979285,-0.08845359693354586
PROS1,0.026610804685106647,0.05138440017262414,0.07536840585420432,0.16847250300644362,0.09979475022176844,0.04347603341124807,-0.029814147207701074
CLCF1,0.009210835408229291,0.07713876828270509,0.09932080632631797,0.10119589383716165,0.08583080441427071,0.0700086989808947,-0.021473929811121752
PSAP,0.019042039798334506,0.10496015698816813,0.034556842027760055,0.06997423096568034,-0.06827928857586435,0.08312743107099213,-0.11499212429766295
EFEMP1,0.015542143030261472,0.04988641643348172,0.07271475768400035,0.06849037822937434,0.013973775447811,0.07980863121292871,-0.02952303403170364
C1QTNF1,0.026921591500483146,0.061628606447675434,-0.02230666016539105,0.12050486690388841,-0.0030683844767135336,-0.04223344320446029,0.02805288467859598
ALB,0.020028702291707088,0.15513007067327128,0.07700090627086885,-0.05644097086228236,0.028183908737405214,0.0061416754239029345,-0.026215948399189372
CCL13,,0.03789297645662548,,,0.0524411384146119,,
EFNA3,0.0070832688112345485,0.09825015741261485,0.02073620509296602,-0.037402764339973506,-0.014615298211927663,0.025401069048728527,0.026871149824526288
DRAXIN,-0.012760406337951802,0.02191023806960504,-0.04814100973622988,0.047610919311066854,-0.07796657748341945,0.03567062662690124,-0.017186765260857276
RAET1L,-0.015283458336045929,,-0.02280518850206368,,0.018002799162419262,,
NPTX2,0.0050822833945946095,0.08723164507848342,0.07923769728461541,0.07515924404601931,0.026796765404775776,0.018110308382567625,-0.03229957261116788
FGF11,0.07219405186886875,0.033717381992156466,-0.04374199887942814,0.07468522207748228,-0.009198247499560726,0.057009076178323674,0.015428603870403297
CD59,-0.0018495848049131492,0.0869510147034374,0.045061805711373984,0.06359660860996642,0.042541717101801976,0.012187264521737837,-0.036006432920842116
COL9A2,0.037271866723850876,0.07538279447755425,0.05478754668896318,-0.0016566362942838876,0.0016174596769843754,0.03798237144400418,0.07701599409111219
DLL3,0.0015553648324429608,0.035448749310186295,0.08392092449479548,-0.068062720494174,-0.004580219557132989,0.008825972817591623,0.0443364328151786
FGF5,,,,,,0.01739336207041418,-0.031298320534063714
LIN7C,-0.020592280501154,-0.005723570919659139,-0.004947499711107541,0.053054188933201206,-0.009968426164792996,0.0010846709952190207,-0.024038832186782745
GDF7,-0.013991939022397856,,-0.0020345850629120933,-0.016166505438111857,-0.04470649491477634,0.03154152428134741,0.02654138342246081
PSPN,0.07778609406937985,-0.022298458899453467,0.053812653421838094,0.06559389111267255,-0.02630769591415712,0.008413939863913908,0.020420098823400294
ANGPT1,0.0037888459309838485,0.05189497503855668,0.06109608741992437,0.06683792164107606,0.04122164611753614,0.020705910783157047,0.053737740391331494
PNOC,-0.017110115434561833,,0.0359639409611,,-0.038157510612332975,0.04693477379903392,-0.007750296637266748
L1CAM,-0.053609468933185175,0.008145030618380313,-0.05800168283030706,-0.031070129846538015,-0.02598513324379604,0.028364303798045006,-0.03022098795465852
APOA1,0.0029332415277845644,0.034726662422160784,-0.027915737385189012,0.14193270369960262,0.000897533237108365,0.10980064246621327,0.04052722276673802
PSEN1,0.04736307130919805,0.011468453634264113,0.05902899261679265,-0.0739012807028597,-0.05837677922774961,0.020947294509399365,0.014105322459791738
CALM2,-0.005999085654214681,0.07586436272130286,0.08636316977535731,-0.1103938420170332,-0.0180364759701226,0.0435508741396226,0.009134468237051047
CLEC2B,0.001903541048524617,0.04246676627175099,0.02239335537291418,0.026980343528368006,0.051484685677311966,0.06527466961907137,-0.053173763080862045
NTNG1,0.001340812635724878,0.05573298096035059,0.037578518540745634,0.010848109365997761,-0.008643103684652766,0.11085834022665503,-0.04218953064650966
LRIG1,0.02119347696345861,0.0740741832738927,0.1230784688183893,0.10928407121376736,-0.026866458555347642,0.0745556610483554,-0.005032427389800317
CPAMD8,-0.025897922184717093,,-0.05257528908694897,-0.02637655022605119,,0.04474413787881741,-0.020070252952187367
GHRL,0.07445288759437435,,,-0.039145685191427006,-0.016968087589886653,0.019179516704791538,-0.017692136809219054
NPY,-0.018022411531418973,0.0761987548250994,0.0668446246425843,-0.014395549663963255,-0.0236851651678032,-0.028808142799343343,0.0396613484965097
MMP2,-0.03520035444138914,0.11049277799779392,0.08696361304625662,0.10454067528983552,-0.023953501464969697,-0.01605063202809341,0.0963820302559884
PPY,,0.0409647164858458,0.006337013982386982,,0.06764066512976138,-0.04564062065944375,0.06390893228716085
ALKAL2,-0.016339181139100007,-0.0002977903743171525,0.054772398524025045,0.011149943592469194,-0.02322499423630854,-0.014797668528708617,-0.0317195046722023
CSF1,0.019317835322426924,0.09226205068326444,0.013129291014918372,0.01739035168985956,-0.004921394316598681,0.07343460782000069,0.0800091198105158
SEMA4C,0.007976089186327988,0.07688835093903189,0.032948560699287935,-0.011939789362026443,0.032194437426002136,0.03779607698327077,0.07351541436866861
BMP8A,,,,,,-0.020476537591681172,
ICAM2,-0.005532259694198774,0.009359375268531598,0.13603899353811935,0.11268090163344602,0.02006280855941399,-0.009536392709626255,0.025111861492644605
SYTL3,0.01139688736404146,0.023126236817236412,0.07915901069931769,0.05308942706715018,-0.008963202722046032,0.11080431481059899,0.0380956542605231
IL1A,0.04402620902204933,0.04881022411355102,0.00971405176746354,0.15896767295387917,0.008879803420910154,0.08536360113897817,0.20827496178526508
HLA-G,,0.07206817299174438,0.02647310424503539,,-0.045910381051473347,,
PGF,-0.023073055898107455,0.049435847257425586,0.033775851051112075,0.06821921180365058,0.026227838973270672,0.010002892823263788,0.02595629467293657
LGALS8,0.024597876451615524,0.0528412122313113,0.04604256949639533,-0.023655688412429345,-0.018309793970317633,0.00884066312770087,-0.013333090144515638
DKK3,-0.0368332566119749,0.10236127472552177,0.07153009144100457,0.07537080640122458,-0.027516479101498546,0.06211338099427834,-0.04118838832309974
COL16A1,0.01979217784579819,0.09509557900609386,0.07761333357208984,0.07330137748152,0.027709470965433917,0.0023432427727979608,0.12136097770176366
TPH1,,0.03233087430335302,0.04183928023160421,0.056921309731510765,-0.022660516368035455,0.005868697039767565,0.05424727339479276
TNC,0.009397547483247422,0.048082050986552334,0.034428043623553964,0.16151604752070375,0.06767127213309052,0.05129275723971041,-0.04992034415133045
TNFSF9,0.0709793455114478,0.026425649653928678,0.05037598586324019,0.08043390185928508,0.05362320042572442,0.055681275872621804,0.04245454513060704
C4A,,0.012203090369197667,,-0.026513500500417255,0.05440669233326092,-0.02757478721845326,
