,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.0007962680080417861,0.049039862529238754,-0.0036526905679223538,-0.03987856581413886,0.039042691085364824,-0.002692694485551992,-0.06297080705099212,-0.053207382336418085,0.09355635429174367,0.0767832955495072,0.04671952395574298,-0.0321961357729757,0.00785635373970589,-0.020915847317604697
CXCL8,0.016350608859727934,0.019010210861028803,0.039569392997674,-0.01560536216170427,-0.04720241470948628,0.04932969160963815,0.09365441153749411,,-0.09910183105816038,-0.029070359976610297,-0.08012893342956083,-0.02969865078880542,-0.014737540468129131,-0.03911769420178749
GRN,-0.04138145248015209,0.011494399560901758,0.029851947712129064,0.026946224861975877,-0.0373320324267159,-0.008181847712815224,0.043871994623814414,0.10919392434179252,0.09149989886029215,0.0911276436067703,0.09767923283269324,0.005506397996751708,0.010691578265617731,-0.02715025247819336
MIA,-0.04309309903885666,-0.016840959712239822,0.04087521452354364,-0.04727917251711116,-0.03297319625553545,-0.029077753877678678,,-0.016907220492512354,0.0035409483721942333,-0.016438155237041584,0.031707927215070604,0.006320140867051287,0.026061652206822404,-0.04723666780798789
COL4A4,0.0010822327105099415,0.01719776079451628,0.012615483390465108,-0.010537020638357368,-0.024122684195538615,0.018647483465739228,,,,0.08772364137555749,0.09657020340958869,-0.010752359236768531,0.03844681160023705,0.0376495398973943
TAC1,-0.013964497221888791,-0.03378383795319713,0.007653935693740703,0.021519687271189147,0.009677423437670158,0.047457279217163445,-0.07547281315479555,,,,,-0.018594317290370595,-0.025028656958029326,-0.04948629507113135
RARRES2,0.015006708286779179,0.041311540576517265,-0.015383987708746952,0.02203151012989001,0.05858667229870947,-0.02530339288879424,0.08420636333707084,-0.07429411641304405,0.062423455581277716,-0.01409740920395954,-0.019760982387752625,0.03878022876762688,-0.0014931571478883395,-0.03182183748221937
FGF7,,0.039597990913075726,-0.006074072049228201,-0.004470537491067214,-0.03354360350347105,-0.025885219689465038,-0.012877620842335671,0.11700486482910596,0.008751400192280689,0.007545426884174157,0.033289178442834355,0.06388542653965708,-0.010064185426639867,0.12434086804800916
EFNA2,,,,,,,,,,,0.00011229316627556335,,,
HBEGF,-0.018631715028803512,0.018953393435144246,-0.022315163375574945,-0.004223348138786315,-0.007455825751372168,0.05396831322702645,0.038152977729164435,0.0427784407770009,-0.04939248448737112,-0.03626839997390939,0.010271851211361318,0.040387411346910214,-0.05053458718347061,0.05773997886273976
CSF3,,,-0.02522794112808687,0.0032021382056754894,,,,,,-0.05668474267275363,-0.0668341664750656,-0.03227814256999105,0.0010415193524611678,-0.02243249825552824
PI3,-0.022754965802329552,,-0.0295731703609502,-0.04365359224653237,,,,,0.00658898777553341,0.025310151248274213,-0.046851955497096864,-0.005287816670339379,-0.005384085690196898,-0.009526210256312322
PCSK1N,0.044364354997437135,-0.000690455957799192,0.010179051033619052,0.023847483632889917,0.026115129004177617,-0.0106308295189385,-0.08368019273981626,-0.022579588258131736,0.0882392109486148,-0.07308093699932557,0.02456791463860346,0.043859631449960045,0.07608946434367064,0.021543382064968898
NTS,,,,0.02878163449513292,0.004109211312330448,0.003879685373998391,-0.021377236411229517,,,-0.0328097643470028,-0.024638341700022926,0.04743309967804533,0.04264145456603071,
SFRP1,0.014696166225904092,-0.007347769105141738,0.045036683200727776,0.05598527840661661,0.029654638314452378,-0.02632503723154881,0.0950844638753047,-0.040980427044299085,-0.008875294644200107,0.01981493865317103,0.05366437425255966,-0.001272902566673139,-0.01475316815904562,-0.04604991895528772
CXCL13,,0.050444242129953264,,-0.03044109794149691,,,,,,-0.03159054698771498,-0.027778783808724162,0.00818650062828658,,-0.0299401434810996
MICA,-0.006268987035203256,-0.039030445157267925,0.012119361444936685,0.05950430382637839,-0.00039547995758538307,0.06324043540965298,0.0355748697904327,0.11016013729429622,-0.018565917456204614,-0.010822819885536489,0.030405947996129966,0.057733886366049016,0.08890272205931561,0.06945345617938938
TG,0.05104385731288216,0.12473438206423396,0.0675879794995583,0.00859999330605041,0.04991170924590371,0.06681492813414994,,-0.03091719245245146,-0.07185984562966659,-0.018687492156964185,0.16466441076995886,-0.02656540733978912,-0.018021809457888966,-0.032994193054588825
ADA,-0.023745738561647523,-0.02822514963543743,-0.012612664260314207,0.05586932497707117,0.03214374408508229,0.0029711583960023856,0.010514061243596672,0.027529758094055334,0.016758808719285357,0.007261128470078137,-0.022300276282396964,-0.05701995378401215,0.028923506710724845,0.0630312208538076
LAMC3,0.025752888600836472,0.007655907751249747,0.047679266797370154,-0.0054824366212316775,0.015302042461628529,0.016878194414269704,0.0081838031145257,0.03573383143156676,0.1185822791736717,0.005298240968306107,0.05482647162440902,0.0010567731311306738,-0.02974461116087548,0.061137070071547
CCL7,-0.013758080298612627,,-0.01440935512529969,0.061295334292571425,,,,,,0.10716353798799642,,,-0.021005315699548093,-0.02085471989234965
NGF,0.006397949817966456,,-0.014900058649759492,0.017220562162332313,,,-0.021377250486721337,,,-0.024344142306809764,-0.019951536321895207,-0.0209031231049428,-0.03476551228010931,-0.029267498887227364
TNFSF15,,,0.01942227755674512,0.033054809441736645,,,,-0.028497824978800376,,0.1232144693674398,,-0.020044172388630273,-0.006118050949409654,0.05889638161362037
HMGB1,0.01980820355410547,0.035818180184047144,-0.03753574478946521,-0.01303335068791938,0.04073285178835074,0.010996585954641314,0.041247194008017005,0.016594720887625758,-0.04455243724105759,0.07747231653433068,0.006993650169387925,0.007139782470594837,-0.051491083554498045,-0.0055566049661859825
ITGB3BP,0.021077707565941187,0.0006116893084836299,0.005873710591648036,-0.016185202246604448,-0.0008369537186404564,0.03313674443139324,-0.03281990374690581,-0.032586634682487355,0.05376884918718092,0.07900977524767268,0.02367778165277639,0.07803567783442047,0.0015451672111557837,-0.04696638089859626
AANAT,0.01367573645468508,,-0.01459978525925175,-0.012796056102304854,-0.008036476688579102,0.033775540561459205,-0.02009775932843974,,0.0993145406046048,0.07743310072645512,-0.027215181934386483,,-0.02222449997754025,-0.02253804339123104
RELN,-0.04309308753365592,-0.02612936902329605,0.0339054046653936,-0.021793472759435297,0.12604592935403436,-0.0020186031884538726,-0.06321196534528516,,,,,-0.02421118801184148,,0.0996894393110513
IL15,-0.012765740031917801,0.034320447284492905,0.08045938047252264,0.08224467670106883,-0.022275087567247914,0.011967492188153466,-0.041184798014657235,-0.014555419704282237,-0.05632311507682186,-0.00884334705247084,0.04673245604744516,-0.007053953642921667,-0.02812661243224641,-0.024941334843626737
UTS2,,,,,,,,0.05895577287696105,-0.003404347897190705,-0.01574721931891426,,,,
BSG,0.017794000624145014,-0.043281345293080746,0.05692039694354044,0.01994161723149477,-0.0014549030567218794,-0.015085222989998582,-0.08178451993109301,0.12477047915188891,-0.03305179411540029,0.037601181953273784,-0.003844653486453628,0.026085257658701046,0.10692828531784543,-0.012502904304657258
ADAMTS3,0.017935751305175416,0.04314498736261717,-0.010653522984635046,0.09383997183166955,0.030661478847561985,0.016128010222923043,-0.032272279026711766,0.05262970361011585,0.1204322922727063,0.08729429147372028,0.027255786859197505,-0.012802796629057627,0.02221068027343849,-0.0009076453681419775
CD34,0.02495053094372912,0.012601580105584962,0.0172545098175688,0.011837535525757985,0.03166379712638179,-0.03276758131343952,0.0024105144319681664,0.05202299470907022,0.04706570159959276,0.0317507430931265,0.08951741164252087,0.02930293230966162,0.0048407034582608095,0.05244293628983205
CCL23,,,,,,,,0.0007614063306717836,,,,,,
PLAT,-0.0020441295032616654,-0.008808087984630189,0.013444497863070502,0.025209715970701842,-0.0055431184083561385,0.0551851445080852,0.005630025552551411,0.015879393432339104,0.08693039455334875,-0.015094679085695655,0.01930711988414204,0.016072015797641732,-0.002940854251423847,0.02971842685383822
NTF3,,,,,,0.007458452376174783,,,,0.05038390533318608,0.020684656036659903,0.11077068108224575,,
LTA,,-0.013221176556206722,-0.018468089801872877,,0.05017890459130221,,,,,,,,0.053789382306569475,
CKLF,0.021023188238519758,0.0010183752351882213,0.049859341443783685,0.06986507738633554,-0.003131040827617739,-0.008030508357182019,0.02895661551749949,0.0412737144573551,0.06252262121542035,0.08819285686300844,0.04673004215877867,0.020723573057429997,0.06789096527335045,0.10745366589187556
CD24,-0.006468017712984144,0.02986725904038676,0.0298175249800247,-0.03723181097528806,0.024961678549831227,0.02997939242705102,0.0830436187443713,0.1125138899388054,0.013315787250480474,0.030773246731974947,0.03851899374760933,0.07202790284509582,0.023679168054279907,0.0029335222701884476
HSP90AA1,-0.06210630833019765,-0.022307782616183394,-0.045506368812485314,-0.02587657057683618,0.02910228991795814,0.04266463594648412,-0.07911666920832261,0.002779378720474233,-0.031007161880033367,-0.038126749102775546,-0.043699023277809064,-0.006029599034085056,-0.12880733067572595,-0.018767283245793583
BMP4,0.0126076497375639,-0.014015222175024121,-0.022433727707973895,-0.005106817924665094,0.04833162387298795,0.018023136757925877,-0.0320563622276398,0.17460626016394806,-0.04680955422625326,0.050454788933536956,-0.03375875476613457,0.00947225770345093,-0.0038370505223230935,0.011671082104033998
SCGB3A1,-0.013758078922822981,,,0.002718131095152455,,0.02508489505396342,0.057565501532734764,0.08365009557626266,0.0962596560670723,-0.017908643163942157,0.08365678551937622,-0.041625421232331504,-0.04404253109217972,-0.010134133256532772
IGFBP4,0.013837647365999649,-0.026771933912327257,0.07890371497900078,0.014401309005057575,-0.008031631704653344,0.01629652147393491,0.0463208447706029,0.023638351022521775,0.025395729425653095,0.054538403885149515,0.02884944608286953,-0.03849785812966923,-0.04998576752945479,-0.000950053340736301
RSPO4,,-0.02137354189986207,-0.028268647058528065,0.046778527268886184,-0.011970286838945566,0.03376709617945133,,,,,,-0.028032949719422894,0.017278071362710153,0.0423036425107217
LEFTY2,0.01605520030090984,-0.013383552719984752,0.011541631688392931,0.06678400966897417,-0.028403165850275032,0.01774581466820288,0.004198980398519429,0.0269854355062128,0.05241265614210102,-0.01789337881848371,-0.005115142462464025,-0.018342516641257484,-0.06882495510128561,0.010252670145199181
PF4,-0.014271798387719678,-0.012026457023707748,-0.01257187846560082,,,,,,,,-0.018536120999357704,,-0.029910820735651406,-0.022262665098968126
ANGPTL2,-0.029896501318921305,0.01603227049254334,0.015036206778175985,0.006257605110836092,-0.005928088152261265,0.021878861984441486,0.12964214100779214,0.06683273971508416,-0.028260995011092374,0.039530362824975136,0.05726161348180334,-0.05093519973325848,-0.020088797180602497,0.04229098206083141
LRIG2,0.04921965233138683,0.004603492567671001,0.058542640635507175,-0.013405292474495737,0.016473741878425832,0.037686087745329985,-0.020916485256626833,0.04349776441810103,0.03784878284796018,0.058251261031603656,0.05531639049064548,-0.04098227309516793,0.02862305829508813,0.06852500260273076
ICOSLG,-0.03749599103695634,0.02821828478184832,0.025325088742693003,0.04504273820291236,0.026374006431677914,-0.01557830414289922,0.12179388023259136,0.026969336573340875,-0.021037712161690963,0.05051235793069486,-0.03165056604151361,0.06632774212053758,0.014594675367078102,-0.01771327267383754
WIF1,-0.025679784695850447,,,-0.005476856049058312,-0.0023054626845098515,0.030687492661859356,-0.02443650944830203,,,,,-0.026059342089146353,,-0.027194900784645207
NPPC,-0.03448851822263418,,-0.019502083806156964,-0.012028333223474897,-0.0017008758933295758,-0.0340870385585553,-0.030474910150949885,-0.02375896129327847,-0.043858049797330254,0.042334903141132633,0.033648099966574224,0.07765499065123928,,0.07126466618682757
LYZ,0.038541566579412954,0.022110857227154262,0.006553814427335701,0.030444274901311612,-0.03955701501567365,0.021505180363588297,0.08704093834544886,0.07664152197503743,-0.02405615590138611,0.08165207200590384,0.011355421921035062,-0.013897010247432062,0.029002202184682795,-0.023810507794411895
EREG,,,,0.0289874886716444,,,-0.021990943498156227,,,0.017756641793231907,-0.014571203069717514,-0.034915511513049245,0.038543645022745404,-0.025630922460307456
SPTAN1,0.028287330832151125,0.030014730388327835,0.007398958325629699,0.05853268497386363,0.044430426021694495,0.008617454357614176,-0.03161518676599849,-0.0034212268870588577,0.1944284814523116,0.03581650974200224,0.08378215705309751,0.0394747569932283,-0.07785717625198345,0.033370521591537826
PTH2,,,,,,,,,,,,0.016122457875485476,,
LIPC,-0.017472432494445415,-0.018100460569545656,-0.00986192996349727,0.00752704863329838,-0.004271628226392534,,-0.03938537899465163,-0.025193946386336003,-0.046148094697157915,,,,0.16293434095555592,0.022296152093513256
COL8A1,-0.008828082149667049,-0.059434414935715885,-0.03859858607923173,0.0337615292829095,0.013985965994608142,0.0077726021995277806,0.06106826167942745,0.10791709387687354,0.03273111799995552,0.020152389380089144,0.006464585763032972,0.04501490404870452,0.07041580042101404,0.009204788944523019
GSTM2,-0.02914887259269586,-0.014376888721226968,0.03661521916109236,0.05524275123785165,-0.012528820809389668,0.018671427288911736,0.010592588101478128,0.027412118837827404,0.11399598506313222,-0.05071427935991299,0.024167361562965933,0.0029488155057828674,0.11488099445860307,-0.01083401206723645
IL4,,,,,,,,,0.12491992721636361,,,,,
SPX,-0.028258899111242936,0.021743828834090182,-0.020943102397058606,0.011383449384790446,0.0032569421359821497,-0.029612749039164984,-0.08399064890353239,0.015142295859344332,,-1.4047236640240755e-05,-0.02301496348149887,0.0035999654964992385,-0.011772503463242698,-0.007019574316239638
MFGE8,-0.016077343629157654,-0.011108427424855573,0.07869270098504773,-0.010393321392471887,0.008239456173771543,0.005842771910149169,-0.03309600216519378,0.09218016174771206,0.10513027599358817,0.004844356191937946,0.011389200515629722,-0.03395213376946956,0.040303085357974,-0.02309364637312865
TGFA,0.019347210513796145,-0.031125154750154274,-0.01591427327056119,-0.030106499261273904,0.009541266091936347,0.03836577632329821,0.03578689966848138,0.08099662099083836,-0.03704370540817431,0.07354444790678223,0.06192320433092711,-0.007626141799729943,0.10994392089088062,-0.01734361340839793
SLIT2,0.019620155914520702,-0.031358612111995476,0.061386202371760186,-0.043292970313665614,-0.005201029976856783,0.024421598207867695,0.017085349231233518,0.03188140554275819,-0.08106109879144148,0.023133756634723803,0.0063407543086774956,0.07842825971328486,0.10426273815173588,0.04596763703030768
PLTP,-0.00022686681487110375,0.003538444552040068,-0.018959257742730974,0.11537631258617478,0.015735981621829518,0.02538649341365946,0.12391350081989104,0.11848900947802105,0.03985138503766702,0.04329626320146715,0.08763615042801687,-0.00021245101622952188,-0.02424524633430358,-0.008819590510222677
APOD,0.0036551163705340565,-0.038442874759284096,0.005665268800839337,-0.00836757627385791,0.022356035774578058,0.0018295396821052265,0.04847161651323222,-0.09566487340887181,0.025699061419001402,0.03232479066927571,0.0696325150873623,-0.058710701293354,-0.08935874976527196,-0.008421181510577124
B2M,-0.002134020225925762,-0.021049291233235148,0.008730996370353598,0.05750561870260135,0.0026620898470944665,0.018546758198205504,0.14443641027380105,0.05972628975609743,0.00937565971675775,0.10396372820081157,0.037148011011694404,-0.005506878455529075,-0.067655277812718,0.09110084204172103
OMG,0.048587162912097,-0.03315753510743376,0.03155448578882877,0.042569661177809144,0.013534005454881481,-0.034164854705695996,0.02128336065972499,-0.0063101952955040225,0.10724887330236957,-0.01628657952867115,0.03652624577190216,0.008660778587444542,0.010658342042095668,0.04270350223093435
CXCL3,0.01723623426465337,-0.024725251104319338,0.006651193195241642,0.007479689640976702,-0.009453124658199254,0.007174590466397731,-0.030957636299425714,-0.02448599222498442,-0.039645356144912325,-0.024775389215135446,-0.06267690277992224,-0.01834309418445713,-0.0029800757850492027,-0.018543566957015128
CXCL10,0.044413654901042925,-0.04033338664548594,-0.03388750006647935,0.07116643605869873,-0.0033866842866065406,-0.01794958456531699,-0.033454227446459435,-0.0245017127878896,-0.0950814259735613,-0.0217664004461543,-0.008182533002907756,-0.028271096235623194,0.04879344806691735,-0.02046828604172987
RSPO3,-0.018688602114401074,,-0.014599784180492919,-0.035829772492612474,-0.019433574011393617,-0.0039050912312911207,-0.023573417306753927,,,0.10837088208824643,-0.03922272174192298,0.024227654480840702,0.018374284063382904,0.01054072351953433
CORT,-0.040797623277336006,0.008705299011492367,-0.014068473654222587,-0.043484838685241646,-0.012288815071744235,0.0169331632506375,0.02456856957992733,,,-0.024035228365612525,0.06340659033954549,0.06281855568220529,,
NCAN,0.01910923617052231,0.005881579700731986,0.019565576778903315,-0.06634178992135396,0.044454044067685404,-0.034006889522837376,-0.013872937823109202,0.018331436278191234,0.035104220894153035,-0.006708316194554258,0.062100452966857615,-0.03600580987588933,-0.012631518261833126,0.0029018310664946367
PRG4,0.07871936927240475,,-0.014409357370783788,-0.02565398846922006,-0.0017111957169757268,,,,,-0.02308694440220222,-0.028621620589645687,-0.03487636535045253,0.07320143113282915,-0.03098659681318558
ZG16B,-0.01907830301265522,-0.014471886384454293,-0.016723821489470072,,-0.016020100069420395,,,,,,,,0.003986716937432609,0.006737650777856471
TGM2,0.0270719656701828,0.009068871343278145,0.010691789292092909,-0.005886158708186325,0.03943819793560505,0.016742361233238804,0.022505671694623544,0.0430802712353925,0.0035130580690530835,-0.03372722543705725,0.014835541327991138,-0.04242855494463444,-0.023736405286549668,-0.02674414385182272
VEGFC,-0.013180501833373248,0.05141074062800315,-0.025681333080459837,0.035342618594944156,0.11628313668712449,-0.045008910550533764,-0.024849670401466118,0.052169370026282996,0.022653994871639695,-0.027126999409675397,-0.03886473601072364,0.019415310127625922,-0.010273163702745357,0.027534340388512497
WNT6,0.024894842784071426,-0.013383553071229445,-0.019929996633919016,-0.024507613072294366,-0.03565216130548806,,,,0.03218827271725378,0.07154839075819892,0.021020594487374346,0.03413334993134618,-0.03209974657010225,0.033580159492831003
NRG4,-0.01267167496731286,,-0.0009680440048546567,-0.01533142012883497,-0.0024193560055733336,0.0009603209113624957,-0.02768400324061991,,,,,-0.026565697581468324,-0.0011281345329075163,-0.029512661804572595
PMCH,0.032176896547323884,,-0.024299010143090587,,0.0601316587492149,,,,,-0.021424987111321663,0.0328777637755201,-0.021313572721610597,0.021651774952640434,0.01651075119270809
COL9A1,-0.019620459574428255,0.027179874982906225,0.014349872983479058,0.025932447111587542,-0.042935960512701876,-0.03518213199279841,-0.021686088057706863,-0.004416085657842836,0.0965507974819168,-0.015771452896374154,0.10422491263473149,-0.04497831378851724,0.004361450188543825,0.026272133979458087
GDF11,-0.027374775113703037,0.006176055685203894,-0.03266582151107476,0.028791115128023067,-0.002341780849007555,0.011874569009809656,0.05124181349691947,0.03615949754392621,0.008592594704202561,-0.004398514107823285,-0.006431747011450939,-0.0034334561887123713,0.04326831621765151,0.06150651267300628
RAET1E,,,,,,,,,,,,,-0.023383819150890706,
IL24,,,,,,,,,,-0.015973954113780206,-0.01824057197413337,,,-0.002078766639520701
SORBS1,-0.03711395430649897,-0.02511637026981338,0.06284070487727406,0.0180325938484781,0.04305856831605404,0.035021065272583286,0.07430338439001895,0.03260455415624268,0.09163280218840789,-0.03641670308936144,0.04642986506284196,0.00895405825040147,-0.009214725501747475,0.023523869543596043
DLL1,0.000792335692896509,0.048533223277430905,-0.03568038936474946,0.0007247165349231693,0.027385022784873495,0.028622925618291113,0.05625911511306519,-0.03617507847402395,0.034501055384424176,0.04942016678887954,0.09365900814104577,0.011742129893820442,-0.01496514642875712,-0.047643459586483645
TLN1,-0.041449464277712816,0.07462944945981613,0.020226249196902944,-0.018876992180275377,0.0006359805698174549,0.014573448597929353,0.06756261429060009,0.05156278017214995,0.09559883013514368,-0.011167763518826127,0.017885617417295985,-0.02835260436899907,-0.017432121927354053,0.09488532265510612
COL2A1,0.028768618940335132,,,0.04108450451502023,,,,,,0.060854366448650485,-0.009127597578113428,0.022105631622370347,0.038307807530792055,-0.026589324209020965
SHH,,,-0.014973688123943854,-0.051316355276503564,-0.012199748306637826,0.01319302246138173,,0.050238679601130674,-0.00030008001928704113,-0.030586116394081868,0.004874600689075966,0.031714689834290564,-0.022579169291945297,-0.05377534127305186
PON2,0.03077286560362345,0.013884530713895702,-0.045329996154126515,0.06217801815808298,-0.0028892597428579053,0.02703406829664525,0.02516266416171025,0.07314174259722614,0.06952233014471304,0.052280203355857695,-0.009189769939390817,0.014923539111254686,0.06149078227453786,0.002331880025324114
ICAM5,0.02925794710195266,-0.017227638531351935,-0.011195241444763545,-0.034929232174269804,0.06945301613395855,-0.0023318840984739167,-0.033708837103852314,,,0.03155529402475691,0.06429618746798953,0.019588438465000853,0.0015618320823804796,-0.008276473524702118
HPX,-0.02406533285760556,,-0.028536210749037602,-0.014371266374927479,-0.013965304029122721,0.012283114768051717,,0.10089321327647582,0.003327859697402382,-0.029996400045994995,0.05512518691559628,-0.004466351495839346,0.07391642339757877,-0.04709878863240561
SFRP2,-0.01829140259234844,,-0.017053408076681723,,0.09256497871425035,0.028721503515360607,0.054622585215113185,0.002531703742925006,-0.04411320020816424,0.00800075642379031,0.03776241431477172,0.04098226158518478,-0.008504304187359703,0.0304489415821023
CFC1,,,,,-0.0201614484731378,,-0.022589191732034566,,,,,,,-0.026114062100098083
CD70,-0.033417939770350576,,0.011457825087464542,,-0.022440892873218515,,,,,-0.016744440218909813,0.0075505798545791765,0.0402811986507155,-0.0325218526191586,0.019008978272962516
HP,0.08631190342242162,,0.016941132474852124,0.05041377567507875,-0.021446352638946068,0.0019427340944653507,0.02960374862883808,-0.0028462026996806827,0.014245546499169131,0.0665159184763588,0.007631212413525134,0.03615743012615856,0.008244165434290124,-0.014110435848893828
CXCL2,0.044681250961916344,-0.03397330184630926,-0.029960615726737538,0.03897582204651815,0.004925899574632684,-0.017062676325602877,0.06397747816481303,-0.043947216780635345,-0.024895791637688326,-0.041233188095885755,-0.014029329972524608,0.06205809444363195,-0.011385436936656853,-0.04077680909353197
NPPB,-0.01774925338076398,,0.022954357487851018,,-0.01765418422273582,,,,,0.09632699901980812,0.012727030832048597,0.04036231458072817,0.11627246989077486,
CCK,0.07607316530200596,-0.030930427366955688,0.007049739711873616,-0.009833454022422472,-0.00021582197046088138,-0.0279678756844719,-0.07631409093884849,-0.025193966721299716,,-0.022181187374815822,-0.008731434239531677,0.013502793239805373,0.03289556400626234,-0.0004440490752146209
SEMA6A,-0.0034824231380161967,0.03868144359184244,0.03157418866673112,-0.016304380858761146,0.017810418476847847,0.026198013877167244,0.01825702478381345,0.05544119445341916,0.0519132159012489,0.06569574765996362,0.07446728458925227,-0.041434931883598945,-0.009591498147876729,0.04162872333904189
IRAK4,0.00460401618213068,0.07820531179337185,0.004485832555218941,0.02907227538971303,-0.029751444658521517,0.029038960977645866,0.01305142624332964,0.07130124684287352,0.10353487826055702,0.03001318656634342,0.012163786885995162,-0.051112760305719075,0.028435389155378736,0.02607413393476791
GSTP1,0.07956118441699939,0.003460424355793238,0.018658905290839058,-0.008774967498750962,0.04937744466695284,-0.009590759029917097,0.08764765073101334,-0.04571860280417336,-0.04773469969916193,-0.018507340571011263,0.04781814017063434,-0.03723952700930495,0.06212349176499706,0.0645211293312738
VCAM1,0.028910046232099744,0.05679512487643764,-0.016585771283834306,0.06435588019480437,0.0023290637304585293,0.044389844514906955,0.0653446644917309,-0.014980199954600955,-0.039645095419600825,-0.01782998080514621,-0.003038528343554584,-0.026790933518879144,0.004239501578670375,-0.016336323803441178
NXPH3,-0.012016921626356938,-0.02790162966853756,0.02772613738007893,-0.0084227350649124,-0.04384580984267828,-0.028538644008473876,0.004066427574397734,-0.012229838841643812,-0.03452625849505703,-0.010931945316418877,0.027004064730401144,0.034437038649919545,0.05392575052711695,0.12531091425086363
MTMR4,0.07098871475304253,0.057472663420192055,-0.05334437452117017,0.012800978895971881,-0.02655085615144066,0.024739767301333575,0.04918804390737598,-0.023507338382096624,-0.025917104754156844,0.037180431787553904,0.045288882423803314,0.024497823210489458,0.02795184585927659,0.054383599678082165
LAMC2,0.08228308771329272,,0.004413275622767476,,-0.00931326793549734,,,,,-0.019638519398482126,-0.023954989208318917,0.015084290174559102,0.024964547593752363,0.07743695154674977
