,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.022431636916424306,0.008301872165492188,-0.009878591631683389,0.01646758409875579,0.009848346221002209,-0.023861906059942133,-0.003681651346442474,0.010831347085098803,-0.020914677350313743,0.026870539714203622,-0.00907908801585028,0.011189345829985365,0.0690978867480489,0.10609623213739133,-0.02346406513234769,-0.02441414858833212,0.15840784010539863,0.12206595873860335
RBP4,,-0.02750450289638364,-0.007653840039191995,-0.03140696477629296,0.03068362309763617,0.052723461315662676,0.04728350439149092,-0.04506058646528063,-0.00850242333490717,0.08079786829546377,0.06118441795022737,0.07489308154104646,0.04770478221752929,0.043881389682404834,0.09940310200847337,0.05251340118497045,-0.05248016909466995,0.10787065183072889
DKK3,0.042403504365264195,0.03931317330781237,0.029761542168727773,-0.02567447724502558,-0.024532316785808278,-0.014419200805429463,0.0014484683152066725,-0.02793794866085923,-0.027181303505193103,0.061169676925835956,0.042454255633550375,0.18561156526312483,-0.06312819291746609,0.08623233969863671,0.1072285131896281,0.035673227010205484,0.15337024499358187,0.0777234916344375
COL11A1,0.04710169947520305,0.07696833368816958,-0.019567817435510986,-0.005978946873357499,0.031087575520189814,-0.0016432702199207165,5.4104092606209846e-05,-0.008605580227407603,-0.040439899149341874,0.02622418747098062,0.12569044173076444,-0.05414854067424387,0.03979299428660155,-0.019689833330835748,-0.022994733896937087,-0.06476528119834998,-0.019730684122834654,0.01884171481903433
COL5A1,-0.03542241518389802,0.14699517800614786,-0.015606504904368039,0.05823847440295501,-0.020763704201775528,0.027067730790305073,0.06165500201560886,0.03232809495213395,0.03036127710205143,0.024051735677634464,0.14466829363595005,0.0631161843414011,0.0928720991565282,0.07294429791091288,-0.02786094757519467,0.06731046748920201,0.2510604946343793,0.08001801331710176
KISS1,,,0.06645964365429552,-0.024786518394431984,,,,,,0.005913385565137991,,0.011762354935987162,,-0.0412180633505362,0.031045567069489025,0.006624813718885238,,
MEGF10,0.06182436466739649,-0.01027864871717776,-0.011290003099629521,-0.013486407537263363,0.011945072281238159,-0.028196768821793818,-0.04057107242460337,-0.06339493169843251,0.005922956677802623,0.011555030288566496,-0.02239432792940866,-0.03237421915458895,0.05946841717446883,0.038172502912262235,0.08281093057448156,-0.006507209194752728,-0.07089994997510568,0.01475902063998606
CEACAM1,0.006359703614775692,-0.03346925169299803,-0.0209055236480195,-0.026331151011407417,-0.01868148428920412,,0.07010436541742107,0.041119636022692724,,,,-0.05798344311545984,0.037139634348389,-0.03490847543904386,0.0031475733300382336,-0.010084044663461893,0.053517511231046026,
EFEMP2,0.04028160356020991,0.034684327474762966,0.009335633386996412,-0.013555283318992271,0.03337032804410336,0.0008977196723356272,0.06590482216182009,0.021980462063779956,0.04153763058261498,-0.013070364324935045,0.07338105506059917,-0.006924972824107691,0.0430859862260849,-0.040469941674916805,-0.017062709710492275,0.015485410071294413,0.07587356133481242,-0.028490122385641393
IGF1,-0.09368929130336041,0.048977775418349814,0.03335363314391581,0.014883508722257743,-0.015903001149321378,0.03229200637458926,-0.04341762009004091,0.002335195721788729,-0.00741135220674785,0.04540462992409442,0.0027441875717696624,-0.07639651634609179,0.05008694292290318,0.08475209638707219,-0.0017568312466024363,0.10668357400694749,0.061381641583577,0.01982974781157514
COL6A3,0.024965366664495916,0.15367092861248344,-0.029382862949324844,0.04890114033117547,-0.03912978669988901,0.013237293840136935,0.0891677665631356,0.0379013800767714,-0.03161725468423664,0.03767816930907905,0.07829669365084109,0.07110202066137622,0.0059248120199930365,0.1363031563579055,0.05859905613444959,-0.00915935011976001,0.2665534428142769,0.09514041815562885
RLN2,,,0.09342527217729349,-0.02015801972726106,-0.005766716620633295,-0.02803214744164023,-0.036227745073245124,-0.01620294823356906,0.0022285593777275534,-0.013170942743159065,,0.032952867151060806,,0.005476589186196547,,-0.02593178666925269,0.002938963557153074,0.025441022388924255
WIF1,,-0.003374492367927845,,,0.01676559424631572,-0.01601763868315929,0.024019713083408938,0.12168310459523435,-0.020533511238250934,0.015916017746159847,,,,,,0.02281974623507364,,0.054803603923724145
IL13,,,,,,,-0.031098070170318265,,,-0.018319300790934693,,0.061052553268583096,,,,,,
PLAU,0.047948370951481585,0.13489656718620072,-0.0007127312091069301,0.048888222075918586,0.02783165891007527,-0.010736797749407272,0.07393740834379346,-0.025991645391930097,-0.003127141475351693,0.0052995798579191025,0.007210902094784531,0.06964973236424893,0.04388036827759042,0.04247556774364457,0.07490446862383707,0.04693522909225579,0.20522369250515146,0.011748073827525003
CXCL12,-0.05606330591917362,0.07551130640168881,-0.026486708150038035,-0.0027740721828454023,-0.002813425873342523,0.11609808067095673,0.08947536279465954,0.016430439115805235,0.028525645181836236,0.023864216514040252,0.1260403345344568,0.12152843488360904,0.054792721686757355,-0.04182813992529475,0.008151129892930988,0.0377544233305618,0.2590347768955033,0.13413128558497175
MMP9,0.14761180861673995,0.17212255110793553,0.06708458652240226,0.03740773556057425,0.07645627416287283,0.11251303965144237,0.05093578601864734,0.005472414378740139,,0.0365258472383729,0.13084566413962223,0.16289352163652818,0.16679546022929892,0.03517786437806524,-0.04735243771595374,-0.044823817669319796,0.3158184638952465,0.12860958576764958
TNFSF14,-0.050271954642470966,0.07220288623712084,-0.028620724162925472,-0.061329001197972896,0.13272121625727773,,0.04499849063712863,0.05195240877928257,0.04983058249688909,,-0.01973619810633922,-0.017408754445600715,-0.011604759773364434,-0.011897035648052614,0.0101708375141315,-0.022683517664120374,0.06650417803575145,0.04494968002304133
HBEGF,-0.024307330835584135,0.18362145793527287,0.05494273490445501,0.01747104928701709,0.020006323837890902,0.04033426641962627,0.06638834766009259,0.03261476540020807,-0.016398269447457457,-0.01584732774055744,0.07573701716066916,0.02360569544799994,0.05572123529523931,0.0636952555380406,0.04497630301695758,0.004492013219540303,0.1398530391577095,0.001095131905314972
NUCB2,0.022597217159086247,-0.008958750673946147,0.01421854666248541,0.01222429209264036,0.06844027371311874,-0.004765492591034059,-0.01490160769296803,0.05438029301260065,-0.033828701487825914,0.03142865697568408,-0.003094838792618559,0.13236087175227548,-0.017537210888016085,-0.003143260466351533,-0.029089134470204257,0.024214355149318217,0.061283962520025465,-0.11850434695598865
VCAN,-0.02222962614438625,0.017273233923580864,-0.0397641991394723,-0.09112674893822893,-0.051732086501660154,0.015620417685930145,0.024001163410247002,0.026617816348850725,0.02815491915092711,-0.007308778663331999,-0.054704215281904583,0.06478586017454274,-0.025050033630114325,0.044249156070056445,0.03744549105583323,-0.031248175346616742,0.012302300092681715,0.04852646213478683
VEGFC,-0.034272894233362966,0.011890193869830418,-0.029382867940774448,-0.029519832569478936,-0.006605075808183895,0.025468268615260616,0.054316725655201015,0.01999407184230835,-0.03424955258813428,-0.015940837968415274,-0.02025647135640732,0.07592568868170703,-0.02297847116544531,0.05810991723747541,-0.02478920139209778,-0.010128049789679626,0.05387226216393221,-0.07171965449450082
LMAN1,0.008345195854225123,0.044367928842900334,-0.007365262270076187,0.005103927322014031,-0.03557169563630261,0.015934811706973657,0.017297153650939968,0.027635983474746266,0.030698955352946457,-0.044368177333601655,-0.007813387033553299,0.07592787638990467,-0.03372616087126285,-0.05008457712736483,-0.04544387947609125,-0.019998242076549873,0.03809549406027957,-0.10123525937320317
IRAK4,-0.02659505191431841,0.06971048707817276,0.021271822404473048,-0.0031072895065691734,-0.011871781185434797,-0.010699912983124978,0.020277017799337785,0.026007607115152872,0.03852863923025951,0.014539783099148513,0.033799747028240755,-0.08521631096443567,0.018855141964622867,0.043953935463329326,0.03456754636815715,0.009789450132785755,0.13675105763807227,0.05946247093112276
MICB,0.030474521649970332,-0.016249666683376022,-0.004563481760108371,-0.018817082482800857,-0.01173171488685627,0.05570454305760717,0.05402820437732662,-0.03450485297425306,0.04481466831746386,0.021212246512091706,0.03886944009886071,0.09594327425947467,-0.005552834420594488,0.10866015575957896,0.03293948920587293,0.06847563926489703,0.154550393738354,0.030276611316748903
COL1A2,0.08192940576319131,0.21112338878203024,-0.006423208826129836,0.03514916093960694,-0.00779125765954206,0.04826977415210049,0.12739871884323134,0.0060743146097135044,0.018492975950348545,0.08362938065124484,0.038558105070387975,0.17763988281048657,0.07483599543969068,0.15217364018266283,0.1135248645214933,0.05637808418235525,0.19907227158438148,0.1665745609621046
ICOSLG,-0.10165870628047764,0.051579334490626336,0.015141001156830387,0.016421507404949166,-0.007615251421238094,-0.0008655956036420328,0.025505671688664272,-0.021526714813446503,-0.010563757354784884,-0.037359061864764606,-0.0057595583468974774,0.16533129244934605,0.004681897505832788,0.07958768233448722,0.046834249002478796,0.02372312875647795,0.11354968543849088,0.08286353536730308
GNAS,0.03151298120844463,-0.09912850483295661,0.021818491165587626,0.06017995545962038,-0.009377424595188626,0.051572205373294246,0.06308409567557231,-0.005034455208558467,0.0135461970689084,-0.045392832439931634,0.11550416478024202,-0.10263115734690846,-0.03824826796776549,-0.089184822468972,-0.02996660030250124,0.04270466211172779,-0.05109413306565622,0.1391405158358153
C4B,,,-0.007849671520789267,-0.015862798448279942,,,,-0.016780698647440015,,-0.02284937668347904,-0.0553490267260423,0.06843166022699113,,,,0.01865695200185169,0.03793590435755385,
COL2A1,-0.03219101059452915,0.052988784573269644,,,-0.02614527448518009,0.004823073855896993,-0.0031315958749662596,,,-0.012979287515419298,,,,0.022078149832002035,-0.012819347532544564,0.018153879466963112,0.04442229456584293,-0.012056848387491914
GSTM2,0.042225459124747663,0.08025939295710514,-0.0015048819852053895,-0.04874316897921732,-0.015038799374754528,-0.019203114599068045,0.04306216969552345,-0.028786374674114542,0.020615510923884257,-0.04933126168174321,0.02756481705515381,-0.06013501493887232,0.031369583558761044,0.0025277650525098103,-0.0020064660927750257,-0.03296904781140736,0.056256346072389066,-0.03373589691646892
NLGN1,0.005104544080501773,-0.008747813823313513,0.07378824287344278,-0.015130595930395691,0.04375597841071369,-0.009637910462708413,0.03437239786268915,-0.014463065977446865,-0.01890449668744429,-0.0035267595368207484,-0.044224992251013166,0.006701424257922545,0.044279289000048946,0.0193612039498119,0.08732684867124614,0.03817706940854586,-0.03516913179737789,0.020987840187541087
SCGB3A2,,-0.034436414902275427,,,,,,,,-0.021312904101063262,-0.026126582664168937,,,0.01985739137287198,0.06358617458278903,-0.03291166912457144,0.06840339833036096,0.023854191902198955
LEFTY2,-0.03393401930209478,0.12028052329070847,0.04223849472772052,-0.009298173378577766,0.05676313546860768,0.018695221389962637,0.10604911050012622,-0.04469641160533949,0.04754477484552834,-0.021915048150046478,0.09780650524243852,0.05248723289664395,0.08157788241714393,0.05149809718680312,-0.02985144520325872,-0.02351628791169209,0.1959513388751358,0.09476139076226489
ACE,0.02215397197769963,0.17971734611767512,-0.014283208162487225,0.08051370141646437,0.008300325081955242,0.05949668224246789,0.10664439777232612,-0.04862628433641341,-0.02343228023095173,0.10349580999128245,0.09313328858852696,0.20666856435051315,0.10927909578293617,0.1488291993965489,0.2246273423119036,0.021239920211464577,0.341052936886416,0.17307587636454658
RPH3A,0.15491474397405228,-0.03794537800037485,0.012369632830044594,-0.012806204276910056,0.0037365791074385293,0.042694570840471985,0.06816667968942523,0.0543158915786707,0.017413699740810494,0.032313499174466236,0.031115109496481996,-0.018847395794222992,0.003781696723868526,0.06060948678585447,0.05553787033488573,-0.0035912193135423658,0.023091806192776176,-0.0053351418921965986
NCAM1,0.04575139753305744,-0.0630265957166827,0.008917370556919142,-0.02977670613277695,-0.01926465042536565,-0.07269920302585968,-0.05969818320029247,-0.009947698795226004,-0.0055261478057589365,-0.03628944341567306,-0.08815896139809618,0.02934535750463169,-0.05106346543855167,-0.0472751323208738,0.024850732585711913,0.03691818137643133,-0.16323354808325863,0.09346037925515392
EFNB2,0.07440135621292476,0.06260000480837254,-0.05936778202836596,0.028798041699002012,0.04651461112985361,0.03271586696184348,0.02139577599036112,0.025642680750081956,-0.03786693138536793,0.05526400280909345,0.039840272351990655,-0.010507499054410629,0.04938393711383542,-0.017451872431445446,-0.015277692646310435,0.036187350599880666,0.05938374378591256,-0.0232571501922897
ICAM5,,0.026603009513069025,0.033001169136019824,-0.02682573895868561,0.00795253513677022,0.060660583197886725,-0.0016218653102596688,-0.03348951895124902,-0.033095889368218924,0.033675599003082424,,,,-0.054863930436312415,-0.057837309268348146,0.07656793807244501,0.011235296427238447,-0.014833321599051008
CCL5,-0.029717270240892765,0.060700061178275456,0.04458089908423238,0.006793579026923215,0.08645469980479514,0.03096665764946241,0.10298908969266296,-0.0023509592038675454,0.02450766570823094,-0.017607964177972654,0.048340602639970975,0.07688376677542921,0.007518406969495212,0.07068280083962683,0.023061022748778897,0.01375990148905489,0.22437801641379834,0.06735456901011325
PSPN,0.028919661091237583,-0.003322122039049566,0.012845583822277925,0.02353012343331425,-0.0497060437291289,0.02721140183474147,0.02923754612827545,-0.015314024367023218,0.018812215263678177,0.0623825032338768,0.03692421203797343,-0.0006223439588912453,0.062484193385036545,-0.017417318920261687,0.05283415042207889,0.002438633106107153,0.1036666699104849,-0.01385461931855578
PENK,-0.028009366817245137,0.05307897574796001,0.0408904205872411,0.027735071916016884,0.035058127706648956,-0.010816872505835746,0.08675629133313943,0.007048029871102707,-0.022332145190375404,-0.022849370331077357,-0.06057499992604472,,,,,0.012939048507917496,-0.0015972450101278332,0.04970772178216437
EGF,-0.018763876545365085,0.021372131972546768,0.005274925257328927,0.019383137528019314,0.03193316901598101,-0.03339355893076943,0.021488199572899463,0.02648388661068177,-0.017305983161492153,0.005266495282891491,0.09511560254363227,-0.08261407563678486,-0.0259685029689011,-0.006991390668473006,-0.027315790048432067,0.011941461336922324,0.04230914593385081,0.0031448438088803334
SERPINC1,,,,,,,,-0.014984840561878375,,,,,,,-0.02731579222146339,-0.025297646625392897,,
UTS2B,0.044181806678187545,-0.029141449241617413,-0.0228831662431946,-0.020158019611450917,0.017333247446876,0.014159764861143101,,0.02550245396305077,-0.00853839044645832,,,,,,,,0.03174800321578698,
F10,,,-0.002444763903832055,,-0.04018083784418028,-0.007770960216441395,-0.027982984352836023,-0.014005706688606461,0.09348413266323553,,0.019844897426735085,,,,-0.02729309865425902,-0.045985759826002705,-0.031013182233416644,0.1668957990870474
FN1,0.05524088990152275,0.19145881801789236,-0.05542096098584475,0.04431074339555069,0.016208026862065447,0.03322628606861195,0.09860109447545036,0.026690239391186026,0.0026060705412621413,0.06084469127929288,0.16166850304336386,0.20406597018975103,0.11460253781710537,0.06865420606647119,0.01241196719560494,-0.02793262294401168,0.2969975736775678,0.1008875412284445
FGF2,0.005200587022269569,0.024854942990222742,0.036653919863506704,-0.021166099603509504,0.00968164064747007,-0.008256656722911513,-0.01478354682197518,-0.034953955208721514,-0.05979969004061999,-0.02242040855133656,-0.02770499659741366,0.0034634611728029284,0.0698577988428427,0.005382798137911686,0.03936014744328679,0.023354284269423143,0.016005933033897066,0.021813346400634356
GDF9,0.04672673995827885,0.016091103643165815,0.050276149009018174,0.053727931998565015,0.009419999388643704,-0.024337444134753517,0.05068968659666745,-0.015534635141210151,-0.006391502512057102,-0.03896135308146946,-0.04383250589663797,0.053865139483559296,0.06875255822295155,0.09940759272728777,0.008872282141981418,0.03989130922470507,-0.031900332685071524,-0.0440341656668379
CSF1,0.08753079537581036,0.10460554760335863,0.05341216571132855,0.0209109549585367,0.032091247865772506,-0.04876442256775501,0.05010416382735497,0.038090235857620246,-0.01867607154209726,0.008817485286212082,0.05912100466084451,-0.03855635734719563,-0.008665878839686125,-0.010967098784787766,0.03442747961984432,0.004932420542484555,-0.03722576070926033,0.028808402021709242
GZMB,-0.0071796240778254266,0.1183990585242528,-0.019297093996737444,0.0699030386146201,0.11348648086392234,0.034201142708739106,,0.031196918860281333,-0.020194244641709838,,,,,-0.009844736021900313,-0.03467282017545872,0.010946781108993761,0.12753859332400352,0.10890087924066012
WNT11,,0.052058362160326103,,-0.02724483729735743,,,-0.004064546889951163,,0.002294069914294064,,,,,0.10058426826758457,0.12701194551409864,-0.048496035945302676,0.05356168627523998,0.09522107304267947
GDNF,,0.008845408780622037,,0.09746596404463617,,-0.002781463768348369,,,,-0.015620005249525573,,,0.005137143487206053,-0.0251238554508586,-0.01749278671075404,0.0038400440309667603,,
FASLG,-0.029593511768669287,,,,,,,,,,,,,,,,0.03371579638499663,
SHBG,-0.003177067111568415,0.03933437785181195,0.038974400249432765,-0.014371826720857421,0.026083359899412257,-0.024693677003930232,-0.01043545549107473,-0.02571942519176396,-0.013014408792175018,-0.012587618024572153,0.03039313513354607,0.04695549403989423,-0.019234004536889348,0.056586025301598494,0.06926533516705925,-0.027453644961414465,0.0615349719158706,0.06518233701895709
EFNA5,0.043215288798821604,0.07372819460442037,0.03679770058719221,-1.785173223118747e-05,0.019327324079984654,0.03516739868432333,-0.026952828337800005,-0.035400616188033175,-0.013535393317802328,0.09019073467357974,-0.033244596342725016,-0.078042153483626,0.03391777069051105,0.060094527491059084,-0.04946364628171873,-0.0036526805091951315,0.07502021637660969,0.13053056052661124
THBS1,-0.060796791954614876,0.06251913398934789,-0.03082954480053921,0.055617045131499676,0.02509830405969614,0.056714870707640114,0.05269315837389221,-0.022506112095381656,-0.017477846272432193,0.056539992785161405,0.04714509741285283,-0.01036581939857335,0.043590875804799534,0.0225973333112943,0.030330667061895692,0.035338133587707814,0.07158915508298938,0.07302858534395061
PODXL,-0.0027080286286842352,0.1746348670957892,-0.0011868767576023738,-0.027318030422210572,0.09872456639432403,0.011592933465371423,0.07930319758502252,0.0737625552753679,-0.04901378331652897,0.05255034335675871,0.14523933552185245,0.10925202840877583,0.09062055033489243,0.10325730393591366,0.04910461480809305,0.07668729178600316,0.28321381675484025,0.14337883538274107
LCN2,,,,-0.023864573448626757,,,,,,,,,,-0.05117073865010302,-0.040893870798992475,,,
C5,0.06697824061753083,-0.02434514977962553,-0.004748876081033807,-0.050783948909154046,-0.02082896785465489,-0.01702523743852488,0.043853626729229406,0.027142262629024534,0.047485958221601156,-0.03263423757122475,0.04258083411596376,0.11389077940222014,0.029490466892417654,0.06353603672427875,0.027901605194649036,-0.01307270816858458,0.11530031987023952,0.013327184423217486
DLK1,,,,0.0011770077582263544,0.052046893821170566,0.03470251263776775,,-0.0281888984211617,,,0.11047212299769284,-0.13300328748647317,,,,,,-0.03547144759684616
CXCL5,-0.02450904209379911,-0.006719923907481889,-0.052176313473618834,0.003034826474155457,-0.014281969965647965,-0.01954655083663386,0.04548026723861265,-0.017062691645743918,-0.028478484649364175,,-0.017760384894698975,-0.08654387231104303,,-0.0665366412040178,-0.0641247652363829,-0.05113076441457597,0.13062646036826026,-0.050883717201455354
BCAN,0.0407894868520877,-0.010127875612247471,-0.0026140786651836305,-0.08236920174936656,-0.044339529677388696,-0.007991116645609062,-0.03893298459627715,-0.05654848356131842,-0.024142608972437845,-0.020072419952320765,-0.08916135835400645,0.11484150866315723,-0.0493751592883402,0.12268375353174887,0.13587175519272765,-0.036787471482526965,-0.027329873610163924,0.1370874992992056
RELN,-0.02841313019256642,-0.06921730911564307,0.048105336036618325,-0.029129731886514073,0.02800428908276297,0.03512020141773273,-0.012039205754546554,-0.035673667413969004,0.04304598816545237,-0.02119065670892244,,,,,,-0.026856562178377476,,0.019409034002151042
COL4A3,,0.0040212564990016126,-0.01672881226029445,0.011842903159261616,-0.061496864848575965,,,0.029819758384656486,0.03065652017036517,-0.017315926730779554,,,,,0.06977372026219894,-0.03626854904532651,0.04101962451722646,-0.009713712515282592
GNB3,0.09598449293935618,-0.0032674169355541008,0.0066263476192769425,0.0625457258963155,-0.01220798350018184,0.037234715978664686,0.06113843592313991,-0.03622644028532427,0.006580141883541384,-0.019556260379432273,-0.028352808253257242,-0.049723666009589565,0.0028286355216401247,-0.03888633261949264,-0.004175573836629708,-0.0030250800213350525,0.005425748562081449,0.0070312950931632374
PYY,,,,,,,,0.047361513703793455,,-0.01278488948212625,,,,-0.003814656347810763,-0.02150165265038895,,-0.002997529548684644,0.03660886423976079
MSTN,0.06006130836013619,0.007198857145927911,0.04203722117784499,0.014074925011306067,0.04057560687565552,-0.003960205349092041,0.01750751382788064,0.038032405211865676,-0.0031274756118668725,-0.0029126353550074885,-0.05148653868612012,0.010428246121969348,-0.008776507378574603,-0.038029906663922815,0.060230641544556505,-0.0009564542540802549,-0.011302468773398662,0.00027157488958373487
COL18A1,-0.052586339284381625,0.2003394536419898,-0.0033770687654417824,0.08968782704766612,0.04801072874053568,0.00579521995305244,0.11243388058014692,0.036048644925606284,0.001719318892830642,0.07729137312595155,0.11910658179868049,0.18975577823192344,0.11394310187426664,0.16979292758655196,0.09714253946946223,0.06408836101525096,0.33345262145295645,0.18617013394569576
FABP5,0.1032906413175388,0.017347133564198584,0.014265766821666467,0.05616688232290529,0.07436566149640145,-0.05283344341380784,0.013320084333283655,0.030171165827326447,0.015976737891965617,-0.06774763670518875,0.0804130348175815,-0.022044969505220918,0.043006697572667195,0.006240351060229019,0.028262977387482145,-0.01875485551979395,0.00737693022707455,-0.10604770419910318
TGFB3,0.04336132143403378,0.11449961610807873,0.006433180540439983,0.02679808027040247,0.03401897354172702,0.05578295215224249,0.01947378334538007,-0.020469753838406695,0.07514080196617906,-0.029156550801392747,0.09666942351779878,0.09463947281210816,0.0028196305355834518,0.12216204639929852,0.03010442447138914,-0.035417133331883455,0.275786208028682,0.10571085340154257
BSG,0.08973160826107832,-0.020544728524530563,-0.04875402403920623,-0.07211403175645899,0.025756816404621897,0.007327621429752077,0.09638876033447966,0.031868143831000416,0.006870414366159356,-0.02492099895619,0.10782659821213442,-0.11530342799313957,0.039968818488555866,0.015961237091896858,-0.09421847790921356,-0.007276932952973222,0.10362312985268332,0.07323201033275804
TDGF1,,,,,,-0.023578543552259853,,-0.014005706105267711,0.024379710913603494,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,,0.1777566530252064,
S100A10,-0.08852185374692277,-0.03510450727299785,-0.01676038548922818,0.026031949980051903,0.027030940406834042,-0.02774635929036854,0.06316669163623224,0.0810870791611064,0.03986644391402764,-0.03568830124630499,-0.011383168116454134,-0.12408182113507572,0.15369384528027377,-0.13509619642689888,-0.11874065506423305,-0.021611873936468167,-0.1619406427721864,-0.14198400431774294
PLAT,0.07161693094298517,0.16385066247079674,-0.018240522124896397,-0.005996200363205418,0.0234182870885432,-0.03944230444175321,0.05133766130050188,0.03746724850351613,-0.010943669298513313,0.00015091966960802748,0.053568414301577286,0.0963517414269162,0.07832191238446128,0.019875787326099067,0.0716521382382968,0.06468738293725158,0.20696771613637968,0.15916559453891702
SFTPD,,-0.013101105660915706,0.030081997760495235,,-0.03409435343190164,0.012043591807025845,,-0.003677072155193982,0.02682358307788048,-0.022269433859211155,0.08636807701729908,0.02275194738937884,0.04090412606189117,0.03758265068785656,-0.0019118993246294174,0.000671376893696059,0.033259935096163415,-0.048742321143392275
EPO,,-0.017807630839692803,,-0.024329526280201817,-0.011137708619404215,,,-0.012773354094829612,,-0.015620006465961575,,,-0.04214721538861057,0.033404911136790304,-0.031629578599819824,-0.02655165801103683,0.07415494632198358,
FGF7,0.06107388141605413,,0.007465219134385692,0.07005134415755816,0.05132779649103047,0.0674284221783073,0.03803877012699581,0.009030523611504172,0.05436615162995634,0.038536727177167496,0.09049647938409329,0.06109728911502538,-0.032361409729649196,0.02721410842907834,0.02665188735893638,0.047927492820046665,0.022018971063662022,0.04087167929944421
CGN,-0.004218478232295777,-0.03381728117787246,-0.02881296758826525,0.045602837604565634,0.10445041705966548,-0.03638503756597807,-0.04213261896031985,-0.044056965543055,-0.01925822252236492,-0.011445792299818557,-0.04084867955671986,-0.0056069295032052215,0.02076096220743446,-0.04410171480266112,-0.06099148035030288,0.08059712060526845,-0.019165309119187672,0.023487857738992132
FGF13,0.005683194710835354,-0.03128409277999582,0.003940911783805039,0.0663245100100133,-0.04123639931825883,0.010487443640968246,0.02768190031917012,-0.004943259580846142,0.012837468378714361,0.037967810787563616,-0.053061946883260803,,,0.03907495616263201,0.050975610558241895,0.03838050776391926,0.16014702774375938,0.035824936522816604
CXCL13,,,0.0294549144844316,,-0.00017695325431888118,,,,,,,,,0.03412438101349139,-0.03260663780915217,0.04749907071513845,,0.02272773030078022
