,UKF248,UKF251,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,,0.10119967692911214,,,,
BMP1,0.08940473856290009,-0.01024975357748755,0.022860922145663418,0.07409752559446137,-0.004506740591683375,-0.06780854956845478,-0.018966391220769877,-0.023944074016910462
NDP,-0.020070026832359564,0.009193797512757194,0.041649214700614653,0.0020726234414095357,0.002013351018151238,0.0213684613825753,0.08626003711373335,0.04288571246784145
TNFSF18,0.036609806007738194,0.0313804143582222,-0.011638502908724636,0.014036994097694742,,,,
RTN4,0.02628175913132469,0.013285281553923734,0.03410170987923805,-0.10689921554843117,0.03947643927742525,-0.039024153288209296,-0.023399060490020298,0.056954753206468055
HEBP1,0.039815113771802885,-0.016036915089450023,-0.03560716667436313,0.002246699387979159,0.03176000388807441,0.06837972957415693,0.05433519279181183,-0.03580167575988466
WNT7B,-0.054430256208532715,0.0018664221276682533,0.02109090404029949,-0.023652141919018564,0.08264049978641924,-0.04016009112812464,-0.0014960124673512555,0.03277490688995524
PTMA,0.02796650467517592,0.01909756464296538,-0.05206730608024285,-0.006669754224566696,-0.04022341341681498,-0.07722838781680362,-0.005379116648834646,0.010564957378191334
CEACAM1,0.0015528424027925066,0.016035294688710285,,0.02176319049915255,,0.01725809279805242,0.002158993627317752,-0.02745445922442471
PDAP1,0.05561450418642048,-0.03324759429016015,-0.008315607170325574,0.0798289729101739,-0.005779172453717339,-0.05265742908823374,-0.09391707570477797,0.014686807048609666
QDPR,0.010216678675978816,-0.019595551199871834,0.019050953910018223,-0.10310389724469703,-0.01546359905034906,0.014010406973968121,0.10116179314945127,-0.018510557176425902
POMC,0.015697780648496622,-0.03323922580341723,-0.030704718047663664,0.04063364664015851,0.03524721417388544,0.08985124294755673,0.0851887182518269,-0.000837786759559391
CCL18,-0.045145554350502666,,,,,-0.01681289829690502,0.05820647772283304,-0.022683967375080008
CCL17,,,,,-0.014891939794839664,-0.03591626215350559,-0.006926160644238546,
VEGFD,-0.04514556868633066,0.057591622588402,,0.05881647335139282,-0.010923417934079997,,0.06597545299057726,
TNFSF13,-0.023933925643408308,,-0.011286919892796654,,,0.05252273945266122,0.08315847833261457,-0.03082951764156776
WNT5A,0.031427605035009465,-0.06919184595663659,-0.015479435430523604,0.14475911140135164,0.04559222294708185,0.027511298275780048,0.006088911276678348,-0.0056986222434264565
CXCL8,-0.09204892665804211,-0.011588245065092252,0.02923150765353193,-0.00812185268367996,-0.01017236174621744,-0.13372643756113128,-0.15291814735882295,-0.061428693481773
GRN,0.057682284514872596,-0.014998048199427494,-0.016275680327307588,0.13099240957085861,0.05046987890062205,-0.019492516042198527,0.021042058781241976,-0.015757508010324748
MIA,0.004049439381983626,0.08560266607583514,0.03671584056440693,0.12362964760223641,-0.012423087449619199,0.13714514914930212,0.13105018230868734,-0.0831486905944344
COL4A4,0.04171354370531966,0.001985795952958908,-0.010739005617181418,0.04997948176205452,-0.020869798939989397,0.05740196169556127,0.043370570870038254,-0.01914141974829842
TAC1,0.0345254950842651,0.013875713969524762,0.12430262095104065,-0.01769088653001348,0.0413924739780069,,,-0.03941546320152846
RARRES2,0.012245825697445024,0.04252757314024717,-0.0524466790830955,0.09848969792585018,-0.048201362760224506,-0.0860588529222009,-0.05475850651935492,-0.024896588047644077
FGF7,,-0.030241893846259194,-0.030779796079384504,0.03229185756273421,-0.04332141390263802,0.020217622290530115,0.056334132892071474,-0.022295510621304106
EFNA2,,,,,,,-0.003153408088552488,
HBEGF,0.028587906111090338,0.020436901578028834,0.005233738056135145,0.038533088381245945,-0.028052384620509196,0.06647359921028921,0.007052296362794955,-0.022388259115066055
CSF3,,,,0.04319004345575524,,-0.07703225734218896,-0.09635275909761172,-0.039359717540715516
PI3,-0.024832171554102094,,,0.01979175250668745,,-0.13875738940093318,-0.15422846593977851,-0.09455842533726187
PCSK1N,0.0263264888098816,-0.027429018986050827,0.005585236925544321,0.03113247087459159,0.08075178988449468,0.03782917603424574,0.010852305771274438,0.04065798868680581
NTS,,,0.09737093306715659,0.028470660255302278,-0.041286481449949335,0.046121925523203246,0.04873372598016935,0.010485091912415048
SFRP1,0.0012268177158527482,0.05111648714705827,-0.003636302882572245,-0.0016546617796223638,0.10283002459831361,0.069826255738,0.04625362782260587,0.0850331605217281
CXCL13,,-0.02258300104266511,,,,-0.06904248053783157,0.0040656163950719935,-0.027123120262946693
