,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PDAP1,0.05828929015368626,0.03368764799225147,0.045029596809499736,0.019896611778200603,0.01961153517522953,0.08670906809981217,0.18909605888848324,-0.03108580440165657,0.07291746588260582,0.025139633478423063,-0.05403861634302089,-0.01003222901367765,-0.03197135917903015,-0.03855944162154159,-0.03262005043182939,0.04426989795591299,-0.06540950239356705
QDPR,-0.07459979155753779,0.0035431843997164483,0.05944317539556539,-0.010203043439536767,0.06621413431781861,-0.04698424408244606,-0.2186795299523083,-0.06645270320467855,-0.0841034518499234,0.06549037123427734,-0.022560061193613118,-0.024180472348021457,-0.1902569290259616,0.012344086777276048,0.11020817531084408,-0.04093592319790502,-0.05195549939818158
POMC,0.03692499810167546,0.03357326698283199,,0.03864682629842502,0.027541879251342223,-0.02020854663743163,-0.016805705311474215,-0.01330168032663471,-0.040587557476708155,-0.020401650656137266,-0.012244806899333511,-0.04314506357150638,0.05345959891104697,0.08294463205451984,0.06735566946092666,0.05362381817932876,0.060506172088839884
CCL18,,0.03992840475192363,,,,,,,-0.018161570343631035,0.10693176530440761,,,-0.03065214603141667,-0.0010467390725845435,0.12444297997971315,0.002598338873923027,
CCL17,,,,-0.03909348072666879,,,,0.03637168916246791,,,-0.014107557885125117,,,-0.03758240464621177,-0.05669361724467496,,
VEGFD,,-0.02400979518993115,,-0.01014515487267815,-0.017294683112407342,,-0.007720005344557904,-0.028807439711316944,-0.018564106788225752,-0.022438772557980522,-0.015119506743629833,0.04344491987624136,,,0.09339175945893952,,
TNFSF13,,-0.031187906717374567,,0.11709144724430662,,0.010523993284591577,,,,,,,,0.023062842652525152,-0.017635865220352376,-0.01326919460377053,-0.005776297171158476
WNT5A,0.05323757813664555,0.08474202221408664,0.08835314400161622,0.030942761247067345,0.13042866931614366,0.1343413964002614,0.17216336416758105,0.04244141824647251,-0.0032506062743000875,0.10449713859586732,0.0633366925441736,-0.0011664894020232052,0.0735496086297029,0.03060803733100933,-0.0008857822819023234,-0.008514592972563005,0.03458612400531589
CXCL8,,0.0435600364452699,-0.10349406627201707,-0.0017277011343480645,-0.08846594454206054,0.03908511567678458,0.0786646467751329,0.01086832826130432,0.02386610204397875,0.03915586831132985,-0.03638031680708767,0.016432560282635896,-0.010670954433200628,-0.05431271045076009,-0.12513086674889257,-0.0630363024342359,0.05186094489908854
GRN,-0.08572792714603374,-0.003119086285652592,0.09706147430428304,-0.011134092715421241,0.048590686969236324,0.0825911648675911,0.19023810557789647,0.02350003816212591,-0.07721162115129877,-0.033804944300951635,-0.007144582952592721,0.05315039612954271,0.11018724848574757,0.042742115641916587,-0.05523444847006936,-0.03405836226658388,0.04921636811834906
MIA,0.09876105716081256,0.04708640329678723,-0.007314460929095661,0.048670662840010974,-0.04436223768547526,0.1100507998294343,0.1442251758698582,-0.009064784772253564,,0.048917905922374466,-0.02070685737550732,0.09806645254626331,0.07700502462397278,0.19438230405767792,0.1905325421079676,-0.021806658821663216,0.02013152613894325
COL4A4,-0.0028890591181449103,-0.04211089948218366,0.05418776400610304,-0.008534067953612192,0.11356685793887272,0.013432340138242765,0.023149338637348485,-0.02822923133154862,,,-0.020086419859981584,-0.05777047992029727,0.11367772713182028,0.07082110424354052,-0.02287328056599404,0.05188373399194601,-0.01086836911139199
TAC1,-0.019949764706819126,0.004522051774322568,0.0515175297258329,0.007368873737316341,-0.05083535796412011,-0.07512590009842283,-0.15860238190368647,-0.06895121981198198,0.008912565993155952,,0.058084424723013804,,,,,0.055956691558896536,-0.08808022626384668
RARRES2,0.10619182828909353,-0.03515894537610235,-0.009396640214414291,-0.013362061009918094,-0.047216358472678736,0.06539251332014205,0.24548859212256255,-0.05873178010086649,-0.00861570980294276,-0.050993606795559275,-0.018577728030580044,-0.0381154745235784,0.06361486420916404,-0.01974951677384522,-0.023713437202970353,-0.025340817278974883,-0.06539609358825946
FGF7,-0.006211806047163316,,-0.00241035383970493,0.022524507818406217,-0.02039353773370149,0.042792173971293486,0.07408565798479176,-0.003160561633383311,-0.04309810308512752,0.079096964840059,-0.0006758623696262574,0.09215366380441349,0.05994994509183622,0.05442849649371692,0.10867343617422645,-0.007828352328554533,0.018314573980783674
EFNA2,,,,,,,,,,,,,,,-0.024943297653156872,,
HBEGF,-0.02621588523416339,0.05122319129456508,-0.005114583652304911,0.023727496195065517,-0.06097110660152611,0.06624552496457513,0.12178084881517927,0.019663639847047668,0.033523171310155364,0.06189223651633605,0.02188997450599602,-0.03919237714483593,0.07641089333433655,0.004011873666084383,-0.020919735094411616,-0.006634147480582212,0.08370950494773034
CSF3,,,0.014235410909337387,0.025476603043170426,-0.10683077780684366,,0.03462970782876687,,,-0.01081957007096469,,,,-0.007957729749377637,-0.060314829088343506,0.0020399425462508123,-0.029705152200835496
PI3,,-0.003921542272255116,-0.06393763789760797,-0.04543208540786871,-0.10479889183073066,,0.11860040025689463,,,,,,,-0.087762373648987,-0.1279342322099959,0.02716617832032853,-0.017515061378576592
PCSK1N,0.04674819717837506,-0.0011548980983143422,0.10993165069166244,-0.011312102029641186,0.09942756214482235,-0.0952257584923086,-0.06798019761327263,0.042768186010734684,0.08378111045642805,0.03768221545331168,-0.0012178475914222083,0.06704430715209166,-0.028501570737830606,-0.04568635479135579,-0.06733663082698729,0.025844215103654665,-0.04025398983654699
NTS,,,,,0.015283055401894997,-0.025710847741518782,0.00045563427664133886,0.047259730020674656,0.01480444454693486,,,,,-0.0076202212454261255,-0.004003465432069689,0.0383528380650954,
SFRP1,-0.029027411575227927,0.06456987806732319,,-0.00040391543248888246,0.04174125448884531,0.059180248025981354,0.002686559418507639,0.05946494237719911,0.019604424554773316,0.06031535163522642,-0.004088097457247639,0.042303912440823044,0.026106327802747818,-0.04715868202726552,0.0069605310610023905,0.044363888625123714,-0.037059569101502834
CXCL13,,,0.06251299703265063,,0.07305851187353071,,,,,0.06237125120351867,,,,0.006481427672665882,-0.003772206160012287,-0.018647390466713692,0.0598154677196109
MICA,-0.0654181509080464,0.062215374844642866,-0.04919843744466655,0.016969197440893705,-0.022963645146490307,0.06304680353288396,0.15656471637212102,0.029969214056228554,0.030357541166852242,-0.039892762762675026,-0.01324619064327431,-0.06884344806112987,0.07310906553852907,0.041122456092479505,0.076392622854258,0.005395098367997286,-0.011335818497795786
TG,-0.02310426575982453,-0.0022078104066074944,,0.004622199046655813,-0.012506366151369535,-0.029677096014485645,0.03498731899528053,-0.017150800215364543,,-0.010040393775333922,0.04090154045510568,0.052721757654298256,-0.02031265931227212,0.015437663544051763,0.025301024757675306,0.0046611803533486455,0.05288659634136052
ADA,0.017860615891367438,-0.015025327226410997,0.06005178281836206,-0.039815164375909574,0.05978607328348754,0.0548864831669527,0.13694892931277727,-0.024765094642938766,-0.023023473535639466,0.04074595973511869,0.007657714525171619,0.01851628283186179,0.05552548185927368,0.04693761547019516,0.13023316411339328,0.020082405423311543,0.042471441028809225
LAMC3,0.042179030587231256,0.014895126512220504,0.08021988567248563,0.03615937924993711,0.009024656646167651,0.09136392322985828,0.1533455183575776,0.036171621977320864,-0.012736228031607795,0.02951937243817831,-0.014730316470334527,0.022732815495994468,0.054258629443251605,0.04231373550613989,0.03028852326399092,-0.022717772729132914,0.016994248726260014
CCL7,,-0.012443383092230666,,-0.021890645941546553,-0.01896062376354865,,,,,,,,,0.014661087554728764,,,-0.03842620613105096
NGF,,-0.011723621827354926,,0.006410372893540415,-0.02514484286152006,-0.015508638646810886,,,-0.01671367040837186,0.09232090790836066,,-0.01575262618480937,0.019385491351726535,-0.0516131795646961,-0.03682500345052997,0.01240726698093898,0.04449731874692051
TNFSF15,,,,0.016767592622963873,0.0682982096404524,0.06485707581887663,,,,0.0762559461765809,,-0.023838124874384355,0.08131426851517519,-0.005434407024440409,,-0.0004426334224109617,0.030603887335524833
HMGB1,-0.03517633398453615,-0.06786228787497345,0.07308033914675832,-0.06787018599960029,0.09603762774426702,0.10386049735250588,0.12151608620311476,0.018709987561623547,-0.05992922809940356,0.03643399692061185,0.021238549228119793,-0.01676958500737328,-0.04652823271009075,-0.011860473964921368,-0.10033565549228707,0.03077822425941748,0.0002649013637393456
ITGB3BP,0.01615483121164692,0.006213559313730943,-0.03770139942075525,0.008752388328599224,0.01652233079884381,0.12582441175310283,0.1812061514342816,0.018380610437145197,0.012348063006082648,0.08028126907629998,0.04263131786394946,-0.010669791751049514,0.08070556508713683,0.03952377083013101,0.04986798304611959,-0.03480121923912061,0.005561952831599041
AANAT,,0.045679513683744906,,-0.031709148532096915,0.06830440746828555,,-0.03709278271247116,0.0583440421805905,-0.015713308199806823,,-0.018923939500408406,,0.03550038597533989,0.025723380911236333,0.00028505829698650633,,-0.018137929347519254
RELN,-0.019154048858707577,0.03577239687803965,0.05678582971486758,0.06592886889186193,-0.004261225596353489,-0.039064134613613785,-0.09500066496604162,0.008992794916553092,0.06925348472020046,,-0.02095043441916052,0.003599488058211238,,,,-0.03364942513325837,-0.05338100637700329
IL15,0.006354030572042072,0.044508949923150944,,0.017484338590576416,0.017384062775755726,-0.024468095070117064,0.13199187670589943,0.011037855867859547,-0.0322000783159613,-0.07231390200673862,0.02029031910187814,0.07133592198212635,-0.0010591471633452387,0.03677543744644308,0.02106860891253762,-0.03286234369359293,0.01140858583083181
UTS2,,,,,,,0.17874433647769714,,,,,,,0.03542611431142399,,,
BSG,0.1222266035086345,0.012276286589450052,0.0450171027270327,0.03350810006105165,-0.016746912341968803,0.08202254521012758,0.07564543636656251,0.004410385692743032,0.06012525463791126,-0.05445613344446754,0.016112195382762626,-0.004361317118240127,0.11530121188701058,0.09683264807269053,0.0129962122177387,-0.012468515488957789,-0.01814656352250427
ADAMTS3,0.004310248534839166,-0.006758956692246445,,0.0295562854719787,0.07384334621070197,0.01796782807915805,0.24738623764534387,-0.020956922510825406,0.017137890118485766,0.07525579201554133,0.030436605003039435,,0.10982233549309348,0.025730224273130077,0.0014646248384926912,0.05509446387457853,0.019988140873274923
CD34,0.06224271915537723,-0.007850362400349925,0.0026617454284767385,-0.012650973916046181,-0.03943641881281804,0.06739947334804798,0.14004623030967728,-0.016617078222776385,-0.031138091293903016,0.03440370624009303,0.010075309264272398,0.035713856385892175,0.06875553523088204,0.10712634002505163,0.13270817933516235,-0.037092491169172986,-0.0033559802239998436
CCL23,,,,,,,0.04413783610865881,,,,,,,,,,
PLAT,0.036822098581632934,0.013391756448651282,0.11917173652797101,0.009578908404367611,-0.04543329019265417,0.12039722451487303,0.1958185573115046,0.03363697841556438,-0.03967651657364572,-0.0020336376997930387,-0.02741377249847793,-0.005425067228073841,0.06732437133010556,0.08686382953804192,0.022374487717051653,-0.021799999089686325,0.01080137604535294
NTF3,,,,,,,,,,0.020938497491780655,,,,0.018085297385493658,0.12825905532617174,0.07943070518700668,
LTA,,,,0.03768156773324372,,,,-0.023593649608709976,,,-0.017551081402886536,,,,,,
CKLF,-0.06308226018150588,-0.07211009540459024,-0.002325408585993102,0.028531830132820363,0.0649891281241998,0.11588569232404786,0.17536929541903584,0.07341013858970177,-0.040006788770907506,0.04469622355825069,0.05218410146647982,0.08516857706694776,0.11331876022585886,0.09360253575604967,0.12630591724681586,0.017520996392736365,-0.010129801239555454
APELA,,,,,,,,,,-0.06079503552565594,,,,,,,
CD24,-0.05338691404336601,-0.016483279425296298,0.039635949973753345,0.007811008517987185,0.08256513789374474,0.12419358320903216,0.05551840917746112,-0.004896525307196212,-0.06948533686447961,0.12212017101551606,-0.0235791818498973,-0.002033553100719177,0.06277209915462305,0.0023670629761579124,0.03383776127240322,0.03800717764082126,-0.005543385693336354
HSP90AA1,-0.0946695731717214,0.032898557663824095,-0.05413256270029623,-0.0615336714752016,-0.03198666896112055,-0.11541818012588126,-0.22775031290796535,0.04468497501004151,0.08752422236956751,-0.02716132420555576,0.03972359462339693,-0.004328310311074392,-0.155723846450942,-0.10543656120032652,-0.21045604591679187,-0.007062120674076662,0.0465301797421142
BMP4,-0.023777643637541056,-0.006176957389141625,-0.024815612546363754,0.013405309968240017,0.02585961756377083,0.18410706040381403,0.01339098652523055,-0.02845353183840535,-0.02506306753981093,-0.0004184457883744324,-0.014955334108618408,0.01503875619848899,-0.03226501532173467,0.0674475228234298,0.007601646433918734,-0.006614592045113735,-0.030841438467178597
SCGB3A1,,0.12366858009836891,-0.031067022552898386,,-0.01063652982695672,0.05004291371382736,,,0.011804902744010698,0.007549127892902897,0.09923981974251807,0.04279896822169638,,0.007818142068030574,0.011419160568806421,0.14896083871135807,0.05235146684655148
IGFBP4,0.02440550599350322,-0.010478103114817665,0.024716547964348804,-0.00020623689294892305,-0.035292917541544684,0.09364771427291543,0.19374965779286024,0.0738153751737646,-0.05404860513604752,0.0010751113519957718,-0.02116686969113572,0.09478973357469654,0.13558918470594902,0.03203694077775691,-0.08017357945291441,-0.03679740754769183,0.0021117888475363808
RSPO4,,,,-0.028822014212200153,0.01569279083168544,,,-0.027440850839757898,,,0.004745204381207273,-0.04965089285597316,,,,0.010331840625551914,-0.022871210447464593
LEFTY2,0.05731995509006692,0.012326984808980153,0.09023581153797193,0.005687401255813004,-0.003373460926917717,0.14448055365887155,0.20792413320092548,0.09995028659458549,0.046453904517326575,-0.03728903103565034,-0.021666613987804104,,0.1203539988911486,0.1195242434509294,0.15507474446138247,-0.04570107528688647,0.03942695925057665
PF4,,0.022305358130430036,,-0.027304755139503863,,,,,,,,,,,-0.03421253926253779,,0.01044563553634841
ANGPTL2,0.025629106609514826,0.00038569874949023693,0.06769254332749215,-0.03137625447823488,0.045567193428955495,0.15663153931916074,0.1926290104248546,0.03164983633570739,-0.020369476627420353,0.0361801641796526,-0.004010291811829257,0.04095016134309998,0.0850555962793945,0.04319196660337492,0.06416652875507724,0.009142774846766686,0.08083675199029276
LRIG2,-0.022733318341057785,0.007271837438227077,0.09799630488768951,0.04600846701585282,0.07684853093860168,0.09728372611650322,0.17291259311718735,-0.04126487109585472,0.09658736256112278,0.02195351057791499,-0.06729338383946837,-0.07228030224619732,0.07328602804033088,0.04091830323103927,0.05847764731290607,-0.023166255674583934,0.008647648198094165
ICOSLG,-0.06459781621644876,0.04502200961779743,0.059352525151492704,-0.0331453542871003,-0.04772513343355513,0.02042945765864795,0.13004217629749226,-0.01421966160090777,-0.058567342581793344,0.02166271347746204,-0.03216574113044946,0.011380929258277604,0.04317281926096554,0.05713213147831748,0.04455716706019735,-0.009965210724516144,0.06247739969297723
WIF1,,0.04166855044023643,0.033018128210237224,,0.01670628778353192,-0.13277810335099896,-0.14647291883052918,-0.021175454637758644,-0.008858833600092231,,0.02760539869613413,,,,,0.0071670398229083014,-0.032876052118399376
NPPC,0.06552181623204086,0.03349061136706675,-0.02105938850289618,-0.034484010726849625,-0.09712574556006583,-0.03533884458957897,-0.06345856680820386,-0.01247658982899373,0.08861187228632017,,-0.035315889363276703,0.017614881220132033,-0.03822745666140977,0.059021741785533224,-0.029784809797861737,0.0021225109183030163,-0.043057039307741594
LYZ,-0.058169181024088495,0.02569974862053974,-0.0006942536165684066,0.026900490566628008,-0.07738160292156736,-0.02499586470522177,0.19439403833878102,-0.03412688872076239,-0.07347743149874426,0.010872961431165782,-0.031203290098498475,0.009527783344090456,0.07177229520180214,0.03196907208832805,0.07024284500334702,-0.0175556677014288,0.05252468107036466
EREG,,,-0.03067142062409696,,-0.0840060559095821,,,,-0.017193482474540764,-0.034056831539420226,,,,0.0289624979996113,-0.03122669111764971,-0.039839335307773734,-0.02062698401218263
SPTAN1,0.08049712727292156,-0.007777989539972863,0.028900839437492828,0.03294220807208068,0.01524342900434298,-0.06724681535537894,-0.027709536060538206,0.02186481824885225,0.0752849768616156,0.042019345243452424,0.0032859654301209346,-0.055090760222402856,0.11170288070762728,0.02074900228038798,0.021271344746350927,0.031291330297153905,-0.0102385416450474
PTH2,,,,,,,,,,,,,,,,-0.04273159902052264,
LIPC,0.03788031564771374,0.018379794554151112,,-0.030247593762963883,0.0158351745235977,0.004843857734833959,0.05033729808555395,-0.033946062962297525,-0.03079321374066849,0.06560045934387766,-0.015310295178584909,-0.004376973791123768,-0.060170240516803225,,,,-0.010315323214763299
COL8A1,-0.03941299701145247,-0.0035602162047894867,-0.06483528111490562,0.031941705445226926,0.02569888304844552,0.061249789423490894,0.010084735723587831,0.06181203460727338,0.006008760160637892,-0.08725572044175554,-0.0065980243628198905,0.03851694189099736,-0.017214442362777884,0.08499384632396095,0.07059913745123036,0.005985682259684869,-0.023684180534846982
GSTM2,0.04189413266783823,-0.033918111200355164,-0.008620824876850697,0.06841360574375711,0.01010340536793559,-0.020691069074679,0.040317699506165795,0.05209043725514925,-0.02734644570096277,0.08877380555169773,0.0005398981463554395,-0.022612471483159886,0.11787863151217431,0.06518152764673989,0.009994780998587173,0.03469901627125148,0.0029727513190798464
SPX,0.005861892432448319,0.025872038611826503,,-0.04091974926450367,-0.06509022733815303,-0.061881421937070795,-0.06473474946364534,-0.03016459217953127,0.06734317178472342,,0.06336737784474337,,-0.04340396706289904,0.011591921338761264,0.04813595303968526,0.005630132053343705,-0.050635995865015354
MFGE8,0.010423482830475218,0.0011026041532143276,-0.05021094747722204,0.03150535641859552,-0.004969820042307343,0.027851886337955878,0.07046645792872343,0.03380191047944527,-0.0029042449591877052,-0.06756857775440804,-0.006765461639425754,-0.01775715976598878,0.1382886783012525,0.0615950221956136,0.05049449295808451,-0.042093533545656404,-0.012959150953882623
TGFA,-0.04060071091746531,0.025895310042220412,-0.03139735054354536,-0.008208295581058738,0.07507658186246932,0.08314694068678666,0.055796803447737825,0.03408598746769753,0.014733492540238513,0.09850774022890182,-0.04673074803834802,-0.0793249630710695,-0.045320395973372216,0.05319185760907162,0.044745156514499534,-0.02983761621398196,0.03812630705112624
SLIT2,-0.0237776398327615,0.057052997098903456,-0.025473422237860747,-0.006035729932466729,0.02045768385410394,0.05096930531907893,-0.06037101015552907,-0.006020667302365631,0.07283305864284517,-0.011789445130880215,0.016624401774062058,-0.011927775345940203,-0.04323187274991487,0.0732584487592099,0.06281384793560707,0.045204273070737884,0.02858580203010125
PLTP,0.04492327705058218,-0.002605599989432801,0.04932279692886099,-0.006812607802739047,0.037764337577100696,0.036304032468197744,0.23448550004881666,0.0603194805337081,-0.07171526973986006,0.026906511004224885,0.019802325753426147,0.018375825986319247,0.07917742997776282,0.00865557854990352,-0.019643798893376436,-0.04385769974877988,0.012040159638264216
APOD,-0.11545607668714078,-0.05295312603616818,0.1315547697971687,-0.035805597869370806,0.0863878861228522,-0.05661252287155403,-0.00512605614767804,0.01611410644022741,-0.08060616820640258,-0.04775209225670405,-0.05233125013742832,0.03603751578666475,-0.20252253716821692,0.12365699134388305,0.06778757074624835,-0.02023222050053292,-0.039951402199840315
B2M,0.03472741137102084,0.038503753973914326,0.06081912109895363,-0.030542401711330314,-0.07872070674483996,0.10684022278844653,0.259241906988744,-0.0023954650678141755,-0.06968927363458575,0.004173733123644961,0.02930080531953717,0.006805804551169972,-0.05498803257107145,0.0999661835870685,0.0954172414273575,-0.056722037543356696,0.10225505780756589
OMG,-0.07412033441691135,-0.019373946470130295,0.07476041799437178,-0.05542318483377644,0.0955862347594907,-0.07237493831851596,-0.10398336352301119,-0.024959361282585437,0.03199919684746459,0.03124532254146335,0.005352387177475662,0.08384156549563611,-0.08640108466389064,0.050744862745987246,0.08896818965219196,0.005832285910296441,-0.046506190253568516
CXCL3,-0.018605938494795676,0.005866853083748605,0.016679620046368217,0.005081416785543607,-0.05342304302183635,,0.025010129282869647,0.006003154921184746,0.019047438707261864,0.08434151813676942,0.013875046604210673,,,0.01453263028592527,-0.03595309302104611,0.047587040081366994,0.05365747925348478
CXCL10,0.0712764199203771,0.0305005047084889,,-0.023721176898800878,-0.036035685705157375,-0.011484718956800925,0.2371754632263828,0.010828397531612998,-0.025322262318264895,0.1036752274163023,0.030458163367066388,-0.014524415726880027,0.05767328744222828,0.05580164798712959,0.12470498236999993,-0.0366492288491833,0.05592899278386184
RSPO3,,-0.0357095679162959,0.03085113571427199,0.02495955994214432,-0.04168596313268718,-0.04895935639437359,-0.060908316035533934,-0.041445257125525756,-0.02204925975547463,,-0.013208511319973306,,,0.03301371167231112,0.06178936978183091,0.05498186046703759,-0.013853738805756704
CORT,0.01725487893140905,0.04590541743538174,0.027559889659396115,0.011587518818777186,-0.05891572832237708,0.01062387844966645,-0.10151792914921025,-0.025555926490825803,-0.004483724251831427,,-0.035041770354347926,,,0.01461801994655083,-0.023791528889825723,0.020730238386763647,
NCAN,-0.06274757539348268,-0.018718469492473685,0.006111989833148295,0.02017812883168996,0.07525109774486809,0.09881086243193639,0.0742954008116816,0.04993389768396601,0.00015473432658813445,,-0.014748229642140247,-0.01992292790685837,0.01463923927112434,0.07483207641069102,0.09519966876422814,-0.011848284401483866,-0.03147882754536219
PRG4,,0.03186939450183558,0.12788707878118852,-0.03129555983247835,-0.005665759050138955,,0.04883917817343592,0.030524853769236644,,,-0.015442933180515352,,,0.0019532736846553144,-0.0047246253288185545,-0.02164274580522345,0.05511234937544649
ZG16B,,0.00018885504129266734,,-0.0035598640111297883,,,-0.04278596802661594,0.08687569036129913,,0.03751391251947299,,,0.1019994882756837,,,,-0.015284452741883907
TGM2,-0.04694326889552659,0.009904670073501428,-0.03687142846564259,-0.007955072407655707,-0.09293538727932385,0.027348289400326894,0.11812075613630844,0.009789275718803133,-0.02022333892052873,0.07561712866191293,-0.0208816639218765,0.008236900564447555,0.04591605930172012,0.05311441658828812,0.01046512084148119,0.0006852874437394664,-0.039886326738839635
VEGFC,-0.02310427208216921,-0.02860455994021,-0.024454062695338164,-0.016724134690326384,-0.004329995736529917,0.04820614024731194,-0.0011528087794246238,-0.008848447264902755,-0.019428560333554765,0.03573909625911207,-0.015760128863921877,0.041274107468592953,0.013204827789399418,0.009348780826347785,0.00634239153550089,0.001852963640353908,0.05581359543118444
WNT6,,0.046012732129617755,-0.016204721533977874,-0.029986436059542976,0.004544237486090917,0.005496972856117976,0.039043323524802435,-0.03460428418915998,,0.03927958827897262,-0.013754644634363752,,-0.033751433557643575,-0.012379979977632957,0.03525145912310387,-0.0006274273406101062,-0.01579342534908448
NRG4,,-0.024212620884565647,0.062293519144557774,-0.022362130755790088,0.037071384260416,-0.030723032517614452,-0.009347672210848944,0.07024513115593725,0.026369282389852776,,0.0004497550090570086,-0.023076580022368107,,,,0.05483301554489109,-0.023750889346359074
PMCH,,-0.015140682861579519,,0.04405657735995958,,,,0.03521511910506057,,,,,,-0.025158700060996193,-0.041959702378220436,-0.029622233707297736,-0.030416431973209805
COL9A1,0.05207020762677289,0.07956225882658013,0.03222997211298215,0.023931454437371557,0.03934293842121565,0.15195645086143703,0.06216799251625299,-0.004881630575945368,-0.01695513314345936,,-0.020950442454983943,0.024974294810682283,0.04237690538329634,0.043406979001182434,0.10515905905834391,-0.044390238505942266,0.10159372674362462
GDF11,-0.034465961321485404,0.0246291682594657,0.12282047002676304,-0.0331387648700099,0.08048597545234493,0.10696904191543018,0.13950278211501704,-0.0042323075931700585,-0.030141163660129224,0.03659712552533288,-0.028692390200628998,-0.05661648338006794,-0.020329900235076342,0.018161064750466995,-0.04028754567501935,0.05688813104254116,0.06899329567403345
IL24,,,,,,,,,,0.05057909913141863,,,,-0.04268637214148203,-0.03366703771829114,,-0.026552704175322843
SORBS1,0.042991876713236614,0.014624182018856907,0.05406972003465813,0.060498374130136943,0.023550987944178505,-0.026348504517866456,0.00816739663899817,-0.02118576141390917,-0.050372041132129425,0.0385444591680396,-0.03611595188465436,-0.03739132693291491,0.027683261357842465,0.026829407127653724,0.06777330807774812,0.01926152408911064,0.031500571565312954
DLL1,-0.002563707970141043,0.02311338287965619,0.06549467746360296,0.026671291225396597,0.047110431470656765,0.11491803515267533,0.07392142640558388,-6.957515475734951e-06,0.013951440642472309,0.05450972611193637,-0.02656685269454564,-0.00308737314099748,0.13605550839814703,0.062062060520672514,0.1438437911180535,-0.03292282065879765,-0.02441347613555381
TLN1,0.017529039780412727,0.02054537066425209,-0.04178022047779191,0.022830364904675576,0.041255668161970536,0.09155029838721304,0.16727212218544457,0.011268609794950243,-0.0513523811514797,0.009841645498240936,-0.04307726045375068,-0.03637273602884779,-0.006434291412396171,-0.007487598313047091,-0.02975500105166533,0.010520912342180654,0.015063437028538356
COL2A1,-0.021700818796096578,0.0419356231274437,,,0.05512627623598331,0.08443306909224116,0.03298579028849203,,,,0.012928250047523486,,,0.019336116713767365,-0.04010814352722396,-0.02584197371396993,-0.021398276484335198
SHH,,,,-0.03252122496079543,-0.03570103072114532,0.019510762781287994,0.026119465104491105,0.009247412635530115,,,0.1810239327833566,,,0.07649878565518652,0.001396595216171557,-0.025716381620875438,0.009980374847931815
