,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PDAP1,0.0007122204018099027,-0.06197500499513723,0.00861631338429999,0.01860162657911577,0.0032922005704163764,0.07930404117180212,-0.1174284180702322,0.005947545189943974,-0.025043256819659413,-0.013461273302257416,0.0006187282966562468,-0.01948723557503446
QDPR,0.049841609454826546,-0.019627637390688193,-0.004059674606228013,0.0320213257114875,-0.016285234902785394,0.0003872055025420777,-0.08038831841440955,-0.039330011152522076,0.022529713409780473,0.03965063328773744,-0.024024067997874463,-0.061173011886691483
POMC,0.08316286543103098,-0.03406166396187927,-0.028563885447129123,-0.03167831086109515,-0.012354527350234958,0.00648722472452553,-0.033585511245673716,-0.005465553130814841,-0.0035877929411858166,0.02129887009476897,-0.03255699982629707,0.04792924771973863
CCL18,-0.024055324918305466,-0.017934065432259585,,,,,-0.10474149967883785,,-0.020673666179405456,-0.03867292138607675,-0.018377299502812812,
CCL17,,,,,-0.013279516613040892,-0.015079038619489988,,0.0634902908029672,-0.024430670918658633,0.03496899743224376,,
VEGFD,0.02440866214175332,0.021530224717216627,,0.029118678868462308,-0.014148201754226626,0.08976952226132041,-0.022691729039912567,0.00021007855939792755,,0.002555173411049634,,
TNFSF13,,-0.013533625573525651,-0.010499959203934067,,,,,,0.14157724246279235,0.03230407336953358,0.023529873611991024,0.017390345113420084
WNT5A,-0.022592097409320052,-0.03821343400549732,-0.05700622756011643,0.048481464373330015,-0.083639408552344,0.0270831585494173,-0.024678512031739045,0.04276764666261208,0.030464415156415632,0.015751053737310488,0.011873375667211307,0.005521902278036966
CXCL8,-0.0024160667144816727,0.10519522565876153,0.00962294713338274,0.011411039669159578,-0.004537126186212854,-0.010300164903687544,-0.01645775027755576,-0.041868072964650484,-0.04176784732805849,-0.005375761961359108,-0.06007563179064808,0.011519899754056631
GRN,-0.04650529525854028,-0.10939474518870555,0.015745531331594467,0.02514912386572139,-0.04048359486715397,0.03988817817992064,0.002865798979264291,0.02278379675675747,0.010495127059663212,-0.02055600242673133,-0.05316567672169399,0.029799512285496904
MIA,0.0726449947271282,-0.03573085720140611,-0.018985951275577267,0.005125961368901955,-0.026101065563165965,0.010200083146036041,-0.03077406121348697,0.043509531414324905,0.11202142222528086,0.10081943729119117,-0.1013359042951227,0.15833578921473035
COL4A4,0.024813490831135945,-0.021538666874058598,-0.009990247289979163,0.14870226366639797,-0.01386422619461683,-0.02113200217920163,,-0.010191185724202707,0.023807013739785814,0.18025222644171593,0.04812073180459849,0.046558218344402755
TAC1,0.0005092221648549456,0.017610414984153985,0.05978494309033569,-0.008395153690498858,0.043752291858283845,-0.022818946823707838,,-0.02695150749964483,,,-0.01846046539740474,-0.01034839679326046
RARRES2,0.021569457257596892,0.01457365500438678,-0.016435789869833083,0.012704976111701117,0.047111435521977725,-0.011634347442722386,0.001983944572653105,0.02985402464488148,-0.02628572859614666,0.010533737407158445,-0.04766584803946115,-0.0664472676986544
FGF7,-0.06084605456975025,,-0.0007950930477187264,-0.0015205943062573419,-0.021229517380043948,-0.01397087950326331,-0.04944095547702121,0.028518130677676338,-0.02790812715460491,0.01890346972931684,0.07959540006517736,-0.00021739800489974163
EFNA2,,,,,,,,,,-0.02683526863499301,,
HBEGF,0.12354213502509524,-0.019599561567224297,-0.035140993768265016,0.014276938408256508,-0.0013878148105467857,-0.02840482817477032,-0.08450251984127406,0.020924484135452334,-0.014437268065249427,0.022882290124052698,-0.0588457625865558,0.0369129604414767
CSF3,0.0813799003250088,,,-0.017032961595951024,,,0.012856249203830036,,-0.07062649720680003,0.05123382163699001,-0.014202769937554451,-0.02825772993478769
PI3,0.005501262053294776,0.09066549151849147,,-0.019179339567800272,,,,,-0.058819041324243614,-0.03498858609630421,-0.09924007266243917,0.04276707472934542
PCSK1N,-0.03320482565541142,-0.03335361456868236,-0.04110954337245175,0.026661419624947714,-0.056670944851151636,-0.04735888351117046,-0.06689135852468632,-0.046876224210763866,0.04239764200756699,-0.05371813329261903,0.10727645343073232,-0.0577956281514123
NTS,,,-0.01219582207518244,-0.002749351980545326,-0.015838266814300537,0.0025322489280166826,,,0.019213141401467567,-0.03269368247928347,0.08519510188229619,
SFRP1,-0.06764117023898542,-0.0019150331808643675,-0.0371174464503963,-0.013764196315077037,0.0387853137114956,-0.015079038771348292,-0.02846465433265638,-0.012813487979776135,0.08402766211248112,0.09319935818298841,0.09297728481210019,-0.005808883803471423
CXCL13,,,,,,,0.011421837269670955,,-0.0071977509790239515,-0.03637664736685594,-0.011309688807986544,-0.02292085747670437
MICA,0.02055075268222728,0.07299295129393996,0.021328785863870353,0.040565924933092516,-0.015174711483463723,-0.04019447948908154,-0.020578135106292826,0.06259955035152273,0.08681763946429484,-0.008596926353845881,0.005278734296517129,0.018839263511833588
TG,0.03063227320728845,-0.004281850576742254,-0.014077193655357574,-0.020557260741724336,0.027186069609493053,-0.010912634766373197,-0.00727450429407487,0.09436121527546436,0.08980581695017473,-0.03004784625224028,-0.029993730152969272,-0.025258903553368173
ADA,0.02013642659772239,-0.01613966564961821,-0.01237419174254073,0.0027204161531060203,-0.011254822729659842,-0.017722996455262097,-0.14250966225097414,0.014748701699274915,0.04468592950414039,-0.03108573832246761,0.07915042618706579,0.03165111045703956
LAMC3,-0.04591684849148457,-0.08538389532705119,-0.029989337049563258,-0.06174436607998605,-0.005873356942201421,0.03586332817947806,-0.06487402510128716,0.023690662335207915,0.03567193968645448,0.01618893805424781,0.044949228900357484,0.03680802267296165
CCL7,,0.1082125600817554,,,,,,,0.049512323319760375,,,-0.036289704961501315
NGF,-0.025239416225166907,0.06732907294860692,-0.013433418490196136,,,,-0.05080641490707585,,0.041191215189301925,0.05138448213006343,0.03166439189714835,0.07741819095746377
TNFSF15,0.1186883327316487,,0.11836009926751782,,,,-0.021709424020919032,,0.03671349827155558,,-0.022630915840078602,0.01833075039707185
HMGB1,-0.008024734286840677,-0.09935518796298035,-0.007835386298033053,0.05493989604893612,0.016713111753165602,0.09413840676680403,-0.14699938269927865,0.06962644274277324,-0.12083846024981434,0.06673817436356448,-0.024816820716176677,-0.019182394740813877
ITGB3BP,-7.909607414262035e-05,-0.006473813899157768,-0.005147758874453611,0.029143925564423825,-0.011792679271402382,-0.05619284760839695,-0.0872165975418037,0.036491168455856426,0.007679865869664906,-0.0019230500276139785,0.0024828891364903753,0.020481342471322054
AANAT,0.006540436154379439,0.06383189236878427,,-0.01536419230420152,-0.012031462557437948,-0.012579168894484492,,-0.022715109701485103,-0.032122514993589237,-0.03611300336734656,,-0.01725413509458616
RELN,0.02643117793825529,-0.035730847661811754,-0.0026478927152771064,-0.03530627026423122,-0.015742689094119706,0.029408714091052363,,-0.025147587061073094,,,-0.027335693769781382,-0.02043173783971751
IL15,-0.04438481461266107,-0.013452951495339165,-0.011606328075752856,0.040743478852960376,-0.015853520783627038,0.05088927366561271,-0.016886287210196253,-0.02106721437283547,0.0028080414254563267,0.03786519470617811,0.014314535610930537,0.017105519143197953
UTS2,,,,-0.033653236426556175,,,,,-0.027354672486443764,,,
BSG,-0.051955714712241224,-0.08119915140299265,-0.046894388129234445,0.059319796024882326,0.0036565018754824295,0.02403250952684083,0.004372520975993427,0.028634300000293097,0.04019601974703565,0.09849978361489209,-0.06327646277490377,0.08697852607414971
ADAMTS3,0.01031767435774261,-0.036933648498479486,-0.01869443696546656,-0.03406242252813717,0.028649785524449054,0.03216952151094662,-0.022969512535597782,0.004085224721578176,0.018649732407914555,-0.02702594255020312,0.09713069850499254,-0.0006828777732367206
CD34,0.023079653887738538,-0.06950605727573826,0.02121495609365987,-0.07228835471874233,-0.04427317954543985,-0.010839947378562434,-0.0923696853909783,0.0015123764864250384,0.023667126522527185,-0.0006294258237761715,-0.016666339082917803,-0.06917701976102586
CCL23,,,,-0.01748201193717968,,,,,,,,
PLAT,-0.005164183158365551,-0.10655875684676056,0.0216130889048419,-0.00934064262301397,-0.0470454753144432,0.0168521535394973,-0.04337785245533828,0.017847437474810355,0.07422229038537508,0.09316058818430177,0.050530610267025725,0.06812898134769488
NTF3,,,,,,0.061848070128029294,-0.019325111207299524,,0.08018231614641376,0.0557893686450792,0.16892241765781957,
LTA,,,,,-0.011587552317307227,,,0.04139720739238402,,,,
CKLF,0.045439520645467385,-0.07203846008794806,-0.0030425830464549672,0.03549844896631273,-0.04095788689154731,0.02555436104610885,-0.06290126434803145,0.06179471480734719,0.06703026970295863,0.06736075193213219,0.004910826319042659,-0.0020498869285850443
APELA,,,,,,,-0.018959164377979197,,,,,
CD24,-0.006921164747941867,-0.07203822557835031,-0.03546837466583472,-0.048986873045391,0.04293366902765855,0.010706385172372134,-0.10042669706763659,0.07597735484544052,0.05325819043425583,0.02679079340848744,0.11390215800785829,-0.030796887817413778
HSP90AA1,0.00597702481327261,0.06377408765907823,0.056765500907712464,-0.01691246040880451,0.009476463035411536,0.0036788129447654283,0.020609419663506535,-0.06457468698392448,-0.11132494136565066,-0.014407327369943148,-0.006761541040783725,-0.09539342666398896
BMP4,-0.044175496954859124,-0.03969615141842254,0.013884557760624444,0.03951276545425717,-0.01665768191924617,-0.014975708749707035,-0.006465792681660168,0.09675874252419571,-0.003343607082926442,0.04263261896497551,0.008948946020779851,-0.00490992064195236
SCGB3A1,,-0.011407579503943372,-0.014815683061856634,,,-0.010610651995442368,0.025540625180517324,-0.014700425401733557,0.0862644642322194,0.01589662750960508,0.03599633489342819,-0.0346722845032543
IGFBP4,0.047037903066019834,-0.06833918787343403,0.010341534266464088,-0.02737039724868569,-0.03824213328076197,-0.04043042470728089,-0.07535616999202827,0.04357651015416241,-0.03497583415991479,-0.01498251587048983,-0.057278386797250586,0.024384021476920873
RSPO4,-0.03083253455927135,,,,-0.013477028777257672,0.09472255130769927,,-0.02922354659258148,,,0.015195567900294872,0.06932378600053699
LEFTY2,0.020829691436074396,-0.008326868527343139,-0.010741300300770872,-0.01598653816544895,-0.03318921399439582,-0.011634707982288262,-0.02454662561676361,0.04050618404027901,0.013360667978609578,0.0737248143295983,-0.008519966259588958,0.0009706371558465147
PF4,,-0.011833532550978944,,,,,,,,-0.024596381596169493,,-0.017043317581533123
ANGPTL2,0.030935305035814892,-0.06948693812296916,0.011773227986025392,0.0744762355291779,-0.02072531375717887,-0.022719520086467868,0.10953958792014837,0.029533115891671787,0.09941918404089856,-0.00737008228428519,-0.005920370791692786,0.061255383481288034
LRIG2,-0.0041170547772747266,0.026783083093131845,-0.024738217885884768,0.04674655835872478,-0.025865461846696126,-0.028026340185712147,0.025210489849057924,0.009055471223251663,0.02135723569550439,-0.008625622976294198,-0.0024030012160715674,0.05604977195586181
ICOSLG,0.06968953286247526,-0.0462944426633747,-0.03881485515967411,-0.01442577822555766,-0.051754527148363025,0.03601216298105166,-0.05649778582817384,0.07341409558466842,0.10725930330319139,0.029383364611199933,0.03432047483869919,0.006817715957863412
WIF1,0.01684950543383064,-0.021292521085636708,0.03282755249600141,0.007076127117017876,-0.0103999038947841,0.023842562101162302,,8.850995356012003e-05,,,0.02429936503013733,-0.015102830902409508
NPPC,-0.005995232830253949,0.023726482353386605,0.04290978596509931,-0.012242180057131787,-0.020286908067015743,-0.01474620746480085,,-0.007466082569642125,-0.029055593983656543,0.04537484788160871,-0.007145780923218594,-0.040959028936248934
LYZ,-0.0381340091691288,0.03647379618374668,-0.033205572076250016,0.04448534268323928,0.00753613220902526,-0.001038337062127409,-0.05311301839913114,-0.004233931130336365,-0.017839655218108832,-0.030730027335583953,0.004566167587528283,0.026896152909340228
EREG,,,,,,,-0.028703447429757674,,-0.02444354829440313,0.040844286383810886,-0.039421433184905354,-0.01962190732586268
SPTAN1,-0.045648649639410815,-0.07696754432327568,0.01753423643788951,-0.036031727059764436,0.04317268451708871,-0.021691924042450985,-0.06238394729651391,0.015631639399531973,0.038780853339221176,-0.020134019403530476,0.06053339828087842,-0.10829569927955504
PTH2,,,,,,,,,,,0.004193316096126533,
LIPC,0.0899070995865483,0.07970734942365794,0.10489559544855717,-0.008689557363370888,-0.025196677768718055,,0.009840778710239195,-0.033094627772214176,,,,-0.007584991786956766
COL8A1,0.03769713832012861,-0.011471137731267662,-0.0365820839317228,-0.05388364961202197,-0.0051022649318856195,-0.032828218655099835,0.09007910274634152,0.02501142692618939,0.04731305293737258,0.10319108228896844,-0.06251263803103549,0.005331282345531699
GSTM2,0.006473673840646896,-0.038180821575901795,-0.009814713210432181,0.04614126137293755,-0.013521728124463445,-0.03136164109861773,-0.027592584549874236,0.024243660658821175,0.02068235908683142,-0.029888948289254494,0.09075413775979804,-0.04085427033727537
SPX,-0.042082376708274874,0.03674349243949238,-0.03611906699525084,0.07891812295840389,-0.012294443827978155,0.048295115501805416,,0.002496205173481969,0.011158270407827197,0.06674454868013457,-0.008696312923018682,-0.0443633818359594
MFGE8,0.03327972804178684,-0.09571626315123079,-0.026303433281570053,0.041817518958249734,0.03978191540203182,-0.0072851761835819855,-0.05541459924326745,0.02430841379707066,0.016309076856205976,0.015339718797941307,-0.05313812695466383,-0.041546427372574614
TGFA,0.010736377320561171,-0.0589413599300844,0.10055740709804173,-0.07723753177226546,-0.04880044646755062,0.024013713649734536,0.0047039145461205195,0.04815441204971865,0.061894687053102804,0.03353215059844026,-0.002333752558308688,0.019335590367184536
SLIT2,0.00040991478430584016,-0.043877747321140276,0.03379203996422006,-0.041738679027952585,-0.034681346197868695,0.015071618474641113,-0.0017176682626671767,-0.032767641622319967,0.005660643644707361,0.0463750362801131,-0.02726211874075213,0.011290194321551457
PLTP,-0.06446083841809781,-0.04807063772250423,0.01703292038196708,-0.006854201953853536,0.006175763746333172,0.05421448573031922,-0.02698999511947648,0.022260924769698317,-0.047013892067985154,0.05426131923845612,-0.11634543412038646,0.007427537864142667
APOD,-0.03888485842794377,-0.06735574310871358,-0.04322196920309518,0.038614712175816183,-0.00539175317396033,-0.037473560349022876,-0.056915278081395626,-0.067124039659133,0.1182756107877662,0.04743213691625903,0.015387634123815145,-0.0686950151520317
B2M,-0.018784875921698,0.01104447823938592,0.020719981029130523,-0.016141827062144763,0.00838479808283431,0.0001972191894151474,-0.14141589711652844,0.036612301433022035,0.013367774810456855,0.04182410294851934,-0.0950906319027708,0.08676693286093427
OMG,-0.044550607959189775,-0.06677020910107877,-0.013289815797470125,-0.007471433774653253,0.02475179777241314,0.0008454244680004145,-0.01817805096521821,-0.017042050421025395,0.06878935461841149,-0.005716474371035824,0.03576574149420757,-0.10071425371667947
CXCL3,0.06873989834441432,0.18792713306691736,,-0.02017245004734669,0.009364989974548798,0.08845563026095432,-0.05985388198535352,-0.015172211207088457,-0.030656085357010417,0.01758685082807915,-0.026707181528605135,-0.013132854259908264
CXCL10,0.004873036052531415,-0.004514806955764906,-0.01586453562207222,-0.01433130034730802,-0.03616584101344874,-0.01724323241510606,-0.02476945662452914,0.033048195534984344,0.06149454236516552,-0.02084512855536307,0.06038490056710053,-0.014615852581691575
RSPO3,,0.095094760381186,0.05297793577861836,-0.009497848870293845,-0.020355014726886004,-0.0275640458956648,,-0.01585466829568052,0.1567012366145847,-0.001636249023676996,0.02235122955993983,-0.05197855274182218
CORT,0.06821971329452761,-0.03382755206732356,-0.026702627777113973,0.00430099017965332,0.02561937137217192,0.052011113519231524,,0.06698975189793004,-0.02124992373673452,-0.025738863202143632,0.06267294006676388,
NCAN,-0.03314851942404764,-0.09863474871550805,-0.015740029241640124,0.00434715089330557,-0.08477389753417117,0.02120871437510107,,0.0710919667191054,0.1169731689337423,-0.014617846781085084,0.07814577508523589,-0.051547027481588195
PRG4,-0.019601663645924784,-0.017155638933406294,,-0.021855011108245472,0.01584700104610719,,,-0.018536728111001405,0.03805519666418816,-0.037979267719934554,-0.039341167873964085,0.059021603335996965
ZG16B,,-0.015818869744681652,,-0.02359599657514533,-0.009207362216511491,,-0.03238145724825469,,,,,-0.014539697856489448
TGM2,0.08328917926226777,0.014738532270423094,0.020875218275712787,-0.0194854537100381,-0.02134777221251217,-0.005844305021280928,-0.001182362721194578,-0.027947162820376178,-0.03766270953006921,0.008885208314678098,0.042499372898206524,-0.04768298623750678
VEGFC,-0.033851274605745996,-0.021782496610439645,-0.02379311255669394,0.08275975984397603,-0.0019557557138823655,0.015087010963200965,-0.007124007405665415,-0.01891746990872599,0.0013983661406872213,0.0691210273757467,-0.03978685022298742,-0.05105425010310654
WNT6,-0.016297512635853613,0.0001488947762212937,-0.011904516442284848,-0.02149154163508862,0.03664246887116309,,0.0770794360734747,-0.016510212462250432,-0.014976915353441436,0.08949383035574796,-0.03299611599414286,-0.015023870109883054
NRG4,-0.03199477313635242,-0.01050678226579689,-0.01457332881287315,-0.02722180277923105,-0.017688833622601097,0.007504939915611571,,0.09970675548444961,,,0.01157461927017304,0.021760025211137454
PMCH,,-0.01210963199355768,,,-0.01347702812684547,,,,0.06034890451256049,0.011280381881113914,-0.024064135009523622,-0.010306109711062729
COL9A1,-0.025336604660818714,-0.031733472067637984,-0.03765496803140216,0.021653155752188253,-0.0009672394638363344,-0.02247668363277295,,-0.011510247655194305,0.06113550856013307,-0.007816239550295617,-0.01367723796598796,0.03447215743559162
GDF11,0.019946492819387814,-0.03879168253508186,-0.02766055542711703,0.03997835573708573,-0.021280582751133884,-0.04201702000389584,0.0372361693176025,0.05116891192242183,0.0019818735405263493,-0.024227834055979523,-0.06624425710249379,-0.011625845742779528
IL24,,,,,,,0.016898946342178242,,-0.011316353821663856,0.010802811320081505,,-0.025258889049000685
SORBS1,-0.009270698329219102,-0.056055022030079206,-0.012440915385768334,0.05821339008516941,-0.06855256945602849,0.020768647536639984,-0.011357660774443265,0.024345636864035583,0.04589952789894094,-0.007786362622064824,-0.029808726202964354,-0.03924533380133111
DLL1,0.0002792236619460875,-0.0985162225849156,-0.061086165270906004,0.04801494166640595,-0.012446570563171094,-0.033340718752372316,-0.06072705062167246,0.05669455897468536,0.08068067630484328,0.06743484561192718,0.0531154056342996,0.07861709064721499
TLN1,0.04252768522126984,-0.03430491217907491,0.02224337607987624,-0.003352139745941263,0.012121750430853912,-0.013609423283420283,-0.091829646750336,0.08513973701986446,-0.06878022056503727,-0.03431736866821566,-0.04154719817845554,0.05568952974792745
COL2A1,0.07268296672452114,-0.062474028572378375,-0.012897062015471828,0.07395441381984644,,,,0.0744039173243394,0.02230700114603898,-0.0004529088003406817,-0.04243928549319387,-0.020355617566815736
SHH,,,-0.014077195160261225,-0.015858002214726746,-0.04267068588477753,0.12759163409987767,,-0.014700424116824862,-0.06045345728607131,0.036377147543595126,0.021986870549570787,0.13960792544217382
PON2,0.004064382400777323,-0.10058768920034397,0.016417492602098318,0.007951685389133047,0.008232064426339827,-0.037619710881210355,-0.06626378353265654,0.05557469537969786,0.07324624079525374,0.04692436588555963,-0.050668757979476266,0.001704799149800354
ICAM5,-0.026817191698876055,-0.03074580135646642,0.018638555018613147,0.035058056510816525,-0.02991717315542706,-0.02967059273747276,0.0005226797074976572,-0.02870913422774123,0.033182658227496276,0.011685442911181962,0.013575382517846273,-0.039598859112301425
HPX,0.01598470493714755,-0.0285056769682491,-0.0119045172453285,-0.029375299965731717,-0.0023231414182118327,-0.01061065091371195,-0.03838125188289243,0.08375586823974868,-0.013160986307204279,0.016330392182346807,0.06937635789582096,0.025851932596037148
SFRP2,-0.028242836179200394,-0.015166407351008004,-0.028142241925511825,-0.016099495706214932,-0.015059227987518287,0.0018666574629490407,0.054700420429874524,-0.005227418017288655,0.02971637329416736,0.03231479853834457,-0.02792194312026429,-0.005977992704939026
CFC1,,,-0.020115720805963765,,-0.011587553017602873,,,,,,,-0.01999177779198046
CD70,,-0.002649454573110086,,,-0.00877144123804649,,-0.017171783477871645,,-0.046434468339648954,0.023050277213755656,-0.035108922977657414,-0.039690556541615685
HP,0.02580141830981039,-0.030771682144995188,,-0.0019684950833623567,0.018270676889967835,0.01582823543248664,,0.05211657316047214,-0.0052393786851705395,0.0009448041293722543,0.023417390676865487,-0.058133008012223854
CXCL2,0.011129066822327215,-0.01719321736994608,-0.018398946756314667,0.06637729429013665,-0.0007526896921679224,-0.014746206310717123,-0.08685477301948265,0.12684840090777308,0.015212813104322665,0.025064876256036175,-0.0355184849487568,-0.04197772594860468
NPPB,,0.0327292608590506,,,-0.010146532672790727,,,-0.018917471284647824,-0.05417628995522498,0.04640442213817483,0.005573228047541548,
CCK,-0.005327981090351908,-0.010121591322215176,0.021299984144377133,0.009474936946929656,0.008828071144113513,0.004161428724706785,,0.004800701130650813,0.02457556104923924,-0.006424736702231097,0.12694622245719397,-0.06663420479640467
SEMA6A,-0.021482602823227902,0.002907969081821615,-0.007601369329308221,-0.01924672220075958,-0.014514738665022044,0.057237912669684914,-0.04531753072758621,0.04935591567800671,0.06462958735086428,-0.0018162962180973002,-0.05557229203839886,0.048566907207650306
IRAK4,0.008319905559394157,-0.05793372155085842,-0.026514714101727115,0.02888438623762033,-0.02751473526421407,-0.04425258827861745,-0.049731086496521866,0.0008143760296171122,-0.024211873947285047,0.0668760721799769,-0.02899163785876784,0.004754668458969858
GSTP1,0.01191104001574416,-0.015813557841163423,0.009221038881110456,0.005775506272246577,-0.03861848522072308,0.04911400430872916,-0.02093399814750436,0.042214759278321703,0.05248240038975332,0.04906855460925773,0.06629638170164869,0.057177555172775674
VCAM1,0.07867501417401583,-0.03829293340578906,-0.04092666861504902,0.023610248284112206,0.015291473442974218,0.030629859922530388,0.10933950468381533,0.011651118801025253,-0.0075686066199177025,0.042069707422797406,0.01034883402139547,-0.03741370127443942
NXPH3,0.029592808770405113,-0.02662694887599555,-0.04048596507725157,-0.026903857706350547,-0.025665373791899287,0.020840262778601796,-0.03853255908096057,0.04391991911877613,0.14637603768595164,0.06259536298260959,0.04523555181222741,0.011050671422850898
MTMR4,0.004610994339553722,-0.046240125074882336,-0.012139909315782295,0.006331351981292185,0.02777482544408457,-0.03766968304706583,-0.06878322995145678,0.06330487927599411,0.02850506440679211,0.01046576240943792,0.06384705913484535,-0.012001178930452572
LAMC2,0.09133795821262808,-0.011551213242301114,0.006918141032983877,,-0.012773352645392935,,-0.01636924185613781,,0.0450289344903647,-0.03178691246784324,-0.023357996497929943,0.07090892238238412
IL10,-0.04635461775814507,0.03525985168200958,,-0.011219078077392933,0.0005329057426996385,,-0.048179902945297066,0.0224693902337651,0.07351498874757917,0.05052446058770725,0.015148267181122062,0.10898389608086645
SEMA4D,0.021272843135396617,-0.06175280922322413,-0.051079047966380985,-0.0019046126870782957,0.006641198697158551,0.016335204107547005,-0.031749176625072165,0.037689896817487314,0.11703279009233382,0.0029218212999531784,0.018735939504011458,-0.007181317535701938
TRH,0.05403619275722052,-0.004693460480222755,-0.022313917025346772,0.0706411679251547,-0.0336598374078337,,,-0.007794624210131744,0.04005971942412573,0.02234323209902642,0.02614984761959802,0.11412907537419636
SEMA6D,-0.04666654181477476,-0.03157666181706192,-0.034407725531371725,0.008960870631761915,-0.054911575904244024,-0.0027876127525488944,-0.027516103556997705,0.07977100423037932,0.004436222411146682,-0.0503736661379436,0.024682153373069098,0.08170138119859309
CEL,,,,,,,,,0.021688401555449353,0.043197221330017015,-0.012785912824265049,-0.02324416492449531
PDCD1LG2,0.07275728440595261,0.011475952698949098,-0.011454490341118303,0.0156636250399163,-0.025659562181247136,-0.015942967399699852,-0.005267146283276549,-0.02896732129575725,0.029302386561957588,0.029167989595085136,-0.03297947240567814,0.026978520058697303
SPINT1,-0.01829517051643283,0.03726364995320711,-0.014815687588793005,-0.03169931769917054,0.0029651287363257495,-0.017340137991823195,-0.045905385451080256,-0.02485521148194513,0.05182284414413542,-0.020207219222343517,0.04830345508197259,0.07858907910378533
CTHRC1,0.012159085139981408,-0.04927776357057996,-0.012874378210452262,-0.02570082859576103,-0.019207207232315195,-0.02756404273532645,0.024415810443224637,0.1125376114517156,0.036523237983889234,0.02277382781617719,0.02387005091865222,0.05222934673089361
PODXL,0.015806150478281183,-0.05991634857883029,0.012355869872803519,-0.03499520350277738,-0.005458688129406173,-0.043186732757250226,-0.07041437718684906,0.05669523582100508,-0.015358118074459262,0.010981055516146762,0.05634559643125486,0.13806010833346222
JAM3,-0.04232541975246657,-0.040881203696041236,0.015374227381484855,-0.00231999653255916,0.0004975854773630587,-0.008703891244037991,0.030519965850474822,0.041398444233527176,0.019918651447692448,-0.0471297663160751,-0.04759153103920026,0.041127313916463286
TGFB2,-0.009375072992771677,0.03998315871058914,-0.016885299995937717,-0.011972634519958971,-0.021372321094433117,-0.0190781138107431,-0.02569975228547425,0.007937949179194317,0.10415920357921991,-0.044119661174092946,0.01973626435547074,0.05774355142256459
COL18A1,-0.02168356197231315,-0.07710245033005739,0.02335557220569018,-0.05307444160021904,-0.012259048988302726,-0.045642088579999025,-0.11740218077336644,0.04673544035667878,0.003672133216081688,0.011498887692414524,-0.06611047620350291,-0.012951430109539946
NODAL,,-0.023734508450248284,-0.0320545951134391,-0.023171819124819627,,,,0.0529237107467014,0.02159127666320662,-0.029897894530240256,0.04450483607448475,-0.04532291505628065
INHBB,0.06631649718675439,-0.019920367250226126,-0.0533892210700375,-0.0225111749350273,-0.010722360324763551,0.016403730619714126,-0.0986609071900014,0.02777502671889145,-0.003727070262184027,-0.003716871118790455,-0.06607788229206898,-0.0011433960407087433
LCN1,,-0.011551215841371127,,-0.01770250104599845,,,,,-0.04412206010669118,0.03120692719132603,,0.17723599107667873
ARF4,0.07514810194855502,0.009742475599113077,0.006772487655927683,0.008548585062623675,-0.01683729453037538,0.010076556919105974,-0.06386380085041501,0.029768841400027085,0.02842237265745533,0.003059032457767987,0.01328455822257244,0.034211013960304563
