,UKF313,ZH916bulk
BMP1,0.06361817512564755,0.01494763625334525
NDP,0.06094854530444341,-0.035534215496161994
TNFSF18,,-0.02667448753092832
RTN4,-0.01988438242301632,-0.034242030154536834
HEBP1,-0.009061933753397798,0.04130155865088404
WNT7B,0.05824029814642051,-0.020565836279508132
PTMA,0.07913936375257132,0.06581949847266272
PDAP1,0.03525837291218703,-0.02302551651752552
QDPR,0.07952880312583421,-0.00931774085733658
POMC,-0.0060711817770713,-0.05530235722638927
CCL18,0.09131650905109533,
VEGFD,-0.0208942003037553,
TNFSF13,,-0.02901803759311923
WNT5A,0.05194059560807175,-0.035590860961696245
CXCL8,-0.01106129597819717,0.03839720015731582
GRN,0.017452901317487446,0.07495747308474214
MIA,-0.028336289315972776,-0.030657643735493453
COL4A4,,0.11032485109488997
TAC1,,-0.06256364305294744
RARRES2,-0.08850492793423477,0.043641323823113844
FGF7,-0.02881188438486495,-0.005562429539603503
HBEGF,0.06535483901780602,0.09600127444722943
CSF3,-0.031389905364401206,-0.03411480676194873
PI3,,0.04609154477263933
PCSK1N,-0.00797736099015316,-0.020791499191899678
SFRP1,0.025904473810536996,0.006313266686937396
CXCL13,-0.007354648629329762,0.04855015437860561
MICA,-0.014390617254349277,0.028299861726903068
TG,-0.009291312364691221,-0.030494403327176886
ADA,0.008204988308495427,-0.013417340517139545
LAMC3,0.023981947150130137,0.01060113500135041
CCL7,,-0.010994679261595823
NGF,0.006636774195181806,0.1187583715978919
TNFSF15,-0.0008645663271682335,0.043115218201069144
HMGB1,0.017420654279025873,0.028334560046897918
ITGB3BP,0.008146171403122076,-0.015083184305998623
AANAT,,-0.020830458991389866
RELN,,-0.009528924114754405
IL15,-0.03739548088077523,0.04130607238142802
BSG,-0.028388911197579355,0.010001199280481548
ADAMTS3,0.02047078993405712,-0.02187898810558345
CD34,0.023938591235324966,0.02055435491263842
PLAT,-0.011112122339648594,0.05412979851141844
NTF3,-0.012382316614077711,
CKLF,-0.0013297898630603056,0.007729855441038964
APELA,-0.03684995669998106,
CD24,0.1052925386056932,0.01255664363699448
HSP90AA1,0.04262592672628416,-0.08818948525684238
BMP4,-0.017133288023793453,-0.03957831817477
SCGB3A1,0.013767042802620139,0.03540103671627859
IGFBP4,0.02730623016848273,0.046096159201983684
RSPO4,,-0.006346433081789019
LEFTY2,-0.022602160968687737,0.042406356609776846
PF4,,-0.020575944607664192
ANGPTL2,-0.044839739701516085,0.05152569443088527
LRIG2,0.023961703643741897,0.038412386184987816
ICOSLG,-0.0002574356829885312,0.027993812966298635
WIF1,,-0.037756418736120956
NPPC,,-0.039002067756473635
LYZ,0.00430832629063027,-0.07408806654422007
EREG,0.002344328568722532,-0.0017744586891366325
SPTAN1,0.020752787794329694,-0.04734182251566389
LIPC,-0.021428608567432228,0.031460086115782916
COL8A1,-0.07679551028700034,0.07176881929345649
GSTM2,-0.0031551363577357037,-0.004425653712490463
SPX,,-0.05822700919528223
MFGE8,-0.04256027638074276,-0.010959874043098991
TGFA,0.05434056920134889,-0.044179335165640536
SLIT2,0.030508942111685113,0.00948769851039254
PLTP,0.021124753849260186,-0.012093926232085264
APOD,-0.04303564323501282,-0.07843900839815857
B2M,0.0176648564513914,0.09177955419510032
OMG,-0.016738073918081877,-0.04013256003868878
CXCL3,0.0015812402919161482,-0.03166420537905976
CXCL10,0.061281828152726245,-0.0476591232267908
RSPO3,,-0.05456067766450388
NCAN,,-0.08306865337742397
PRG4,,-0.02863891168347504
ZG16B,-0.02981635523156808,-0.01755339101534182
TGM2,0.010607333271481665,0.04662729069371794
VEGFC,0.007654955557667967,0.06436611040904522
WNT6,-0.033340779907742216,-0.018137919316169187
NRG4,,0.12065844713790708
PMCH,,-0.019792436612570352
COL9A1,,0.030228327286677306
GDF11,0.026277379126116024,0.014749652050973571
IL24,-0.018802091536966506,0.0364045420921539
SORBS1,0.010899280898707266,-0.053803270132408064
DLL1,-0.013486570101692224,0.025244802002085703
TLN1,0.011531974301039548,0.056088083109620115
COL2A1,,0.12288046724502084
SHH,,0.005731128917629129
PON2,0.0018364587220207405,0.04272189302411729
ICAM5,-0.017798489828748463,0.013499263340116667
HPX,-0.013545083530612644,0.017588858809784943
SFRP2,-0.01855600354801686,0.017365261675090195
CFC1,,-0.024135542302059155
CD70,0.05228262559023549,0.037992695884997506
HP,,-0.0032299988196257384
CXCL2,-0.000678138081463329,0.011982090316823976
CCK,,-0.08452738394272208
SEMA6A,0.016032010452256266,-0.028949105783383708
IRAK4,0.01115930814644046,0.04259143475958747
GSTP1,-0.027882546604129727,0.018047409486604132
VCAM1,0.04816401834451494,-0.01722808790370206
NXPH3,-0.03548019660545787,-0.0351894897360436
MTMR4,0.02438985514858253,0.020258139722518855
LAMC2,0.02871309935952652,0.051279565927225705
IL10,0.0531853270178632,-0.01114977156578301
SEMA4D,0.0068642407483626424,-0.03817767039471951
TRH,,0.07613589886518962
SEMA6D,-0.025336411266305117,0.05817277616775333
CEL,,-0.02806206289648943
PDCD1LG2,0.010686515771481582,-0.06019946226466395
SPINT1,0.006697077537680752,-0.014392374912327819
CTHRC1,0.022115587489849216,-0.02501579408801405
PODXL,0.0663589607636811,0.11201575711512517
JAM3,0.03205488386971144,0.06348810403069949
TGFB2,0.004998056434301127,0.0826660268888797
COL18A1,0.07305081754452301,-0.0009924222340571159
NODAL,,-0.05471715146975582
INHBB,-0.01459231945854608,0.03450849085287132
LCN1,,0.009211818647892493
ARF4,0.01856191125918957,0.05151941659805938
CXCL14,0.004759344277107089,0.06991115355391142
LIF,0.05085406861105888,0.10921122365244948
IL17B,-0.011388465257279263,0.07770427675486148
MMP1,-0.00957261263730678,-0.03488283438327282
MATN1,-0.018802094247068343,-0.018983002636608997
ADAM28,-0.0091133511082119,0.005703319263905974
TCN2,-0.06733287532190033,0.04110845144203458
THPO,,-0.0284477553931642
CUBN,0.03457876509027827,0.09281528469811247
TIMP3,-0.021201008687237427,-0.027442237403066855
PIGF,0.04687206876575221,0.04122750177123992
CRH,,0.0639660964518029
BDNF,-0.015073902430194347,0.024493479019751765
CCL5,-0.028168643741849603,-0.03288378060261579
GAD1,-0.02816766525407537,-0.018486734356411436
COL14A1,-0.08942341230364956,0.07193633692785105
HLA-A,-0.03240386584223381,-0.02379265384303667
