,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.07309091101096256,-0.0009829313812144522,-0.055610019536809066,-0.012392728481373126,-0.07985755789974554,-0.039059606538674525,0.0223573453380277,-0.010473553001632243,-0.07818014465677009,0.04432208759438674,-0.08611707106230146,0.11538759532643345,0.028346492487005985,-0.0023646452306221428,-0.014523595778624089,-0.024008256057683267,-0.011483438849801323
NTS,,,,,0.12227537511775242,0.10256349204611091,-0.018383350557666826,-0.035288447945507374,0.03968730129307207,,,,0.032230526715849576,-0.02347045768334196,0.09109377773680885,-0.008512346328783843,
SFRP1,0.09055167752038237,-0.040257587620598244,-0.06819525285886784,-0.015088276242367814,-0.023120665647693515,-0.031965543297664295,-0.01703822736602065,0.018751662940294987,0.04898470907488977,0.07419035692511948,0.04988095147100141,-0.017707786342475117,0.013524906099105116,0.03079085515958938,-0.04387532283726119,0.051827541506228196,-0.019540001986066428
CXCL13,,,-0.053275340608994595,,-0.006255529872674945,,,,,0.008279655713945277,,,0.048286881450228636,0.00771365570873945,0.09790611673348801,,0.15247086636561968
MICA,0.006182129870978239,-0.01711955042248298,-0.043684630181582605,0.0005747081346133323,0.05339149228184345,0.0058109120315049945,0.03178865299573563,0.04928371381794771,-0.06578891331215528,-0.032305420043994434,0.08319875264555172,-0.009135241390565145,0.06679641633292752,0.06383305666991101,0.07233941487172475,0.10066679571528518,0.013135913061847916
TG,0.0026762080363787657,-0.004504955134443407,-0.01897076134367217,0.0548981222823248,-0.049038044580240865,-0.01912650758019192,0.10698963198791818,0.038863799067531075,,-0.007385913979782531,0.10645005408547478,0.01733365949686201,-0.04186454604767796,-0.03348233940144187,-0.033361770743108254,0.020566649788693648,-0.023626265070138038
ADA,-0.0007669989475949309,0.07976357140216325,0.013853265065119849,-0.0033721797739455967,-0.003139945203541624,0.04331437194141852,-0.02447062378521123,-0.016359439579550973,-0.027546007155117472,0.05653756634904535,0.00938397622862261,-0.07478541375700715,0.04171366832578559,0.046599555511017764,-0.028743239345372085,0.1765901055154725,0.003939423236884291
LAMC3,-0.005137600501803816,0.04680083421775331,-0.020478232418881432,0.030912464055068523,0.011974846275740544,0.05600425866688205,0.015430622678632773,0.02247419858240281,0.005032516885941393,0.041731832737497726,0.05513990251455423,-0.03171799577548165,0.08385748090061652,0.06629938583047283,0.06507246345405046,0.17982604417833012,0.16361006752325574
CCL7,,0.08417983043604867,,0.01246791865285654,0.005254316147659654,,,,,,,,0.023779218345857743,,,0.039015412251742015,-0.02795229038804078
NGF,-0.051624746162379304,-0.002107829737659123,,0.07318608901380722,0.013876164353914578,,,,0.004047292911625704,0.07567778536668693,,-0.06389290147858012,-0.02006662206071228,-0.02859134098449211,0.0037872064106795897,0.1476128999974195,-0.02614023182073612
TNFSF15,-0.053479055374184035,,,-0.013109057563662985,-0.02249194714825942,,,,,-0.04682384604604499,-0.032766242589858684,0.0007274190342896168,0.04148284417710261,,0.018262967989594165,0.0956625280304342,-0.045765132266583804
HMGB1,-0.13194689525228065,-0.042055748302328555,-0.0072883019532895,0.03330600128637984,0.012861238337255578,-0.005463013648758042,0.053105508702287245,-0.006456602096896308,0.0037749216802944385,-0.0400189677580529,0.06444010028577588,-0.06079064367891597,0.060641832606682655,0.07252628947614008,-0.008402941560150687,-0.15019082812380913,-0.08115235969833223
ITGB3BP,0.010535171585727013,0.03448176965473931,0.007024283281406152,-0.007887173249403162,0.025087546674889348,-0.03253787349776698,-0.027549401644016185,-0.017576578240376013,0.056135742470107476,0.0016033959794714322,-0.0005216347022360229,-0.04330209100027844,-0.0021434157127613344,0.0269088872982483,0.005900832038322024,0.0434639591120371,-0.027229183334983146
AANAT,0.01321298885686543,-0.018661459412426296,,-0.011927902946583803,-0.020266589528471723,0.09121144156546518,-0.013964823077429151,-0.005219107486242091,0.005665746460241778,,,,0.0050331731333430225,-0.028346703418150834,,-0.036285000894305836,0.05852567068398714
RELN,0.025144429780286817,-0.04943865298094547,0.008237369509205986,0.06541287003524716,-0.0017942725126130332,-0.04194562955837108,-0.021486721978583628,-0.022804827140215388,-0.013052529344865128,,,0.0003595851279662208,,,0.05760903735131883,,-0.0015797529527211123
IL15,0.010969683107132987,0.007914824533024887,0.05367616620662921,-0.0257280664255708,0.01175598479953101,0.017785626926008703,0.007453521516416025,0.0004785285089025528,0.09249117172975696,-0.11564567754979452,0.004338672383805705,-0.02557133369281839,-0.029788607477390684,0.06581498511691375,-0.04826084817656859,0.12948075083397806,0.03869403840115532
UTS2,,,,,,-0.018224889929191062,,,,,-0.011620082290443251,,-0.03527761685528735,,,,
BSG,0.13791202761953067,0.01939801144066629,-0.037992432693384794,-0.01763596908662945,-0.04041541744441375,-0.012194397487499849,-0.04707809818967189,0.05635230443706987,-0.012145211254993658,-0.16251171872323855,0.0851995732598203,0.05678019990170874,0.0745452490041719,0.02624214794273573,0.019542092604025996,0.06830831908720796,0.10729384619396012
ADAMTS3,0.00786598038152673,-0.0008627574151467445,0.009824490228186631,-0.0035104721487497236,0.043239176412037686,0.0411503038764449,-0.01650997166326525,0.0037129958015628033,-0.03648818889506129,-0.03385367549761393,0.033795079388444074,,-0.03525511729647578,0.09106018434283969,0.005182621983846937,0.04447339982076435,-0.0052053445881407034
CD34,0.03546443262284329,-0.01748510658354661,-0.0021934875534252453,0.005293525786314424,-0.0034537276201359423,0.02953725499849484,-0.030738908647598286,-0.031009232892736088,0.04523380554664702,0.0349124338461448,0.038474482648581006,-0.03140716434632691,0.07507690182757105,0.02581393058302722,0.09613028010972156,0.14785871092046413,0.11519089965930919
CCL23,,,,,,-0.016265291277588082,,,,,0.019641860265384118,,,,,,
PLAT,0.028526980292901464,-0.02477345684065506,0.08320467510689358,0.07516611239138779,-0.013889158634462844,0.03747715797058431,-0.03508215959815963,-0.02187260373583057,-0.04563191807400046,-0.025255031271809128,0.061365724301154834,-0.05004024976959449,0.03008975203842899,0.017547403745000762,-0.0631434777051859,0.040700453580944006,0.08319113300360026
NTF3,,,,,,,,-0.031596103770152775,,0.06084923192810896,,,-0.0038370619913177433,-0.018434341362333146,0.014326618827759784,,
LTA,,,0.03550740770895614,-0.01508827553651454,,,-0.01344957998573601,,,,,,,,,0.05836863000996256,
CKLF,-0.019551572493131143,0.014348927194644857,0.024473068585434146,0.04139521143393876,0.025906813554010342,0.04023284060077896,-0.04671773930366023,-0.02106909480996089,0.022677413913294912,0.004816612741893632,-0.10195629025813525,-0.10729340042197025,0.052850007058159516,0.09190703959678571,-0.006722912040522919,-0.02854916062259307,0.026011075374390485
APELA,,,,,,,,,,-0.07727568365531724,,,,,,,
CD24,-0.040880071884479535,0.01347334361619535,0.021848524848427624,0.005041805266550165,-0.03447444081008082,0.042458124974463114,0.0033735069429497114,0.034265629940029595,0.07529892198617809,0.19006491839430104,-0.059288194745567124,0.20155922600666626,-0.05506257795805861,-0.0251584444647804,-0.027159450468953975,0.07518388545712157,-0.048936723736546596
HSP90AA1,-0.04213665328048311,0.009630371399327136,0.008767666328147372,0.03802033223112826,-0.0674715481986355,-0.062369256314399366,-0.039034465204316825,-0.012404493709385785,-0.1188249607785299,0.1461067581563626,0.10627970752212297,0.003847570133827325,-0.13086553047188063,-0.039485348156668466,-0.008053838712270512,-0.11696560174888797,-0.08320104038426444
BMP4,0.004906693791998444,-0.0033761945079637964,0.062079879210926815,0.017393733471690074,0.04728382319618677,-0.009044011944843083,-0.00780254825263035,-0.005053358363607317,0.08996424383668129,0.05079108402513712,0.032270826842309704,-0.06931911735573074,0.016047721942775987,0.06171979871518177,0.05310303763187945,0.15464490160746802,0.04774669328676655
SCGB3A1,,-0.011614516170933968,,,-0.02413500622599134,,,-0.01623882804975932,0.06352697250957896,-0.026428985462264323,-0.038155960066692814,-0.06366349107884148,0.019170791928840702,0.00869120939027211,-0.02175169803784737,0.10035699989333827,0.07115439156696114
IGFBP4,-0.010550176802926033,0.015168336286288171,0.030749316542786464,-0.05890092936121733,-0.028274411013595242,0.030182092082512095,-0.028490333694426353,-0.044948586863579935,0.10441158038123655,0.04763224542476613,0.017955215498768922,0.10419970373592803,0.12809417401291218,0.028012078270817784,0.023947415027739723,0.2092222388005781,0.12765499631190855
RSPO4,-0.002358694902007888,,-0.007526633057488089,0.028092165176736468,-0.014857205748114973,,-0.01564268031299946,0.03126832662756178,,,,0.05219679790436161,,,-0.03520476196093184,0.04598914052880049,0.06266873306771822
LEFTY2,0.0035562568399757997,-0.021801960648178475,0.03476079570078105,0.017813703490787404,0.0634661139499605,0.027265661281252154,-0.02370879476668408,-0.03076435526920346,-0.03178272825801949,-0.11589878983420736,0.014459558616907342,,-0.01735133558374535,0.04284210837655505,0.001605652140147887,0.10449037969412525,0.04461034958305387
PF4,,0.023430580192711416,-0.02004112851122004,-0.010271119987803083,,,,,,,,,,-0.02656299482265125,,-0.03386971314324069,-0.014964867365415475
ANGPTL2,0.04810871906267421,0.018097063607094,0.006910763267083328,0.03839144616607972,-0.009579513630454797,-0.009142355009551502,-0.027100609557800446,0.014300222386791602,0.024586148393642756,0.20791607016561153,0.05086794876422394,0.11976505351297584,0.0646949615412778,0.05074540824991945,-0.032219068292879544,0.09056742963645745,0.006058434862817862
LRIG2,0.01749743913741,-0.04538475865208542,0.0027488011502699427,-0.0445152684691493,-0.010977600070473067,-0.003278605626855123,-0.015537213908113868,-0.034714223163408046,0.027848600335369813,0.05924837767874851,0.05219060174675553,0.010924190598488983,-0.027029657236319345,0.06493903752899124,0.004172768932592084,0.09878489037838874,-0.04717744608792809
ICOSLG,0.01791343489280115,-0.05860275792095854,-0.008316080533597515,-0.03155190752803043,0.069656989524579,-0.003553773265852343,-0.023665738063490864,0.02017668523634783,0.06208477096160894,0.0639041315798087,0.0045847558784083775,0.020301440866156307,0.02314997875286204,0.06317023693218635,0.0579838906020788,0.10522743540119348,0.01190028074161154
WIF1,0.04293043468238417,0.013132774481104163,,,-0.0027426663978299183,-0.06433378598849247,-0.012071085889981199,0.042510627195679995,-0.07280521560227696,,,,,,-0.008035231430202362,,-0.06566315512176711
NPPC,-0.003477727724052275,0.021659272695532222,,0.020815806993151494,-0.04859215803944876,0.029590139109454478,0.0007268786759778515,-0.02193373687570573,-0.029631043715035953,,-0.02731758967562429,0.20002637129570353,0.016842639856273846,0.025581477279492133,0.02804795369439852,,-0.006243588162603052
LYZ,0.012213183752576559,0.017711643672300215,0.004772014061886001,0.03977276757654142,0.1253570775239445,-0.0008650199338291803,-0.03801775903141039,0.01533939898464266,0.13665420469893122,-0.07737981138507771,0.01937189013159912,0.028545096614497195,0.059772417366431047,0.01770403652734648,0.06475259568029383,0.16149383829836803,0.018966319577563843
EREG,,,,,0.0672476916934507,,,,-0.016449889978905508,-0.022813538331402327,,,-0.027718977085973918,-0.027551035819029956,-0.043848124577108495,0.03555344490353438,0.03379673037582211
SPTAN1,0.027429763154044988,0.03131058649078304,-0.009103670099238048,-0.018382406223754023,-0.040581952920752555,0.016505985157953013,0.023146090149830587,0.02744941450423511,-0.08252386112969179,-0.04510782864441685,0.014511680143905569,-0.0013756670055828743,-0.018252739230116628,0.01903962888099313,0.0021037067261036597,-0.05009656111118578,0.057943794987512606
PTH2,,,,,,,,,,,,,,,0.022183012141310597,,
LIPC,0.10386099232100929,0.052693954733619965,0.013894891918258214,-0.018457967583908125,-0.026968922189411843,0.04013563877879768,-0.0005493016038646067,,0.08554487081724096,-0.01154850277377527,-0.028967507509947844,-0.048646930023726886,,,,0.13528878937725455,-0.035959938558557454
COL8A1,0.0016031187952479627,0.05243735631403299,-0.03619861415113221,-0.03534299829149223,0.05511330979522345,0.0006563902966913712,0.04217536925577998,0.006491178387001799,0.09088361556495339,-0.08131778380437739,0.040516735029693385,0.0352690851117303,0.029914891707494586,-0.04070090779736116,0.057142117455793395,0.13885314623011805,-0.004125501056488366
GSTM2,0.0034785191466126376,0.04130330712151177,0.05556143147359199,0.023504198320855138,0.017161029169884278,0.014270283274435155,-0.021704528059601078,0.07138544130178207,0.03402906563312069,-0.07428254888361444,0.0013973574735893456,0.03880454554342965,0.02856900763272378,0.010109008934543504,-0.01595913595190747,-0.026928773723042913,0.07312452302405105
SPX,-0.058781239781928875,-0.017355679654166376,-0.01770168266582092,-0.0302454549709881,-0.026331193012259425,0.050995953149068504,-0.06519776395725402,-0.02805016309125295,-0.0642608636210457,,0.005593311325220146,,0.003897500835761848,-0.03298135331678866,0.023813677532416637,-0.04147083625329214,-0.0015452826577278288
MFGE8,-0.054468565623579344,0.011056115927040772,0.012861296606942069,-0.0026243851643976707,-0.03693470403502835,-0.022806097177455513,-0.046123750201067286,-0.038445346702001615,-0.009161164285331973,-0.08919232388935162,0.12908313348681735,-0.03083996632434242,-0.003535643836353035,0.057734243780246684,0.052181802094412665,0.11905033640845146,0.06595862317331212
TGFA,-0.020916595138858653,-0.014154507078804316,0.02200804772341747,0.051559639099796654,0.02365604237609743,0.031041913062940515,-0.017748872019177863,0.0058650308191765775,0.024887351461797522,-0.053343525791059686,-0.04855290846541397,-0.010048242729827458,0.03327517438228043,0.039468178170292384,0.02240164574318939,0.10824981603281622,0.01131587583789896
SLIT2,0.05988256033745926,-0.0024813961775098626,-0.038850664521363244,-0.03495756780591481,-0.03288094019900665,-0.047499658501674154,0.10165468429220612,0.02559118554955967,-0.02281930476420401,-0.061976898459794795,0.005461569583122002,-0.010494749292677795,0.05373204107837229,0.02696824580820502,-0.01806170706150532,0.16158220321880143,0.03134988522708652
PLTP,0.02548922231331883,0.004079980736329725,0.012089845607088218,-0.021307217420112004,0.10324695357329447,0.11040576993869261,-0.036968463658779455,0.06373223046961654,0.1318507378622802,-0.011970649069263201,0.04687117112379314,0.04647280124402393,0.1733147318567988,0.07666248441193912,0.08771571162402253,0.05334304760555239,0.1296708084829851
APOD,-0.03649588960954474,-0.047793873049702694,-0.0008513392475598914,-0.00033683865802930287,-0.09236039929963973,0.024398124975496004,0.045921276312743835,-0.009751178415169794,-0.018114730220231728,-0.019349072095198067,-0.1191271586194058,0.023631132769863655,0.024763019202573566,0.0181199776159782,0.005309200891875703,0.05206834832700245,0.1267173396837663
B2M,-0.06477712980585909,0.03191537144477189,-0.014282718265964525,0.08651229960635837,0.07689844061575929,0.07222805112955803,-0.018205567361458088,0.011412763508875273,0.14487184269418568,-0.17473677427231332,0.013270292321351835,-0.10146048778798814,0.15974133912006047,0.1469227228071765,0.06699862506272777,0.15643794408236633,0.022479546718770005
OMG,0.05096777763204623,-0.08309712763543914,0.025216072448741352,-0.002702363042776318,-0.09701526028530205,-0.0451970494757784,0.02962023058800203,0.04696456710465011,-0.007312074333713986,-0.007903008893412325,-0.01911383428117243,-0.11506153729225307,-0.03767576680051071,0.09058923321067182,-0.0479156032650546,0.01661653833641129,-0.011142362670535618
CXCL3,-0.07222355115674348,0.007620619303930363,0.007689224329891115,-0.026775891042027374,0.030904795874385545,0.16465263759815632,-0.03303888493930203,0.012417476434656037,0.0031259120931192478,-0.05108496943314088,-0.028153515641775373,,-0.045393612069737264,0.09223822394302601,0.03553353136382641,0.07495471395416715,0.07077828914546905
CXCL10,-0.09096037156781284,-0.0015726706861437594,0.038514705723461176,0.023969776105641244,-0.047671806025967184,0.05799985043357843,-0.007455167674363429,0.01697938426836968,0.041959607529168136,0.04997432425471762,-0.019602856080145798,0.050117771390267546,0.04693899251701674,-0.023928366577375047,0.02725571750439076,0.07762342917177448,0.09002567406991366
RSPO3,,-0.02448403228755871,,-0.011927902065246822,-0.026968905561748354,-0.02347293217702557,0.023287497618844223,-0.005881394187833075,-0.01684040562280001,,,,0.005448252540050771,0.049184459737844764,0.03685149047346009,0.04008368249772496,0.014540147627906314
CORT,-0.019033796222525195,0.033080396960735226,-0.026669873854330242,0.016230050022468894,-0.03273083880484987,-0.01153775279256523,-0.045261348244537966,0.018778675134669444,0.062155531717318975,,,,-0.01819365556842135,0.0016906250279544084,0.008287344304586108,,
NCAN,-0.05510561110472008,-0.0675365980032769,0.027971446635530254,-0.07810137991205499,-0.08429255311422985,-0.014575805826087038,0.009175841087712903,0.004703481464267961,-0.021642549020041976,,-0.016058715640617525,-0.10247153327873419,-0.019083593076731832,0.018099819299774996,-0.033281932046522994,-0.1552287217477261,0.0645663292309038
PRG4,0.013257526051481129,0.03298650835378441,,-0.011772324947891709,-0.019309639558867622,-0.020333936553064952,-0.01999072444922931,,,,,,0.05717482610477956,2.1114988740978246e-05,0.10001868339246209,0.10022811305350837,0.1189957928964966
ZG16B,,-0.01529008406592088,-0.024116240906102454,0.0282728202562754,,-0.02195375215729467,-0.010686912231123573,,,0.006844092154416315,,,,,,0.07604645724286446,0.010294875627928822
TGM2,0.03659870423754805,0.09072322685456,0.005632257324946291,-0.030398303771531736,0.07915558740547585,0.07559988018346694,-0.041286172798453424,0.003251419233452233,0.04707962687657361,0.09153138663609829,-0.050914648285471424,-0.04770010205779478,0.09588829785824,0.08882517053839964,0.041510780892293944,0.16309547388487514,0.10505103146249523
VEGFC,-0.00621751302159895,-0.004268808388459376,-0.030966182028409603,0.034260222839840065,0.04479766458192383,0.031123882834264448,-0.008672501067972219,0.019844987980145373,0.0066566495094209895,0.039427954992769625,-0.011565907403577783,-0.062213333482875575,0.0294682807490655,0.031139389543816176,0.005191318539393506,0.009923317261049372,-0.05509403205751038
WNT6,-0.013439289746550145,-0.02403537994163066,0.03795764265643543,-0.016282641241211745,0.02983302891877873,-0.019995763986162936,-0.023783341993530747,,,0.026567102392787405,,,0.02704624781399003,0.05607390547923777,-0.005058231933386115,0.12062641058716378,0.07088924153930352
NRG4,-0.06544216502282367,-0.008358830405441303,,0.005600885411083494,-0.02750405638105321,0.03626905654769885,0.021302714752571644,-0.006334532748667131,-0.0411593227406534,,,-0.04645923660163952,,,-0.046488801581205705,-0.044006193434265914,-0.041674419258549714
PMCH,,0.02436053789966831,,-0.019852088886113808,,,0.01995947579837311,,,,,,0.11485546575545463,0.05186265997650945,0.00228322123178906,0.04117335872350853,0.04680140428292669
COL9A1,-0.008408305094425927,0.02671240637928019,-0.028868500424228925,0.11716631514821481,-0.056289046300661505,0.05485306479429494,0.012161095131902553,-0.00565677555082488,-0.03224189397723099,,-0.0009239652851143155,0.042856246483990786,0.011869394629297089,0.08416870904957165,0.07402617277294436,0.05863256218129576,0.06758520002157686
GDF11,-0.029775574233074902,-0.021147867124461858,-0.029462841556098303,-0.008523757111481156,-0.07523309960285222,0.04042849120273064,-0.0436405721406669,-0.0020438989367407125,-0.01578096271641692,0.042163579378428205,0.06845642133295186,-0.0029706419398380915,-0.023938415505771308,0.04183674488223382,-0.028740639221646772,0.11473082549163159,-0.007726177543002186
RAET1E,,,,,,,,,,,,,,,,0.003885545208116904,
IL24,,,,,,,,,,0.1073127480517255,,,0.020047349625060922,-0.026139461375327203,,,0.034214559231039644
SORBS1,0.03425364361473258,0.016718675132520674,0.0319005800656433,0.04348898000751515,-0.013696062978581728,0.015634867336736788,0.009381758688227911,0.013801023667746437,-0.0006884892381947464,0.03631414336463915,0.005859740529135371,0.05407781227465414,-0.009207146470136693,-0.00981470121986492,0.008458860190703146,-0.020307458487243774,-0.0537334253518415
DLL1,0.013903383729341004,-0.016940390890046092,0.014546060499588538,0.04895436034999993,0.044708055963039166,0.02178543086807562,0.019952103685690246,0.05049565657870398,0.01671983112486611,0.05120212234163458,-0.002470890148570108,0.023243923325726043,0.053746887110700366,0.06149294845918598,-0.007410660738977732,0.034970660394386045,0.07134054801354957
TLN1,0.09043638801924656,0.0182679630309219,0.04158654385343594,0.057122806998299594,0.02955589553282913,0.05852895442009022,-0.03384023233714977,0.006082304385427524,0.1280394371516169,-0.044545809692582976,0.09468092328741112,-0.021632362825186508,0.03345991863915224,0.041885173097714994,0.048197473721484314,0.15536920408761135,0.051061169778193936
