,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ADAMTS3,-0.02268642525426265,0.012804339183256937,-0.0278867183650164,-0.019621259507028168,0.011783224398053935,-0.009167508887298077,0.05543292948971429,0.009530512396947783,-0.034655232671332116,-0.02559465828215764,0.11359377585872225,-0.05294757198431471,-0.026248747081692225,0.03831488429122542,-0.0908634976786007,-0.020166471270662557,-0.021156821733310325,0.09544051985509576,0.1064616296806958
CD34,0.03180413192093498,0.0007563595200522667,-0.024522046396095055,0.017952547480512986,0.06261405052998421,-0.03166288790342826,0.049609287457996046,0.0371972784989063,0.06334863217130975,-0.03567066199959392,0.06543154562967264,-0.011972835445627456,-0.0495609431798148,-0.013657248245768907,0.011956996797577385,-0.06696206239590356,0.0908700138221893,0.09007226381465966,0.16366957084726597
CCL23,,,,,,,0.05752070784954881,,,,0.11208742622443021,,,,,,,,
PLAT,0.010178157078524574,0.019364675286793764,0.0352752404557428,-0.030298900574931738,-0.03674129631117728,0.05857371594202975,0.10500896763345624,-0.05789722124127879,0.03379305457973981,-0.0010616153878352564,0.08188484463269009,-0.04528082507706391,-0.002932530600078188,-0.11802501143630814,-0.04156468080572635,0.003792969504038945,-0.09665833156705693,0.14023206724377976,0.09014889207239159
NTF3,,,,,,,,,,,,,-0.032127166671631686,-0.09173997660362646,,0.07989263996806843,,,
LTA,,,,-0.01961261055613985,0.03359422028338544,,,-0.02333178857471528,,0.006919162607919776,,,,,,,,0.13957093892004177,
CKLF,4.784495570386161e-05,0.06782260976772031,-0.0014841875142976488,-0.018010709360812564,-0.04468295953809142,0.007235932609554456,0.09914552585109056,0.0018957963700918638,0.05539905932932237,0.03950090885516373,0.10807353711485161,0.04509563311567505,0.0423006764623393,0.044475883348354256,-4.828384613066145e-05,0.011301880774997069,0.023666194222543294,0.04414703264967459,0.025565302576310584
CD24,0.14372279803275248,0.01541160442521952,0.02819086093877641,0.01673282293292761,0.0340404049833637,-0.032528417547899376,0.01031297084118464,0.017023628549074014,0.038141607691417403,-0.05359211989557509,0.10004809974367486,-0.052986413886250666,-0.03147234629853906,-0.08477224165798848,-0.04962665394516559,-0.008121628777747246,-0.0636757784196891,0.10328820265203911,0.01161148192244122
HSP90AA1,-0.005792255500674975,-0.2015913153047634,-0.04285728290003318,-0.0015760126175490264,-0.03716203127011875,-0.0021468950401764895,-0.045823794416417485,0.01332499552369293,-0.13597828606045126,-0.03675439639602403,-0.03438858347509639,0.019848029641757768,-0.04241870392741131,0.05464554491046044,0.09065451358486029,0.028894418259095677,-0.04819313804028233,-0.16822146887359687,-0.13626953759016436
BMP4,-0.02549305747843469,-0.000678679689253369,0.02318610429199659,0.02633811889601882,0.08457036054995411,0.040537226701393314,-0.039229975542700475,-0.0029911418663243245,-0.034423372786156516,0.01224394564832889,0.11076846341985871,0.023342439071351133,0.050671679658170835,-0.036672343573719006,0.01828514704147809,0.03341528484613317,,0.0967639036415058,0.026499664106455094
SCGB3A1,,,-0.01744933464594678,,,-0.023606920529756676,,,0.03199279604527482,-0.010747945304293061,0.0007570306043110035,0.012667139269126397,0.03418210825118771,-0.03096250834063127,,0.02897610866242842,,0.0656520283278175,-0.0015522794872879758
IGFBP4,0.048955747156004606,-0.026272095343528073,-0.006055961541075434,-0.04651118397466192,-0.032568504573105936,0.1308337675992926,0.0827896739263872,0.0005895389105172047,0.0700527243154871,0.03469417368271937,-0.012040743040261382,0.06407853199078131,0.07758728649862713,-0.03188490596840316,-0.037229634158850104,-0.04634155225267206,-0.001880904965981627,0.0646196108545492,-0.0010598885396625197
RSPO4,,0.008369333166084736,,0.08461799816421595,0.013314855785618992,0.025612381389911187,,-0.016481619154499083,,0.0416918090619152,,,,,,0.05681163282595306,,0.08690912349595921,0.053324695399943535
LEFTY2,0.01394338191998251,-0.052972888129861,0.009243055017916679,-0.019853483253833567,0.017332619640983003,0.05975875144943655,0.0839992609983902,-0.02287861355001707,-0.022955725837567515,-0.019014717552521765,0.06000761932106261,0.06435851989820729,-0.029025031457605665,0.010899839640245655,-0.09892365397016487,0.012442400159639013,0.059123850209456055,0.07547586288867864,0.04265003904306504
PF4,,,-0.018100883667245743,-0.01784033493338404,0.02445347750383315,,,,,,,,,-0.028419112439459097,,,,0.020236297397197983,-0.05574383485105622
ANGPTL2,0.08568008453011375,0.09381896800742714,-0.022189655458628294,0.0053574357486796354,-0.025409442088335867,-0.043725446340327184,0.07697206316141626,0.04055978597464504,0.10644303520986917,0.03343585367182959,0.06300204146447469,-0.006472540936779124,0.009058038971226543,0.0025449630096114127,-0.013634120298256443,-0.03461251405200843,0.057192484127313634,0.1399084012325256,0.09055234087571098
LRIG2,0.03511949358194075,0.021289668632689954,-0.027204012846611874,-0.008639250500342956,0.021382064908797824,-0.045644940764161916,0.02317789772514924,0.003386055611779452,-0.003821734579121211,0.020511219578369183,0.04732630187438585,-0.027658044814923618,-0.013223767871101634,0.024346087890165926,-0.040096114181115014,-0.027801015022230032,0.014477647584062326,0.07505133771132395,0.10109055937782702
ICOSLG,0.008315360911931753,0.12469414428603465,-0.02068421332576307,0.04479542765877569,0.05167913551473117,-0.0026957346022672274,0.04417210069576656,-0.005766401499257217,0.030837890682272107,-0.007171808090316505,0.09128956305610803,0.06218882075814672,-0.0015644236806980954,-0.047629267541872314,-0.020779106300394534,0.008096571553302125,-0.00984264584209017,0.07331412629588599,0.03643120955632913
WIF1,,-0.06518381456986294,-0.03256960214484755,,,-0.08007144304824028,-0.05897896285650296,0.00581699052791274,-0.05258505674348952,-0.01611389459952761,,,,,,-0.03055609002657726,-0.014106993763778625,,0.09079851825730247
NPPC,-0.04253117245541565,-0.025333937739403935,0.04103261301909839,,0.028654766540793537,-0.003980438818378315,0.11083302910173846,-0.026936896615788058,-0.04688638539752994,0.028325475606409037,-0.027650813485892673,-0.02794601267127067,0.021760299175982243,-0.03603826881769037,0.00735855189630365,0.011944205052129323,-0.01915334059892548,,-0.029698225314560494
LYZ,0.025272085482420256,-0.012686615656356481,0.08567856757528135,0.0309429196598492,-0.01462896876208018,0.06337048851154128,0.08901819301217066,0.06995000554563556,0.06326104036515733,0.046387194511907516,0.023996349445904414,0.0008043039503190325,-0.0269094273864346,0.04240358924394479,-0.010340145148345593,-0.03635930835248645,0.07350941489338683,0.05861036603645514,-0.03530268066279602
EREG,,,,,,0.11298421261731419,,,-0.02361473334312494,,,,-0.026500312936581956,0.025332118359512282,,-0.040940462328904345,,0.10185733765334581,-0.020110018820402323
SPTAN1,-0.056204278123998905,-0.15002059788055824,3.2710237671378936e-06,-0.10339771754823218,-0.17476214482468186,-0.057192766037329784,-0.012338533248520335,-0.0066563422506306135,-0.03378590909606322,-0.03659553231419036,0.03304815974786648,-0.04921452925583526,-0.04457989743888013,-0.03616835083893083,-0.03176393633101338,0.023215761032168467,-0.036496706209401326,-0.010706432970069816,-0.1586936119768703
PTH2,,,,,,,,,,,,,,,,0.03116525694212266,,,
LIPC,0.027943414468512593,-0.03871349502303989,-0.02216023933170859,-0.002162067812444294,0.032519532186383725,-0.026378829031045194,0.008228369011499096,0.017541661687940278,0.041210339962231335,-0.024196527613394782,-0.029320857250575073,-0.04713065281482365,,,0.06664444281935339,,,0.06444652149829062,0.00018013030642931348
COL8A1,0.1053203713803958,0.15208933199781355,0.10716426273212921,0.026366795534669703,0.042551022805513136,-0.02913891597796317,0.04865117241172193,-0.027030915711402224,0.0170375188697197,0.06262605528042152,0.03915804004586,-0.0021848345898386723,0.06225746766488027,-0.05979519248194756,-0.012173034194884403,0.030946872997569028,0.05256553571508824,0.09399803831159247,0.20116062810159308
GSTM2,0.0062848049067463245,-0.0038648403133531395,-0.03888934468463241,-0.02189968323650435,0.030774835720466645,0.036808599597627216,-0.009803232853301697,-0.01880827237191353,0.03430277392403122,-0.03434974474215568,0.019129538494282273,0.024602945162924838,-0.008765673293195025,-0.009024398846144274,-0.0005272685846192614,0.00019917949561810535,0.06489721862573651,0.029439100683566664,0.014944062518504083
IL4,,,,,,,,,,,,-0.04505240603084843,,,,,,,
SPX,0.02098093445244463,-0.14177193460683493,0.050734665069077436,0.05935509409972194,0.03128760753566343,-0.05290522620237734,-0.027633388413678177,-0.005941236440099766,0.031170104780284414,-0.04194146552499728,-0.03665645745740805,,-0.03447382519288518,0.02264780673147003,-0.0033280327097321887,0.006552155831841346,0.0017057952043712215,0.028396995211084228,-0.06380834349800821
MFGE8,-0.02427248293632653,0.16904295214579576,-0.001960171024972797,-0.0335039389182046,-0.021904502450115854,0.04581511539159132,0.05656053678094318,-0.01459465423633253,0.0020591243199674994,0.06773140071295707,-0.028865812025148714,-0.047414707866482046,-0.015540109232745548,-0.009034639040790361,0.01585455765309912,-0.06585813042330549,0.052552269791450716,0.043397543703759846,0.004942227599249934
TGFA,-0.017646033808855783,0.11380751238952144,-0.01688569313960502,0.035874230101649245,0.007844771236877884,-0.04005261346278056,0.05715768247151407,-0.021995237721532362,-0.03242136630992603,-0.001400307401301147,0.08104022911475271,-0.049013331303798306,-0.023475095602366138,0.01705427879158191,-0.03259623527972004,-0.061067428515711966,-0.037839072352400346,0.10433119627259568,0.04107282827768355
SLIT2,0.04638407594304906,-0.038161231564138455,-0.03740589655587633,-0.00310164438021686,0.007487548401655531,0.017689610192753606,-0.051485073463330144,-0.042103054672968265,0.019153761915853832,-0.03464705871711447,0.057858650535616125,0.01994267101808259,0.03947785820472037,0.02231309650358751,-0.04920219737395209,0.09070738492804485,0.07986599873783717,0.1405086723449695,0.07514720791458322
PLTP,-0.034287071352554654,-0.15981033674594888,-0.04232384249140362,-0.005086203891108191,-0.07644874560122483,0.16900444519607793,0.0962087592220427,0.05569218293701719,0.11231669191779876,-0.023436086202763377,0.006531170198693438,-0.025386899023293167,0.06865215321047481,0.000892373172244349,-0.030535694338321467,-0.06851425818954501,-0.03161215710894868,-0.04758451368916087,0.043282207702881347
APOD,-0.00501876929337851,-0.21095176782347633,0.009980067161323524,-0.02856523020431921,-0.05638528066892516,-0.07543059237624412,0.05511032415663786,-0.011104660723817689,0.07335951619529624,-0.04380116983322623,-0.11002214459731326,0.01241421365680437,-0.041173189953370784,-0.08064574437425873,0.04890654615748784,-0.07502946217027086,-0.03945473921852445,-0.09912587485403898,-0.191529637678617
B2M,0.061359751828385795,0.10435254807386946,0.0114270089800915,0.0933851318059605,0.049960398018635686,0.07268839367543165,0.10484212135040319,0.03309866290794444,0.13466896169135528,0.05037348337659587,0.11607870247974454,0.023793198254691693,0.07637379630844457,0.05518823299417908,-0.07535816476822503,-0.07246178280110224,0.20885091154691676,0.012807816201314501,-0.060831501225462256
OMG,0.013766650114754964,-0.0828698527719491,-0.008292885646988173,0.02831011269800375,-0.05036698731929167,-0.12348690759940359,-0.033407900676703545,0.0021173225736762155,-0.011092425893075105,-0.004996600098600785,0.03649040313582987,-0.01791892619094094,-0.020055480117502005,-0.021284004553534103,-0.010354096088478475,-0.01146632075405408,0.017352596740208337,0.0777671396598468,-0.1117645688153922
CXCL3,-0.01994824494464071,0.1762233168809872,0.05937728728897134,0.01688586258864046,0.14648861818699008,0.11675113929242982,-0.022913945432737618,-0.031216645325503885,-0.03324351800574982,-0.011092882807305618,0.13113172881223922,0.01369143972189611,0.010546344469437911,0.046283703325266407,0.073362352517319,0.01706864435274111,-0.05399705349373307,0.07272060631948582,-0.026150111174756963
CXCL10,-0.05590360879812001,0.008126025143296427,-0.019054187687037084,0.017754752954649088,0.03367038719812863,0.006076599366639904,0.0953661150335942,-0.012403496673835607,0.0707916611870944,-0.017627933216650914,0.11559785306257282,-0.09710584382965341,0.01418081059378162,-0.03811826838221807,0.007354239713690054,-0.04491418472041178,,0.08625114712326203,-0.08703676664369096
RSPO3,,,0.004795845109439685,,-0.027878670486283133,-0.02637881276720308,0.04371849011148655,-0.019681644260340844,-0.038986783321038006,-0.011591848739260866,,,-0.04360340918796456,0.025117721501349857,,0.009078285606368749,-0.01972615890031264,-0.012473101750172334,-0.08081963544057846
CORT,-0.02477110462428026,-0.013871351636290198,-0.025582769063243815,-0.01054235040203922,0.006949905730076185,-0.03201467210338909,-0.005085225900757733,0.01112083867645859,0.003352534940392202,-0.030752814731610324,,,-0.028169413042768054,0.025024630983871535,,0.01036122204462606,-0.0748453324317209,,
NCAN,0.03458482034302469,-0.24627319674602527,0.028186722172269973,0.009506310592856638,-0.11517426490696617,-0.10132370779737061,0.002126554812590098,-0.05276664284399157,-0.06571791452510954,0.04420643363140979,-0.05563525438930172,0.04434668284935789,-0.02038265891033296,-0.10238194300212974,0.016340248360925833,-0.05595438305971984,0.069262602938091,-0.01653731463580478,-0.08207904513411153
PRG4,,-0.045818835343373394,-0.026241718035851427,,0.09749173295348643,-0.018887135236515157,0.005707872663510088,0.01704037149991034,,-0.013552787379479524,,,-0.003434575211676739,0.005913234125412878,,-0.07286141134260851,,-0.009131471177108875,0.10401707377838823
ZG16B,,,0.07536327688190697,-0.021467943527140876,-0.022383496373074102,,-0.026802762018739514,-0.018539224046963343,,,,,,,,,,0.0036215664753858103,0.01921609832125037
TGM2,0.004123918550749279,0.19123779222392656,0.0015748043146644568,0.02628526802867608,0.08758218916392284,0.15314225683647145,0.09377354018500154,-0.005633336550977797,0.07233935865479436,-0.031011862622922298,0.07788537382179961,0.01752028913291497,0.016180953826077937,-0.010203425808440325,-0.051538581188732044,-0.04576297101387238,0.023796609911469004,0.04289199185261973,-0.038220559994529425
