,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF313,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,-0.014824751681097622,,-0.03193914178334657,
BMP1,0.04292283609753852,0.017059165161601178,0.016520845020237856,-0.04489062053006516,0.01601408364355438,-0.011503379738673653,0.024093206322526706,-0.015821526322319555,0.007812371632675099,-0.06566982677288122,-4.317619449138134e-06,0.07499346268853829,0.08992182535845432
NDP,-0.018709414497117098,0.06203940126684599,0.024558923851141907,0.0019508635398840072,-0.020162639740257133,-0.002133282588613454,-0.028181239482041407,-0.02384361099601475,-0.015358799822163068,0.06488694160784832,-0.042163946050376065,0.031659609674313,-0.018989768685749822
TNFSF18,-0.007479604813851273,0.03753810669780722,-0.007473493812993814,,,-0.010647509681371023,,,,0.11526925999563871,,0.10870580881644051,-0.023953084367560277
IL36G,,,,,,,,-0.014714571177906482,,,,,
RTN4,0.04171007578844983,0.01997350927053075,0.010840347790619338,-0.008310504025672372,-0.024294065252671446,0.049010585613949484,-0.03549978111820563,0.013369268822293308,-0.07148368420523593,0.030061765872799497,-0.0024050381690646824,0.00898417409458508,-0.05306171410652082
HEBP1,-0.02385492078598135,0.082845529261506,-0.053256373792048874,0.01709814967710392,0.02013707887537426,0.011134989725458651,-0.023187290255310914,-0.006975524660964492,-0.03858906853946722,0.05578894624203653,0.04269014878667775,0.023029716922697573,0.04738666263336557
WNT7B,0.05044347527326405,-0.038835309123602224,-0.018434577637951307,-0.020694493882880083,0.07621573404045075,0.047338234534794,-0.03308736783140926,-0.01617300945229459,-0.024869522596391153,-0.031969500211835075,0.013772466282972807,0.0651364933487203,-0.005244125792526353
PTMA,-0.014022377685396731,-0.0037673960860114195,0.022326694094048936,-0.08217074756251719,0.003443273970829595,0.02584429094936597,0.06294595278082929,-0.012248303539992678,-0.018969703253905675,-0.05878887775944007,-0.013740203791294621,0.020198732010389187,0.04904106176854213
FASLG,,,,,,,,,,,,-0.027700806772500815,
CEACAM1,,-0.020060548091604093,-0.014147429571943324,0.002764457908823745,-0.017160923517596027,-0.016745996129576765,,,0.07965992364825276,-0.021967985164826582,-0.022144388896320873,0.01662513786120647,
PDAP1,-0.03509200427497115,0.04486149919663719,0.07599016945348461,-0.04151373151848535,0.05450441789491136,-0.006766978251849829,-0.03378062106952241,-0.013532717339022613,-0.019880749828547328,-0.031139821489334668,-0.00894504983689595,0.006278963566877299,0.008964658228721698
QDPR,-0.014948411836425002,0.03976137704801473,0.038032732564506774,0.02417355222508995,-0.011176019027317245,0.04843612917051071,0.034132171999087704,-0.025070073344012397,0.05450778070162717,-0.019605333888583456,-0.0002259413478133669,-0.0011620652760684922,-0.07411637789003155
POMC,-0.007990991684676589,-0.019013002915544645,0.026572227034198113,0.06907367204570351,-0.034531836197620756,-0.012354528249030876,0.04417945395829686,0.06783577511647775,0.04539939494380069,-0.022246572911502907,-0.015345156322623142,0.0859366023331975,-0.0033600310815257604
CCL18,0.05578707333989936,0.07195385137897904,,,,,0.04489794837350841,,-0.016769373766463203,,0.007527029817964399,,
CCL17,,,,0.007004806432535502,,-0.013279517579130084,,0.08760559397135881,-0.030235167793333413,-0.019545578739463207,,-0.02510766999521147,
VEGFD,0.015739813597060556,0.0015342829280802698,-0.02026335447198162,-0.015431028147597104,0.005841762598407171,0.005333793702430112,-0.015492194883282177,-0.014406399066382145,-0.020944823615631342,-0.020614552840570136,,,
TNFSF13,,-0.0012843434342708997,,0.07924722417982205,,,,,-0.03286459368385409,0.026141393832629315,0.004444550174674456,-0.0007192268849506713,-0.026057539131468025
WNT5A,0.04009146458675047,0.01659542817544277,0.017339377492668794,-0.008635603366001507,0.08075556095365095,0.028148696734604583,-0.01265349982925318,-0.029046265563088723,-0.012330223505133029,-0.008093410097841675,0.01746829564953693,0.006475708397947091,0.08021180751052462
CXCL8,0.04018698841953166,-0.003564587099704918,-0.018973404080240452,0.059646439889183354,-0.007263047819327613,0.023219026916438203,-0.010501411195703032,-0.012831896720954807,-0.025771825167909095,-0.00832801901563166,0.005144823726368189,0.007827412409600401,0.06203764275767326
GRN,0.03560794892923696,-0.0067922895450591575,-0.026420340624000775,0.004856531865474652,0.00876193112870608,0.02700929642105646,0.012134684691861719,0.0206431670366602,-0.02223729560084588,0.00654850512646722,0.06416640270055987,-0.03125888241839205,-0.009563329552680801
MIA,-0.018352033202665083,0.009425410058883718,0.01782029117023352,-0.02916458506018494,-0.04981970551566075,-0.005454144722446208,0.016457271227247956,0.04907661670675573,0.02052607863960502,-0.02504753251914821,0.005586164502494018,0.0013830621376819477,0.008359411545635497
COL4A4,0.039005174666068204,-0.006676354302505269,-0.007044174127295113,0.0038041632183792315,0.008022722790536053,-0.013864227203243833,,-0.0018935308707386444,0.07596758757707535,-0.030108384080779357,0.07754989119508353,0.022964391086909477,0.04169474869258223
TAC1,-0.031139130389431897,0.05226814042793189,0.0010640322843380816,-0.05612960812900629,0.02002818235662236,0.019255900125390475,,-0.0339184002790913,,,0.04419729758677185,0.03182688818737361,-0.018272136757693583
RARRES2,0.04688431385361388,-0.004678960517011282,0.031024987165374825,0.08626312285871673,0.050922133864638536,-0.029749523199820986,-0.015433271432556668,-0.025161799168676724,-0.02798200941104417,-0.034841700190779507,0.020261973559311426,0.07080841974982847,-0.04539695819643875
FGF7,-0.01226460130695096,,-0.022870942376604746,-0.01297335261688983,-0.019431161301944333,-0.01121154414964748,0.03697104688683293,-0.0013942532462335841,0.02328591120930842,0.0009139468950992428,-0.014922015367530744,0.05170368005950597,0.02441501199515742
EFNA2,,,,,,,,,-0.019906653154610297,,,,
HBEGF,0.06000496428224548,0.018339563245821845,0.052389045546155394,0.01582911514360138,0.024386917583721163,-0.05923745754662159,0.04518714237108277,-0.023702207489036498,0.02586563401918112,-0.05568724997323728,0.018736102525359045,0.049649116946400056,0.06985833797126696
CSF3,-0.027482026441959954,,,-0.0165086328815149,-0.03228896655914701,,-0.02327433087667327,,-0.058116532616746874,,-0.019278565774715633,-0.026434503189698193,0.036030144744125844
PI3,0.09783693041808669,0.09355619417821705,,0.0692887553010377,0.032605419296463135,,,,-0.10959701843253457,-0.016607156951047482,-0.02217320608988363,-0.011757564518433754,-0.01807886904986387
PCSK1N,-0.05757737174253026,-0.007690732207129009,-0.023887812484181294,-0.06145331621993431,0.0312723067811276,0.04997101817142758,0.010074741160892138,0.029884142369807895,-0.07339636646520252,0.019445451041141714,0.02201680527411633,0.0065592106968904,-0.04687397637345085
NTS,,,,,0.06322205682404457,0.09077155095689893,,,-0.02425247931423307,,-0.0346717721845539,0.062184901008525625,
SFRP1,-0.030367472376735045,0.06462714497820066,0.008833421600756333,-0.012085129233373617,-0.018730779280926587,0.031430170254698075,0.07813658300617943,-0.029784627768239785,-0.052413272781619065,-0.022154676923056334,-0.0036686362326307682,0.006809301330937721,0.016501430427429097
CXCL13,,,-0.013930757636486059,,-0.018562441470376615,,-0.000856015672288213,,-0.043124030580391375,,0.04971234667369533,,0.016706709641053714
MICA,0.09155917942738312,-0.012151298576934253,0.00048655041793838576,0.058687458846955094,0.056471554801473305,-0.024841576843080842,-0.03126324391922955,-0.0011798672441747334,-0.04813908023627866,0.004306784331478557,0.07103177764725058,0.06424260158043678,0.033029798828432384
TG,0.03665175075236536,0.026223890279139156,0.015368132775153774,-0.013041769141118478,-0.03007701902545166,-0.013378611417638507,0.07985762822040939,-0.0032063198471262355,0.024870535805306623,,-0.026128274091091808,-0.01710075512158654,0.051282390364640086
ADA,-0.038094949414503046,0.002605037795887268,-0.03974243125900701,0.0740185345570773,-0.04744091944050593,0.03547383092583772,0.030719393751095458,0.042691597403356145,0.022944892291902285,0.0038975820831918515,0.06384091889273731,0.0775445730025125,-0.029626455540535633
LAMC3,0.07382271733481086,0.023247524664129198,-0.015114706060074767,0.014876350734225368,-0.020253181459364347,0.02405982153984778,-0.026657915371818372,-0.020236310159981178,0.04163969001068092,-0.03331859762049983,0.07938446428308972,0.06900259777527974,0.04984907142166329
CCL7,,0.07000289679096569,,0.20156718833723586,-0.024610370259849385,,,,,,,0.003494846514003756,-0.03063376238826551
NGF,0.021657040309333467,0.022812195179960897,,-0.02160465570010094,0.07790357479089606,,-0.029082124909638324,,-0.019639074245548064,,0.024706761215622684,-0.01536733799726999,0.06746618872320631
TNFSF15,-0.011698350960692539,,,-0.010499851158593273,-0.018221434627006112,,-0.014821551374261468,,,,-0.019714345931176807,0.08456373540454805,-0.003157455316675037
HMGB1,-0.022208540670989013,-0.002089086745903383,0.07115543134458774,-0.014247702012747606,0.02186732074742712,0.0029945153377193717,0.02260422910787396,-0.019288571155589473,-0.024735750537452392,-0.042700852708176536,0.01725515752030267,-0.020441127694732737,-0.01031740119760491
ITGB3BP,0.0464204419936526,0.025347825103085593,-0.0038403698067465946,-0.0017431252935220037,0.044006504898675095,0.013214856333188401,0.07048203668965303,0.04977771476579252,0.008918830979059341,0.010142718473046111,-0.04586017909029801,0.07329050559172125,-0.013113112959552193
AANAT,0.06425445261015453,0.06409292073900903,,-0.009553791717295706,-0.01641860234559514,-0.012031463432730795,,-0.018031396723032576,0.003550463141468078,-0.02417725383793363,,0.07135002406719478,-0.01870527938192788
RELN,0.04346162928993427,0.004121086742255034,0.01887347947776958,0.05217896469713409,0.03263202137191721,-0.004208265787216796,,-0.019962312526078788,,-0.03023514671050107,-0.008320046069901374,,0.03135784935705342
IL15,-0.043085665125400005,0.11606984200400562,0.02944432378949781,0.04215015240765682,-0.00365506739031988,0.019530926954732436,-0.01216866520991879,-0.016723287063013147,-0.03154250444614785,0.0024237821052580013,-0.03126377351452256,0.0001457256752806041,0.10453234900023373
BSG,0.01636024245913043,-0.013281496709738638,-0.029192014438700946,0.015372934171787953,0.012939231579727924,-0.004003742020374784,-0.032690165518495407,-0.037488325950707904,-0.0048239096762519714,-0.019434785949261475,0.09841139642638996,0.09707241069787763,0.0497350976910775
ADAMTS3,-0.02993960871771198,-0.0037799542476202094,0.026187053913681226,-0.025565672701855644,0.019029752839271948,-0.016057119802455166,0.036634222443036546,0.025083852061150356,-0.024796141844377898,-0.01074205478060902,-0.06884016018243343,0.043817906607345754,-0.004750814250153369
CD34,0.05977154892611963,-0.028616333777778363,0.07213146745410338,0.0526887773262518,-0.05812648164628073,-0.04623489315302757,-0.0033411034910704215,0.0242796692605463,0.04212078072147058,0.00129251385478116,0.09329263095006934,0.04361395946915273,-0.013794314296425119
PLAT,-0.0038119885853151905,0.0034499658767729586,-0.020586324188961676,-0.05250322417631992,-0.01923463876233374,-0.002154358772757575,0.0401216544057531,0.014180628661404402,-0.02626212750064532,-0.02984261045728078,0.03618513998210567,-0.009665322552802849,0.06251729282536238
