,UKF243,UKF259,UKF269,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CD24,0.014727634929884157,0.04893612430912753,0.014979011889875568,0.017903462841193662,0.03250426033156179,-0.05698005825802084,0.08586413803691911,0.0067069085379415465,0.026221499345606837,-0.03531142769445612
HSP90AA1,-0.08498256640015596,-0.04458378657868004,-0.041663620130341535,-0.08088435710721063,-0.12434744221666416,-0.012102038188278728,-0.008102884230100095,-0.13841266560633977,-0.046690490461897015,-0.11011215804129833
BMP4,-0.009747796657862948,-0.03274422511698035,0.0379342312558284,-0.02592920170599715,0.0260869666552165,-0.12970937803692822,-0.06198026179958839,0.017231623201208936,-0.0032002388672527195,0.024958931650188077
SCGB3A1,,,,0.015762691185985896,-0.009519444047294255,0.1909807163843064,0.014159119828614774,0.014022560893865624,-0.029645421665879464,0.012392039194254403
IGFBP4,0.057117442241778844,0.03265384461667565,0.060944681572095025,0.12315734724314023,-0.03564124401402754,0.030560362575297068,-0.02499365944957473,-0.025459156434335935,0.0030169154812555547,0.046780997191972915
RSPO4,-0.023064675446396572,0.0069939366073921636,,,,-0.03897620091274736,,,-0.019964929852173914,0.06304101365775379
LEFTY2,0.025123153209434583,0.005180465193737763,0.08747130530244183,0.00013671536956719614,-0.01804996301132438,,-0.01988867236665906,0.09406955539323916,0.0011490366798995546,0.03226174564124672
PF4,,-0.009553793033351838,,,,,,-0.01688402266856084,,0.13448082389367164
ANGPTL2,-0.0290972726919892,-0.03431096516543801,0.016874355942398278,-0.06316151210504183,0.04164189989621952,0.0838878566833726,-0.049384745295650345,0.05956484068171612,0.047364196517984916,0.054593632843649605
LRIG2,0.0471626745197111,0.0012997023507544585,0.07171492973177584,0.02025518837989897,-0.08084420807190637,-0.028176491325537675,-0.028496266771614445,0.011577472739104047,-0.00667758600437408,0.05920720903476011
ICOSLG,0.08115945565418768,0.0010124597534672424,-0.00824553054454943,0.03226367073385518,-0.10447865308877384,-0.02068537877646977,0.05905331156143368,-0.01917769084103266,0.08501306994324039,0.019496376041928828
WIF1,-0.03269316505325111,,-0.01132739351903781,,,,,,0.0015796193472233963,-0.0404226157316732
NPPC,0.0045987485104420625,-0.014820289021478524,0.0035760005215256263,,-0.06469297653216717,-0.06792338022890096,0.07270413518604231,-0.03194570279389089,0.005803032545410623,-0.03282918420036635
LYZ,0.005878642778405957,0.053104698170230565,0.07733088105512954,0.0848169554045668,0.13025476601060867,0.0758950986884827,0.016988229884385208,0.018820454386769717,-0.05863310875409592,-0.04861756524370785
EREG,,,,-0.006612907357481756,,,-0.03862848665174691,0.007454358958266352,0.004946543330230947,0.05246902498817443
SPTAN1,-0.09802831738294322,0.02692832043625667,0.026569842226992667,0.026508621645794973,0.10335118460801224,0.09150103738468585,-0.015667634538459766,-0.004320048677215763,0.017475002240754114,0.0067131191172748505
PTH2,,,,,,,,,-0.031750889620451084,
LIPC,0.06888852246873094,-0.017168877622146642,0.03341484092207216,-0.028764783690585095,-0.04664134103366506,0.06753132072552369,,,,0.11434030832158189
COL8A1,0.03253747287542567,0.01600887110365565,0.0277529448162089,-0.10088868161688062,0.03015264961459013,0.09456612790619172,0.05153600257053125,0.043823653617886024,-0.027195437732160956,0.04604500453980489
GSTM2,0.013426863620279441,-0.028127424284800903,0.06239803304139849,0.06490153132395897,-0.02872645973376862,0.009446086736945653,-0.02907463890194125,-0.0022369533730158503,0.014927417977067262,-0.023899732009106545
IL4,,,,,0.0041440923453475035,,,,,
SPX,-0.027111590331299132,-0.005397614528375243,-0.014966179527161987,,,,-0.02362232115021901,0.19028558537325582,0.01404714923568839,-0.026660176205570683
MFGE8,0.011060895710907615,0.0565058545339597,0.04244685332045612,-0.023088341559617698,0.06048217313957833,0.07678012189389384,-0.06426755469475649,0.049033509590531085,0.014651289622097156,0.04599663139602627
TGFA,0.05486856067044994,-0.0016435271750072744,0.03413790133110865,0.06848276011082506,0.00943806008484247,-0.058223661245269356,-0.0186505331122176,0.05022837580020865,0.02394390216035953,0.03302204772464452
SLIT2,-0.04674212282414477,-0.03251615872112003,-0.011680928164829702,0.10299211969306131,-0.07110588653959553,-0.03245767506596377,0.1271923518373249,0.041873254053678886,-0.048532684574234465,-0.002328544959740996
PLTP,-0.09484790337717457,0.0836031183956513,0.02083277064963144,0.018282315630057083,0.10558134945673198,-0.1277210199684554,-0.016768910726309302,0.02959696313369975,0.0032346655592097253,0.03626703685874076
APOD,-0.11508813278130586,-0.02107375411715475,-0.02663656749686389,0.09232616431009744,0.1264430406513341,-0.04768546508678767,-0.03511485157076465,0.07361395083423235,0.0411167699235146,0.03531863629214292
B2M,-0.07973491931418329,0.004727349491619961,0.054989568455175365,0.12507290290184347,0.12207401212736253,0.1228377742399562,0.006527059773940792,0.07601139916155397,-0.02386465820689449,0.06431295076947313
OMG,-0.04409602638041476,-0.03335059803800945,-0.004502787414984395,-0.01456918600948096,0.10485659030901079,0.05313319366259984,0.004339366206128715,0.044504332579037166,0.03019495619808833,-0.05249123734962226
CXCL3,0.12220485249648241,0.027746659388653675,-0.015858000034954536,0.09058913169008719,-0.07591585776816435,,-0.028836092604316552,-0.019345235470636046,-0.04762914636153686,-0.01375411443453476
CXCL10,-0.06173512046130451,-0.03725344004419154,0.03425734871113977,-0.019852008425271985,-0.0700269683484816,0.052691233605868346,-0.024193575258568682,-0.022646369017424013,0.013518086486285694,-0.03144892426909576
RSPO3,,-0.011094866751511155,-0.019832920778966288,,,,0.0002652078734474021,0.04491406100153037,-0.0005810630316269177,0.050005997341358986
CORT,-0.02585956490460684,-0.02488109061114389,0.002764070256001127,,,,-0.02671540054401007,-0.017668271573557718,-0.03320435597591215,
NCAN,-0.1276145980346191,-0.012541584544431675,0.015059830621499182,,0.05652629893994532,0.14467523311335323,-0.026786815125658767,0.025501587218002518,0.04278548480405347,0.02228273814300815
PRG4,-0.01879658850147517,-0.010950155017863677,0.11578391826795748,,,,-0.025661373283415657,-0.026070615899802908,-0.003122657947366257,-0.030661269281001036
ZG16B,,0.031970303398995766,-0.018549324134410683,-0.011268046209321684,,,,,,0.007416707421720322
TGM2,0.039144262255337306,-0.006397160890976368,0.05056429722953201,0.023877518665135128,0.08804101059587409,-0.0025439946273504922,-0.02213130057362227,0.02275400062888882,0.032950529670093556,0.10328274690504718
VEGFC,-0.02532288290239182,0.04044820071937076,0.045345830240793625,-0.015754502494482132,-0.05053984746953709,0.1152849784802085,0.03102954989355174,0.04623326675031005,0.06076963992504369,-0.013118570497046044
WNT6,-0.032116161755073425,0.0043864064550546596,0.09720705430563169,-0.02902054481025536,0.15360446218254295,,-0.02286523382141384,0.08436767723258416,-0.026496720170681772,-0.019418741693003217
NRG4,-0.02393410301551595,0.05287747921537579,-0.0028596541049937976,,,-0.03110762446163128,,,0.08984552511934614,-0.029202809080475026
PMCH,,-0.018465634587353605,,,,,-0.023814090867891144,-0.02478953025987763,0.08112562894639766,0.04787101686101295
COL9A1,-0.03728634608999217,0.08997758748363666,0.001995196528819361,,-0.02330327743871951,0.012956726419744892,-0.03419460571642026,0.04190114410297558,-0.04781523862631701,0.10874166999806162
GDF11,-0.08255938275587904,-0.046430313949393204,0.048965699478305515,-0.03219438449596261,-0.07108150437254776,0.07031033704001376,0.03694137686261434,-0.041863019069383056,0.01909166403196293,-0.028086071677487598
IL24,,,,-0.016365752135520755,,,-0.017755212304611696,0.033758993513833706,,-0.03264776907064127
SORBS1,-0.08235406059708937,0.033594702960227346,-0.005979951770624431,0.007201205404371421,0.03874901589739433,-0.0281669502278099,0.02174876814947889,0.03700886685046064,0.02957822488747457,-0.05944374171337537
DLL1,-0.0649607030097517,0.004697833219789906,0.024428040103901275,0.01702848582603631,0.0074436080740737315,-0.08120229170059085,-0.015175539771280501,0.06172319147161504,0.12768448808172397,0.009114926831023367
TLN1,-0.06845773465012833,0.006644539558924113,0.039306161731322634,0.03832647599280758,0.01635632056804967,-0.0497753774416496,0.08786979709022279,0.013910330223187186,0.01568892623228663,0.06081119770808734
COL2A1,-0.024498130541210986,,-0.015858005431607702,,,,-0.016144712540976967,-0.043303291818878924,-0.008250711094878021,-0.0061078083765895
SHH,,-0.011379008926434224,-0.01246631911766825,,-0.08465025544087827,,-0.0642416073506362,0.009368866431196884,-0.0035325796775720164,0.0161340159739929
PON2,-0.09337984432873024,-0.01641968097678036,0.03591244780609183,0.039128435061609214,0.06559555319559654,-0.012454148286626405,-0.025242327437263765,0.07744312570482632,0.037128544574316066,0.09968872993699737
ICAM5,0.011434802396400365,-0.0014538753675743966,0.06505640150691255,-0.015492195235364763,,,0.05607381647481382,0.039079392122181804,-0.04233506770089446,-0.06291251796199519
HPX,-0.039011687996564244,-0.027686676746964133,-0.02309255974311585,0.09756463360006754,0.0020828245570305806,0.05373810437398728,-0.0033147451143549582,0.06737995510622483,0.025925426225890284,-0.022206715408762283
SFRP2,0.00420983386716946,0.07512025527722974,-0.012656162383482395,0.007650135263541841,0.05180322841338105,,0.03192262691671283,0.035772441098300974,0.04441903296732892,0.03755120245160926
CFC1,,,,,,,,,,0.015358830838666567
CD70,,-0.022027391315908158,,0.0020501564533588323,,-0.033760804194663235,-0.05561685241840662,0.032947337414565604,-0.03839294871547559,0.008861042239885602
HP,-0.0972189104277559,-0.0035799782834391304,0.08903222117742948,,-0.02852921725796173,0.10939812330617993,0.055220007092238975,-0.017225334045154934,-0.0513239246197379,-0.013221012635744852
CXCL2,0.028236200880052513,0.04005447776907372,0.06368627653248658,0.05879909041708423,-0.06312614015073742,-0.030646006322310456,0.0035972154899899522,-0.003049926335135849,-0.013142635831585887,0.02965939170406455
NPPB,,-0.025730471338556143,,,,,0.02104114963965578,-0.005644755745954767,0.09503941907596251,
CCK,-0.03983599331876146,-0.05828825550456972,-0.005988094555342382,,,,-0.019796334862046034,-0.007490923429490642,0.01122048076205425,-0.02831461051971105
SEMA6A,-0.0011863493282575942,0.06207344983702799,0.019562008688388054,0.03726179124247402,0.029436760083488403,-0.037494100639106416,0.06307247059534728,-0.03786175267236362,0.033853297197987846,0.0024210944061840117
IRAK4,0.11720802602687626,0.0304578906166192,0.04242786904953808,0.079881471259681,0.00359954660413261,0.010648038585818713,-0.00715447808361889,0.08886251008045669,0.0012027080069343255,0.022197459286568088
GSTP1,-0.1100584092189877,-0.041062535365824986,-0.015394366034195152,0.011083694172501452,0.06786214451682111,0.02651390102455678,-0.05235435926386431,0.1330880296528555,0.10182342093837606,0.023334141272596278
VCAM1,0.020245841808680092,-0.0038236465676826036,0.060392171191008925,-0.015586988089375631,0.07344335476069624,0.06588969751947464,0.031919150109155,-0.04481812539422227,-0.015237751715805863,-0.022694051357301043
NXPH3,0.03396319078432715,-0.028544774362875544,0.021630187630105616,-0.03088273994533222,0.008167207152062737,-0.051054333158558195,-0.09130751321113402,0.005518021219368088,0.03204918462222478,0.03229932859260399
MTMR4,0.06154509329356144,0.027872234645726062,-0.0011009095746952443,0.004622929217208817,0.06394846602149253,-0.0055317433345864675,-0.01248924724982452,-0.030143145971629454,0.022302095160135833,-0.012528716936647293
LAMC2,0.13746132511966158,-0.0017637263896649717,,0.04055532895246482,,0.09048079552822039,-0.021828413853241586,0.015989837466928964,-0.014733997070762844,-0.028121218960509873
IL10,0.06792672523667129,0.048914868448981505,0.12959497247685803,0.04615148423117637,-0.029417014633549694,0.05878770870344454,-0.04154777053107614,0.05585083977627575,-0.03669066699526615,0.03501574611520018
SEMA4D,-0.09281513235847211,0.001169028717377731,-0.04256257873817419,0.07804466535256761,-0.0005303421970336116,0.02318605150183543,-0.041333256732586185,0.041140321578229604,-0.023698432955229026,-0.06233181700290468
TRH,0.028793593150197062,-0.004714776104393924,0.015373417393650892,,-0.05431835347836332,,0.02092788651180207,-0.022936523932040324,0.0022544551681819994,0.000851456161230106
SEMA6D,0.009294958876240956,0.03222591304781589,0.017302895943822557,0.08162071263331769,0.029952611328393428,-0.012679213380883821,-0.0046238476930818544,0.003463076314752575,0.00470984824277169,-0.011173257939277245
CEL,,,,,-0.05710805423960407,-0.0550606953781918,-0.02688755507325066,0.0033675272104104997,0.04611954444426973,-0.013807958492865015
PDCD1LG2,-0.007891183111903382,-0.017378010573675627,0.0026548320654880427,0.10207041409386322,0.012692406058891695,0.07133288435547157,-0.02474887864434494,-0.0017243143039989272,-0.04514374661671975,-0.017952437380148893
SPINT1,0.1067739190671697,-0.010981666691863706,0.053873986233620816,0.04073289226896485,0.10423548264197381,0.007830905233715955,-0.0033533280792923804,-0.004231919531549511,-0.0035697027198026317,0.05643891846531927
CTHRC1,-0.06372878138619531,0.04497306968473831,0.020300915781528525,-0.07981996051226689,0.09010417887750816,0.005645174058281599,-0.05646837257753078,0.027309015596255082,0.07908832138429435,0.08704507002130939
PODXL,-0.03784550473126173,0.019731243339241197,0.07111237774607874,0.0802175225331706,0.0593484100784331,0.06480501368199362,0.03529309460152447,0.05173409738406873,-0.010954017152755421,0.07997796526283521
JAM3,-0.07214440791897041,0.06398572007183229,0.012637222391398919,0.06338236820098674,0.0866820654610671,0.09251701065884034,0.028388171740246975,-0.02762930457054325,0.01946468318859238,0.05531688256100935
TGFB2,-0.10501741646444952,-0.0026302679184533407,0.07091902607281873,0.11512868148496098,0.05063811403687086,-0.020534580938194325,0.052080866061172876,0.024228149902719768,-0.001382311272974515,0.04470310328460039
COL18A1,-0.07534168982394433,0.05825879824066912,0.09877594085235539,0.12269277502308555,-0.0027664486749228397,0.00601868884876831,-0.055577736645235264,-0.0001793395638762023,-0.004724271629618752,0.06525352461044621
NODAL,,-0.008652237121275483,0.08409822356435709,,0.036361220737866747,0.02746937665789662,-0.026542271040959145,-0.0008482538615062172,0.02709852359876389,-0.0061234267084176106
INHBB,-0.01660299994386342,-0.03419167020267197,0.02366854518946682,0.03835279648804498,-0.0004590368375048514,0.038599423616576756,0.09051909337558986,0.054893023228519626,0.01878627257194107,0.03640480254763481
LCN1,,,-0.013916319611516426,,,,-0.02823199547725715,0.023219870479885985,,-0.019724635855750974
ARF4,0.0494565637815157,-0.020121371146410313,0.06137912966794675,0.057193307289732966,-0.07177908291559622,0.0841238825517844,-0.04905807406796734,0.031588819326502086,0.03248507595391172,0.04665569706243579
CXCL14,-0.057605041155558964,-0.03377727205184196,0.04377179824867064,-0.01313283587382911,0.06857563114287361,-0.03197887301029018,0.0499082920395446,-0.08780667588643097,-0.03956184679303286,0.020802223926310513
LIF,-0.012074913228152347,0.004851213538760354,0.02680683242897261,0.020654855105247047,-0.03143385650970641,0.0858665438600454,0.015359976573883329,-0.011464511032978087,0.035435847033816505,0.05966561586999314
IL17B,-0.026124236724535642,,0.042708767747437384,0.011560039974182762,0.01976414171669116,0.0675893765807267,-0.024567808868256262,-0.003562521306396937,-0.020962257499659263,-0.02230141253881143
MMP1,,,,-0.09618785354141231,0.004794940256670233,,-0.016566171914209914,0.04892495375639947,-0.015179421175661683,0.015535344130965597
MATN1,0.09141511770297485,,-0.014590315011958323,-0.01636575449445273,,0.0837953736123391,-0.03552400525027463,-0.02141996790930143,0.04932180666620137,0.004389188272701607
ADAM28,0.022077682853736607,-0.005934863134966641,0.04174268383174816,0.030721481942251525,0.05341845039584429,-0.05221463454418484,0.12835194058316102,0.013636420449495942,0.02906286718540462,0.06476787648693735
TCN2,-0.017402111550590803,0.03528931963716543,0.06690089565316992,0.05855574986113585,0.12308637813569014,0.09502103655051461,0.029985923987367522,-0.006649547108546178,0.0431561757082044,0.029978966261065845
THPO,,0.052095088129668454,0.05946468663544343,,-0.056536507964606325,0.029280138921616333,,,0.02006231276235115,-0.013390748243167565
CUBN,0.07499904291041859,0.05140992401124912,0.0018230246067876391,0.09335760445591562,0.04619572043606076,0.04119557229818762,-0.03518026982259576,-0.010085618846120567,0.005348315982691939,0.04143345781277391
TIMP3,-0.07508132202706763,0.007898984562655822,0.03414747449615693,-0.043804994187436073,0.030965688048478823,-0.050204887922194054,-0.002535376266728034,-0.04752056261970296,-0.00017549139529107285,0.0882020617998862
PIGF,0.04584262494833604,-0.034503485354010224,0.07183114259218729,0.06541844092757972,0.009706746377114253,-0.008599579409665449,-0.034763479179095766,0.0614473769694297,-0.021361839466023144,0.019180426132701753
CRH,,-0.012834801887010907,-0.002742311228452777,,,,-0.0011230424323707263,0.0598799959130781,-0.006936775613897675,0.07002043410587358
BDNF,-0.0372863193191966,-0.017071413605807197,-0.0602490024363925,0.03777304305425391,-0.034542520811812694,,-0.004073448205071818,0.029627825594335123,-0.03752830962129002,0.012094564925910007
CCL5,-0.02280160430785819,-0.03552950872503141,0.017751918770148537,-0.02486063463129855,0.04468057176115181,-0.025386304064751567,-0.045878107739046,0.028520446791436165,0.0035218355039899896,0.10932188092107319
GAD1,-0.038500994043365065,-0.035652569235137634,-0.022279748190122396,0.1074113331483613,0.012510464862049073,0.07517721561893485,-0.013877522488951405,0.0683314494913298,-0.013139419659312757,-0.08910455171998798
COL14A1,0.04265527372320933,-0.022047618788961363,-0.008336525573714816,-0.042131668045517615,0.06243283246359767,0.06129342055974573,0.0069057585616162966,0.06848757247639176,-0.03985625278236594,-0.019502047399183108
HLA-A,-0.07586475676991518,0.027549397217351085,0.043339268768131926,-0.08041003604090906,0.15148004553811598,-0.03148833033305196,0.04113969596922196,-0.05730822425167292,-0.013078389802748424,-0.0407762470085512
FGF18,,-0.010197154117629592,,-0.016993071797848324,,,-0.029045034868664155,-0.0036774793915624895,-0.026231119925755827,-0.027900498329395118
ADM,0.10230548948591486,0.003987101248408499,0.07572442226489988,-0.06346556774370074,-0.003055692861851517,-0.0727033799652184,0.005048255854112942,-0.03923411492821007,-0.04162237622721583,-0.011958573511186234
GNAI2,-0.09946232069059269,-0.018231947203467193,0.05827700924501709,-0.04328833746576275,0.03484605703547927,0.04672900430298325,0.02110971033514169,-0.04283898996730104,-0.03019495777084742,-0.016471510874419316
HDC,,,0.029612196575399822,,,-0.011011067889902741,,,,0.028382232922857395
COL11A1,,0.05964177737741854,-0.025301040455209436,-0.03755445285216736,-0.009238981425725417,,-0.04404665236616788,0.03672249711138764,-0.01686323784999645,0.08688349054645389
NUCB2,0.09129566864853418,-0.023912682837916043,0.03739428256561346,0.04946281234031136,0.0808453159637435,7.320548879851424e-05,0.006320912000012768,0.005616458535416952,-0.043864473573029916,-0.054500403839713406
FGF16,,,,,,,,,,-0.020026159311813205
CXCL1,0.033307757374973,0.09486794772647786,0.08812875539608961,0.17199687281236112,0.012794835721895626,-0.0352905492168944,-0.03343210716980791,0.01012610509627783,0.0035754052416260102,-0.005387458217068674
VCAN,-0.021484115113546177,0.004553597129141194,0.03799022801054403,0.09727529432171321,0.0014510198277187893,0.03513643435548376,-0.012260312583578493,0.02127498132558947,0.022242859689341015,0.07569492425158553
MMP7,0.06969930989217518,-0.020272636025295145,-0.010157765645488658,-0.02144819735040967,-0.02163296422502219,,0.016773366198785264,-0.000340732826002149,-0.0441468738898983,-0.004100500225430948
