,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf
WNT5A,0.001113860106556421,0.011200940589551763,-0.00398510196671065,0.09344103973143429,0.11516158453492624,0.03185283147080857,0.02122327875502295,0.12597409298467485,0.19671312517289394,0.0038540480013776633,0.10098710566199345,-0.07021678796155556,0.07071647894906304
CXCL8,,-0.040655374703380355,-0.05184976912841272,0.012508406069400846,-0.026257116376240022,-0.019996940943993173,-0.012862928660545324,0.06383483366537063,0.042330465817212753,-0.0409676110976968,-0.0224518723465987,0.09739271078449091,-0.03894741778918005
GRN,0.012967872035910603,-0.006755972676264632,-0.02386956668624004,-0.00832531336721306,0.10914363419580066,0.03380029577767554,0.008085493033580901,0.0731217633308798,0.2539915618364127,0.008931431651384283,-0.06940112237495169,-0.03553991521246141,0.04938726513465905
MIA,-0.001811018536132529,-0.017952469420308627,-0.00023084773890019508,0.07657738471311382,-0.04021835006295212,0.0015130834263191713,0.04837559376057036,0.07744957681027287,0.20212043104841737,0.03139268086580202,-0.006082569113657521,-0.029885947496638938,0.12823755496755146
COL4A4,-0.019670776219798874,0.08322848215183865,0.0863223153695688,0.025432390599668918,-0.03919863334437841,0.007569824147782253,-0.029901834835483556,-0.020864613222747866,-0.021807059022550878,-0.031971490698622825,0.01951335461869328,0.012769534431495266,0.02959416546886053
TAC1,-0.016985056908099077,-0.08074717578963926,0.03482101995287897,-0.031106202055292256,-0.0044781554075059475,0.067043339578598,0.01979776232358506,-0.11785137160208908,-0.1966870188351209,-0.0657010891221191,0.030731709668020645,,
RARRES2,-0.05320517635589251,-0.007381824225702413,-0.020467729914701235,0.0527548633937444,-0.07396899962991076,0.03891845649556376,0.027433993139352634,0.06772614461063879,0.2916229251945231,0.042357273312020445,-0.00321438688473316,-0.07657047771485469,0.06307000413060822
FGF7,0.00672970043225749,-0.04687242114090994,,0.016383794802684183,-0.034279781863851076,0.05405051096136212,-0.036563069090707834,0.0414802072174022,0.10160881584822054,-0.0010335647963892031,-0.02769490650530417,0.10731439993428453,0.014654914176796638
HBEGF,-0.026183287908241638,0.07205216086126862,0.04842660554872031,0.03922745424364904,-0.01769351467863498,-0.08580264179784534,0.006250152354431199,0.07859652322680867,0.09364207666753874,0.0579998371282937,-0.03190026141167804,0.03639232004852331,-0.019206026816367943
CSF3,,-0.04211466808750894,,,-0.027437553300366756,-0.0017350042739750088,-0.002127132593705404,,-0.03619235575673477,,,,
PI3,,-0.04138225219165237,-0.024350375117661936,,-0.015442143645025847,0.02472114790244563,-0.032311542337129365,,0.010388471881005161,,,,
PCSK1N,-0.0140685356133918,-0.0016920897299413946,0.0017202078852795977,-0.06139923671376635,-0.02390131257304122,0.004386041828517808,0.018409500844082865,-0.05463797407661357,-0.11184353794660055,0.0366138965960313,-0.03573383863608629,-0.02883176065553526,0.04331612598891513
NTS,,,,,,,0.05538494598994289,0.03293834911084415,0.011290145699416313,0.13315280027180013,-0.025045431957923765,,
SFRP1,0.012056157905060231,0.03814540900905528,0.029692143990682273,0.025035700647322315,,-0.01110318558174208,-0.015360577602666448,0.17492478213619542,0.06080171350712765,-0.029385963414537117,0.021763210945014842,0.0936522763583996,0.014858444281153176
CXCL13,,,,-0.02667006897068593,-0.019922910183985055,,-0.036317652240586244,,,,,,
MICA,-0.027778151841427855,-0.06828921688163173,0.01934790423974704,0.05338765197586956,0.03326236730106537,-0.003422090406294525,-0.02376496588190336,-0.025940564562688548,0.17370569534864747,0.0284269037845473,0.005740936943375775,0.07017090954727456,0.18104205979878735
TG,0.0035180614217891785,0.018021443481505268,0.03118593791076744,0.01989045339517554,,-0.04278362404139716,0.0076684334274968475,-0.029400193244002136,0.035959805580306425,-0.030851640284677462,0.027181689963749086,0.006293764389716097,-0.02058164468602844
ADA,0.060048774028859025,0.03286235139758407,-0.0027596558332773193,-0.021729175145326327,-0.0444036538756694,-0.023935649898926718,0.011175446540704745,0.006154388538004202,0.17950880565603772,-0.02680728042857216,0.00033606246641450493,0.042162206974419365,0.0728699017030517
LAMC3,-0.06376389093272239,0.002633200986417244,0.07223692105708619,0.07566595448660361,0.07609655766330198,0.012969200436143183,-0.004936414767418422,0.0534671248543366,0.24021676428928193,0.0047628638877255805,0.03271986759932962,0.017254079922868367,0.01376690728109428
CCL7,,,-0.014722694777059803,,,-0.03881391410562825,-0.0481505016479463,,,,,,
NGF,,0.08483563637437101,0.030889844362494232,,,-0.034686097380092686,-0.003590776383692751,-0.028055669987107658,,,,0.13109537191904597,0.027867087621059917
TNFSF15,,-0.002747855769255796,,,,-0.01617840654105999,0.008953773789378647,-0.0013946345397266562,,,,0.14807635038610473,0.0862368926084065
HMGB1,0.03904439773245653,0.09569785925922203,0.016719958494890014,0.05784981678153513,0.07190205703887867,0.08941648580564258,0.03159965667244159,0.07847678615317867,0.24782542837528054,0.0015391854006524595,-0.017365141205751496,0.010575909304238603,-0.11703496245588012
ITGB3BP,-0.035705311397335696,-0.005273054008455286,0.005827273306270156,0.114031002960845,-0.0047016417558418955,0.013625755751248764,-0.049035815078772534,0.11239298056353451,0.2284817971481111,0.023935902358412888,0.024892493992965625,0.11538430101861687,0.007937013126855704
AANAT,,-0.001009893304722338,0.04433231135595156,,,-0.015441388855893353,0.04227428287671948,,0.043702437064953484,0.10380800002433878,-0.027419550743712863,,0.010865481711795154
RELN,0.03948432661540971,-0.007362068904407605,-0.006578580241029987,0.0049060616622461405,-0.030898877270719945,-0.01101009922254731,-0.001555692411203675,0.02390013402380939,-0.1190126648534719,0.00043900173980129337,-0.04637124926114698,0.06690177506359105,
IL15,-0.01230999511044527,0.10303190519250927,-0.02978929146305723,-0.015216834054424125,,-0.0253655316167666,-0.00866936306063144,-0.024239794992843258,0.09499741137653413,-0.05159751603050648,0.014347167028311963,0.04833132677792779,0.03596776618260232
UTS2,,,,,,,,,0.0885924197474236,,,,
BSG,0.053987149430973644,0.011062074781965973,0.020774317142893198,0.04061905163693647,-0.016826585022061233,-0.02542636128707492,-0.028271675503629946,0.08992977772016966,0.00825447446524773,-0.07218008645320755,-0.017980385056587268,-0.03011670647728826,0.06600972165920338
ADAMTS3,0.01523719188740922,-0.006658548851356873,0.04084352606640274,0.025875869663939427,,0.01499554713123945,0.07129940123005049,0.08850339221920454,0.2626606403571072,-0.030244928071361504,0.0070775001691977995,,0.02951976102001194
CD34,0.06037836473417747,0.02263882773107239,0.07101000137592292,-0.007352232936329975,0.05228586371630149,0.019072998249104915,0.0474957547739437,0.026236122240146435,0.1707306401276733,0.028945920456578397,0.0033200052369354673,0.00538859177669674,0.11140993321647906
CCL23,,,,,,,,,0.12228825219003565,,,,
PLAT,-0.030067972076700634,0.0032613499922930483,0.050816177950001755,0.026442275789054975,-0.013773029025260517,0.009981681399876508,0.07509521628431337,0.16794977483603282,0.26930381350400934,0.05206079965833431,0.04929837732415512,0.06905938910464395,0.16471557551334187
NTF3,,,,,,,,,,,-0.0026612029147183194,,
LTA,,,,0.0003206866486555951,,0.018246109028979413,,,,0.09077005198516609,,,
CKLF,0.04973387275516302,0.050593429534727986,0.01791830392150187,-0.024484178637495763,0.021580344266131847,0.05794107029351595,0.039241626545761625,0.12963224292282607,0.28977838228599684,0.0824059082864046,0.06232514834183696,0.13703371678823187,0.14328899129570805
CD24,0.019439145153019848,-0.05198856139293628,0.026534351696916522,0.13982844241564218,-0.006442271966894173,-0.0609904464828244,0.016185596809998436,0.14060586331876482,-0.012293955834503703,-0.018613255774921515,0.06966304227831237,-0.2620174921879059,0.017062564386317047
HSP90AA1,0.027328886333002195,-0.10575966560755198,-0.018308250570656128,-0.0010864724063919633,-0.03126586129018686,0.014540328703755176,-0.014245856776795808,-0.15618332485858563,-0.28361915645019364,0.09398741623618577,0.02009181036222456,-0.14788501655868116,-0.0857308439013857
BMP4,-0.020244079880605705,0.004233463436644427,0.03397863639135512,0.038245488572261226,-0.05331124848836529,-0.004866919322052048,0.032067440519933536,0.12823619263512046,0.014611830669530175,-0.007900787304473071,0.005654213480054695,0.0348837845552287,0.0403989609324245
SCGB3A1,,,-0.014722693304809999,,0.006612930670908126,,-0.03825477012170694,0.09106635131692203,,,-0.02312865923443292,0.036932474017959904,
IGFBP4,0.07742610103693784,-0.05792227516824574,0.0722816862544177,0.05575632355087369,-0.0024293765706028267,-0.020553287771231978,-0.016147415964872184,0.050575147794804896,0.24420392618385578,0.023979078725843022,0.012981529440755589,-0.025671059959089547,0.0022219308776465553
RSPO4,,-0.03597952494499323,,0.0074788848091549105,,0.002944165181513546,0.009025236940849089,,,-0.03107859711380554,-0.023128655851343303,-0.012798357868442505,
LEFTY2,-0.019476281390736126,0.05051571407511778,0.03901890439122116,-0.04116238985766652,-0.0018452504876571674,-0.0022592251029607637,0.03178988727569194,0.08310585812403902,0.22505205240770473,0.022830575770737306,0.020425131845036918,,0.013359106341922096
PF4,,,0.0068726674389054734,0.031173314270720284,,0.013971748946418262,,,,,,,
ANGPTL2,0.12735264447178568,-0.030242012790341388,0.01954110069015491,0.08507203080392241,0.006731608152594504,0.048677870448927435,-0.0030556736172066275,0.18456687439725386,0.17261662864045274,0.057742606244240935,0.037681338827691306,-0.027223583151634853,0.013042236156976096
LRIG2,0.019097274268183403,0.05279436919175304,0.0886233849312845,0.12460473994956123,0.0067429799191809576,0.01722084329503035,0.03245535948297265,0.12315964622483144,0.09167359419076733,0.016443344139181314,-0.008217599924694688,-0.022449515712171204,0.14192837790955556
ICOSLG,-0.050673195147049564,0.02469384603795647,-0.017260203919548817,0.021071461036042856,0.04200097609359817,0.0020022029888334568,0.007250747376424419,0.024149614252314155,0.1040413277807346,-0.0038038188369423575,-0.029451218346717555,0.06316233381376614,0.015824518959121712
WIF1,,-0.02788544255525354,-0.02748026060407156,,-0.04755875062173382,,0.024152982805987985,-0.1567851699950688,-0.18261070012980332,0.024446519882829393,0.010913123566959797,,
NPPC,-0.017187580367609645,0.007337270243360645,0.022168877823318292,,-0.03679444276704669,0.028977600201642438,-0.0497352590009859,-0.059363128703573076,-0.009873487819918486,-0.0201736310588534,-0.032143171560063105,-0.05046321440115992,-0.013311689591198874
LYZ,0.009012303984578593,-0.09428292559832016,0.02195798645594578,-0.005164661958050172,0.0003249039592506965,0.004672667678778882,-0.0041399500142838596,-0.004717902397476699,0.17963025524115206,-0.01749362465263269,-0.007923225739264805,-0.0800857136364473,-0.02378428598345639
EREG,,,,,0.023607207544458844,,0.019027979315723836,,,,,,
SPTAN1,0.02798397617669434,0.06045663027202548,0.02225112229330555,0.004926419963395228,0.03178438973321001,0.04427863172786288,-0.008631487060389196,-0.04671037258270393,-0.09472351278337585,-0.030303919525915816,-0.023431357807546262,-0.07295644836979799,0.14511761535411713
LIPC,-0.025184476313557132,0.0731265047067512,-0.000740202901200381,0.011693440624575927,,-0.04528638350440016,0.0022406756130560605,-0.037589706626181114,0.11990819088395929,0.02809539226684341,,0.037664201997427114,0.05588566224066626
COL8A1,-0.03355588434230692,0.05277437525602819,-0.00948384167102972,-0.049804822818640904,-0.0019245261935869418,0.03784241644455464,0.007085506832839579,0.1107478341419826,0.03668885793494823,0.02921681588540882,-0.01771642857285433,-0.01591508942029659,0.07440559404831003
GSTM2,0.005672079320205896,-0.02458300300931524,0.030490813514373858,-0.007381544775131268,0.05671435557709528,0.02171040978899524,0.003737703929150263,-0.02049801061814243,0.11782088762865611,-0.037116537244332934,-0.037681522228830484,-0.021390979356146395,0.1488963429876119
SPX,-0.01604403540548697,-0.05126563690635987,0.1490834704664534,-0.023631383348216642,,0.037800956699758276,0.03833956380087049,-0.011959067867251795,-0.07233241273095666,-0.024684777772760264,-0.042417703529363346,,0.04630713532829569
MFGE8,-0.004726923677468531,-0.037258192170205505,0.0067655946133170575,-0.03719153973290954,0.062807422286164,-0.03342737796077431,0.026738205517631983,0.0002502723631843181,0.05772228271763804,0.040017295887401154,-0.010819515547055179,0.022379942092014937,0.0076938717563220195
TGFA,0.006077003583963741,0.04173139263457038,0.06857329662912061,0.02773431610961467,0.006104846720566714,0.01712965153755623,0.029610894190264473,0.046838563356986294,0.07265341859681723,-0.03570059104944034,0.023594941235707444,0.11769667868696221,-0.04516240210417903
SLIT2,0.0032006569306549586,-0.005782522568977755,0.03171891098590768,0.001048466814713536,0.025645576791440097,-0.029093450835154272,0.00894830485526178,-0.03448208138208702,-0.06385228408052014,-0.010870329286260241,0.014851623000283271,-0.0257141264877108,-0.029869952575432516
PLTP,0.0031175563919558793,0.028545605369041615,0.06758690805032347,0.01883897950245943,0.05257002405647865,-0.0030573881386445636,-0.028064910470692567,0.053942276220274164,0.2539582997385415,0.01635260531953316,0.055347511373292274,-0.08158681953676737,0.13905663541115257
APOD,-0.002510522781771143,0.008833104529662152,0.009619502444066202,-0.006531644877657255,0.07245958760640736,0.06000931845874836,0.035448819871876924,-0.04402197881908599,0.1402201801165967,0.013970898744165456,-0.017825617662477172,0.036322814339446965,-0.1511668707582577
B2M,-0.020586810057630526,0.08630209834019956,0.047561963245831625,-0.11846963608382728,0.034438783739586726,0.03289615664774133,-0.008133390372894216,0.08561388213769794,0.32429691220879164,0.12105459125620079,0.022210181470205773,0.10007898628889483,0.018352761567575402
OMG,0.02088804757799142,0.007683169649503216,0.01579434053884962,0.026715893658645632,0.0652945464550368,0.042408623617014536,0.03941280781057458,-0.001707536997572204,-0.06037707957873188,-0.008372396823560708,-0.008993607286127293,0.00399742000409468,-0.10315041893183863
CXCL3,-0.01584093490860444,-0.021641749018249303,0.035115660591860144,-0.015926044679283578,-0.051661135402833236,0.02129694308459596,-0.009075712236422125,,-0.029602282194273417,-0.013110985180962048,-0.02474277290226839,,
CXCL10,-0.013067093014136005,0.12661844728293206,0.044350068397042836,0.015696642930865628,,0.022929511668092692,-0.02201055454759684,0.0584761674534848,0.26477645058463195,0.08850303048739003,0.028646123194673814,-0.011744530141106197,0.01495313102806051
RSPO3,,,-0.01999890818837476,,-0.007545110702983614,-0.008024601281911741,0.01784442474617682,-0.06399490841149638,-0.06659993519527728,0.0303890185415448,0.025095151301926286,,
CORT,-0.01967077590316412,-0.05549758046238847,-0.011826972774539807,-0.016865179789682955,0.06546026361002187,0.0232549903953941,-0.022292405598074026,0.025558810971367668,-0.07559279699977905,0.006917559763433752,0.003143238555008613,,
NCAN,0.0020087427693815186,0.13134604706495367,0.0830947071432072,0.07187425619145295,0.07943505512019877,-0.016929871841928217,0.009184629698894668,0.08371489693189008,0.12456522071799969,0.0011035340770750334,0.021171557922592982,0.22664904688872783,0.13872779947161465
PRG4,,-0.0003897553336414307,-0.006669849016620722,,0.05550558004288834,-0.005333575020645412,-0.018452184158633266,,-0.006640414022840971,0.03915218737889317,,,
ZG16B,,,0.04505712672519474,-0.015922600063581836,,-0.01565837428631069,,,0.029805149404366307,0.005811462814392125,,,0.12638123799811216
TGM2,-0.024305711626803395,-0.049326293484819816,0.039007488226825204,0.03774223935732683,-0.00972848228934398,0.0021843950959002977,0.005207621185612591,-0.01807498944132549,0.11524214114858641,-0.005107867719529513,0.033796914604849355,0.008766348294818328,0.0929989625717002
VEGFC,0.026792194222092384,-0.009611235346495692,0.05762911741820761,-0.02465087841397818,5.6531667211715366e-05,0.028713050827950233,0.008269341811851204,0.07005622852249013,-0.040840538430431575,-0.045984797594486336,0.04877511860572846,0.01580498157071779,-0.026260804848697274
WNT6,,-0.012248984401866477,-0.023754742548222987,-0.017185960662580373,0.062092893077583866,-0.029773536371387382,-0.03352716328558125,-0.02486256085184793,0.06098954217132297,-0.04725231795618428,,,-0.056117913721491816
NRG4,,0.00918762662621483,0.03685633259632353,,-0.020565921757689922,-0.02288658685406444,0.007853484727993245,-0.006411301985654979,-0.01884433870890595,-0.04079119683246828,-0.018386924246639586,0.03873657790744031,
PMCH,,,-0.015628766629558404,,,0.0453899474469074,,,,0.02410383809604053,,,
COL9A1,0.021783224332258523,0.030388704921244986,0.013820026496922558,0.05648989539779096,0.019706553485206477,0.035977095799574546,0.016421951335115207,0.18612993486984097,0.046957430346828616,0.0004393051533643084,0.02413891937225273,0.06608283529798653,0.06300553703252548
GDF11,-0.018064627895111884,-0.01568508370795603,0.05923243956470911,0.0020374594697834102,0.08256088839038811,0.009765781992209028,0.07581927313280766,0.18180023850489793,0.1694549473525942,-0.02344284258166471,-0.05422148736995511,-0.01753865456999123,0.08175232565264812
SORBS1,0.026106013590396743,0.005209209999466612,0.03606111604378888,-0.031194041452318664,0.07089803940872383,0.05929550950879808,-0.02485323810113749,-0.02014533595837485,-0.03375908377911941,0.01159040642027354,0.02156536396196909,0.02191999228399102,0.09094283125150962
DLL1,0.08270885557232019,-0.01773099599721069,-0.02056292525705662,0.09862995306090785,0.02224341402696842,0.04413969388311296,0.01766207983448592,0.1145240700563697,0.15443509225955343,0.004028734961842566,-0.027086525670189373,0.07007726661046225,0.034525447633827915
TLN1,0.03853697311994614,0.006311008341084173,0.02399429068444895,0.07602122879341701,-0.032509415043037095,0.0193728537390115,0.0009841069195832696,0.06906303878332588,0.1905580355438135,0.01889529913118449,0.012929471564062914,-0.13611214269853325,0.0955628156327576
COL2A1,0.030743446533053827,-0.01877878410810639,0.018536727251023545,,,,0.012545140224527452,0.09854798340813566,0.02702260939641901,,,,
SHH,,,,,,0.01165569755972151,-0.02406740984292445,-0.004401070309362632,0.0610660784062347,0.027331050060696905,-0.015389567042034329,,
PON2,-0.010092515670618347,0.180636043503162,0.03745410352905918,-0.006249421148540633,0.035834357983085915,0.028837111288359703,-0.009736345560527824,0.06025368149061651,0.21902169480884168,-0.02807189020985583,0.0077669473764330615,0.025570969808289726,0.12245305273180315
ICAM5,,0.004958111367736638,0.005409705811889536,0.018919144621230677,-0.01127240291551759,0.010354267497512415,-0.027102151864163038,-0.01845955467467369,-0.10405955644248982,0.016341247538318546,-0.009376430524054518,,
HPX,-0.0209864319944895,-0.05567600578533724,0.0531486407034403,,-0.027437561369415695,0.0487126727500555,-0.05746343153430355,0.03672655344111095,0.06374333063092698,0.07394723128165591,-0.009993809427730758,0.12783264234733147,-0.037258220398928434
SFRP2,,-0.01382643242105818,0.10679120657915138,,,0.06127530747000568,,0.045738761816042084,0.04317893002927325,0.08793140485495772,-0.003602917401465937,,0.13131021617626543
CFC1,,,,,,,,-0.01542891531306062,,-0.02672138627296306,,,
CD70,,,0.03070826023772303,,,0.019547968577384493,,,,-0.008184594271111366,,0.0655505388303804,
HP,-0.036660276254766755,0.063274564811247,0.014311646507510687,,0.08067527331301827,-0.0400444357612551,0.015304417046425881,,0.07651510708660704,0.04737497545595023,-0.007206755643431091,0.08841893940468235,0.1399264029811452
CXCL2,0.06044678535072304,0.1118189725253576,-0.03204751519885426,0.021133592400371253,0.030036210728463533,0.022727545220497077,-0.022254594787030454,0.11404508226156036,0.06535196606108162,0.024967229384108308,0.011814549942073038,-0.04521911232112313,
NPPB,,,-0.01899369929335536,,-0.048640625365829845,-0.04910672270205755,,,,0.06146599398971593,,,
CCK,-0.04226963668549431,0.0015922098135973158,0.00729408921894788,-0.07324749995693132,0.09824688489967888,0.058120570551022877,-0.00593186146693194,-0.2010579375193385,-0.25949913241935707,-0.06226310704710658,0.01970464968107941,,-0.0012732359366528314
SEMA6A,-0.013123511228403403,0.15250748155174224,8.039076565879839e-05,0.058647283005271875,0.08556737010038734,0.045875516575773684,-0.012578700727537782,0.11395201168600709,0.17578367269579662,0.02638966362935491,0.045232042623493396,0.05311269896410663,0.03288627088141209
IRAK4,-0.03548997098345076,0.07731385531928163,0.042323224245075425,0.0692911484057409,0.03339753551214153,0.0028977042894690608,0.015161638396844219,0.05374105365161765,0.13122437293884798,0.06374781952361806,-0.02652378106169363,0.07280335015214738,0.07355335476462822
GSTP1,0.005134004039956412,0.04246500602328527,0.04296517151754278,0.053467999448454887,0.02022586943156481,-0.025175127493055168,0.1058006282190121,0.12847518709031908,0.26088045899025525,0.07493965540129795,-0.02140078808672677,0.10975724522124615,-0.036056475460698297
VCAM1,0.02673111595279378,0.0998642618495688,0.05187873146652252,-0.023176814872114874,0.039151172444829546,0.07726699063002873,-0.006537613486701765,0.060328169496601906,0.2679544408081347,-0.007597093745786328,0.0034378530309429893,0.05829340120356488,0.13372850970607858
NXPH3,-0.03336325227874855,-0.021781038927908256,0.02368371901123303,0.016465853337972177,-0.01686341106078847,-0.04181275578335707,-0.011992957408840724,0.12815548474366187,0.07160037781780226,0.04132604728575742,0.02085441345461467,-0.05845526948656553,0.06773089427428504
MTMR4,-0.012249907376880495,0.0017081338704030204,0.017004523837526576,0.008651504924615416,0.0753136547665501,0.0235305822389789,0.03398403389015997,0.09203472460572544,0.07622930863103501,0.029703773792958854,-0.05572836838058028,0.05614454900747326,0.07921265695513428
LAMC2,,-0.04690664151401019,-0.014908067903981836,,,0.03222792058789738,,-0.023161850972634648,,0.011413499952540117,,0.02491694517501177,
IL10,-0.020431947887756804,0.1211749694706975,0.024637932910526676,0.02419952772808877,-0.028631980726159193,0.010957841380350048,0.011661856459436714,,0.04650150988185693,0.04295239942220441,,-0.01930417131098196,-0.03704028368025618
SEMA4D,-0.024086558060342367,0.015419175179622978,-0.032521843850068594,0.022176989985758865,0.039806364601037536,0.01909501614191063,0.025624023375454934,0.059684906191745025,-0.10806822551635213,0.06291135031344391,-0.009316459412075864,0.09283005018562432,-0.07379448049061571
TRH,-0.018061548156681737,-0.03142974633037682,-0.006238982056101574,,0.07529588123704485,-0.05527200192783383,-0.02690085835815344,-0.0038733900366314604,0.06480484250937037,0.025837107965615405,,,
SEMA6D,-0.04233120801069395,0.08961594506594014,0.03496962258138595,-0.02595176566273891,0.07529380145502987,0.009588894034745592,-0.015306323770401281,0.1121797717178328,0.19552512047280082,-0.04734795743552972,0.07560658147443597,0.062192508239741096,0.11343679101015285
CEL,,,,,-0.023254186182556463,,-0.022810296236700642,,,,,0.05488630486610038,0.07183453246633648
PDCD1LG2,0.024046617987885724,0.04252228198302466,0.015952741072174367,0.0796071723268177,-0.028631965889321223,0.002862261175496237,-0.05296047039785423,-0.023922682161317467,0.09821553209944102,0.007538962164474744,0.036956080943903014,-0.029997680102225324,0.0572406622322961
SPINT1,-0.038479696927415936,-0.01846159337363769,-0.0025113563077377903,0.07594942883572596,0.047840001401914696,0.026029914630502627,0.012400978110770464,0.01854652949791499,0.14237499462560047,0.03291007103087825,-0.014690045807947697,0.005632100822235684,0.06478127777259404
CTHRC1,-0.02961661987388943,-0.03604356984260467,0.11953637713501626,0.007755877606687528,-0.024897439303356927,-0.04088442921971047,0.04561171042510089,0.19588800508739665,0.12540535193308636,0.06107991341038791,0.011118580318096417,-0.02484279754415297,0.11357743248883576
PODXL,-0.01782075745586521,0.04706495593597245,0.06141277440563657,0.02570699461287205,0.025040126844277918,0.04269420350751125,-0.017850022991068075,0.09869205969825286,0.27588441024373006,-0.014892915321315457,0.011738626335229072,-0.013759427874117554,0.10667824973338724
JAM3,0.016360175009613762,0.04299128971938807,0.021419061070485017,-0.003587819563554927,-0.030502019595464013,0.033042838706895145,-0.03230634648664899,0.11081549097772371,0.20407416787850075,-0.002005253684699408,-0.02651631652782922,-0.020896724825236697,-0.08295847191930907
TGFB2,-0.03931380708866377,0.02092469895816335,0.022227273527398974,0.008491081529552164,0.05780222637869425,0.009536039380591202,0.023022397169012117,-0.0023799642036269743,0.2623192818523385,0.024835427076046575,-0.050206798129081624,-0.04811616475251653,0.14007991596055838
COL18A1,0.02722175043369471,-0.056194462210168335,0.05004122925285338,0.03130731942460884,0.06525464840837121,-0.05170606725392163,-0.02939051723422224,0.11797236781657491,0.2511275934146327,-0.01865176903432577,0.030665839845916816,-0.012439090833060324,0.12437653070627733
NODAL,-0.0285742970741116,,-0.0063078502773499705,0.06190103976492091,,0.006272997691741759,0.089127337886041,0.05101687524554198,0.11989129375981095,,,0.017315099045997432,0.07816932082125354
INHBB,0.06266117899213611,0.021214449112647808,-0.026964835145483288,-0.01282042166473902,-0.004338280386492382,0.0042955981373254066,-0.02333292568527504,0.04115518096857658,0.14842825452607383,0.03980655767409925,0.018614277929964368,-0.0408782607965295,0.004724907539738227
LCN1,,,0.07476069040907864,,,,,,-0.026169108624714235,,,,
ARF4,-0.022959359495082664,0.08033806044126766,0.009012098733612237,0.061890605202754224,-0.10390553485715366,-0.0648374420354491,0.00016022354381811128,0.12625892910253297,0.17189241981914904,0.017891514101032187,-0.022048596073260384,0.10478964948473218,0.025013913409201578
