,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PDAP1,-0.012241252966303975,0.037429522271844595,0.032368736264495226,0.02711490824820065,0.023193934558140502,0.03353425226485786,-0.040202611776613044,0.02042142820500397,-0.017303024682369675,-0.014162201800037844,0.018520707689442667,-0.025879700726616914
QDPR,0.03764878762261023,-0.02207340947230761,-0.033338918716456827,-0.0449970705310468,-0.1086607032092248,-0.01102801317591678,0.0016525887756454764,-0.09895202716124968,0.005487910733238088,0.062411827318341016,0.07563469208382935,-0.03326708117247766
POMC,0.018144898538101816,-0.002292864125698863,-0.010678319987451742,-0.021046167734051636,-0.010298216088760456,-0.014645674462481979,-0.010262413657641472,0.004803441205893528,-0.018476261168449505,0.008191077851345993,0.05696813331722471,-0.04739452942280277
CCL18,-0.028530847513745454,-0.0211010403494807,,,,,,,0.06426629016296638,0.012944567876961913,,
CCL17,,,0.07012940776546751,,,-0.01574220298520926,-0.00040229399572110287,,-0.014063969632702927,-0.029992037339088826,-0.017723738548710077,
VEGFD,0.023854136725039877,-0.004421193029450868,0.010550857398602646,-0.022230586246101847,0.06193554782511344,-2.7607185579913736e-05,-0.0012801013833380543,-0.043410927682896755,,-0.02077639972876725,,
TNFSF13,,0.02669938730938655,-0.015252445738434822,,,,,,-0.026986645284509222,-0.03260031919245599,0.1262292338472626,-0.025665209480855787
WNT5A,0.02435579015806977,-0.017542287031863505,-0.013624790757594036,0.02703237544571659,0.08222683772786782,0.058951600106709336,-0.023861985733960825,-0.01883820021343094,0.014363396559881314,-0.021510864044055715,-0.0004738328936958497,0.0043971458990959885
CXCL8,-0.04594522084051157,-0.03579942437258595,0.0891797130233873,-0.030952436480551626,-0.03884123310445601,0.0024272385917724283,-0.01638505191421106,0.014617731498899625,0.05655326954739804,-0.051583826308379516,0.016945535930497285,-0.011518920812907656
GRN,0.015744486078041606,-0.008182439121360414,-0.010106273974030317,0.06855208205518701,0.07850132075153678,0.022690663837414728,0.05943140720929302,0.051678053241933454,0.0596164768265252,-0.03509306580279362,-0.024335652631985057,-0.016678353159136513
MIA,-0.004041961893815944,-0.006598423888289855,0.01185901155323974,0.052761401581640305,0.016842840838170208,-0.011549952640447862,-0.020010390691471907,0.021198680435424156,0.0011786436291415976,0.10448772210681948,0.09514768546983006,-0.04701477843791291
COL4A4,0.08006505839714372,0.029271158129509506,0.022368049442219467,0.09454962537362435,-0.015786888788394116,-0.016435346959405277,0.019120746897421874,-0.0339916113205643,0.10266552433933439,0.015941696413836578,-0.043544613274683244,-0.02868475776562619
TAC1,-0.040528984198743345,-0.04727490424284101,0.026903107777469695,-0.04901378795628113,-0.02692282038744179,-0.0443063709165921,0.029242543890627765,,,,-0.005421886120792124,-0.015445787758845295
RARRES2,0.017278328384758047,0.057036729546871626,-0.0022702331058493948,0.05720231280453695,0.05883719076061728,0.0071137958672510245,-0.006903558368061463,-0.03128667907014756,0.05643261909187313,-0.014490486994365104,-0.022173543550779905,0.0065789492400978805
FGF7,-0.042844492204301886,,0.03952153736080429,-0.0338482905417573,0.0067774322127326135,-0.0061552982406454185,-0.01131868262351858,0.08810765723284983,-0.02420374040879812,-0.039756994156939125,0.076135829548648,-0.021295709899162976
EFNA2,,,,,,,,,,-0.01974657752159075,,
HBEGF,0.023469165700322585,-0.014961360697646343,0.03495089489269725,0.03300084973186695,-0.028566859633278655,0.06867338148158034,0.005922964695988087,0.052291992284362834,0.06924013778966792,0.010728412389859096,-0.03764377308836054,0.001631970291268383
CSF3,0.0037025999568218227,,0.1066388089920281,-0.0624548570059938,-0.016702224478244265,,,,0.13591868652688788,-0.05406501717082862,0.13499445840311503,0.05468992943485416
PI3,-0.03833578937228631,-0.022199184104530322,0.026397334154516783,-0.0015036441154969253,0.0012858095339020883,,,,0.09251348139085626,-0.10311343908305766,-0.04054276837657455,-0.013882943462072814
PCSK1N,-0.0008538298945451897,0.02313127713376995,-0.034166671745624086,-0.01993017700635808,0.008012968465651266,-0.007741459757926538,-0.020013353881791915,-0.06655034466845655,-0.06213595091611821,0.023534145497687717,0.12095026899837155,-0.03078668998305305
NTS,,,,0.06313469925546349,-0.020529043017139818,0.070424530885108,-0.047626539315975415,,-0.03280977714781187,0.047345208832360694,0.03535686215542375,
SFRP1,-0.03866821371204401,-0.012276890246236852,0.1032485779447944,0.03187037741265533,-0.0008924212265486438,-0.03486211516793087,-0.023987075488130265,-0.008190745067195634,-0.037286199568525934,0.057165316316407956,0.034893014399190195,-0.024507587221676428
CXCL13,,,,-0.025133321720579426,,,,,0.024098000303277883,-0.018539155068221007,,0.07839544900883516
MICA,-0.01090069417836845,-0.013628705668349554,0.013974654387262654,-0.04891638438914757,0.032145892746112924,0.011037191439405705,0.027877044514217804,0.05513106982146769,0.05950010778067217,-0.02651878425025304,0.03790342833281343,0.04489140967537584
TG,-0.025796450976130366,-0.00026968320078881526,-0.02082093720216064,0.03393455385130919,-0.02015809063103258,-0.01585967376764452,-0.017359342189156208,0.0797119656894297,-0.018687499447934536,0.05671092735824738,-0.011550327201511246,0.05175622726600845
ADA,-0.038148736728005755,0.035481727249592684,0.016488630574608094,-0.022876270767049758,0.033481105356946816,-0.012819925377895088,-0.02819296775441772,-0.056784991734279415,0.053299254078636685,0.036276165908915685,0.006822464247181177,0.08037699119556917
LAMC3,-0.03041213703798324,0.030760849868065068,0.010457189794347102,0.005938051365727137,0.04918231014136786,0.09067834046588438,-0.013421242670962943,-0.009144899372916954,0.004501339746557735,0.12268125525943738,-0.007866373347152898,0.13213052860813518
CCL7,,-0.013422044231002352,-0.015053504330940597,-0.0333221443090064,,,,,0.12006994804565176,,0.00122301554047909,-0.05109286080618781
NGF,-0.018643780355232363,-0.007608530530961624,0.0004579100630189138,-0.035567920836880006,,,,0.03516728842201927,-0.02434415180473588,0.0019481388326182312,-0.005425290151682388,0.056699996988361825
TNFSF15,-0.023064683106717415,,0.017148736351974697,-0.02467160257027111,,,,-0.048848053023594185,0.10703566541901152,,-0.04274088137179003,0.10017981730381048
HMGB1,0.0005258896894903369,0.008637725797698953,-0.024519823632795437,0.00519865092144171,0.01722109587297225,-0.06962847557551617,0.031319759625675174,-0.028256397809992687,-0.03974191147324559,-0.04918766526766387,0.028967541848938454,-0.002541960741589032
ITGB3BP,0.02344709415846641,-0.0001465929954619314,0.010246070330038055,-0.009632099393001546,0.0012709926291395008,-0.0008198916152596813,0.04867611357481916,-0.01525620179251391,0.0016033009342889698,-0.02022355228160082,0.023008217793721187,0.003518051920070148
AANAT,0.003930986051946432,-0.019473344157724164,-0.015252447366299325,-0.02223058941964332,-0.015065858473648417,0.11797842999690239,0.03765685035586342,,-0.018491922587801288,-0.02657354506974782,-0.000447578402614647,-0.01842364742552975
RELN,0.07408762067606588,0.055558918108466554,0.09725842973515685,-0.006449492875999201,-0.016179961313832383,-0.03140185544827179,0.053019514470740374,-0.03369113171034248,,,,0.05111179491700643
IL15,0.003718066768044918,-0.033506127642025894,0.044964856886835346,-0.022469239733650427,0.011289582639165328,-0.018393843475726444,-0.014763308777001957,-0.04958664302362017,0.08303814512394629,0.03192521250234108,0.0037748603277315764,0.021308512369767718
UTS2,,,,,-0.02330410417088254,,,,0.038087328822865724,,,
BSG,0.039745100166398734,0.009472449104084759,-0.02877628020319637,-0.026487534395145604,0.04167451729345371,-0.03195531928412183,0.02031110000489829,-0.03329965796999908,0.09371531098363475,-0.02569328619172308,0.02994166616082373,0.028788199503229594
ADAMTS3,0.0073256835786662,0.043048342513796044,-0.025627672011216834,-0.026222550575677277,0.04729297031739951,-0.009264760463586756,-0.009326851789716518,,0.13507963927180497,0.09319643923495761,0.049807263719245855,-0.04926459848094512
CD34,0.008382781057095251,0.01969588142856716,-0.030027461937779155,-0.0024460090508655026,0.027980717098488064,0.07795381944225126,-0.006131390223795747,0.043241863467741164,0.07709014309577816,0.10829701745502446,-0.010373988170875011,0.06141116322189579
CCL23,,,,,-0.017142555395388826,,,,,,,
PLAT,-0.09299196599497161,0.06057800767736878,-0.04116282598352438,-0.03105655367163595,0.058546286772191404,0.040630381963917356,0.04064137814570899,0.012266006922416375,-0.07654462373394091,0.02949510248480956,0.01654736057230604,0.11505241773905228
NTF3,,,,,,,-0.01470636681331136,,0.003328467392990643,0.051404958723106305,,
LTA,,,0.1494176655196426,,,-0.013736463908757535,,,,,-0.02784456284030243,
CKLF,0.03326994504193783,0.0904205240879006,0.024895818205093668,0.04198221059378151,0.033457018994525835,0.06760329367150152,0.02203563274952575,0.051287719051432853,-0.001042456401112788,0.0373526985430327,0.05385466116712974,-0.009348587166072201
CD24,0.0676961614756485,0.08359447215790866,-0.03311139757435084,0.023125940579445274,-0.048035671628935565,0.010304300777360534,0.03443180256813393,-0.05153685433321419,-0.04463077535886281,0.023704097592096015,-0.018031024172787635,-0.01211719987998645
HSP90AA1,-0.06776751368982864,-0.06745933274559417,0.009769999589012996,-0.061805124211040736,-0.06591348779642717,0.07442103236935216,-0.036038174422762415,-0.024662895116963346,-0.025289542114957136,-0.0871274597890181,-0.06374838177561752,-0.05478568805903034
BMP4,-0.04034970119786769,0.01757253448402476,0.07523632078961683,-0.04314204986362713,-0.027682473886107326,-0.025460836889123328,-0.005395686216694547,-0.03385579385502937,0.09636095570332855,0.07223934627634826,0.03416684501914476,-0.03048899020462857
SCGB3A1,,-0.013422042888815863,,-0.026473887641371107,,,0.000363083693273303,-0.04657894565739095,0.12031633225122938,0.05136647212619059,-0.01014037443231749,0.049700790655896235
IGFBP4,-0.02011476731674196,0.02598980010147477,0.013275110312832301,-0.0024119751372194296,0.05110798092731811,0.043866072774555,-0.03009713182455406,0.09504026828561149,0.07462638187174071,-0.006847953816626603,-0.051424302917940645,0.0502573114697698
RSPO4,-0.02277528913465846,,0.050766608980763135,-0.018786774257912427,,-0.01597634378052218,-0.00020309693819872343,0.0029677853533906728,,,0.09287963092537802,-0.023231489626284806
LEFTY2,0.008936606048102829,-0.004121718170731712,0.05314204503573527,0.07930902909294975,0.07307917977615978,-0.011950240980563348,-0.018507984685587894,,-0.01789338579962882,0.12052393605290371,-0.0061665470208708386,0.0451228560251592
PF4,,-0.013923214944110937,-0.013133885957026454,,,,,,,-0.01809910541778765,-0.02784455639686406,0.009506635031648376
ANGPTL2,-0.00786027609139903,0.029203552432562504,-0.06245091023668654,0.01877817339450325,0.02828781785676531,0.024607805871571832,-0.005515844893100839,0.08505382222262912,0.0009720073607576903,0.0683815475473006,0.039519014629888355,0.022904903381242785
LRIG2,0.013050580508309874,0.023863137814013915,-0.006156642105325647,0.026515256147147875,0.041925836045651796,-0.019340396861124605,0.01819204396256131,-0.08000947666016665,-0.004044370661273873,0.018390712568620616,0.0693596023886903,0.006964142579239779
ICOSLG,0.10157865453836593,0.030288786272439038,0.01338514216013461,0.0042880724494962896,-0.006286739302555077,0.02198707800641769,0.004976839171442378,0.04973069594083327,0.06710840698644559,0.0963735215814286,0.0637540335320242,0.030033446843694994
WIF1,-0.007698515538092921,-0.025052565368809426,,-0.025839727097503925,0.01106818765666855,-0.012328566084821505,-0.02251079893767415,,,,,-0.03339393275647381
NPPC,0.011737637371457006,-0.03295288590227725,0.007461864708864283,-0.05330113943798143,0.054771210169219396,-0.02404911519291441,-0.02345762200001163,0.0007698555608610252,0.06784811228158566,0.051165862563152795,,0.06065892734884281
LYZ,-0.0030827426871865363,-0.007519309907995006,-0.014571345335432159,0.009180847592805741,0.00994515325704126,-0.04826906435149609,0.0013321875794815026,0.01276269190954589,0.004159054359835422,0.07457722056384267,-0.014003501503475376,-0.03145980921591004
EREG,,,,0.01552462229194535,,,,,0.05564726277375814,-0.050344870982272374,-0.02240061592896869,-0.020951910971274582
SPTAN1,0.003497865791918083,0.06666880151307072,-0.031531711966767184,0.03025226190839282,0.0148070639518073,0.036183804394223584,-0.08391577038464715,0.06116570522695486,0.034100169645684186,-0.023020669976728848,0.06339421967898724,0.031415994058932147
LIPC,-0.03446528531233048,-0.01704567473612564,0.025336748322661883,-0.029582433464735637,-0.02889995550565433,-0.029869401691816518,,0.0516331755918128,,,0.12213415934388826,0.047848371450204465
COL8A1,-0.06757388578816861,-0.0533527875626441,-0.01742220622046227,0.07988211285571713,0.006662674322459453,-0.00020805118429155205,0.010759936256452298,-0.09700340711489554,-0.0017251429219415193,0.09614700257201772,-0.032079423780183844,0.11555826556157668
GSTM2,-0.06995069771904619,0.011283159086140365,0.053546455916130324,-0.008010857052210513,0.033932141171133946,-0.030582945529008154,0.009029453728521795,-0.02364194959425474,0.024236341244490367,-0.03303829525128049,0.05117696342485271,0.05861599421007847
SPX,0.014211247822890048,0.06246423995099116,-0.007607147729659997,-0.0029754648700970193,0.08161968341996552,-0.03190938238497338,-0.010952602133490827,,-0.021252464620623822,0.08612587739140264,0.1322337745674495,-0.041124034467922184
MFGE8,-0.030653354422294787,-0.00014134093177052952,-0.010362948644152381,0.007813764217574747,0.04278821939043561,0.03862901055161665,-0.006701718885450794,-0.06908252810611196,0.059915561878735854,0.0017782728880411118,-0.05387515910387093,0.10109898359453087
TGFA,0.006561544645568479,-0.032826848642290594,0.023067914111657022,0.03467165229691412,0.04483979385148777,-0.02970486192222499,-0.0007547318038111479,-0.005511122995006704,0.04237858991706557,0.0013961160270622595,0.08502403602100561,0.004592250714189879
SLIT2,-0.03354523816591599,0.003914297693474322,0.015343571432152404,-0.037742866120269176,-0.025418976170248835,-0.04111300189278081,0.031178629966192264,-0.0068101537316603575,0.04338534698237608,0.0411650524441923,-0.023871558563405403,0.0058816977769242055
PLTP,0.03225279146424634,0.023921737887904096,-0.017553607253209046,0.09341308764569767,0.027408083274048436,-0.025580107353038877,0.0402335117566142,0.06371619020764212,0.038482567269962215,-0.019148160845874614,0.024477490218885928,0.03175376088765891
APOD,0.016642191304362484,-0.0021137972381888763,-0.02421729978312229,-0.004983747790714248,-0.024377725136459905,0.019601013478989463,0.04570829852755471,0.05331842499439627,-0.015846902824178874,0.12935164403676036,-0.04440721537972543,-0.052962638283021606
B2M,0.013991474402547763,0.02982517509663714,0.04491876755134253,0.023466993963648975,0.05745784948905086,0.07242207165067471,0.032750390028709844,0.020936139525635132,0.07559793307257588,0.061480048365980665,-0.08262704791593906,-0.0038316108159865483
OMG,0.0030844976467353136,-0.0027824957804584672,-0.041075471516649475,-0.034763769227814274,-0.010793739858265466,-0.038037817331239676,-0.010424086077505747,0.016959590901681268,0.022531537473662492,0.06758255240845974,0.12203659663344553,-0.00048326779873583686
CXCL3,0.01112896531234254,-0.034382960121887164,0.10471552494802201,-0.029596709961970495,0.0768140793886514,-0.02419727824611829,0.047664025392422975,,0.10570922328012403,-0.03581920249938247,-0.030366990341438915,-0.0004839742510996833
CXCL10,0.021271305372099005,-0.006942286840358294,0.0326712221667131,-0.019764144738812682,0.015574822239055085,0.08546119108219834,-0.027429780098876987,-0.006307324116522337,0.07884831019251222,0.04209554733274261,0.030724622440780603,-0.04215245008778769
RSPO3,,0.00031811552744929745,-0.015252446239316151,-0.02958241522571424,0.022486993500925565,-0.02412985223294111,0.017609906787701867,,-0.03719792133814236,0.03486939666183014,-0.01984374116356154,0.03247032678795482
CORT,-0.025535111862625463,0.04979044443535622,-0.02494532333878147,-0.0359027273833584,0.0350631629671776,0.029115968389252612,-0.0055592581678509095,,-0.024035237743015123,-0.01893979391270145,,
NCAN,0.05781993938479875,0.030196918459520113,-0.011985069578921901,-0.07309941333212905,-0.011734226690804813,0.03153895499665216,0.03904707555264846,0.01898941278371039,-0.03286089173394542,0.10241763769469821,0.10707782532730187,-0.0004325747182645066
PRG4,0.0777774609368875,-0.002645957356045936,-0.015053506676805788,-0.021180903095285558,0.08583329495322048,-0.0204171331147876,,,-0.023086953409629532,0.10504694609042084,-0.026432332497502112,0.13268996233265798
ZG16B,,0.053982084654495735,0.09763952094385085,,-0.023137821885281813,-0.01091486755085125,,,,,-0.024743009649894808,-0.015525221375236797
TGM2,-0.04041507468917031,-0.03015174464065149,0.026141962393131504,0.04968192272722344,0.04974996967521808,0.036927119775380664,0.025412896945194285,0.005450784341592633,0.1373177304902553,0.014663353865363165,-0.057052515966144,0.04095150673334283
VEGFC,-0.025005163465899847,0.0537878052531066,0.015268655872725112,0.013835907269084438,-0.028254955886405943,-0.019916172979424017,0.014780764366687597,0.06512299579383093,0.036699628396676474,0.026115652574652592,0.021162540049372857,0.14241784978907027
WNT6,-0.012261574528130635,0.010936313953709911,0.033779432414376996,-0.029185245283449263,0.01506282964013673,-0.0122847907979834,,,0.19358378029856035,0.18774863926759355,-0.0016138074454357795,-0.016042211583140464
NRG4,-0.02363380822868849,-0.01236217395164567,0.013167791361151768,0.0197627742986323,0.030988759723565597,-0.020969227839597978,0.027073785588662958,0.2167719245653256,,,0.06477287178636001,-0.024125025683813157
PMCH,,-0.0142480707611218,-0.0013597328144629396,,,0.08815121298748275,,,0.12518514981543524,0.0033297509942899497,0.008979389471040607,-0.014369894091797453
COL9A1,0.03259725031105777,0.03133391891500512,-0.019134744982758724,0.010863966853076976,-0.01260529726121638,-0.029253270587196505,-0.003914132499453509,-0.0014161383245994887,0.0034349115692975775,0.07725972861953,0.05923694084109572,0.031886414052079606
GDF11,0.02969736872870258,0.024734536146414215,0.018834531795491452,-0.0024683468454585558,-0.032887004267261474,0.018469738312245226,0.060968689917464354,-0.13575780522028522,0.003410279812198195,0.0016110138333384483,0.055839723866967506,0.059262371286585874
RAET1E,,,,,,,,,,,-0.021768445502565913,
IL24,,,,,,,,,-0.015973960346057116,-0.017810524383824557,,0.06412246199419126
SORBS1,-0.017183769882832194,0.007803637781791244,-0.05586371251339012,0.03191320866271567,-0.0017091345461230892,0.016776333643227854,-0.018432037131218822,0.04241725799469447,-0.0018045627685292105,0.016537776724225885,0.0774862286568264,0.03132255762962363
DLL1,-0.03235183509163427,0.02985621806841134,-0.007061478174119375,-0.005260712351301843,0.048077024910733755,-0.012039900117544364,0.01768877575534614,0.04177184184273197,0.011676545786184583,0.04806062078439147,-0.011489996220559854,-0.046692985532511444
TLN1,0.027722797242379606,0.009612799910403839,-0.02793180144348825,0.03635131884544275,0.07071191680181067,0.02950941474553037,-0.05232511275490895,-0.026180242937808396,0.04680604039183204,0.019571766352666012,-0.05072813286243768,0.054725442661281834
COL2A1,-0.024190759051927465,-0.01992469455846012,,-0.018917759645094238,-0.019780758720567136,,,,0.0980077069751624,-0.0464196749170745,-0.028879350392301342,0.02518376495779126
SHH,,,0.07527040368821876,-0.04795780063991569,-0.015550079842240869,-0.048298919970506685,0.04199382958689109,,-0.03426184708666467,0.0127478402748148,-0.03516146871101076,0.03496086090282877
PON2,-0.0019756719102104175,0.010656173588135321,0.0007271063503780647,0.027501734750525607,0.007054989222429679,-0.03360049513682384,-0.020220360813884553,0.08248239599999911,0.0813212902644076,0.12857428503813062,0.1281684832086816,0.023303386789450743
ICAM5,-0.01318601432572362,-0.036175199507910774,0.03633375469971888,-0.017880757266838684,0.055696794533927986,0.0003589613048295737,-0.0494931704838658,,0.02901091641515363,-0.0043591529868159855,0.1008143228290505,0.04730382340132045
HPX,-0.03852221878507497,0.08895058905312749,-0.007514678219165216,0.0004933088875422766,0.025087661323502077,-0.021419751088300885,-0.016878959481755426,-0.04421984818350713,0.01627812446517647,0.10270969709845854,0.0018317120886508626,0.025942277196458183
SFRP2,0.08109295038551416,-0.0178446417896201,0.04702053694522989,,-0.01578688413972895,0.045519370374751976,-0.028815938290447887,,0.029165725445524773,-0.0002779998029346801,0.017245941902228213,0.11388396940887496
CFC1,,,,,,-0.013736464738923006,,,,,,-0.02134685183753732
CD70,,-0.009407881857639104,0.007629123148247057,,,-0.025623316317261672,,-0.010084546760981939,0.14773951420455148,0.03153311648299161,0.03916837593600833,0.05302521324114167
HP,0.02599132468725283,0.014365092737928126,-0.017336781237243123,0.06513521610986518,0.011770101958332651,-0.029653519976589316,0.05154775531840425,0.019244713290490347,0.08796431282466124,-0.03988410207249635,0.06848235876657585,0.04895998347543769
CXCL2,0.0326008602129942,0.022640389578154146,0.016270886650814765,-0.05267997086479156,0.018678867829554236,0.04096603661780001,0.0987271924803206,-0.03348715963911998,0.11817791353949648,-0.017365240695946162,0.02093519600526666,0.036043878448012254
NPPB,,-0.017315734373777827,0.02671349122047442,,,-0.012028207169398841,,,0.023094765339949908,0.011511913842419305,-0.0201292676646164,
CCK,0.024503778718068123,0.03413815879463903,-0.01820984996281188,-0.02136133277591701,-0.031457786096291046,-0.03631263791078485,-0.02795941604002819,,-0.03078961537625549,0.08402934732354778,-0.026113094165656058,0.003191523829895304
SEMA6A,0.036628104591756847,0.04537428521657787,-0.01037971797013854,0.027393760813772247,0.058352466983432244,-0.01627861202437823,0.0005936988350073887,-0.06590695850576747,0.06324948909412705,0.01060274215811217,0.08844050716073402,0.042935261588622736
IRAK4,-0.05065221907275507,-0.0030694064582412893,-0.038763354184282825,0.042250710039119586,0.02569567933384196,0.020457109115630156,0.011673674230860848,-0.04009887757126578,0.0061446457189750425,0.04612832300181908,0.061002993031859944,0.0011066864732443183
GSTP1,0.052149917852551776,0.059734558370409634,0.04505759493708619,0.0565054200670453,0.03096350214980902,0.03606037618754757,0.0299011857565735,0.007172501823049906,0.02290801958113236,0.020733916194547817,0.0796104759871408,0.010442934356889436
VCAM1,0.02286132786358875,0.03808657557387771,0.008758864065674193,0.12257160051128893,0.014993305537876117,-0.0028144054503762054,0.03435470762683274,0.01821493542948128,0.09595567379253893,-0.01488323494215089,0.045618892841432446,-0.006569495753241404
NXPH3,-0.021920058290920325,0.07195806175384423,0.010215716553120887,-0.027459013289258507,0.06109228765259442,-0.04203395673835028,-0.011932940450490996,0.04495240698953622,0.051529963815365544,0.03303128272996882,0.08884187334346862,0.0037964256200183266
MTMR4,0.017161610339618473,-0.02612604183643564,-0.003377110631832104,-0.005392504451804182,0.053283314674543725,0.009770977714905529,0.06916931196962828,0.012881964444580637,0.015100711498483741,0.01185221810150606,0.004049311992362569,-0.009836147465646424
LAMC2,-0.021582316349305807,0.08708169126636839,0.04800886730769038,,,-0.015142170909140459,,-0.033991594202922394,-0.01963852706049806,0.08230204329047222,-0.03835242778894123,-0.023231502415157333
IL10,0.03902267109323029,0.02062692363553113,0.07510821001948,0.07712533218482642,0.03664333532466438,0.09288778007192508,,0.0026855923224500342,0.10338118062534873,0.06064788693297217,0.06623611660248432,-0.04041299769289867
SEMA4D,0.0638479474798358,-0.02194698516705755,0.02972941725150958,-0.010751715814970158,-0.04577469828827902,0.02849538911699337,0.0014315868232438384,-0.002848468718392423,-0.038943530881232626,0.08617709882433093,0.0766629821404192,0.05149673717246125
TRH,0.027409864822196487,0.009037488425800239,0.03398912853405357,-0.018616509767656025,0.07081392736658403,-0.0034767778186801735,,,-0.04494974717133416,0.08572397554762655,-0.02254612968273193,0.07270140888226864
SEMA6D,0.04774456323696852,0.014969548387914469,-0.03848074418200275,-0.02059980327365269,0.016477947669761153,0.008211708132862105,0.009537889403347797,-0.040543610015607905,-0.0003732744599106409,0.021961433380141615,0.09956679047692502,0.046048163609143565
CEL,,,,0.03636598705996851,,,,0.01297010151584198,-0.006295873680026665,-0.029078042790122566,-0.029149883590959005,-0.024819690869589694
PDCD1LG2,0.001379325953668395,-0.018314856162596867,0.011792779736617867,-0.0020907848944794914,0.032800362159078326,0.0416275106654782,0.07530797900804627,0.04361084947564797,-0.0035156463706762994,0.044316869154325214,0.10203761419950196,0.030685109406299822
SPINT1,-0.015743315815351346,0.010260992821588663,-0.03674122021296886,0.04458501454640364,-0.01551363492112685,-0.005679847313951329,-0.0275839332527472,0.15196178564474427,0.04635965170517613,0.024931695344948355,-0.012871359743985084,-0.005551334265592314
CTHRC1,-0.011294626494782948,0.03720422533449266,0.03187353037579451,0.032818471831345675,0.016923757554031225,-0.003003692241293223,-0.030165098697857804,0.06903226646876386,0.1021104477524505,0.04031265031656109,-0.03301074467248782,0.009555370603686502
PODXL,-0.016986770002704855,0.025272710639718834,-0.06948370974985135,0.081684175233139,0.04472769530429954,0.058273290542789034,-0.05608216275484705,0.011424270636573718,0.05983471954256955,0.03633314289786676,0.021265585762573744,0.06908098766115003
JAM3,-0.016912264746402506,0.010905326731769149,2.68483133170065e-05,0.07309282701462416,0.025216407522642287,-0.008175838481577633,-0.001962663238471565,-0.02748388989182044,0.07986879459306202,-0.041233092347787936,-0.033922571670356456,-0.0007699724088991068
TGFB2,0.08058265034906469,0.036056801954678086,-0.029654302223120595,0.012456681319782269,0.04581864334319946,0.045187390445252704,0.0018211389948476204,-0.028196831797116437,-0.004000647077497034,0.07430683249773136,0.0426270208902266,0.06900419815404091
COL18A1,-0.0888685734416981,0.024751840087388045,-0.0572027164409227,0.011536721699089451,0.09364370222401916,-0.0024759069637096767,-0.028424330899494237,0.03772178488472025,0.08479181960808158,0.014316602375211719,-0.08134460376635229,0.06678900031225299
NODAL,,-0.02792578305100335,0.01720922072863509,0.05599711566968045,0.04525492492921594,,,0.008780774221600684,-0.023879477070091505,0.16739729599303457,0.06710848273342973,-0.02537540123350175
INHBB,-0.011114939381427574,0.02291044229222782,0.007681897435697689,0.052318978733566515,0.03157001374737596,-0.006094844275778746,0.012807619276541896,0.007616889181047669,0.09403138859717336,0.03886160182582645,0.07415805878343885,0.0798529969108485
LCN1,,0.03714562273686734,,,-0.01735876316229735,,,,0.0767680739645665,-0.02077639972876725,-0.004454070718128459,0.04448557197771479
ARF4,0.07315946444751917,0.02708722411362537,0.011342582206823361,-0.009642188339375255,0.05653746932642746,0.005889578493201981,0.024604021917192794,-0.02873887787826005,0.028232760238795864,0.0411133516514554,-0.022819763393132856,0.042922768535767854
