,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.022880802239235987,
BMP1,0.0677789025344441,0.023465211468858643,0.0045447684222947775,0.10976983043712682,-0.0029964889065981107,0.12815920826984153,0.014093940575112296
NDP,-0.002421126927640042,-0.008899920231392165,-0.008157039034720762,0.09365442681976155,-0.05394142172558945,-0.025782807167756983,0.002523961411209128
TNFSF18,-0.022691845132672323,,0.0749129204816108,,-0.0339933011778194,0.019600810689450344,0.10896968242244393
RTN4,-0.03900919460616931,-0.06310550198270486,-0.05345508099032476,-0.058777735726086466,0.031761679743730606,-0.06644609918002431,-0.002936935152296394
HEBP1,0.017503258717082696,0.03264974487234267,0.025274766787498737,0.008730630615085876,-0.00914558586071389,0.04953645353636317,-0.027100647650651868
WNT7B,-0.03563851085356696,-0.013600681702474884,-0.03618004443778265,0.02084764900352906,,-0.041849763901463964,-0.0060070311978983925
PTMA,0.060168934378880795,0.012067059181949459,0.02584954935063105,0.08126396053907631,-0.012910085966740663,0.11652102123817058,0.09632047891142081
FASLG,,,,,,-0.01700525621857394,
CEACAM1,-0.025429365813974324,-0.018603492177829715,0.0664490885014286,,0.07060709635706311,0.06458579163002186,
PDAP1,-0.029092673304219826,-0.03222157588438747,0.05178873961357905,0.06115724706250691,-0.07619623618478213,-0.02825262998819261,-0.11563896772337927
QDPR,0.010021955315766337,0.04961359992919914,0.007070344760716171,0.08226981033763124,-0.007475400184079838,-0.03523657938770423,-0.0018272953381567997
POMC,0.06142368038821935,-0.026829561168073512,-0.014645674462481979,-0.025151061932082858,-0.007451484200519479,0.11704668567567329,0.018763077636529946
CCL18,-0.03173344586694952,,,0.03695144526900957,,,
CCL17,,0.053510719667944164,0.03737362883035927,,,-0.015413354738239135,
VEGFD,0.010377262668221848,-0.018604481200153088,-0.00021547781866739621,0.005235417964148823,0.131782479399417,,
TNFSF13,-0.023947084175823117,-0.011518566211161891,,,,-0.0251147750455138,0.023609029849690804
WNT5A,-0.009377506230896655,-0.022032291106885298,0.08231786350018644,-0.020469016676368496,-0.04969928940698212,0.05936935872169818,0.05392199590359963
CXCL8,-0.05215167857890359,0.00012194299206540039,0.015947929566749012,-0.037441241212685536,0.03505308726234197,-0.005048125761976218,0.052271120649105884
GRN,0.07424798017221997,-0.012888528694602953,0.00789806394657924,0.022170372209275025,0.11172806724617644,0.052434178854139264,0.07348883029213334
MIA,-0.06322399274516667,-0.03516239937304294,0.032266239063396575,-0.023045661381195192,0.0396790694042973,-0.007397218784668361,-0.02968218676777358
COL4A4,-0.019153158773399487,0.021028621494795056,0.01731934895408534,,0.03710114251969472,-0.04526417747383838,0.014593804176399923
TAC1,-0.0648993838884878,-0.04895148852173927,-0.025946913118306388,,,-0.020262422099292746,0.026402787013088985
RARRES2,-0.030996030834577745,-0.025394968055047564,0.009393703095104868,-0.06380091360157873,-0.015283756338332545,-0.01938838761855636,0.03384612078768693
FGF7,,-0.019350714977209034,-0.005778477606644,0.0161282700589124,0.014540348101066754,0.024736383781065675,0.022510168583195288
HBEGF,0.1057390240295744,-0.040246522704056695,0.03275296267719488,0.09121822790154983,0.049955863965186406,0.0320819490214981,0.08386025136701726
CSF3,,0.008431245286000763,,-0.025529141157095026,,-0.016227884748749682,0.046276731780675956
PI3,-0.02333069053071004,-0.009098746267207497,,,,-0.035257802372845704,-0.048052469330567116
PCSK1N,-0.002967723594441251,-0.04922713236636806,-0.012506452387091182,0.05448778744049238,-0.09269947415094922,-0.015428330309563684,-0.0060771609843016765
NTS,,,-0.018775473414429384,,,-0.02403128445877672,
SFRP1,-0.01779757481490632,-0.0145704847060843,-0.0002582455083315124,0.004094493312022296,0.017385344476103896,-0.023472858289817176,0.0629906694830794
CXCL13,,,,-0.03132477519711635,,,0.11915651511026783
MICA,0.0451300552687973,0.05216314170261812,-0.004787729353474849,0.0442273962519639,-0.03975982690751632,0.020877632198186703,0.007379219786308147
TG,0.014165312692231027,-0.01572386146158759,0.01837614119919665,0.008321190776256978,0.08226130746970331,0.021613255000424565,-0.03660881446092495
ADA,0.08211738767566255,0.04258501893596247,-0.037636597248712815,0.11794013192440872,0.07594437722502337,0.10272923921809758,0.14642841047947272
LAMC3,0.11544499845443187,-0.008488818878565865,-0.019834142236819778,0.08436917551207153,0.11319336424269459,0.11610892082485214,0.14071716237300655
CCL7,-0.020185152341969596,-0.011368326714253568,,,,-0.017005250171707807,-0.054441617800208356
NGF,-0.014715242339860764,0.017728532330802727,,0.0400678488852936,-0.013509346729453975,0.01785152844311169,0.02114005032350112
TNFSF15,,0.07889135423670887,,-0.016257458880585485,-0.020210515280297908,0.021911268206041033,0.1328784302968519
HMGB1,0.014833531917819399,0.02181935015973094,-0.014540679112078545,0.04098053587808598,-0.09331580019489508,-0.029757060572047262,-0.10573908718328065
ITGB3BP,0.028081897933915835,0.024492451897886465,-0.07407821025352813,-0.03418267322193039,-0.036557666113985164,-0.013498625875314706,-0.013424267291361973
AANAT,-0.006359844096005697,-0.011518567440516539,0.005133351470532908,,,-0.017992263837639792,-0.025007159516122777
RELN,-0.02081769970554859,-0.0199936535506716,0.005288356312400709,,0.0027710112964727607,,-0.02997491484473874
IL15,0.027061888543095457,-0.03133581146860703,0.005614150094021498,0.014357361980936373,-0.02356462490380665,0.04555804366983314,-0.012083617803675168
BSG,0.03591207319782999,-0.015128275155752201,-0.028511770585635355,0.01160702380896742,0.06053858918302209,0.02090310283651865,0.045569643355107874
ADAMTS3,0.009935602822921842,0.019510739072151954,0.018946780893476955,0.06655615271073746,,0.037993879744251426,-0.006558298108248589
CD34,0.10167886619149662,0.04820850387598633,0.05573126611339421,0.0680226470099077,0.03348138009508754,0.07306686265332683,0.12210840019932408
PLAT,0.07371531920127329,0.041711221965610196,0.012047828681626387,0.05273981568064875,0.16488329223131465,0.01758622772818289,-0.01087972173099601
NTF3,,,,-0.034629351632549835,,,
LTA,,-0.014570484024454124,-0.013736463908757535,,,-0.024214875626226623,
CKLF,0.02112448485556345,0.025929385627530954,-0.0203721314369083,-0.0026245847450980216,0.07367827509032383,0.0294504402664113,-0.004956052218439668
APELA,,,,-0.017228228329484573,,,
CD24,-0.014651731495663782,0.05649230125710071,0.015097463336170226,0.11313591364799817,-0.06055535840343954,-0.022916479289899597,0.029855093543175084
HSP90AA1,-0.0901844757154383,-0.0016346623069805738,0.060610176758469095,-0.059785643978499274,0.03343357858659754,-0.07734112795010453,-0.08091226476763637
BMP4,0.06142015865946028,0.021857005103699957,0.05891378326246602,-0.050557309478591016,-0.0013914450347468394,0.045841301349754976,0.0019575771696244493
SCGB3A1,0.03222146241352277,,,0.022833378772725812,-0.01283546968777087,0.02509387299781373,-0.014884865135858566
IGFBP4,0.08370411979674737,0.06145768624090153,0.02638968816805787,0.10607144457417957,0.103673452698956,0.13621941762592482,0.1553760099611368
RSPO4,,0.004757547764773432,-0.01597634378052218,,-0.028851397054066294,0.021028363809777385,-0.031533037593664805
LEFTY2,0.012713850287288246,-0.03255647936378384,-0.008670056540624861,-0.018382143913036296,,0.03579495247162847,0.037265548947843445
PF4,0.09886106896029201,-0.00991864108879518,,,,-0.006898556624284325,-0.024701612634241466
ANGPTL2,0.07240103475175533,-0.017792675906216023,-0.0462011781288984,-0.032644393908765064,0.1379001168367771,0.07598322680730603,0.0758970731836778
LRIG2,-0.04625729352191771,-0.020664718704878907,9.795292013173174e-05,-0.0235809785040916,0.09453305688258175,0.00950065874181649,0.03197061537569934
ICOSLG,0.003767557291098656,-0.013764161237608968,0.03951631097846694,0.07185949518971431,0.0057918113060135895,0.058973143188267234,0.021125145157031042
WIF1,-0.018269239525863505,,-0.012328566084821505,,,,0.0057582535709126935
NPPC,-0.016840173798775743,-0.015386258329345946,-0.02404911519291441,,-0.07184529621503132,,0.02241249706286011
LYZ,0.044031178579959106,-0.007776093114093141,0.002048043777667907,5.178862667063999e-06,-0.03739163918478803,0.0823851748651799,0.04991557018769454
EREG,,,,-0.02149504822747379,,-0.014276824008642976,0.006332032966266917
SPTAN1,0.07035304556822583,-0.06619352653279886,0.03382819552080485,0.05299965306062464,-0.020061760674876524,-0.00751385969736313,0.02459964013433338
LIPC,-0.025634660071051148,-0.017824536750695643,-0.029869401691816518,-0.026876796567816098,-0.0017695935112657824,0.08221957329632038,-0.038520686290117165
COL8A1,0.0008464642934889878,0.03539894781871999,0.016541665395913785,-0.07542212009692842,0.07319257993420979,-0.004490954041878213,0.030414634689437302
GSTM2,0.06820751116288323,-0.030515844737847346,-0.0001912984908609969,-0.01753692024759345,-0.047605600787444115,-0.0437862617918347,0.00048274043142903096
SPX,-0.024796533240404126,-0.018834867029082047,0.026863536439395947,,,-0.035192069529936025,-0.04381905173417866
MFGE8,0.1125522511747748,0.023835023445961685,0.00044999833487614576,-0.005232370754597167,0.10944561572945348,0.15136560618675926,0.1243607128156682
TGFA,0.025997309087529077,-0.02035398343559728,0.04947438497436699,-0.01578584252920291,-0.01843182103919785,0.02237318029070982,0.06928733465868489
SLIT2,0.05170873558906686,-0.007419726515530147,0.026643538571130457,0.009012278602941176,-0.040477235385996325,0.008126211144025659,-0.019481194426971903
PLTP,0.04308571822150146,-0.029440474522089366,0.039387222717531804,0.023634043190446943,0.012199394896395127,0.05088163063761637,0.12740718761023517
APOD,-0.010700513222769475,-0.07180342085624072,0.01910968575812107,0.019073362011007778,0.02103648606227778,-0.04995787967707345,0.11449963475666869
B2M,0.062436622710273,0.011383022297383909,0.012399014432464705,0.10994819256477571,0.1436609396061596,0.10910798206289883,0.039466982811793304
OMG,0.012721004081184099,0.05102923052123552,0.0011788379194450976,-0.013612932144650772,-0.043990201124005854,0.014354246833622807,-0.009881928281246028
CXCL3,-0.0517078677497644,0.025077639007765596,-0.008507360864985944,0.037800361713903746,,-0.0007018394579115482,-0.003425392833110031
CXCL10,-0.019108276244018188,-0.003881230566303629,0.040629170425979654,-0.018549014574486218,-0.05698811129943699,0.10352286491288433,-0.039439873060636614
RSPO3,-0.027418961988154782,-0.011518566589424815,0.034284165973589055,,,-0.017257003709865288,0.04483880583869099
CORT,-0.035351737766132284,0.03155195278509018,0.009826125716425842,,,,
NCAN,0.01299711130036417,-0.027264814388042603,0.013928729600420239,,0.0354086624546778,-0.015414247626263162,-0.028335759362236822
PRG4,-0.030356058500093704,0.09006084897257444,-0.0204171331147876,,,0.00720459120278143,0.16011853741366538
ZG16B,-0.02799071123138717,-0.013194335551445873,-0.01091486755085125,-0.024249386312583134,,0.2105852298302234,0.05299540347564585
TGM2,0.011048444283135813,0.024280932904707554,-0.008539397156381275,0.01450442242526437,0.15224241207630296,0.05672358207006043,0.17839875994116375
VEGFC,-0.028750677359255145,-0.020261405342396493,0.022610270537582498,0.006949815570980357,0.019819327808206024,0.06901883884853201,0.08648857971904848
WNT6,0.03014629640338651,-0.01572386211445066,0.11352941150937958,-0.027115770712634178,,0.006544632633721849,0.0009901396725368844
NRG4,-0.01859123395790368,-0.013835775821377861,0.03238858981491209,,-0.012828215044410472,-0.017257005643963683,-0.03274587011308523
PMCH,0.04326583651357223,-0.019170815330562533,0.05406853629764503,,,0.12222533967776786,0.01156186759953445
COL9A1,0.06571671962520989,0.005403741028791128,0.028786758273835922,,0.048497723915229975,0.02447558967842243,0.05634568521810019
GDF11,0.060078723730144806,0.08353943755580535,0.013007044243203657,0.0840208383357262,0.08308082109222974,0.06851166705681255,0.021434657732180805
RAET1E,,,,,,0.13288685205963502,
IL24,,,,-0.015291579994382576,,,0.017062252013734083
SORBS1,-0.021939811631781284,-0.05389931309052855,0.02977836813265726,0.028706640709081303,0.03680526313174121,-0.07508554258409984,0.02148467850480338
DLL1,0.04192933604675127,0.020614417881539813,0.014204850477435893,-0.006097812201994874,-0.0051604532434699575,0.0633485749640141,-0.05433008942834505
TLN1,0.040627740002641466,0.029505303412084145,0.010115790508817666,0.07362185450584416,0.13951476944612223,0.060912579536282346,0.1291488514762924
COL2A1,0.05354019610177646,,,,,-0.008026578135901295,-0.012314589905073394
SHH,,0.036007824092429495,-0.04643074722262943,,,0.00352857808511522,0.03513717736095655
PON2,0.03484788312333708,-0.012633712818105653,0.015323058955248237,0.11470525576549197,0.05304466476681232,-0.058037175592876494,-0.04422347459521519
ICAM5,0.002211690257862944,-0.018412271457569462,0.024855686516533172,-0.014475359321616336,,0.010690287206407901,0.021930730655644715
HPX,-0.007782906907730026,0.03220285035628562,0.045659944643204456,0.06860791834029469,0.12913037293528426,0.058091745308327836,0.04830038100142446
SFRP2,-0.02683621114728358,0.07267486935249032,-0.017851961836265313,-0.015091438740879912,,0.03160697178290557,0.09593229371048642
CFC1,,,-0.013736464738923006,,,,0.15006372779759222
CD70,0.0462750510175511,-0.022868591335632585,0.05271082213836687,0.03422694919957946,-0.04210233836621653,-0.026328680213461447,0.050127685391310725
HP,0.009552140304912457,-0.030434838846479302,0.0031172111861727113,,0.11358260993872683,-0.025814592970662138,0.05920054288199419
CXCL2,-0.0279527482374147,0.026761762339856946,-0.002796124327510045,0.019313293270552735,-0.038217944108069744,-0.027858657262031527,0.0943956441757484
NPPB,-0.026040797529221293,0.07158916385257365,0.14915186778233358,,,-0.017505310309278935,
CCK,0.008266908942373979,-0.049765100481413534,0.026297506576824763,,,0.05049377616192402,-0.027216915727385545
SEMA6A,-0.024092370747193198,-0.0232211188236934,0.039149218051831775,0.012207316201291904,0.0250041741334344,-0.04909967347192647,-0.0480532246478692
IRAK4,0.03816860162914258,-0.001032294014672873,0.046823860394120294,0.01544848195308051,-0.04901433420434516,0.012619256498868442,-0.02519192591714556
GSTP1,-0.004001904235332241,0.027891952524120057,0.025509967533982367,0.026760072267372818,0.06489144407246787,0.03844163140228654,-0.004678488170790038
VCAM1,-0.0071751457528219835,-0.047130394371558124,0.04559001017387915,-0.030486880812073184,0.08683008279532406,-0.01192823839624243,0.0390625763500195
NXPH3,0.07415948647877349,0.005018831331411841,0.01265093504752051,0.03854608898199729,-0.008876168201335091,0.02643795139480212,0.04691353581357165
MTMR4,-0.023793906472852972,0.024278524888886967,0.019296042141462622,-0.0013158505120644966,0.10243588992571552,0.04674224894636308,0.022572717096206025
LAMC2,0.045753889735839624,0.042137066461569096,-0.015142170909140459,-0.022211716111725465,0.13021259309805194,-0.03335298435818297,-0.03153305495251715
