,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.04385368560505307,0.04154620510358232,-0.021788391835721153,0.05459497874145246,-0.031710509280388724,0.003135869078394799,0.031059116026481228,-0.04657479151997537,-0.017740051630271085,-0.04553269838972725,-0.028704635120750756,-0.058639337461770864,0.02887908950960409,-0.04183100098561707,0.028046803832885374,0.04949010887334261,0.004683225366902829,-0.026137149365478087
GRN,-0.024648394080609162,-0.004136457654232275,-0.05726662180147534,0.026212729376340296,-0.07035524517218926,0.015714738512371252,-0.11794105922169357,-0.008565667656042497,0.05874996607256253,-0.12830181594287998,0.09561536088479274,0.11633476837851771,0.09133755356040166,-0.016732451217273993,0.0388866093149289,-0.02754874030403701,-0.0957272576969795,-0.029221942703594975
MIA,-0.028572361011545214,0.026164272673588198,-0.020694466654300935,-0.03530153339223304,0.024678039666441273,-0.03177070265064119,-0.0343671207252274,0.0447821875275103,-0.008275154703776096,,-0.02735807318352183,0.011651322012396218,0.07369941789822565,0.09477247213631931,-0.04282848996511659,0.023655888156534324,0.13382990036343645,0.06751314927322168
COL4A4,0.0571445098010042,-0.03474769838104959,-0.006751218331284086,0.043645627751442,0.019685694066541165,0.012291597900949658,-0.01185547081685578,0.015563121194094927,-0.03639580659294366,,0.026006370999207634,,0.11720870753027522,0.03137147397775972,-0.02085928997931551,-0.012708857636825057,-0.06590575539125307,-0.013756466934526226
TAC1,0.10514949232987897,0.08188238790133731,0.014201726821141087,0.006952971663404642,0.13272067049655442,0.0435162347031579,0.054916596110499864,0.02702731936351548,0.06085574426788915,0.17627424292380228,0.14259613891348927,,,,,-0.029612659083309387,-0.019431271113136778,0.033680795985443636
RARRES2,-0.07005463408697482,-0.007700498952430997,0.048814219701671394,0.013869168475834354,-0.0857398807380903,0.02913848566814397,-0.028543544010723607,-0.023210831045107815,-0.03424138535435344,-0.06144839372108577,-0.07861363725998462,0.058288929877081806,0.00722218779864347,-0.010038443703707293,-0.008859730203030738,0.08148355732610038,0.005394433420897532,0.05081955052603377
FGF7,-0.02285821195442757,,-0.0020032035403187987,0.02957535532526528,0.046701295422646914,-0.01665741601310903,-0.02053086399738281,0.0017075455214872165,-0.021981973637788442,0.056340370623474446,0.006996075341044287,0.06651522586876783,-0.019127698536899912,-0.015710850877519573,-0.0015007309594475353,0.04802824217173779,0.0757833902023453,-0.01815287543443278
EFNA2,,,,,,,,,,,,,,-0.021448206713335746,,,,
HBEGF,0.008098646716093463,0.0013308590159810713,0.014002407226835415,0.009606385011353212,-0.002801630717343153,0.044831699000772524,-0.015402152913393329,0.008795425900797304,-0.011777237652775203,-0.10073625681753025,0.07897043301359336,0.0020657124132927615,0.060147112295236546,-0.007217941239695022,0.020374605074843528,0.018363215569660002,-0.04165928452257605,0.04655820827822022
CSF3,-0.003937838249742154,,,-0.06098957306413071,-0.028890497603608012,,-0.012542859934756121,,,,,,0.07880663614772357,-0.01006483177877774,,0.006335466379597204,0.006301240080526383,-0.01913420324121223
PI3,-0.04385702994118905,0.000785688641898641,,0.0064349214329827795,-0.051444463478741424,,-0.014123425834367537,,,,,0.008903384511544286,0.014809520925531203,-0.03736791944647319,0.08100101055865054,0.07648466964633603,-0.0565035673130111,0.03878492920589668
PCSK1N,0.09628260820962276,-0.0035210832907636683,-0.023551306017337542,-0.011767846914244885,0.06386630469565745,0.003794611056573109,-0.03910322686090191,0.011335065792876324,0.020315295045564216,0.21537283255593004,0.11011968801246821,0.068775986930707,0.03931120747926171,-0.0876535866442502,0.09076093880136668,0.011765653833078314,0.06793790266010886,-0.02576189398603346
NTS,,,,,-0.018227012594399926,-0.01092388452080741,-0.015416683657555271,0.04321402793181438,-0.04147562327541066,-0.028676097538236637,,,-0.004296399845264245,-0.026130569795058713,,0.020834634368808464,0.08429470397769043,
SFRP1,0.062220467380553555,0.02496069436500126,0.027767313880444615,-0.0012674357150082825,-0.01913198594078214,0.03767653403263482,-0.045242868353065305,0.024928525421380097,-0.025970742103634665,-0.041873951364829395,-0.00335587820013004,0.10800474419135551,0.09234073211159739,0.026065794256073367,0.028033645757532165,-0.011549803078411318,-0.026151172332078514,0.020163985635483442
CXCL13,,,0.0070273457402421175,,-0.01896004239393657,,,,,,,,-0.041651703490964344,-0.02060858614326712,,0.011077449894415383,,0.014539508695160182
MICA,-0.04341910651522287,-0.0029239582697518857,-0.034950391370054144,0.045745017871585206,0.04622390801807697,-0.03301406135794999,0.023536800102941107,0.05173138857537787,-0.021758210457136336,-0.007575459594135,0.001636960680162457,0.15295173665771755,0.013648273908684398,0.02961853880264781,0.05261105004420792,-0.0012817836178884228,-0.005551369778065304,-0.0024092192459544116
TG,-0.029511736718129098,0.02592732205568786,-0.02209184686933687,0.06296688053337447,0.01010964221571183,0.021611602611438907,0.08592057638920306,-0.010465460652451115,-0.01879491309002681,,-0.027998443305572218,0.057510534404986206,0.047621393031151024,0.0474714680462573,,-0.020251799232203802,0.046615116790771925,0.06101696585285847
ADA,0.15253178255455668,0.0010023640175217637,0.036972647614863664,0.06438779809454613,0.08937802252853229,0.06455054185398483,-0.026186079637846086,0.0007608772167714912,-0.01188687547249033,-0.11173462382779072,-0.03037373059741742,0.061448490867933706,0.11243019477209547,0.02576868021713358,0.0596452287460818,-0.01525898139947077,-0.011541501862997447,0.008575818561066779
LAMC3,0.019961519758540627,-0.010459389233850966,-0.03928521810032322,-0.006510015931234291,0.014795251836653912,-0.0132060104963168,-0.07027056730665444,-0.05205630058957917,-0.004869120803020623,-0.09451981298339435,0.04255405853324381,0.0266649625619079,-0.031266401064418595,-0.01749462480677713,-0.01870143827905929,-0.03928864407644547,-0.030254490261821376,-0.02962466006774218
CCL7,,0.03868005594134956,,-0.02661925209485218,-0.02513751567658157,,,,,,,,0.14492237326064894,,,,-0.027252330919289046,0.012708148449308381
NGF,-0.021328916050636516,0.016143794892228634,,0.018419327718924326,0.013241973411019006,-0.002735454930531739,,,,0.0462937830159161,,,-0.03209741817700714,0.05863664213528462,,-0.04224454984770006,-0.02959078544575102,0.00839009232134541
TNFSF15,-0.00457729139323644,,,-0.038790700840926194,0.05839626753101519,0.041707222668695434,,,,,,,0.004998428642057747,,,0.03406133491876264,0.03917435163742966,-0.0678816229131943
HMGB1,0.07066105205280086,-0.10233209222040139,0.035930442490111986,0.018745979351539856,0.020397591418459562,-0.011031552800530461,-0.0669729878554181,-0.011879573697621893,0.01683985679552718,-0.08097899163653265,0.004560377241906968,0.018175384597909718,-0.028549210874516326,-0.04856734722062761,0.002237618060626228,-0.0627513642196925,0.056310506126504796,0.04180852219323169
ITGB3BP,-0.06053075674481692,-0.016877375351505575,0.0024550019178452413,-0.021393803205735952,0.04698491671949908,0.019165631716686133,-0.026895825962805528,-0.013770548559219184,-0.0018402129053142547,-0.08115725809858712,-0.042000499130277216,-0.012677496807681298,0.021895927222082587,-0.028983267314069288,0.023523934231660472,0.047102003170683374,0.0218451515494491,0.0656618108956536
AANAT,-0.03822870950034174,-0.03297918609876126,,0.0008397947281168224,0.00447746555861646,,-0.011313999095029234,0.0014712537802885513,-0.021665197377001566,-0.026959766721745104,-0.02500246717230448,-0.022195916449606095,-0.024381337125988296,-0.02886347708299886,-0.03309290972807191,,0.08716212935808262,0.017324984681428342
RELN,-0.036775663971160194,-0.03676558951879982,-0.03275464130097161,0.07920603963501138,0.0857606948061276,0.03673912762995442,-0.020208777730509008,-0.015755337496754087,-0.02103993529585106,-0.01020882277693817,-0.027679889211190627,,,,-0.03848389881367186,0.0018529274943388026,,0.0176692749589322
IL15,-0.003989375394391568,-0.008125396536497702,-0.02814467492598063,-0.044531059235302026,0.013735979096391461,0.005518922251200322,-0.029511520047031645,-0.02664982155902152,-0.04656560927287556,-0.015260418052873837,-0.0231886327070779,0.008620557032062406,0.01582827446439054,0.03976310065112622,0.07926328080560717,-0.006216152628745548,0.019767350581651036,0.04195127938142997
UTS2,,,,,,,-0.03732085845480273,,,,,0.019331885653981844,0.2582028795943236,,,,,
BSG,-0.05069265162816117,0.0012190096596070192,0.04386449033227296,0.04559074167600535,-0.01651278491020819,0.001476549909572135,-0.039746338691622494,-0.001128148645737523,-0.00954454502114765,0.1262802753650289,-0.1102692252443779,0.08890374227241798,0.11886041427883326,0.06795543505206099,0.03355450431437642,-0.03700459682272861,0.0493163152012505,-0.033266376471972725
ADAMTS3,0.05908608388626411,0.023809661703834275,-0.020344655275364113,0.03709811926818,0.0031407032993927444,0.029732792347395426,-0.03210134628953703,-0.016875005337474325,-0.008500951455776125,0.16647799665477275,0.05409534187022251,0.035223258372277244,0.10547482238440191,-0.05727141510057486,0.07310458293018676,-0.017075478925952448,0.08753172619101973,0.014411076613517418
CD34,0.12342258896801218,-0.011931192851848281,0.06991685662214105,0.02851655259953492,4.9321717190306876e-05,0.008295852671618675,-0.04981716918672082,0.054135252975305456,-0.003432038501291878,0.05761127462013836,0.03415077947209457,0.011674879690506046,0.04859093056244065,0.03321172901435969,-0.010228570224704619,-0.04376206730684235,-0.05541407350345214,-0.022530273250712992
CCL23,,,,,,,-0.012873534990996745,,,,,,,,,,,
PLAT,0.003197175585134963,-0.05566460499742106,-0.013381180039578092,0.013366363420527574,-0.02917986105198053,0.03755023389414924,-0.010179624383093562,-0.005457917059511437,0.030102475912120747,-0.00619148316656534,-0.07614765750678287,0.051651097310927624,0.04967837521458349,-0.005995296223180695,0.07575847238542735,-0.029218143966091063,0.017620850160992685,-0.03529603446359761
NTF3,,,,,,,,,-0.02677608924791649,,,,0.05180835662167142,0.0705774570824886,,-0.06431043060268722,,
LTA,,,-0.01624641362773358,-0.003954628073638515,,,,0.04563937275034521,,,-0.02318863556949354,,,,,,0.01662134377207546,
CKLF,0.037534640599607566,-0.05402641197144042,0.04976925932935526,0.025067805050979847,-0.008243476120213238,-0.01601128019970548,0.004757638019821379,0.03667431897439887,0.025161809653150013,-0.05158913129730412,-0.06670776932627392,0.0016377908503915344,0.07167880626623534,0.04573177373201018,-0.015024184527136717,7.91472128012982e-05,0.10845158388621073,0.021932028759752368
CD24,-0.042412789459827856,-0.007052399836865194,-0.011947831993136327,-0.03290630652618372,0.02950244181197231,0.05578326989379963,0.0075632984411323325,0.008352299191549674,0.014734303227629954,0.024036954162204895,0.0418270825205128,0.06251660180193347,0.06515465609981641,0.0009708304813438218,0.06115608075803895,0.028742912041925733,0.0180307684263633,-0.015695435188052942
HSP90AA1,0.10067350579527563,-0.0310521428683906,0.011723954421432054,0.004534056336340893,0.08768240612987213,0.02305134294894081,0.049299246905367244,0.01916590531173858,-0.001753932858074731,0.20114159926322625,0.13463543802518801,-0.10997787173827732,-0.03930759290135207,-0.07986004669855976,-0.015611595185178358,-0.010027710568800566,-0.056187073178941185,-0.006540747703396546
BMP4,0.07337970038568922,-0.013943114804167338,0.04027709787185782,-0.0483106144727014,-0.020849047786826475,0.03338746801690442,-0.03465516517199917,-0.011636067098141047,-0.026192677572647077,0.02399503850585144,-0.019759112530110735,-0.04680955422625326,0.05057881010650598,0.008323058758352724,0.04936176772288526,-0.021629359096362856,0.025244843795264635,0.13062925527946095
SCGB3A1,,0.03817614880546628,,,0.01582603681263803,-0.031810030976548755,,,-0.018274805888068586,-0.04745673406705896,0.06740144007212232,-0.003972885887409744,0.03249347171362751,0.020098740758385372,,-0.03173260861279844,-0.010440623107654343,0.16884547188466414
IGFBP4,0.04350496191311833,-0.03513084901095011,0.04014345499211516,-0.01887076427973836,-0.06128630891626883,0.007417165435884361,-0.05660132738402296,0.011197297541187626,0.003740245055813735,-0.08473405509239673,-0.026730060618024225,-0.059581451444516535,0.03833517177572903,-0.0973083961627835,0.06682507578453332,0.007072476130746979,-0.04826630370257703,-0.0346197756463238
RSPO4,0.06134870110478538,,-0.026264183139725127,0.036311705958076285,-0.02305016906648459,,,0.04164822177891431,-0.01827480321496482,,0.013703898374571966,,,,,0.05115181601506579,0.007263583030647908,0.007998176287875003
LEFTY2,0.06422914248038894,-0.015676455216165317,-0.016445944305567547,-0.020188525843362854,-0.03577742549114852,0.020458521302703894,-0.04862328411234138,0.026502654355216586,-0.020038545230963038,0.00798153918962211,0.06864128768062694,-0.0014879502612624173,-0.023592174877149666,0.10673138462273703,0.04870363664271646,-0.016153363517370768,0.08028868807563667,0.0351344551243404
PF4,,-0.0235797350992102,0.007291854355015331,-0.030393027173251472,,,,,,,,,,0.001293363572566641,,,-0.028353149988986012,0.0348284816646757
ANGPTL2,0.005212782885995999,-0.003973771060060633,-0.013463311253375689,-0.043412980770834476,-0.01023487042708286,-0.002255590619670024,-0.07029419978869801,0.011868193078165142,0.003871640202707304,-0.07053103049374423,-0.0856185802460418,0.06446633439953249,0.05802385153524005,0.02102787713860215,-0.02856680840223033,-0.04134908053596982,0.007954144097366892,-0.025167307011161256
LRIG2,-0.0725105718961719,0.031564389576144006,-0.0021257080714344482,0.03352274354990854,0.02540615124275768,-0.0052820337689962514,-0.006697640853917913,0.02504467599285235,0.016242454476803968,0.02776693213083456,-0.05667823661590229,-0.06235236580839851,0.041916654487732685,0.01929486843122541,-0.019746898313908218,0.02562098010892502,0.0848303141096131,0.01795665375080714
ICOSLG,0.09045817546693742,0.026793157197556317,-0.03542171453627197,-0.01594789124787823,-0.03426262187407792,-0.0409956253223574,-0.015055998421676932,0.02918753670964145,-0.02616232033166605,-0.09132013596440025,-0.0072319419555002505,-0.041122024158353636,0.07033084772052563,-0.011174354184187392,0.006679953556287417,-0.025573840930320738,0.041522185575536344,0.0438428029222926
WIF1,0.14576860660145535,-0.016182143320168492,,,0.1156234192951494,0.01680423423609085,0.05896485848616221,0.021232011965580815,0.00911169796628536,0.09220166777404787,0.1186722480484045,,,,,-0.019866006847267855,,0.08185593748670406
NPPC,-0.004766764179566087,0.049404000799604136,,0.02267730065272211,0.0725538491192124,0.06104337994152355,0.10969035567690992,-0.030554799347465886,-0.025397504236325537,0.05047140541040217,-0.07340630797627812,-0.045076615679751304,0.030929008749047887,-0.03719570391722559,0.06335404316916945,-0.010695319107078952,,-0.022675357034867383
LYZ,-0.042030436445323345,0.039955416457951004,-0.004067591344157168,0.004976334142071243,-0.05682618782143248,0.012745228730675906,0.016531149997313862,0.024252141567294678,-0.032758811388857785,-0.15484108190179854,-0.04579899251783919,-0.0026293299372781923,0.06791149778690127,-0.026055757253634446,0.00759326115317073,-0.015974204274990945,-0.0508651478062822,0.0035943127279248633
EREG,,,,,-0.032437056978485646,,,,,-0.029499343534401642,,,0.03922481086759879,0.024562597192502984,,-0.02661739457662639,0.0664613546170372,0.03138430809710326
SPTAN1,0.0759219730458092,0.027890398689679508,-0.0010528420678258632,-0.025386732116619442,0.08847013857707914,0.01922421333139243,0.05902862373260719,0.022534201748459555,-0.02059163849627545,0.17466607163382974,0.11802085378632429,0.02566508030867971,0.03528487225896509,0.0443242524798053,-0.04025537055470915,0.04088960504475108,0.11352051095647653,0.03062628824837328
PTH2,,,,,,,,,,,,,,,,0.027110928973768142,,
LIPC,-0.03167579065095298,-0.028867793571997286,-0.0222421633971199,0.03616077580997577,-0.022316357497144428,0.08984937334678668,-0.029591606148559154,0.01986233049028632,,-0.0429783450699567,-0.03642717800303306,-0.046148094697157915,,,-0.0141085997997677,,-0.04906591161731474,-0.030198378867692277
COL8A1,-0.08694795824895384,-0.011600211314349702,-0.021482066531563756,0.046485817016695914,-0.025921113572303395,-0.01533093497305394,-0.008271685734413104,-0.0030994154487699477,-0.011453065689167641,-0.08977987287847443,-0.044252680524184754,0.015493942904621399,0.021359528011992625,0.07640219559538028,0.06031137470659983,0.02039737868966183,-0.11867544139067265,-0.020113797148361583
GSTM2,0.010533196965344625,-0.016404328940101527,-0.022070023741413883,-0.024942442642499726,-0.04518724686269155,0.049700749820494716,0.011588076539610574,0.023280732684431125,0.017281713580752662,0.06880101481705948,-0.04141405263298458,-0.04583304822264409,0.02278136913045168,0.004332641841940326,0.030816917272671496,0.04860060030005677,0.0009366564080638475,0.02338607447991743
IL4,,,,,,,,,,,,-0.04411317424384334,,,,,,
SPX,0.17310539231231956,-0.017609662268686547,-0.024011843321968016,-0.0007150082878534984,0.11758758173200619,0.010310019065539458,-0.02919200418222957,0.013023237816048609,-0.003790417317460443,0.037179002454514186,0.13211874333009213,,-0.028021072563617012,0.04269420071925102,-0.09145068612753343,0.0025963501416189885,0.18197440875176576,0.01694060740246453
MFGE8,-0.09863706855053983,0.03662209293612942,0.009208713217283102,-0.007218410119075999,-0.010388985083896258,0.023439256510529864,0.004804224634596433,-0.010933186767114066,0.010475733613880494,2.105406459412763e-05,-0.03934462361090097,0.04634871850526491,-0.015988054527320713,0.02143445845028993,0.042776260645050516,-0.01291225785359962,0.0020688237890209354,0.048414236018466
TGFA,-0.0820262740244864,-0.036361476082513985,0.03266707487711003,-0.0044208523953423035,-0.038941425090150535,-0.0021890036304297324,-0.021755246752978817,0.026199793866627245,-0.024882446690254093,-0.12825769297066997,0.014754721006152995,-0.02131724082906622,0.049020496826666114,0.06844390059441133,0.023005383556601727,0.002939202657465562,0.07215859041613042,0.007661100187698964
SLIT2,0.17026456131943532,0.02756089185253579,-0.038534012536423225,-0.05402180492138436,0.01648856234654009,0.05543502438923408,0.06821678322634075,0.0006826630463207852,-0.013538665495651456,0.07515613647166461,0.0978914820313587,-0.009604774172457097,0.10958816509843869,0.02914765661687666,0.0026364922142036837,-0.034688223462302416,-0.03838742233588895,0.08767877448902071
PLTP,-0.02863786863324307,0.008322197774282536,0.011362677901134972,0.007322466270784782,-0.09211994710172805,-0.053951409562405406,-0.021865017671860346,0.03683985689058292,-0.05963174733129127,-0.17548081488742576,-0.01566279559954231,0.0738546794421785,0.077347757185175,-0.06552442343295965,0.019532482727958357,0.0016009132884528229,0.04712964947462749,0.032334575781283376
APOD,0.05911982901463357,-0.042774280927498805,-0.009954374201306057,-0.014698423953475516,0.02024930313449601,-0.00132452784168954,-0.023330731895134925,-0.002554244373879856,-0.043889642429473706,-0.20399932691226738,0.08794027124069148,-0.03872296474984406,0.01925107330299632,0.035697270981133976,-0.027242240141101395,-0.03380892841403066,-0.08311407084193069,-0.044723111053400905
B2M,0.04520037784781303,-0.011802180102650254,-0.035092389813117075,0.031634113503698116,-0.1100795380130761,-0.009426456351706705,-0.06143526444562664,0.007718434030395538,-0.06441507094074515,-0.19137823809258714,-0.11048009686215943,0.13157860652181416,0.15388491672625285,-0.007467513267518391,0.14185633959536778,0.00032041865349813846,-0.1313599259232143,0.0033134201973062964
OMG,0.12059441427376844,-0.0037805733476362706,0.04917096707474892,-0.012751506206605168,0.07036000111828866,0.005703256027438708,-0.00468952645416384,-0.04457770123356218,0.02359513195247268,0.014027921456109788,0.1374293780520079,-0.012764917535805359,-0.0014680713542411317,0.05855273840745631,-0.05027651851534509,0.030292450868560798,0.12288193559646013,0.044089080281391635
CXCL3,0.022687701922252577,0.02002093095952329,0.012100073177038468,-0.03016605755342024,-0.031464306590224034,,-0.014854739973398428,5.5686202969825106e-05,-0.01955017657263714,-0.015653658741755738,0.023440094388314382,-0.01795449919039922,0.08498217901650953,0.049518400882784086,0.09626334497771279,0.03102133653433605,0.02144937303424416,-0.06094940256706031
CXCL10,0.11821367216588598,-0.016582488713091426,-0.0005342508057005588,0.009926199281082541,0.012514373296319796,0.04638021976818122,-0.048615148231691815,0.03333235681296399,0.049409780641284144,0.03685734937843165,-0.0012977002671802622,-0.05672675466247137,0.06525950707446847,-0.010931422640355291,0.0284998586507469,-0.02920090562696581,0.01764177483322778,0.026310038824527482
RSPO3,,-0.03087713792336768,,-0.017901053275315878,0.2241800449145502,0.08675544198789518,0.043938202075155766,-0.008850228299250995,0.033065213183115484,0.07155789506238779,-0.01745119564906226,,0.03214419189491736,-0.007451417085845096,,0.017402936268038592,0.06259168679348974,-0.02091993414418257
CORT,0.07059952926632077,-0.011025849801846977,-0.001972596852286239,-0.006519490879587185,0.08011956035650979,-0.002651358182154977,-0.006393239421096336,0.003478121562452881,-0.012497494101320275,0.05372846822112869,0.03313457933171303,,-0.005074337170191952,0.05996458453626961,,-0.025146025511124763,,
NCAN,0.05297711714485266,-0.05142955655340661,0.004641337582777552,-0.05401991911273697,0.13622304563164583,-0.010058658129428329,-0.005629736196948625,0.027611428113817893,-0.02351682711562704,0.10144650306651203,-0.050054797463921,0.007162190758797887,-0.010062104735754293,0.05292525914102298,0.03027747534629243,-0.02334223446675057,0.1678795980564038,-0.00023099043974039209
PRG4,-0.02569905135860025,-0.013266198821170926,,0.008593076631540022,0.07419289813720653,,-0.016093756899471044,-0.036560553084483506,,,-0.020403332502811785,,0.08609693293511508,0.05225346629206284,,-0.02147188396595926,-0.05604394490825685,-0.05148940786969034
ZG16B,,-0.020121989196839964,-0.017783307799867042,0.036590670936576544,,,-0.017375796827569158,-0.028248831394093267,,,,,,,,,-0.034483790013883533,-0.03155894048888047
TGM2,0.036846120890882204,0.05115473412084727,-0.04075211631169277,-0.01861749249559603,-0.0029754251597063244,-0.007700523772461228,-0.021865785895976327,-0.0005905093107587919,-0.02309389335108783,0.016293326459613382,0.04702265187815771,-0.0028791677599843465,0.06098915503085209,-0.012133304950585655,0.09345537684876136,-0.0026643327512854515,-0.042110251551683665,0.03195325674896446
VEGFC,0.05612423354024912,0.015266627523171674,-0.022834452041759663,-0.009918622897822336,0.006379406942633643,-0.03577523071008226,-0.02121860801281465,-0.007305874663720397,0.01430484046182888,0.07905245631082662,0.01196857860218452,0.13236716447026306,0.08033234176332466,0.04447227482214051,0.007463732331760415,-0.015105719892929548,0.04243579310994807,0.02275204578286711
WNT6,-0.03628064462891359,0.037348388660284296,-0.016445944737183187,-0.017193546134494544,0.029405798464322168,0.03240405107976819,-0.015826102524353465,0.05676194941393558,,,0.019028438660606353,-0.05593850435388424,0.030598057887323733,0.04859725024878777,,-0.02836222267895149,-0.020695739983449202,-0.0022254726060621367
NRG4,0.060358972663614674,-0.0037476694231647813,,0.011412917750746036,0.10733259455847281,-0.031289683981052446,-0.02004579517825103,0.012945528086077303,0.027391956361397338,0.00817356863292293,0.04617036612422277,,,,0.029175877022610333,0.025470459693956293,-0.02765579004934488,0.015932741126529596
PMCH,,-0.024129896404720574,,0.004788868571058087,,,,-0.004070544812824059,,,,,0.03341240401596399,0.0005740749769355375,,-0.016248130140001073,-0.020286608027774464,-0.054351277032821055
