,ZH8812bulk,ZH916T1
IGFL3,-0.021494342202877038,-0.01710443952075874
BMP1,0.036566881731180764,-0.061042219140753536
NDP,0.01766195869069595,0.0014742053212355092
TNFSF18,-0.02216673571640708,0.031904521380723944
RTN4,0.01301761730369013,0.07529912635217072
HEBP1,-0.02607004070349097,-0.030500001356181205
WNT7B,-0.0030106486542063916,-0.012780577051945784
PTMA,0.0033007731200388264,0.01648026155876778
FASLG,,-0.014834674561090196
CEACAM1,-0.03185128498594507,0.02013095859482453
PDAP1,0.04617658430803414,0.03344074798263376
QDPR,0.0031690767822160613,-0.04006381956374457
POMC,0.004324664694169814,0.03422179617078939
CCL17,0.009192003885184211,-0.01344596626463473
VEGFD,0.041587804628381755,
TNFSF13,0.038955547074930416,-0.02190907973901907
WNT5A,-0.01181397882122252,-0.037797479814532665
CXCL8,0.06802639642561839,-0.060605260236880086
GRN,-0.02005413773729526,-0.042271197668837156
MIA,-0.037878653608877474,-0.011499370570904102
COL4A4,0.007226464441251502,-0.03948657600150716
TAC1,,-0.017676089898259528
RARRES2,-0.022852641582177816,0.011989808049667297
FGF7,0.018818813748422508,-0.025674883475570738
HBEGF,0.04718487433425167,-0.034195116225422324
CSF3,,-0.014156528191538682
PI3,-0.02407864375751037,-0.030757432714781027
PCSK1N,0.09078711864011685,-0.008578437450778312
NTS,,-0.020963887850249212
SFRP1,-0.010387615357735335,-0.020476740207400826
MICA,0.08996634924897395,0.0025115092049881353
TG,,-0.02760793022337309
ADA,-0.0246420150770461,-0.026962829235075987
LAMC3,0.021958276201322367,0.0052855694793516326
CCL7,,-0.014834669286056992
NGF,,-0.04441455273261869
TNFSF15,,-0.017226962535258593
HMGB1,-0.01954373935161592,0.10791208392788544
ITGB3BP,-0.02126119672284554,0.01103981244029561
AANAT,-0.006382145242328725,-0.015695698742670346
RELN,0.04290000756643126,
IL15,0.005773663333347912,-0.009295766014624838
BSG,0.03140822005808717,-0.014051369990817983
ADAMTS3,0.013514575378356318,0.0008196654104963009
CD34,0.03634262278876624,-0.045479645484516246
PLAT,-0.013664609918572225,0.023191473741334876
LTA,,-0.021124045109064005
CKLF,-0.03305171605887095,-0.01814341507787922
CD24,-0.01638369001761551,-0.021869203708016264
HSP90AA1,-0.044792058353709564,0.04333099430215278
BMP4,0.016719910520908286,-0.00467183997897245
SCGB3A1,,-0.017742231001092925
IGFBP4,0.03695299925689832,-0.051644080129227374
RSPO4,,-0.027860404298458433
LEFTY2,0.0004674094760473771,-0.03966585829740524
PF4,,-0.021124040220803282
ANGPTL2,-0.01712511052379298,-0.013908177466434501
LRIG2,0.05325362674354213,0.05732767246755443
ICOSLG,-0.027766840059044638,-0.04463099000467089
NPPC,-0.017669410496896,
LYZ,0.07115474571495797,-0.013936431845612222
EREG,,-0.01774626809543044
SPTAN1,0.009640484749925371,-0.047874533993281
LIPC,0.010007146250031242,-0.026708782240222207
COL8A1,0.054388408368569174,0.003901770643030392
GSTM2,-0.04933550406897106,-0.028083154116321316
SPX,-0.012999057458649679,-0.04592079664505885
MFGE8,0.004535139242613873,-0.057825778703026236
TGFA,-0.043747310563143134,0.007603965070646196
SLIT2,0.06273289776914848,-0.013359538170832057
PLTP,0.027197489592021628,-0.03930338358190718
APOD,0.05448392382458025,-0.033389838509229164
B2M,0.03517842857950407,0.04290457252601239
OMG,0.04093505326576293,-0.02601066455849289
CXCL3,-0.024685391492647025,-0.03599569755298582
CXCL10,-0.0021398191745350204,-0.017103907448886485
RSPO3,,-0.01505428854731164
NCAN,0.02259084989534992,-0.04311978841946117
PRG4,,-0.034102020743851345
ZG16B,,-0.018771077677752723
TGM2,0.04933899563231724,0.002055007572589204
VEGFC,0.09262989814473967,-0.04995948059400715
WNT6,,-0.022669934189275424
NRG4,-0.02614556153041001,0.06567359761287704
PMCH,,0.033022813702937505
COL9A1,-0.04034329871840082,0.036935974902572895
GDF11,0.017470403835527563,0.03668730527694556
RAET1E,,-0.016514449423671012
SORBS1,-0.007127885409409725,0.027584897856106527
DLL1,0.05982506926925597,-0.009769717691663262
TLN1,-0.01083070224625099,-0.03952476577754889
COL2A1,,-0.021909078045371563
SHH,0.03533559413276601,-0.026079234328796497
PON2,0.06189312318318549,-0.032087767093450896
ICAM5,,-0.032462767356559896
HPX,0.04229623448321303,-0.009597201994951574
SFRP2,0.09303907878195852,-0.051009807257742464
CD70,,-0.02296803985600101
HP,0.02755207918076787,0.06848805211719473
CXCL2,0.09056951173854165,-0.0465195941530998
NPPB,,-0.015270900843317451
CCK,0.046210014164237374,-0.01981048085603786
SEMA6A,-0.041855490621170915,-0.004300511921595946
IRAK4,0.038273785183402916,0.004290692827548878
GSTP1,0.011653509609800067,-0.027069235962879183
VCAM1,-0.04378984359951619,-0.008741064702800231
NXPH3,0.010465481779379676,-0.016464142095721074
MTMR4,0.008979530743309134,-0.01594942523878617
LAMC2,-0.025278716443977042,-0.029095749116344
IL10,0.016556383661332365,-0.006182644777419499
SEMA4D,-0.04526496035697819,-0.015149508808768638
TRH,0.0874688573975271,-0.0171044330336365
SEMA6D,0.015012436991904982,0.08535597981063504
CEL,-0.028281965974708962,-0.031818313122590064
PDCD1LG2,0.03680272513443779,0.014049171107808149
SPINT1,-0.028399177325256916,-0.06249898693457171
CTHRC1,0.00017703046072559036,-0.0399478226237099
PODXL,0.05935039142914216,-0.033342104670568855
JAM3,-0.008727078247280235,-0.011244698405791039
TGFB2,0.030581372610392062,0.060981675179529966
COL18A1,0.05376053427381427,-0.01823983549702772
NODAL,0.05651965922203714,-0.02340897207490408
INHBB,0.020108641674182075,0.008563113067304019
LCN1,,-0.01729693365856378
ARF4,-0.006261776442996686,0.026894596067315906
CXCL14,0.038948809275456055,-0.0015262301892968021
LIF,0.03497678398735058,0.051202329921458754
IL17B,,-0.015328944536376126
MMP1,,-0.06087492879303696
MATN1,0.014621324916802953,-0.020802645569329415
ADAM28,0.017591689678488797,-0.01971856649034539
TCN2,0.02740022217901128,-0.03104532589762439
THPO,,-0.022519578494037424
CUBN,-0.0044465830692316756,0.010030090125658473
TIMP3,0.035516727554363955,-0.04713782915529501
PIGF,0.02844626945066754,0.010426084714843178
CRH,-0.030882938629810456,-0.025649138827355616
BDNF,0.004505053708365287,0.014370988219691202
CCL5,-0.0247596517883024,-0.023243810996208477
GAD1,-0.05588671383782708,-0.05599533812368773
COL14A1,0.14852844054604689,-0.03219684476896896
HLA-A,-0.032967841433411214,0.024201707969318743
FGF18,,-0.01710443440591174
ADM,0.03707292675567756,0.06201381546555468
CCL15,,-0.014834674632374466
GNAI2,-0.03320600290292473,0.05889803397037709
HDC,,-0.0394800252492331
COL11A1,-0.05111676308575288,-0.001165427854704294
NUCB2,0.06543320947367656,-0.0259837639331508
CXCL1,0.11146424503932485,-0.014982344790486558
VCAN,-0.0680036911498179,-0.029595070316387213
MMP7,,0.056536810122022225
PTPN6,0.023106581631306976,-0.06504433503362272
PTGS2,-0.01529840379951385,-0.0005173627235235655
CD58,0.027571037242203146,-0.025615021611598066
TNFSF14,0.03465679850685472,0.07522755560968332
CNTN4,-0.016018768536984036,-0.00877659927736114
INSL3,,-0.02031203445728737
BTLA,,-0.01964072170508606
MFNG,0.0031119441712978944,0.03518476284832809
ICAM1,-0.08196259394782097,-0.04293657436146112
PROS1,-0.021980341626938654,-0.0016346376813933885
CLCF1,0.025965538917042175,-0.04389358782993258
PSAP,-0.07546507558800196,-0.018418161730928043
EFEMP1,0.0370273948148686,0.06660793153919486
C1QTNF1,0.0008336461347561348,0.038195760571943065
ALB,-0.020042564672422287,-0.02296804702404664
EFNA3,0.0025322056626159084,0.03053769109537298
DRAXIN,0.017838891744629475,-0.026683726437056406
NPTX2,-0.033034386479166636,0.018090393624898334
FGF11,-0.08419772089515928,0.02669070375716509
CD59,-0.006475280708217244,-0.012239521049896706
COL9A2,-0.0009889828524473172,-0.06993887950503087
DLL3,-0.05987880660896159,-0.03878413295118849
FGF5,,0.08945384611560174
LIN7C,-0.01676019382622802,0.03171133299351439
GDF7,-0.028659598232687086,-0.028974145576611387
PSPN,0.007278073189953453,0.048783694946135256
ANGPT1,0.0657337356542542,0.024093013779335516
PNOC,,-0.020963905205412244
L1CAM,-0.002054460141003737,0.11004614302467358
APOA1,0.010020206926378424,0.010726704466423794
PSEN1,-0.01252357547658019,-0.0007367798179349359
CALM2,0.002306049906852621,0.059184258517046305
CLEC2B,0.021561342532160518,-0.03338609496254667
NTNG1,0.02302651434973644,0.027389622352844072
LRIG1,0.05944258737403316,0.0023337346381877887
CPAMD8,0.0422199988293292,-0.02128310978452473
GHRL,-0.04021559381971476,-0.02921693750783062
NPY,-0.05298384105755674,-0.025649131656859395
MMP2,0.007668622812162323,-0.021251587558757584
PPY,,-0.028964830326671395
ALKAL2,-0.02290049831551622,0.003988012442780734
CSF1,-0.022613435682640123,0.03142711684377145
SEMA4C,0.05868067094221786,-0.09090524650608374
BMP8A,,-0.018231144306103363
ICAM2,0.06391314397583256,-0.05236997944971221
SYTL3,0.005833965102637056,-0.047118527876020916
IL1A,0.041831822041534,0.022363896338585147
PGF,0.030006047277193953,-0.029573377667742606
LGALS8,0.0007984926267572906,0.03909107737251113
DKK3,0.009208361908848795,-0.012392315637280703
COL16A1,0.04373322617759943,-0.07175091468529342
TPH1,0.028698006532541946,0.06851238915150201
TNC,0.01626761152717547,0.052437025465847685
TNFSF9,-0.041194286561185574,-0.014796841663713959
C4A,0.02504326554809349,0.009445000200927773
CNTN2,0.011740157656286646,-0.012968928618292047
LUM,0.05249094809235024,-0.026994971167354963
BTC,0.004800503877950818,0.04522459417800248
APOC1,-0.04717365639807302,-0.03381979257042652
PKM,-0.03228571126801298,0.08125736395114155
TNF,,-0.04102822674007039
GNAS,-0.03574112491654133,-0.02295622407045452
BMP8B,-0.0062441498726243765,-0.011755220603632648
LIPH,,0.01698862015194304
CCL28,0.05753224005347524,0.01435919087183918
PTPN11,-0.06654494504705685,-0.006715119269069938
ADAM12,-0.0251910058036175,-0.025423293265476037
EPO,,-0.015054285664967549
EDN3,0.005547010388689119,0.003057166757986466
CCL22,0.020668612353733778,-0.023262816340676003
CCL2,0.018316267271861104,0.07187793302013899
DSCAM,-0.011095033044668879,0.0416797528043752
ANG,0.03093141759754286,0.014616948390394123
FBLN2,0.07533813156489894,-0.030641990473232423
VTN,,-0.024551027101604946
VEGFA,-0.0003075185585499035,0.0968754696143327
F10,-0.025859563733139135,-0.02657826206126755
SERPINA1,-0.0356758600817971,-0.020821138225113087
VWF,0.026482879887998214,-0.05901519634886921
VASP,0.02609962478587506,0.01304585639369201
ADAM15,0.04516092943208839,-0.06220642878260458
WNT2,,-0.02427682272682748
OLFM2,0.002197112957729933,0.02472350207890578
MFAP2,0.0212174622218701,-0.0008697732182357341
HLA-C,-0.0047622933954933845,-0.07814512095309885
THBS1,0.048617104292277544,-0.004305292697392947
HSPA4,0.028777568862667333,-0.026761130064485494
LMAN1,-0.07703347825646396,0.0011310894599785824
LYPD3,,-0.01782959125209166
APOE,-0.03135270041699862,-0.029134651849623827
SOSTDC1,,0.04031307635270786
ANXA1,0.00253931426107962,0.04843993543224823
WNT2B,-0.015544162711014683,-0.054985534856814504
AMH,0.06127448974064173,-0.01936601581514748
GDF10,0.03860948025187174,-0.029238509718168236
EFNB3,-0.013469088179154012,-0.046043250315872294
LTB,0.03617012020199,-0.03285150736786874
